ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;Verblijfsduur1eGeneratie;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
5848;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);0;5 tot 10 jaar;2008/'09;13930.0;2000.0;11930.0;14.4
5849;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);0;5 tot 10 jaar;2009/'10;12420.0;1840.0;10580.0;14.8
5850;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);0;10 jaar en langer;2004/'05;17390.0;3980.0;13420.0;22.9
5851;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);0;10 jaar en langer;2005/'06;19120.0;3590.0;15540.0;18.8
5852;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);0;10 jaar en langer;2006/'07;20120.0;3750.0;16360.0;18.7
5853;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);0;10 jaar en langer;2007/'08;21350.0;4030.0;17320.0;18.9
5854;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);0;10 jaar en langer;2008/'09;20780.0;3380.0;17400.0;16.2
5855;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);0;10 jaar en langer;2009/'10;21620.0;3580.0;18040.0;16.5
5856;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);15 jaar of jonger;Totaal verblijfsduur;2004/'05;10.0;;10.0;
5857;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);15 jaar of jonger;Totaal verblijfsduur;2005/'06;10.0;;;
5858;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);15 jaar of jonger;Totaal verblijfsduur;2006/'07;;;;
5859;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);15 jaar of jonger;Totaal verblijfsduur;2007/'08;;;;
5860;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);15 jaar of jonger;Totaal verblijfsduur;2008/'09;;;;
5861;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);15 jaar of jonger;Totaal verblijfsduur;2009/'10;;;;
5862;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);15 jaar of jonger;Minder dan 5 jaar;2004/'05;;;;
5863;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);15 jaar of jonger;Minder dan 5 jaar;2005/'06;;;;
5864;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);15 jaar of jonger;Minder dan 5 jaar;2006/'07;;;;
5865;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);15 jaar of jonger;Minder dan 5 jaar;2007/'08;0.0;0.0;0.0;0.0
5866;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);15 jaar of jonger;Minder dan 5 jaar;2008/'09;;0.0;;0.0
5867;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);15 jaar of jonger;Minder dan 5 jaar;2009/'10;;0.0;;0.0
5868;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);15 jaar of jonger;5 tot 10 jaar;2004/'05;;0.0;;0.0
5869;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);15 jaar of jonger;5 tot 10 jaar;2005/'06;;;;
5870;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);15 jaar of jonger;5 tot 10 jaar;2006/'07;;;;
5871;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);15 jaar of jonger;5 tot 10 jaar;2007/'08;;;;
5872;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);15 jaar of jonger;5 tot 10 jaar;2008/'09;;;;
5873;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);15 jaar of jonger;5 tot 10 jaar;2009/'10;;0.0;;0.0
5874;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);15 jaar of jonger;10 jaar en langer;2004/'05;;;;
5875;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);15 jaar of jonger;10 jaar en langer;2005/'06;;0.0;;0.0
5876;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);15 jaar of jonger;10 jaar en langer;2006/'07;0.0;0.0;0.0;0.0
5877;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);15 jaar of jonger;10 jaar en langer;2007/'08;0.0;0.0;0.0;0.0
5878;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);15 jaar of jonger;10 jaar en langer;2008/'09;;0.0;;0.0
5879;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);15 jaar of jonger;10 jaar en langer;2009/'10;;;;
5880;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);16 tot 18 jaar;Totaal verblijfsduur;2004/'05;2020.0;270.0;1750.0;13.4
5881;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);16 tot 18 jaar;Totaal verblijfsduur;2005/'06;2130.0;300.0;1830.0;14.0
5882;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);16 tot 18 jaar;Totaal verblijfsduur;2006/'07;1920.0;230.0;1690.0;12.0
5883;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);16 tot 18 jaar;Totaal verblijfsduur;2007/'08;1660.0;140.0;1510.0;8.6
5884;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);16 tot 18 jaar;Totaal verblijfsduur;2008/'09;1550.0;120.0;1430.0;7.7
5885;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);16 tot 18 jaar;Totaal verblijfsduur;2009/'10;1360.0;100.0;1260.0;7.6
5886;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);16 tot 18 jaar;Minder dan 5 jaar;2004/'05;590.0;100.0;490.0;16.2
5887;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);16 tot 18 jaar;Minder dan 5 jaar;2005/'06;530.0;100.0;430.0;19.0
5888;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);16 tot 18 jaar;Minder dan 5 jaar;2006/'07;400.0;60.0;350.0;13.7
5889;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);16 tot 18 jaar;Minder dan 5 jaar;2007/'08;310.0;20.0;290.0;6.7
5890;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);16 tot 18 jaar;Minder dan 5 jaar;2008/'09;290.0;30.0;260.0;11.0
5891;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);16 tot 18 jaar;Minder dan 5 jaar;2009/'10;270.0;30.0;240.0;10.7
5892;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);16 tot 18 jaar;5 tot 10 jaar;2004/'05;520.0;80.0;440.0;15.5
5893;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);16 tot 18 jaar;5 tot 10 jaar;2005/'06;660.0;90.0;570.0;14.1
5894;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);16 tot 18 jaar;5 tot 10 jaar;2006/'07;660.0;70.0;590.0;10.5
5895;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);16 tot 18 jaar;5 tot 10 jaar;2007/'08;590.0;60.0;530.0;9.6
5896;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);16 tot 18 jaar;5 tot 10 jaar;2008/'09;510.0;40.0;470.0;8.3
5897;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);16 tot 18 jaar;5 tot 10 jaar;2009/'10;390.0;30.0;360.0;7.8
5898;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);16 tot 18 jaar;10 jaar en langer;2004/'05;910.0;100.0;820.0;10.4
5899;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);16 tot 18 jaar;10 jaar en langer;2005/'06;950.0;110.0;840.0;11.1
5900;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);16 tot 18 jaar;10 jaar en langer;2006/'07;860.0;110.0;760.0;12.3
5901;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);16 tot 18 jaar;10 jaar en langer;2007/'08;760.0;70.0;690.0;8.6
5902;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);16 tot 18 jaar;10 jaar en langer;2008/'09;750.0;50.0;700.0;6.0
5903;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);16 tot 18 jaar;10 jaar en langer;2009/'10;710.0;40.0;660.0;6.2
5904;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Totaal verblijfsduur;2004/'05;2030.0;270.0;1760.0;13.5
5905;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Totaal verblijfsduur;2005/'06;2140.0;300.0;1840.0;14.1
5906;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Totaal verblijfsduur;2006/'07;1930.0;230.0;1700.0;12.1
5907;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Totaal verblijfsduur;2007/'08;1660.0;140.0;1520.0;8.7
5908;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Totaal verblijfsduur;2008/'09;1560.0;120.0;1440.0;7.7
5909;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Totaal verblijfsduur;2009/'10;1370.0;100.0;1270.0;7.6
5910;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Minder dan 5 jaar;2004/'05;590.0;100.0;490.0;16.4
5911;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Minder dan 5 jaar;2005/'06;530.0;100.0;430.0;19.0
5912;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Minder dan 5 jaar;2006/'07;410.0;60.0;350.0;14.1
5913;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Minder dan 5 jaar;2007/'08;310.0;20.0;290.0;6.7
5914;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Minder dan 5 jaar;2008/'09;290.0;30.0;260.0;11.0
5915;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Minder dan 5 jaar;2009/'10;270.0;30.0;240.0;10.7
5916;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;5 tot 10 jaar;2004/'05;520.0;80.0;440.0;15.4
5917;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;5 tot 10 jaar;2005/'06;660.0;100.0;570.0;14.3
5918;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;5 tot 10 jaar;2006/'07;660.0;70.0;590.0;10.5
5919;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;5 tot 10 jaar;2007/'08;590.0;60.0;540.0;9.8
5920;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;5 tot 10 jaar;2008/'09;520.0;40.0;470.0;8.3
5921;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;5 tot 10 jaar;2009/'10;390.0;30.0;360.0;7.7
5922;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;10 jaar en langer;2004/'05;920.0;100.0;820.0;10.5
5923;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;10 jaar en langer;2005/'06;950.0;110.0;840.0;11.1
5924;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;10 jaar en langer;2006/'07;860.0;110.0;760.0;12.3
5925;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;10 jaar en langer;2007/'08;760.0;70.0;690.0;8.6
5926;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;10 jaar en langer;2008/'09;750.0;50.0;700.0;6.0
5927;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;10 jaar en langer;2009/'10;710.0;50.0;670.0;6.3
5928;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 20 jaar;Totaal verblijfsduur;2004/'05;9770.0;1670.0;8100.0;17.1
5929;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 20 jaar;Totaal verblijfsduur;2005/'06;9920.0;1490.0;8430.0;15.0
5930;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 20 jaar;Totaal verblijfsduur;2006/'07;9450.0;1290.0;8150.0;13.7
5931;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 20 jaar;Totaal verblijfsduur;2007/'08;8890.0;1330.0;7560.0;15.0
5932;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 20 jaar;Totaal verblijfsduur;2008/'09;8100.0;990.0;7110.0;12.2
5933;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 20 jaar;Totaal verblijfsduur;2009/'10;7800.0;1050.0;6740.0;13.5
5934;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 20 jaar;Minder dan 5 jaar;2004/'05;3030.0;690.0;2330.0;22.9
5935;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 20 jaar;Minder dan 5 jaar;2005/'06;2320.0;490.0;1830.0;21.0
5936;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 20 jaar;Minder dan 5 jaar;2006/'07;1750.0;280.0;1470.0;16.2
5937;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 20 jaar;Minder dan 5 jaar;2007/'08;1440.0;290.0;1160.0;19.8
5938;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 20 jaar;Minder dan 5 jaar;2008/'09;1370.0;190.0;1170.0;14.1
5939;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 20 jaar;Minder dan 5 jaar;2009/'10;1390.0;230.0;1160.0;16.8
5940;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 20 jaar;5 tot 10 jaar;2004/'05;2720.0;400.0;2330.0;14.6
5941;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 20 jaar;5 tot 10 jaar;2005/'06;3350.0;480.0;2870.0;14.4
5942;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 20 jaar;5 tot 10 jaar;2006/'07;3380.0;440.0;2940.0;13.0
5943;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 20 jaar;5 tot 10 jaar;2007/'08;3380.0;470.0;2910.0;13.8
5944;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 20 jaar;5 tot 10 jaar;2008/'09;2990.0;360.0;2630.0;12.0
5945;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 20 jaar;5 tot 10 jaar;2009/'10;2640.0;360.0;2290.0;13.4
5946;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 20 jaar;10 jaar en langer;2004/'05;4010.0;580.0;3440.0;14.4
5947;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 20 jaar;10 jaar en langer;2005/'06;4250.0;520.0;3730.0;12.3
5948;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 20 jaar;10 jaar en langer;2006/'07;4310.0;570.0;3740.0;13.2
5949;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 20 jaar;10 jaar en langer;2007/'08;4060.0;580.0;3480.0;14.3
5950;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 20 jaar;10 jaar en langer;2008/'09;3740.0;440.0;3300.0;11.7
5951;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 20 jaar;10 jaar en langer;2009/'10;3760.0;470.0;3290.0;12.4
5952;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal verblijfsduur;2004/'05;22180.0;4060.0;18120.0;18.3
5953;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal verblijfsduur;2005/'06;24170.0;3860.0;20310.0;16.0
5954;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal verblijfsduur;2006/'07;23080.0;3440.0;19640.0;14.9
5955;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal verblijfsduur;2007/'08;21380.0;3200.0;18180.0;15.0
5956;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal verblijfsduur;2008/'09;19480.0;2400.0;17080.0;12.3
5957;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal verblijfsduur;2009/'10;18910.0;2430.0;16470.0;12.9
5958;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;Minder dan 5 jaar;2004/'05;7240.0;1600.0;5630.0;22.2
5959;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;Minder dan 5 jaar;2005/'06;6480.0;1310.0;5170.0;20.2
5960;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;Minder dan 5 jaar;2006/'07;4710.0;870.0;3850.0;18.4
5961;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;Minder dan 5 jaar;2007/'08;3540.0;700.0;2840.0;19.8
5962;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;Minder dan 5 jaar;2008/'09;3350.0;530.0;2820.0;15.9
5963;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;Minder dan 5 jaar;2009/'10;3520.0;610.0;2900.0;17.4
5964;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;5 tot 10 jaar;2004/'05;5980.0;1010.0;4970.0;16.9
5965;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;5 tot 10 jaar;2005/'06;7740.0;1160.0;6580.0;14.9
5966;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;5 tot 10 jaar;2006/'07;8140.0;1110.0;7030.0;13.6
5967;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;5 tot 10 jaar;2007/'08;7950.0;1100.0;6850.0;13.8
5968;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;5 tot 10 jaar;2008/'09;6790.0;780.0;6010.0;11.5
5969;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;5 tot 10 jaar;2009/'10;6040.0;730.0;5310.0;12.0
5970;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;10 jaar en langer;2004/'05;8950.0;1440.0;7510.0;16.1
5971;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;10 jaar en langer;2005/'06;9940.0;1390.0;8550.0;14.0
5972;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;10 jaar en langer;2006/'07;10210.0;1460.0;8750.0;14.3
5973;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;10 jaar en langer;2007/'08;9880.0;1400.0;8480.0;14.2
5974;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;10 jaar en langer;2008/'09;9330.0;1080.0;8250.0;11.6
5975;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;10 jaar en langer;2009/'10;9350.0;1090.0;8250.0;11.7
5976;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);20 tot 23 jaar;Totaal verblijfsduur;2004/'05;12410.0;2390.0;10020.0;19.2
5977;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);20 tot 23 jaar;Totaal verblijfsduur;2005/'06;14240.0;2360.0;11880.0;16.6
5978;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);20 tot 23 jaar;Totaal verblijfsduur;2006/'07;13630.0;2140.0;11490.0;15.7
5979;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);20 tot 23 jaar;Totaal verblijfsduur;2007/'08;12490.0;1870.0;10620.0;15.0
5980;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);20 tot 23 jaar;Totaal verblijfsduur;2008/'09;11380.0;1410.0;9970.0;12.4
5981;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);20 tot 23 jaar;Totaal verblijfsduur;2009/'10;11110.0;1380.0;9730.0;12.4
5982;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);20 tot 23 jaar;Minder dan 5 jaar;2004/'05;4210.0;910.0;3300.0;21.6
5983;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);20 tot 23 jaar;Minder dan 5 jaar;2005/'06;4160.0;820.0;3340.0;19.7
5984;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);20 tot 23 jaar;Minder dan 5 jaar;2006/'07;2960.0;580.0;2380.0;19.6
5985;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);20 tot 23 jaar;Minder dan 5 jaar;2007/'08;2100.0;420.0;1680.0;19.8
5986;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);20 tot 23 jaar;Minder dan 5 jaar;2008/'09;1980.0;340.0;1640.0;17.1
5987;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);20 tot 23 jaar;Minder dan 5 jaar;2009/'10;2130.0;380.0;1750.0;17.8
5988;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);20 tot 23 jaar;5 tot 10 jaar;2004/'05;3260.0;610.0;2650.0;18.7
5989;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);20 tot 23 jaar;5 tot 10 jaar;2005/'06;4390.0;670.0;3720.0;15.3
5990;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);20 tot 23 jaar;5 tot 10 jaar;2006/'07;4760.0;670.0;4090.0;14.0
5991;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);20 tot 23 jaar;5 tot 10 jaar;2007/'08;4570.0;630.0;3940.0;13.9
5992;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);20 tot 23 jaar;5 tot 10 jaar;2008/'09;3810.0;430.0;3380.0;11.2
5993;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);20 tot 23 jaar;5 tot 10 jaar;2009/'10;3390.0;370.0;3020.0;11.0
5994;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);20 tot 23 jaar;10 jaar en langer;2004/'05;4940.0;870.0;4080.0;17.6
5995;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);20 tot 23 jaar;10 jaar en langer;2005/'06;5690.0;870.0;4820.0;15.3
5996;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);20 tot 23 jaar;10 jaar en langer;2006/'07;5900.0;890.0;5010.0;15.1
5997;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);20 tot 23 jaar;10 jaar en langer;2007/'08;5820.0;820.0;5000.0;14.1
5998;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Mbo (inclusief extraneï);20 tot 23 jaar;10 jaar en langer;2008/'09;5590.0;640.0;4940.0;11.5
