ID;Herkomstland;Geboorteland;GeboortelandOuders;Perioden;BevolkingOp1Januari_1;LevendGeborenKinderen_2;Overledenen_3;Geboorteoverschot_4;Immigratie_5;EmigratieInclusiefAdministratieveC_6;MigratiesaldoInclusiefAdministratie_7;TotaalSaldoCorrecties_8;SaldoAdministratieveCorrecties_9;SaldoOverigeCorrecties_10;BevolkingOp31December_11;Bevolkingsgroei_12;BevolkingsgroeiRelatief_13
2365;Gibraltar;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.0;0.0
2366;Gibraltar;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
2367;Gibraltar;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;3.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;2.0;-1.0;-333.33
2368;Gibraltar;Personen geboren buiten Nederland;Totaal;2022;40.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;39.0;-1.0;-25.0
2369;Gibraltar;Personen geboren buiten Nederland;Totaal;2023;39.0;0.0;1.0;-1.0;2.0;4.0;-2.0;-1.0;-1.0;0.0;36.0;-3.0;-76.92
2370;Gibraltar;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0
2371;Gibraltar;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0
2372;Gibraltar;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
2373;Gibraltar;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;3.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
2374;Gibraltar;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;31.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;30.0;-1.0;-32.26
2375;Gibraltar;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;30.0;0.0;1.0;-1.0;1.0;3.0;-2.0;-1.0;-1.0;0.0;27.0;-3.0;-100.0
2376;Grenada;Totaal;Totaal;2022;75.0;1.0;2.0;-1.0;4.0;2.0;2.0;2.0;1.0;1.0;77.0;2.0;26.67
2377;Grenada;Totaal;Totaal;2023;77.0;1.0;0.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;78.0;1.0;12.99
2378;Grenada;Totaal;Twee ouders geboren in Nederland;2022;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0
2379;Grenada;Totaal;Twee ouders geboren in Nederland;2023;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0
2380;Grenada;Totaal;Eén ouder in NL, één ouder buiten NL;2022;22.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;24.0;2.0;90.91
2381;Grenada;Totaal;Eén ouder in NL, één ouder buiten NL;2023;24.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;1.0;41.67
2382;Grenada;Totaal;Twee ouders geboren buiten Nederland;2022;49.0;0.0;2.0;-2.0;4.0;2.0;2.0;1.0;1.0;0.0;49.0;0.0;0.0
2383;Grenada;Totaal;Twee ouders geboren buiten Nederland;2023;49.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;49.0;0.0;0.0
2384;Grenada;Personen geboren in Nederland;Totaal;2022;26.0;1.0;0.0;1.0;0.0;1.0;-1.0;1.0;0.0;1.0;27.0;1.0;38.46
2385;Grenada;Personen geboren in Nederland;Totaal;2023;27.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;1.0;37.04
2386;Grenada;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
2387;Grenada;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
2388;Grenada;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;19.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;21.0;2.0;105.26
2389;Grenada;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;21.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;1.0;47.62
2390;Grenada;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;7.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;6.0;-1.0;-142.86
2391;Grenada;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0
2392;Grenada;Personen geboren buiten Nederland;Totaal;2022;49.0;0.0;2.0;-2.0;4.0;1.0;3.0;1.0;1.0;0.0;50.0;1.0;20.41
2393;Grenada;Personen geboren buiten Nederland;Totaal;2023;50.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0
2394;Grenada;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0
2395;Grenada;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0
2396;Grenada;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
2397;Grenada;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
2398;Grenada;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;42.0;0.0;2.0;-2.0;4.0;1.0;3.0;1.0;1.0;0.0;43.0;1.0;23.81
2399;Grenada;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;43.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;43.0;0.0;0.0
2400;Griekenland;Totaal;Totaal;2022;32275.0;378.0;89.0;289.0;5943.0;2733.0;3210.0;-517.0;-501.0;-16.0;35758.0;3483.0;107.92
2401;Griekenland;Totaal;Totaal;2023;35758.0;367.0;95.0;272.0;5511.0;3343.0;2168.0;-629.0;-606.0;-23.0;38175.0;2417.0;67.59
2402;Griekenland;Totaal;Twee ouders geboren in Nederland;2022;795.0;2.0;2.0;0.0;25.0;13.0;12.0;0.0;0.0;0.0;807.0;12.0;15.09
2403;Griekenland;Totaal;Twee ouders geboren in Nederland;2023;807.0;0.0;3.0;-3.0;13.0;19.0;-6.0;3.0;1.0;2.0;800.0;-7.0;-8.67
2404;Griekenland;Totaal;Eén ouder in NL, één ouder buiten NL;2022;6528.0;160.0;5.0;155.0;54.0;59.0;-5.0;-5.0;-7.0;2.0;6680.0;152.0;23.28
2405;Griekenland;Totaal;Eén ouder in NL, één ouder buiten NL;2023;6680.0;149.0;16.0;133.0;40.0;65.0;-25.0;-2.0;-1.0;-1.0;6787.0;107.0;16.02
2406;Griekenland;Totaal;Twee ouders geboren buiten Nederland;2022;24952.0;216.0;82.0;134.0;5864.0;2661.0;3203.0;-512.0;-494.0;-18.0;28271.0;3319.0;133.02
2407;Griekenland;Totaal;Twee ouders geboren buiten Nederland;2023;28271.0;218.0;76.0;142.0;5458.0;3259.0;2199.0;-630.0;-606.0;-24.0;30588.0;2317.0;81.96
2408;Griekenland;Personen geboren in Nederland;Totaal;2022;8015.0;375.0;11.0;364.0;64.0;124.0;-60.0;-10.0;-12.0;2.0;8321.0;306.0;38.18
2409;Griekenland;Personen geboren in Nederland;Totaal;2023;8321.0;367.0;18.0;349.0;45.0;129.0;-84.0;-8.0;-13.0;5.0;8591.0;270.0;32.45
2410;Griekenland;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
2411;Griekenland;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
2412;Griekenland;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;5604.0;160.0;5.0;155.0;33.0;41.0;-8.0;-4.0;-4.0;0.0;5751.0;147.0;26.23
2413;Griekenland;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;5751.0;149.0;16.0;133.0;24.0;42.0;-18.0;-5.0;-2.0;-3.0;5863.0;112.0;19.47
2414;Griekenland;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;2411.0;215.0;6.0;209.0;31.0;83.0;-52.0;-6.0;-8.0;2.0;2570.0;159.0;65.95
2415;Griekenland;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;2570.0;218.0;2.0;216.0;21.0;87.0;-66.0;-3.0;-11.0;8.0;2728.0;158.0;61.48
2416;Griekenland;Personen geboren buiten Nederland;Totaal;2022;24260.0;3.0;78.0;-75.0;5879.0;2609.0;3270.0;-507.0;-489.0;-18.0;27437.0;3177.0;130.96
2417;Griekenland;Personen geboren buiten Nederland;Totaal;2023;27437.0;0.0;77.0;-77.0;5466.0;3214.0;2252.0;-621.0;-593.0;-28.0;29584.0;2147.0;78.25
2418;Griekenland;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;795.0;2.0;2.0;0.0;25.0;13.0;12.0;0.0;0.0;0.0;807.0;12.0;15.09
2419;Griekenland;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;807.0;0.0;3.0;-3.0;13.0;19.0;-6.0;3.0;1.0;2.0;800.0;-7.0;-8.67
2420;Griekenland;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;924.0;0.0;0.0;0.0;21.0;18.0;3.0;-1.0;-3.0;2.0;929.0;5.0;5.41
2421;Griekenland;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;929.0;0.0;0.0;0.0;16.0;23.0;-7.0;3.0;1.0;2.0;924.0;-5.0;-5.38
2422;Griekenland;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;22541.0;1.0;76.0;-75.0;5833.0;2578.0;3255.0;-506.0;-486.0;-20.0;25701.0;3160.0;140.19
2423;Griekenland;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;25701.0;0.0;74.0;-74.0;5437.0;3172.0;2265.0;-627.0;-595.0;-32.0;27860.0;2159.0;84.0
2424;Groenland;Totaal;Totaal;2022;23.0;0.0;0.0;0.0;1.0;4.0;-3.0;0.0;0.0;0.0;20.0;-3.0;-130.43
2425;Groenland;Totaal;Totaal;2023;20.0;0.0;0.0;0.0;0.0;2.0;-2.0;0.0;0.0;0.0;18.0;-2.0;-100.0
2426;Groenland;Totaal;Twee ouders geboren in Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2427;Groenland;Totaal;Twee ouders geboren in Nederland;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2428;Groenland;Totaal;Eén ouder in NL, één ouder buiten NL;2022;10.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;9.0;-1.0;-100.0
2429;Groenland;Totaal;Eén ouder in NL, één ouder buiten NL;2023;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0
2430;Groenland;Totaal;Twee ouders geboren buiten Nederland;2022;13.0;0.0;0.0;0.0;1.0;3.0;-2.0;0.0;0.0;0.0;11.0;-2.0;-153.85
2431;Groenland;Totaal;Twee ouders geboren buiten Nederland;2023;11.0;0.0;0.0;0.0;0.0;2.0;-2.0;0.0;0.0;0.0;9.0;-2.0;-181.82
2432;Groenland;Personen geboren in Nederland;Totaal;2022;11.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;10.0;-1.0;-90.91
2433;Groenland;Personen geboren in Nederland;Totaal;2023;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
2434;Groenland;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
2435;Groenland;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
2436;Groenland;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;10.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;9.0;-1.0;-100.0
2437;Groenland;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0
2438;Groenland;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2439;Groenland;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2440;Groenland;Personen geboren buiten Nederland;Totaal;2022;12.0;0.0;0.0;0.0;1.0;3.0;-2.0;0.0;0.0;0.0;10.0;-2.0;-166.67
2441;Groenland;Personen geboren buiten Nederland;Totaal;2023;10.0;0.0;0.0;0.0;0.0;2.0;-2.0;0.0;0.0;0.0;8.0;-2.0;-200.0
2442;Groenland;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2443;Groenland;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2444;Groenland;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2445;Groenland;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2446;Groenland;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;12.0;0.0;0.0;0.0;1.0;3.0;-2.0;0.0;0.0;0.0;10.0;-2.0;-166.67
2447;Groenland;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;10.0;0.0;0.0;0.0;0.0;2.0;-2.0;0.0;0.0;0.0;8.0;-2.0;-200.0
2448;Guadeloupe;Totaal;Totaal;2022;504.0;6.0;0.0;6.0;43.0;22.0;21.0;-4.0;-5.0;1.0;532.0;28.0;55.56
2449;Guadeloupe;Totaal;Totaal;2023;532.0;8.0;2.0;6.0;36.0;29.0;7.0;-8.0;-8.0;0.0;545.0;13.0;24.44
2450;Guadeloupe;Totaal;Twee ouders geboren in Nederland;2022;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0
2451;Guadeloupe;Totaal;Twee ouders geboren in Nederland;2023;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0
2452;Guadeloupe;Totaal;Eén ouder in NL, één ouder buiten NL;2022;105.0;2.0;0.0;2.0;1.0;2.0;-1.0;0.0;0.0;0.0;106.0;1.0;9.52
2453;Guadeloupe;Totaal;Eén ouder in NL, één ouder buiten NL;2023;106.0;3.0;0.0;3.0;5.0;2.0;3.0;-1.0;-1.0;0.0;112.0;6.0;56.6
2454;Guadeloupe;Totaal;Twee ouders geboren buiten Nederland;2022;390.0;4.0;0.0;4.0;42.0;20.0;22.0;-4.0;-5.0;1.0;417.0;27.0;69.23
2455;Guadeloupe;Totaal;Twee ouders geboren buiten Nederland;2023;417.0;5.0;2.0;3.0;31.0;27.0;4.0;-7.0;-7.0;0.0;424.0;7.0;16.79
2456;Guadeloupe;Personen geboren in Nederland;Totaal;2022;172.0;6.0;0.0;6.0;1.0;3.0;-2.0;0.0;0.0;0.0;176.0;4.0;23.26
2457;Guadeloupe;Personen geboren in Nederland;Totaal;2023;176.0;8.0;0.0;8.0;0.0;7.0;-7.0;-3.0;-3.0;0.0;177.0;1.0;5.68
2458;Guadeloupe;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
2459;Guadeloupe;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
2460;Guadeloupe;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;90.0;2.0;0.0;2.0;0.0;2.0;-2.0;0.0;0.0;0.0;90.0;0.0;0.0
2461;Guadeloupe;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;90.0;3.0;0.0;3.0;0.0;2.0;-2.0;-1.0;-1.0;0.0;91.0;1.0;11.11
2462;Guadeloupe;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;82.0;4.0;0.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;86.0;4.0;48.78
2463;Guadeloupe;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;86.0;5.0;0.0;5.0;0.0;5.0;-5.0;-2.0;-2.0;0.0;86.0;0.0;0.0
2464;Guadeloupe;Personen geboren buiten Nederland;Totaal;2022;332.0;0.0;0.0;0.0;42.0;19.0;23.0;-4.0;-5.0;1.0;356.0;24.0;72.29
2465;Guadeloupe;Personen geboren buiten Nederland;Totaal;2023;356.0;0.0;2.0;-2.0;36.0;22.0;14.0;-5.0;-5.0;0.0;368.0;12.0;33.71
2466;Guadeloupe;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0
2467;Guadeloupe;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0
2468;Guadeloupe;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;15.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;16.0;1.0;66.67
2469;Guadeloupe;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;16.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;21.0;5.0;312.5
2470;Guadeloupe;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;308.0;0.0;0.0;0.0;41.0;19.0;22.0;-4.0;-5.0;1.0;331.0;23.0;74.68
2471;Guadeloupe;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;331.0;0.0;2.0;-2.0;31.0;22.0;9.0;-5.0;-5.0;0.0;338.0;7.0;21.15
2472;Guam;Totaal;Totaal;2022;7.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;8.0;1.0;142.86
2473;Guam;Totaal;Totaal;2023;8.0;0.0;0.0;0.0;0.0;2.0;-2.0;0.0;0.0;0.0;6.0;-2.0;-250.0
2474;Guam;Totaal;Twee ouders geboren in Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2475;Guam;Totaal;Twee ouders geboren in Nederland;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2476;Guam;Totaal;Eén ouder in NL, één ouder buiten NL;2022;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2477;Guam;Totaal;Eén ouder in NL, één ouder buiten NL;2023;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2478;Guam;Totaal;Twee ouders geboren buiten Nederland;2022;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;7.0;1.0;166.67
2479;Guam;Totaal;Twee ouders geboren buiten Nederland;2023;7.0;0.0;0.0;0.0;0.0;2.0;-2.0;0.0;0.0;0.0;5.0;-2.0;-285.71
2480;Guam;Personen geboren in Nederland;Totaal;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2481;Guam;Personen geboren in Nederland;Totaal;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2482;Guam;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
2483;Guam;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
2484;Guam;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2485;Guam;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2486;Guam;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2487;Guam;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2488;Guam;Personen geboren buiten Nederland;Totaal;2022;7.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;8.0;1.0;142.86
2489;Guam;Personen geboren buiten Nederland;Totaal;2023;8.0;0.0;0.0;0.0;0.0;2.0;-2.0;0.0;0.0;0.0;6.0;-2.0;-250.0
2490;Guam;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2491;Guam;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2492;Guam;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2493;Guam;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2494;Guam;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;7.0;1.0;166.67
2495;Guam;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;7.0;0.0;0.0;0.0;0.0;2.0;-2.0;0.0;0.0;0.0;5.0;-2.0;-285.71
2496;Guatemala;Totaal;Totaal;2022;1508.0;25.0;0.0;25.0;95.0;36.0;59.0;-6.0;-5.0;-1.0;1591.0;83.0;55.04
2497;Guatemala;Totaal;Totaal;2023;1591.0;14.0;0.0;14.0;81.0;40.0;41.0;-8.0;-7.0;-1.0;1645.0;54.0;33.94
2498;Guatemala;Totaal;Twee ouders geboren in Nederland;2022;282.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;283.0;1.0;3.55
2499;Guatemala;Totaal;Twee ouders geboren in Nederland;2023;283.0;0.0;0.0;0.0;1.0;-1.0;2.0;1.0;1.0;0.0;285.0;2.0;7.07
2500;Guatemala;Totaal;Eén ouder in NL, één ouder buiten NL;2022;568.0;18.0;0.0;18.0;2.0;1.0;1.0;0.0;0.0;0.0;587.0;19.0;33.45
2501;Guatemala;Totaal;Eén ouder in NL, één ouder buiten NL;2023;587.0;11.0;0.0;11.0;8.0;7.0;1.0;0.0;0.0;0.0;599.0;12.0;20.44
2502;Guatemala;Totaal;Twee ouders geboren buiten Nederland;2022;658.0;7.0;0.0;7.0;92.0;35.0;57.0;-6.0;-5.0;-1.0;721.0;63.0;95.74
2503;Guatemala;Totaal;Twee ouders geboren buiten Nederland;2023;721.0;3.0;0.0;3.0;72.0;34.0;38.0;-9.0;-8.0;-1.0;761.0;40.0;55.48
2504;Guatemala;Personen geboren in Nederland;Totaal;2022;503.0;25.0;0.0;25.0;0.0;1.0;-1.0;-1.0;-1.0;0.0;527.0;24.0;47.71
2505;Guatemala;Personen geboren in Nederland;Totaal;2023;527.0;14.0;0.0;14.0;5.0;6.0;-1.0;-1.0;-1.0;0.0;540.0;13.0;24.67
2506;Guatemala;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;;;;;;;;;;;;;
2507;Guatemala;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;;;;;;;;;;;;;
2508;Guatemala;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;445.0;18.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;463.0;18.0;40.45
2509;Guatemala;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;463.0;11.0;0.0;11.0;5.0;5.0;0.0;0.0;0.0;0.0;474.0;11.0;23.76
2510;Guatemala;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;58.0;7.0;0.0;7.0;0.0;1.0;-1.0;-1.0;-1.0;0.0;64.0;6.0;103.45
2511;Guatemala;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;64.0;3.0;0.0;3.0;0.0;1.0;-1.0;-1.0;-1.0;0.0;66.0;2.0;31.25
2512;Guatemala;Personen geboren buiten Nederland;Totaal;2022;1005.0;0.0;0.0;0.0;95.0;35.0;60.0;-5.0;-4.0;-1.0;1064.0;59.0;58.71
2513;Guatemala;Personen geboren buiten Nederland;Totaal;2023;1064.0;0.0;0.0;0.0;76.0;34.0;42.0;-7.0;-6.0;-1.0;1105.0;41.0;38.53
2514;Guatemala;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;282.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;283.0;1.0;3.55
2515;Guatemala;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;283.0;0.0;0.0;0.0;1.0;-1.0;2.0;1.0;1.0;0.0;285.0;2.0;7.07
2516;Guatemala;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;123.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;124.0;1.0;8.13
2517;Guatemala;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;124.0;0.0;0.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0;125.0;1.0;8.06
2518;Guatemala;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;600.0;0.0;0.0;0.0;92.0;34.0;58.0;-5.0;-4.0;-1.0;657.0;57.0;95.0
2519;Guatemala;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;657.0;0.0;0.0;0.0;72.0;33.0;39.0;-8.0;-7.0;-1.0;695.0;38.0;57.84
2520;Guinee;Totaal;Totaal;2022;4985.0;116.0;16.0;100.0;125.0;102.0;23.0;-24.0;-29.0;5.0;5113.0;128.0;25.68
2521;Guinee;Totaal;Totaal;2023;5113.0;125.0;3.0;122.0;147.0;80.0;67.0;-9.0;-17.0;8.0;5310.0;197.0;38.53
