ID;Geslacht;Leeftijd;Migratieachtergrond;Geboortegeneratie;PersoonMetBaan_1;Eerste20Inkomensgroep_2;Tweede20Inkomensgroep_3;Derde20Inkomensgroep_4;Vierde20Inkomensgroep_5;Vijfde20Inkomensgroep_6;PersoonHeeftVoortdurendBaan_7;TotaalGedeeltelijk_8;k_3Jaar_9;k_2Tot3Jaar_10;k_12Jaar_11;k_1Jaar_12;PersoonHeeftGeenBaan_13;EenBaan_14;TweeBanen_15;DrieBanen_16;VierBanen_17;VijfTotTienBanen_18;TienOfMeerBanen_19
5508;Totaal mannen en vrouwen;57 jaar;Westerse migratieachtergrond;1980 tot 1985;;;;;;;;;;;;;;;;;;;
5509;Totaal mannen en vrouwen;57 jaar;Westerse migratieachtergrond;1985 tot 1990;;;;;;;;;;;;;;;;;;;
5510;Totaal mannen en vrouwen;57 jaar;Westerse migratieachtergrond;1990 tot 1995;;;;;;;;;;;;;;;;;;;
5511;Totaal mannen en vrouwen;57 jaar;Westerse migratieachtergrond;1995 tot 2000;;;;;;;;;;;;;;;;;;;
5512;Totaal mannen en vrouwen;57 jaar;Niet-westerse migratieachtergrond;1935 tot 1940;;;;;;;;;;;;;;;;;;;
5513;Totaal mannen en vrouwen;57 jaar;Niet-westerse migratieachtergrond;1940 tot 1945;27.0;9.0;22.0;24.0;26.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5514;Totaal mannen en vrouwen;57 jaar;Niet-westerse migratieachtergrond;1945 tot 1950;34.0;10.0;22.0;26.0;24.0;17.0;28.0;18.0;5.0;4.0;4.0;5.0;54.0;73.0;17.0;6.0;2.0;2.0;0.0
5515;Totaal mannen en vrouwen;57 jaar;Niet-westerse migratieachtergrond;1950 tot 1955;40.0;11.0;24.0;27.0;24.0;15.0;31.0;20.0;7.0;4.0;4.0;5.0;49.0;67.0;18.0;8.0;4.0;4.0;0.0
5516;Totaal mannen en vrouwen;57 jaar;Niet-westerse migratieachtergrond;1955 tot 1960;;;;;;;;;;;;;;;;;;;
5517;Totaal mannen en vrouwen;57 jaar;Niet-westerse migratieachtergrond;1960 tot 1965;;;;;;;;;;;;;;;;;;;
5518;Totaal mannen en vrouwen;57 jaar;Niet-westerse migratieachtergrond;1965 tot 1970;;;;;;;;;;;;;;;;;;;
5519;Totaal mannen en vrouwen;57 jaar;Niet-westerse migratieachtergrond;1970 tot 1975;;;;;;;;;;;;;;;;;;;
5520;Totaal mannen en vrouwen;57 jaar;Niet-westerse migratieachtergrond;1975 tot 1980;;;;;;;;;;;;;;;;;;;
5521;Totaal mannen en vrouwen;57 jaar;Niet-westerse migratieachtergrond;1980 tot 1985;;;;;;;;;;;;;;;;;;;
5522;Totaal mannen en vrouwen;57 jaar;Niet-westerse migratieachtergrond;1985 tot 1990;;;;;;;;;;;;;;;;;;;
5523;Totaal mannen en vrouwen;57 jaar;Niet-westerse migratieachtergrond;1990 tot 1995;;;;;;;;;;;;;;;;;;;
5524;Totaal mannen en vrouwen;57 jaar;Niet-westerse migratieachtergrond;1995 tot 2000;;;;;;;;;;;;;;;;;;;
5525;Totaal mannen en vrouwen;57 jaar;Marokko;1935 tot 1940;;;;;;;;;;;;;;;;;;;
5526;Totaal mannen en vrouwen;57 jaar;Marokko;1940 tot 1945;20.0;6.0;15.0;28.0;38.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5527;Totaal mannen en vrouwen;57 jaar;Marokko;1945 tot 1950;23.0;8.0;17.0;32.0;32.0;11.0;20.0;12.0;3.0;3.0;2.0;3.0;68.0;77.0;16.0;5.0;2.0;1.0;0.0
5528;Totaal mannen en vrouwen;57 jaar;Marokko;1950 tot 1955;20.0;11.0;25.0;32.0;23.0;9.0;16.0;11.0;4.0;2.0;2.0;3.0;73.0;68.0;19.0;8.0;3.0;2.0;0.0
5529;Totaal mannen en vrouwen;57 jaar;Marokko;1955 tot 1960;;;;;;;;;;;;;;;;;;;
5530;Totaal mannen en vrouwen;57 jaar;Marokko;1960 tot 1965;;;;;;;;;;;;;;;;;;;
5531;Totaal mannen en vrouwen;57 jaar;Marokko;1965 tot 1970;;;;;;;;;;;;;;;;;;;
5532;Totaal mannen en vrouwen;57 jaar;Marokko;1970 tot 1975;;;;;;;;;;;;;;;;;;;
5533;Totaal mannen en vrouwen;57 jaar;Marokko;1975 tot 1980;;;;;;;;;;;;;;;;;;;
5534;Totaal mannen en vrouwen;57 jaar;Marokko;1980 tot 1985;;;;;;;;;;;;;;;;;;;
5535;Totaal mannen en vrouwen;57 jaar;Marokko;1985 tot 1990;;;;;;;;;;;;;;;;;;;
5536;Totaal mannen en vrouwen;57 jaar;Marokko;1990 tot 1995;;;;;;;;;;;;;;;;;;;
5537;Totaal mannen en vrouwen;57 jaar;Marokko;1995 tot 2000;;;;;;;;;;;;;;;;;;;
5538;Totaal mannen en vrouwen;57 jaar;Turkije;1935 tot 1940;;;;;;;;;;;;;;;;;;;
5539;Totaal mannen en vrouwen;57 jaar;Turkije;1940 tot 1945;11.0;13.0;21.0;25.0;30.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5540;Totaal mannen en vrouwen;57 jaar;Turkije;1945 tot 1950;13.0;13.0;22.0;28.0;27.0;10.0;11.0;12.0;2.0;2.0;3.0;5.0;78.0;80.0;14.0;4.0;1.0;1.0;0.0
5541;Totaal mannen en vrouwen;57 jaar;Turkije;1950 tot 1955;17.0;16.0;22.0;28.0;24.0;9.0;13.0;14.0;4.0;2.0;3.0;5.0;73.0;71.0;18.0;6.0;3.0;1.0;0.0
5542;Totaal mannen en vrouwen;57 jaar;Turkije;1955 tot 1960;;;;;;;;;;;;;;;;;;;
5543;Totaal mannen en vrouwen;57 jaar;Turkije;1960 tot 1965;;;;;;;;;;;;;;;;;;;
5544;Totaal mannen en vrouwen;57 jaar;Turkije;1965 tot 1970;;;;;;;;;;;;;;;;;;;
5545;Totaal mannen en vrouwen;57 jaar;Turkije;1970 tot 1975;;;;;;;;;;;;;;;;;;;
5546;Totaal mannen en vrouwen;57 jaar;Turkije;1975 tot 1980;;;;;;;;;;;;;;;;;;;
5547;Totaal mannen en vrouwen;57 jaar;Turkije;1980 tot 1985;;;;;;;;;;;;;;;;;;;
5548;Totaal mannen en vrouwen;57 jaar;Turkije;1985 tot 1990;;;;;;;;;;;;;;;;;;;
5549;Totaal mannen en vrouwen;57 jaar;Turkije;1990 tot 1995;;;;;;;;;;;;;;;;;;;
5550;Totaal mannen en vrouwen;57 jaar;Turkije;1995 tot 2000;;;;;;;;;;;;;;;;;;;
5551;Totaal mannen en vrouwen;57 jaar;Suriname;1935 tot 1940;;;;;;;;;;;;;;;;;;;
5552;Totaal mannen en vrouwen;57 jaar;Suriname;1940 tot 1945;42.0;7.0;23.0;23.0;26.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5553;Totaal mannen en vrouwen;57 jaar;Suriname;1945 tot 1950;49.0;7.0;19.0;26.0;27.0;20.0;43.0;19.0;6.0;4.0;3.0;5.0;38.0;74.0;16.0;6.0;2.0;2.0;0.0
5554;Totaal mannen en vrouwen;57 jaar;Suriname;1950 tot 1955;57.0;7.0;20.0;27.0;30.0;17.0;48.0;20.0;8.0;4.0;4.0;4.0;32.0;70.0;16.0;6.0;3.0;4.0;0.0
5555;Totaal mannen en vrouwen;57 jaar;Suriname;1955 tot 1960;;;;;;;;;;;;;;;;;;;
5556;Totaal mannen en vrouwen;57 jaar;Suriname;1960 tot 1965;;;;;;;;;;;;;;;;;;;
5557;Totaal mannen en vrouwen;57 jaar;Suriname;1965 tot 1970;;;;;;;;;;;;;;;;;;;
5558;Totaal mannen en vrouwen;57 jaar;Suriname;1970 tot 1975;;;;;;;;;;;;;;;;;;;
5559;Totaal mannen en vrouwen;57 jaar;Suriname;1975 tot 1980;;;;;;;;;;;;;;;;;;;
5560;Totaal mannen en vrouwen;57 jaar;Suriname;1980 tot 1985;;;;;;;;;;;;;;;;;;;
5561;Totaal mannen en vrouwen;57 jaar;Suriname;1985 tot 1990;;;;;;;;;;;;;;;;;;;
5562;Totaal mannen en vrouwen;57 jaar;Suriname;1990 tot 1995;;;;;;;;;;;;;;;;;;;
5563;Totaal mannen en vrouwen;57 jaar;Suriname;1995 tot 2000;;;;;;;;;;;;;;;;;;;
5564;Totaal mannen en vrouwen;57 jaar;(voormalige) Nederlandse Antillen, Aruba;1935 tot 1940;;;;;;;;;;;;;;;;;;;
5565;Totaal mannen en vrouwen;57 jaar;(voormalige) Nederlandse Antillen, Aruba;1940 tot 1945;45.0;8.0;25.0;20.0;25.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5566;Totaal mannen en vrouwen;57 jaar;(voormalige) Nederlandse Antillen, Aruba;1945 tot 1950;53.0;7.0;24.0;25.0;25.0;19.0;45.0;24.0;9.0;5.0;4.0;6.0;30.0;70.0;18.0;7.0;3.0;2.0;0.0
5567;Totaal mannen en vrouwen;57 jaar;(voormalige) Nederlandse Antillen, Aruba;1950 tot 1955;58.0;7.0;24.0;27.0;26.0;16.0;47.0;27.0;10.0;6.0;5.0;6.0;27.0;67.0;18.0;7.0;4.0;4.0;0.0
5568;Totaal mannen en vrouwen;57 jaar;(voormalige) Nederlandse Antillen, Aruba;1955 tot 1960;;;;;;;;;;;;;;;;;;;
5569;Totaal mannen en vrouwen;57 jaar;(voormalige) Nederlandse Antillen, Aruba;1960 tot 1965;;;;;;;;;;;;;;;;;;;
5570;Totaal mannen en vrouwen;57 jaar;(voormalige) Nederlandse Antillen, Aruba;1965 tot 1970;;;;;;;;;;;;;;;;;;;
5571;Totaal mannen en vrouwen;57 jaar;(voormalige) Nederlandse Antillen, Aruba;1970 tot 1975;;;;;;;;;;;;;;;;;;;
5572;Totaal mannen en vrouwen;57 jaar;(voormalige) Nederlandse Antillen, Aruba;1975 tot 1980;;;;;;;;;;;;;;;;;;;
5573;Totaal mannen en vrouwen;57 jaar;(voormalige) Nederlandse Antillen, Aruba;1980 tot 1985;;;;;;;;;;;;;;;;;;;
5574;Totaal mannen en vrouwen;57 jaar;(voormalige) Nederlandse Antillen, Aruba;1985 tot 1990;;;;;;;;;;;;;;;;;;;
5575;Totaal mannen en vrouwen;57 jaar;(voormalige) Nederlandse Antillen, Aruba;1990 tot 1995;;;;;;;;;;;;;;;;;;;
5576;Totaal mannen en vrouwen;57 jaar;(voormalige) Nederlandse Antillen, Aruba;1995 tot 2000;;;;;;;;;;;;;;;;;;;
5577;Totaal mannen en vrouwen;57 jaar;Overige niet-westerse migratieachterg...;1935 tot 1940;;;;;;;;;;;;;;;;;;;
5578;Totaal mannen en vrouwen;57 jaar;Overige niet-westerse migratieachterg...;1940 tot 1945;29.0;15.0;26.0;23.0;16.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5579;Totaal mannen en vrouwen;57 jaar;Overige niet-westerse migratieachterg...;1945 tot 1950;33.0;17.0;26.0;23.0;16.0;18.0;26.0;23.0;6.0;5.0;5.0;7.0;51.0;69.0;19.0;7.0;3.0;2.0;0.0
5580;Totaal mannen en vrouwen;57 jaar;Overige niet-westerse migratieachterg...;1950 tot 1955;38.0;16.0;30.0;25.0;15.0;13.0;27.0;25.0;9.0;5.0;5.0;6.0;48.0;61.0;20.0;10.0;5.0;4.0;0.0
5581;Totaal mannen en vrouwen;57 jaar;Overige niet-westerse migratieachterg...;1955 tot 1960;;;;;;;;;;;;;;;;;;;
5582;Totaal mannen en vrouwen;57 jaar;Overige niet-westerse migratieachterg...;1960 tot 1965;;;;;;;;;;;;;;;;;;;
5583;Totaal mannen en vrouwen;57 jaar;Overige niet-westerse migratieachterg...;1965 tot 1970;;;;;;;;;;;;;;;;;;;
5584;Totaal mannen en vrouwen;57 jaar;Overige niet-westerse migratieachterg...;1970 tot 1975;;;;;;;;;;;;;;;;;;;
5585;Totaal mannen en vrouwen;57 jaar;Overige niet-westerse migratieachterg...;1975 tot 1980;;;;;;;;;;;;;;;;;;;
5586;Totaal mannen en vrouwen;57 jaar;Overige niet-westerse migratieachterg...;1980 tot 1985;;;;;;;;;;;;;;;;;;;
5587;Totaal mannen en vrouwen;57 jaar;Overige niet-westerse migratieachterg...;1985 tot 1990;;;;;;;;;;;;;;;;;;;
5588;Totaal mannen en vrouwen;57 jaar;Overige niet-westerse migratieachterg...;1990 tot 1995;;;;;;;;;;;;;;;;;;;
5589;Totaal mannen en vrouwen;57 jaar;Overige niet-westerse migratieachterg...;1995 tot 2000;;;;;;;;;;;;;;;;;;;
5590;Totaal mannen en vrouwen;58 jaar;Totaal;1935 tot 1940;;;;;;;;;;;;;;;;;;;
5591;Totaal mannen en vrouwen;58 jaar;Totaal;1940 tot 1945;42.0;14.0;14.0;15.0;22.0;35.0;39.0;19.0;7.0;4.0;3.0;4.0;42.0;82.0;13.0;3.0;1.0;1.0;0.0
5592;Totaal mannen en vrouwen;58 jaar;Totaal;1945 tot 1950;48.0;13.0;16.0;17.0;23.0;31.0;42.0;19.0;7.0;5.0;4.0;4.0;38.0;81.0;14.0;4.0;1.0;1.0;0.0
5593;Totaal mannen en vrouwen;58 jaar;Totaal;1950 tot 1955;57.0;11.0;18.0;18.0;24.0;29.0;48.0;19.0;9.0;4.0;3.0;4.0;33.0;77.0;15.0;5.0;2.0;2.0;0.0
5594;Totaal mannen en vrouwen;58 jaar;Totaal;1955 tot 1960;;;;;;;;;;;;;;;;;;;
5595;Totaal mannen en vrouwen;58 jaar;Totaal;1960 tot 1965;;;;;;;;;;;;;;;;;;;
5596;Totaal mannen en vrouwen;58 jaar;Totaal;1965 tot 1970;;;;;;;;;;;;;;;;;;;
5597;Totaal mannen en vrouwen;58 jaar;Totaal;1970 tot 1975;;;;;;;;;;;;;;;;;;;
5598;Totaal mannen en vrouwen;58 jaar;Totaal;1975 tot 1980;;;;;;;;;;;;;;;;;;;
5599;Totaal mannen en vrouwen;58 jaar;Totaal;1980 tot 1985;;;;;;;;;;;;;;;;;;;
5600;Totaal mannen en vrouwen;58 jaar;Totaal;1985 tot 1990;;;;;;;;;;;;;;;;;;;
5601;Totaal mannen en vrouwen;58 jaar;Totaal;1990 tot 1995;;;;;;;;;;;;;;;;;;;
5602;Totaal mannen en vrouwen;58 jaar;Totaal;1995 tot 2000;;;;;;;;;;;;;;;;;;;
5603;Totaal mannen en vrouwen;58 jaar;Nederlandse achtergrond;1935 tot 1940;;;;;;;;;;;;;;;;;;;
5604;Totaal mannen en vrouwen;58 jaar;Nederlandse achtergrond;1940 tot 1945;43.0;14.0;14.0;14.0;22.0;35.0;40.0;19.0;7.0;4.0;3.0;4.0;41.0;82.0;13.0;3.0;1.0;0.0;0.0
5605;Totaal mannen en vrouwen;58 jaar;Nederlandse achtergrond;1945 tot 1950;49.0;13.0;16.0;16.0;23.0;32.0;43.0;19.0;7.0;5.0;4.0;4.0;37.0;81.0;14.0;3.0;1.0;1.0;0.0
5606;Totaal mannen en vrouwen;58 jaar;Nederlandse achtergrond;1950 tot 1955;59.0;11.0;17.0;18.0;24.0;30.0;49.0;19.0;9.0;4.0;3.0;3.0;31.0;77.0;15.0;4.0;2.0;1.0;0.0
5607;Totaal mannen en vrouwen;58 jaar;Nederlandse achtergrond;1955 tot 1960;;;;;;;;;;;;;;;;;;;
5608;Totaal mannen en vrouwen;58 jaar;Nederlandse achtergrond;1960 tot 1965;;;;;;;;;;;;;;;;;;;
5609;Totaal mannen en vrouwen;58 jaar;Nederlandse achtergrond;1965 tot 1970;;;;;;;;;;;;;;;;;;;
5610;Totaal mannen en vrouwen;58 jaar;Nederlandse achtergrond;1970 tot 1975;;;;;;;;;;;;;;;;;;;
5611;Totaal mannen en vrouwen;58 jaar;Nederlandse achtergrond;1975 tot 1980;;;;;;;;;;;;;;;;;;;
5612;Totaal mannen en vrouwen;58 jaar;Nederlandse achtergrond;1980 tot 1985;;;;;;;;;;;;;;;;;;;
5613;Totaal mannen en vrouwen;58 jaar;Nederlandse achtergrond;1985 tot 1990;;;;;;;;;;;;;;;;;;;
5614;Totaal mannen en vrouwen;58 jaar;Nederlandse achtergrond;1990 tot 1995;;;;;;;;;;;;;;;;;;;
5615;Totaal mannen en vrouwen;58 jaar;Nederlandse achtergrond;1995 tot 2000;;;;;;;;;;;;;;;;;;;
5616;Totaal mannen en vrouwen;58 jaar;Met migratieachtergrond;1935 tot 1940;;;;;;;;;;;;;;;;;;;
5617;Totaal mannen en vrouwen;58 jaar;Met migratieachtergrond;1940 tot 1945;35.0;12.0;17.0;18.0;22.0;31.0;32.0;19.0;7.0;4.0;3.0;5.0;49.0;79.0;15.0;4.0;2.0;1.0;0.0
5618;Totaal mannen en vrouwen;58 jaar;Met migratieachtergrond;1945 tot 1950;42.0;12.0;18.0;20.0;23.0;27.0;36.0;20.0;7.0;4.0;4.0;5.0;44.0;78.0;15.0;5.0;2.0;1.0;0.0
5619;Totaal mannen en vrouwen;58 jaar;Met migratieachtergrond;1950 tot 1955;48.0;10.0;20.0;21.0;24.0;24.0;39.0;20.0;8.0;4.0;4.0;4.0;41.0;73.0;16.0;6.0;3.0;2.0;0.0
5620;Totaal mannen en vrouwen;58 jaar;Met migratieachtergrond;1955 tot 1960;;;;;;;;;;;;;;;;;;;
5621;Totaal mannen en vrouwen;58 jaar;Met migratieachtergrond;1960 tot 1965;;;;;;;;;;;;;;;;;;;
5622;Totaal mannen en vrouwen;58 jaar;Met migratieachtergrond;1965 tot 1970;;;;;;;;;;;;;;;;;;;
5623;Totaal mannen en vrouwen;58 jaar;Met migratieachtergrond;1970 tot 1975;;;;;;;;;;;;;;;;;;;
5624;Totaal mannen en vrouwen;58 jaar;Met migratieachtergrond;1975 tot 1980;;;;;;;;;;;;;;;;;;;
5625;Totaal mannen en vrouwen;58 jaar;Met migratieachtergrond;1980 tot 1985;;;;;;;;;;;;;;;;;;;
5626;Totaal mannen en vrouwen;58 jaar;Met migratieachtergrond;1985 tot 1990;;;;;;;;;;;;;;;;;;;
5627;Totaal mannen en vrouwen;58 jaar;Met migratieachtergrond;1990 tot 1995;;;;;;;;;;;;;;;;;;;
5628;Totaal mannen en vrouwen;58 jaar;Met migratieachtergrond;1995 tot 2000;;;;;;;;;;;;;;;;;;;
5629;Totaal mannen en vrouwen;58 jaar;Westerse migratieachtergrond;1935 tot 1940;;;;;;;;;;;;;;;;;;;
5630;Totaal mannen en vrouwen;58 jaar;Westerse migratieachtergrond;1940 tot 1945;40.0;13.0;16.0;16.0;22.0;34.0;36.0;20.0;7.0;5.0;3.0;5.0;44.0;81.0;14.0;4.0;1.0;1.0;0.0
5631;Totaal mannen en vrouwen;58 jaar;Westerse migratieachtergrond;1945 tot 1950;46.0;12.0;17.0;18.0;23.0;30.0;40.0;21.0;7.0;5.0;4.0;5.0;39.0;79.0;14.0;4.0;2.0;1.0;0.0
5632;Totaal mannen en vrouwen;58 jaar;Westerse migratieachtergrond;1950 tot 1955;53.0;10.0;19.0;19.0;24.0;28.0;44.0;21.0;9.0;5.0;4.0;4.0;35.0;75.0;16.0;5.0;2.0;2.0;0.0
5633;Totaal mannen en vrouwen;58 jaar;Westerse migratieachtergrond;1955 tot 1960;;;;;;;;;;;;;;;;;;;
5634;Totaal mannen en vrouwen;58 jaar;Westerse migratieachtergrond;1960 tot 1965;;;;;;;;;;;;;;;;;;;
5635;Totaal mannen en vrouwen;58 jaar;Westerse migratieachtergrond;1965 tot 1970;;;;;;;;;;;;;;;;;;;
5636;Totaal mannen en vrouwen;58 jaar;Westerse migratieachtergrond;1970 tot 1975;;;;;;;;;;;;;;;;;;;
5637;Totaal mannen en vrouwen;58 jaar;Westerse migratieachtergrond;1975 tot 1980;;;;;;;;;;;;;;;;;;;
5638;Totaal mannen en vrouwen;58 jaar;Westerse migratieachtergrond;1980 tot 1985;;;;;;;;;;;;;;;;;;;
5639;Totaal mannen en vrouwen;58 jaar;Westerse migratieachtergrond;1985 tot 1990;;;;;;;;;;;;;;;;;;;
5640;Totaal mannen en vrouwen;58 jaar;Westerse migratieachtergrond;1990 tot 1995;;;;;;;;;;;;;;;;;;;
5641;Totaal mannen en vrouwen;58 jaar;Westerse migratieachtergrond;1995 tot 2000;;;;;;;;;;;;;;;;;;;
5642;Totaal mannen en vrouwen;58 jaar;Niet-westerse migratieachtergrond;1935 tot 1940;;;;;;;;;;;;;;;;;;;
5643;Totaal mannen en vrouwen;58 jaar;Niet-westerse migratieachtergrond;1940 tot 1945;25.0;10.0;22.0;24.0;26.0;19.0;22.0;17.0;5.0;3.0;3.0;5.0;61.0;73.0;18.0;5.0;3.0;2.0;0.0
5644;Totaal mannen en vrouwen;58 jaar;Niet-westerse migratieachtergrond;1945 tot 1950;32.0;11.0;22.0;27.0;24.0;16.0;27.0;17.0;5.0;4.0;3.0;5.0;56.0;74.0;16.0;6.0;2.0;2.0;0.0
5645;Totaal mannen en vrouwen;58 jaar;Niet-westerse migratieachtergrond;1950 tot 1955;38.0;11.0;24.0;27.0;24.0;14.0;30.0;19.0;7.0;4.0;4.0;5.0;51.0;68.0;17.0;7.0;4.0;3.0;0.0
5646;Totaal mannen en vrouwen;58 jaar;Niet-westerse migratieachtergrond;1955 tot 1960;;;;;;;;;;;;;;;;;;;
5647;Totaal mannen en vrouwen;58 jaar;Niet-westerse migratieachtergrond;1960 tot 1965;;;;;;;;;;;;;;;;;;;
5648;Totaal mannen en vrouwen;58 jaar;Niet-westerse migratieachtergrond;1965 tot 1970;;;;;;;;;;;;;;;;;;;
5649;Totaal mannen en vrouwen;58 jaar;Niet-westerse migratieachtergrond;1970 tot 1975;;;;;;;;;;;;;;;;;;;
5650;Totaal mannen en vrouwen;58 jaar;Niet-westerse migratieachtergrond;1975 tot 1980;;;;;;;;;;;;;;;;;;;
5651;Totaal mannen en vrouwen;58 jaar;Niet-westerse migratieachtergrond;1980 tot 1985;;;;;;;;;;;;;;;;;;;
5652;Totaal mannen en vrouwen;58 jaar;Niet-westerse migratieachtergrond;1985 tot 1990;;;;;;;;;;;;;;;;;;;
5653;Totaal mannen en vrouwen;58 jaar;Niet-westerse migratieachtergrond;1990 tot 1995;;;;;;;;;;;;;;;;;;;
5654;Totaal mannen en vrouwen;58 jaar;Niet-westerse migratieachtergrond;1995 tot 2000;;;;;;;;;;;;;;;;;;;
5655;Totaal mannen en vrouwen;58 jaar;Marokko;1935 tot 1940;;;;;;;;;;;;;;;;;;;
5656;Totaal mannen en vrouwen;58 jaar;Marokko;1940 tot 1945;18.0;6.0;15.0;30.0;37.0;12.0;17.0;11.0;3.0;2.0;3.0;3.0;72.0;84.0;12.0;3.0;1.0;0.0;0.0
5657;Totaal mannen en vrouwen;58 jaar;Marokko;1945 tot 1950;22.0;8.0;17.0;34.0;31.0;10.0;19.0;12.0;3.0;3.0;3.0;3.0;70.0;76.0;17.0;5.0;1.0;1.0;0.0
5658;Totaal mannen en vrouwen;58 jaar;Marokko;1950 tot 1955;19.0;11.0;25.0;32.0;24.0;8.0;16.0;10.0;3.0;2.0;2.0;3.0;75.0;69.0;19.0;6.0;4.0;2.0;0.0
5659;Totaal mannen en vrouwen;58 jaar;Marokko;1955 tot 1960;;;;;;;;;;;;;;;;;;;
5660;Totaal mannen en vrouwen;58 jaar;Marokko;1960 tot 1965;;;;;;;;;;;;;;;;;;;
5661;Totaal mannen en vrouwen;58 jaar;Marokko;1965 tot 1970;;;;;;;;;;;;;;;;;;;
5662;Totaal mannen en vrouwen;58 jaar;Marokko;1970 tot 1975;;;;;;;;;;;;;;;;;;;
5663;Totaal mannen en vrouwen;58 jaar;Marokko;1975 tot 1980;;;;;;;;;;;;;;;;;;;
5664;Totaal mannen en vrouwen;58 jaar;Marokko;1980 tot 1985;;;;;;;;;;;;;;;;;;;
5665;Totaal mannen en vrouwen;58 jaar;Marokko;1985 tot 1990;;;;;;;;;;;;;;;;;;;
5666;Totaal mannen en vrouwen;58 jaar;Marokko;1990 tot 1995;;;;;;;;;;;;;;;;;;;
5667;Totaal mannen en vrouwen;58 jaar;Marokko;1995 tot 2000;;;;;;;;;;;;;;;;;;;
5668;Totaal mannen en vrouwen;58 jaar;Turkije;1935 tot 1940;;;;;;;;;;;;;;;;;;;
5669;Totaal mannen en vrouwen;58 jaar;Turkije;1940 tot 1945;10.0;13.0;20.0;26.0;30.0;11.0;8.0;12.0;2.0;2.0;3.0;5.0;80.0;79.0;15.0;2.0;2.0;3.0;0.0
5670;Totaal mannen en vrouwen;58 jaar;Turkije;1945 tot 1950;12.0;13.0;22.0;29.0;28.0;9.0;10.0;11.0;2.0;2.0;2.0;4.0;80.0;83.0;11.0;4.0;2.0;0.0;0.0
5671;Totaal mannen en vrouwen;58 jaar;Turkije;1950 tot 1955;16.0;16.0;23.0;27.0;24.0;10.0;12.0;12.0;3.0;3.0;2.0;4.0;76.0;72.0;17.0;6.0;3.0;2.0;0.0
5672;Totaal mannen en vrouwen;58 jaar;Turkije;1955 tot 1960;;;;;;;;;;;;;;;;;;;
5673;Totaal mannen en vrouwen;58 jaar;Turkije;1960 tot 1965;;;;;;;;;;;;;;;;;;;
5674;Totaal mannen en vrouwen;58 jaar;Turkije;1965 tot 1970;;;;;;;;;;;;;;;;;;;
5675;Totaal mannen en vrouwen;58 jaar;Turkije;1970 tot 1975;;;;;;;;;;;;;;;;;;;
5676;Totaal mannen en vrouwen;58 jaar;Turkije;1975 tot 1980;;;;;;;;;;;;;;;;;;;
5677;Totaal mannen en vrouwen;58 jaar;Turkije;1980 tot 1985;;;;;;;;;;;;;;;;;;;
5678;Totaal mannen en vrouwen;58 jaar;Turkije;1985 tot 1990;;;;;;;;;;;;;;;;;;;
5679;Totaal mannen en vrouwen;58 jaar;Turkije;1990 tot 1995;;;;;;;;;;;;;;;;;;;
5680;Totaal mannen en vrouwen;58 jaar;Turkije;1995 tot 2000;;;;;;;;;;;;;;;;;;;
5681;Totaal mannen en vrouwen;58 jaar;Suriname;1935 tot 1940;;;;;;;;;;;;;;;;;;;
5682;Totaal mannen en vrouwen;58 jaar;Suriname;1940 tot 1945;39.0;7.0;23.0;23.0;26.0;21.0;36.0;20.0;7.0;4.0;3.0;5.0;45.0;70.0;19.0;5.0;3.0;2.0;0.0
5683;Totaal mannen en vrouwen;58 jaar;Suriname;1945 tot 1950;47.0;7.0;20.0;27.0;28.0;18.0;42.0;19.0;6.0;4.0;3.0;5.0;40.0;75.0;15.0;5.0;2.0;2.0;0.0
5684;Totaal mannen en vrouwen;58 jaar;Suriname;1950 tot 1955;55.0;7.0;20.0;27.0;30.0;16.0;47.0;20.0;8.0;4.0;4.0;4.0;33.0;72.0;16.0;6.0;3.0;3.0;0.0
5685;Totaal mannen en vrouwen;58 jaar;Suriname;1955 tot 1960;;;;;;;;;;;;;;;;;;;
5686;Totaal mannen en vrouwen;58 jaar;Suriname;1960 tot 1965;;;;;;;;;;;;;;;;;;;
5687;Totaal mannen en vrouwen;58 jaar;Suriname;1965 tot 1970;;;;;;;;;;;;;;;;;;;
5688;Totaal mannen en vrouwen;58 jaar;Suriname;1970 tot 1975;;;;;;;;;;;;;;;;;;;
5689;Totaal mannen en vrouwen;58 jaar;Suriname;1975 tot 1980;;;;;;;;;;;;;;;;;;;
5690;Totaal mannen en vrouwen;58 jaar;Suriname;1980 tot 1985;;;;;;;;;;;;;;;;;;;
5691;Totaal mannen en vrouwen;58 jaar;Suriname;1985 tot 1990;;;;;;;;;;;;;;;;;;;
