ID;EigenaarOfHuurder;Huishoudkenmerken;Marges;Regio;Perioden;TevredenheidMetDeHuidigeWoning_1;TevredenheidMetDeHuidigeWoonomgeving_2
6131;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Apeldoorn;2012;93.3;93.4
6132;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Apeldoorn;2015;92.5;88.0
6133;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Apeldoorn;2018;84.6;83.2
6134;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Apeldoorn;2021;98.5;98.8
6135;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Apeldoorn;2024;89.0;90.6
6136;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Arnhem;2002;88.5;81.5
6137;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Arnhem;2006;87.9;79.5
6138;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Arnhem;2009;87.0;77.2
6139;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Arnhem;2012;85.7;84.0
6140;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Arnhem;2015;89.7;78.6
6141;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Arnhem;2018;85.3;93.1
6142;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Arnhem;2021;91.8;90.3
6143;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Arnhem;2024;82.6;84.4
6144;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Breda;2002;91.0;88.1
6145;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Breda;2006;94.3;91.2
6146;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Breda;2009;88.4;86.7
6147;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Breda;2012;92.5;92.2
6148;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Breda;2015;94.0;88.0
6149;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Breda;2018;93.9;94.0
6150;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Breda;2021;88.8;87.4
6151;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Breda;2024;80.4;91.0
6152;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Delft;2002;92.2;91.0
6153;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Delft;2006;90.6;82.3
6154;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Delft;2009;89.8;89.7
6155;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Delft;2012;88.4;88.2
6156;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Delft;2015;79.5;81.6
6157;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Delft;2018;81.4;87.7
6158;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Delft;2021;84.3;88.5
6159;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Delft;2024;;
6160;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Dordrecht;2002;95.5;87.3
6161;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Dordrecht;2006;89.5;87.7
6162;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Dordrecht;2009;94.4;80.1
6163;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Dordrecht;2012;97.7;94.6
6164;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Dordrecht;2015;94.5;89.1
6165;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Dordrecht;2018;100.0;90.9
6166;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Dordrecht;2021;79.9;87.2
6167;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Dordrecht;2024;;
6168;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Ede;2002;94.9;92.1
6169;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Ede;2006;99.6;96.9
6170;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Ede;2009;99.0;98.0
6171;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Ede;2012;99.6;90.9
6172;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Ede;2015;96.4;85.3
6173;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Ede;2018;93.5;97.1
6174;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Ede;2021;91.7;96.2
6175;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Ede;2024;89.2;81.9
6176;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Eindhoven;2002;91.0;84.0
6177;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Eindhoven;2006;88.6;87.6
6178;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Eindhoven;2009;88.7;83.6
6179;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Eindhoven;2012;91.9;87.8
6180;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Eindhoven;2015;85.0;86.1
6181;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Eindhoven;2018;83.6;84.2
6182;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Eindhoven;2021;89.7;88.0
6183;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Eindhoven;2024;82.9;87.3
6184;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Emmen;2002;91.4;88.9
6185;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Emmen;2006;94.4;90.2
6186;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Emmen;2009;96.1;91.3
6187;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Emmen;2012;94.1;95.8
6188;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Emmen;2015;;
6189;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Emmen;2018;;
6190;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Emmen;2021;;
6191;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Emmen;2024;;
6192;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Enschede;2002;91.9;85.3
6193;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Enschede;2006;89.8;87.2
6194;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Enschede;2009;91.8;84.7
6195;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Enschede;2012;84.9;77.9
6196;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Enschede;2015;82.3;81.5
6197;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Enschede;2018;83.9;84.6
6198;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Enschede;2021;94.0;89.4
6199;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Enschede;2024;89.7;90.4
6200;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;'s-Gravenhage (gemeente);2002;84.6;76.6
6201;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;'s-Gravenhage (gemeente);2006;84.2;74.0
6202;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;'s-Gravenhage (gemeente);2009;85.2;76.8
6203;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;'s-Gravenhage (gemeente);2012;82.9;79.6
6204;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;'s-Gravenhage (gemeente);2015;79.8;77.9
6205;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;'s-Gravenhage (gemeente);2018;79.0;80.4
6206;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;'s-Gravenhage (gemeente);2021;76.3;77.4
6207;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;'s-Gravenhage (gemeente);2024;71.2;77.4
6208;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Groningen (gemeente);2002;87.2;85.5
6209;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Groningen (gemeente);2006;93.9;89.5
6210;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Groningen (gemeente);2009;86.2;82.2
6211;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Groningen (gemeente);2012;92.0;95.8
6212;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Groningen (gemeente);2015;86.4;76.8
6213;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Groningen (gemeente);2018;84.4;87.9
6214;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Groningen (gemeente);2021;89.6;88.0
6215;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Groningen (gemeente);2024;89.3;82.5
6216;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Haarlem;2002;90.6;88.9
6217;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Haarlem;2006;96.1;84.5
6218;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Haarlem;2009;90.5;82.3
6219;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Haarlem;2012;94.8;94.0
6220;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Haarlem;2015;94.1;86.1
6221;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Haarlem;2018;94.0;94.5
6222;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Haarlem;2021;86.6;92.3
6223;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Haarlem;2024;89.3;86.5
6224;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Haarlemmermeer;2002;97.0;81.6
6225;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Haarlemmermeer;2006;96.0;91.3
6226;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Haarlemmermeer;2009;94.1;87.9
6227;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Haarlemmermeer;2012;95.6;93.5
6228;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Haarlemmermeer;2015;98.8;92.6
6229;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Haarlemmermeer;2018;96.9;98.8
6230;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Haarlemmermeer;2021;98.8;97.6
6231;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Haarlemmermeer;2024;;
6232;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;'s-Hertogenbosch;2002;92.4;86.2
6233;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;'s-Hertogenbosch;2006;94.3;89.1
6234;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;'s-Hertogenbosch;2009;99.0;90.4
6235;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;'s-Hertogenbosch;2012;91.9;94.1
6236;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;'s-Hertogenbosch;2015;86.4;92.8
6237;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;'s-Hertogenbosch;2018;88.1;93.2
6238;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;'s-Hertogenbosch;2021;96.7;94.5
6239;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;'s-Hertogenbosch;2024;76.8;79.0
6240;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Leeuwarden;2002;96.5;90.5
6241;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Leeuwarden;2006;88.7;89.1
6242;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Leeuwarden;2009;92.2;84.9
6243;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Leeuwarden;2012;98.5;89.6
6244;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Leeuwarden;2015;83.4;82.3
6245;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Leeuwarden;2018;89.5;85.9
6246;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Leeuwarden;2021;92.0;96.9
6247;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Leeuwarden;2024;76.4;88.6
6248;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Leiden;2002;91.6;84.0
6249;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Leiden;2006;92.1;83.7
6250;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Leiden;2009;86.6;80.2
6251;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Leiden;2012;91.8;82.6
6252;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Leiden;2015;91.2;96.7
6253;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Leiden;2018;88.5;88.0
6254;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Leiden;2021;;
6255;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Leiden;2024;;
6256;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Maastricht;2002;88.9;80.8
6257;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Maastricht;2006;97.2;84.6
6258;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Maastricht;2009;96.1;83.1
6259;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Maastricht;2012;92.6;80.8
6260;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Maastricht;2015;87.1;85.5
6261;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Maastricht;2018;88.8;89.1
6262;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Maastricht;2021;81.2;84.3
6263;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Maastricht;2024;;
6264;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Nijmegen;2002;89.0;86.2
6265;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Nijmegen;2006;89.6;88.6
6266;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Nijmegen;2009;90.1;82.3
6267;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Nijmegen;2012;89.0;83.4
6268;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Nijmegen;2015;87.2;85.1
6269;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Nijmegen;2018;83.9;82.4
6270;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Nijmegen;2021;84.4;85.4
6271;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Nijmegen;2024;92.4;92.1
6272;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Rotterdam;2002;80.1;72.1
6273;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Rotterdam;2006;81.1;75.1
6274;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Rotterdam;2009;81.2;73.6
6275;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Rotterdam;2012;78.7;67.1
6276;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Rotterdam;2015;79.2;74.3
6277;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Rotterdam;2018;81.2;79.1
6278;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Rotterdam;2021;77.6;76.8
6279;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Rotterdam;2024;73.9;80.6
6280;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Tilburg;2002;94.1;86.7
6281;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Tilburg;2006;91.3;84.8
6282;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Tilburg;2009;93.0;85.7
6283;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Tilburg;2012;92.7;86.9
6284;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Tilburg;2015;89.5;78.5
6285;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Tilburg;2018;91.2;81.6
6286;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Tilburg;2021;91.9;86.3
6287;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Tilburg;2024;84.1;87.5
6288;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Utrecht (gemeente);2002;91.8;83.9
6289;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Utrecht (gemeente);2006;90.3;84.0
6290;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Utrecht (gemeente);2009;92.2;81.7
6291;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Utrecht (gemeente);2012;87.6;83.1
6292;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Utrecht (gemeente);2015;84.1;78.2
6293;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Utrecht (gemeente);2018;86.1;79.5
6294;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Utrecht (gemeente);2021;81.5;85.0
6295;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Utrecht (gemeente);2024;84.1;80.2
6296;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Venlo;2002;92.5;84.1
6297;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Venlo;2006;;
6298;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Venlo;2009;92.7;81.8
6299;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Venlo;2012;89.8;88.2
6300;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Venlo;2015;;
6301;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Venlo;2018;82.8;91.7
6302;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Venlo;2021;96.3;90.8
6303;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Venlo;2024;86.9;84.8
6304;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Westland;2002;;
6305;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Westland;2006;94.7;91.4
6306;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Westland;2009;95.2;88.9
6307;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Westland;2012;97.0;89.8
6308;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Westland;2015;92.3;88.1
6309;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Westland;2018;96.7;91.3
6310;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Westland;2021;;
6311;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Westland;2024;;
6312;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Zaanstad;2002;88.1;88.7
6313;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Zaanstad;2006;93.0;89.0
6314;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Zaanstad;2009;88.5;83.7
6315;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Zaanstad;2012;92.0;85.4
6316;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Zaanstad;2015;91.2;88.7
6317;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Zaanstad;2018;92.0;90.9
6318;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Zaanstad;2021;86.0;87.1
6319;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Zaanstad;2024;91.4;90.2
6320;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Zoetermeer;2002;95.2;83.5
6321;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Zoetermeer;2006;93.9;87.4
6322;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Zoetermeer;2009;97.3;92.4
6323;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Zoetermeer;2012;97.6;92.2
6324;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Zoetermeer;2015;91.7;81.2
6325;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Zoetermeer;2018;88.3;86.9
6326;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Zoetermeer;2021;86.0;88.2
6327;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Zoetermeer;2024;83.3;84.3
6328;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Zwolle;2002;93.9;87.8
6329;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Zwolle;2006;92.1;88.7
6330;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Zwolle;2009;91.5;85.3
6331;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Zwolle;2012;90.1;87.4
6332;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Zwolle;2015;91.1;89.3
6333;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Zwolle;2018;88.2;92.6
6334;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Zwolle;2021;89.4;88.9
6335;Totaal;Hoofd huishouden: 35 tot 45 jaar;Bovengrens 95%-interval;Zwolle;2024;96.4;92.6
6336;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;Nederland;2002;90.5;84.7
6337;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;Nederland;2006;90.4;84.8
6338;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;Nederland;2009;89.8;82.7
6339;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;Nederland;2012;88.9;83.8
6340;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;Nederland;2015;86.3;81.6
6341;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;Nederland;2018;83.5;82.6
6342;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;Nederland;2021;84.4;83.2
6343;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;Nederland;2024;81.7;82.0
6344;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;Noord-Nederland (LD);2002;90.7;89.4
6345;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;Noord-Nederland (LD);2006;93.2;86.6
6346;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;Noord-Nederland (LD);2009;92.6;86.7
6347;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;Noord-Nederland (LD);2012;91.9;88.7
6348;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;Noord-Nederland (LD);2015;86.7;84.4
6349;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;Noord-Nederland (LD);2018;85.2;84.9
6350;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;Noord-Nederland (LD);2021;89.0;86.3
6351;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;Noord-Nederland (LD);2024;82.6;83.1
6352;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;Oost-Nederland (LD);2002;92.7;87.2
6353;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;Oost-Nederland (LD);2006;91.5;86.7
6354;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;Oost-Nederland (LD);2009;90.7;84.9
6355;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;Oost-Nederland (LD);2012;90.0;85.9
6356;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;Oost-Nederland (LD);2015;88.3;83.1
6357;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;Oost-Nederland (LD);2018;84.8;83.5
6358;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;Oost-Nederland (LD);2021;86.6;84.0
6359;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;Oost-Nederland (LD);2024;85.1;85.6
6360;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;West-Nederland (LD);2002;88.9;82.2
6361;Totaal;Hoofd huishouden: 45 tot 55 jaar;Waarde;West-Nederland (LD);2006;88.5;82.7
