ID;Geslacht;Leeftijd;Beroepen;TypeInkomen;Perioden;AantalWerkzameArtsen_1;GemiddeldeWinst_2;GemiddeldJaarloonExclBijzBeloning_3;GemiddeldJaarloonInclBijzBeloning_4;GemiddeldJaarloonInclPerVTE_5;GemiddeldeDividendenAanmBelang_6;GemiddeldInkomenUitOverigeArbeid_7;GemiddeldGestandaardiseerdInkomen_8
1317;Mannen;18 tot 35 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2020;0.0;;;;;;;
1318;Mannen;18 tot 35 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2021;0.0;;;;;;;
1319;Mannen;18 tot 35 jaar;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2022;0.0;;;;;;;
1320;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Totaal;2011;0.3;74.1;11.8;13.8;23.8;0.1;-0.1;49.1
1321;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Totaal;2012;0.3;73.3;11.1;13.1;23.3;0.1;-0.1;48.9
1322;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Totaal;2013;0.4;75.3;8.7;10.7;19.2;0.0;0.1;49.6
1323;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Totaal;2014;0.4;73.2;10.3;12.4;22.0;0.0;0.2;49.4
1324;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Totaal;2015;0.4;72.0;10.9;13.1;21.9;0.0;0.1;51.9
1325;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Totaal;2016;0.4;70.5;12.6;15.4;25.2;0.0;0.1;53.7
1326;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Totaal;2017;0.4;73.8;10.8;13.3;27.2;0.0;0.1;54.8
1327;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Totaal;2018;0.5;75.4;9.8;12.0;;0.0;0.1;54.6
1328;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Totaal;2019;0.5;76.3;10.8;13.3;;0.0;0.4;57.1
1329;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Totaal;2020;0.5;79.9;10.4;12.9;;0.4;0.0;60.2
1330;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Totaal;2021;0.5;77.9;11.4;14.5;;0.0;0.1;61.8
1331;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Totaal;2022;0.5;;10.9;12.8;;;;
1332;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2011;0.0;;;;;;;
1333;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2012;0.0;;;;;;;
1334;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2013;0.0;;;;;;;
1335;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2014;0.0;;;;;;;
1336;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2015;0.0;;;;;;;
1337;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2016;0.0;;;;;;;
1338;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2017;0.0;;;;;;;
1339;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2018;0.0;;;;;;;
1340;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2019;0.0;;;;;;;
1341;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2020;0.0;;;;;;;
1342;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2021;0.0;;;;;;;
1343;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen werknemer (excl. DGA);2022;0.0;;;;;;;
1344;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2011;0.3;82.4;;;;;;50.7
1345;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2012;0.3;79.3;;;;;;49.7
1346;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2013;0.3;80.8;;;;;;50.3
1347;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2014;0.3;79.8;;;;;;50.0
1348;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2015;0.3;78.4;;;;;;52.5
1349;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2016;0.4;78.3;;;;;;54.9
1350;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2017;0.4;80.1;;;;;;55.5
1351;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2018;0.4;81.0;;;;;;55.6
1352;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2019;0.5;80.6;;;;;;57.3
1353;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2020;0.5;84.1;;;;;;60.3
1354;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2021;0.5;83.1;;;;;;62.1
1355;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts alleen zelfstandige (excl. DGA);2022;0.4;;;;;;;
1356;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2011;0.0;;;;;;;
1357;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2012;0.0;;;;;;;
1358;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2013;0.0;;;;;;;
1359;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2014;0.0;;;;;;;
1360;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2015;0.0;;;;;;;
1361;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2016;0.0;;;;;;;
1362;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2017;0.0;;;;;;;
1363;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2018;0.0;;;;;;;
1364;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2019;0.0;;;;;;;
1365;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2020;0.0;;;;;;;
1366;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2021;0.0;;;;;;;
1367;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts DGA;2022;0.0;;;;;;;
1368;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2011;0.0;;;;;;;
1369;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2012;0.0;;;;;;;
1370;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2013;0.0;;;;;;;
1371;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2014;0.0;;;;;;;
1372;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2015;0.0;;;;;;;
1373;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2016;0.0;;;;;;;
1374;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2017;0.0;;;;;;;
1375;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2018;0.0;;;;;;;
1376;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2019;0.0;;;;;;;
1377;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2020;0.0;;;;;;;
1378;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2021;0.0;;;;;;;
1379;Mannen;18 tot 35 jaar;"Arts; huisartsgeneeskunde";Arts met overig of gecombineerd inkomen;2022;0.0;;;;;;;
1380;Mannen;18 tot 35 jaar;Tandarts;Totaal;2011;0.7;75.6;19.6;21.4;27.6;0.6;0.2;57.0
1381;Mannen;18 tot 35 jaar;Tandarts;Totaal;2012;0.7;77.9;18.0;19.9;25.4;0.7;0.6;59.8
1382;Mannen;18 tot 35 jaar;Tandarts;Totaal;2013;0.7;76.3;16.9;18.5;23.2;1.1;0.5;57.9
1383;Mannen;18 tot 35 jaar;Tandarts;Totaal;2014;0.7;80.6;14.5;15.9;21.1;3.9;0.5;60.9
1384;Mannen;18 tot 35 jaar;Tandarts;Totaal;2015;0.7;76.8;15.2;17.1;22.5;0.5;0.3;58.0
1385;Mannen;18 tot 35 jaar;Tandarts;Totaal;2016;0.7;74.0;15.9;17.9;23.3;0.8;0.4;59.1
1386;Mannen;18 tot 35 jaar;Tandarts;Totaal;2017;0.7;79.9;15.2;17.6;22.8;1.5;0.1;61.5
1387;Mannen;18 tot 35 jaar;Tandarts;Totaal;2018;0.8;77.8;14.9;16.7;;1.0;0.2;60.1
1388;Mannen;18 tot 35 jaar;Tandarts;Totaal;2019;0.8;78.3;15.4;17.1;;2.3;0.0;62.5
1389;Mannen;18 tot 35 jaar;Tandarts;Totaal;2020;0.8;74.0;15.9;17.8;;0.6;0.2;60.7
1390;Mannen;18 tot 35 jaar;Tandarts;Totaal;2021;0.8;76.9;18.0;20.3;;0.2;0.2;63.3
1391;Mannen;18 tot 35 jaar;Tandarts;Totaal;2022;0.7;;20.3;23.0;;;;
1392;Mannen;18 tot 35 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2011;0.1;;;;;;;
1393;Mannen;18 tot 35 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2012;0.1;;;;;;;
1394;Mannen;18 tot 35 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2013;0.1;;;;;;;
1395;Mannen;18 tot 35 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2014;0.1;;;;;;;
1396;Mannen;18 tot 35 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2015;0.1;;;;;;;
1397;Mannen;18 tot 35 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2016;0.1;;;;;;;
1398;Mannen;18 tot 35 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2017;0.1;;;;;;;
1399;Mannen;18 tot 35 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2018;0.1;;;;;;;
1400;Mannen;18 tot 35 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2019;0.1;;;;;;;
1401;Mannen;18 tot 35 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2020;0.1;;;;;;;
1402;Mannen;18 tot 35 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2021;0.1;;;;;;;
1403;Mannen;18 tot 35 jaar;Tandarts;Arts alleen werknemer (excl. DGA);2022;0.1;;;;;;;
1404;Mannen;18 tot 35 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2011;0.5;101.4;;;;;;60.6
1405;Mannen;18 tot 35 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2012;0.5;102.5;;;;;;63.2
1406;Mannen;18 tot 35 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2013;0.5;98.8;;;;;;60.8
1407;Mannen;18 tot 35 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2014;0.5;100.8;;;;;;61.0
1408;Mannen;18 tot 35 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2015;0.5;96.6;;;;;;60.9
1409;Mannen;18 tot 35 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2016;0.5;95.9;;;;;;61.9
1410;Mannen;18 tot 35 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2017;0.5;101.0;;;;;;63.7
1411;Mannen;18 tot 35 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2018;0.6;99.2;;;;;;63.0
1412;Mannen;18 tot 35 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2019;0.6;103.8;;;;;;66.1
1413;Mannen;18 tot 35 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2020;0.5;97.9;;;;;;64.4
1414;Mannen;18 tot 35 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2021;0.5;104.9;;;;;;67.9
1415;Mannen;18 tot 35 jaar;Tandarts;Arts alleen zelfstandige (excl. DGA);2022;0.5;;;;;;;
1416;Mannen;18 tot 35 jaar;Tandarts;Arts DGA;2011;0.1;;;;;;;
1417;Mannen;18 tot 35 jaar;Tandarts;Arts DGA;2012;0.1;;;;;;;
1418;Mannen;18 tot 35 jaar;Tandarts;Arts DGA;2013;0.1;;;;;;;
1419;Mannen;18 tot 35 jaar;Tandarts;Arts DGA;2014;0.0;;;;;;;
1420;Mannen;18 tot 35 jaar;Tandarts;Arts DGA;2015;0.0;;;;;;;
1421;Mannen;18 tot 35 jaar;Tandarts;Arts DGA;2016;0.1;;;;;;;
1422;Mannen;18 tot 35 jaar;Tandarts;Arts DGA;2017;0.1;;;;;;;
1423;Mannen;18 tot 35 jaar;Tandarts;Arts DGA;2018;0.1;;;;;;;
1424;Mannen;18 tot 35 jaar;Tandarts;Arts DGA;2019;0.1;;;;;;;
1425;Mannen;18 tot 35 jaar;Tandarts;Arts DGA;2020;0.1;;;;;;;
1426;Mannen;18 tot 35 jaar;Tandarts;Arts DGA;2021;0.1;;;;;;;
1427;Mannen;18 tot 35 jaar;Tandarts;Arts DGA;2022;0.1;;;;;;;
1428;Mannen;18 tot 35 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2011;0.1;;;;;;;
1429;Mannen;18 tot 35 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2012;0.1;;;;;;;
1430;Mannen;18 tot 35 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2013;0.1;;;;;;;
1431;Mannen;18 tot 35 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2014;0.1;;;;;;;
1432;Mannen;18 tot 35 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2015;0.0;;;;;;;
1433;Mannen;18 tot 35 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2016;0.1;;;;;;;
1434;Mannen;18 tot 35 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2017;0.1;;;;;;;
1435;Mannen;18 tot 35 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2018;0.1;;;;;;;
1436;Mannen;18 tot 35 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2019;0.1;;;;;;;
1437;Mannen;18 tot 35 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2020;0.1;;;;;;;
1438;Mannen;18 tot 35 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2021;0.1;;;;;;;
1439;Mannen;18 tot 35 jaar;Tandarts;Arts met overig of gecombineerd inkomen;2022;0.1;;;;;;;
1440;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Totaal;2011;3.9;90.2;75.7;87.7;92.8;2.8;0.8;65.7
1441;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Totaal;2012;4.0;91.7;75.0;86.4;90.9;2.6;0.7;66.6
1442;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Totaal;2013;4.0;90.9;74.7;88.0;92.5;0.7;0.5;65.9
1443;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Totaal;2014;4.0;89.7;76.2;89.0;93.9;5.2;0.6;69.0
1444;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Totaal;2015;4.2;32.0;113.5;128.8;133.5;1.0;0.6;62.1
1445;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Totaal;2016;4.2;29.2;115.7;133.8;138.6;2.8;0.6;63.5
1446;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Totaal;2017;4.3;28.5;117.9;133.1;138.1;5.5;0.4;65.4
1447;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Totaal;2018;4.2;24.0;122.1;137.8;;7.1;0.6;66.5
1448;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Totaal;2019;4.4;23.3;123.2;138.3;;19.5;0.8;74.7
1449;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Totaal;2020;4.5;23.2;125.1;141.5;;10.3;0.4;73.8
1450;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Totaal;2021;4.6;24.7;125.0;141.0;;8.5;0.5;75.0
1451;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Totaal;2022;4.7;;126.5;142.6;;;;
1452;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2011;1.7;;130.0;152.4;156.3;;;54.4
1453;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2012;1.7;;131.0;152.2;156.7;;;55.0
1454;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2013;1.8;;131.5;155.5;159.7;;;55.6
1455;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2014;1.8;;131.2;154.2;158.2;;;57.2
1456;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2015;1.9;;137.0;162.7;166.9;;;59.9
1457;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2016;2.0;;138.1;168.5;173.3;;;62.1
1458;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2017;2.1;;140.9;166.7;171.9;;;62.5
1459;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2018;2.0;;142.9;169.3;;;;63.2
1460;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2019;2.1;;143.7;169.5;;;;65.8
1461;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2020;2.2;;148.3;176.6;;;;70.2
1462;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2021;2.3;;147.6;174.7;;;;71.9
1463;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen werknemer (excl. DGA);2022;2.4;;148.7;176.0;;;;
1464;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2011;1.6;208.4;;;;;;76.3
1465;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2012;1.7;208.7;;;;;;77.7
1466;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2013;1.7;206.3;;;;;;77.7
1467;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2014;1.6;210.0;;;;;;79.1
1468;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2015;0.6;204.9;;;;;;78.4
1469;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2016;0.6;203.4;;;;;;80.2
1470;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2017;0.6;201.4;;;;;;80.3
1471;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2018;0.5;194.5;;;;;;80.3
1472;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2019;0.5;195.7;;;;;;82.7
1473;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2020;0.5;196.1;;;;;;84.2
1474;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2021;0.5;201.4;;;;;;86.7
1475;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts alleen zelfstandige (excl. DGA);2022;0.5;;;;;;;
1476;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2011;0.3;11.4;119.5;129.0;139.2;32.9;;68.5
1477;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2012;0.3;11.2;117.1;124.6;133.6;35.2;;68.4
1478;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2013;0.3;16.8;111.3;124.8;132.6;10.4;;55.5
1479;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2014;0.3;24.1;103.4;113.2;130.0;70.4;;86.5
1480;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2015;1.3;2.9;120.9;125.3;129.3;3.2;;55.4
1481;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2016;1.3;1.1;123.7;127.6;130.7;8.6;;57.0
1482;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2017;1.4;1.1;124.8;128.3;131.4;16.8;;62.0
1483;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2018;1.4;1.7;127.4;131.0;;19.9;;64.8
1484;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2019;1.5;1.1;127.8;131.0;;54.7;;83.1
1485;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2020;1.5;1.2;128.8;132.2;;29.3;;74.4
1486;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2021;1.5;1.9;128.7;131.3;;24.7;;74.6
1487;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts DGA;2022;1.5;;130.1;132.6;;;;
1488;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2011;0.3;46.7;121.3;140.8;164.7;1.2;10.4;68.0
1489;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2012;0.3;52.6;116.9;136.4;160.8;0.7;8.6;68.7
1490;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2013;0.3;45.9;121.6;144.4;167.9;0.0;6.8;68.9
1491;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2014;0.3;51.4;118.2;139.0;161.1;1.8;8.8;69.2
1492;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2015;0.3;30.1;142.9;167.5;176.6;0.0;8.3;71.8
1493;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2016;0.3;25.5;140.5;171.6;185.3;0.8;9.2;70.6
1494;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2017;0.3;23.3;144.6;169.2;179.6;1.3;7.0;72.2
1495;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2018;0.3;24.8;142.9;167.2;;3.7;8.7;75.2
1496;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2019;0.3;24.8;147.0;172.6;;6.7;12.5;80.3
1497;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2020;0.2;21.5;142.9;167.0;;3.0;7.5;79.4
1498;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2021;0.3;22.1;146.8;173.4;;2.8;8.9;79.7
1499;Mannen;35 tot 50 jaar;Totaal specialisten (excl. psychiaters);Arts met overig of gecombineerd inkomen;2022;0.3;;141.0;164.8;;;;
1500;Mannen;35 tot 50 jaar;Totaal psychiaters;Totaal;2011;0.5;24.9;97.2;117.6;127.8;1.2;2.1;55.0
1501;Mannen;35 tot 50 jaar;Totaal psychiaters;Totaal;2012;0.5;25.3;94.9;115.5;128.0;0.0;1.9;55.4
1502;Mannen;35 tot 50 jaar;Totaal psychiaters;Totaal;2013;0.5;26.0;94.7;116.3;124.7;1.2;1.6;57.6
1503;Mannen;35 tot 50 jaar;Totaal psychiaters;Totaal;2014;0.5;24.9;95.4;116.2;125.4;2.1;1.3;57.1
1504;Mannen;35 tot 50 jaar;Totaal psychiaters;Totaal;2015;0.5;21.1;99.7;122.3;131.8;0.0;1.4;57.2
1505;Mannen;35 tot 50 jaar;Totaal psychiaters;Totaal;2016;0.5;21.3;99.4;124.4;133.4;2.7;1.6;59.9
1506;Mannen;35 tot 50 jaar;Totaal psychiaters;Totaal;2017;0.5;26.3;100.1;127.2;139.6;1.7;1.4;61.6
1507;Mannen;35 tot 50 jaar;Totaal psychiaters;Totaal;2018;0.5;31.0;98.4;125.1;;0.8;0.6;61.4
1508;Mannen;35 tot 50 jaar;Totaal psychiaters;Totaal;2019;0.5;36.8;98.8;125.0;;2.5;1.1;66.2
1509;Mannen;35 tot 50 jaar;Totaal psychiaters;Totaal;2020;0.5;39.8;100.8;128.9;;1.6;1.3;69.1
1510;Mannen;35 tot 50 jaar;Totaal psychiaters;Totaal;2021;0.5;40.7;103.2;132.6;;2.1;1.6;72.8
1511;Mannen;35 tot 50 jaar;Totaal psychiaters;Totaal;2022;0.5;;106.9;136.3;;;;
1512;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2011;0.3;;108.7;131.8;137.7;;;48.9
1513;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2012;0.3;;109.0;132.4;138.8;;;50.1
1514;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2013;0.3;;109.3;134.8;139.5;;;51.6
1515;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2014;0.3;;109.8;134.3;138.6;;;51.3
1516;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2015;0.3;;111.1;136.3;141.3;;;52.1
1517;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2016;0.3;;111.0;139.9;145.0;;;54.5
1518;Mannen;35 tot 50 jaar;Totaal psychiaters;Arts alleen werknemer (excl. DGA);2017;0.3;;115.4;147.0;154.3;;;56.3
