ID;Geslacht;Herkomstgroepering;Onderwijssoort;Woongemeente;Perioden;AantalLeerlingenOnderzoekspopulatie_1;PercentageVSVErsOnderzoekspopulatie_2
5721;Totaal mannen en vrouwen;6;Voortgezet onderwijs;Venlo;2004/'05;0.2;
5722;Totaal mannen en vrouwen;6;Voortgezet onderwijs;Venlo;2005/'06;0.2;
5723;Totaal mannen en vrouwen;6;Voortgezet onderwijs;Venlo;2006/'07*;0.2;
5724;Totaal mannen en vrouwen;6;Voortgezet onderwijs;Vlaardingen;2004/'05;0.2;6.0
5725;Totaal mannen en vrouwen;6;Voortgezet onderwijs;Vlaardingen;2005/'06;0.2;
5726;Totaal mannen en vrouwen;6;Voortgezet onderwijs;Vlaardingen;2006/'07*;0.2;
5727;Totaal mannen en vrouwen;6;Voortgezet onderwijs;Westland;2004/'05;0.1;
5728;Totaal mannen en vrouwen;6;Voortgezet onderwijs;Westland;2005/'06;0.2;
5729;Totaal mannen en vrouwen;6;Voortgezet onderwijs;Westland;2006/'07*;0.2;
5730;Totaal mannen en vrouwen;6;Voortgezet onderwijs;Zaanstad;2004/'05;0.3;3.0
5731;Totaal mannen en vrouwen;6;Voortgezet onderwijs;Zaanstad;2005/'06;0.3;
5732;Totaal mannen en vrouwen;6;Voortgezet onderwijs;Zaanstad;2006/'07*;0.3;
5733;Totaal mannen en vrouwen;6;Voortgezet onderwijs;Zeist;2004/'05;0.2;
5734;Totaal mannen en vrouwen;6;Voortgezet onderwijs;Zeist;2005/'06;0.1;
5735;Totaal mannen en vrouwen;6;Voortgezet onderwijs;Zeist;2006/'07*;0.2;
5736;Totaal mannen en vrouwen;6;Voortgezet onderwijs;Zoetermeer;2004/'05;0.5;2.0
5737;Totaal mannen en vrouwen;6;Voortgezet onderwijs;Zoetermeer;2005/'06;0.6;3.0
5738;Totaal mannen en vrouwen;6;Voortgezet onderwijs;Zoetermeer;2006/'07*;0.6;2.0
5739;Totaal mannen en vrouwen;6;Voortgezet onderwijs;Zwolle;2004/'05;0.3;4.0
5740;Totaal mannen en vrouwen;6;Voortgezet onderwijs;Zwolle;2005/'06;0.3;
5741;Totaal mannen en vrouwen;6;Voortgezet onderwijs;Zwolle;2006/'07*;0.3;3.0
5742;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Totaal Nederland;2004/'05;15.9;15.0
5743;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Totaal Nederland;2005/'06;18.8;15.0
5744;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Totaal Nederland;2006/'07*;18.6;13.0
5745;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Alkmaar;2004/'05;0.2;22.0
5746;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Alkmaar;2005/'06;0.2;19.0
5747;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Alkmaar;2006/'07*;0.2;16.0
5748;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Almelo;2004/'05;0.1;
5749;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Almelo;2005/'06;0.1;15.0
5750;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Almelo;2006/'07*;0.1;9.0
5751;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Almere;2004/'05;0.4;10.0
5752;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Almere;2005/'06;0.5;13.0
5753;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Almere;2006/'07*;0.5;10.0
5754;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Alphen aan den Rijn;2004/'05;0.1;16.0
5755;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Alphen aan den Rijn;2005/'06;0.1;15.0
5756;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Alphen aan den Rijn;2006/'07*;0.1;
5757;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Amersfoort;2004/'05;0.2;12.0
5758;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Amersfoort;2005/'06;0.2;9.0
5759;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Amersfoort;2006/'07*;0.2;13.0
5760;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Amstelveen;2004/'05;0.1;
5761;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Amstelveen;2005/'06;0.1;15.0
5762;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Amstelveen;2006/'07*;0.1;
5763;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Amsterdam;2004/'05;1.4;14.0
5764;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Amsterdam;2005/'06;1.5;13.0
5765;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Amsterdam;2006/'07*;1.5;12.0
5766;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Apeldoorn;2004/'05;0.1;8.0
5767;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Apeldoorn;2005/'06;0.2;11.0
5768;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Apeldoorn;2006/'07*;0.2;12.0
5769;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Arnhem;2004/'05;0.3;15.0
5770;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Arnhem;2005/'06;0.4;16.0
5771;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Arnhem;2006/'07*;0.4;14.0
5772;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Assen;2004/'05;0.1;
5773;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Assen;2005/'06;0.1;19.0
5774;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Assen;2006/'07*;0.1;14.0
5775;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Barneveld;2004/'05;0.0;
5776;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Barneveld;2005/'06;0.0;
5777;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Barneveld;2006/'07*;0.0;
5778;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Bergen op Zoom;2004/'05;0.1;
5779;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Bergen op Zoom;2005/'06;0.1;29.0
5780;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Bergen op Zoom;2006/'07*;0.1;23.0
5781;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Breda;2004/'05;0.2;17.0
5782;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Breda;2005/'06;0.2;21.0
5783;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Breda;2006/'07*;0.2;12.0
5784;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Capelle aan den IJssel;2004/'05;0.1;25.0
5785;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Capelle aan den IJssel;2005/'06;0.1;13.0
5786;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Capelle aan den IJssel;2006/'07*;0.1;16.0
5787;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Delft;2004/'05;0.1;16.0
5788;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Delft;2005/'06;0.2;14.0
5789;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Delft;2006/'07*;0.2;14.0
5790;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Deventer;2004/'05;0.1;16.0
5791;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Deventer;2005/'06;0.2;20.0
5792;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Deventer;2006/'07*;0.1;17.0
5793;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Doetinchem;2004/'05;0.1;
5794;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Doetinchem;2005/'06;0.1;23.0
5795;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Doetinchem;2006/'07*;0.1;21.0
5796;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Dordrecht;2004/'05;0.3;17.0
5797;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Dordrecht;2005/'06;0.3;20.0
5798;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Dordrecht;2006/'07*;0.3;15.0
5799;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Ede;2004/'05;0.1;
5800;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Ede;2005/'06;0.1;
5801;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Ede;2006/'07*;0.1;
5802;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Eindhoven;2004/'05;0.2;16.0
5803;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Eindhoven;2005/'06;0.3;16.0
5804;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Eindhoven;2006/'07*;0.3;14.0
5805;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Emmen;2004/'05;0.1;
5806;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Emmen;2005/'06;0.1;17.0
5807;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Emmen;2006/'07*;0.1;16.0
5808;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Enschede;2004/'05;0.3;14.0
5809;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Enschede;2005/'06;0.4;16.0
5810;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Enschede;2006/'07*;0.3;12.0
5811;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Gouda;2004/'05;0.0;
5812;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Gouda;2005/'06;0.1;23.0
5813;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Gouda;2006/'07*;0.1;15.0
5814;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;'s-Gravenhage (gemeente);2004/'05;0.4;15.0
5815;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;'s-Gravenhage (gemeente);2005/'06;0.9;15.0
5816;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;'s-Gravenhage (gemeente);2006/'07*;0.9;13.0
5817;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Groningen (gemeente);2004/'05;0.1;10.0
5818;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Groningen (gemeente);2005/'06;0.2;11.0
5819;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Groningen (gemeente);2006/'07*;0.2;12.0
5820;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Haarlem;2004/'05;0.1;17.0
5821;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Haarlem;2005/'06;0.1;15.0
5822;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Haarlem;2006/'07*;0.2;9.0
5823;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Haarlemmermeer;2004/'05;0.1;18.0
5824;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Haarlemmermeer;2005/'06;0.2;12.0
5825;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Haarlemmermeer;2006/'07*;0.2;16.0
5826;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Hardenberg;2004/'05;0.0;
5827;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Hardenberg;2005/'06;0.1;
5828;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Hardenberg;2006/'07*;0.0;
5829;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Heerlen;2004/'05;0.1;19.0
5830;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Heerlen;2005/'06;0.1;24.0
5831;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Heerlen;2006/'07*;0.1;17.0
5832;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Den Helder;2004/'05;0.1;15.0
5833;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Den Helder;2005/'06;0.1;20.0
5834;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Den Helder;2006/'07*;0.1;
5835;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Helmond;2004/'05;0.1;18.0
5836;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Helmond;2005/'06;0.1;22.0
5837;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Helmond;2006/'07*;0.1;16.0
5838;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Hengelo (O.);2004/'05;0.2;16.0
5839;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Hengelo (O.);2005/'06;0.1;17.0
5840;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Hengelo (O.);2006/'07*;0.1;12.0
5841;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;'s-Hertogenbosch;2004/'05;0.1;15.0
5842;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;'s-Hertogenbosch;2005/'06;0.1;15.0
5843;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;'s-Hertogenbosch;2006/'07*;0.1;15.0
5844;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Hilversum;2004/'05;0.1;14.0
5845;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Hilversum;2005/'06;0.1;16.0
5846;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Hilversum;2006/'07*;0.1;15.0
5847;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Hoogeveen;2004/'05;0.1;
5848;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Hoogeveen;2005/'06;0.1;
5849;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Hoogeveen;2006/'07*;0.1;
5850;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Hoorn;2004/'05;0.1;17.0
5851;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Hoorn;2005/'06;0.1;
5852;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Hoorn;2006/'07*;0.1;14.0
5853;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Kerkrade;2004/'05;0.0;
5854;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Kerkrade;2005/'06;0.0;
5855;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Kerkrade;2006/'07*;0.0;
5856;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Leeuwarden;2004/'05;0.3;15.0
5857;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Leeuwarden;2005/'06;0.3;18.0
5858;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Leeuwarden;2006/'07*;0.2;15.0
5859;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Leiden;2004/'05;0.1;16.0
5860;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Leiden;2005/'06;0.1;17.0
5861;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Leiden;2006/'07*;0.1;16.0
5862;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Leidschendam-Voorburg;2004/'05;0.1;17.0
5863;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Leidschendam-Voorburg;2005/'06;0.1;16.0
5864;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Leidschendam-Voorburg;2006/'07*;0.1;9.0
5865;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Lelystad;2004/'05;0.1;13.0
5866;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Lelystad;2005/'06;0.1;15.0
5867;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Lelystad;2006/'07*;0.1;13.0
5868;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Maastricht;2004/'05;0.1;16.0
5869;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Maastricht;2005/'06;0.1;15.0
5870;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Maastricht;2006/'07*;0.1;13.0
5871;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Nieuwegein;2004/'05;0.1;
5872;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Nieuwegein;2005/'06;0.1;17.0
5873;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Nieuwegein;2006/'07*;0.1;
5874;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Nijmegen;2004/'05;0.2;16.0
5875;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Nijmegen;2005/'06;0.2;16.0
5876;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Nijmegen;2006/'07*;0.2;17.0
5877;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Oosterhout;2004/'05;0.0;
5878;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Oosterhout;2005/'06;0.0;
5879;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Oosterhout;2006/'07*;0.0;
5880;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Oss;2004/'05;0.0;
5881;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Oss;2005/'06;0.1;14.0
5882;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Oss;2006/'07*;0.1;17.0
5883;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Purmerend;2004/'05;0.1;12.0
5884;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Purmerend;2005/'06;0.2;14.0
5885;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Purmerend;2006/'07*;0.2;10.0
5886;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Roosendaal;2004/'05;0.1;24.0
5887;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Roosendaal;2005/'06;0.1;20.0
5888;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Roosendaal;2006/'07*;0.1;21.0
5889;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Rotterdam;2004/'05;2.0;17.0
5890;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Rotterdam;2005/'06;2.2;16.0
5891;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Rotterdam;2006/'07*;2.1;16.0
5892;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Schiedam;2004/'05;0.1;20.0
5893;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Schiedam;2005/'06;0.2;23.0
5894;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Schiedam;2006/'07*;0.1;12.0
5895;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Sittard-Geleen;2004/'05;0.1;15.0
5896;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Sittard-Geleen;2005/'06;0.1;19.0
5897;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Sittard-Geleen;2006/'07*;0.1;17.0
5898;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Smallingerland;2004/'05;0.1;17.0
5899;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Smallingerland;2005/'06;0.1;17.0
5900;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Smallingerland;2006/'07*;0.1;16.0
5901;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Spijkenisse;2004/'05;0.1;18.0
5902;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Spijkenisse;2005/'06;0.1;12.0
5903;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Spijkenisse;2006/'07*;0.1;11.0
5904;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Terneuzen;2004/'05;0.0;
5905;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Terneuzen;2005/'06;0.0;
5906;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Terneuzen;2006/'07*;0.0;
5907;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Tilburg;2004/'05;0.2;16.0
5908;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Tilburg;2005/'06;0.3;22.0
5909;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Tilburg;2006/'07*;0.2;18.0
5910;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Utrecht (gemeente);2004/'05;0.3;11.0
5911;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Utrecht (gemeente);2005/'06;0.3;12.0
5912;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Utrecht (gemeente);2006/'07*;0.3;15.0
5913;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Veenendaal;2004/'05;0.1;
5914;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Veenendaal;2005/'06;0.1;13.0
5915;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Veenendaal;2006/'07*;0.1;13.0
5916;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Velsen;2004/'05;0.0;
5917;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Velsen;2005/'06;0.1;19.0
5918;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Velsen;2006/'07*;0.1;
5919;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Venlo;2004/'05;0.1;
5920;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Venlo;2005/'06;0.1;15.0
5921;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Venlo;2006/'07*;0.1;16.0
5922;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Vlaardingen;2004/'05;0.1;18.0
5923;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Vlaardingen;2005/'06;0.1;16.0
5924;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Vlaardingen;2006/'07*;0.1;16.0
5925;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Westland;2004/'05;0.0;
5926;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Westland;2005/'06;0.1;
5927;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Westland;2006/'07*;0.1;
5928;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Zaanstad;2004/'05;0.1;16.0
5929;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Zaanstad;2005/'06;0.2;12.0
5930;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Zaanstad;2006/'07*;0.2;11.0
5931;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Zeist;2004/'05;0.0;
5932;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Zeist;2005/'06;0.1;
5933;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Zeist;2006/'07*;0.1;18.0
5934;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Zoetermeer;2004/'05;0.2;17.0
5935;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Zoetermeer;2005/'06;0.2;11.0
5936;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Zoetermeer;2006/'07*;0.3;11.0
5937;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Zwolle;2004/'05;0.2;7.0
5938;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Zwolle;2005/'06;0.2;11.0
5939;Totaal mannen en vrouwen;6;Middelbaar beroepsonderwijs;Zwolle;2006/'07*;0.2;13.0
5940;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Totaal Nederland;2004/'05;55.4;10.0
5941;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Totaal Nederland;2005/'06;56.7;10.0
5942;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Totaal Nederland;2006/'07*;53.5;9.0
5943;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Alkmaar;2004/'05;0.4;14.0
5944;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Alkmaar;2005/'06;0.4;11.0
5945;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Alkmaar;2006/'07*;0.3;11.0
5946;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Almelo;2004/'05;0.3;8.0
5947;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Almelo;2005/'06;0.3;10.0
5948;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Almelo;2006/'07*;0.3;6.0
5949;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Almere;2004/'05;1.6;7.0
5950;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Almere;2005/'06;1.7;8.0
5951;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Almere;2006/'07*;1.6;7.0
5952;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Alphen aan den Rijn;2004/'05;0.3;9.0
5953;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Alphen aan den Rijn;2005/'06;0.3;11.0
5954;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Alphen aan den Rijn;2006/'07*;0.3;4.0
5955;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Amersfoort;2004/'05;0.7;8.0
5956;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Amersfoort;2005/'06;0.7;8.0
5957;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Amersfoort;2006/'07*;0.7;8.0
5958;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Amstelveen;2004/'05;0.2;8.0
5959;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Amstelveen;2005/'06;0.2;8.0
5960;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Amstelveen;2006/'07*;0.2;10.0
5961;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Amsterdam;2004/'05;6.8;10.0
5962;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Amsterdam;2005/'06;6.4;10.0
5963;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Amsterdam;2006/'07*;5.9;10.0
5964;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Apeldoorn;2004/'05;0.4;6.0
5965;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Apeldoorn;2005/'06;0.4;8.0
5966;Totaal mannen en vrouwen;1e generatie niet-westerse allochtonen;Totaal vo en mbo;Apeldoorn;2006/'07*;0.4;8.0
