ID;Geslacht;Leeftijd;Onderwijsniveau;PositieInDeWerkkring;Marges;Perioden;Organisatiegraad_1
2817;Mannen;45 tot 55 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2021;12.3
2818;Mannen;45 tot 55 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2022;14.3
2819;Mannen;45 tot 55 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2023;14.0
2820;Mannen;45 tot 55 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Waarde;2024;17.9
2821;Mannen;45 tot 55 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2018;14.9
2822;Mannen;45 tot 55 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2019;11.0
2823;Mannen;45 tot 55 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2020;13.9
2824;Mannen;45 tot 55 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2021;9.6
2825;Mannen;45 tot 55 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2022;11.0
2826;Mannen;45 tot 55 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2023;10.9
2827;Mannen;45 tot 55 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2024;14.0
2828;Mannen;45 tot 55 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2018;19.9
2829;Mannen;45 tot 55 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2019;16.3
2830;Mannen;45 tot 55 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2020;20.0
2831;Mannen;45 tot 55 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2021;15.5
2832;Mannen;45 tot 55 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2022;18.5
2833;Mannen;45 tot 55 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2023;17.9
2834;Mannen;45 tot 55 jaar;Totaal;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2024;22.5
2835;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2018;28.1
2836;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2019;26.8
2837;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2020;26.5
2838;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2021;24.4
2839;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2022;21.9
2840;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2023;22.9
2841;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Waarde;2024;24.1
2842;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2018;25.5
2843;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2019;24.1
2844;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2020;23.6
2845;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2021;21.1
2846;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2022;18.4
2847;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2023;19.4
2848;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Ondergrens 95%-interval;2024;20.4
2849;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2018;30.8
2850;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2019;29.8
2851;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2020;29.7
2852;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2021;28.0
2853;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2022;25.8
2854;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2023;26.8
2855;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer;Bovengrens 95%-interval;2024;28.2
2856;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2018;29.4
2857;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2019;28.6
2858;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2020;26.9
2859;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2021;26.0
2860;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2022;24.2
2861;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2023;24.4
2862;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Waarde;2024;24.4
2863;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2018;26.5
2864;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2019;25.6
2865;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2020;23.8
2866;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2021;22.4
2867;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2022;20.3
2868;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2023;20.5
2869;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2024;20.4
2870;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2018;32.4
2871;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2019;31.9
2872;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2020;30.3
2873;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2021;29.9
2874;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2022;28.6
2875;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2023;28.8
2876;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2024;28.9
2877;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2018;22.1
2878;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2019;17.1
2879;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2020;23.9
2880;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2021;
2881;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2022;
2882;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2023;
2883;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Waarde;2024;
2884;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2018;16.9
2885;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2019;11.9
2886;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2020;16.9
2887;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2021;
2888;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2022;
2889;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2023;
2890;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2024;
2891;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2018;28.5
2892;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2019;24.0
2893;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2020;32.7
2894;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2021;
2895;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2022;
2896;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2023;
2897;Mannen;45 tot 55 jaar;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2024;
2898;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2018;27.1
2899;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2019;27.5
2900;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2020;24.7
2901;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2021;26.0
2902;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2022;23.3
2903;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2023;22.4
2904;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer;Waarde;2024;24.9
2905;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2018;25.6
2906;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2019;25.8
2907;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2020;23.0
2908;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2021;24.1
2909;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2022;20.9
2910;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2023;20.0
2911;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer;Ondergrens 95%-interval;2024;22.4
2912;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2018;28.7
2913;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2019;29.2
2914;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2020;26.5
2915;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2021;27.9
2916;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2022;25.9
2917;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2023;25.0
2918;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer;Bovengrens 95%-interval;2024;27.6
2919;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2018;28.3
2920;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2019;29.3
2921;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2020;25.7
2922;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2021;27.2
2923;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2022;24.0
2924;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2023;23.2
2925;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Waarde;2024;25.4
2926;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2018;26.6
2927;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2019;27.5
2928;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2020;23.9
2929;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2021;25.2
2930;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2022;21.4
2931;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2023;20.5
2932;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2024;22.7
2933;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2018;30.0
2934;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2019;31.2
2935;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2020;27.6
2936;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2021;29.3
2937;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2022;26.8
2938;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2023;26.0
2939;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2024;28.3
2940;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2018;18.8
2941;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2019;13.4
2942;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2020;16.7
2943;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2021;14.6
2944;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2022;18.1
2945;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2023;17.5
2946;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Waarde;2024;21.3
2947;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2018;15.3
2948;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2019;9.9
2949;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2020;12.7
2950;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2021;10.4
2951;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2022;12.4
2952;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2023;12.1
2953;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2024;14.8
2954;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2018;23.0
2955;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2019;17.8
2956;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2020;21.8
2957;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2021;20.3
2958;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2022;25.7
2959;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2023;24.7
2960;Mannen;45 tot 55 jaar;2 Havo, vwo, mbo2-4;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2024;29.5
2961;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer;Waarde;2018;17.2
2962;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer;Waarde;2019;15.7
2963;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer;Waarde;2020;16.4
2964;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer;Waarde;2021;16.6
2965;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer;Waarde;2022;15.0
2966;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer;Waarde;2023;14.5
2967;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer;Waarde;2024;15.6
2968;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2018;15.8
2969;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2019;14.3
2970;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2020;15.0
2971;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2021;15.1
2972;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2022;13.1
2973;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2023;12.6
2974;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer;Ondergrens 95%-interval;2024;13.7
2975;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2018;18.7
2976;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2019;17.2
2977;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2020;17.9
2978;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2021;18.1
2979;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2022;17.2
2980;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2023;16.6
2981;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer;Bovengrens 95%-interval;2024;17.7
2982;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2018;18.0
2983;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2019;16.3
2984;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2020;17.0
2985;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2021;17.3
2986;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2022;15.1
2987;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2023;15.0
2988;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Waarde;2024;16.1
2989;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2018;16.5
2990;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2019;14.8
2991;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2020;15.5
2992;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2021;15.8
2993;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2022;13.0
2994;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2023;12.9
2995;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Ondergrens 95%-interval;2024;14.0
2996;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2018;19.6
2997;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2019;17.9
2998;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2020;18.6
2999;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2021;19.0
3000;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2022;17.4
3001;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2023;17.3
3002;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met vaste arbeidsrelatie;Bovengrens 95%-interval;2024;18.3
3003;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Waarde;2018;10.6
3004;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Waarde;2019;9.6
3005;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Waarde;2020;10.9
3006;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Waarde;2021;8.7
3007;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Waarde;2022;14.6
3008;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Waarde;2023;10.5
3009;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Waarde;2024;11.7
3010;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2018;7.6
3011;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2019;6.3
3012;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2020;7.4
3013;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2021;5.5
3014;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2022;9.4
3015;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2023;6.4
3016;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Ondergrens 95%-interval;2024;6.8
3017;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2018;14.7
3018;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2019;14.3
3019;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2020;15.7
3020;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2021;13.4
3021;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2022;22.1
3022;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2023;16.6
3023;Mannen;45 tot 55 jaar;3 Hbo, wo;Werknemer met flexibele arbeidsrelatie;Bovengrens 95%-interval;2024;19.4
3024;Mannen;55 tot 65 jaar;Totaal;Werknemer;Waarde;2018;34.8
3025;Mannen;55 tot 65 jaar;Totaal;Werknemer;Waarde;2019;33.9
3026;Mannen;55 tot 65 jaar;Totaal;Werknemer;Waarde;2020;32.5
