ID;Geslacht;Persoonskenmerken;Onderwijsniveau;Baankenmerken;Perioden;BanenVanWerknemers_1;BrutoUurloon_2
420;Mannen;Herkomst: allochtoon;Onderwijsniveau: middelbaar;Totaal;2010;258.4;18.0
421;Mannen;Herkomst: allochtoon;Onderwijsniveau: middelbaar;Cao-sector: gesubsidieerde instellingen;2010;18.9;18.2
422;Mannen;Herkomst: allochtoon;Onderwijsniveau: middelbaar;Cao-sector: overheid;2010;22.6;20.4
423;Mannen;Herkomst: allochtoon;Onderwijsniveau: middelbaar;Cao-sector: particuliere bedrijven;2010;216.8;17.7
424;Mannen;Herkomst: allochtoon;Onderwijsniveau: middelbaar;Dienstverband: voltijd;2010;175.1;18.4
425;Mannen;Herkomst: allochtoon;Onderwijsniveau: middelbaar;Dienstverband: deeltijd;2010;83.2;15.8
426;Mannen;Herkomst: allochtoon;Onderwijsniveau: hoog;Totaal;2010;168.8;29.6
427;Mannen;Herkomst: allochtoon;Onderwijsniveau: hoog;Cao-sector: gesubsidieerde instellingen;2010;15.9;29.1
428;Mannen;Herkomst: allochtoon;Onderwijsniveau: hoog;Cao-sector: overheid;2010;36.7;30.2
429;Mannen;Herkomst: allochtoon;Onderwijsniveau: hoog;Cao-sector: particuliere bedrijven;2010;116.2;29.5
430;Mannen;Herkomst: allochtoon;Onderwijsniveau: hoog;Dienstverband: voltijd;2010;124.2;30.1
431;Mannen;Herkomst: allochtoon;Onderwijsniveau: hoog;Dienstverband: deeltijd;2010;44.7;26.8
432;Mannen;Herkomst: westerse allochtoon;Totaal;Totaal;2010;254.5;23.8
433;Mannen;Herkomst: westerse allochtoon;Totaal;Cao-sector: gesubsidieerde instellingen;2010;21.1;23.4
434;Mannen;Herkomst: westerse allochtoon;Totaal;Cao-sector: overheid;2010;35.4;28.4
435;Mannen;Herkomst: westerse allochtoon;Totaal;Cao-sector: particuliere bedrijven;2010;198.1;23.1
436;Mannen;Herkomst: westerse allochtoon;Totaal;Dienstverband: voltijd;2010;180.8;24.4
437;Mannen;Herkomst: westerse allochtoon;Totaal;Dienstverband: deeltijd;2010;73.7;20.9
438;Mannen;Herkomst: westerse allochtoon;Onderwijsniveau: lager onderwijs;Totaal;2010;65.0;15.5
439;Mannen;Herkomst: westerse allochtoon;Onderwijsniveau: lager onderwijs;Cao-sector: gesubsidieerde instellingen;2010;6.3;13.9
440;Mannen;Herkomst: westerse allochtoon;Onderwijsniveau: lager onderwijs;Cao-sector: overheid;2010;3.4;17.4
441;Mannen;Herkomst: westerse allochtoon;Onderwijsniveau: lager onderwijs;Cao-sector: particuliere bedrijven;2010;55.2;15.5
442;Mannen;Herkomst: westerse allochtoon;Onderwijsniveau: lager onderwijs;Dienstverband: voltijd;2010;42.8;16.1
443;Mannen;Herkomst: westerse allochtoon;Onderwijsniveau: lager onderwijs;Dienstverband: deeltijd;2010;22.2;12.9
444;Mannen;Herkomst: westerse allochtoon;Onderwijsniveau: middelbaar;Totaal;2010;101.6;20.0
445;Mannen;Herkomst: westerse allochtoon;Onderwijsniveau: middelbaar;Cao-sector: gesubsidieerde instellingen;2010;7.5;20.7
446;Mannen;Herkomst: westerse allochtoon;Onderwijsniveau: middelbaar;Cao-sector: overheid;2010;10.1;22.4
447;Mannen;Herkomst: westerse allochtoon;Onderwijsniveau: middelbaar;Cao-sector: particuliere bedrijven;2010;84.0;19.7
448;Mannen;Herkomst: westerse allochtoon;Onderwijsniveau: middelbaar;Dienstverband: voltijd;2010;72.2;20.5
449;Mannen;Herkomst: westerse allochtoon;Onderwijsniveau: middelbaar;Dienstverband: deeltijd;2010;29.4;17.7
450;Mannen;Herkomst: westerse allochtoon;Onderwijsniveau: hoog;Totaal;2010;87.9;33.7
451;Mannen;Herkomst: westerse allochtoon;Onderwijsniveau: hoog;Cao-sector: gesubsidieerde instellingen;2010;7.3;33.8
452;Mannen;Herkomst: westerse allochtoon;Onderwijsniveau: hoog;Cao-sector: overheid;2010;21.8;33.2
453;Mannen;Herkomst: westerse allochtoon;Onderwijsniveau: hoog;Cao-sector: particuliere bedrijven;2010;58.8;33.9
454;Mannen;Herkomst: westerse allochtoon;Onderwijsniveau: hoog;Dienstverband: voltijd;2010;65.8;34.2
455;Mannen;Herkomst: westerse allochtoon;Onderwijsniveau: hoog;Dienstverband: deeltijd;2010;22.2;31.2
456;Mannen;Herkomst: niet-westerse allochtoon;Totaal;Totaal;2010;400.8;17.4
457;Mannen;Herkomst: niet-westerse allochtoon;Totaal;Cao-sector: gesubsidieerde instellingen;2010;33.1;17.4
458;Mannen;Herkomst: niet-westerse allochtoon;Totaal;Cao-sector: overheid;2010;32.5;21.6
459;Mannen;Herkomst: niet-westerse allochtoon;Totaal;Cao-sector: particuliere bedrijven;2010;335.2;16.9
460;Mannen;Herkomst: niet-westerse allochtoon;Totaal;Dienstverband: voltijd;2010;261.0;17.9
461;Mannen;Herkomst: niet-westerse allochtoon;Totaal;Dienstverband: deeltijd;2010;139.8;15.1
462;Mannen;Herkomst: niet-westerse allochtoon;Onderwijsniveau: lager onderwijs;Totaal;2010;163.1;14.0
463;Mannen;Herkomst: niet-westerse allochtoon;Onderwijsniveau: lager onderwijs;Cao-sector: gesubsidieerde instellingen;2010;13.1;13.3
464;Mannen;Herkomst: niet-westerse allochtoon;Onderwijsniveau: lager onderwijs;Cao-sector: overheid;2010;5.1;15.9
465;Mannen;Herkomst: niet-westerse allochtoon;Onderwijsniveau: lager onderwijs;Cao-sector: particuliere bedrijven;2010;145.0;14.0
466;Mannen;Herkomst: niet-westerse allochtoon;Onderwijsniveau: lager onderwijs;Dienstverband: voltijd;2010;99.6;14.5
467;Mannen;Herkomst: niet-westerse allochtoon;Onderwijsniveau: lager onderwijs;Dienstverband: deeltijd;2010;63.5;12.3
468;Mannen;Herkomst: niet-westerse allochtoon;Onderwijsniveau: middelbaar;Totaal;2010;156.8;16.6
469;Mannen;Herkomst: niet-westerse allochtoon;Onderwijsniveau: middelbaar;Cao-sector: gesubsidieerde instellingen;2010;11.4;16.6
470;Mannen;Herkomst: niet-westerse allochtoon;Onderwijsniveau: middelbaar;Cao-sector: overheid;2010;12.5;18.9
471;Mannen;Herkomst: niet-westerse allochtoon;Onderwijsniveau: middelbaar;Cao-sector: particuliere bedrijven;2010;132.9;16.3
472;Mannen;Herkomst: niet-westerse allochtoon;Onderwijsniveau: middelbaar;Dienstverband: voltijd;2010;103.0;17.0
473;Mannen;Herkomst: niet-westerse allochtoon;Onderwijsniveau: middelbaar;Dienstverband: deeltijd;2010;53.8;14.7
474;Mannen;Herkomst: niet-westerse allochtoon;Onderwijsniveau: hoog;Totaal;2010;80.9;24.9
475;Mannen;Herkomst: niet-westerse allochtoon;Onderwijsniveau: hoog;Cao-sector: gesubsidieerde instellingen;2010;8.7;25.0
476;Mannen;Herkomst: niet-westerse allochtoon;Onderwijsniveau: hoog;Cao-sector: overheid;2010;14.9;26.1
477;Mannen;Herkomst: niet-westerse allochtoon;Onderwijsniveau: hoog;Cao-sector: particuliere bedrijven;2010;57.4;24.7
478;Mannen;Herkomst: niet-westerse allochtoon;Onderwijsniveau: hoog;Dienstverband: voltijd;2010;58.4;25.5
479;Mannen;Herkomst: niet-westerse allochtoon;Onderwijsniveau: hoog;Dienstverband: deeltijd;2010;22.5;22.1
480;Vrouwen;Totaal persoonskenmerken;Totaal;Totaal;2010;3549.3;18.1
481;Vrouwen;Totaal persoonskenmerken;Totaal;Cao-sector: gesubsidieerde instellingen;2010;1053.7;18.5
482;Vrouwen;Totaal persoonskenmerken;Totaal;Cao-sector: overheid;2010;536.4;22.4
483;Vrouwen;Totaal persoonskenmerken;Totaal;Cao-sector: particuliere bedrijven;2010;1959.2;16.5
484;Vrouwen;Totaal persoonskenmerken;Totaal;Dienstverband: voltijd;2010;865.4;18.6
485;Vrouwen;Totaal persoonskenmerken;Totaal;Dienstverband: deeltijd;2010;2683.9;17.8
486;Vrouwen;Totaal persoonskenmerken;Onderwijsniveau: lager onderwijs;Totaal;2010;911.7;12.6
487;Vrouwen;Totaal persoonskenmerken;Onderwijsniveau: lager onderwijs;Cao-sector: gesubsidieerde instellingen;2010;211.1;13.1
488;Vrouwen;Totaal persoonskenmerken;Onderwijsniveau: lager onderwijs;Cao-sector: overheid;2010;39.6;16.0
489;Vrouwen;Totaal persoonskenmerken;Onderwijsniveau: lager onderwijs;Cao-sector: particuliere bedrijven;2010;661.0;12.1
490;Vrouwen;Totaal persoonskenmerken;Onderwijsniveau: lager onderwijs;Dienstverband: voltijd;2010;148.1;12.5
491;Vrouwen;Totaal persoonskenmerken;Onderwijsniveau: lager onderwijs;Dienstverband: deeltijd;2010;763.6;12.6
492;Vrouwen;Totaal persoonskenmerken;Onderwijsniveau: middelbaar;Totaal;2010;1597.3;16.4
493;Vrouwen;Totaal persoonskenmerken;Onderwijsniveau: middelbaar;Cao-sector: gesubsidieerde instellingen;2010;558.0;17.5
494;Vrouwen;Totaal persoonskenmerken;Onderwijsniveau: middelbaar;Cao-sector: overheid;2010;157.5;18.3
495;Vrouwen;Totaal persoonskenmerken;Onderwijsniveau: middelbaar;Cao-sector: particuliere bedrijven;2010;881.7;15.4
496;Vrouwen;Totaal persoonskenmerken;Onderwijsniveau: middelbaar;Dienstverband: voltijd;2010;362.4;15.9
497;Vrouwen;Totaal persoonskenmerken;Onderwijsniveau: middelbaar;Dienstverband: deeltijd;2010;1234.9;16.7
498;Vrouwen;Totaal persoonskenmerken;Onderwijsniveau: hoog;Totaal;2010;1040.3;23.9
499;Vrouwen;Totaal persoonskenmerken;Onderwijsniveau: hoog;Cao-sector: gesubsidieerde instellingen;2010;284.5;23.3
500;Vrouwen;Totaal persoonskenmerken;Onderwijsniveau: hoog;Cao-sector: overheid;2010;339.3;24.9
501;Vrouwen;Totaal persoonskenmerken;Onderwijsniveau: hoog;Cao-sector: particuliere bedrijven;2010;416.5;23.4
502;Vrouwen;Totaal persoonskenmerken;Onderwijsniveau: hoog;Dienstverband: voltijd;2010;354.9;23.9
503;Vrouwen;Totaal persoonskenmerken;Onderwijsniveau: hoog;Dienstverband: deeltijd;2010;685.4;23.9
504;Vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Totaal;2010;677.6;10.6
505;Vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Cao-sector: gesubsidieerde instellingen;2010;153.6;12.0
506;Vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Cao-sector: overheid;2010;37.5;13.5
507;Vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Cao-sector: particuliere bedrijven;2010;486.5;9.7
508;Vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Dienstverband: voltijd;2010;144.3;11.0
509;Vrouwen;Leeftijd: 15 tot 25 jaar;Totaal;Dienstverband: deeltijd;2010;533.3;10.3
510;Vrouwen;Leeftijd: 15 tot 25 jaar;Onderwijsniveau: lager onderwijs;Totaal;2010;313.8;8.3
511;Vrouwen;Leeftijd: 15 tot 25 jaar;Onderwijsniveau: lager onderwijs;Cao-sector: gesubsidieerde instellingen;2010;57.0;9.3
512;Vrouwen;Leeftijd: 15 tot 25 jaar;Onderwijsniveau: lager onderwijs;Cao-sector: overheid;2010;5.8;9.7
513;Vrouwen;Leeftijd: 15 tot 25 jaar;Onderwijsniveau: lager onderwijs;Cao-sector: particuliere bedrijven;2010;251.0;7.9
514;Vrouwen;Leeftijd: 15 tot 25 jaar;Onderwijsniveau: lager onderwijs;Dienstverband: voltijd;2010;44.6;8.6
515;Vrouwen;Leeftijd: 15 tot 25 jaar;Onderwijsniveau: lager onderwijs;Dienstverband: deeltijd;2010;269.2;8.1
516;Vrouwen;Leeftijd: 15 tot 25 jaar;Onderwijsniveau: middelbaar;Totaal;2010;312.2;11.7
517;Vrouwen;Leeftijd: 15 tot 25 jaar;Onderwijsniveau: middelbaar;Cao-sector: gesubsidieerde instellingen;2010;85.4;13.2
518;Vrouwen;Leeftijd: 15 tot 25 jaar;Onderwijsniveau: middelbaar;Cao-sector: overheid;2010;21.9;13.4
519;Vrouwen;Leeftijd: 15 tot 25 jaar;Onderwijsniveau: middelbaar;Cao-sector: particuliere bedrijven;2010;205.0;10.8
520;Vrouwen;Leeftijd: 15 tot 25 jaar;Onderwijsniveau: middelbaar;Dienstverband: voltijd;2010;81.6;11.6
521;Vrouwen;Leeftijd: 15 tot 25 jaar;Onderwijsniveau: middelbaar;Dienstverband: deeltijd;2010;230.6;11.8
522;Vrouwen;Leeftijd: 15 tot 25 jaar;Onderwijsniveau: hoog;Totaal;2010;51.6;14.5
523;Vrouwen;Leeftijd: 15 tot 25 jaar;Onderwijsniveau: hoog;Cao-sector: gesubsidieerde instellingen;2010;0.0;0.0
524;Vrouwen;Leeftijd: 15 tot 25 jaar;Onderwijsniveau: hoog;Cao-sector: overheid;2010;0.0;0.0
525;Vrouwen;Leeftijd: 15 tot 25 jaar;Onderwijsniveau: hoog;Cao-sector: particuliere bedrijven;2010;0.0;0.0
526;Vrouwen;Leeftijd: 15 tot 25 jaar;Onderwijsniveau: hoog;Dienstverband: voltijd;2010;18.1;14.1
527;Vrouwen;Leeftijd: 15 tot 25 jaar;Onderwijsniveau: hoog;Dienstverband: deeltijd;2010;33.6;15.0
528;Vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;Totaal;2010;776.1;17.7
529;Vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;Cao-sector: gesubsidieerde instellingen;2010;211.7;18.3
530;Vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;Cao-sector: overheid;2010;132.1;19.9
531;Vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;Cao-sector: particuliere bedrijven;2010;432.2;16.7
532;Vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;Dienstverband: voltijd;2010;305.2;17.7
533;Vrouwen;Leeftijd: 25 tot 35 jaar;Totaal;Dienstverband: deeltijd;2010;470.9;17.6
534;Vrouwen;Leeftijd: 25 tot 35 jaar;Onderwijsniveau: lager onderwijs;Totaal;2010;83.4;13.0
535;Vrouwen;Leeftijd: 25 tot 35 jaar;Onderwijsniveau: lager onderwijs;Cao-sector: gesubsidieerde instellingen;2010;0.0;0.0
536;Vrouwen;Leeftijd: 25 tot 35 jaar;Onderwijsniveau: lager onderwijs;Cao-sector: overheid;2010;0.0;0.0
537;Vrouwen;Leeftijd: 25 tot 35 jaar;Onderwijsniveau: lager onderwijs;Cao-sector: particuliere bedrijven;2010;0.0;0.0
538;Vrouwen;Leeftijd: 25 tot 35 jaar;Onderwijsniveau: lager onderwijs;Dienstverband: voltijd;2010;24.5;12.9
539;Vrouwen;Leeftijd: 25 tot 35 jaar;Onderwijsniveau: lager onderwijs;Dienstverband: deeltijd;2010;58.8;13.1
540;Vrouwen;Leeftijd: 25 tot 35 jaar;Onderwijsniveau: middelbaar;Totaal;2010;344.1;15.6
541;Vrouwen;Leeftijd: 25 tot 35 jaar;Onderwijsniveau: middelbaar;Cao-sector: gesubsidieerde instellingen;2010;108.4;17.1
542;Vrouwen;Leeftijd: 25 tot 35 jaar;Onderwijsniveau: middelbaar;Cao-sector: overheid;2010;29.4;17.1
543;Vrouwen;Leeftijd: 25 tot 35 jaar;Onderwijsniveau: middelbaar;Cao-sector: particuliere bedrijven;2010;206.3;14.7
544;Vrouwen;Leeftijd: 25 tot 35 jaar;Onderwijsniveau: middelbaar;Dienstverband: voltijd;2010;114.3;15.1
545;Vrouwen;Leeftijd: 25 tot 35 jaar;Onderwijsniveau: middelbaar;Dienstverband: deeltijd;2010;229.8;16.1
546;Vrouwen;Leeftijd: 25 tot 35 jaar;Onderwijsniveau: hoog;Totaal;2010;348.7;20.4
547;Vrouwen;Leeftijd: 25 tot 35 jaar;Onderwijsniveau: hoog;Cao-sector: gesubsidieerde instellingen;2010;85.4;20.5
548;Vrouwen;Leeftijd: 25 tot 35 jaar;Onderwijsniveau: hoog;Cao-sector: overheid;2010;100.2;20.9
549;Vrouwen;Leeftijd: 25 tot 35 jaar;Onderwijsniveau: hoog;Cao-sector: particuliere bedrijven;2010;163.1;20.1
550;Vrouwen;Leeftijd: 25 tot 35 jaar;Onderwijsniveau: hoog;Dienstverband: voltijd;2010;166.4;20.2
551;Vrouwen;Leeftijd: 25 tot 35 jaar;Onderwijsniveau: hoog;Dienstverband: deeltijd;2010;182.3;20.8
552;Vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;Totaal;2010;854.5;20.4
553;Vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;Cao-sector: gesubsidieerde instellingen;2010;241.6;20.2
554;Vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;Cao-sector: overheid;2010;134.1;23.7
555;Vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;Cao-sector: particuliere bedrijven;2010;478.8;19.5
556;Vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;Dienstverband: voltijd;2010;171.2;22.0
557;Vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;Dienstverband: deeltijd;2010;683.2;19.7
558;Vrouwen;Leeftijd: 35 tot 45 jaar;Onderwijsniveau: lager onderwijs;Totaal;2010;153.0;14.0
559;Vrouwen;Leeftijd: 35 tot 45 jaar;Onderwijsniveau: lager onderwijs;Cao-sector: gesubsidieerde instellingen;2010;33.1;14.3
560;Vrouwen;Leeftijd: 35 tot 45 jaar;Onderwijsniveau: lager onderwijs;Cao-sector: overheid;2010;6.5;17.3
561;Vrouwen;Leeftijd: 35 tot 45 jaar;Onderwijsniveau: lager onderwijs;Cao-sector: particuliere bedrijven;2010;113.4;13.7
562;Vrouwen;Leeftijd: 35 tot 45 jaar;Onderwijsniveau: lager onderwijs;Dienstverband: voltijd;2010;25.1;14.1
563;Vrouwen;Leeftijd: 35 tot 45 jaar;Onderwijsniveau: lager onderwijs;Dienstverband: deeltijd;2010;127.9;13.9
564;Vrouwen;Leeftijd: 35 tot 45 jaar;Onderwijsniveau: middelbaar;Totaal;2010;410.6;17.8
565;Vrouwen;Leeftijd: 35 tot 45 jaar;Onderwijsniveau: middelbaar;Cao-sector: gesubsidieerde instellingen;2010;132.4;18.3
566;Vrouwen;Leeftijd: 35 tot 45 jaar;Onderwijsniveau: middelbaar;Cao-sector: overheid;2010;41.2;19.2
567;Vrouwen;Leeftijd: 35 tot 45 jaar;Onderwijsniveau: middelbaar;Cao-sector: particuliere bedrijven;2010;237.0;17.2
568;Vrouwen;Leeftijd: 35 tot 45 jaar;Onderwijsniveau: middelbaar;Dienstverband: voltijd;2010;69.9;18.2
569;Vrouwen;Leeftijd: 35 tot 45 jaar;Onderwijsniveau: middelbaar;Dienstverband: deeltijd;2010;340.7;17.6
570;Vrouwen;Leeftijd: 35 tot 45 jaar;Onderwijsniveau: hoog;Totaal;2010;290.8;26.5
571;Vrouwen;Leeftijd: 35 tot 45 jaar;Onderwijsniveau: hoog;Cao-sector: gesubsidieerde instellingen;2010;76.1;25.1
572;Vrouwen;Leeftijd: 35 tot 45 jaar;Onderwijsniveau: hoog;Cao-sector: overheid;2010;86.3;26.3
573;Vrouwen;Leeftijd: 35 tot 45 jaar;Onderwijsniveau: hoog;Cao-sector: particuliere bedrijven;2010;128.4;27.3
574;Vrouwen;Leeftijd: 35 tot 45 jaar;Onderwijsniveau: hoog;Dienstverband: voltijd;2010;76.2;28.2
575;Vrouwen;Leeftijd: 35 tot 45 jaar;Onderwijsniveau: hoog;Dienstverband: deeltijd;2010;214.6;25.5
576;Vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;Totaal;2010;833.8;20.0
577;Vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;Cao-sector: gesubsidieerde instellingen;2010;297.4;19.7
578;Vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;Cao-sector: overheid;2010;151.0;24.4
579;Vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;Cao-sector: particuliere bedrijven;2010;385.5;18.3
580;Vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;Dienstverband: voltijd;2010;171.2;21.7
581;Vrouwen;Leeftijd: 45 tot 55 jaar;Totaal;Dienstverband: deeltijd;2010;662.6;19.2
582;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: lager onderwijs;Totaal;2010;214.7;14.3
583;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: lager onderwijs;Cao-sector: gesubsidieerde instellingen;2010;60.3;14.5
584;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: lager onderwijs;Cao-sector: overheid;2010;13.4;17.4
585;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: lager onderwijs;Cao-sector: particuliere bedrijven;2010;141.0;13.9
586;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: lager onderwijs;Dienstverband: voltijd;2010;36.0;14.7
587;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: lager onderwijs;Dienstverband: deeltijd;2010;178.7;14.2
588;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;Totaal;2010;382.9;18.2
589;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;Cao-sector: gesubsidieerde instellingen;2010;162.8;18.6
590;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;Cao-sector: overheid;2010;46.7;20.0
591;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;Cao-sector: particuliere bedrijven;2010;173.4;17.4
592;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;Dienstverband: voltijd;2010;70.6;18.7
593;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;Dienstverband: deeltijd;2010;312.3;18.0
594;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;Totaal;2010;236.3;26.8
595;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;Cao-sector: gesubsidieerde instellingen;2010;74.3;24.9
596;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;Cao-sector: overheid;2010;90.9;27.7
597;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;Cao-sector: particuliere bedrijven;2010;71.1;27.7
598;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;Dienstverband: voltijd;2010;64.7;29.1
599;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;Dienstverband: deeltijd;2010;171.6;25.4
600;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;Totaal;2010;407.3;20.2
601;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;Cao-sector: gesubsidieerde instellingen;2010;149.3;20.4
602;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;Cao-sector: overheid;2010;81.8;25.0
603;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;Cao-sector: particuliere bedrijven;2010;176.3;17.3
604;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;Dienstverband: voltijd;2010;73.4;22.0
605;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;Dienstverband: deeltijd;2010;333.9;19.4
606;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;Totaal;2010;146.9;15.1
607;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;Cao-sector: gesubsidieerde instellingen;2010;42.7;15.6
608;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;Cao-sector: overheid;2010;11.4;17.3
609;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;Cao-sector: particuliere bedrijven;2010;92.7;14.5
610;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;Dienstverband: voltijd;2010;17.8;15.3
611;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;Dienstverband: deeltijd;2010;129.0;15.0
612;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;Totaal;2010;147.5;18.8
613;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;Cao-sector: gesubsidieerde instellingen;2010;69.1;19.6
614;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;Cao-sector: overheid;2010;18.3;20.0
615;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;Cao-sector: particuliere bedrijven;2010;60.1;17.6
616;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;Dienstverband: voltijd;2010;26.0;19.3
617;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;Dienstverband: deeltijd;2010;121.5;18.6
618;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;Totaal;2010;113.0;26.9
619;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;Cao-sector: gesubsidieerde instellingen;2010;37.5;26.0
620;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;Cao-sector: overheid;2010;52.1;28.2
621;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;Cao-sector: particuliere bedrijven;2010;23.5;25.4
622;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;Dienstverband: voltijd;2010;29.6;28.5
623;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;Dienstverband: deeltijd;2010;83.4;26.0
624;Vrouwen;Herkomst: autochtoon;Totaal;Totaal;2010;2927.5;18.3
625;Vrouwen;Herkomst: autochtoon;Totaal;Cao-sector: gesubsidieerde instellingen;2010;903.8;18.6
626;Vrouwen;Herkomst: autochtoon;Totaal;Cao-sector: overheid;2010;451.5;22.4
627;Vrouwen;Herkomst: autochtoon;Totaal;Cao-sector: particuliere bedrijven;2010;1572.1;16.7
628;Vrouwen;Herkomst: autochtoon;Totaal;Dienstverband: voltijd;2010;685.2;18.6
629;Vrouwen;Herkomst: autochtoon;Totaal;Dienstverband: deeltijd;2010;2242.3;18.0
630;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;Totaal;2010;723.8;12.5
631;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;Cao-sector: gesubsidieerde instellingen;2010;173.7;13.0
632;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;Cao-sector: overheid;2010;31.9;16.0
633;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;Cao-sector: particuliere bedrijven;2010;518.2;12.1
634;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;Dienstverband: voltijd;2010;110.3;12.4
635;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;Dienstverband: deeltijd;2010;613.5;12.6
636;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: middelbaar;Totaal;2010;1335.4;16.5
637;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: middelbaar;Cao-sector: gesubsidieerde instellingen;2010;483.4;17.6
638;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: middelbaar;Cao-sector: overheid;2010;128.8;18.4
639;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: middelbaar;Cao-sector: particuliere bedrijven;2010;723.2;15.4
640;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: middelbaar;Dienstverband: voltijd;2010;291.2;15.9
641;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: middelbaar;Dienstverband: deeltijd;2010;1044.3;16.8
