ID;Geslacht;Peilleeftijd;Migratieachtergrond;BurgerlijkeStaat;Perioden;AantalPersonen_1;OpgebouwdeJaarlijkseAanspraken_2;TeBereikenJaarlijkseAanspraken_3;Vervangingspercentage_4;OpgebouwdeJaarlijkseAanspraken_5;TeBereikenJaarlijkseAanspraken_6;Vervangingspercentage_7;Vermogen_8;OpgebouwdeJaarlijkseAanspraken_9;TeBereikenJaarlijkseAanspraken_10;Vervangingspercentage_11
2288;Mannen;20 jaar;Westerse migratieachtergrond;Totaal burgerlijke staat;2013;8950;1000.0;12800.0;;;;;1.0;;;
2289;Mannen;20 jaar;Westerse migratieachtergrond;Totaal burgerlijke staat;2014;9250;1000.0;12800.0;;;;;1.0;;;
2290;Mannen;20 jaar;Westerse migratieachtergrond;Ongehuwd;2005;7250;1000.0;11100.0;;;;;1.0;;;
2291;Mannen;20 jaar;Westerse migratieachtergrond;Ongehuwd;2006;7400;1000.0;11300.0;;;;;1.0;;;
2292;Mannen;20 jaar;Westerse migratieachtergrond;Ongehuwd;2007;7500;1000.0;11600.0;;;;;1.0;;;
2293;Mannen;20 jaar;Westerse migratieachtergrond;Ongehuwd;2008;7800;1000.0;11900.0;;;;;4.0;;;
2294;Mannen;20 jaar;Westerse migratieachtergrond;Ongehuwd;2009;7950;1100.0;12500.0;;;;;1.0;;;
2295;Mannen;20 jaar;Westerse migratieachtergrond;Ongehuwd;2010;8350;1100.0;12600.0;;;;;1.0;;;
2296;Mannen;20 jaar;Westerse migratieachtergrond;Ongehuwd;2011;8700;1100.0;12800.0;;;;;1.0;;;
2297;Mannen;20 jaar;Westerse migratieachtergrond;Ongehuwd;2012;8500;1000.0;12800.0;;;;;1.0;;;
2298;Mannen;20 jaar;Westerse migratieachtergrond;Ongehuwd;2013;8900;1000.0;12800.0;;;;;1.0;;;
2299;Mannen;20 jaar;Westerse migratieachtergrond;Ongehuwd;2014;9250;1000.0;12800.0;;;;;1.0;;;
2300;Mannen;20 jaar;Westerse migratieachtergrond;Gehuwd;2005;0;;;;;;;;;;
2301;Mannen;20 jaar;Westerse migratieachtergrond;Gehuwd;2006;0;;;;;;;;;;
2302;Mannen;20 jaar;Westerse migratieachtergrond;Gehuwd;2007;0;;;;;;;;;;
2303;Mannen;20 jaar;Westerse migratieachtergrond;Gehuwd;2008;0;;;;;;;;;;
2304;Mannen;20 jaar;Westerse migratieachtergrond;Gehuwd;2009;0;;;;;;;;;;
2305;Mannen;20 jaar;Westerse migratieachtergrond;Gehuwd;2010;0;;;;;;;;;;
2306;Mannen;20 jaar;Westerse migratieachtergrond;Gehuwd;2011;0;;;;;;;;;;
2307;Mannen;20 jaar;Westerse migratieachtergrond;Gehuwd;2012;0;;;;;;;;;;
2308;Mannen;20 jaar;Westerse migratieachtergrond;Gehuwd;2013;0;;;;;;;;;;
2309;Mannen;20 jaar;Westerse migratieachtergrond;Gehuwd;2014;0;;;;;;;;;;
2310;Mannen;20 jaar;Westerse migratieachtergrond;Verweduwd;2005;0;0.0;0.0;;;;;0.0;;;
2311;Mannen;20 jaar;Westerse migratieachtergrond;Verweduwd;2006;0;0.0;0.0;;;;;0.0;;;
2312;Mannen;20 jaar;Westerse migratieachtergrond;Verweduwd;2007;0;0.0;0.0;;;;;0.0;;;
2313;Mannen;20 jaar;Westerse migratieachtergrond;Verweduwd;2008;0;0.0;0.0;;;;;0.0;;;
2314;Mannen;20 jaar;Westerse migratieachtergrond;Verweduwd;2009;0;0.0;0.0;;;;;0.0;;;
2315;Mannen;20 jaar;Westerse migratieachtergrond;Verweduwd;2010;0;0.0;0.0;;;;;0.0;;;
2316;Mannen;20 jaar;Westerse migratieachtergrond;Verweduwd;2011;0;0.0;0.0;;;;;0.0;;;
2317;Mannen;20 jaar;Westerse migratieachtergrond;Verweduwd;2012;0;0.0;0.0;;;;;0.0;;;
2318;Mannen;20 jaar;Westerse migratieachtergrond;Verweduwd;2013;0;0.0;0.0;;;;;0.0;;;
2319;Mannen;20 jaar;Westerse migratieachtergrond;Verweduwd;2014;0;0.0;0.0;;;;;0.0;;;
2320;Mannen;20 jaar;Westerse migratieachtergrond;Gescheiden;2005;0;;;;;;;;;;
2321;Mannen;20 jaar;Westerse migratieachtergrond;Gescheiden;2006;0;0.0;0.0;;;;;0.0;;;
2322;Mannen;20 jaar;Westerse migratieachtergrond;Gescheiden;2007;0;0.0;0.0;;;;;0.0;;;
2323;Mannen;20 jaar;Westerse migratieachtergrond;Gescheiden;2008;0;;;;;;;;;;
2324;Mannen;20 jaar;Westerse migratieachtergrond;Gescheiden;2009;0;0.0;0.0;;;;;0.0;;;
2325;Mannen;20 jaar;Westerse migratieachtergrond;Gescheiden;2010;0;0.0;0.0;;;;;0.0;;;
2326;Mannen;20 jaar;Westerse migratieachtergrond;Gescheiden;2011;0;;;;;;;;;;
2327;Mannen;20 jaar;Westerse migratieachtergrond;Gescheiden;2012;0;;;;;;;;;;
2328;Mannen;20 jaar;Westerse migratieachtergrond;Gescheiden;2013;0;;;;;;;;;;
2329;Mannen;20 jaar;Westerse migratieachtergrond;Gescheiden;2014;0;;;;;;;;;;
2330;Mannen;20 jaar;Westerse migratieachtergrond;Niet-gehuwd;2005;7250;1000.0;11100.0;;;;;1.0;;;
2331;Mannen;20 jaar;Westerse migratieachtergrond;Niet-gehuwd;2006;7400;1000.0;11300.0;;;;;1.0;;;
2332;Mannen;20 jaar;Westerse migratieachtergrond;Niet-gehuwd;2007;7500;1000.0;11600.0;;;;;1.0;;;
2333;Mannen;20 jaar;Westerse migratieachtergrond;Niet-gehuwd;2008;7800;1000.0;11900.0;;;;;4.0;;;
2334;Mannen;20 jaar;Westerse migratieachtergrond;Niet-gehuwd;2009;7950;1100.0;12500.0;;;;;1.0;;;
2335;Mannen;20 jaar;Westerse migratieachtergrond;Niet-gehuwd;2010;8350;1100.0;12600.0;;;;;1.0;;;
2336;Mannen;20 jaar;Westerse migratieachtergrond;Niet-gehuwd;2011;8700;1100.0;12800.0;;;;;1.0;;;
2337;Mannen;20 jaar;Westerse migratieachtergrond;Niet-gehuwd;2012;8500;1000.0;12800.0;;;;;1.0;;;
2338;Mannen;20 jaar;Westerse migratieachtergrond;Niet-gehuwd;2013;8900;1000.0;12800.0;;;;;1.0;;;
2339;Mannen;20 jaar;Westerse migratieachtergrond;Niet-gehuwd;2014;9250;1000.0;12800.0;;;;;1.0;;;
2340;Mannen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2005;16250;1000.0;11100.0;;;;;1.0;;;
2341;Mannen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2006;15500;1100.0;11300.0;;;;;1.0;;;
2342;Mannen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2007;15350;1100.0;11600.0;;;;;1.0;;;
2343;Mannen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2008;16250;1100.0;12000.0;;;;;7.0;;;
2344;Mannen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2009;16750;1200.0;12600.0;;;;;2.0;;;
2345;Mannen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2010;17250;1200.0;12700.0;;;;;1.0;;;
2346;Mannen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2011;17200;1200.0;12900.0;;;;;1.0;;;
2347;Mannen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2012;17800;1200.0;13100.0;;;;;0.0;;;
2348;Mannen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2013;17150;1200.0;13100.0;;;;;0.0;;;
2349;Mannen;20 jaar;Niet-westerse migratieachtergrond;Totaal burgerlijke staat;2014;17650;1200.0;13100.0;;;;;0.0;;;
2350;Mannen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2005;16050;1000.0;11100.0;;;;;1.0;;;
2351;Mannen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2006;15400;1100.0;11300.0;;;;;1.0;;;
2352;Mannen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2007;15250;1100.0;11700.0;;;;;1.0;;;
2353;Mannen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2008;16200;1100.0;12000.0;;;;;7.0;;;
2354;Mannen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2009;16600;1200.0;12600.0;;;;;2.0;;;
2355;Mannen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2010;17100;1200.0;12800.0;;;;;1.0;;;
2356;Mannen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2011;17150;1200.0;13000.0;;;;;1.0;;;
2357;Mannen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2012;17700;1200.0;13100.0;;;;;0.0;;;
2358;Mannen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2013;17100;1200.0;13100.0;;;;;0.0;;;
2359;Mannen;20 jaar;Niet-westerse migratieachtergrond;Ongehuwd;2014;17550;1200.0;13100.0;;;;;0.0;;;
2360;Mannen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2005;200;700.0;9000.0;;;;;3.0;;;
2361;Mannen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2006;100;900.0;9700.0;;;;;5.0;;;
2362;Mannen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2007;100;900.0;9800.0;;;;;7.0;;;
2363;Mannen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2008;100;1000.0;10400.0;;;;;17.0;;;
2364;Mannen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2009;150;800.0;10800.0;;;;;1.0;;;
2365;Mannen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2010;100;800.0;10900.0;;;;;5.0;;;
2366;Mannen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2011;100;900.0;11000.0;;;;;6.0;;;
2367;Mannen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2012;100;900.0;10700.0;;;;;4.0;;;
2368;Mannen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2013;50;1000.0;10800.0;;;;;2.0;;;
2369;Mannen;20 jaar;Niet-westerse migratieachtergrond;Gehuwd;2014;50;900.0;10900.0;;;;;2.0;;;
2370;Mannen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2005;0;0.0;0.0;;;;;0.0;;;
2371;Mannen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2006;0;0.0;0.0;;;;;0.0;;;
2372;Mannen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2007;0;0.0;0.0;;;;;0.0;;;
2373;Mannen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2008;0;0.0;0.0;;;;;0.0;;;
2374;Mannen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2009;0;0.0;0.0;;;;;0.0;;;
2375;Mannen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2010;0;0.0;0.0;;;;;0.0;;;
2376;Mannen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2011;0;0.0;0.0;;;;;0.0;;;
2377;Mannen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2012;0;0.0;0.0;;;;;0.0;;;
2378;Mannen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2013;0;0.0;0.0;;;;;0.0;;;
2379;Mannen;20 jaar;Niet-westerse migratieachtergrond;Verweduwd;2014;0;0.0;0.0;;;;;0.0;;;
2380;Mannen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2005;0;;;;;;;;;;
2381;Mannen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2006;0;;;;;;;;;;
2382;Mannen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2007;0;;;;;;;;;;
2383;Mannen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2008;0;;;;;;;;;;
2384;Mannen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2009;0;;;;;;;;;;
2385;Mannen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2010;0;;;;;;;;;;
2386;Mannen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2011;0;;;;;;;;;;
2387;Mannen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2012;0;;;;;;;;;;
2388;Mannen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2013;0;;;;;;;;;;
2389;Mannen;20 jaar;Niet-westerse migratieachtergrond;Gescheiden;2014;0;;;;;;;;;;
2390;Mannen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2005;16050;1000.0;11100.0;;;;;1.0;;;
2391;Mannen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2006;15400;1100.0;11300.0;;;;;1.0;;;
2392;Mannen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2007;15250;1100.0;11700.0;;;;;1.0;;;
2393;Mannen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2008;16200;1100.0;12000.0;;;;;7.0;;;
2394;Mannen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2009;16600;1200.0;12600.0;;;;;2.0;;;
2395;Mannen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2010;17100;1200.0;12800.0;;;;;1.0;;;
2396;Mannen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2011;17150;1200.0;13000.0;;;;;1.0;;;
2397;Mannen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2012;17700;1200.0;13100.0;;;;;0.0;;;
2398;Mannen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2013;17100;1200.0;13100.0;;;;;0.0;;;
2399;Mannen;20 jaar;Niet-westerse migratieachtergrond;Niet-gehuwd;2014;17600;1200.0;13100.0;;;;;0.0;;;
2400;Mannen;30 jaar;Totaal;Totaal burgerlijke staat;2005;100900;2600.0;9200.0;33.0;1500.0;11700.0;42.0;27.0;4100.0;20900.0;75.0
2401;Mannen;30 jaar;Totaal;Totaal burgerlijke staat;2006;99850;2700.0;9400.0;31.0;1400.0;13800.0;46.0;26.0;4100.0;23200.0;77.0
2402;Mannen;30 jaar;Totaal;Totaal burgerlijke staat;2007;97950;2700.0;9700.0;31.0;1700.0;15100.0;48.0;27.0;4400.0;24800.0;79.0
2403;Mannen;30 jaar;Totaal;Totaal burgerlijke staat;2008;99750;2800.0;10000.0;31.0;1700.0;15900.0;49.0;25.0;4500.0;25900.0;80.0
2404;Mannen;30 jaar;Totaal;Totaal burgerlijke staat;2009;100000;2900.0;10400.0;32.0;1300.0;13200.0;40.0;19.0;4200.0;23600.0;72.0
2405;Mannen;30 jaar;Totaal;Totaal burgerlijke staat;2010;103500;3000.0;10600.0;32.0;1200.0;12600.0;39.0;18.0;4200.0;23200.0;71.0
2406;Mannen;30 jaar;Totaal;Totaal burgerlijke staat;2011;101900;3000.0;10800.0;33.0;1200.0;12400.0;38.0;17.0;4200.0;23200.0;71.0
2407;Mannen;30 jaar;Totaal;Totaal burgerlijke staat;2012;99950;3000.0;10900.0;33.0;1200.0;11900.0;36.0;15.0;4200.0;22800.0;69.0
2408;Mannen;30 jaar;Totaal;Totaal burgerlijke staat;2013;99600;3000.0;10900.0;36.0;1200.0;10100.0;33.0;12.0;4200.0;21000.0;69.0
2409;Mannen;30 jaar;Totaal;Totaal burgerlijke staat;2014;102800;3000.0;10900.0;36.0;1200.0;10000.0;33.0;13.0;4200.0;20900.0;69.0
2410;Mannen;30 jaar;Totaal;Ongehuwd;2005;68900;2800.0;9800.0;37.0;1300.0;11000.0;41.0;23.0;4100.0;20800.0;78.0
2411;Mannen;30 jaar;Totaal;Ongehuwd;2006;69100;2800.0;9900.0;34.0;1200.0;13100.0;45.0;23.0;4000.0;23000.0;79.0
2412;Mannen;30 jaar;Totaal;Ongehuwd;2007;68000;2900.0;10200.0;34.0;1500.0;14300.0;48.0;24.0;4400.0;24500.0;82.0
2413;Mannen;30 jaar;Totaal;Ongehuwd;2008;69600;3000.0;10500.0;33.0;1500.0;15100.0;48.0;23.0;4500.0;25600.0;81.0
2414;Mannen;30 jaar;Totaal;Ongehuwd;2009;70000;3100.0;11000.0;35.0;1200.0;12900.0;41.0;18.0;4300.0;23900.0;76.0
2415;Mannen;30 jaar;Totaal;Ongehuwd;2010;72850;3100.0;11100.0;35.0;1100.0;12100.0;39.0;17.0;4200.0;23200.0;74.0
2416;Mannen;30 jaar;Totaal;Ongehuwd;2011;72450;3200.0;11300.0;36.0;1000.0;11900.0;38.0;16.0;4200.0;23200.0;74.0
2417;Mannen;30 jaar;Totaal;Ongehuwd;2012;71450;3200.0;11400.0;37.0;1000.0;11300.0;36.0;13.0;4200.0;22700.0;73.0
2418;Mannen;30 jaar;Totaal;Ongehuwd;2013;71850;3200.0;11400.0;40.0;1000.0;9600.0;33.0;11.0;4200.0;21000.0;73.0
2419;Mannen;30 jaar;Totaal;Ongehuwd;2014;74500;3200.0;11400.0;40.0;1000.0;9400.0;32.0;12.0;4200.0;20800.0;72.0
2420;Mannen;30 jaar;Totaal;Gehuwd;2005;30350;2300.0;8000.0;26.0;1800.0;13500.0;44.0;36.0;4100.0;21500.0;70.0
2421;Mannen;30 jaar;Totaal;Gehuwd;2006;29150;2300.0;8100.0;25.0;1800.0;15600.0;48.0;35.0;4100.0;23700.0;73.0
2422;Mannen;30 jaar;Totaal;Gehuwd;2007;28100;2300.0;8400.0;24.0;2200.0;17100.0;50.0;35.0;4500.0;25500.0;74.0
2423;Mannen;30 jaar;Totaal;Gehuwd;2008;28200;2400.0;8700.0;24.0;2200.0;18000.0;50.0;30.0;4600.0;26700.0;74.0
2424;Mannen;30 jaar;Totaal;Gehuwd;2009;28250;2500.0;9000.0;25.0;1700.0;14300.0;40.0;23.0;4200.0;23300.0;65.0
2425;Mannen;30 jaar;Totaal;Gehuwd;2010;28900;2600.0;9200.0;25.0;1600.0;14100.0;39.0;21.0;4200.0;23300.0;64.0
2426;Mannen;30 jaar;Totaal;Gehuwd;2011;27800;2600.0;9300.0;25.0;1500.0;13800.0;38.0;20.0;4100.0;23100.0;63.0
2427;Mannen;30 jaar;Totaal;Gehuwd;2012;26900;2600.0;9400.0;26.0;1500.0;13500.0;37.0;19.0;4100.0;22900.0;63.0
2428;Mannen;30 jaar;Totaal;Gehuwd;2013;26150;2600.0;9400.0;27.0;1500.0;11700.0;34.0;14.0;4100.0;21100.0;61.0
2429;Mannen;30 jaar;Totaal;Gehuwd;2014;26600;2600.0;9400.0;27.0;1500.0;11700.0;34.0;15.0;4100.0;21100.0;61.0
2430;Mannen;30 jaar;Totaal;Verweduwd;2005;50;2200.0;9600.0;42.0;1200.0;5800.0;25.0;29.0;3400.0;15400.0;67.0
2431;Mannen;30 jaar;Totaal;Verweduwd;2006;0;;;;;;;;;;
2432;Mannen;30 jaar;Totaal;Verweduwd;2007;50;2600.0;10300.0;32.0;2000.0;13700.0;43.0;46.0;4600.0;24000.0;75.0
2433;Mannen;30 jaar;Totaal;Verweduwd;2008;0;;;;;;;;;;
2434;Mannen;30 jaar;Totaal;Verweduwd;2009;50;3100.0;11900.0;45.0;1200.0;10700.0;40.0;30.0;4300.0;22600.0;85.0
2435;Mannen;30 jaar;Totaal;Verweduwd;2010;50;2700.0;11700.0;40.0;1100.0;9900.0;34.0;33.0;3800.0;21600.0;74.0
2436;Mannen;30 jaar;Totaal;Verweduwd;2011;50;2800.0;11400.0;38.0;1100.0;8700.0;29.0;27.0;3900.0;20100.0;67.0
2437;Mannen;30 jaar;Totaal;Verweduwd;2012;0;;;;;;;;;;
2438;Mannen;30 jaar;Totaal;Verweduwd;2013;0;;;;;;;;;;
2439;Mannen;30 jaar;Totaal;Verweduwd;2014;0;;;;;;;;;;
2440;Mannen;30 jaar;Totaal;Gescheiden;2005;1600;2700.0;9900.0;42.0;1500.0;9300.0;39.0;18.0;4200.0;19200.0;81.0
2441;Mannen;30 jaar;Totaal;Gescheiden;2006;1550;2800.0;10200.0;39.0;1500.0;11100.0;43.0;15.0;4300.0;21300.0;82.0
2442;Mannen;30 jaar;Totaal;Gescheiden;2007;1800;2900.0;10500.0;37.0;1800.0;13400.0;47.0;20.0;4700.0;23900.0;84.0
2443;Mannen;30 jaar;Totaal;Gescheiden;2008;1900;3000.0;10800.0;37.0;1800.0;13700.0;47.0;21.0;4800.0;24500.0;84.0
2444;Mannen;30 jaar;Totaal;Gescheiden;2009;1750;3100.0;11200.0;39.0;1200.0;9200.0;32.0;14.0;4300.0;20400.0;71.0
2445;Mannen;30 jaar;Totaal;Gescheiden;2010;1750;3100.0;11300.0;39.0;1200.0;9400.0;32.0;14.0;4300.0;20700.0;71.0
2446;Mannen;30 jaar;Totaal;Gescheiden;2011;1600;3300.0;11700.0;39.0;1100.0;9400.0;32.0;12.0;4400.0;21100.0;71.0
2447;Mannen;30 jaar;Totaal;Gescheiden;2012;1600;3300.0;11800.0;39.0;1200.0;9300.0;31.0;11.0;4500.0;21100.0;70.0
2448;Mannen;30 jaar;Totaal;Gescheiden;2013;1600;3300.0;11800.0;43.0;1200.0;8100.0;30.0;9.0;4500.0;19900.0;73.0
2449;Mannen;30 jaar;Totaal;Gescheiden;2014;1700;3300.0;11800.0;42.0;1300.0;8300.0;30.0;9.0;4600.0;20100.0;72.0
2450;Mannen;30 jaar;Totaal;Niet-gehuwd;2005;70550;2800.0;9800.0;37.0;1300.0;10900.0;41.0;23.0;4100.0;20700.0;78.0
2451;Mannen;30 jaar;Totaal;Niet-gehuwd;2006;70700;2800.0;9900.0;34.0;1200.0;13000.0;45.0;23.0;4000.0;22900.0;79.0
2452;Mannen;30 jaar;Totaal;Niet-gehuwd;2007;69850;2900.0;10200.0;34.0;1500.0;14300.0;48.0;24.0;4400.0;24500.0;82.0
2453;Mannen;30 jaar;Totaal;Niet-gehuwd;2008;71550;3000.0;10500.0;34.0;1500.0;15000.0;48.0;23.0;4500.0;25500.0;82.0
2454;Mannen;30 jaar;Totaal;Niet-gehuwd;2009;71750;3100.0;11000.0;35.0;1200.0;12800.0;41.0;18.0;4300.0;23800.0;76.0
2455;Mannen;30 jaar;Totaal;Niet-gehuwd;2010;74600;3100.0;11100.0;36.0;1100.0;12000.0;38.0;17.0;4200.0;23100.0;74.0
2456;Mannen;30 jaar;Totaal;Niet-gehuwd;2011;74100;3200.0;11300.0;36.0;1000.0;11800.0;38.0;16.0;4200.0;23100.0;74.0
2457;Mannen;30 jaar;Totaal;Niet-gehuwd;2012;73050;3200.0;11400.0;37.0;1000.0;11200.0;36.0;13.0;4200.0;22600.0;73.0
2458;Mannen;30 jaar;Totaal;Niet-gehuwd;2013;73450;3200.0;11400.0;40.0;1000.0;9600.0;33.0;11.0;4200.0;21000.0;73.0
2459;Mannen;30 jaar;Totaal;Niet-gehuwd;2014;76150;3200.0;11400.0;40.0;1000.0;9300.0;32.0;12.0;4200.0;20700.0;72.0
2460;Mannen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2005;76600;2800.0;9400.0;31.0;1600.0;12900.0;43.0;31.0;4400.0;22300.0;74.0
2461;Mannen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2006;75900;2800.0;9500.0;30.0;1600.0;15100.0;47.0;31.0;4400.0;24600.0;77.0
2462;Mannen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2007;73300;2900.0;9800.0;29.0;1900.0;16500.0;49.0;31.0;4800.0;26300.0;78.0
2463;Mannen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2008;73650;3000.0;10100.0;29.0;2000.0;17500.0;50.0;28.0;5000.0;27600.0;79.0
2464;Mannen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2009;72800;3200.0;10600.0;30.0;1700.0;16600.0;46.0;22.0;4900.0;27200.0;76.0
2465;Mannen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2010;75050;3200.0;10700.0;30.0;1600.0;15800.0;44.0;21.0;4800.0;26500.0;74.0
2466;Mannen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2011;72700;3200.0;10900.0;30.0;1500.0;15800.0;44.0;20.0;4700.0;26700.0;74.0
2467;Mannen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2012;70300;3300.0;11000.0;31.0;1500.0;15300.0;43.0;18.0;4800.0;26300.0;74.0
2468;Mannen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2013;69500;3300.0;11000.0;33.0;1500.0;13200.0;40.0;14.0;4800.0;24200.0;73.0
2469;Mannen;30 jaar;Nederlandse achtergrond;Totaal burgerlijke staat;2014;71350;3300.0;11000.0;33.0;1500.0;13000.0;39.0;15.0;4800.0;24000.0;72.0
2470;Mannen;30 jaar;Nederlandse achtergrond;Ongehuwd;2005;53350;2900.0;9900.0;34.0;1400.0;12000.0;42.0;26.0;4300.0;21900.0;76.0
2471;Mannen;30 jaar;Nederlandse achtergrond;Ongehuwd;2006;53700;3000.0;10000.0;32.0;1400.0;14200.0;46.0;27.0;4400.0;24200.0;78.0
2472;Mannen;30 jaar;Nederlandse achtergrond;Ongehuwd;2007;52150;3100.0;10300.0;32.0;1700.0;15600.0;48.0;27.0;4800.0;25900.0;80.0
2473;Mannen;30 jaar;Nederlandse achtergrond;Ongehuwd;2008;52350;3200.0;10600.0;31.0;1700.0;16600.0;49.0;26.0;4900.0;27200.0;80.0
2474;Mannen;30 jaar;Nederlandse achtergrond;Ongehuwd;2009;52100;3300.0;11100.0;32.0;1500.0;15700.0;46.0;20.0;4800.0;26800.0;78.0
2475;Mannen;30 jaar;Nederlandse achtergrond;Ongehuwd;2010;53650;3300.0;11200.0;33.0;1400.0;14800.0;43.0;20.0;4700.0;26000.0;76.0
2476;Mannen;30 jaar;Nederlandse achtergrond;Ongehuwd;2011;52450;3400.0;11400.0;33.0;1300.0;14800.0;43.0;18.0;4700.0;26200.0;76.0
2477;Mannen;30 jaar;Nederlandse achtergrond;Ongehuwd;2012;50700;3400.0;11600.0;34.0;1300.0;14300.0;42.0;16.0;4700.0;25900.0;76.0
2478;Mannen;30 jaar;Nederlandse achtergrond;Ongehuwd;2013;50600;3400.0;11500.0;36.0;1300.0;12300.0;39.0;13.0;4700.0;23800.0;75.0
2479;Mannen;30 jaar;Nederlandse achtergrond;Ongehuwd;2014;52000;3400.0;11500.0;36.0;1300.0;12100.0;38.0;15.0;4700.0;23600.0;74.0
2480;Mannen;30 jaar;Nederlandse achtergrond;Gehuwd;2005;22350;2400.0;8200.0;25.0;2100.0;14900.0;45.0;43.0;4500.0;23100.0;70.0
2481;Mannen;30 jaar;Nederlandse achtergrond;Gehuwd;2006;21250;2500.0;8300.0;23.0;2100.0;17300.0;49.0;42.0;4600.0;25600.0;72.0
2482;Mannen;30 jaar;Nederlandse achtergrond;Gehuwd;2007;20100;2500.0;8500.0;23.0;2500.0;18900.0;51.0;42.0;5000.0;27400.0;74.0
2483;Mannen;30 jaar;Nederlandse achtergrond;Gehuwd;2008;20200;2600.0;8800.0;23.0;2500.0;19800.0;51.0;36.0;5100.0;28600.0;74.0
2484;Mannen;30 jaar;Nederlandse achtergrond;Gehuwd;2009;19700;2800.0;9200.0;24.0;2200.0;19100.0;49.0;28.0;5000.0;28300.0;73.0
2485;Mannen;30 jaar;Nederlandse achtergrond;Gehuwd;2010;20400;2800.0;9300.0;24.0;2100.0;18500.0;47.0;25.0;4900.0;27800.0;71.0
2486;Mannen;30 jaar;Nederlandse achtergrond;Gehuwd;2011;19250;2800.0;9500.0;24.0;2000.0;18400.0;46.0;24.0;4800.0;27900.0;70.0
