ID;Geslacht;BedrijfstakkenBranches;Peilmoment;Studiekenmerken;Persoonskenmerken;Perioden;UitstromersHoMetWerkTotaal_1;UitstromersHoMetWerkZonderDiploma_2;UitstromersHoMetWerkMetDiploma_3
3643;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;0;2009/'10;31510.0;0.0;31510.0
3644;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;0;2010/'11;33940.0;0.0;33940.0
3645;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;0;2011/'12;37530.0;0.0;37530.0
3646;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;0;2012/'13;33450.0;0.0;33450.0
3647;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;0;2013/'14;;;
3648;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;1;2006/'07;0.0;0.0;0.0
3649;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;1;2007/'08;0.0;0.0;0.0
3650;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;1;2008/'09;0.0;0.0;0.0
3651;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;1;2009/'10;0.0;0.0;0.0
3652;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;1;2010/'11;0.0;0.0;0.0
3653;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;1;2011/'12;0.0;0.0;0.0
3654;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;1;2012/'13;0.0;0.0;0.0
3655;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;1;2013/'14;;;
3656;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;2;2006/'07;6700.0;0.0;6700.0
3657;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;2;2007/'08;7120.0;0.0;7120.0
3658;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;2;2008/'09;7180.0;0.0;7180.0
3659;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;2;2009/'10;7430.0;0.0;7430.0
3660;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;2;2010/'11;7970.0;0.0;7970.0
3661;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;2;2011/'12;9060.0;0.0;9060.0
3662;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;2;2012/'13;9010.0;0.0;9010.0
3663;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;2;2013/'14;;;
3664;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;3;2006/'07;17240.0;0.0;17240.0
3665;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;3;2007/'08;16730.0;0.0;16730.0
3666;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;3;2008/'09;17050.0;0.0;17050.0
3667;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;3;2009/'10;17950.0;0.0;17950.0
3668;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;3;2010/'11;19440.0;0.0;19440.0
3669;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;3;2011/'12;21630.0;0.0;21630.0
3670;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;3;2012/'13;19120.0;0.0;19120.0
3671;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;3;2013/'14;;;
3672;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;4;2006/'07;2550.0;0.0;2550.0
3673;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;4;2007/'08;2640.0;0.0;2640.0
3674;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;4;2008/'09;2620.0;0.0;2620.0
3675;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;4;2009/'10;2700.0;0.0;2700.0
3676;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;4;2010/'11;2810.0;0.0;2810.0
3677;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;4;2011/'12;2970.0;0.0;2970.0
3678;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;4;2012/'13;2250.0;0.0;2250.0
3679;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;4;2013/'14;;;
3680;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;5;2006/'07;2120.0;0.0;2120.0
3681;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;5;2007/'08;2020.0;0.0;2020.0
3682;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;5;2008/'09;1970.0;0.0;1970.0
3683;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;5;2009/'10;1960.0;0.0;1960.0
3684;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;5;2010/'11;2090.0;0.0;2090.0
3685;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;5;2011/'12;2130.0;0.0;2130.0
3686;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;5;2012/'13;1730.0;0.0;1730.0
3687;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;5;2013/'14;;;
3688;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;6;2006/'07;1410.0;0.0;1410.0
3689;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;6;2007/'08;1360.0;0.0;1360.0
3690;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;6;2008/'09;1410.0;0.0;1410.0
3691;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;6;2009/'10;1460.0;0.0;1460.0
3692;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;6;2010/'11;1630.0;0.0;1630.0
3693;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;6;2011/'12;1730.0;0.0;1730.0
3694;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;6;2012/'13;1340.0;0.0;1340.0
3695;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;6;2013/'14;;;
3696;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;7;2006/'07;24970.0;0.0;24970.0
3697;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;7;2007/'08;24850.0;0.0;24850.0
3698;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;7;2008/'09;24980.0;0.0;24980.0
3699;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;7;2009/'10;26110.0;0.0;26110.0
3700;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;7;2010/'11;28310.0;0.0;28310.0
3701;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;7;2011/'12;31040.0;0.0;31040.0
3702;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;7;2012/'13;27670.0;0.0;27670.0
3703;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;7;2013/'14;;;
3704;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;8;2006/'07;2660.0;0.0;2660.0
3705;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;8;2007/'08;2710.0;0.0;2710.0
3706;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;8;2008/'09;2890.0;0.0;2890.0
3707;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;8;2009/'10;2940.0;0.0;2940.0
3708;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;8;2010/'11;3150.0;0.0;3150.0
3709;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;8;2011/'12;3600.0;0.0;3600.0
3710;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;8;2012/'13;3260.0;0.0;3260.0
3711;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;8;2013/'14;;;
3712;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;9;2006/'07;2390.0;0.0;2390.0
3713;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;9;2007/'08;2310.0;0.0;2310.0
3714;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;9;2008/'09;2360.0;0.0;2360.0
3715;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;9;2009/'10;2460.0;0.0;2460.0
3716;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;9;2010/'11;2480.0;0.0;2480.0
3717;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;9;2011/'12;2880.0;0.0;2880.0
3718;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;9;2012/'13;2520.0;0.0;2520.0
3719;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;9;2013/'14;;;
3720;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2006/'07;29480.0;0.0;29480.0
3721;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2007/'08;29280.0;0.0;29280.0
3722;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2008/'09;29690.0;0.0;29690.0
3723;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2009/'10;30970.0;0.0;30970.0
3724;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2010/'11;33440.0;0.0;33440.0
3725;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2011/'12;36930.0;0.0;36930.0
3726;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2012/'13;32930.0;0.0;32930.0
3727;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2013/'14;;;
3728;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2006/'07;280.0;0.0;280.0
3729;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2007/'08;240.0;0.0;240.0
3730;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2008/'09;260.0;0.0;260.0
3731;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2009/'10;290.0;0.0;290.0
3732;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2010/'11;270.0;0.0;270.0
3733;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2011/'12;350.0;0.0;350.0
3734;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2012/'13;320.0;0.0;320.0
3735;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2013/'14;;;
3736;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2006/'07;260.0;0.0;260.0
3737;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2007/'08;360.0;0.0;360.0
3738;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2008/'09;280.0;0.0;280.0
3739;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2009/'10;240.0;0.0;240.0
3740;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2010/'11;230.0;0.0;230.0
3741;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2011/'12;250.0;0.0;250.0
3742;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2012/'13;200.0;0.0;200.0
3743;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2013/'14;;;
3744;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;0;2006/'07;8820.0;0.0;8820.0
3745;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;0;2007/'08;8250.0;0.0;8250.0
3746;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;0;2008/'09;8710.0;0.0;8710.0
3747;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;0;2009/'10;9190.0;0.0;9190.0
3748;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;0;2010/'11;9930.0;0.0;9930.0
3749;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;0;2011/'12;11010.0;0.0;11010.0
3750;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;0;2012/'13;8840.0;0.0;8840.0
3751;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;0;2013/'14;;;
3752;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;1;2006/'07;0.0;0.0;0.0
3753;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;1;2007/'08;0.0;0.0;0.0
3754;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;1;2008/'09;0.0;0.0;0.0
3755;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;1;2009/'10;0.0;0.0;0.0
3756;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;1;2010/'11;0.0;0.0;0.0
3757;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;1;2011/'12;0.0;0.0;0.0
3758;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;1;2012/'13;0.0;0.0;0.0
3759;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;1;2013/'14;;;
3760;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;2;2006/'07;0.0;0.0;0.0
3761;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;2;2007/'08;0.0;0.0;0.0
3762;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;2;2008/'09;0.0;0.0;0.0
3763;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;2;2009/'10;0.0;0.0;0.0
3764;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;2;2010/'11;0.0;0.0;0.0
3765;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;2;2011/'12;0.0;0.0;0.0
3766;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;2;2012/'13;0.0;0.0;0.0
3767;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;2;2013/'14;;;
3768;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;3;2006/'07;3430.0;0.0;3430.0
3769;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;3;2007/'08;3110.0;0.0;3110.0
3770;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;3;2008/'09;3370.0;0.0;3370.0
3771;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;3;2009/'10;3550.0;0.0;3550.0
3772;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;3;2010/'11;4040.0;0.0;4040.0
3773;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;3;2011/'12;4380.0;0.0;4380.0
3774;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;3;2012/'13;3670.0;0.0;3670.0
3775;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;3;2013/'14;;;
3776;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;4;2006/'07;2790.0;0.0;2790.0
3777;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;4;2007/'08;2480.0;0.0;2480.0
3778;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;4;2008/'09;2650.0;0.0;2650.0
3779;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;4;2009/'10;2800.0;0.0;2800.0
3780;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;4;2010/'11;2800.0;0.0;2800.0
3781;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;4;2011/'12;3070.0;0.0;3070.0
3782;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;4;2012/'13;2490.0;0.0;2490.0
3783;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;4;2013/'14;;;
3784;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;5;2006/'07;1970.0;0.0;1970.0
3785;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;5;2007/'08;1940.0;0.0;1940.0
3786;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;5;2008/'09;1910.0;0.0;1910.0
3787;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;5;2009/'10;1980.0;0.0;1980.0
3788;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;5;2010/'11;2100.0;0.0;2100.0
3789;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;5;2011/'12;2340.0;0.0;2340.0
3790;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;5;2012/'13;1700.0;0.0;1700.0
3791;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;5;2013/'14;;;
3792;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;6;2006/'07;640.0;0.0;640.0
3793;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;6;2007/'08;730.0;0.0;730.0
3794;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;6;2008/'09;780.0;0.0;780.0
3795;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;6;2009/'10;870.0;0.0;870.0
3796;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;6;2010/'11;1000.0;0.0;1000.0
3797;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;6;2011/'12;1230.0;0.0;1230.0
3798;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;6;2012/'13;980.0;0.0;980.0
3799;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;6;2013/'14;;;
3800;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;7;2006/'07;7210.0;0.0;7210.0
3801;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;7;2007/'08;6660.0;0.0;6660.0
3802;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;7;2008/'09;7070.0;0.0;7070.0
3803;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;7;2009/'10;7290.0;0.0;7290.0
3804;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;7;2010/'11;8040.0;0.0;8040.0
3805;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;7;2011/'12;8840.0;0.0;8840.0
3806;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;7;2012/'13;7070.0;0.0;7070.0
3807;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;7;2013/'14;;;
3808;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;8;2006/'07;770.0;0.0;770.0
3809;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;8;2007/'08;840.0;0.0;840.0
3810;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;8;2008/'09;850.0;0.0;850.0
3811;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;8;2009/'10;1030.0;0.0;1030.0
3812;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;8;2010/'11;980.0;0.0;980.0
3813;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;8;2011/'12;1130.0;0.0;1130.0
3814;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;8;2012/'13;980.0;0.0;980.0
3815;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;8;2013/'14;;;
3816;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;9;2006/'07;840.0;0.0;840.0
3817;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;9;2007/'08;750.0;0.0;750.0
3818;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;9;2008/'09;790.0;0.0;790.0
3819;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;9;2009/'10;870.0;0.0;870.0
3820;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;9;2010/'11;910.0;0.0;910.0
3821;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;9;2011/'12;1040.0;0.0;1040.0
3822;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;9;2012/'13;780.0;0.0;780.0
3823;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;9;2013/'14;;;
3824;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;Nationaliteit: Nederlands;2006/'07;8710.0;0.0;8710.0
3825;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;Nationaliteit: Nederlands;2007/'08;8140.0;0.0;8140.0
3826;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;Nationaliteit: Nederlands;2008/'09;8620.0;0.0;8620.0
3827;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;Nationaliteit: Nederlands;2009/'10;9050.0;0.0;9050.0
3828;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;Nationaliteit: Nederlands;2010/'11;9790.0;0.0;9790.0
3829;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;Nationaliteit: Nederlands;2011/'12;10890.0;0.0;10890.0
3830;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;Nationaliteit: Nederlands;2012/'13;8740.0;0.0;8740.0
3831;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;Nationaliteit: Nederlands;2013/'14;;;
3832;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;Nationaliteit: EER;2006/'07;70.0;0.0;70.0
3833;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;Nationaliteit: EER;2007/'08;60.0;0.0;60.0
3834;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;Nationaliteit: EER;2008/'09;60.0;0.0;60.0
3835;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Studieduur: langer dan 7 jaar;Nationaliteit: EER;2009/'10;70.0;0.0;70.0
