ID;Geslacht;Leeftijd;DiagnoseIndelingICD9;Perioden;TotaalOpnamen_1;TotaalOpnamenPer10000Inwoners_2;Dagopnamen_3;DagopnamenPer10000Inwoners_4;KlinischeOpnamen_5;KlinischeOpnamenPer10000Inwoners_6;VerpleegdagenVanKlinischeOpnamen_7;VerpleegdagenPer10000Inwoners_8;GemVerpleegduurPerKlinischeOpname_9
4089;Totaal mannen en vrouwen;Totaal alle leeftijden;141 Maligne neoplasma van tong;2006;777.0;0.5;187.0;0.1;590.0;0.4;4342.0;2.7;7.4
4090;Totaal mannen en vrouwen;Totaal alle leeftijden;141 Maligne neoplasma van tong;2007;694.0;0.4;147.0;0.1;547.0;0.3;4009.0;2.4;7.3
4091;Totaal mannen en vrouwen;Totaal alle leeftijden;141 Maligne neoplasma van tong;2008;624.0;0.4;110.0;0.1;514.0;0.3;3194.0;1.9;6.2
4092;Totaal mannen en vrouwen;Totaal alle leeftijden;141 Maligne neoplasma van tong;2009;810.0;0.5;167.0;0.1;643.0;0.4;4127.0;2.5;6.4
4093;Totaal mannen en vrouwen;Totaal alle leeftijden;141 Maligne neoplasma van tong;2010;812.0;0.5;181.0;0.1;631.0;0.4;4037.0;2.4;6.4
4094;Totaal mannen en vrouwen;Totaal alle leeftijden;141 Maligne neoplasma van tong;2011;1016.0;0.6;202.0;0.1;814.0;0.5;4323.0;2.6;5.3
4095;Totaal mannen en vrouwen;Totaal alle leeftijden;141 Maligne neoplasma van tong;2012;928.0;0.6;217.0;0.1;711.0;0.4;3848.0;2.3;5.4
4096;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;1981;;;;;211.0;0.1;3232.0;2.3;15.3
4097;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;1982;;;;;223.0;0.2;3301.0;2.3;14.8
4098;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;1983;;;;;160.0;0.1;2183.0;1.5;13.6
4099;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;1984;;;;;187.0;0.1;2825.0;2.0;15.1
4100;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;1985;;;;;179.0;0.1;2326.0;1.6;13.0
4101;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;1986;;;;;153.0;0.1;2261.0;1.6;14.8
4102;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;1987;;;;;181.0;0.1;2034.0;1.4;11.3
4103;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;1988;;;;;190.0;0.1;1885.0;1.3;9.9
4104;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;1989;;;;;194.0;0.1;2103.0;1.4;10.9
4105;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;1990;;;;;222.0;0.1;2498.0;1.7;11.3
4106;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;1991;;;;;140.0;0.1;1442.0;1.0;10.3
4107;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;1992;;;;;166.0;0.1;1607.0;1.1;9.7
4108;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;1993;166.0;0.1;5.0;0.0;161.0;0.1;1561.0;1.0;9.7
4109;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;1994;206.0;0.1;11.0;0.0;195.0;0.1;2064.0;1.3;10.6
4110;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;1995;162.0;0.1;8.0;0.0;154.0;0.1;1395.0;0.9;9.1
4111;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;1996;209.0;0.1;7.0;0.0;202.0;0.1;1746.0;1.1;8.6
4112;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;1997;162.0;0.1;5.0;0.0;157.0;0.1;1259.0;0.8;8.0
4113;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;1998;161.0;0.1;;;159.0;0.1;1512.0;1.0;9.5
4114;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;1999;165.0;0.1;7.0;0.0;158.0;0.1;1008.0;0.6;6.4
4115;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;2000;170.0;0.1;20.0;0.0;150.0;0.1;1183.0;0.7;7.9
4116;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;2001;184.0;0.1;21.0;0.0;163.0;0.1;1233.0;0.8;7.6
4117;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;2002;203.0;0.1;11.0;0.0;192.0;0.1;1299.0;0.8;6.8
4118;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;2003;195.0;0.1;20.0;0.0;175.0;0.1;1046.0;0.6;6.0
4119;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;2004;196.0;0.1;29.0;0.0;167.0;0.1;1103.0;0.7;6.6
4120;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;2005;210.0;0.1;27.0;0.0;183.0;0.1;968.0;0.6;5.3
4121;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;2006;205.0;0.1;27.0;0.0;178.0;0.1;1019.0;0.6;5.7
4122;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;2007;181.0;0.1;9.0;0.0;172.0;0.1;1017.0;0.6;5.9
4123;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;2008;198.0;0.1;23.0;0.0;175.0;0.1;1002.0;0.6;5.7
4124;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;2009;239.0;0.1;29.0;0.0;210.0;0.1;1385.0;0.8;6.6
4125;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;2010;217.0;0.1;40.0;0.0;177.0;0.1;791.0;0.5;4.5
4126;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;2011;257.0;0.2;59.0;0.0;198.0;0.1;1041.0;0.6;5.3
4127;Totaal mannen en vrouwen;Totaal alle leeftijden;142 Maligne neoplasma van speekselkl.;2012;300.0;0.2;69.0;0.0;231.0;0.1;1112.0;0.7;4.8
4128;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;1981;;;;;26.0;0.0;707.0;0.5;26.7
4129;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;1982;;;;;37.0;0.0;551.0;0.4;14.9
4130;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;1983;;;;;32.0;0.0;858.0;0.6;27.2
4131;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;1984;;;;;42.0;0.0;942.0;0.7;22.3
4132;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;1985;;;;;46.0;0.0;880.0;0.6;18.9
4133;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;1986;;;;;50.0;0.0;1021.0;0.7;20.4
4134;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;1987;;;;;48.0;0.0;916.0;0.6;19.0
4135;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;1988;;;;;35.0;0.0;715.0;0.5;20.5
4136;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;1989;;;;;51.0;0.0;870.0;0.6;16.9
4137;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;1990;;;;;75.0;0.1;1279.0;0.9;17.1
4138;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;1991;;;;;93.0;0.1;1023.0;0.7;11.0
4139;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;1992;;;;;59.0;0.0;665.0;0.4;11.3
4140;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;1993;87.0;0.1;5.0;0.0;82.0;0.1;1313.0;0.9;16.0
4141;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;1994;135.0;0.1;;;135.0;0.1;1924.0;1.3;14.3
4142;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;1995;133.0;0.1;;;131.0;0.1;1822.0;1.2;13.9
4143;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;1996;102.0;0.1;5.0;0.0;97.0;0.1;1302.0;0.8;13.4
4144;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;1997;117.0;0.1;14.0;0.0;104.0;0.1;1133.0;0.7;10.9
4145;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;1998;112.0;0.1;;;112.0;0.1;1431.0;0.9;12.8
4146;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;1999;111.0;0.1;6.0;0.0;105.0;0.1;1184.0;0.7;11.3
4147;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;2000;114.0;0.1;13.0;0.0;101.0;0.1;1094.0;0.7;10.8
4148;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;2001;94.0;0.1;8.0;0.0;86.0;0.1;1029.0;0.6;12.0
4149;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;2002;107.0;0.1;10.0;0.0;97.0;0.1;1145.0;0.7;11.8
4150;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;2003;124.0;0.1;7.0;0.0;117.0;0.1;1152.0;0.7;9.8
4151;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;2004;147.0;0.1;36.0;0.0;111.0;0.1;1073.0;0.7;9.7
4152;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;2005;178.0;0.1;42.0;0.0;136.0;0.1;1251.0;0.8;9.2
4153;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;2006;139.0;0.1;21.0;0.0;118.0;0.1;983.0;0.6;8.3
4154;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;2007;97.0;0.1;8.0;0.0;89.0;0.1;863.0;0.5;9.7
4155;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;2008;118.0;0.1;19.0;0.0;99.0;0.1;964.0;0.6;9.7
4156;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;2009;183.0;0.1;17.0;0.0;166.0;0.1;1408.0;0.9;8.5
4157;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;2010;227.0;0.1;42.0;0.0;185.0;0.1;1704.0;1.0;9.2
4158;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;2011;190.0;0.1;28.0;0.0;162.0;0.1;1285.0;0.8;7.9
4159;Totaal mannen en vrouwen;Totaal alle leeftijden;143 Maligne neoplasma van tandvlees;2012;220.0;0.1;27.0;0.0;193.0;0.1;1430.0;0.9;7.4
4160;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;1981;;;;;139.0;0.1;3691.0;2.6;26.5
4161;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;1982;;;;;161.0;0.1;3444.0;2.4;21.3
4162;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;1983;;;;;171.0;0.1;4069.0;2.8;23.8
4163;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;1984;;;;;184.0;0.1;4214.0;2.9;23.0
4164;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;1985;;;;;190.0;0.1;4121.0;2.8;21.7
4165;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;1986;;;;;194.0;0.1;3605.0;2.5;18.5
4166;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;1987;;;;;270.0;0.2;4527.0;3.1;16.8
4167;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;1988;;;;;271.0;0.2;4994.0;3.4;18.4
4168;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;1989;;;;;321.0;0.2;5202.0;3.5;16.2
4169;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;1990;;;;;259.0;0.2;4207.0;2.8;16.2
4170;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;1991;;;;;267.0;0.2;3602.0;2.4;13.5
4171;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;1992;;;;;375.0;0.2;4945.0;3.3;13.2
4172;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;1993;357.0;0.2;5.0;0.0;352.0;0.2;5098.0;3.3;14.5
4173;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;1994;375.0;0.2;26.0;0.0;349.0;0.2;5277.0;3.4;15.1
4174;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;1995;420.0;0.3;13.0;0.0;407.0;0.3;5315.0;3.4;13.1
4175;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;1996;458.0;0.3;21.0;0.0;437.0;0.3;5556.0;3.6;12.7
4176;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;1997;417.0;0.3;15.0;0.0;402.0;0.3;4840.0;3.1;12.0
4177;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;1998;363.0;0.2;14.0;0.0;349.0;0.2;4698.0;3.0;13.5
4178;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;1999;340.0;0.2;16.0;0.0;324.0;0.2;3479.0;2.2;10.7
4179;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;2000;326.0;0.2;28.0;0.0;298.0;0.2;3828.0;2.4;12.8
4180;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;2001;330.0;0.2;44.0;0.0;286.0;0.2;3410.0;2.1;11.9
4181;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;2002;316.0;0.2;39.0;0.0;277.0;0.2;3462.0;2.1;12.5
4182;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;2003;319.0;0.2;32.0;0.0;287.0;0.2;2997.0;1.8;10.4
4183;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;2004;341.0;0.2;41.0;0.0;300.0;0.2;3147.0;1.9;10.5
4184;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;2005;412.0;0.3;73.0;0.0;339.0;0.2;3383.0;2.1;10.0
4185;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;2006;374.0;0.2;55.0;0.0;319.0;0.2;3312.0;2.0;10.4
4186;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;2007;295.0;0.2;39.0;0.0;256.0;0.2;3029.0;1.8;11.8
4187;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;2008;317.0;0.2;63.0;0.0;254.0;0.2;2253.0;1.4;8.9
4188;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;2009;356.0;0.2;42.0;0.0;314.0;0.2;2809.0;1.7;8.9
4189;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;2010;383.0;0.2;69.0;0.0;314.0;0.2;2212.0;1.3;7.0
4190;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;2011;365.0;0.2;36.0;0.0;329.0;0.2;2590.0;1.6;7.9
4191;Totaal mannen en vrouwen;Totaal alle leeftijden;144 Maligne neoplasma van mondbodem;2012;413.0;0.2;87.0;0.1;326.0;0.2;2635.0;1.6;8.1
4192;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;1981;;;;;113.0;0.1;2426.0;1.7;21.5
4193;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;1982;;;;;109.0;0.1;2137.0;1.5;19.5
4194;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;1983;;;;;119.0;0.1;2186.0;1.5;18.4
4195;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;1984;;;;;144.0;0.1;2633.0;1.8;18.2
4196;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;1985;;;;;162.0;0.1;2899.0;2.0;17.9
4197;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;1986;;;;;162.0;0.1;2554.0;1.8;15.8
4198;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;1987;;;;;196.0;0.1;2870.0;2.0;14.6
4199;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;1988;;;;;203.0;0.1;3442.0;2.3;16.9
4200;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;1989;;;;;165.0;0.1;2365.0;1.6;14.4
4201;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;1990;;;;;207.0;0.1;2913.0;1.9;14.1
4202;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;1991;;;;;212.0;0.1;2788.0;1.8;13.1
4203;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;1992;;;;;191.0;0.1;2362.0;1.6;12.4
4204;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;1993;267.0;0.2;8.0;0.0;259.0;0.2;3435.0;2.2;13.3
4205;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;1994;247.0;0.2;12.0;0.0;235.0;0.2;2896.0;1.9;12.3
4206;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;1995;271.0;0.2;14.0;0.0;257.0;0.2;2823.0;1.8;11.0
4207;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;1996;237.0;0.2;9.0;0.0;228.0;0.1;2548.0;1.6;11.2
4208;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;1997;227.0;0.1;14.0;0.0;213.0;0.1;2259.0;1.4;10.6
4209;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;1998;295.0;0.2;14.0;0.0;281.0;0.2;2696.0;1.7;9.6
4210;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;1999;247.0;0.2;20.0;0.0;227.0;0.1;1987.0;1.3;8.8
4211;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;2000;264.0;0.2;36.0;0.0;228.0;0.1;2557.0;1.6;11.2
4212;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;2001;259.0;0.2;41.0;0.0;218.0;0.1;2155.0;1.3;9.9
4213;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;2002;277.0;0.2;39.0;0.0;238.0;0.1;2266.0;1.4;9.5
4214;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;2003;284.0;0.2;39.0;0.0;245.0;0.2;1801.0;1.1;7.4
4215;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;2004;329.0;0.2;83.0;0.1;246.0;0.2;1927.0;1.2;7.8
4216;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;2005;369.0;0.2;109.0;0.1;260.0;0.2;2016.0;1.2;7.8
4217;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;2006;360.0;0.2;81.0;0.0;279.0;0.2;2120.0;1.3;7.6
4218;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;2007;447.0;0.3;63.0;0.0;384.0;0.2;3149.0;1.9;8.2
4219;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;2008;569.0;0.3;126.0;0.1;443.0;0.3;3743.0;2.3;8.4
4220;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;2009;564.0;0.3;115.0;0.1;449.0;0.3;3704.0;2.2;8.2
4221;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;2010;606.0;0.4;140.0;0.1;466.0;0.3;3633.0;2.2;7.8
4222;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;2011;629.0;0.4;149.0;0.1;480.0;0.3;3754.0;2.2;7.8
4223;Totaal mannen en vrouwen;Totaal alle leeftijden;145 M.n. andere en niet gespec. mond;2012;612.0;0.4;138.0;0.1;474.0;0.3;3584.0;2.1;7.6
4224;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;1981;;;;;117.0;0.1;2158.0;1.5;18.5
4225;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;1982;;;;;129.0;0.1;2666.0;1.9;20.6
4226;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;1983;;;;;189.0;0.1;3759.0;2.6;19.9
4227;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;1984;;;;;214.0;0.1;4112.0;2.9;19.2
4228;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;1985;;;;;229.0;0.2;3376.0;2.3;14.8
4229;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;1986;;;;;281.0;0.2;4700.0;3.2;16.7
4230;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;1987;;;;;312.0;0.2;4446.0;3.0;14.3
4231;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;1988;;;;;299.0;0.2;4925.0;3.3;16.5
4232;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;1989;;;;;328.0;0.2;4649.0;3.1;14.2
4233;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;1990;;;;;356.0;0.2;4832.0;3.2;13.6
4234;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;1991;;;;;355.0;0.2;4231.0;2.8;11.9
4235;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;1992;;;;;466.0;0.3;5202.0;3.4;11.2
4236;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;1993;447.0;0.3;29.0;0.0;418.0;0.3;4301.0;2.8;10.3
4237;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;1994;511.0;0.3;12.0;0.0;499.0;0.3;5078.0;3.3;10.2
4238;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;1995;447.0;0.3;10.0;0.0;437.0;0.3;4909.0;3.2;11.2
4239;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;1996;451.0;0.3;16.0;0.0;435.0;0.3;5001.0;3.2;11.5
4240;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;1997;555.0;0.4;30.0;0.0;525.0;0.3;5814.0;3.7;11.1
4241;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;1998;547.0;0.3;32.0;0.0;515.0;0.3;4932.0;3.1;9.6
4242;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;1999;567.0;0.4;50.0;0.0;517.0;0.3;4879.0;3.1;9.4
4243;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;2000;517.0;0.3;57.0;0.0;460.0;0.3;4366.0;2.7;9.5
4244;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;2001;490.0;0.3;76.0;0.0;414.0;0.3;4080.0;2.5;9.9
4245;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;2002;610.0;0.4;72.0;0.0;538.0;0.3;3808.0;2.4;7.1
4246;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;2003;660.0;0.4;94.0;0.1;566.0;0.3;4515.0;2.8;8.0
4247;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;2004;833.0;0.5;185.0;0.1;648.0;0.4;4886.0;3.0;7.5
4248;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;2005;712.0;0.4;132.0;0.1;580.0;0.4;4092.0;2.5;7.1
4249;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;2006;850.0;0.5;227.0;0.1;623.0;0.4;3731.0;2.3;6.0
4250;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;2007;858.0;0.5;209.0;0.1;649.0;0.4;4146.0;2.5;6.4
4251;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;2008;1011.0;0.6;251.0;0.2;760.0;0.5;4572.0;2.8;6.0
4252;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;2009;1183.0;0.7;330.0;0.2;853.0;0.5;4688.0;2.8;5.5
4253;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;2010;1048.0;0.6;324.0;0.2;724.0;0.4;4308.0;2.6;6.0
4254;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;2011;1253.0;0.8;372.0;0.2;881.0;0.5;4930.0;3.0;5.6
4255;Totaal mannen en vrouwen;Totaal alle leeftijden;146 Maligne neoplasma van orofarynx;2012;1207.0;0.7;405.0;0.2;802.0;0.5;4421.0;2.6;5.5
