ID;Geslacht;Leeftijd;Herkomst;Onderwijsniveau;Onderwijsrichting;Perioden;TotaleBevolking15Tot65Jaar_1;Beroepsbevolking_2;WerkzameBeroepsbevolking15Tot65Jaar_3;WerklozeBeroepsbevolking_4;NietBeroepsbevolking_5;BrutoArbeidsparticipatie_6;NettoArbeidsparticipatie_7;Werkloosheidspercentage_8
6201;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;1;2010;;;;;;;;
6202;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;1;2011;;;;;;;;
6203;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;1;2012;;;;;;;;
6204;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;2;2001;;;;;;;;
6205;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;2;2002;;;;;;;;
6206;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;2;2003;;;;;;;;
6207;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;2;2004;;;;;;;;
6208;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;2;2005;;;;;;;;
6209;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;2;2006;;;;;;;;
6210;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;2;2007;;;;;;;;
6211;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;2;2008;;;;;;;;
6212;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;2;2009;;;;;;;;
6213;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;2;2010;;;;;;;;
6214;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;2;2011;;;;;;;;
6215;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;2;2012;;;;;;;;
6216;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;3;2001;;;;;;;;
6217;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;3;2002;;;;;;;;
6218;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;3;2003;;;;;;;;
6219;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;3;2004;;;;;;;;
6220;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;3;2005;;;;;;;;
6221;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;3;2006;;;;;;;;
6222;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;3;2007;;;;;;;;
6223;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;3;2008;;;;;;;;
6224;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;3;2009;;;;;;;;
6225;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;3;2010;;;;;;;;
6226;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;3;2011;;;;;;;;
6227;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;3;2012;;;;;;;;
6228;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;4;2001;;;;;;;;
6229;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;4;2002;;;;;;;;
6230;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;4;2003;;;;;;;;
6231;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;4;2004;;;;;;;;
6232;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;4;2005;;;;;;;;
6233;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;4;2006;;;;;;;;
6234;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;4;2007;;;;;;;;
6235;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;4;2008;;;;;;;;
6236;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;4;2009;;;;;;;;
6237;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;4;2010;;;;;;;;
6238;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;4;2011;;;;;;;;
6239;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;4;2012;;;;;;;;
6240;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;5;2001;;;;;;;;
6241;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;5;2002;;;;;;;;
6242;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;5;2003;;;;;;;;
6243;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;5;2004;;;;;;;;
6244;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;5;2005;;;;;;;;
6245;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;5;2006;;;;;;;;
6246;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;5;2007;;;;;;;;
6247;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;5;2008;;;;;;;;
6248;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;5;2009;;;;;;;;
6249;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;5;2010;;;;;;;;
6250;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;5;2011;;;;;;;;
6251;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;5;2012;;;;;;;;
6252;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;6;2001;;;;;;;;
6253;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;6;2002;;;;;;;;
6254;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;6;2003;;;;;;;;
6255;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;6;2004;;;;;;;;
6256;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;6;2005;;;;;;;;
6257;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;6;2006;;;;;;;;
6258;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;6;2007;;;;;;;;
6259;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;6;2008;;;;;;;;
6260;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;6;2009;;;;;;;;
6261;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;6;2010;;;;;;;;
6262;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;6;2011;;;;;;;;
6263;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;6;2012;;;;;;;;
6264;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;7;2001;;;;;;;;
6265;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;7;2002;;;;;;;;
6266;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;7;2003;;;;;;;;
6267;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;7;2004;;;;;;;;
6268;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;7;2005;;;;;;;;
6269;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;7;2006;;;;;;;;
6270;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;7;2007;;;;;;;;
6271;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;7;2008;;;;;;;;
6272;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;7;2009;;;;;;;;
6273;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;7;2010;;;;;;;;
6274;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;7;2011;;;;;;;;
6275;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;7;2012;;;;;;;;
6276;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;8;2001;;;;;;;;
6277;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;8;2002;;;;;;;;
6278;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;8;2003;;;;;;;;
6279;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;8;2004;;;;;;;;
6280;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;8;2005;;;;;;;;
6281;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;8;2006;;;;;;;;
6282;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;8;2007;;;;;;;;
6283;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;8;2008;;;;;;;;
6284;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;8;2009;;;;;;;;
6285;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;8;2010;;;;;;;;
6286;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;8;2011;;;;;;;;
6287;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;8;2012;;;;;;;;
6288;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;9;2001;;;;;;;;
6289;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;9;2002;;;;;;;;
6290;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;9;2003;;;;;;;;
6291;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;9;2004;;;;;;;;
6292;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;9;2005;;;;;;;;
6293;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;9;2006;;;;;;;;
6294;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;9;2007;;;;;;;;
6295;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;9;2008;;;;;;;;
6296;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;9;2009;;;;;;;;
6297;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;9;2010;;;;;;;;
6298;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;9;2011;;;;;;;;
6299;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;9;2012;;;;;;;;
6300;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2001;;;;;;;;
6301;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2002;;;;;;;;
6302;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2003;;;;;;;;
6303;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2004;;;;;;;;
6304;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2005;;;;;;;;
6305;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2006;;;;;;;;
6306;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2007;;;;;;;;
6307;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2008;;;;;;;;
6308;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2009;;;;;;;;
6309;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2010;;;;;;;;
6310;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2011;;;;;;;;
6311;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Gezondheidszorg, sociale dienstverlening;2012;;;;;;;;
6312;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Horeca, recreatie, transport, logistiek;2001;;;;;;;;
6313;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Horeca, recreatie, transport, logistiek;2002;;;;;;;;
6314;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Horeca, recreatie, transport, logistiek;2003;;;;;;;;
6315;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Horeca, recreatie, transport, logistiek;2004;;;;;;;;
6316;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Horeca, recreatie, transport, logistiek;2005;;;;;;;;
6317;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Horeca, recreatie, transport, logistiek;2006;;;;;;;;
6318;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Horeca, recreatie, transport, logistiek;2007;;;;;;;;
6319;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Horeca, recreatie, transport, logistiek;2008;;;;;;;;
6320;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Horeca, recreatie, transport, logistiek;2009;;;;;;;;
6321;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Horeca, recreatie, transport, logistiek;2010;;;;;;;;
6322;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Horeca, recreatie, transport, logistiek;2011;;;;;;;;
6323;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Horeca, recreatie, transport, logistiek;2012;;;;;;;;
6324;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Onbekende onderwijsrichting;2001;;;;;;;;
6325;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Onbekende onderwijsrichting;2002;;;;;;;;
6326;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Onbekende onderwijsrichting;2003;;;;;;;;
6327;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Onbekende onderwijsrichting;2004;;;;;;;;
6328;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Onbekende onderwijsrichting;2005;;;;;;;;
6329;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Onbekende onderwijsrichting;2006;;;;;;;;
6330;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Onbekende onderwijsrichting;2007;;;;;;;;
6331;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Onbekende onderwijsrichting;2008;;;;;;;;
6332;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Onbekende onderwijsrichting;2009;;;;;;;;
6333;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Onbekende onderwijsrichting;2010;;;;;;;;
6334;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Onbekende onderwijsrichting;2011;;;;;;;;
6335;Mannen en vrouwen;Totaal leeftijd;Westerse allochtonen;Onbekend onderwijsniveau;Onbekende onderwijsrichting;2012;;;;;;;;
6336;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;1;2001;995.0;569.0;520.0;49.0;426.0;57.2;52.3;8.5
6337;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;1;2002;1049.0;601.0;542.0;59.0;449.0;57.2;51.6;9.8
6338;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;1;2003;1097.0;623.0;537.0;86.0;473.0;56.8;49.0;13.8
6339;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;1;2004;1132.0;652.0;548.0;104.0;480.0;57.6;48.4;15.9
6340;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;1;2005;1158.0;683.0;571.0;112.0;475.0;59.0;49.3;16.4
6341;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;1;2006;1177.0;682.0;585.0;97.0;494.0;58.0;49.7;14.2
6342;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;1;2007;1195.0;713.0;640.0;73.0;482.0;59.7;53.6;10.2
6343;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;1;2008;1220.0;762.0;694.0;68.0;458.0;62.5;56.9;8.9
6344;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;1;2009;1255.0;777.0;692.0;85.0;478.0;61.9;55.2;10.9
6345;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;1;2010;1252.0;756.0;661.0;95.0;496.0;60.4;52.8;12.6
6346;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;1;2011;1286.0;792.0;689.0;104.0;494.0;61.6;53.5;13.1
6347;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;1;2012;1318.0;828.0;700.0;128.0;490.0;62.8;53.1;15.5
6348;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;2;2001;542.0;234.0;209.0;26.0;307.0;43.3;38.5;11.0
6349;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;2;2002;550.0;236.0;208.0;28.0;313.0;43.0;37.9;11.8
6350;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;2;2003;566.0;246.0;208.0;38.0;321.0;43.4;36.7;15.3
6351;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;2;2004;554.0;246.0;201.0;45.0;308.0;44.4;36.3;18.3
6352;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;2;2005;536.0;240.0;192.0;47.0;296.0;44.7;35.9;19.8
6353;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;2;2006;533.0;224.0;183.0;41.0;309.0;42.0;34.3;18.3
6354;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;2;2007;507.0;229.0;200.0;29.0;278.0;45.2;39.5;12.6
6355;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;2;2008;501.0;241.0;214.0;28.0;260.0;48.2;42.6;11.5
6356;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;2;2009;512.0;237.0;206.0;30.0;276.0;46.2;40.3;12.8
6357;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;2;2010;507.0;222.0;189.0;33.0;286.0;43.7;37.2;15.0
6358;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;2;2011;521.0;235.0;196.0;39.0;286.0;45.1;37.6;16.5
6359;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;2;2012;;;;;;;;
6360;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;3;2001;22.0;14.0;13.0;;8.0;64.2;62.3;
6361;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;3;2002;26.0;18.0;17.0;;9.0;66.8;63.0;
6362;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;3;2003;28.0;18.0;17.0;;10.0;65.2;61.4;
6363;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;3;2004;26.0;20.0;18.0;2.0;6.0;75.5;69.7;7.6
6364;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;3;2005;20.0;15.0;14.0;;5.0;77.1;71.7;
6365;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;3;2006;17.0;13.0;13.0;;4.0;78.1;74.1;
6366;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;3;2007;24.0;18.0;18.0;;5.0;77.7;74.4;
6367;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;3;2008;31.0;22.0;21.0;;8.0;73.5;69.9;
6368;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;3;2009;35.0;25.0;23.0;2.0;9.0;72.7;66.8;8.1
6369;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;3;2010;35.0;25.0;22.0;3.0;10.0;71.4;63.8;10.6
6370;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;3;2011;38.0;27.0;25.0;3.0;10.0;73.1;66.0;9.7
6371;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;3;2012;;;;;;;;
6372;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;4;2001;38.0;28.0;25.0;2.0;10.0;73.7;67.3;8.8
6373;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;4;2002;48.0;33.0;30.0;2.0;15.0;67.8;63.0;7.1
6374;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;4;2003;50.0;32.0;27.0;5.0;19.0;63.3;54.2;14.3
6375;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;4;2004;49.0;31.0;26.0;5.0;18.0;63.2;53.2;15.9
6376;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;4;2005;69.0;42.0;35.0;7.0;27.0;60.2;50.3;16.5
6377;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;4;2006;80.0;46.0;40.0;6.0;34.0;57.3;49.9;13.0
6378;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;4;2007;91.0;53.0;47.0;6.0;38.0;58.5;51.5;11.9
6379;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;4;2008;104.0;66.0;58.0;8.0;38.0;63.5;56.2;11.4
6380;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;4;2009;104.0;69.0;61.0;7.0;36.0;65.9;58.9;10.6
6381;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;4;2010;94.0;58.0;51.0;7.0;36.0;61.8;54.3;12.2
6382;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;4;2011;94.0;60.0;53.0;7.0;33.0;64.4;56.4;12.4
6383;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;4;2012;;;;;;;;
6384;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;5;2001;111.0;85.0;80.0;5.0;26.0;76.2;71.8;5.8
6385;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;5;2002;115.0;82.0;74.0;8.0;33.0;71.4;64.4;9.9
6386;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;5;2003;118.0;86.0;73.0;13.0;33.0;72.5;61.2;15.5
6387;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;5;2004;110.0;78.0;63.0;14.0;32.0;71.0;57.8;18.5
6388;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;5;2005;113.0;84.0;71.0;12.0;29.0;74.0;63.2;14.6
6389;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;5;2006;116.0;87.0;76.0;11.0;28.0;75.4;65.7;12.8
6390;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;5;2007;131.0;97.0;89.0;8.0;33.0;74.6;68.2;8.6
6391;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;5;2008;159.0;119.0;110.0;9.0;40.0;74.8;69.5;7.2
6392;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;5;2009;179.0;136.0;123.0;13.0;43.0;76.0;68.7;9.6
6393;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;5;2010;181.0;136.0;121.0;15.0;45.0;75.0;66.5;11.3
6394;Mannen en vrouwen;Totaal leeftijd;Niet-westerse allochtonen;Totaal onderwijsniveau;5;2011;185.0;138.0;121.0;17.0;47.0;74.8;65.4;12.6
