ID;Geslacht;Migratieachtergrond;Generatie;Regiokenmerken;Perioden;TotaalGediplomeerdenVavo_1;VavoGediplomeerdenVmboT_2;VavoGediplomeerdenHavo_3;VavoGediplomeerdenVwo_4
3888;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Noord-Brabant (PV);2009/'10;;;;
3889;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Noord-Brabant (PV);2010/'11;;;;
3890;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Noord-Brabant (PV);2011/'12;;;;
3891;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Noord-Brabant (PV);2012/'13;;;;
3892;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Noord-Brabant (PV);2013/'14;;;;
3893;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Noord-Brabant (PV);2014/'15;;;;
3894;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Noord-Brabant (PV);2015/'16;;;;
3895;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Noord-Brabant (PV);2016/'17;;;;
3896;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Noord-Brabant (PV);2017/'18;;;;
3897;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Noord-Brabant (PV);2018/'19;;;;
3898;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Noord-Brabant (PV);2019/'20;;;;
3899;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Noord-Brabant (PV);2020/'21;;;;
3900;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Limburg (PV);2006/'07;;;;
3901;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Limburg (PV);2007/'08;;;;
3902;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Limburg (PV);2008/'09;;;;
3903;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Limburg (PV);2009/'10;;;;
3904;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Limburg (PV);2010/'11;;;;
3905;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Limburg (PV);2011/'12;;;;
3906;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Limburg (PV);2012/'13;;;;
3907;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Limburg (PV);2013/'14;;;;
3908;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Limburg (PV);2014/'15;;;;
3909;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Limburg (PV);2015/'16;;;;
3910;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Limburg (PV);2016/'17;;;;
3911;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Limburg (PV);2017/'18;;;;
3912;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Limburg (PV);2018/'19;;;;
3913;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Limburg (PV);2019/'20;;;;
3914;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Limburg (PV);2020/'21;;;;
3915;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (PV);2006/'07;;;;
3916;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (PV);2007/'08;;;;
3917;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (PV);2008/'09;;;;
3918;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (PV);2009/'10;;;;
3919;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (PV);2010/'11;;;;
3920;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (PV);2011/'12;;;;
3921;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (PV);2012/'13;;;;
3922;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (PV);2013/'14;;;;
3923;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (PV);2014/'15;;;;
3924;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (PV);2015/'16;;;;
3925;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (PV);2016/'17;;;;
3926;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (PV);2017/'18;;;;
3927;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (PV);2018/'19;;;;
3928;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (PV);2019/'20;;;;
3929;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (PV);2020/'21;;;;
3930;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Amsterdam;2006/'07;;;;
3931;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Amsterdam;2007/'08;;;;
3932;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Amsterdam;2008/'09;;;;
3933;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Amsterdam;2009/'10;;;;
3934;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Amsterdam;2010/'11;;;;
3935;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Amsterdam;2011/'12;;;;
3936;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Amsterdam;2012/'13;;;;
3937;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Amsterdam;2013/'14;;;;
3938;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Amsterdam;2014/'15;;;;
3939;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Amsterdam;2015/'16;;;;
3940;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Amsterdam;2016/'17;;;;
3941;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Amsterdam;2017/'18;;;;
3942;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Amsterdam;2018/'19;;;;
3943;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Amsterdam;2019/'20;;;;
3944;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Amsterdam;2020/'21;;;;
3945;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Utrecht (gemeente);2006/'07;;;;
3946;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Utrecht (gemeente);2007/'08;;;;
3947;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Utrecht (gemeente);2008/'09;;;;
3948;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Utrecht (gemeente);2009/'10;;;;
3949;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Utrecht (gemeente);2010/'11;;;;
3950;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Utrecht (gemeente);2011/'12;;;;
3951;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Utrecht (gemeente);2012/'13;;;;
3952;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Utrecht (gemeente);2013/'14;;;;
3953;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Utrecht (gemeente);2014/'15;;;;
3954;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Utrecht (gemeente);2015/'16;;;;
3955;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Utrecht (gemeente);2016/'17;;;;
3956;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Utrecht (gemeente);2017/'18;;;;
3957;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Utrecht (gemeente);2018/'19;;;;
3958;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Utrecht (gemeente);2019/'20;;;;
3959;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Utrecht (gemeente);2020/'21;;;;
3960;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;'s-Gravenhage (gemeente);2006/'07;;;;
3961;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;'s-Gravenhage (gemeente);2007/'08;;;;
3962;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;'s-Gravenhage (gemeente);2008/'09;;;;
3963;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;'s-Gravenhage (gemeente);2009/'10;;;;
3964;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;'s-Gravenhage (gemeente);2010/'11;;;;
3965;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;'s-Gravenhage (gemeente);2011/'12;;;;
3966;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;'s-Gravenhage (gemeente);2012/'13;;;;
3967;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;'s-Gravenhage (gemeente);2013/'14;;;;
3968;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;'s-Gravenhage (gemeente);2014/'15;;;;
3969;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;'s-Gravenhage (gemeente);2015/'16;;;;
3970;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;'s-Gravenhage (gemeente);2016/'17;;;;
3971;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;'s-Gravenhage (gemeente);2017/'18;;;;
3972;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;'s-Gravenhage (gemeente);2018/'19;;;;
3973;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;'s-Gravenhage (gemeente);2019/'20;;;;
3974;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;'s-Gravenhage (gemeente);2020/'21;;;;
3975;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Rotterdam;2006/'07;;;;
3976;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Rotterdam;2007/'08;;;;
3977;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Rotterdam;2008/'09;;;;
3978;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Rotterdam;2009/'10;;;;
3979;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Rotterdam;2010/'11;;;;
3980;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Rotterdam;2011/'12;;;;
3981;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Rotterdam;2012/'13;;;;
3982;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Rotterdam;2013/'14;;;;
3983;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Rotterdam;2014/'15;;;;
3984;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Rotterdam;2015/'16;;;;
3985;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Rotterdam;2016/'17;;;;
3986;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Rotterdam;2017/'18;;;;
3987;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Rotterdam;2018/'19;;;;
3988;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Rotterdam;2019/'20;;;;
3989;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Rotterdam;2020/'21;;;;
3990;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Vier grootste gemeenten (G4);2006/'07;;;;
3991;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Vier grootste gemeenten (G4);2007/'08;;;;
3992;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Vier grootste gemeenten (G4);2008/'09;;;;
3993;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Vier grootste gemeenten (G4);2009/'10;;;;
3994;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Vier grootste gemeenten (G4);2010/'11;;;;
3995;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Vier grootste gemeenten (G4);2011/'12;;;;
3996;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Vier grootste gemeenten (G4);2012/'13;;;;
3997;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Vier grootste gemeenten (G4);2013/'14;;;;
3998;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Vier grootste gemeenten (G4);2014/'15;;;;
3999;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Vier grootste gemeenten (G4);2015/'16;;;;
4000;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Vier grootste gemeenten (G4);2016/'17;;;;
4001;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Vier grootste gemeenten (G4);2017/'18;;;;
4002;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Vier grootste gemeenten (G4);2018/'19;;;;
4003;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Vier grootste gemeenten (G4);2019/'20;;;;
4004;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Vier grootste gemeenten (G4);2020/'21;;;;
4005;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten >=100 000 inwoners (excl. G4);2006/'07;;;;
4006;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten >=100 000 inwoners (excl. G4);2007/'08;;;;
4007;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten >=100 000 inwoners (excl. G4);2008/'09;;;;
4008;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten >=100 000 inwoners (excl. G4);2009/'10;;;;
4009;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten >=100 000 inwoners (excl. G4);2010/'11;;;;
4010;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;;;;
4011;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;;;;
4012;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;;;;
4013;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;;;;
4014;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;;;;
4015;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;;;;
4016;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;;;;
4017;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;;;;
4018;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;;;;
4019;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;;;;
4020;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten < 100 000 inwoners;2006/'07;;;;
4021;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten < 100 000 inwoners;2007/'08;;;;
4022;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten < 100 000 inwoners;2008/'09;;;;
4023;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten < 100 000 inwoners;2009/'10;;;;
4024;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten < 100 000 inwoners;2010/'11;;;;
4025;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten < 100 000 inwoners;2011/'12;;;;
4026;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten < 100 000 inwoners;2012/'13;;;;
4027;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten < 100 000 inwoners;2013/'14;;;;
4028;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten < 100 000 inwoners;2014/'15;;;;
4029;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten < 100 000 inwoners;2015/'16;;;;
4030;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten < 100 000 inwoners;2016/'17;;;;
4031;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten < 100 000 inwoners;2017/'18;;;;
4032;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten < 100 000 inwoners;2018/'19;;;;
4033;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten < 100 000 inwoners;2019/'20;;;;
4034;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Gemeenten < 100 000 inwoners;2020/'21;;;;
4035;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (GM);2006/'07;;;;
4036;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (GM);2007/'08;;;;
4037;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (GM);2008/'09;;;;
4038;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (GM);2009/'10;;;;
4039;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (GM);2010/'11;;;;
4040;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (GM);2011/'12;;;;
4041;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (GM);2012/'13;;;;
4042;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (GM);2013/'14;;;;
4043;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (GM);2014/'15;;;;
4044;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (GM);2015/'16;;;;
4045;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (GM);2016/'17;;;;
4046;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (GM);2017/'18;;;;
4047;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (GM);2018/'19;;;;
4048;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (GM);2019/'20;;;;
4049;Totaal mannen en vrouwen;Nederlandse achtergrond;Generatie onbekend;Niet in te delen (GM);2020/'21;;;;
4050;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Nederland;2006/'07;1369.0;342.0;701.0;326.0
4051;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Nederland;2007/'08;1741.0;408.0;880.0;453.0
4052;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Nederland;2008/'09;1876.0;398.0;1026.0;452.0
4053;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Nederland;2009/'10;2074.0;358.0;1028.0;688.0
4054;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Nederland;2010/'11;2556.0;431.0;1466.0;659.0
4055;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Nederland;2011/'12;2123.0;354.0;1282.0;487.0
4056;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Nederland;2012/'13;2507.0;447.0;1339.0;721.0
4057;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Nederland;2013/'14;2160.0;491.0;1196.0;473.0
4058;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Nederland;2014/'15;2298.0;505.0;1183.0;610.0
4059;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Nederland;2015/'16;2166.0;437.0;1160.0;569.0
4060;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Nederland;2016/'17;2142.0;425.0;1164.0;553.0
4061;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Nederland;2017/'18;2383.0;533.0;1216.0;634.0
4062;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Nederland;2018/'19;2517.0;521.0;1398.0;598.0
4063;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Nederland;2019/'20;2857.0;532.0;1495.0;830.0
4064;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Nederland;2020/'21;1236.0;292.0;690.0;254.0
4065;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Nederland (LD);2006/'07;50.0;9.0;29.0;12.0
4066;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Nederland (LD);2007/'08;95.0;10.0;58.0;27.0
4067;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Nederland (LD);2008/'09;135.0;32.0;78.0;25.0
4068;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Nederland (LD);2009/'10;137.0;12.0;74.0;51.0
4069;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Nederland (LD);2010/'11;145.0;14.0;91.0;40.0
4070;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Nederland (LD);2011/'12;109.0;11.0;76.0;22.0
4071;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Nederland (LD);2012/'13;128.0;19.0;75.0;34.0
4072;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Nederland (LD);2013/'14;117.0;17.0;73.0;27.0
4073;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Nederland (LD);2014/'15;104.0;13.0;65.0;26.0
4074;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Nederland (LD);2015/'16;108.0;15.0;61.0;32.0
4075;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Nederland (LD);2016/'17;102.0;12.0;58.0;32.0
4076;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Nederland (LD);2017/'18;111.0;14.0;64.0;33.0
4077;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Nederland (LD);2018/'19;132.0;9.0;92.0;31.0
4078;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Nederland (LD);2019/'20;123.0;14.0;61.0;48.0
4079;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Noord-Nederland (LD);2020/'21;40.0;2.0;28.0;10.0
4080;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Oost-Nederland (LD);2006/'07;249.0;74.0;123.0;52.0
4081;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Oost-Nederland (LD);2007/'08;336.0;91.0;170.0;75.0
4082;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Oost-Nederland (LD);2008/'09;322.0;73.0;172.0;77.0
4083;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Oost-Nederland (LD);2009/'10;408.0;80.0;204.0;124.0
4084;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Oost-Nederland (LD);2010/'11;479.0;73.0;293.0;113.0
4085;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Oost-Nederland (LD);2011/'12;386.0;64.0;246.0;76.0
4086;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Oost-Nederland (LD);2012/'13;474.0;86.0;258.0;130.0
4087;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Oost-Nederland (LD);2013/'14;399.0;109.0;198.0;92.0
4088;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Oost-Nederland (LD);2014/'15;418.0;100.0;221.0;97.0
4089;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Oost-Nederland (LD);2015/'16;404.0;89.0;213.0;102.0
4090;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Oost-Nederland (LD);2016/'17;407.0;85.0;217.0;105.0
4091;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Oost-Nederland (LD);2017/'18;440.0;120.0;211.0;109.0
4092;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Oost-Nederland (LD);2018/'19;481.0;122.0;255.0;104.0
4093;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Oost-Nederland (LD);2019/'20;496.0;111.0;255.0;130.0
4094;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Oost-Nederland (LD);2020/'21;257.0;87.0;124.0;46.0
4095;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;West-Nederland (LD);2006/'07;850.0;193.0;434.0;223.0
4096;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;West-Nederland (LD);2007/'08;1016.0;229.0;499.0;288.0
4097;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;West-Nederland (LD);2008/'09;1056.0;211.0;564.0;281.0
4098;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;West-Nederland (LD);2009/'10;1128.0;182.0;541.0;405.0
4099;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;West-Nederland (LD);2010/'11;1491.0;247.0;839.0;405.0
4100;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;West-Nederland (LD);2011/'12;1253.0;207.0;745.0;301.0
4101;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;West-Nederland (LD);2012/'13;1518.0;266.0;796.0;456.0
4102;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;West-Nederland (LD);2013/'14;1267.0;283.0;710.0;274.0
4103;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;West-Nederland (LD);2014/'15;1370.0;288.0;682.0;400.0
4104;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;West-Nederland (LD);2015/'16;1260.0;256.0;658.0;346.0
4105;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;West-Nederland (LD);2016/'17;1208.0;240.0;670.0;298.0
4106;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;West-Nederland (LD);2017/'18;1370.0;297.0;707.0;366.0
4107;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;West-Nederland (LD);2018/'19;1442.0;267.0;811.0;364.0
4108;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;West-Nederland (LD);2019/'20;1750.0;295.0;932.0;523.0
4109;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;West-Nederland (LD);2020/'21;697.0;138.0;410.0;149.0
4110;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Nederland (LD);2006/'07;211.0;62.0;111.0;38.0
4111;Totaal mannen en vrouwen;Met migratieachtergrond;Totaal;Zuid-Nederland (LD);2007/'08;286.0;77.0;147.0;62.0
