ID;PersoonInHuishouden;Persoonskenmerken;Perioden;ConsumentenvertrouwenIndicator_1;EconomischeSituatieLaatste12Maanden_2;EconomischeSituatieKomende12Maanden_3;FinancieleSituatieLaatste12Maanden_4;FinancieleSituatieKomende12Maanden_5;GunstigeTijdVoorGroteAankopen_6;EconomischKlimaatIndicator_7;EconomischeSituatieLaatste12Maanden_8;EconomischeSituatieKomende12Maanden_9;KoopbereidheidIndicator_10;FinancieleSituatieLaatste12Maanden_11;FinancieleSituatieKomende12Maanden_12;GunstigeTijdVoorGroteAankopen_13;TotaalEconomischeSitLaatste12Mnd_14;DuidelijkVerbeteren_15;IetsVerbeteren_16;Ongewijzigd_17;IetsVerslechterd_18;DuidelijkVerslechterd_19;WeetNiet_20;TotaalEconomischeSitKomende12Mnd_21;DuidelijkVerbeteren_22;IetsVerbeteren_23;OngewijzigdBlijven_24;IetsVerslechteren_25;DuidelijkVerslechteren_26;WeetNiet_27;TotaalFinancieleSitLaatste12Mnd_28;DuidelijkVerbeterd_29;IetsVerbeterd_30;Ongewijzigd_31;IetsVerslechterd_32;DuidelijkVerslechterd_33;WeetNiet_34;TotaalFinancieleSitKomende12Mnd_35;DuidelijkVerbeteren_36;IetsVerbeteren_37;OngewijzigdBlijven_38;IetsVerslechteren_39;DuidelijkVerslechteren_40;WeetNiet_41;TotaalGunstigeTijdVoorAankoopArt_42;GunstigeTijd_43;NietGunstigOngunstig_44;OngunstigeTijd_45;WeetNiet_46;TotaalPrijzenLaatste12Mnd_47;SterkGestegen_48;MatigGestegen_49;ZwakGestegen_50;VrijwelGelijkGebleven_51;Gedaald_52;WeetNiet_53;TotaalPrijzenKomende12Mnd_54;SterkerStijgen_55;EvenveelStijgen_56;MinderStijgen_57;GelijkBlijven_58;Dalen_59;WeetNiet_60;TotaalWerkloosheidKomende12Mnd_61;DuidelijkStijgen_62;EnigszinsStijgen_63;GelijkBlijven_64;IetsDalen_65;DuidelijkDalen_66;WeetNiet_67;TotaalFinancieleSituatieEigenHuish_68;SchuldenMaken_69;SpaarmiddelenAanspreken_70;PreciesRondkomen_71;BeetjeGeldOverhouden_72;VeelGeldOverhouden_73;WeetNiet_74;TotaalGeldOpzijLeggenKomende12Mnd_75;Jazeker_76;JaMisschien_77;WaarschijnlijkNiet_78;ZekerNiet_79;WeetNiet_80;TotaalSparenZinvol_81;Jazeker_82;JaMisschien_83;WaarschijnlijkNiet_84;ZekerNiet_85;WeetNiet_86;TotaalAankoopDuurzameArtKomendJaar_87;VeelMeer_88;EenBeetjeMeer_89;Evenveel_90;IetsMinder_91;VeelMinder_92;WeetNiet_93;TotaalAutoKopenKomende2Jaren_94;Jazeker_95;JaMisschien_96;WaarschijnlijkNiet_97;ZekerNiet_98;WeetNiet_99;TotaalWoningKopenOfBouwenKom2Jr_100;Jazeker_101;JaMisschien_102;WaarschijnlijkNiet_103;ZekerNiet_104;WeetNiet_105;TotaalOnderhoudOfVerbeteringWoning_106;Jazeker_107;JaMisschien_108;WaarschijnlijkNiet_109;ZekerNiet_110;WeetNiet_111;TotaalWaaropBezuinBijDalingInkomen_112;VoedingDrankenTabak_113;KledingSchoeisel_114;Auto_115;VakantieUitgaan_116;DuurzameArtikelen_117;OverigeBezuinigingen_118;WeetNiet_119;TotaalWaaropBezuinBijDalingInkomen_120;VoedingDrankenTabak_121;KledingSchoeisel_122;AutoEnVervoer_123;Vakantie_124;RecreatieEnCultuur_125;Overig_126;OpAllesOpNiets_127;WeetNiet_128
752;Hoofdkostwinner;55 tot 65 jaar;2015 4e kwartaal;7.0;19.0;13.0;-9.0;-2.0;14.0;16.0;19.0;13.0;1.0;-9.0;-2.0;14.0;100.0;9.0;31.0;36.0;9.0;12.0;4.0;100.0;5.0;29.0;38.0;11.0;11.0;6.0;100.0;7.0;10.0;57.0;10.0;16.0;0.0;100.0;5.0;11.0;62.0;10.0;7.0;4.0;100.0;31.0;43.0;18.0;8.0;100.0;8.0;27.0;9.0;47.0;3.0;6.0;100.0;26.0;27.0;4.0;35.0;2.0;7.0;100.0;23.0;18.0;29.0;22.0;5.0;3.0;100.0;2.0;6.0;40.0;33.0;17.0;2.0;100.0;48.0;16.0;10.0;22.0;4.0;100.0;54.0;7.0;9.0;27.0;2.0;100.0;3.0;7.0;62.0;10.0;13.0;4.0;100.0;10.0;9.0;17.0;62.0;2.0;100.0;4.0;5.0;3.0;86.0;1.0;100.0;26.0;6.0;6.0;60.0;2.0;;;;;;;;;100.0;11.0;6.0;15.0;15.0;12.0;13.0;14.0;14.0
753;Hoofdkostwinner;55 tot 65 jaar;2015;4.0;10.0;18.0;-13.0;-2.0;9.0;14.0;10.0;18.0;-2.0;-13.0;-2.0;9.0;100.0;6.0;28.0;38.0;11.0;14.0;3.0;100.0;7.0;29.0;40.0;10.0;8.0;6.0;100.0;6.0;9.0;57.0;11.0;16.0;1.0;100.0;5.0;10.0;63.0;9.0;8.0;5.0;100.0;29.0;43.0;20.0;8.0;100.0;8.0;25.0;8.0;50.0;5.0;5.0;100.0;27.0;23.0;4.0;37.0;3.0;6.0;100.0;21.0;19.0;27.0;26.0;5.0;3.0;100.0;2.0;5.0;41.0;35.0;14.0;2.0;100.0;50.0;14.0;10.0;23.0;3.0;100.0;54.0;8.0;9.0;27.0;2.0;100.0;4.0;7.0;63.0;10.0;15.0;3.0;100.0;11.0;8.0;16.0;64.0;2.0;100.0;4.0;5.0;4.0;87.0;1.0;100.0;24.0;6.0;6.0;63.0;1.0;;;;;;;;;100.0;10.0;7.0;14.0;16.0;14.0;14.0;13.0;13.0
754;Hoofdkostwinner;55 tot 65 jaar;2016 1e kwartaal;3.0;8.0;0.0;-6.0;-3.0;16.0;4.0;8.0;0.0;2.0;-6.0;-3.0;16.0;100.0;5.0;29.0;36.0;11.0;16.0;3.0;100.0;3.0;22.0;45.0;12.0;13.0;5.0;100.0;7.0;11.0;57.0;10.0;15.0;0.0;100.0;4.0;10.0;66.0;9.0;7.0;4.0;100.0;28.0;49.0;13.0;10.0;100.0;7.0;24.0;10.0;49.0;5.0;5.0;100.0;22.0;23.0;3.0;44.0;4.0;5.0;100.0;29.0;24.0;20.0;21.0;4.0;2.0;100.0;2.0;5.0;39.0;38.0;15.0;2.0;100.0;50.0;17.0;9.0;21.0;3.0;100.0;53.0;7.0;10.0;28.0;2.0;100.0;3.0;6.0;67.0;9.0;14.0;2.0;100.0;12.0;10.0;14.0;62.0;2.0;100.0;3.0;5.0;5.0;86.0;0.0;100.0;26.0;6.0;6.0;62.0;1.0;;;;;;;;;100.0;10.0;8.0;12.0;17.0;16.0;17.0;12.0;10.0
755;Hoofdkostwinner;55 tot 65 jaar;2016 2e kwartaal;6.0;13.0;7.0;-6.0;-4.0;17.0;10.0;13.0;7.0;2.0;-6.0;-4.0;17.0;100.0;6.0;30.0;38.0;10.0;13.0;3.0;100.0;3.0;25.0;45.0;14.0;7.0;6.0;100.0;7.0;13.0;54.0;11.0;15.0;0.0;100.0;4.0;9.0;65.0;10.0;7.0;4.0;100.0;32.0;44.0;15.0;10.0;100.0;6.0;27.0;11.0;48.0;3.0;5.0;100.0;27.0;26.0;4.0;37.0;1.0;5.0;100.0;23.0;19.0;30.0;22.0;3.0;3.0;100.0;2.0;5.0;40.0;37.0;15.0;1.0;100.0;54.0;12.0;9.0;21.0;4.0;100.0;50.0;6.0;11.0;31.0;2.0;100.0;5.0;7.0;64.0;9.0;14.0;2.0;100.0;11.0;9.0;18.0;61.0;1.0;100.0;5.0;5.0;5.0;85.0;1.0;100.0;28.0;5.0;5.0;60.0;1.0;;;;;;;;;100.0;9.0;6.0;14.0;15.0;17.0;15.0;14.0;10.0
756;Hoofdkostwinner;55 tot 65 jaar;2016 3e kwartaal;6.0;17.0;3.0;-2.0;-3.0;17.0;10.0;17.0;3.0;4.0;-2.0;-3.0;17.0;100.0;10.0;29.0;37.0;10.0;12.0;2.0;100.0;4.0;20.0;48.0;11.0;10.0;7.0;100.0;8.0;11.0;59.0;11.0;10.0;1.0;100.0;4.0;7.0;71.0;7.0;7.0;3.0;100.0;32.0;43.0;15.0;11.0;100.0;8.0;27.0;8.0;50.0;4.0;3.0;100.0;28.0;25.0;4.0;37.0;2.0;4.0;100.0;17.0;20.0;28.0;28.0;5.0;3.0;100.0;0.0;4.0;40.0;38.0;17.0;1.0;100.0;58.0;13.0;7.0;19.0;3.0;100.0;48.0;7.0;10.0;33.0;2.0;100.0;4.0;8.0;59.0;13.0;13.0;3.0;100.0;13.0;8.0;16.0;61.0;1.0;100.0;4.0;4.0;5.0;87.0;0.0;100.0;26.0;7.0;7.0;59.0;1.0;;;;;;;;;100.0;9.0;6.0;12.0;20.0;17.0;13.0;15.0;9.0
757;Hoofdkostwinner;55 tot 65 jaar;2016 4e kwartaal;12.0;18.0;10.0;-3.0;-2.0;15.0;23.0;18.0;10.0;5.0;-3.0;-2.0;15.0;100.0;13.0;31.0;34.0;7.0;10.0;4.0;100.0;6.0;27.0;41.0;11.0;7.0;8.0;100.0;7.0;11.0;57.0;11.0;13.0;1.0;100.0;4.0;9.0;63.0;10.0;7.0;6.0;100.0;36.0;40.0;13.0;11.0;100.0;6.0;26.0;9.0;50.0;3.0;6.0;100.0;31.0;22.0;3.0;38.0;1.0;6.0;100.0;10.0;14.0;31.0;30.0;10.0;5.0;100.0;2.0;5.0;33.0;42.0;15.0;2.0;100.0;55.0;14.0;8.0;18.0;4.0;100.0;52.0;7.0;10.0;29.0;2.0;100.0;3.0;8.0;62.0;13.0;11.0;3.0;100.0;12.0;11.0;13.0;63.0;1.0;100.0;4.0;7.0;7.0;82.0;1.0;100.0;26.0;8.0;5.0;60.0;1.0;;;;;;;;;100.0;10.0;6.0;14.0;16.0;19.0;11.0;13.0;10.0
758;Hoofdkostwinner;55 tot 65 jaar;2016;7.0;14.0;5.0;-4.0;-3.0;16.0;12.0;14.0;5.0;3.0;-4.0;-3.0;16.0;100.0;8.0;30.0;37.0;10.0;13.0;3.0;100.0;4.0;23.0;45.0;12.0;9.0;6.0;100.0;7.0;12.0;57.0;11.0;13.0;1.0;100.0;4.0;9.0;67.0;9.0;7.0;4.0;100.0;32.0;44.0;14.0;10.0;100.0;7.0;26.0;10.0;49.0;4.0;5.0;100.0;27.0;24.0;4.0;39.0;2.0;5.0;100.0;21.0;20.0;27.0;25.0;5.0;3.0;100.0;2.0;5.0;38.0;38.0;15.0;2.0;100.0;55.0;14.0;8.0;20.0;3.0;100.0;51.0;7.0;10.0;30.0;2.0;100.0;4.0;7.0;63.0;11.0;14.0;2.0;100.0;12.0;9.0;16.0;62.0;2.0;100.0;4.0;5.0;6.0;85.0;1.0;100.0;27.0;6.0;6.0;60.0;1.0;;;;;;;;;100.0;9.0;6.0;13.0;17.0;17.0;14.0;13.0;10.0
759;Hoofdkostwinner;55 tot 65 jaar;2017 1e kwartaal;19.0;41.0;30.0;-2.0;0.0;24.0;36.0;41.0;30.0;8.0;-2.0;0.0;24.0;100.0;19.0;33.0;33.0;5.0;7.0;3.0;100.0;10.0;31.0;38.0;6.0;5.0;11.0;100.0;6.0;12.0;62.0;8.0;11.0;1.0;100.0;3.0;9.0;70.0;7.0;5.0;4.0;100.0;36.0;43.0;11.0;11.0;100.0;9.0;29.0;10.0;46.0;1.0;5.0;100.0;33.0;27.0;3.0;28.0;0.0;8.0;100.0;6.0;7.0;26.0;39.0;18.0;5.0;100.0;1.0;4.0;37.0;37.0;18.0;2.0;100.0;53.0;12.0;8.0;23.0;4.0;100.0;51.0;9.0;8.0;29.0;3.0;100.0;6.0;7.0;58.0;12.0;15.0;2.0;100.0;11.0;12.0;15.0;61.0;1.0;100.0;4.0;5.0;6.0;85.0;0.0;100.0;27.0;8.0;5.0;58.0;1.0;;;;;;;;;100.0;10.0;7.0;15.0;15.0;19.0;13.0;12.0;11.0
760;Hoofdkostwinner;65 tot 75 jaar;2002 1e kwartaal;-14.0;-43.0;-3.0;-10.0;-7.0;-6.0;-23.0;-43.0;-3.0;-7.0;-10.0;-7.0;-6.0;100.0;1.0;5.0;37.0;29.0;20.0;7.0;100.0;4.0;19.0;37.0;19.0;7.0;14.0;100.0;5.0;6.0;67.0;12.0;9.0;2.0;100.0;2.0;4.0;77.0;11.0;2.0;4.0;100.0;19.0;41.0;25.0;14.0;100.0;34.0;48.0;7.0;9.0;0.0;2.0;100.0;16.0;32.0;8.0;35.0;2.0;7.0;100.0;14.0;30.0;34.0;8.0;2.0;13.0;100.0;0.0;2.0;48.0;42.0;7.0;1.0;100.0;50.0;10.0;9.0;26.0;5.0;100.0;63.0;3.0;7.0;22.0;5.0;100.0;4.0;7.0;56.0;13.0;14.0;6.0;100.0;7.0;8.0;13.0;70.0;2.0;100.0;1.0;1.0;3.0;94.0;1.0;100.0;15.0;5.0;6.0;74.0;1.0;100.0;9.0;7.0;10.0;16.0;11.0;27.0;18.0;;;;;;;;;
761;Hoofdkostwinner;65 tot 75 jaar;2002 2e kwartaal;-25.0;-58.0;-19.0;-24.0;-8.0;-18.0;-39.0;-58.0;-19.0;-17.0;-24.0;-8.0;-18.0;100.0;0.0;3.0;28.0;34.0;27.0;8.0;100.0;2.0;11.0;38.0;22.0;11.0;16.0;100.0;2.0;7.0;56.0;18.0;15.0;1.0;100.0;1.0;4.0;78.0;8.0;5.0;5.0;100.0;14.0;39.0;32.0;14.0;100.0;60.0;33.0;4.0;2.0;0.0;1.0;100.0;11.0;23.0;9.0;44.0;3.0;10.0;100.0;17.0;27.0;31.0;7.0;2.0;15.0;100.0;0.0;2.0;51.0;39.0;7.0;2.0;100.0;45.0;13.0;10.0;26.0;6.0;100.0;64.0;9.0;5.0;19.0;3.0;100.0;3.0;8.0;58.0;10.0;17.0;5.0;100.0;7.0;5.0;12.0;73.0;2.0;100.0;1.0;0.0;4.0;94.0;1.0;100.0;16.0;3.0;6.0;74.0;0.0;100.0;7.0;9.0;11.0;19.0;13.0;24.0;18.0;;;;;;;;;
762;Hoofdkostwinner;65 tot 75 jaar;2002 3e kwartaal;-34.0;-71.0;-27.0;-25.0;-16.0;-31.0;-49.0;-71.0;-27.0;-24.0;-25.0;-16.0;-31.0;100.0;0.0;1.0;22.0;35.0;38.0;4.0;100.0;3.0;11.0;33.0;25.0;15.0;13.0;100.0;2.0;6.0;60.0;15.0;17.0;1.0;100.0;1.0;1.0;77.0;12.0;5.0;4.0;100.0;12.0;36.0;43.0;9.0;100.0;65.0;28.0;4.0;2.0;0.0;2.0;100.0;6.0;21.0;8.0;53.0;4.0;7.0;100.0;31.0;34.0;16.0;5.0;2.0;12.0;100.0;0.0;3.0;47.0;39.0;11.0;1.0;100.0;44.0;13.0;10.0;28.0;4.0;100.0;66.0;6.0;6.0;18.0;4.0;100.0;4.0;5.0;55.0;15.0;16.0;5.0;100.0;6.0;8.0;10.0;75.0;2.0;100.0;1.0;2.0;2.0;95.0;1.0;100.0;15.0;2.0;3.0;78.0;1.0;100.0;4.0;12.0;11.0;19.0;16.0;20.0;18.0;;;;;;;;;
763;Hoofdkostwinner;65 tot 75 jaar;2002 4e kwartaal;-35.0;-75.0;-27.0;-29.0;-14.0;-31.0;-51.0;-75.0;-27.0;-25.0;-29.0;-14.0;-31.0;100.0;1.0;0.0;16.0;30.0;47.0;6.0;100.0;1.0;11.0;35.0;23.0;16.0;14.0;100.0;3.0;4.0;57.0;19.0;16.0;1.0;100.0;1.0;2.0;73.0;11.0;6.0;7.0;100.0;10.0;39.0;41.0;11.0;100.0;69.0;25.0;2.0;3.0;0.0;1.0;100.0;11.0;21.0;12.0;44.0;5.0;8.0;100.0;36.0;34.0;14.0;4.0;2.0;10.0;100.0;0.0;4.0;47.0;38.0;8.0;3.0;100.0;44.0;12.0;8.0;30.0;6.0;100.0;66.0;4.0;5.0;22.0;3.0;100.0;3.0;5.0;55.0;13.0;18.0;6.0;100.0;6.0;7.0;12.0;73.0;2.0;100.0;1.0;3.0;1.0;94.0;1.0;100.0;10.0;4.0;2.0;84.0;1.0;100.0;6.0;10.0;8.0;16.0;15.0;24.0;21.0;;;;;;;;;
764;Hoofdkostwinner;65 tot 75 jaar;2002;-27.0;-62.0;-19.0;-22.0;-11.0;-22.0;-41.0;-62.0;-19.0;-18.0;-22.0;-11.0;-22.0;100.0;1.0;2.0;26.0;32.0;33.0;6.0;100.0;3.0;13.0;36.0;22.0;12.0;14.0;100.0;3.0;6.0;60.0;16.0;14.0;1.0;100.0;1.0;2.0;76.0;11.0;4.0;5.0;100.0;14.0;39.0;35.0;12.0;100.0;57.0;33.0;4.0;4.0;0.0;1.0;100.0;11.0;24.0;9.0;44.0;4.0;8.0;100.0;25.0;31.0;24.0;6.0;2.0;12.0;100.0;0.0;2.0;48.0;39.0;8.0;2.0;100.0;46.0;12.0;9.0;28.0;5.0;100.0;65.0;6.0;6.0;20.0;4.0;100.0;3.0;6.0;56.0;13.0;16.0;6.0;100.0;7.0;7.0;12.0;73.0;2.0;100.0;1.0;1.0;2.0;94.0;1.0;100.0;14.0;3.0;4.0;78.0;1.0;100.0;6.0;9.0;10.0;18.0;14.0;24.0;19.0;;;;;;;;;
765;Hoofdkostwinner;65 tot 75 jaar;2003 1e kwartaal;-38.0;-82.0;-36.0;-28.0;-18.0;-24.0;-59.0;-82.0;-36.0;-23.0;-28.0;-18.0;-24.0;100.0;0.0;1.0;14.0;29.0;53.0;3.0;100.0;1.0;9.0;30.0;24.0;21.0;15.0;100.0;2.0;4.0;60.0;17.0;16.0;1.0;100.0;1.0;3.0;71.0;16.0;5.0;4.0;100.0;14.0;40.0;38.0;8.0;100.0;64.0;29.0;3.0;3.0;0.0;1.0;100.0;7.0;23.0;9.0;46.0;8.0;7.0;100.0;45.0;32.0;10.0;4.0;3.0;6.0;100.0;1.0;3.0;46.0;41.0;7.0;2.0;100.0;45.0;14.0;8.0;31.0;2.0;100.0;67.0;6.0;7.0;17.0;3.0;100.0;2.0;3.0;59.0;13.0;19.0;4.0;100.0;9.0;7.0;12.0;70.0;2.0;100.0;1.0;1.0;2.0;96.0;0.0;100.0;14.0;4.0;3.0;79.0;1.0;100.0;4.0;9.0;10.0;19.0;15.0;26.0;17.0;;;;;;;;;
766;Hoofdkostwinner;65 tot 75 jaar;2003 2e kwartaal;-43.0;-85.0;-37.0;-36.0;-20.0;-34.0;-61.0;-85.0;-37.0;-30.0;-36.0;-20.0;-34.0;100.0;0.0;0.0;12.0;21.0;64.0;2.0;100.0;2.0;10.0;27.0;22.0;27.0;13.0;100.0;3.0;4.0;48.0;22.0;21.0;1.0;100.0;0.0;3.0;66.0;15.0;8.0;7.0;100.0;11.0;34.0;46.0;9.0;100.0;70.0;24.0;2.0;2.0;0.0;1.0;100.0;11.0;25.0;11.0;44.0;3.0;6.0;100.0;57.0;23.0;8.0;4.0;1.0;7.0;100.0;0.0;5.0;49.0;37.0;6.0;2.0;100.0;40.0;19.0;7.0;30.0;5.0;100.0;63.0;6.0;5.0;20.0;5.0;100.0;3.0;7.0;58.0;12.0;15.0;5.0;100.0;4.0;7.0;10.0;76.0;3.0;100.0;2.0;1.0;2.0;93.0;1.0;100.0;12.0;3.0;2.0;82.0;1.0;100.0;6.0;8.0;9.0;17.0;13.0;26.0;21.0;;;;;;;;;
767;Hoofdkostwinner;65 tot 75 jaar;2003 3e kwartaal;-41.0;-82.0;-28.0;-39.0;-27.0;-31.0;-55.0;-82.0;-28.0;-32.0;-39.0;-27.0;-31.0;100.0;1.0;1.0;12.0;24.0;60.0;3.0;100.0;1.0;16.0;28.0;22.0;23.0;9.0;100.0;2.0;2.0;53.0;20.0;23.0;0.0;100.0;0.0;1.0;65.0;20.0;9.0;5.0;100.0;12.0;34.0;43.0;11.0;100.0;63.0;26.0;3.0;6.0;0.0;2.0;100.0;11.0;22.0;10.0;48.0;4.0;5.0;100.0;54.0;24.0;10.0;4.0;1.0;6.0;100.0;0.0;2.0;54.0;33.0;10.0;1.0;100.0;43.0;14.0;11.0;29.0;4.0;100.0;64.0;5.0;6.0;23.0;3.0;100.0;4.0;4.0;59.0;12.0;18.0;4.0;100.0;6.0;5.0;10.0;78.0;1.0;100.0;1.0;1.0;1.0;96.0;0.0;100.0;14.0;4.0;3.0;78.0;0.0;100.0;7.0;8.0;10.0;20.0;12.0;23.0;20.0;;;;;;;;;
768;Hoofdkostwinner;65 tot 75 jaar;2003 4e kwartaal;-38.0;-76.0;-21.0;-36.0;-24.0;-31.0;-48.0;-76.0;-21.0;-30.0;-36.0;-24.0;-31.0;100.0;1.0;1.0;15.0;28.0;50.0;4.0;100.0;2.0;16.0;32.0;19.0;20.0;11.0;100.0;1.0;3.0;54.0;20.0;20.0;2.0;100.0;0.0;2.0;66.0;16.0;10.0;5.0;100.0;15.0;30.0;45.0;10.0;100.0;56.0;24.0;5.0;10.0;2.0;3.0;100.0;9.0;19.0;11.0;44.0;11.0;6.0;100.0;41.0;26.0;16.0;10.0;2.0;5.0;100.0;1.0;4.0;50.0;35.0;7.0;3.0;100.0;40.0;11.0;10.0;36.0;3.0;100.0;63.0;6.0;6.0;20.0;6.0;100.0;3.0;5.0;55.0;14.0;18.0;5.0;100.0;7.0;6.0;11.0;74.0;2.0;100.0;1.0;2.0;3.0;94.0;1.0;100.0;12.0;3.0;3.0;81.0;1.0;100.0;6.0;11.0;8.0;17.0;12.0;27.0;20.0;;;;;;;;;
769;Hoofdkostwinner;65 tot 75 jaar;2003;-40.0;-81.0;-30.0;-35.0;-23.0;-30.0;-56.0;-81.0;-30.0;-29.0;-35.0;-23.0;-30.0;100.0;1.0;1.0;13.0;26.0;57.0;3.0;100.0;1.0;13.0;29.0;22.0;23.0;12.0;100.0;2.0;3.0;54.0;20.0;20.0;1.0;100.0;0.0;2.0;67.0;17.0;8.0;5.0;100.0;13.0;34.0;43.0;10.0;100.0;63.0;26.0;3.0;5.0;1.0;2.0;100.0;9.0;22.0;10.0;46.0;7.0;6.0;100.0;49.0;26.0;11.0;6.0;2.0;6.0;100.0;1.0;4.0;50.0;36.0;7.0;2.0;100.0;42.0;15.0;9.0;31.0;4.0;100.0;64.0;6.0;6.0;20.0;4.0;100.0;3.0;5.0;58.0;12.0;18.0;5.0;100.0;7.0;6.0;11.0;75.0;2.0;100.0;1.0;1.0;2.0;95.0;1.0;100.0;13.0;3.0;3.0;80.0;1.0;100.0;6.0;9.0;9.0;18.0;13.0;25.0;20.0;;;;;;;;;
770;Hoofdkostwinner;65 tot 75 jaar;2004 1e kwartaal;-30.0;-68.0;-7.0;-31.0;-17.0;-29.0;-37.0;-68.0;-7.0;-26.0;-31.0;-17.0;-29.0;100.0;1.0;5.0;17.0;29.0;45.0;4.0;100.0;2.0;23.0;37.0;18.0;13.0;7.0;100.0;3.0;4.0;54.0;21.0;17.0;2.0;100.0;1.0;2.0;71.0;15.0;6.0;4.0;100.0;12.0;37.0;41.0;10.0;100.0;45.0;27.0;5.0;17.0;5.0;1.0;100.0;10.0;18.0;7.0;52.0;7.0;6.0;100.0;36.0;31.0;19.0;7.0;1.0;6.0;100.0;0.0;2.0;53.0;33.0;11.0;1.0;100.0;44.0;14.0;9.0;30.0;4.0;100.0;66.0;6.0;6.0;18.0;4.0;100.0;2.0;7.0;59.0;10.0;15.0;6.0;100.0;8.0;11.0;10.0;69.0;2.0;100.0;2.0;1.0;1.0;95.0;1.0;100.0;14.0;2.0;4.0;78.0;2.0;100.0;6.0;9.0;11.0;21.0;11.0;26.0;16.0;;;;;;;;;
771;Hoofdkostwinner;65 tot 75 jaar;2004 2e kwartaal;-33.0;-68.0;-10.0;-36.0;-21.0;-32.0;-39.0;-68.0;-10.0;-30.0;-36.0;-21.0;-32.0;100.0;0.0;4.0;22.0;23.0;50.0;2.0;100.0;2.0;21.0;38.0;16.0;16.0;8.0;100.0;2.0;4.0;51.0;21.0;21.0;1.0;100.0;1.0;1.0;69.0;13.0;10.0;6.0;100.0;14.0;30.0;45.0;11.0;100.0;45.0;29.0;4.0;16.0;3.0;3.0;100.0;14.0;24.0;14.0;39.0;4.0;6.0;100.0;44.0;24.0;21.0;6.0;2.0;4.0;100.0;1.0;3.0;46.0;38.0;9.0;2.0;100.0;42.0;14.0;7.0;33.0;5.0;100.0;67.0;4.0;6.0;19.0;4.0;100.0;2.0;7.0;58.0;11.0;18.0;3.0;100.0;8.0;6.0;10.0;76.0;1.0;100.0;1.0;2.0;2.0;95.0;0.0;100.0;13.0;4.0;3.0;79.0;1.0;100.0;6.0;9.0;10.0;18.0;13.0;28.0;16.0;;;;;;;;;
772;Hoofdkostwinner;65 tot 75 jaar;2004 3e kwartaal;-28.0;-54.0;-3.0;-38.0;-19.0;-28.0;-28.0;-54.0;-3.0;-28.0;-38.0;-19.0;-28.0;100.0;1.0;8.0;23.0;24.0;39.0;5.0;100.0;3.0;25.0;35.0;16.0;14.0;8.0;100.0;3.0;2.0;50.0;26.0;17.0;1.0;100.0;1.0;2.0;72.0;13.0;9.0;3.0;100.0;15.0;32.0;43.0;10.0;100.0;41.0;34.0;5.0;16.0;3.0;1.0;100.0;11.0;23.0;10.0;45.0;3.0;8.0;100.0;29.0;24.0;23.0;14.0;2.0;8.0;100.0;1.0;2.0;52.0;33.0;9.0;2.0;100.0;42.0;16.0;10.0;28.0;3.0;100.0;70.0;6.0;5.0;15.0;4.0;100.0;4.0;4.0;54.0;13.0;20.0;5.0;100.0;7.0;9.0;12.0;70.0;1.0;100.0;2.0;0.0;3.0;93.0;1.0;100.0;12.0;4.0;5.0;78.0;1.0;100.0;6.0;9.0;11.0;16.0;12.0;25.0;21.0;;;;;;;;;
773;Hoofdkostwinner;65 tot 75 jaar;2004 4e kwartaal;-32.0;-54.0;-13.0;-37.0;-28.0;-26.0;-33.0;-54.0;-13.0;-30.0;-37.0;-28.0;-26.0;100.0;0.0;7.0;27.0;22.0;39.0;5.0;100.0;1.0;20.0;38.0;16.0;18.0;8.0;100.0;2.0;3.0;51.0;20.0;22.0;1.0;100.0;1.0;3.0;60.0;21.0;11.0;4.0;100.0;17.0;30.0;43.0;10.0;100.0;35.0;29.0;5.0;23.0;5.0;2.0;100.0;19.0;27.0;5.0;36.0;6.0;7.0;100.0;31.0;24.0;24.0;10.0;2.0;8.0;100.0;1.0;4.0;53.0;33.0;7.0;2.0;100.0;42.0;12.0;9.0;34.0;3.0;100.0;67.0;6.0;7.0;17.0;3.0;100.0;3.0;4.0;60.0;12.0;16.0;4.0;100.0;6.0;7.0;13.0;73.0;2.0;100.0;1.0;1.0;1.0;97.0;1.0;100.0;14.0;2.0;4.0;80.0;1.0;100.0;8.0;10.0;11.0;17.0;13.0;24.0;17.0;;;;;;;;;
774;Hoofdkostwinner;65 tot 75 jaar;2004;-31.0;-61.0;-8.0;-36.0;-21.0;-29.0;-34.0;-61.0;-8.0;-29.0;-36.0;-21.0;-29.0;100.0;1.0;6.0;22.0;24.0;43.0;4.0;100.0;2.0;22.0;37.0;16.0;15.0;8.0;100.0;2.0;3.0;52.0;22.0;19.0;1.0;100.0;1.0;2.0;68.0;16.0;9.0;4.0;100.0;14.0;32.0;43.0;10.0;100.0;42.0;30.0;5.0;18.0;4.0;2.0;100.0;13.0;23.0;9.0;43.0;5.0;7.0;100.0;35.0;26.0;22.0;9.0;2.0;6.0;100.0;1.0;3.0;51.0;34.0;9.0;2.0;100.0;42.0;14.0;9.0;31.0;4.0;100.0;67.0;6.0;6.0;17.0;4.0;100.0;3.0;5.0;58.0;12.0;18.0;5.0;100.0;7.0;8.0;11.0;72.0;2.0;100.0;1.0;1.0;2.0;95.0;1.0;100.0;13.0;3.0;4.0;79.0;1.0;100.0;6.0;9.0;11.0;18.0;12.0;26.0;18.0;;;;;;;;;
