ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVsvErsOnderzoekspopulatie_2;AantalNietVsvErsOnderzoekspopulatie_3;PercentageVsvErsOnderzoekspopulatie_4
4960;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;1 keer verdacht van misdrijf;2008/'09;1210.0;60.0;1140.0;5.2
4961;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;1 keer verdacht van misdrijf;2009/'10;1090.0;60.0;1040.0;5.2
4962;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;1 keer verdacht van misdrijf;2010/'11;1020.0;60.0;960.0;5.7
4963;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;1 keer verdacht van misdrijf;2011/'12;930.0;70.0;850.0;7.9
4964;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;1 keer verdacht van misdrijf;2012/'13 Oude methode;820.0;50.0;780.0;5.6
4965;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;1 keer verdacht van misdrijf;2012/'13 Nieuwe methode;800.0;30.0;770.0;3.1
4966;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;1 keer verdacht van misdrijf;2013/'14;630.0;10.0;620.0;1.8
4967;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;1 keer verdacht van misdrijf;2014/'15;490.0;10.0;480.0;2.6
4968;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2004/'05;270.0;60.0;210.0;21.9
4969;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2005/'06;330.0;80.0;250.0;22.8
4970;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2006/'07;360.0;60.0;300.0;16.3
4971;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2007/'08;400.0;60.0;350.0;14.4
4972;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2008/'09;380.0;40.0;340.0;11.1
4973;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2009/'10;350.0;40.0;320.0;9.9
4974;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2010/'11;280.0;40.0;240.0;12.7
4975;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2011/'12;220.0;30.0;180.0;15.7
4976;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2012/'13 Oude methode;190.0;20.0;170.0;12.2
4977;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2012/'13 Nieuwe methode;170.0;;160.0;
4978;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2013/'14;130.0;;120.0;
4979;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;2 keer of meer verdacht van misdrijf;2014/'15;100.0;;100.0;
4980;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2004/'05;5870.0;330.0;5530.0;5.7
4981;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2005/'06;5930.0;270.0;5660.0;4.5
4982;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2006/'07;6000.0;260.0;5740.0;4.3
4983;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2007/'08;5970.0;260.0;5710.0;4.3
4984;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2008/'09;6150.0;220.0;5930.0;3.5
4985;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2009/'10;6120.0;260.0;5860.0;4.3
4986;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2010/'11;6230.0;260.0;5970.0;4.2
4987;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2011/'12;6280.0;270.0;6010.0;4.4
4988;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2012/'13 Oude methode;6360.0;260.0;6100.0;4.1
4989;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2012/'13 Nieuwe methode;6340.0;250.0;6090.0;4.0
4990;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2013/'14;6230.0;240.0;5990.0;3.8
4991;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;2014/'15;6290.0;240.0;6050.0;3.8
4992;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Niet verdacht van misdrijf;2004/'05;5670.0;300.0;5370.0;5.3
4993;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Niet verdacht van misdrijf;2005/'06;5720.0;230.0;5490.0;4.1
4994;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Niet verdacht van misdrijf;2006/'07;5760.0;220.0;5540.0;3.9
4995;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Niet verdacht van misdrijf;2007/'08;5720.0;230.0;5490.0;4.0
4996;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Niet verdacht van misdrijf;2008/'09;5890.0;180.0;5710.0;3.1
4997;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Niet verdacht van misdrijf;2009/'10;5870.0;230.0;5640.0;3.9
4998;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Niet verdacht van misdrijf;2010/'11;6000.0;220.0;5780.0;3.7
4999;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Niet verdacht van misdrijf;2011/'12;6080.0;240.0;5830.0;4.0
5000;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Niet verdacht van misdrijf;2012/'13 Oude methode;6170.0;230.0;5940.0;3.7
5001;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Niet verdacht van misdrijf;2012/'13 Nieuwe methode;6160.0;220.0;5940.0;3.6
5002;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Niet verdacht van misdrijf;2013/'14;6070.0;210.0;5860.0;3.5
5003;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Niet verdacht van misdrijf;2014/'15;6150.0;220.0;5940.0;3.5
5004;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Wel verdacht van misdrijf;2004/'05;200.0;30.0;170.0;15.4
5005;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Wel verdacht van misdrijf;2005/'06;200.0;30.0;170.0;16.7
5006;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Wel verdacht van misdrijf;2006/'07;240.0;40.0;200.0;14.8
5007;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Wel verdacht van misdrijf;2007/'08;240.0;30.0;210.0;11.6
5008;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Wel verdacht van misdrijf;2008/'09;250.0;30.0;220.0;12.2
5009;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Wel verdacht van misdrijf;2009/'10;250.0;40.0;220.0;14.3
5010;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Wel verdacht van misdrijf;2010/'11;230.0;40.0;190.0;16.6
5011;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Wel verdacht van misdrijf;2011/'12;210.0;30.0;180.0;14.6
5012;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Wel verdacht van misdrijf;2012/'13 Oude methode;190.0;30.0;160.0;15.7
5013;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Wel verdacht van misdrijf;2012/'13 Nieuwe methode;180.0;30.0;160.0;15.2
5014;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Wel verdacht van misdrijf;2013/'14;160.0;20.0;140.0;15.1
5015;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;Wel verdacht van misdrijf;2014/'15;140.0;20.0;120.0;15.2
5016;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;1 keer verdacht van misdrijf;2004/'05;150.0;20.0;130.0;13.3
5017;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;1 keer verdacht van misdrijf;2005/'06;160.0;20.0;140.0;12.3
5018;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;1 keer verdacht van misdrijf;2006/'07;190.0;20.0;160.0;12.4
5019;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;1 keer verdacht van misdrijf;2007/'08;200.0;20.0;170.0;11.2
5020;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;1 keer verdacht van misdrijf;2008/'09;190.0;20.0;180.0;8.2
5021;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;1 keer verdacht van misdrijf;2009/'10;200.0;20.0;170.0;11.7
5022;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;1 keer verdacht van misdrijf;2010/'11;170.0;20.0;150.0;11.5
5023;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;1 keer verdacht van misdrijf;2011/'12;160.0;20.0;140.0;11.7
5024;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;1 keer verdacht van misdrijf;2012/'13 Oude methode;150.0;20.0;140.0;9.9
5025;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;1 keer verdacht van misdrijf;2012/'13 Nieuwe methode;150.0;20.0;140.0;9.9
5026;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;1 keer verdacht van misdrijf;2013/'14;140.0;20.0;120.0;11.6
5027;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;1 keer verdacht van misdrijf;2014/'15;110.0;10.0;100.0;11.6
5028;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2004/'05;50.0;10.0;40.0;22.2
5029;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2005/'06;40.0;10.0;30.0;34.1
5030;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2006/'07;50.0;10.0;40.0;23.1
5031;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2007/'08;50.0;;40.0;
5032;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2008/'09;60.0;20.0;50.0;25.0
5033;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2009/'10;50.0;10.0;40.0;24.1
5034;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2010/'11;60.0;20.0;50.0;29.7
5035;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2011/'12;40.0;10.0;30.0;25.6
5036;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2012/'13 Oude methode;30.0;10.0;20.0;41.2
5037;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2012/'13 Nieuwe methode;30.0;10.0;20.0;39.4
5038;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2013/'14;20.0;;10.0;
5039;Totaal mannen en vrouwen;3;Voortgezet onderwijs;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;2014/'15;30.0;;20.0;
5040;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2004/'05;;;;
5041;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2005/'06;;;;
5042;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2006/'07;;;;
5043;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2007/'08;;0.0;;0.0
5044;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2008/'09;;0.0;;0.0
5045;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2009/'10;;;;
5046;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2010/'11;0.0;0.0;0.0;0.0
5047;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2011/'12;;0.0;;0.0
5048;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2012/'13 Oude methode;;;;
5049;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2012/'13 Nieuwe methode;;;;
5050;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2013/'14;20.0;10.0;;63.6
5051;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Totaal wel en niet verdacht van misdrijf;2014/'15;20.0;10.0;;65.0
5052;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Niet verdacht van misdrijf;2004/'05;;;;
5053;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Niet verdacht van misdrijf;2005/'06;;;;
5054;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Niet verdacht van misdrijf;2006/'07;;;;
5055;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Niet verdacht van misdrijf;2007/'08;;0.0;;0.0
5056;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Niet verdacht van misdrijf;2008/'09;;0.0;;0.0
5057;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Niet verdacht van misdrijf;2009/'10;;;;
5058;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Niet verdacht van misdrijf;2010/'11;0.0;0.0;0.0;0.0
5059;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Niet verdacht van misdrijf;2011/'12;;0.0;;0.0
5060;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Niet verdacht van misdrijf;2012/'13 Oude methode;;;;
5061;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Niet verdacht van misdrijf;2012/'13 Nieuwe methode;;;;
5062;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Niet verdacht van misdrijf;2013/'14;20.0;10.0;;63.6
5063;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Niet verdacht van misdrijf;2014/'15;20.0;10.0;;68.4
5064;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Wel verdacht van misdrijf;2004/'05;0.0;0.0;0.0;0.0
5065;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Wel verdacht van misdrijf;2005/'06;;;0.0;
5066;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Wel verdacht van misdrijf;2006/'07;;0.0;;0.0
5067;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Wel verdacht van misdrijf;2007/'08;0.0;0.0;0.0;0.0
5068;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Wel verdacht van misdrijf;2008/'09;0.0;0.0;0.0;0.0
5069;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Wel verdacht van misdrijf;2009/'10;0.0;0.0;0.0;0.0
5070;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Wel verdacht van misdrijf;2010/'11;0.0;0.0;0.0;0.0
5071;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Wel verdacht van misdrijf;2011/'12;0.0;0.0;0.0;0.0
5072;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Wel verdacht van misdrijf;2012/'13 Oude methode;;;0.0;
5073;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Wel verdacht van misdrijf;2012/'13 Nieuwe methode;;;0.0;
5074;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Wel verdacht van misdrijf;2013/'14;0.0;0.0;0.0;0.0
5075;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;Wel verdacht van misdrijf;2014/'15;;0.0;;0.0
5076;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;1 keer verdacht van misdrijf;2004/'05;0.0;0.0;0.0;0.0
5077;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;1 keer verdacht van misdrijf;2005/'06;;;0.0;
5078;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;1 keer verdacht van misdrijf;2006/'07;;0.0;;0.0
5079;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;1 keer verdacht van misdrijf;2007/'08;0.0;0.0;0.0;0.0
5080;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;1 keer verdacht van misdrijf;2008/'09;0.0;0.0;0.0;0.0
5081;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;1 keer verdacht van misdrijf;2009/'10;0.0;0.0;0.0;0.0
5082;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;1 keer verdacht van misdrijf;2010/'11;0.0;0.0;0.0;0.0
5083;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;1 keer verdacht van misdrijf;2011/'12;0.0;0.0;0.0;0.0
5084;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;1 keer verdacht van misdrijf;2012/'13 Oude methode;;;0.0;
5085;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;1 keer verdacht van misdrijf;2012/'13 Nieuwe methode;;;0.0;
5086;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;1 keer verdacht van misdrijf;2013/'14;0.0;0.0;0.0;0.0
5087;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;1 keer verdacht van misdrijf;2014/'15;0.0;0.0;0.0;0.0
5088;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;2 keer of meer verdacht van misdrijf;2004/'05;0.0;0.0;0.0;0.0
5089;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;2 keer of meer verdacht van misdrijf;2005/'06;0.0;0.0;0.0;0.0
5090;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;2 keer of meer verdacht van misdrijf;2006/'07;0.0;0.0;0.0;0.0
5091;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;2 keer of meer verdacht van misdrijf;2007/'08;0.0;0.0;0.0;0.0
5092;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;2 keer of meer verdacht van misdrijf;2008/'09;0.0;0.0;0.0;0.0
5093;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;2 keer of meer verdacht van misdrijf;2009/'10;0.0;0.0;0.0;0.0
5094;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;2 keer of meer verdacht van misdrijf;2010/'11;0.0;0.0;0.0;0.0
5095;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;2 keer of meer verdacht van misdrijf;2011/'12;0.0;0.0;0.0;0.0
5096;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;2 keer of meer verdacht van misdrijf;2012/'13 Oude methode;0.0;0.0;0.0;0.0
5097;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;2 keer of meer verdacht van misdrijf;2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
5098;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;2 keer of meer verdacht van misdrijf;2013/'14;0.0;0.0;0.0;0.0
5099;Totaal mannen en vrouwen;3;Voortgezet onderwijs;23 jaar of ouder;2 keer of meer verdacht van misdrijf;2014/'15;;0.0;;0.0
5100;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Totaal wel en niet verdacht van misdrijf;2004/'05;27430.0;4700.0;22730.0;17.1
5101;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Totaal wel en niet verdacht van misdrijf;2005/'06;30650.0;4590.0;26070.0;15.0
5102;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Totaal wel en niet verdacht van misdrijf;2006/'07;31180.0;4300.0;26880.0;13.8
5103;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Totaal wel en niet verdacht van misdrijf;2007/'08;32120.0;4450.0;27670.0;13.8
5104;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Totaal wel en niet verdacht van misdrijf;2008/'09;32210.0;4090.0;28120.0;12.7
5105;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Totaal wel en niet verdacht van misdrijf;2009/'10;32780.0;4290.0;28490.0;13.1
5106;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Totaal wel en niet verdacht van misdrijf;2010/'11;33360.0;4440.0;28920.0;13.3
5107;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Totaal wel en niet verdacht van misdrijf;2011/'12;32540.0;3940.0;28600.0;12.1
5108;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Totaal wel en niet verdacht van misdrijf;2012/'13 Oude methode;31920.0;3720.0;28200.0;11.7
5109;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Totaal wel en niet verdacht van misdrijf;2012/'13 Nieuwe methode;31880.0;3690.0;28190.0;11.6
5110;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Totaal wel en niet verdacht van misdrijf;2013/'14;30820.0;3210.0;27610.0;10.4
5111;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Totaal wel en niet verdacht van misdrijf;2014/'15;29090.0;2520.0;26570.0;8.7
5112;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Niet verdacht van misdrijf;2004/'05;25080.0;4030.0;21050.0;16.1
5113;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Niet verdacht van misdrijf;2005/'06;27790.0;3860.0;23930.0;13.9
5114;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Niet verdacht van misdrijf;2006/'07;27980.0;3560.0;24420.0;12.7
5115;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Niet verdacht van misdrijf;2007/'08;28700.0;3670.0;25030.0;12.8
5116;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Niet verdacht van misdrijf;2008/'09;28730.0;3380.0;25350.0;11.8
5117;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Niet verdacht van misdrijf;2009/'10;29270.0;3550.0;25720.0;12.1
5118;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Niet verdacht van misdrijf;2010/'11;30200.0;3740.0;26460.0;12.4
5119;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Niet verdacht van misdrijf;2011/'12;29550.0;3330.0;26220.0;11.3
5120;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Niet verdacht van misdrijf;2012/'13 Oude methode;29200.0;3190.0;26020.0;10.9
5121;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Niet verdacht van misdrijf;2012/'13 Nieuwe methode;29180.0;3170.0;26010.0;10.9
5122;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Niet verdacht van misdrijf;2013/'14;28360.0;2720.0;25630.0;9.6
5123;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Niet verdacht van misdrijf;2014/'15;26930.0;2140.0;24790.0;8.0
5124;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Wel verdacht van misdrijf;2004/'05;2350.0;670.0;1680.0;28.5
5125;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Wel verdacht van misdrijf;2005/'06;2870.0;730.0;2140.0;25.5
5126;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Wel verdacht van misdrijf;2006/'07;3210.0;740.0;2470.0;23.1
5127;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Wel verdacht van misdrijf;2007/'08;3420.0;780.0;2640.0;22.8
5128;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Wel verdacht van misdrijf;2008/'09;3480.0;720.0;2770.0;20.5
5129;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Wel verdacht van misdrijf;2009/'10;3520.0;750.0;2770.0;21.2
5130;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Wel verdacht van misdrijf;2010/'11;3160.0;700.0;2460.0;22.1
5131;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Wel verdacht van misdrijf;2011/'12;2990.0;610.0;2380.0;20.4
5132;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Wel verdacht van misdrijf;2012/'13 Oude methode;2720.0;540.0;2180.0;19.7
5133;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Wel verdacht van misdrijf;2012/'13 Nieuwe methode;2710.0;530.0;2180.0;19.4
5134;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Wel verdacht van misdrijf;2013/'14;2460.0;490.0;1980.0;19.7
5135;Totaal mannen en vrouwen;3;Mbo (inclusief extranei);0;Wel verdacht van misdrijf;2014/'15;2160.0;380.0;1780.0;17.5
