ID;Geslacht;Leeftijd;IndicatieZMVGrondslagEnZzp;GebruikZMV;RegioS;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;PersMetIndicGebruikOpPeildatum_4;OpnamedagenInJaar_5
4548;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Gelderland (PV);2009;;;;;
4549;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Gelderland (PV);2010;;;;;
4550;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Gelderland (PV);2011;;;;;
4551;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Gelderland (PV);2012;;;;;
4552;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Gelderland (PV);2013;;;;;
4553;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Gelderland (PV);2014;;;;;
4554;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Utrecht (PV);2009;;;;;
4555;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Utrecht (PV);2010;;;;;
4556;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Utrecht (PV);2011;;;;;
4557;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Utrecht (PV);2012;;;;;
4558;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Utrecht (PV);2013;;;;;
4559;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Utrecht (PV);2014;;;;;
4560;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Holland (PV);2009;;;;;
4561;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Holland (PV);2010;;;;;
4562;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Holland (PV);2011;;;;;
4563;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Holland (PV);2012;;;;;
4564;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Holland (PV);2013;;;;;
4565;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Holland (PV);2014;;;;;
4566;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Zuid-Holland (PV);2009;;;;;
4567;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Zuid-Holland (PV);2010;;;;;
4568;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Zuid-Holland (PV);2011;;;;;
4569;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Zuid-Holland (PV);2012;;;;;
4570;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Zuid-Holland (PV);2013;;;;;
4571;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Zuid-Holland (PV);2014;;;;;
4572;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Zeeland (PV);2009;;;;;
4573;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Zeeland (PV);2010;;;;;
4574;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Zeeland (PV);2011;;;;;
4575;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Zeeland (PV);2012;;;;;
4576;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Zeeland (PV);2013;;;;;
4577;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Zeeland (PV);2014;;;;;
4578;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Brabant (PV);2009;;;;;
4579;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Brabant (PV);2010;;;;;
4580;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Brabant (PV);2011;;;;;
4581;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Brabant (PV);2012;;;;;
4582;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Brabant (PV);2013;;;;;
4583;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Noord-Brabant (PV);2014;;;;;
4584;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Limburg (PV);2009;;;;;
4585;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Limburg (PV);2010;;;;;
4586;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Limburg (PV);2011;;;;;
4587;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Limburg (PV);2012;;;;;
4588;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Limburg (PV);2013;;;;;
4589;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Oude functie ZMV-AWBZ/zzp onbekend;Limburg (PV);2014;;;;;
4590;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Nederland;2009;7965.0;0.05;9285.0;0.06;
4591;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Nederland;2010;10855.0;0.06;10915.0;0.07;
4592;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Nederland;2011;12080.0;0.07;12300.0;0.07;
4593;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Nederland;2012;14285.0;0.08;14995.0;0.09;
4594;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Nederland;2013;16525.0;0.1;17055.0;0.1;
4595;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Nederland;2014;18600.0;0.11;18465.0;0.11;
4596;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Noord-Nederland (LD);2009;910.0;0.05;1045.0;0.06;
4597;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Noord-Nederland (LD);2010;1250.0;0.07;1220.0;0.07;
4598;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Noord-Nederland (LD);2011;1360.0;0.08;1410.0;0.08;
4599;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Noord-Nederland (LD);2012;1685.0;0.1;1860.0;0.11;
4600;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Noord-Nederland (LD);2013;2100.0;0.12;2170.0;0.13;
4601;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Noord-Nederland (LD);2014;2425.0;0.14;2450.0;0.14;
4602;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Oost-Nederland (LD);2009;1690.0;0.05;1990.0;0.06;
4603;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Oost-Nederland (LD);2010;2355.0;0.07;2500.0;0.07;
4604;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Oost-Nederland (LD);2011;2860.0;0.08;3005.0;0.08;
4605;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Oost-Nederland (LD);2012;3590.0;0.1;3825.0;0.11;
4606;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Oost-Nederland (LD);2013;4260.0;0.12;4435.0;0.12;
4607;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Oost-Nederland (LD);2014;4805.0;0.13;4815.0;0.13;
4608;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;West-Nederland (LD);2009;3720.0;0.05;4335.0;0.06;
4609;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;West-Nederland (LD);2010;5095.0;0.06;4995.0;0.06;
4610;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;West-Nederland (LD);2011;5435.0;0.07;5395.0;0.07;
4611;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;West-Nederland (LD);2012;6150.0;0.08;6260.0;0.08;
4612;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;West-Nederland (LD);2013;6815.0;0.08;6990.0;0.09;
4613;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;West-Nederland (LD);2014;7530.0;0.09;7380.0;0.09;
4614;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Zuid-Nederland (LD);2009;1640.0;0.05;1915.0;0.05;
4615;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Zuid-Nederland (LD);2010;2155.0;0.06;2200.0;0.06;
4616;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Zuid-Nederland (LD);2011;2425.0;0.07;2490.0;0.07;
4617;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Zuid-Nederland (LD);2012;2865.0;0.08;3050.0;0.08;
4618;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Zuid-Nederland (LD);2013;3350.0;0.09;3460.0;0.1;
4619;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Zuid-Nederland (LD);2014;3845.0;0.1;3820.0;0.11;
4620;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Groningen (PV);2009;335.0;0.06;380.0;0.07;
4621;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Groningen (PV);2010;455.0;0.08;425.0;0.07;
4622;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Groningen (PV);2011;480.0;0.08;480.0;0.08;
4623;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Groningen (PV);2012;620.0;0.1;675.0;0.12;
4624;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Groningen (PV);2013;770.0;0.13;785.0;0.13;
4625;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Groningen (PV);2014;900.0;0.15;900.0;0.15;
4626;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Friesland (PV);2009;215.0;0.03;270.0;0.04;
4627;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Friesland (PV);2010;350.0;0.05;355.0;0.05;
4628;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Friesland (PV);2011;370.0;0.06;395.0;0.06;
4629;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Friesland (PV);2012;435.0;0.07;505.0;0.08;
4630;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Friesland (PV);2013;580.0;0.09;640.0;0.1;
4631;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Friesland (PV);2014;695.0;0.11;715.0;0.11;
4632;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Drenthe (PV);2009;360.0;0.07;400.0;0.08;
4633;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Drenthe (PV);2010;445.0;0.09;445.0;0.09;
4634;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Drenthe (PV);2011;510.0;0.1;535.0;0.11;
4635;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Drenthe (PV);2012;630.0;0.13;680.0;0.14;
4636;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Drenthe (PV);2013;745.0;0.15;750.0;0.15;
4637;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Drenthe (PV);2014;830.0;0.17;835.0;0.17;
4638;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Overijssel (PV);2009;525.0;0.05;590.0;0.05;
4639;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Overijssel (PV);2010;730.0;0.06;745.0;0.07;
4640;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Overijssel (PV);2011;895.0;0.08;985.0;0.09;
4641;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Overijssel (PV);2012;1200.0;0.1;1260.0;0.11;
4642;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Overijssel (PV);2013;1465.0;0.13;1505.0;0.13;
4643;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Overijssel (PV);2014;1610.0;0.14;1650.0;0.14;
4644;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Flevoland (PV);2009;160.0;0.04;165.0;0.04;
4645;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Flevoland (PV);2010;195.0;0.05;215.0;0.05;
4646;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Flevoland (PV);2011;255.0;0.06;240.0;0.06;
4647;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Flevoland (PV);2012;350.0;0.09;380.0;0.1;
4648;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Flevoland (PV);2013;430.0;0.11;405.0;0.1;
4649;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Flevoland (PV);2014;455.0;0.11;425.0;0.11;
4650;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Gelderland (PV);2009;1005.0;0.05;1235.0;0.06;
4651;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Gelderland (PV);2010;1435.0;0.07;1540.0;0.08;
4652;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Gelderland (PV);2011;1710.0;0.08;1780.0;0.09;
4653;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Gelderland (PV);2012;2035.0;0.1;2185.0;0.11;
4654;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Gelderland (PV);2013;2370.0;0.12;2525.0;0.12;
4655;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Gelderland (PV);2014;2735.0;0.13;2740.0;0.14;
4656;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Utrecht (PV);2009;640.0;0.05;730.0;0.06;
4657;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Utrecht (PV);2010;850.0;0.07;810.0;0.07;
4658;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Utrecht (PV);2011;820.0;0.07;815.0;0.07;
4659;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Utrecht (PV);2012;875.0;0.07;875.0;0.07;
4660;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Utrecht (PV);2013;955.0;0.08;1030.0;0.08;
4661;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Utrecht (PV);2014;1100.0;0.09;1140.0;0.09;
4662;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Noord-Holland (PV);2009;1220.0;0.04;1420.0;0.05;
4663;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Noord-Holland (PV);2010;1675.0;0.06;1655.0;0.06;
4664;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Noord-Holland (PV);2011;1785.0;0.06;1775.0;0.07;
4665;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Noord-Holland (PV);2012;2025.0;0.07;2085.0;0.08;
4666;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Noord-Holland (PV);2013;2250.0;0.08;2255.0;0.08;
4667;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Noord-Holland (PV);2014;2410.0;0.09;2250.0;0.08;
4668;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Zuid-Holland (PV);2009;1690.0;0.05;1940.0;0.06;
4669;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Zuid-Holland (PV);2010;2335.0;0.06;2285.0;0.06;
4670;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Zuid-Holland (PV);2011;2610.0;0.07;2575.0;0.07;
4671;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Zuid-Holland (PV);2012;3005.0;0.08;3025.0;0.08;
4672;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Zuid-Holland (PV);2013;3325.0;0.09;3380.0;0.09;
4673;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Zuid-Holland (PV);2014;3685.0;0.1;3645.0;0.1;
4674;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Zeeland (PV);2009;170.0;0.04;245.0;0.06;
4675;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Zeeland (PV);2010;235.0;0.06;245.0;0.06;
4676;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Zeeland (PV);2011;220.0;0.06;225.0;0.06;
4677;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Zeeland (PV);2012;250.0;0.06;275.0;0.07;
4678;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Zeeland (PV);2013;290.0;0.07;325.0;0.08;
4679;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Zeeland (PV);2014;340.0;0.09;345.0;0.09;
4680;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Noord-Brabant (PV);2009;1010.0;0.04;1140.0;0.05;
4681;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Noord-Brabant (PV);2010;1315.0;0.05;1330.0;0.05;
4682;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Noord-Brabant (PV);2011;1535.0;0.06;1610.0;0.07;
4683;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Noord-Brabant (PV);2012;1905.0;0.08;2000.0;0.08;
4684;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Noord-Brabant (PV);2013;2255.0;0.09;2305.0;0.09;
4685;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Noord-Brabant (PV);2014;2640.0;0.1;2645.0;0.11;
4686;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Limburg (PV);2009;630.0;0.06;775.0;0.07;
4687;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Limburg (PV);2010;840.0;0.07;865.0;0.08;
4688;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Limburg (PV);2011;890.0;0.08;880.0;0.08;
4689;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Limburg (PV);2012;960.0;0.08;1050.0;0.09;
4690;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Limburg (PV);2013;1095.0;0.1;1155.0;0.1;
4691;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;ZMV-AWBZ onbekend;Limburg (PV);2014;1200.0;0.11;1180.0;0.11;
4692;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Nederland;2009;;;;;
4693;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Nederland;2010;;;;;
4694;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Nederland;2011;;;;;
4695;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Nederland;2012;;;;;
4696;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Nederland;2013;;;;;
4697;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Nederland;2014;;;;;
4698;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Noord-Nederland (LD);2009;;;;;
4699;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Noord-Nederland (LD);2010;;;;;
4700;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Noord-Nederland (LD);2011;;;;;
4701;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Noord-Nederland (LD);2012;;;;;
4702;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Noord-Nederland (LD);2013;;;;;
4703;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Noord-Nederland (LD);2014;;;;;
4704;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Oost-Nederland (LD);2009;;;;;
4705;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Oost-Nederland (LD);2010;;;;;
4706;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Oost-Nederland (LD);2011;;;;;
4707;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Oost-Nederland (LD);2012;;;;;
4708;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Oost-Nederland (LD);2013;;;;;
4709;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);Oost-Nederland (LD);2014;;;;;
4710;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);West-Nederland (LD);2009;;;;;
4711;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);West-Nederland (LD);2010;;;;;
4712;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);West-Nederland (LD);2011;;;;;
4713;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);West-Nederland (LD);2012;;;;;
4714;Totaal mannen en vrouwen;Totaal leeftijd;Psychiatrische aandoening;Totaal zzp Verpleging en verzorging (VV);West-Nederland (LD);2013;;;;;
