ID;Geslacht;Overwerk;PositieWerkkring;Persoonskenmerken;Perioden;Werknemer_1
5129;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Arbeidsduur: 20 tot 35 uur per week;2020;194
5130;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Arbeidsduur: voltijd;2006;119
5131;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Arbeidsduur: voltijd;2007;151
5132;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Arbeidsduur: voltijd;2008;154
5133;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Arbeidsduur: voltijd;2009;142
5134;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Arbeidsduur: voltijd;2010;131
5135;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Arbeidsduur: voltijd;2011;155
5136;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Arbeidsduur: voltijd;2012;166
5137;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Arbeidsduur: voltijd;2013;187
5138;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Arbeidsduur: voltijd;2014;193
5139;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Arbeidsduur: voltijd;2015;203
5140;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Arbeidsduur: voltijd;2016;218
5141;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Arbeidsduur: voltijd;2017;228
5142;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Arbeidsduur: voltijd;2018;230
5143;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Arbeidsduur: voltijd;2019;226
5144;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Arbeidsduur: voltijd;2020;204
5145;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 1  laag;2006;93
5146;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 1  laag;2007;117
5147;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 1  laag;2008;124
5148;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 1  laag;2009;115
5149;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 1  laag;2010;113
5150;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 1  laag;2011;120
5151;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 1  laag;2012;127
5152;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 1  laag;2013;153
5153;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 1  laag;2014;149
5154;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 1  laag;2015;164
5155;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 1  laag;2016;174
5156;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 1  laag;2017;175
5157;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 1  laag;2018;184
5158;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 1  laag;2019;189
5159;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 1  laag;2020;174
5160;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2006;123
5161;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2007;153
5162;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2008;158
5163;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2009;154
5164;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2010;160
5165;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2011;177
5166;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2012;192
5167;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2013;211
5168;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2014;221
5169;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2015;238
5170;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2016;233
5171;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2017;257
5172;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2018;263
5173;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2019;250
5174;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 2 middelbaar ;2020;237
5175;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 3 hoog;2006;58
5176;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 3 hoog;2007;76
5177;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 3 hoog;2008;80
5178;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 3 hoog;2009;89
5179;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 3 hoog;2010;89
5180;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 3 hoog;2011;100
5181;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 3 hoog;2012;120
5182;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 3 hoog;2013;144
5183;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 3 hoog;2014;147
5184;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 3 hoog;2015;163
5185;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 3 hoog;2016;184
5186;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 3 hoog;2017;190
5187;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 3 hoog;2018;193
5188;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 3 hoog;2019;195
5189;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: 3 hoog;2020;212
5190;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: weet niet of onbekend;2006;2
5191;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: weet niet of onbekend;2007;2
5192;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: weet niet of onbekend;2008;1
5193;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: weet niet of onbekend;2009;1
5194;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: weet niet of onbekend;2010;1
5195;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: weet niet of onbekend;2011;2
5196;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: weet niet of onbekend;2012;3
5197;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: weet niet of onbekend;2013;8
5198;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: weet niet of onbekend;2014;8
5199;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: weet niet of onbekend;2015;8
5200;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: weet niet of onbekend;2016;11
5201;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: weet niet of onbekend;2017;9
5202;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: weet niet of onbekend;2018;10
5203;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: weet niet of onbekend;2019;11
5204;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Onderwijsniveau: weet niet of onbekend;2020;13
5205;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2006;114
5206;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2007;135
5207;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2008;139
5208;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2009;138
5209;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2010;139
5210;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2011;159
5211;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2012;174
5212;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2013;213
5213;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2014;207
5214;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2015;237
5215;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2016;243
5216;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2017;254
5217;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2018;252
5218;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2019;248
5219;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 15 tot 25 jaar;2020;260
5220;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2006;123
5221;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2007;167
5222;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2008;170
5223;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2009;169
5224;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2010;163
5225;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2011;170
5226;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2012;193
5227;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2013;210
5228;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2014;224
5229;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2015;228
5230;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2016;250
5231;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2017;257
5232;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2018;271
5233;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2019;267
5234;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 45 jaar;2020;250
5235;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2006;81
5236;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2007;103
5237;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2008;102
5238;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2009;102
5239;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2010;103
5240;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2011;111
5241;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2012;122
5242;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2013;136
5243;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2014;149
5244;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2015;152
5245;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2016;171
5246;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2017;174
5247;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2018;180
5248;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2019;182
5249;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 25 tot 35 jaar;2020;171
5250;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 35 tot 45 jaar;2006;42
5251;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 35 tot 45 jaar;2007;64
5252;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 35 tot 45 jaar;2008;68
5253;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 35 tot 45 jaar;2009;67
5254;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 35 tot 45 jaar;2010;60
5255;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 35 tot 45 jaar;2011;59
5256;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 35 tot 45 jaar;2012;72
5257;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 35 tot 45 jaar;2013;73
5258;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 35 tot 45 jaar;2014;75
5259;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 35 tot 45 jaar;2015;76
5260;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 35 tot 45 jaar;2016;79
5261;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 35 tot 45 jaar;2017;82
5262;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 35 tot 45 jaar;2018;91
5263;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 35 tot 45 jaar;2019;85
5264;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 35 tot 45 jaar;2020;79
5265;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 55 jaar;2006;28
5266;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 55 jaar;2007;32
5267;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 55 jaar;2008;36
5268;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 55 jaar;2009;35
5269;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 55 jaar;2010;38
5270;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 55 jaar;2011;46
5271;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 55 jaar;2012;47
5272;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 55 jaar;2013;55
5273;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 55 jaar;2014;59
5274;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 55 jaar;2015;66
5275;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 55 jaar;2016;66
5276;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 55 jaar;2017;74
5277;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 55 jaar;2018;71
5278;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 55 jaar;2019;70
5279;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 55 jaar;2020;67
5280;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2006;39
5281;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2007;46
5282;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2008;55
5283;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2009;52
5284;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2010;62
5285;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2011;68
5286;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2012;74
5287;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2013;93
5288;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2014;93
5289;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2015;108
5290;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2016;110
5291;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2017;121
5292;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2018;127
5293;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2019;130
5294;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 45 tot 75 jaar;2020;126
5295;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 55 tot 65 jaar;2006;9
5296;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 55 tot 65 jaar;2007;13
5297;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 55 tot 65 jaar;2008;16
5298;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 55 tot 65 jaar;2009;12
5299;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 55 tot 65 jaar;2010;17
5300;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 55 tot 65 jaar;2011;19
5301;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 55 tot 65 jaar;2012;22
5302;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 55 tot 65 jaar;2013;31
5303;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 55 tot 65 jaar;2014;28
5304;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 55 tot 65 jaar;2015;32
5305;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 55 tot 65 jaar;2016;35
5306;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 55 tot 65 jaar;2017;39
5307;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 55 tot 65 jaar;2018;43
5308;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 55 tot 65 jaar;2019;44
5309;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 55 tot 65 jaar;2020;43
5310;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 65 tot 75 jaar;2006;2
5311;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 65 tot 75 jaar;2007;1
5312;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 65 tot 75 jaar;2008;3
5313;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 65 tot 75 jaar;2009;5
5314;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 65 tot 75 jaar;2010;6
5315;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 65 tot 75 jaar;2011;3
5316;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 65 tot 75 jaar;2012;5
5317;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 65 tot 75 jaar;2013;8
5318;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 65 tot 75 jaar;2014;6
5319;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 65 tot 75 jaar;2015;10
5320;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 65 tot 75 jaar;2016;9
5321;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 65 tot 75 jaar;2017;9
5322;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 65 tot 75 jaar;2018;13
5323;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 65 tot 75 jaar;2019;16
5324;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Leeftijd: 65 tot 75 jaar;2020;17
5325;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Positie: alleenstaande;2006;47
5326;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Positie: alleenstaande;2007;65
5327;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Positie: alleenstaande;2008;66
5328;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Positie: alleenstaande;2009;66
5329;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Positie: alleenstaande;2010;64
5330;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Positie: alleenstaande;2011;79
5331;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Positie: alleenstaande;2012;75
5332;Totaal mannen en vrouwen;Soms overwerken;Werknemer met flexibele arbeidsrelatie;Positie: alleenstaande;2013;98
