ID;Sex;EmploymentType;SectorBranchesSIC2008;Periods;EmployedPersons_1;Jobs_2;FullTimeEquivalentFte_3;HoursWorked_4
4705;Total male and female;Employees;64 Financial institutions, no insurance;2002;132.0;142.0;126.0;210.0
4706;Total male and female;Employees;64 Financial institutions, no insurance;2003;126.0;136.0;121.0;202.0
4707;Total male and female;Employees;64 Financial institutions, no insurance;2004;122.0;132.0;118.0;197.0
4708;Total male and female;Employees;64 Financial institutions, no insurance;2005;124.0;134.0;119.0;197.0
4709;Total male and female;Employees;64 Financial institutions, no insurance;2006;125.0;135.0;120.0;199.0
4710;Total male and female;Employees;64 Financial institutions, no insurance;2007;127.0;137.0;122.0;203.0
4711;Total male and female;Employees;64 Financial institutions, no insurance;2008;121.0;131.0;116.0;194.0
4712;Total male and female;Employees;64 Financial institutions, no insurance;2009;122.0;130.0;116.0;194.0
4713;Total male and female;Employees;64 Financial institutions, no insurance;2010;113.0;119.0;107.0;179.0
4714;Total male and female;Employees;64 Financial institutions, no insurance;2011;116.0;123.0;112.0;188.0
4715;Total male and female;Employees;64 Financial institutions, no insurance;2012;114.0;119.0;109.0;181.0
4716;Total male and female;Employees;64 Financial institutions, no insurance;2013;112.0;115.0;105.0;176.0
4717;Total male and female;Employees;64 Financial institutions, no insurance;2014;105.0;108.0;99.0;168.0
4718;Total male and female;Employees;64 Financial institutions, no insurance;2015;99.0;102.0;93.0;156.0
4719;Total male and female;Employees;64 Financial institutions, no insurance;2016;96.0;99.0;91.0;153.0
4720;Total male and female;Employees;64 Financial institutions, no insurance;2017;89.0;91.0;83.0;141.0
4721;Total male and female;Employees;64 Financial institutions, no insurance;2018;86.0;88.0;81.0;137.0
4722;Total male and female;Employees;64 Financial institutions, no insurance;2019;87.0;88.0;81.0;139.0
4723;Total male and female;Employees;64 Financial institutions, no insurance;2020;88.0;90.0;83.0;142.0
4724;Total male and female;Employees;64 Financial institutions, no insurance;2021;89.0;91.0;85.0;144.0
4725;Total male and female;Employees;64 Financial institutions, no insurance;2022;91.0;93.0;87.0;146.0
4726;Total male and female;Employees;64 Financial institutions, no insurance;2023;95.0;97.0;91.0;152.0
4727;Total male and female;Employees;65 Insurance and pension funding;1995;47.0;50.0;45.0;74.0
4728;Total male and female;Employees;65 Insurance and pension funding;1996;47.0;50.0;46.0;74.0
4729;Total male and female;Employees;65 Insurance and pension funding;1997;50.0;53.0;49.0;79.0
4730;Total male and female;Employees;65 Insurance and pension funding;1998;51.0;55.0;50.0;80.0
4731;Total male and female;Employees;65 Insurance and pension funding;1999;53.0;56.0;50.0;82.0
4732;Total male and female;Employees;65 Insurance and pension funding;2000;54.0;57.0;51.0;81.0
4733;Total male and female;Employees;65 Insurance and pension funding;2001;55.0;58.0;50.0;81.0
4734;Total male and female;Employees;65 Insurance and pension funding;2002;58.0;58.0;52.0;83.0
4735;Total male and female;Employees;65 Insurance and pension funding;2003;59.0;59.0;52.0;86.0
4736;Total male and female;Employees;65 Insurance and pension funding;2004;57.0;57.0;51.0;84.0
4737;Total male and female;Employees;65 Insurance and pension funding;2005;54.0;54.0;49.0;79.0
4738;Total male and female;Employees;65 Insurance and pension funding;2006;61.0;62.0;55.0;91.0
4739;Total male and female;Employees;65 Insurance and pension funding;2007;60.0;61.0;54.0;90.0
4740;Total male and female;Employees;65 Insurance and pension funding;2008;58.0;59.0;53.0;88.0
4741;Total male and female;Employees;65 Insurance and pension funding;2009;58.0;58.0;52.0;87.0
4742;Total male and female;Employees;65 Insurance and pension funding;2010;60.0;61.0;55.0;91.0
4743;Total male and female;Employees;65 Insurance and pension funding;2011;51.0;52.0;46.0;77.0
4744;Total male and female;Employees;65 Insurance and pension funding;2012;49.0;50.0;45.0;75.0
4745;Total male and female;Employees;65 Insurance and pension funding;2013;49.0;50.0;45.0;75.0
4746;Total male and female;Employees;65 Insurance and pension funding;2014;47.0;48.0;43.0;73.0
4747;Total male and female;Employees;65 Insurance and pension funding;2015;45.0;45.0;41.0;70.0
4748;Total male and female;Employees;65 Insurance and pension funding;2016;43.0;44.0;40.0;67.0
4749;Total male and female;Employees;65 Insurance and pension funding;2017;41.0;41.0;38.0;64.0
4750;Total male and female;Employees;65 Insurance and pension funding;2018;37.0;38.0;35.0;59.0
4751;Total male and female;Employees;65 Insurance and pension funding;2019;31.0;35.0;32.0;54.0
4752;Total male and female;Employees;65 Insurance and pension funding;2020;30.0;36.0;33.0;56.0
4753;Total male and female;Employees;65 Insurance and pension funding;2021;36.0;36.0;33.0;56.0
4754;Total male and female;Employees;65 Insurance and pension funding;2022;36.0;37.0;34.0;56.0
4755;Total male and female;Employees;65 Insurance and pension funding;2023;36.0;37.0;34.0;56.0
4756;Total male and female;Employees;66 Other financial services;1995;57.0;59.0;53.0;94.0
4757;Total male and female;Employees;66 Other financial services;1996;60.0;62.0;55.0;99.0
4758;Total male and female;Employees;66 Other financial services;1997;63.0;65.0;58.0;104.0
4759;Total male and female;Employees;66 Other financial services;1998;68.0;71.0;62.0;112.0
4760;Total male and female;Employees;66 Other financial services;1999;70.0;73.0;63.0;113.0
4761;Total male and female;Employees;66 Other financial services;2000;72.0;75.0;66.0;116.0
4762;Total male and female;Employees;66 Other financial services;2001;73.0;77.0;66.0;117.0
4763;Total male and female;Employees;66 Other financial services;2002;73.0;76.0;64.0;114.0
4764;Total male and female;Employees;66 Other financial services;2003;74.0;77.0;64.0;113.0
4765;Total male and female;Employees;66 Other financial services;2004;73.0;76.0;64.0;116.0
4766;Total male and female;Employees;66 Other financial services;2005;73.0;77.0;64.0;115.0
4767;Total male and female;Employees;66 Other financial services;2006;75.0;79.0;66.0;116.0
4768;Total male and female;Employees;66 Other financial services;2007;74.0;78.0;65.0;114.0
4769;Total male and female;Employees;66 Other financial services;2008;76.0;80.0;66.0;118.0
4770;Total male and female;Employees;66 Other financial services;2009;73.0;76.0;64.0;112.0
4771;Total male and female;Employees;66 Other financial services;2010;73.0;76.0;63.0;110.0
4772;Total male and female;Employees;66 Other financial services;2011;73.0;76.0;63.0;110.0
4773;Total male and female;Employees;66 Other financial services;2012;72.0;75.0;62.0;108.0
4774;Total male and female;Employees;66 Other financial services;2013;70.0;73.0;60.0;104.0
4775;Total male and female;Employees;66 Other financial services;2014;69.0;72.0;60.0;105.0
4776;Total male and female;Employees;66 Other financial services;2015;71.0;74.0;62.0;108.0
4777;Total male and female;Employees;66 Other financial services;2016;71.0;74.0;62.0;108.0
4778;Total male and female;Employees;66 Other financial services;2017;72.0;75.0;62.0;109.0
4779;Total male and female;Employees;66 Other financial services;2018;73.0;77.0;64.0;111.0
4780;Total male and female;Employees;66 Other financial services;2019;75.0;78.0;65.0;114.0
4781;Total male and female;Employees;66 Other financial services;2020;82.0;77.0;65.0;112.0
4782;Total male and female;Employees;66 Other financial services;2021;75.0;78.0;66.0;117.0
4783;Total male and female;Employees;66 Other financial services;2022;79.0;82.0;70.0;121.0
4784;Total male and female;Employees;66 Other financial services;2023;81.0;84.0;71.0;123.0
4785;Total male and female;Employees;L Renting, buying, selling real estate;1995;50.0;52.0;43.0;75.0
4786;Total male and female;Employees;L Renting, buying, selling real estate;1996;51.0;54.0;44.0;77.0
4787;Total male and female;Employees;L Renting, buying, selling real estate;1997;54.0;55.0;46.0;80.0
4788;Total male and female;Employees;L Renting, buying, selling real estate;1998;58.0;59.0;49.0;85.0
4789;Total male and female;Employees;L Renting, buying, selling real estate;1999;58.0;61.0;51.0;87.0
4790;Total male and female;Employees;L Renting, buying, selling real estate;2000;61.0;64.0;53.0;91.0
4791;Total male and female;Employees;L Renting, buying, selling real estate;2001;64.0;66.0;54.0;94.0
4792;Total male and female;Employees;L Renting, buying, selling real estate;2002;67.0;69.0;57.0;97.0
4793;Total male and female;Employees;L Renting, buying, selling real estate;2003;68.0;70.0;57.0;98.0
4794;Total male and female;Employees;L Renting, buying, selling real estate;2004;67.0;70.0;58.0;99.0
4795;Total male and female;Employees;L Renting, buying, selling real estate;2005;68.0;71.0;58.0;99.0
4796;Total male and female;Employees;L Renting, buying, selling real estate;2006;68.0;72.0;59.0;99.0
4797;Total male and female;Employees;L Renting, buying, selling real estate;2007;70.0;74.0;60.0;101.0
4798;Total male and female;Employees;L Renting, buying, selling real estate;2008;73.0;76.0;62.0;104.0
4799;Total male and female;Employees;L Renting, buying, selling real estate;2009;73.0;77.0;62.0;104.0
4800;Total male and female;Employees;L Renting, buying, selling real estate;2010;69.0;73.0;59.0;98.0
4801;Total male and female;Employees;L Renting, buying, selling real estate;2011;68.0;72.0;59.0;97.0
4802;Total male and female;Employees;L Renting, buying, selling real estate;2012;66.0;69.0;56.0;93.0
4803;Total male and female;Employees;L Renting, buying, selling real estate;2013;63.0;67.0;55.0;91.0
4804;Total male and female;Employees;L Renting, buying, selling real estate;2014;63.0;66.0;54.0;90.0
4805;Total male and female;Employees;L Renting, buying, selling real estate;2015;62.0;66.0;53.0;89.0
4806;Total male and female;Employees;L Renting, buying, selling real estate;2016;63.0;66.0;54.0;90.0
4807;Total male and female;Employees;L Renting, buying, selling real estate;2017;64.0;68.0;54.0;91.0
4808;Total male and female;Employees;L Renting, buying, selling real estate;2018;64.0;68.0;55.0;92.0
4809;Total male and female;Employees;L Renting, buying, selling real estate;2019;66.0;69.0;56.0;94.0
4810;Total male and female;Employees;L Renting, buying, selling real estate;2020;67.0;70.0;57.0;96.0
4811;Total male and female;Employees;L Renting, buying, selling real estate;2021;67.0;71.0;58.0;98.0
4812;Total male and female;Employees;L Renting, buying, selling real estate;2022;69.0;73.0;60.0;99.0
4813;Total male and female;Employees;L Renting, buying, selling real estate;2023;71.0;75.0;61.0;101.0
4814;Total male and female;Employees;68 Renting, buying, selling real estate;1995;50.0;52.0;43.0;75.0
4815;Total male and female;Employees;68 Renting, buying, selling real estate;1996;51.0;54.0;44.0;77.0
4816;Total male and female;Employees;68 Renting, buying, selling real estate;1997;54.0;55.0;46.0;80.0
4817;Total male and female;Employees;68 Renting, buying, selling real estate;1998;58.0;59.0;49.0;85.0
4818;Total male and female;Employees;68 Renting, buying, selling real estate;1999;58.0;61.0;51.0;87.0
4819;Total male and female;Employees;68 Renting, buying, selling real estate;2000;61.0;64.0;53.0;91.0
4820;Total male and female;Employees;68 Renting, buying, selling real estate;2001;64.0;66.0;54.0;94.0
4821;Total male and female;Employees;68 Renting, buying, selling real estate;2002;67.0;69.0;57.0;97.0
4822;Total male and female;Employees;68 Renting, buying, selling real estate;2003;68.0;70.0;57.0;98.0
4823;Total male and female;Employees;68 Renting, buying, selling real estate;2004;67.0;70.0;58.0;99.0
4824;Total male and female;Employees;68 Renting, buying, selling real estate;2005;68.0;71.0;58.0;99.0
4825;Total male and female;Employees;68 Renting, buying, selling real estate;2006;68.0;72.0;59.0;99.0
4826;Total male and female;Employees;68 Renting, buying, selling real estate;2007;70.0;74.0;60.0;101.0
4827;Total male and female;Employees;68 Renting, buying, selling real estate;2008;73.0;76.0;62.0;104.0
4828;Total male and female;Employees;68 Renting, buying, selling real estate;2009;73.0;77.0;62.0;104.0
4829;Total male and female;Employees;68 Renting, buying, selling real estate;2010;69.0;73.0;59.0;98.0
4830;Total male and female;Employees;68 Renting, buying, selling real estate;2011;68.0;72.0;59.0;97.0
4831;Total male and female;Employees;68 Renting, buying, selling real estate;2012;66.0;69.0;56.0;93.0
4832;Total male and female;Employees;68 Renting, buying, selling real estate;2013;63.0;67.0;55.0;91.0
4833;Total male and female;Employees;68 Renting, buying, selling real estate;2014;63.0;66.0;54.0;90.0
4834;Total male and female;Employees;68 Renting, buying, selling real estate;2015;62.0;66.0;53.0;89.0
4835;Total male and female;Employees;68 Renting, buying, selling real estate;2016;63.0;66.0;54.0;90.0
4836;Total male and female;Employees;68 Renting, buying, selling real estate;2017;64.0;68.0;54.0;91.0
4837;Total male and female;Employees;68 Renting, buying, selling real estate;2018;64.0;68.0;55.0;92.0
4838;Total male and female;Employees;68 Renting, buying, selling real estate;2019;66.0;69.0;56.0;94.0
4839;Total male and female;Employees;68 Renting, buying, selling real estate;2020;67.0;70.0;57.0;96.0
4840;Total male and female;Employees;68 Renting, buying, selling real estate;2021;67.0;71.0;58.0;98.0
4841;Total male and female;Employees;68 Renting, buying, selling real estate;2022;69.0;73.0;60.0;99.0
4842;Total male and female;Employees;68 Renting, buying, selling real estate;2023;71.0;75.0;61.0;101.0
4843;Total male and female;Employees;M-N Business services;1995;862.0;940.0;686.0;1189.0
4844;Total male and female;Employees;M-N Business services;1996;952.0;1034.0;754.0;1318.0
4845;Total male and female;Employees;M-N Business services;1997;1021.0;1111.0;807.0;1397.0
4846;Total male and female;Employees;M-N Business services;1998;1079.0;1184.0;853.0;1474.0
4847;Total male and female;Employees;M-N Business services;1999;1129.0;1235.0;893.0;1548.0
4848;Total male and female;Employees;M-N Business services;2000;1161.0;1270.0;920.0;1584.0
4849;Total male and female;Employees;M-N Business services;2001;1178.0;1278.0;932.0;1609.0
4850;Total male and female;Employees;M-N Business services;2002;1168.0;1256.0;912.0;1581.0
4851;Total male and female;Employees;M-N Business services;2003;1132.0;1210.0;877.0;1538.0
4852;Total male and female;Employees;M-N Business services;2004;1106.0;1205.0;876.0;1547.0
4853;Total male and female;Employees;M-N Business services;2005;1157.0;1264.0;907.0;1586.0
4854;Total male and female;Employees;M-N Business services;2006;1243.0;1357.0;970.0;1683.0
4855;Total male and female;Employees;M-N Business services;2007;1327.0;1450.0;1036.0;1792.0
4856;Total male and female;Employees;M-N Business services;2008;1365.0;1491.0;1073.0;1866.0
4857;Total male and female;Employees;M-N Business services;2009;1301.0;1419.0;1018.0;1759.0
4858;Total male and female;Employees;M-N Business services;2010;1229.0;1347.0;978.0;1704.0
4859;Total male and female;Employees;M-N Business services;2011;1245.0;1363.0;989.0;1737.0
4860;Total male and female;Employees;M-N Business services;2012;1237.0;1355.0;982.0;1722.0
4861;Total male and female;Employees;M-N Business services;2013;1226.0;1341.0;973.0;1716.0
4862;Total male and female;Employees;M-N Business services;2014;1253.0;1367.0;998.0;1769.0
4863;Total male and female;Employees;M-N Business services;2015;1322.0;1441.0;1052.0;1860.0
4864;Total male and female;Employees;M-N Business services;2016;1393.0;1515.0;1113.0;1973.0
4865;Total male and female;Employees;M-N Business services;2017;1466.0;1598.0;1174.0;2086.0
4866;Total male and female;Employees;M-N Business services;2018;1533.0;1667.0;1235.0;2175.0
4867;Total male and female;Employees;M-N Business services;2019;1550.0;1679.0;1248.0;2202.0
4868;Total male and female;Employees;M-N Business services;2020;1451.0;1552.0;1180.0;2052.0
4869;Total male and female;Employees;M-N Business services;2021;1497.0;1608.0;1226.0;2153.0
4870;Total male and female;Employees;M-N Business services;2022;1569.0;1685.0;1279.0;2243.0
4871;Total male and female;Employees;M-N Business services;2023;1543.0;1657.0;1275.0;2223.0
4872;Total male and female;Employees;M Other specialised business services;1995;369.0;390.0;324.0;586.0
4873;Total male and female;Employees;M Other specialised business services;1996;387.0;404.0;341.0;618.0
4874;Total male and female;Employees;M Other specialised business services;1997;395.0;413.0;355.0;641.0
4875;Total male and female;Employees;M Other specialised business services;1998;412.0;431.0;371.0;670.0
4876;Total male and female;Employees;M Other specialised business services;1999;435.0;456.0;391.0;708.0
4877;Total male and female;Employees;M Other specialised business services;2000;462.0;483.0;412.0;739.0
4878;Total male and female;Employees;M Other specialised business services;2001;486.0;505.0;436.0;777.0
4879;Total male and female;Employees;M Other specialised business services;2002;498.0;516.0;440.0;779.0
4880;Total male and female;Employees;M Other specialised business services;2003;487.0;505.0;428.0;759.0
4881;Total male and female;Employees;M Other specialised business services;2004;483.0;502.0;423.0;763.0
4882;Total male and female;Employees;M Other specialised business services;2005;481.0;501.0;422.0;751.0
4883;Total male and female;Employees;M Other specialised business services;2006;498.0;517.0;434.0;768.0
4884;Total male and female;Employees;M Other specialised business services;2007;516.0;536.0;449.0;794.0
4885;Total male and female;Employees;M Other specialised business services;2008;539.0;559.0;465.0;823.0
4886;Total male and female;Employees;M Other specialised business services;2009;540.0;560.0;468.0;825.0
4887;Total male and female;Employees;M Other specialised business services;2010;499.0;524.0;440.0;770.0
4888;Total male and female;Employees;M Other specialised business services;2011;497.0;520.0;438.0;768.0
4889;Total male and female;Employees;M Other specialised business services;2012;495.0;521.0;438.0;768.0
4890;Total male and female;Employees;M Other specialised business services;2013;484.0;510.0;428.0;757.0
4891;Total male and female;Employees;M Other specialised business services;2014;488.0;514.0;430.0;766.0
4892;Total male and female;Employees;M Other specialised business services;2015;498.0;522.0;438.0;778.0
4893;Total male and female;Employees;M Other specialised business services;2016;515.0;541.0;453.0;810.0
4894;Total male and female;Employees;M Other specialised business services;2017;523.0;550.0;461.0;819.0
4895;Total male and female;Employees;M Other specialised business services;2018;542.0;570.0;478.0;844.0
4896;Total male and female;Employees;M Other specialised business services;2019;557.0;586.0;492.0;867.0
4897;Total male and female;Employees;M Other specialised business services;2020;568.0;596.0;501.0;876.0
4898;Total male and female;Employees;M Other specialised business services;2021;581.0;613.0;515.0;905.0
4899;Total male and female;Employees;M Other specialised business services;2022;608.0;642.0;542.0;945.0
4900;Total male and female;Employees;M Other specialised business services;2023;632.0;667.0;563.0;977.0
4901;Total male and female;Employees;69-70 Legal and management consultancy;1995;223.0;236.0;204.0;360.0
4902;Total male and female;Employees;69-70 Legal and management consultancy;1996;234.0;244.0;211.0;376.0
4903;Total male and female;Employees;69-70 Legal and management consultancy;1997;235.0;247.0;217.0;387.0
4904;Total male and female;Employees;69-70 Legal and management consultancy;1998;247.0;258.0;226.0;402.0
4905;Total male and female;Employees;69-70 Legal and management consultancy;1999;259.0;272.0;238.0;424.0
4906;Total male and female;Employees;69-70 Legal and management consultancy;2000;277.0;290.0;252.0;446.0
4907;Total male and female;Employees;69-70 Legal and management consultancy;2001;293.0;305.0;266.0;473.0
4908;Total male and female;Employees;69-70 Legal and management consultancy;2002;305.0;316.0;272.0;480.0
4909;Total male and female;Employees;69-70 Legal and management consultancy;2003;298.0;309.0;262.0;463.0
4910;Total male and female;Employees;69-70 Legal and management consultancy;2004;296.0;308.0;259.0;464.0
4911;Total male and female;Employees;69-70 Legal and management consultancy;2005;295.0;308.0;259.0;457.0
4912;Total male and female;Employees;69-70 Legal and management consultancy;2006;307.0;320.0;267.0;469.0
4913;Total male and female;Employees;69-70 Legal and management consultancy;2007;319.0;331.0;276.0;484.0
4914;Total male and female;Employees;69-70 Legal and management consultancy;2008;334.0;346.0;285.0;503.0
4915;Total male and female;Employees;69-70 Legal and management consultancy;2009;336.0;348.0;289.0;506.0
4916;Total male and female;Employees;69-70 Legal and management consultancy;2010;301.0;318.0;265.0;462.0
4917;Total male and female;Employees;69-70 Legal and management consultancy;2011;301.0;317.0;266.0;462.0
4918;Total male and female;Employees;69-70 Legal and management consultancy;2012;301.0;319.0;268.0;465.0
4919;Total male and female;Employees;69-70 Legal and management consultancy;2013;292.0;310.0;259.0;453.0
4920;Total male and female;Employees;69-70 Legal and management consultancy;2014;294.0;311.0;260.0;457.0
4921;Total male and female;Employees;69-70 Legal and management consultancy;2015;299.0;315.0;263.0;463.0
4922;Total male and female;Employees;69-70 Legal and management consultancy;2016;310.0;327.0;273.0;483.0
4923;Total male and female;Employees;69-70 Legal and management consultancy;2017;312.0;330.0;274.0;483.0
4924;Total male and female;Employees;69-70 Legal and management consultancy;2018;322.0;341.0;283.0;497.0
4925;Total male and female;Employees;69-70 Legal and management consultancy;2019;328.0;347.0;289.0;507.0
4926;Total male and female;Employees;69-70 Legal and management consultancy;2020;334.0;353.0;293.0;514.0
4927;Total male and female;Employees;69-70 Legal and management consultancy;2021;341.0;363.0;301.0;529.0
4928;Total male and female;Employees;69-70 Legal and management consultancy;2022;357.0;379.0;316.0;551.0
4929;Total male and female;Employees;69-70 Legal and management consultancy;2023;376.0;399.0;333.0;578.0
4930;Total male and female;Employees;69-71 Management, technical consultancy;1995;287.0;303.0;262.0;473.0
4931;Total male and female;Employees;69-71 Management, technical consultancy;1996;303.0;316.0;275.0;497.0
4932;Total male and female;Employees;69-71 Management, technical consultancy;1997;308.0;322.0;285.0;513.0
4933;Total male and female;Employees;69-71 Management, technical consultancy;1998;323.0;338.0;298.0;537.0
4934;Total male and female;Employees;69-71 Management, technical consultancy;1999;341.0;358.0;315.0;568.0
4935;Total male and female;Employees;69-71 Management, technical consultancy;2000;364.0;380.0;332.0;595.0
4936;Total male and female;Employees;69-71 Management, technical consultancy;2001;385.0;398.0;350.0;627.0
4937;Total male and female;Employees;69-71 Management, technical consultancy;2002;397.0;410.0;354.0;628.0
4938;Total male and female;Employees;69-71 Management, technical consultancy;2003;388.0;401.0;345.0;613.0
4939;Total male and female;Employees;69-71 Management, technical consultancy;2004;385.0;399.0;341.0;614.0
4940;Total male and female;Employees;69-71 Management, technical consultancy;2005;385.0;400.0;341.0;607.0
4941;Total male and female;Employees;69-71 Management, technical consultancy;2006;400.0;415.0;352.0;623.0
4942;Total male and female;Employees;69-71 Management, technical consultancy;2007;416.0;431.0;365.0;646.0
4943;Total male and female;Employees;69-71 Management, technical consultancy;2008;437.0;452.0;379.0;672.0
4944;Total male and female;Employees;69-71 Management, technical consultancy;2009;439.0;454.0;382.0;675.0
4945;Total male and female;Employees;69-71 Management, technical consultancy;2010;400.0;420.0;355.0;623.0
4946;Total male and female;Employees;69-71 Management, technical consultancy;2011;398.0;417.0;354.0;621.0
4947;Total male and female;Employees;69-71 Management, technical consultancy;2012;397.0;418.0;354.0;621.0
4948;Total male and female;Employees;69-71 Management, technical consultancy;2013;388.0;409.0;346.0;613.0
4949;Total male and female;Employees;69-71 Management, technical consultancy;2014;391.0;411.0;348.0;620.0
4950;Total male and female;Employees;69-71 Management, technical consultancy;2015;396.0;416.0;352.0;627.0
4951;Total male and female;Employees;69-71 Management, technical consultancy;2016;410.0;430.0;364.0;651.0
4952;Total male and female;Employees;69-71 Management, technical consultancy;2017;416.0;437.0;369.0;655.0
4953;Total male and female;Employees;69-71 Management, technical consultancy;2018;430.0;453.0;383.0;677.0
4954;Total male and female;Employees;69-71 Management, technical consultancy;2019;441.0;464.0;392.0;692.0
4955;Total male and female;Employees;69-71 Management, technical consultancy;2020;450.0;472.0;399.0;701.0
4956;Total male and female;Employees;69-71 Management, technical consultancy;2021;459.0;485.0;409.0;721.0
4957;Total male and female;Employees;69-71 Management, technical consultancy;2022;479.0;506.0;428.0;748.0
4958;Total male and female;Employees;69-71 Management, technical consultancy;2023;502.0;531.0;448.0;780.0
4959;Total male and female;Employees;71 Architects, technical services etc.;1995;65.0;67.0;59.0;112.0
4960;Total male and female;Employees;71 Architects, technical services etc.;1996;69.0;72.0;63.0;121.0
4961;Total male and female;Employees;71 Architects, technical services etc.;1997;73.0;75.0;67.0;126.0
4962;Total male and female;Employees;71 Architects, technical services etc.;1998;77.0;80.0;72.0;135.0
4963;Total male and female;Employees;71 Architects, technical services etc.;1999;83.0;85.0;77.0;144.0
4964;Total male and female;Employees;71 Architects, technical services etc.;2000;87.0;90.0;80.0;148.0
4965;Total male and female;Employees;71 Architects, technical services etc.;2001;92.0;94.0;84.0;154.0
4966;Total male and female;Employees;71 Architects, technical services etc.;2002;92.0;94.0;82.0;148.0
4967;Total male and female;Employees;71 Architects, technical services etc.;2003;90.0;93.0;83.0;150.0
4968;Total male and female;Employees;71 Architects, technical services etc.;2004;89.0;91.0;81.0;150.0
4969;Total male and female;Employees;71 Architects, technical services etc.;2005;89.0;92.0;82.0;150.0
4970;Total male and female;Employees;71 Architects, technical services etc.;2006;93.0;95.0;85.0;154.0
4971;Total male and female;Employees;71 Architects, technical services etc.;2007;98.0;100.0;89.0;161.0
4972;Total male and female;Employees;71 Architects, technical services etc.;2008;103.0;106.0;94.0;169.0
4973;Total male and female;Employees;71 Architects, technical services etc.;2009;103.0;105.0;94.0;169.0
4974;Total male and female;Employees;71 Architects, technical services etc.;2010;99.0;101.0;90.0;161.0
4975;Total male and female;Employees;71 Architects, technical services etc.;2011;97.0;100.0;88.0;159.0
4976;Total male and female;Employees;71 Architects, technical services etc.;2012;96.0;99.0;86.0;156.0
4977;Total male and female;Employees;71 Architects, technical services etc.;2013;97.0;99.0;87.0;159.0
4978;Total male and female;Employees;71 Architects, technical services etc.;2014;97.0;100.0;89.0;163.0
4979;Total male and female;Employees;71 Architects, technical services etc.;2015;98.0;101.0;89.0;163.0
4980;Total male and female;Employees;71 Architects, technical services etc.;2016;99.0;102.0;91.0;167.0
4981;Total male and female;Employees;71 Architects, technical services etc.;2017;103.0;106.0;95.0;172.0
4982;Total male and female;Employees;71 Architects, technical services etc.;2018;109.0;112.0;99.0;180.0
4983;Total male and female;Employees;71 Architects, technical services etc.;2019;113.0;117.0;103.0;186.0
4984;Total male and female;Employees;71 Architects, technical services etc.;2020;116.0;119.0;106.0;187.0
4985;Total male and female;Employees;71 Architects, technical services etc.;2021;118.0;122.0;108.0;192.0
4986;Total male and female;Employees;71 Architects, technical services etc.;2022;122.0;127.0;112.0;197.0
4987;Total male and female;Employees;71 Architects, technical services etc.;2023;127.0;131.0;115.0;202.0
4988;Total male and female;Employees;72 Research and development;1995;23.0;23.0;22.0;39.0
4989;Total male and female;Employees;72 Research and development;1996;24.0;25.0;23.0;41.0
4990;Total male and female;Employees;72 Research and development;1997;27.0;27.0;25.0;44.0
4991;Total male and female;Employees;72 Research and development;1998;28.0;28.0;26.0;46.0
4992;Total male and female;Employees;72 Research and development;1999;29.0;30.0;27.0;48.0
4993;Total male and female;Employees;72 Research and development;2000;29.0;30.0;27.0;47.0
4994;Total male and female;Employees;72 Research and development;2001;30.0;30.0;28.0;48.0
4995;Total male and female;Employees;72 Research and development;2002;30.0;30.0;27.0;48.0
4996;Total male and female;Employees;72 Research and development;2003;31.0;31.0;27.0;48.0
4997;Total male and female;Employees;72 Research and development;2004;31.0;31.0;28.0;49.0
4998;Total male and female;Employees;72 Research and development;2005;29.0;29.0;26.0;46.0
4999;Total male and female;Employees;72 Research and development;2006;30.0;30.0;26.0;46.0
5000;Total male and female;Employees;72 Research and development;2007;31.0;31.0;27.0;48.0
5001;Total male and female;Employees;72 Research and development;2008;32.0;32.0;28.0;49.0
5002;Total male and female;Employees;72 Research and development;2009;32.0;32.0;29.0;51.0
5003;Total male and female;Employees;72 Research and development;2010;31.0;32.0;28.0;49.0
5004;Total male and female;Employees;72 Research and development;2011;32.0;32.0;29.0;49.0
5005;Total male and female;Employees;72 Research and development;2012;32.0;32.0;28.0;49.0
5006;Total male and female;Employees;72 Research and development;2013;32.0;32.0;28.0;50.0
5007;Total male and female;Employees;72 Research and development;2014;32.0;32.0;29.0;51.0
5008;Total male and female;Employees;72 Research and development;2015;35.0;35.0;32.0;55.0
5009;Total male and female;Employees;72 Research and development;2016;36.0;36.0;33.0;57.0
5010;Total male and female;Employees;72 Research and development;2017;37.0;38.0;34.0;60.0
5011;Total male and female;Employees;72 Research and development;2018;39.0;39.0;35.0;61.0
5012;Total male and female;Employees;72 Research and development;2019;40.0;41.0;36.0;63.0
5013;Total male and female;Employees;72 Research and development;2020;43.0;44.0;39.0;68.0
5014;Total male and female;Employees;72 Research and development;2021;45.0;46.0;41.0;71.0
5015;Total male and female;Employees;72 Research and development;2022;47.0;49.0;44.0;75.0
5016;Total male and female;Employees;72 Research and development;2023;47.0;48.0;44.0;74.0
5017;Total male and female;Employees;73 Advertising and market research;1995;40.0;42.0;28.0;48.0
5018;Total male and female;Employees;73 Advertising and market research;1996;40.0;42.0;31.0;53.0
5019;Total male and female;Employees;73 Advertising and market research;1997;39.0;42.0;32.0;56.0
5020;Total male and female;Employees;73 Advertising and market research;1998;39.0;42.0;33.0;58.0
5021;Total male and female;Employees;73 Advertising and market research;1999;42.0;45.0;35.0;62.0
5022;Total male and female;Employees;73 Advertising and market research;2000;46.0;49.0;38.0;66.0
