ID;Geslacht;Leeftijdsklasse;Opleidingsniveau;Ontslagjaar;Perioden;PersonenNaOntslagWeerWerkzaam_1;PersonenNaOntslagNietWerkzaam_2
436;Mannen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2005;2005, vrijdag 30 september;;
437;Mannen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2005;2006, vrijdag 29 september;45.0;55.0
438;Mannen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2005;2007, vrijdag 28 september;53.0;47.0
439;Mannen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2005;2008, vrijdag 26 september;57.0;43.0
440;Mannen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2006;2004, vrijdag 24 september;;
441;Mannen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2006;2005, vrijdag 30 september;;
442;Mannen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2006;2006, vrijdag 29 september;;
443;Mannen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2006;2007, vrijdag 28 september;58.0;42.0
444;Mannen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2006;2008, vrijdag 26 september;60.0;40.0
445;Mannen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2007;2004, vrijdag 24 september;;
446;Mannen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2007;2005, vrijdag 30 september;;
447;Mannen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2007;2006, vrijdag 29 september;;
448;Mannen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2007;2007, vrijdag 28 september;;
449;Mannen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2007;2008, vrijdag 26 september;59.0;41.0
450;Vrouwen;0;Lager opleidingsniveau;Ontslagjaar 2003;2004, vrijdag 24 september;43.0;57.0
451;Vrouwen;0;Lager opleidingsniveau;Ontslagjaar 2003;2005, vrijdag 30 september;50.0;50.0
452;Vrouwen;0;Lager opleidingsniveau;Ontslagjaar 2003;2006, vrijdag 29 september;54.0;46.0
453;Vrouwen;0;Lager opleidingsniveau;Ontslagjaar 2003;2007, vrijdag 28 september;59.0;41.0
454;Vrouwen;0;Lager opleidingsniveau;Ontslagjaar 2003;2008, vrijdag 26 september;58.0;42.0
455;Vrouwen;0;Lager opleidingsniveau;Ontslagjaar 2004;2004, vrijdag 24 september;;
456;Vrouwen;0;Lager opleidingsniveau;Ontslagjaar 2004;2005, vrijdag 30 september;42.0;58.0
457;Vrouwen;0;Lager opleidingsniveau;Ontslagjaar 2004;2006, vrijdag 29 september;51.0;49.0
458;Vrouwen;0;Lager opleidingsniveau;Ontslagjaar 2004;2007, vrijdag 28 september;58.0;42.0
459;Vrouwen;0;Lager opleidingsniveau;Ontslagjaar 2004;2008, vrijdag 26 september;60.0;40.0
460;Vrouwen;0;Lager opleidingsniveau;Ontslagjaar 2005;2004, vrijdag 24 september;;
461;Vrouwen;0;Lager opleidingsniveau;Ontslagjaar 2005;2005, vrijdag 30 september;;
462;Vrouwen;0;Lager opleidingsniveau;Ontslagjaar 2005;2006, vrijdag 29 september;49.0;51.0
463;Vrouwen;0;Lager opleidingsniveau;Ontslagjaar 2005;2007, vrijdag 28 september;55.0;45.0
464;Vrouwen;0;Lager opleidingsniveau;Ontslagjaar 2005;2008, vrijdag 26 september;61.0;39.0
465;Vrouwen;0;Lager opleidingsniveau;Ontslagjaar 2006;2004, vrijdag 24 september;;
466;Vrouwen;0;Lager opleidingsniveau;Ontslagjaar 2006;2005, vrijdag 30 september;;
467;Vrouwen;0;Lager opleidingsniveau;Ontslagjaar 2006;2006, vrijdag 29 september;;
468;Vrouwen;0;Lager opleidingsniveau;Ontslagjaar 2006;2007, vrijdag 28 september;58.0;42.0
469;Vrouwen;0;Lager opleidingsniveau;Ontslagjaar 2006;2008, vrijdag 26 september;65.0;35.0
470;Vrouwen;0;Lager opleidingsniveau;Ontslagjaar 2007;2004, vrijdag 24 september;;
471;Vrouwen;0;Lager opleidingsniveau;Ontslagjaar 2007;2005, vrijdag 30 september;;
472;Vrouwen;0;Lager opleidingsniveau;Ontslagjaar 2007;2006, vrijdag 29 september;;
473;Vrouwen;0;Lager opleidingsniveau;Ontslagjaar 2007;2007, vrijdag 28 september;;
474;Vrouwen;0;Lager opleidingsniveau;Ontslagjaar 2007;2008, vrijdag 26 september;56.0;44.0
475;Vrouwen;0;Middelbaar opleidingsniveau;Ontslagjaar 2003;2004, vrijdag 24 september;56.0;44.0
476;Vrouwen;0;Middelbaar opleidingsniveau;Ontslagjaar 2003;2005, vrijdag 30 september;66.0;34.0
477;Vrouwen;0;Middelbaar opleidingsniveau;Ontslagjaar 2003;2006, vrijdag 29 september;71.0;29.0
478;Vrouwen;0;Middelbaar opleidingsniveau;Ontslagjaar 2003;2007, vrijdag 28 september;73.0;27.0
479;Vrouwen;0;Middelbaar opleidingsniveau;Ontslagjaar 2003;2008, vrijdag 26 september;76.0;24.0
480;Vrouwen;0;Middelbaar opleidingsniveau;Ontslagjaar 2004;2004, vrijdag 24 september;;
481;Vrouwen;0;Middelbaar opleidingsniveau;Ontslagjaar 2004;2005, vrijdag 30 september;56.0;44.0
482;Vrouwen;0;Middelbaar opleidingsniveau;Ontslagjaar 2004;2006, vrijdag 29 september;65.0;35.0
483;Vrouwen;0;Middelbaar opleidingsniveau;Ontslagjaar 2004;2007, vrijdag 28 september;73.0;27.0
484;Vrouwen;0;Middelbaar opleidingsniveau;Ontslagjaar 2004;2008, vrijdag 26 september;75.0;25.0
485;Vrouwen;0;Middelbaar opleidingsniveau;Ontslagjaar 2005;2004, vrijdag 24 september;;
486;Vrouwen;0;Middelbaar opleidingsniveau;Ontslagjaar 2005;2005, vrijdag 30 september;;
487;Vrouwen;0;Middelbaar opleidingsniveau;Ontslagjaar 2005;2006, vrijdag 29 september;62.0;38.0
488;Vrouwen;0;Middelbaar opleidingsniveau;Ontslagjaar 2005;2007, vrijdag 28 september;70.0;30.0
489;Vrouwen;0;Middelbaar opleidingsniveau;Ontslagjaar 2005;2008, vrijdag 26 september;72.0;28.0
490;Vrouwen;0;Middelbaar opleidingsniveau;Ontslagjaar 2006;2004, vrijdag 24 september;;
491;Vrouwen;0;Middelbaar opleidingsniveau;Ontslagjaar 2006;2005, vrijdag 30 september;;
492;Vrouwen;0;Middelbaar opleidingsniveau;Ontslagjaar 2006;2006, vrijdag 29 september;;
493;Vrouwen;0;Middelbaar opleidingsniveau;Ontslagjaar 2006;2007, vrijdag 28 september;67.0;33.0
494;Vrouwen;0;Middelbaar opleidingsniveau;Ontslagjaar 2006;2008, vrijdag 26 september;69.0;31.0
495;Vrouwen;0;Middelbaar opleidingsniveau;Ontslagjaar 2007;2004, vrijdag 24 september;;
496;Vrouwen;0;Middelbaar opleidingsniveau;Ontslagjaar 2007;2005, vrijdag 30 september;;
497;Vrouwen;0;Middelbaar opleidingsniveau;Ontslagjaar 2007;2006, vrijdag 29 september;;
498;Vrouwen;0;Middelbaar opleidingsniveau;Ontslagjaar 2007;2007, vrijdag 28 september;;
499;Vrouwen;0;Middelbaar opleidingsniveau;Ontslagjaar 2007;2008, vrijdag 26 september;67.0;33.0
500;Vrouwen;0;Hoger opleidingsniveau;Ontslagjaar 2003;2004, vrijdag 24 september;72.0;28.0
501;Vrouwen;0;Hoger opleidingsniveau;Ontslagjaar 2003;2005, vrijdag 30 september;78.0;22.0
502;Vrouwen;0;Hoger opleidingsniveau;Ontslagjaar 2003;2006, vrijdag 29 september;79.0;21.0
503;Vrouwen;0;Hoger opleidingsniveau;Ontslagjaar 2003;2007, vrijdag 28 september;82.0;18.0
504;Vrouwen;0;Hoger opleidingsniveau;Ontslagjaar 2003;2008, vrijdag 26 september;81.0;19.0
505;Vrouwen;0;Hoger opleidingsniveau;Ontslagjaar 2004;2004, vrijdag 24 september;;
506;Vrouwen;0;Hoger opleidingsniveau;Ontslagjaar 2004;2005, vrijdag 30 september;60.0;40.0
507;Vrouwen;0;Hoger opleidingsniveau;Ontslagjaar 2004;2006, vrijdag 29 september;73.0;27.0
508;Vrouwen;0;Hoger opleidingsniveau;Ontslagjaar 2004;2007, vrijdag 28 september;76.0;24.0
509;Vrouwen;0;Hoger opleidingsniveau;Ontslagjaar 2004;2008, vrijdag 26 september;77.0;23.0
510;Vrouwen;0;Hoger opleidingsniveau;Ontslagjaar 2005;2004, vrijdag 24 september;;
511;Vrouwen;0;Hoger opleidingsniveau;Ontslagjaar 2005;2005, vrijdag 30 september;;
512;Vrouwen;0;Hoger opleidingsniveau;Ontslagjaar 2005;2006, vrijdag 29 september;73.0;27.0
513;Vrouwen;0;Hoger opleidingsniveau;Ontslagjaar 2005;2007, vrijdag 28 september;78.0;22.0
514;Vrouwen;0;Hoger opleidingsniveau;Ontslagjaar 2005;2008, vrijdag 26 september;80.0;20.0
515;Vrouwen;0;Hoger opleidingsniveau;Ontslagjaar 2006;2004, vrijdag 24 september;;
516;Vrouwen;0;Hoger opleidingsniveau;Ontslagjaar 2006;2005, vrijdag 30 september;;
517;Vrouwen;0;Hoger opleidingsniveau;Ontslagjaar 2006;2006, vrijdag 29 september;;
518;Vrouwen;0;Hoger opleidingsniveau;Ontslagjaar 2006;2007, vrijdag 28 september;79.0;21.0
519;Vrouwen;0;Hoger opleidingsniveau;Ontslagjaar 2006;2008, vrijdag 26 september;81.0;19.0
520;Vrouwen;0;Hoger opleidingsniveau;Ontslagjaar 2007;2004, vrijdag 24 september;;
521;Vrouwen;0;Hoger opleidingsniveau;Ontslagjaar 2007;2005, vrijdag 30 september;;
522;Vrouwen;0;Hoger opleidingsniveau;Ontslagjaar 2007;2006, vrijdag 29 september;;
523;Vrouwen;0;Hoger opleidingsniveau;Ontslagjaar 2007;2007, vrijdag 28 september;;
524;Vrouwen;0;Hoger opleidingsniveau;Ontslagjaar 2007;2008, vrijdag 26 september;77.0;23.0
525;Vrouwen;15 tot 45 jaar;Lager opleidingsniveau;Ontslagjaar 2003;2004, vrijdag 24 september;48.0;52.0
526;Vrouwen;15 tot 45 jaar;Lager opleidingsniveau;Ontslagjaar 2003;2005, vrijdag 30 september;59.0;41.0
527;Vrouwen;15 tot 45 jaar;Lager opleidingsniveau;Ontslagjaar 2003;2006, vrijdag 29 september;67.0;33.0
528;Vrouwen;15 tot 45 jaar;Lager opleidingsniveau;Ontslagjaar 2003;2007, vrijdag 28 september;74.0;26.0
529;Vrouwen;15 tot 45 jaar;Lager opleidingsniveau;Ontslagjaar 2003;2008, vrijdag 26 september;70.0;30.0
530;Vrouwen;15 tot 45 jaar;Lager opleidingsniveau;Ontslagjaar 2004;2004, vrijdag 24 september;;
531;Vrouwen;15 tot 45 jaar;Lager opleidingsniveau;Ontslagjaar 2004;2005, vrijdag 30 september;50.0;50.0
532;Vrouwen;15 tot 45 jaar;Lager opleidingsniveau;Ontslagjaar 2004;2006, vrijdag 29 september;61.0;39.0
533;Vrouwen;15 tot 45 jaar;Lager opleidingsniveau;Ontslagjaar 2004;2007, vrijdag 28 september;71.0;29.0
534;Vrouwen;15 tot 45 jaar;Lager opleidingsniveau;Ontslagjaar 2004;2008, vrijdag 26 september;73.0;27.0
535;Vrouwen;15 tot 45 jaar;Lager opleidingsniveau;Ontslagjaar 2005;2004, vrijdag 24 september;;
536;Vrouwen;15 tot 45 jaar;Lager opleidingsniveau;Ontslagjaar 2005;2005, vrijdag 30 september;;
537;Vrouwen;15 tot 45 jaar;Lager opleidingsniveau;Ontslagjaar 2005;2006, vrijdag 29 september;55.0;45.0
538;Vrouwen;15 tot 45 jaar;Lager opleidingsniveau;Ontslagjaar 2005;2007, vrijdag 28 september;62.0;38.0
539;Vrouwen;15 tot 45 jaar;Lager opleidingsniveau;Ontslagjaar 2005;2008, vrijdag 26 september;71.0;29.0
540;Vrouwen;15 tot 45 jaar;Lager opleidingsniveau;Ontslagjaar 2006;2004, vrijdag 24 september;;
541;Vrouwen;15 tot 45 jaar;Lager opleidingsniveau;Ontslagjaar 2006;2005, vrijdag 30 september;;
542;Vrouwen;15 tot 45 jaar;Lager opleidingsniveau;Ontslagjaar 2006;2006, vrijdag 29 september;;
543;Vrouwen;15 tot 45 jaar;Lager opleidingsniveau;Ontslagjaar 2006;2007, vrijdag 28 september;61.0;39.0
544;Vrouwen;15 tot 45 jaar;Lager opleidingsniveau;Ontslagjaar 2006;2008, vrijdag 26 september;67.0;33.0
545;Vrouwen;15 tot 45 jaar;Lager opleidingsniveau;Ontslagjaar 2007;2004, vrijdag 24 september;;
546;Vrouwen;15 tot 45 jaar;Lager opleidingsniveau;Ontslagjaar 2007;2005, vrijdag 30 september;;
547;Vrouwen;15 tot 45 jaar;Lager opleidingsniveau;Ontslagjaar 2007;2006, vrijdag 29 september;;
548;Vrouwen;15 tot 45 jaar;Lager opleidingsniveau;Ontslagjaar 2007;2007, vrijdag 28 september;;
549;Vrouwen;15 tot 45 jaar;Lager opleidingsniveau;Ontslagjaar 2007;2008, vrijdag 26 september;57.0;43.0
550;Vrouwen;15 tot 45 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2003;2004, vrijdag 24 september;56.0;44.0
551;Vrouwen;15 tot 45 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2003;2005, vrijdag 30 september;68.0;32.0
552;Vrouwen;15 tot 45 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2003;2006, vrijdag 29 september;73.0;27.0
553;Vrouwen;15 tot 45 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2003;2007, vrijdag 28 september;76.0;24.0
554;Vrouwen;15 tot 45 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2003;2008, vrijdag 26 september;80.0;20.0
555;Vrouwen;15 tot 45 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2004;2004, vrijdag 24 september;;
556;Vrouwen;15 tot 45 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2004;2005, vrijdag 30 september;60.0;40.0
557;Vrouwen;15 tot 45 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2004;2006, vrijdag 29 september;69.0;31.0
558;Vrouwen;15 tot 45 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2004;2007, vrijdag 28 september;77.0;23.0
559;Vrouwen;15 tot 45 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2004;2008, vrijdag 26 september;80.0;20.0
560;Vrouwen;15 tot 45 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2005;2004, vrijdag 24 september;;
561;Vrouwen;15 tot 45 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2005;2005, vrijdag 30 september;;
562;Vrouwen;15 tot 45 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2005;2006, vrijdag 29 september;64.0;36.0
563;Vrouwen;15 tot 45 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2005;2007, vrijdag 28 september;72.0;28.0
564;Vrouwen;15 tot 45 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2005;2008, vrijdag 26 september;74.0;26.0
565;Vrouwen;15 tot 45 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2006;2004, vrijdag 24 september;;
566;Vrouwen;15 tot 45 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2006;2005, vrijdag 30 september;;
567;Vrouwen;15 tot 45 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2006;2006, vrijdag 29 september;;
568;Vrouwen;15 tot 45 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2006;2007, vrijdag 28 september;68.0;32.0
569;Vrouwen;15 tot 45 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2006;2008, vrijdag 26 september;71.0;29.0
570;Vrouwen;15 tot 45 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2007;2004, vrijdag 24 september;;
571;Vrouwen;15 tot 45 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2007;2005, vrijdag 30 september;;
572;Vrouwen;15 tot 45 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2007;2006, vrijdag 29 september;;
573;Vrouwen;15 tot 45 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2007;2007, vrijdag 28 september;;
574;Vrouwen;15 tot 45 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2007;2008, vrijdag 26 september;70.0;30.0
575;Vrouwen;15 tot 45 jaar;Hoger opleidingsniveau;Ontslagjaar 2003;2004, vrijdag 24 september;74.0;26.0
576;Vrouwen;15 tot 45 jaar;Hoger opleidingsniveau;Ontslagjaar 2003;2005, vrijdag 30 september;81.0;19.0
577;Vrouwen;15 tot 45 jaar;Hoger opleidingsniveau;Ontslagjaar 2003;2006, vrijdag 29 september;82.0;18.0
578;Vrouwen;15 tot 45 jaar;Hoger opleidingsniveau;Ontslagjaar 2003;2007, vrijdag 28 september;84.0;16.0
579;Vrouwen;15 tot 45 jaar;Hoger opleidingsniveau;Ontslagjaar 2003;2008, vrijdag 26 september;84.0;16.0
580;Vrouwen;15 tot 45 jaar;Hoger opleidingsniveau;Ontslagjaar 2004;2004, vrijdag 24 september;;
581;Vrouwen;15 tot 45 jaar;Hoger opleidingsniveau;Ontslagjaar 2004;2005, vrijdag 30 september;68.0;32.0
582;Vrouwen;15 tot 45 jaar;Hoger opleidingsniveau;Ontslagjaar 2004;2006, vrijdag 29 september;83.0;17.0
583;Vrouwen;15 tot 45 jaar;Hoger opleidingsniveau;Ontslagjaar 2004;2007, vrijdag 28 september;86.0;14.0
584;Vrouwen;15 tot 45 jaar;Hoger opleidingsniveau;Ontslagjaar 2004;2008, vrijdag 26 september;87.0;13.0
585;Vrouwen;15 tot 45 jaar;Hoger opleidingsniveau;Ontslagjaar 2005;2004, vrijdag 24 september;;
586;Vrouwen;15 tot 45 jaar;Hoger opleidingsniveau;Ontslagjaar 2005;2005, vrijdag 30 september;;
587;Vrouwen;15 tot 45 jaar;Hoger opleidingsniveau;Ontslagjaar 2005;2006, vrijdag 29 september;79.0;21.0
588;Vrouwen;15 tot 45 jaar;Hoger opleidingsniveau;Ontslagjaar 2005;2007, vrijdag 28 september;85.0;15.0
589;Vrouwen;15 tot 45 jaar;Hoger opleidingsniveau;Ontslagjaar 2005;2008, vrijdag 26 september;86.0;14.0
590;Vrouwen;15 tot 45 jaar;Hoger opleidingsniveau;Ontslagjaar 2006;2004, vrijdag 24 september;;
591;Vrouwen;15 tot 45 jaar;Hoger opleidingsniveau;Ontslagjaar 2006;2005, vrijdag 30 september;;
592;Vrouwen;15 tot 45 jaar;Hoger opleidingsniveau;Ontslagjaar 2006;2006, vrijdag 29 september;;
593;Vrouwen;15 tot 45 jaar;Hoger opleidingsniveau;Ontslagjaar 2006;2007, vrijdag 28 september;83.0;17.0
594;Vrouwen;15 tot 45 jaar;Hoger opleidingsniveau;Ontslagjaar 2006;2008, vrijdag 26 september;84.0;16.0
595;Vrouwen;15 tot 45 jaar;Hoger opleidingsniveau;Ontslagjaar 2007;2004, vrijdag 24 september;;
596;Vrouwen;15 tot 45 jaar;Hoger opleidingsniveau;Ontslagjaar 2007;2005, vrijdag 30 september;;
597;Vrouwen;15 tot 45 jaar;Hoger opleidingsniveau;Ontslagjaar 2007;2006, vrijdag 29 september;;
598;Vrouwen;15 tot 45 jaar;Hoger opleidingsniveau;Ontslagjaar 2007;2007, vrijdag 28 september;;
599;Vrouwen;15 tot 45 jaar;Hoger opleidingsniveau;Ontslagjaar 2007;2008, vrijdag 26 september;82.0;18.0
600;Vrouwen;45 tot 65 jaar;Lager opleidingsniveau;Ontslagjaar 2003;2004, vrijdag 24 september;36.0;64.0
601;Vrouwen;45 tot 65 jaar;Lager opleidingsniveau;Ontslagjaar 2003;2005, vrijdag 30 september;42.0;58.0
602;Vrouwen;45 tot 65 jaar;Lager opleidingsniveau;Ontslagjaar 2003;2006, vrijdag 29 september;42.0;58.0
603;Vrouwen;45 tot 65 jaar;Lager opleidingsniveau;Ontslagjaar 2003;2007, vrijdag 28 september;50.0;50.0
604;Vrouwen;45 tot 65 jaar;Lager opleidingsniveau;Ontslagjaar 2003;2008, vrijdag 26 september;52.0;48.0
605;Vrouwen;45 tot 65 jaar;Lager opleidingsniveau;Ontslagjaar 2004;2004, vrijdag 24 september;;
606;Vrouwen;45 tot 65 jaar;Lager opleidingsniveau;Ontslagjaar 2004;2005, vrijdag 30 september;34.0;66.0
607;Vrouwen;45 tot 65 jaar;Lager opleidingsniveau;Ontslagjaar 2004;2006, vrijdag 29 september;39.0;61.0
608;Vrouwen;45 tot 65 jaar;Lager opleidingsniveau;Ontslagjaar 2004;2007, vrijdag 28 september;49.0;51.0
609;Vrouwen;45 tot 65 jaar;Lager opleidingsniveau;Ontslagjaar 2004;2008, vrijdag 26 september;54.0;46.0
610;Vrouwen;45 tot 65 jaar;Lager opleidingsniveau;Ontslagjaar 2005;2004, vrijdag 24 september;;
611;Vrouwen;45 tot 65 jaar;Lager opleidingsniveau;Ontslagjaar 2005;2005, vrijdag 30 september;;
612;Vrouwen;45 tot 65 jaar;Lager opleidingsniveau;Ontslagjaar 2005;2006, vrijdag 29 september;42.0;58.0
613;Vrouwen;45 tot 65 jaar;Lager opleidingsniveau;Ontslagjaar 2005;2007, vrijdag 28 september;49.0;51.0
614;Vrouwen;45 tot 65 jaar;Lager opleidingsniveau;Ontslagjaar 2005;2008, vrijdag 26 september;54.0;46.0
615;Vrouwen;45 tot 65 jaar;Lager opleidingsniveau;Ontslagjaar 2006;2004, vrijdag 24 september;;
616;Vrouwen;45 tot 65 jaar;Lager opleidingsniveau;Ontslagjaar 2006;2005, vrijdag 30 september;;
617;Vrouwen;45 tot 65 jaar;Lager opleidingsniveau;Ontslagjaar 2006;2006, vrijdag 29 september;;
618;Vrouwen;45 tot 65 jaar;Lager opleidingsniveau;Ontslagjaar 2006;2007, vrijdag 28 september;55.0;45.0
619;Vrouwen;45 tot 65 jaar;Lager opleidingsniveau;Ontslagjaar 2006;2008, vrijdag 26 september;62.0;38.0
620;Vrouwen;45 tot 65 jaar;Lager opleidingsniveau;Ontslagjaar 2007;2004, vrijdag 24 september;;
621;Vrouwen;45 tot 65 jaar;Lager opleidingsniveau;Ontslagjaar 2007;2005, vrijdag 30 september;;
622;Vrouwen;45 tot 65 jaar;Lager opleidingsniveau;Ontslagjaar 2007;2006, vrijdag 29 september;;
623;Vrouwen;45 tot 65 jaar;Lager opleidingsniveau;Ontslagjaar 2007;2007, vrijdag 28 september;;
624;Vrouwen;45 tot 65 jaar;Lager opleidingsniveau;Ontslagjaar 2007;2008, vrijdag 26 september;56.0;44.0
625;Vrouwen;45 tot 65 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2003;2004, vrijdag 24 september;54.0;46.0
626;Vrouwen;45 tot 65 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2003;2005, vrijdag 30 september;57.0;43.0
627;Vrouwen;45 tot 65 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2003;2006, vrijdag 29 september;60.0;40.0
628;Vrouwen;45 tot 65 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2003;2007, vrijdag 28 september;63.0;37.0
629;Vrouwen;45 tot 65 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2003;2008, vrijdag 26 september;66.0;34.0
630;Vrouwen;45 tot 65 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2004;2004, vrijdag 24 september;;
631;Vrouwen;45 tot 65 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2004;2005, vrijdag 30 september;43.0;57.0
632;Vrouwen;45 tot 65 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2004;2006, vrijdag 29 september;52.0;48.0
633;Vrouwen;45 tot 65 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2004;2007, vrijdag 28 september;62.0;38.0
634;Vrouwen;45 tot 65 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2004;2008, vrijdag 26 september;66.0;34.0
635;Vrouwen;45 tot 65 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2005;2004, vrijdag 24 september;;
636;Vrouwen;45 tot 65 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2005;2005, vrijdag 30 september;;
637;Vrouwen;45 tot 65 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2005;2006, vrijdag 29 september;55.0;45.0
638;Vrouwen;45 tot 65 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2005;2007, vrijdag 28 september;64.0;36.0
639;Vrouwen;45 tot 65 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2005;2008, vrijdag 26 september;68.0;32.0
640;Vrouwen;45 tot 65 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2006;2004, vrijdag 24 september;;
641;Vrouwen;45 tot 65 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2006;2005, vrijdag 30 september;;
642;Vrouwen;45 tot 65 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2006;2006, vrijdag 29 september;;
643;Vrouwen;45 tot 65 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2006;2007, vrijdag 28 september;65.0;35.0
644;Vrouwen;45 tot 65 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2006;2008, vrijdag 26 september;66.0;34.0
645;Vrouwen;45 tot 65 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2007;2004, vrijdag 24 september;;
646;Vrouwen;45 tot 65 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2007;2005, vrijdag 30 september;;
647;Vrouwen;45 tot 65 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2007;2006, vrijdag 29 september;;
648;Vrouwen;45 tot 65 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2007;2007, vrijdag 28 september;;
649;Vrouwen;45 tot 65 jaar;Middelbaar opleidingsniveau;Ontslagjaar 2007;2008, vrijdag 26 september;62.0;38.0
650;Vrouwen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2003;2004, vrijdag 24 september;65.0;35.0
651;Vrouwen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2003;2005, vrijdag 30 september;64.0;36.0
652;Vrouwen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2003;2006, vrijdag 29 september;66.0;34.0
653;Vrouwen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2003;2007, vrijdag 28 september;72.0;28.0
654;Vrouwen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2003;2008, vrijdag 26 september;74.0;26.0
655;Vrouwen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2004;2004, vrijdag 24 september;;
656;Vrouwen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2004;2005, vrijdag 30 september;37.0;63.0
657;Vrouwen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2004;2006, vrijdag 29 september;43.0;57.0
658;Vrouwen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2004;2007, vrijdag 28 september;47.0;53.0
659;Vrouwen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2004;2008, vrijdag 26 september;52.0;48.0
660;Vrouwen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2005;2004, vrijdag 24 september;;
661;Vrouwen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2005;2005, vrijdag 30 september;;
662;Vrouwen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2005;2006, vrijdag 29 september;56.0;44.0
663;Vrouwen;45 tot 65 jaar;Hoger opleidingsniveau;Ontslagjaar 2005;2007, vrijdag 28 september;64.0;36.0
