ID;Arbeidspositie;ArbeidspositieVoorgaandePeriode;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1;BeroepsEnNietBeroepsbevolking_2
5642;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2003 4e kwartaal;8.0;2.0
5643;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2004 1e kwartaal;9.0;2.0
5644;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2004 2e kwartaal;6.0;1.0
5645;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2004 3e kwartaal;9.0;2.0
5646;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2004 4e kwartaal;8.0;2.0
5647;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2004;10.0;3.0
5648;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2005 1e kwartaal;4.0;1.0
5649;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2005 2e kwartaal;9.0;2.0
5650;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2005 3e kwartaal;10.0;3.0
5651;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2005 4e kwartaal;12.0;3.0
5652;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2005;8.0;2.0
5653;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2006 1e kwartaal;9.0;2.0
5654;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2006 2e kwartaal;8.0;2.0
5655;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2006 3e kwartaal;9.0;3.0
5656;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2006 4e kwartaal;9.0;2.0
5657;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2006;11.0;3.0
5658;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2007 1e kwartaal;9.0;2.0
5659;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2007 2e kwartaal;8.0;2.0
5660;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2007 3e kwartaal;10.0;3.0
5661;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2007 4e kwartaal;9.0;2.0
5662;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2007;12.0;3.0
5663;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2008 1e kwartaal;9.0;2.0
5664;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2008 2e kwartaal;5.0;1.0
5665;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2008 3e kwartaal;7.0;2.0
5666;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2008 4e kwartaal;8.0;2.0
5667;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2008;8.0;2.0
5668;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2009 1e kwartaal;6.0;2.0
5669;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2009 2e kwartaal;7.0;2.0
5670;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2009 3e kwartaal;7.0;2.0
5671;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2009 4e kwartaal;8.0;2.0
5672;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2009;6.0;2.0
5673;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2010 1e kwartaal;9.0;2.0
5674;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2010 2e kwartaal;11.0;3.0
5675;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2010 3e kwartaal;15.0;4.0
5676;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2010 4e kwartaal;12.0;3.0
5677;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2010;11.0;3.0
5678;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2011 1e kwartaal;14.0;4.0
5679;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2011 2e kwartaal;9.0;2.0
5680;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2011 3e kwartaal;11.0;3.0
5681;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2011 4e kwartaal;15.0;4.0
5682;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2011;12.0;3.0
5683;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2012 1e kwartaal;11.0;3.0
5684;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2012 2e kwartaal;14.0;4.0
5685;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2012 3e kwartaal;16.0;4.0
5686;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2012 4e kwartaal;11.0;3.0
5687;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2012;11.0;3.0
5688;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2013 1e kwartaal;18.0;5.0
5689;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2013 2e kwartaal;15.0;4.0
5690;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2013 3e kwartaal;24.0;6.0
5691;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2013 4e kwartaal;18.0;5.0
5692;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2013;22.0;6.0
5693;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2014 1e kwartaal;13.0;3.0
5694;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2014 2e kwartaal;12.0;3.0
5695;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2014 3e kwartaal;15.0;4.0
5696;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2014 4e kwartaal;16.0;4.0
5697;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2014;21.0;5.0
5698;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2015 1e kwartaal;14.0;4.0
5699;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2015 2e kwartaal;15.0;4.0
5700;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2015 3e kwartaal;14.0;4.0
5701;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2015 4e kwartaal;23.0;6.0
5702;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2015;15.0;4.0
5703;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2016 1e kwartaal;18.0;5.0
5704;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2016 2e kwartaal;15.0;4.0
5705;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2016 3e kwartaal;25.0;7.0
5706;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2016 4e kwartaal;22.0;6.0
5707;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2016;29.0;7.0
5708;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2017 1e kwartaal;17.0;4.0
5709;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2017 2e kwartaal;15.0;4.0
5710;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2017 3e kwartaal;17.0;4.0
5711;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2017 4e kwartaal;20.0;5.0
5712;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2017;22.0;6.0
5713;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2018 1e kwartaal;22.0;5.0
5714;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2018 2e kwartaal;16.0;4.0
5715;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2018 3e kwartaal;17.0;4.0
5716;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2018 4e kwartaal;22.0;6.0
5717;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2018;23.0;6.0
5718;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2019 1e kwartaal;16.0;4.0
5719;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2019 2e kwartaal;13.0;3.0
5720;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2019 3e kwartaal;14.0;4.0
5721;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2019 4e kwartaal;17.0;4.0
5722;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2019;17.0;4.0
5723;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2020 1e kwartaal;19.0;5.0
5724;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2020 2e kwartaal;15.0;4.0
5725;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2020 3e kwartaal;16.0;4.0
5726;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2020 4e kwartaal;13.0;3.0
5727;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2020;18.0;5.0
5728;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2021 1e kwartaal;;
5729;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2021 2e kwartaal;18.0;4.0
5730;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2021 3e kwartaal;14.0;3.0
5731;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2021 4e kwartaal;16.0;4.0
5732;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2022 1e kwartaal;9.0;2.0
5733;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: westers;2022 2e kwartaal;9.0;2.0
5734;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2003 2e kwartaal;12.0;3.0
5735;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2003 3e kwartaal;11.0;3.0
5736;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2003 4e kwartaal;8.0;2.0
5737;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2004 1e kwartaal;12.0;3.0
5738;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2004 2e kwartaal;13.0;3.0
5739;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2004 3e kwartaal;16.0;4.0
5740;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2004 4e kwartaal;13.0;3.0
5741;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2004;13.0;3.0
5742;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2005 1e kwartaal;11.0;2.0
5743;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2005 2e kwartaal;16.0;4.0
5744;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2005 3e kwartaal;21.0;5.0
5745;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2005 4e kwartaal;14.0;3.0
5746;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2005;17.0;4.0
5747;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2006 1e kwartaal;9.0;2.0
5748;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2006 2e kwartaal;6.0;1.0
5749;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2006 3e kwartaal;18.0;4.0
5750;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2006 4e kwartaal;14.0;3.0
5751;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2006;18.0;4.0
5752;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2007 1e kwartaal;11.0;3.0
5753;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2007 2e kwartaal;12.0;3.0
5754;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2007 3e kwartaal;17.0;4.0
5755;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2007 4e kwartaal;12.0;3.0
5756;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2007;13.0;3.0
5757;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2008 1e kwartaal;9.0;2.0
5758;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2008 2e kwartaal;10.0;3.0
5759;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2008 3e kwartaal;14.0;3.0
5760;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2008 4e kwartaal;15.0;4.0
5761;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2008;13.0;3.0
5762;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2009 1e kwartaal;14.0;3.0
5763;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2009 2e kwartaal;16.0;4.0
5764;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2009 3e kwartaal;14.0;3.0
5765;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2009 4e kwartaal;19.0;5.0
5766;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2009;17.0;4.0
5767;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2010 1e kwartaal;10.0;2.0
5768;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2010 2e kwartaal;13.0;3.0
5769;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2010 3e kwartaal;21.0;5.0
5770;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2010 4e kwartaal;26.0;6.0
5771;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2010;15.0;4.0
5772;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2011 1e kwartaal;18.0;4.0
5773;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2011 2e kwartaal;23.0;6.0
5774;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2011 3e kwartaal;27.0;6.0
5775;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2011 4e kwartaal;22.0;5.0
5776;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2011;27.0;6.0
5777;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2012 1e kwartaal;25.0;6.0
5778;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2012 2e kwartaal;25.0;6.0
5779;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2012 3e kwartaal;33.0;8.0
5780;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2012 4e kwartaal;27.0;6.0
5781;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2012;28.0;6.0
5782;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2013 1e kwartaal;24.0;5.0
5783;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2013 2e kwartaal;23.0;5.0
5784;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2013 3e kwartaal;35.0;8.0
5785;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2013 4e kwartaal;28.0;6.0
5786;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2013;30.0;7.0
5787;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2014 1e kwartaal;26.0;6.0
5788;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2014 2e kwartaal;21.0;5.0
5789;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2014 3e kwartaal;35.0;7.0
5790;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2014 4e kwartaal;38.0;8.0
5791;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2014;34.0;8.0
5792;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2015 1e kwartaal;33.0;7.0
5793;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2015 2e kwartaal;34.0;7.0
5794;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2015 3e kwartaal;41.0;9.0
5795;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2015 4e kwartaal;46.0;9.0
5796;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2015;30.0;6.0
5797;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2016 1e kwartaal;34.0;7.0
5798;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2016 2e kwartaal;35.0;7.0
5799;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2016 3e kwartaal;35.0;7.0
5800;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2016 4e kwartaal;39.0;8.0
5801;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2016;41.0;8.0
5802;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2017 1e kwartaal;38.0;7.0
5803;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2017 2e kwartaal;30.0;5.0
5804;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2017 3e kwartaal;45.0;8.0
5805;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2017 4e kwartaal;39.0;8.0
5806;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2017;41.0;8.0
5807;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2018 1e kwartaal;39.0;8.0
5808;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2018 2e kwartaal;40.0;7.0
5809;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2018 3e kwartaal;34.0;7.0
5810;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2018 4e kwartaal;38.0;7.0
5811;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2018;44.0;8.0
5812;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2019 1e kwartaal;32.0;6.0
5813;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2019 2e kwartaal;36.0;7.0
5814;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2019 3e kwartaal;39.0;7.0
5815;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2019 4e kwartaal;41.0;8.0
5816;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2019;38.0;7.0
5817;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2020 1e kwartaal;39.0;7.0
5818;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2020 2e kwartaal;29.0;5.0
5819;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2020 3e kwartaal;41.0;7.0
5820;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2020 4e kwartaal;30.0;5.0
5821;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2020;47.0;8.0
5822;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2021 1e kwartaal;;
5823;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2021 2e kwartaal;32.0;5.0
5824;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2021 3e kwartaal;37.0;7.0
5825;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2021 4e kwartaal;33.0;6.0
5826;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2022 1e kwartaal;39.0;7.0
5827;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: niet-westers;2022 2e kwartaal;29.0;5.0
5828;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: onbekend;2003 2e kwartaal;0.0;0.0
5829;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: onbekend;2003 3e kwartaal;0.0;0.0
5830;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: onbekend;2003 4e kwartaal;0.0;0.0
5831;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: onbekend;2004 1e kwartaal;0.0;8.0
5832;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: onbekend;2004 2e kwartaal;0.0;0.0
5833;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: onbekend;2004 3e kwartaal;0.0;0.0
5834;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: onbekend;2004 4e kwartaal;0.0;0.0
5835;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: onbekend;2004;0.0;0.0
5836;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: onbekend;2005 1e kwartaal;0.0;0.0
5837;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: onbekend;2005 2e kwartaal;0.0;16.0
5838;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: onbekend;2005 3e kwartaal;0.0;9.0
5839;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: onbekend;2005 4e kwartaal;0.0;7.0
5840;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: onbekend;2005;0.0;0.0
5841;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: onbekend;2006 1e kwartaal;0.0;0.0
5842;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: onbekend;2006 2e kwartaal;0.0;3.0
5843;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: onbekend;2006 3e kwartaal;0.0;7.0
5844;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: onbekend;2006 4e kwartaal;0.0;0.0
5845;Beroeps- en niet beroepsbevolking;Gezocht, niet beschikbaar;Migratieachtergrond: onbekend;2006;0.0;0.0
