ID;Gebieden;Beroepsklasse;Positie;Gezinshoofden_1;MeerDan2PersonenPerVertrek_2;Pagina_3
5109;"Friesland;   1.001 -   2.000 inwoners";22. Crediet en bankwezen;D: Werklieden;0.0;0.0;WS134
5110;"Friesland;   1.001 -   2.000 inwoners";23. Verzekeringswezen;Totaal;0.0;0.0;WS134
5111;"Friesland;   1.001 -   2.000 inwoners";23. Verzekeringswezen;A: Hoofd, voor eigen rekening;0.0;0.0;WS134
5112;"Friesland;   1.001 -   2.000 inwoners";23. Verzekeringswezen;B: Hoofd, voor rekening van een ander;0.0;0.0;WS134
5113;"Friesland;   1.001 -   2.000 inwoners";23. Verzekeringswezen;C: Leiding of controle;0.0;0.0;WS134
5114;"Friesland;   1.001 -   2.000 inwoners";23. Verzekeringswezen;D: Werklieden;0.0;0.0;WS134
5115;"Friesland;   1.001 -   2.000 inwoners";24. Vrije beroepen;Totaal;1.0;0.0;WS164
5116;"Friesland;   1.001 -   2.000 inwoners";24. Vrije beroepen;A: Hoofd, voor eigen rekening;;;     
5117;"Friesland;   1.001 -   2.000 inwoners";24. Vrije beroepen;B: Hoofd, voor rekening van een ander;;;     
5118;"Friesland;   1.001 -   2.000 inwoners";24. Vrije beroepen;C: Leiding of controle;;;     
5119;"Friesland;   1.001 -   2.000 inwoners";24. Vrije beroepen;D: Werklieden;;;     
5120;"Friesland;   1.001 -   2.000 inwoners";25. Onderwijs;Totaal;2.0;1.0;WS164
5121;"Friesland;   1.001 -   2.000 inwoners";25. Onderwijs;A: Hoofd, voor eigen rekening;;;     
5122;"Friesland;   1.001 -   2.000 inwoners";25. Onderwijs;B: Hoofd, voor rekening van een ander;;;     
5123;"Friesland;   1.001 -   2.000 inwoners";25. Onderwijs;C: Leiding of controle;;;     
5124;"Friesland;   1.001 -   2.000 inwoners";25. Onderwijs;D: Werklieden;;;     
5125;"Friesland;   1.001 -   2.000 inwoners";26. Verpleging;Totaal;0.0;0.0;WS164
5126;"Friesland;   1.001 -   2.000 inwoners";26. Verpleging;A: Hoofd, voor eigen rekening;;;     
5127;"Friesland;   1.001 -   2.000 inwoners";26. Verpleging;B: Hoofd, voor rekening van een ander;;;     
5128;"Friesland;   1.001 -   2.000 inwoners";26. Verpleging;C: Leiding of controle;;;     
5129;"Friesland;   1.001 -   2.000 inwoners";26. Verpleging;D: Werklieden;;;     
5130;"Friesland;   1.001 -   2.000 inwoners";27. Huis- en stalbedienden;Totaal;3.0;3.0;WS164
5131;"Friesland;   1.001 -   2.000 inwoners";27. Huis- en stalbedienden;A: Hoofd, voor eigen rekening;;;     
5132;"Friesland;   1.001 -   2.000 inwoners";27. Huis- en stalbedienden;B: Hoofd, voor rekening van een ander;;;     
5133;"Friesland;   1.001 -   2.000 inwoners";27. Huis- en stalbedienden;C: Leiding of controle;;;     
5134;"Friesland;   1.001 -   2.000 inwoners";27. Huis- en stalbedienden;D: Werklieden;;;     
5135;"Friesland;   1.001 -   2.000 inwoners";28. Losse werklieden;Totaal;7.0;6.0;WS164
5136;"Friesland;   1.001 -   2.000 inwoners";28. Losse werklieden;A: Hoofd, voor eigen rekening;;;     
5137;"Friesland;   1.001 -   2.000 inwoners";28. Losse werklieden;B: Hoofd, voor rekening van een ander;;;     
5138;"Friesland;   1.001 -   2.000 inwoners";28. Losse werklieden;C: Leiding of controle;;;     
5139;"Friesland;   1.001 -   2.000 inwoners";28. Losse werklieden;D: Werklieden;;;     
5140;"Friesland;   1.001 -   2.000 inwoners";29. In dienst van den staat;Totaal;2.0;0.0;WS164
5141;"Friesland;   1.001 -   2.000 inwoners";29. In dienst van den staat;A: Hoofd, voor eigen rekening;;;     
5142;"Friesland;   1.001 -   2.000 inwoners";29. In dienst van den staat;B: Hoofd, voor rekening van een ander;;;     
5143;"Friesland;   1.001 -   2.000 inwoners";29. In dienst van den staat;C: Leiding of controle;;;     
5144;"Friesland;   1.001 -   2.000 inwoners";29. In dienst van den staat;D: Werklieden;;;     
5145;"Friesland;   1.001 -   2.000 inwoners";30. In dienst van eene provincie;Totaal;0.0;0.0;WS164
5146;"Friesland;   1.001 -   2.000 inwoners";30. In dienst van eene provincie;A: Hoofd, voor eigen rekening;;;     
5147;"Friesland;   1.001 -   2.000 inwoners";30. In dienst van eene provincie;B: Hoofd, voor rekening van een ander;;;     
5148;"Friesland;   1.001 -   2.000 inwoners";30. In dienst van eene provincie;C: Leiding of controle;;;     
5149;"Friesland;   1.001 -   2.000 inwoners";30. In dienst van eene provincie;D: Werklieden;;;     
5150;"Friesland;   1.001 -   2.000 inwoners";31. In dienst van eene gemeente;Totaal;11.0;1.0;WS164
5151;"Friesland;   1.001 -   2.000 inwoners";31. In dienst van eene gemeente;A: Hoofd, voor eigen rekening;;;     
5152;"Friesland;   1.001 -   2.000 inwoners";31. In dienst van eene gemeente;B: Hoofd, voor rekening van een ander;;;     
5153;"Friesland;   1.001 -   2.000 inwoners";31. In dienst van eene gemeente;C: Leiding of controle;;;     
5154;"Friesland;   1.001 -   2.000 inwoners";31. In dienst van eene gemeente;D: Werklieden;;;     
5155;"Friesland;   1.001 -   2.000 inwoners";32. In dienst van een waterschap;Totaal;2.0;2.0;WS164
5156;"Friesland;   1.001 -   2.000 inwoners";32. In dienst van een waterschap;A: Hoofd, voor eigen rekening;;;     
5157;"Friesland;   1.001 -   2.000 inwoners";32. In dienst van een waterschap;B: Hoofd, voor rekening van een ander;;;     
5158;"Friesland;   1.001 -   2.000 inwoners";32. In dienst van een waterschap;C: Leiding of controle;;;     
5159;"Friesland;   1.001 -   2.000 inwoners";32. In dienst van een waterschap;D: Werklieden;;;     
5160;"Friesland;   1.001 -   2.000 inwoners";33. In dienst van een kerkgenootschap;Totaal;5.0;2.0;WS164
5161;"Friesland;   1.001 -   2.000 inwoners";33. In dienst van een kerkgenootschap;A: Hoofd, voor eigen rekening;;;     
5162;"Friesland;   1.001 -   2.000 inwoners";33. In dienst van een kerkgenootschap;B: Hoofd, voor rekening van een ander;;;     
5163;"Friesland;   1.001 -   2.000 inwoners";33. In dienst van een kerkgenootschap;C: Leiding of controle;;;     
5164;"Friesland;   1.001 -   2.000 inwoners";33. In dienst van een kerkgenootschap;D: Werklieden;;;     
5165;"Friesland;   1.001 -   2.000 inwoners";34. Gepensioneerden;Totaal;2.0;0.0;WS164
5166;"Friesland;   1.001 -   2.000 inwoners";34. Gepensioneerden;A: Hoofd, voor eigen rekening;;;     
5167;"Friesland;   1.001 -   2.000 inwoners";34. Gepensioneerden;B: Hoofd, voor rekening van een ander;;;     
5168;"Friesland;   1.001 -   2.000 inwoners";34. Gepensioneerden;C: Leiding of controle;;;     
5169;"Friesland;   1.001 -   2.000 inwoners";34. Gepensioneerden;D: Werklieden;;;     
5170;"Friesland;   1.001 -   2.000 inwoners";35. Beroep onbekend;Totaal;0.0;0.0;WS164
5171;"Friesland;   1.001 -   2.000 inwoners";35. Beroep onbekend;A: Hoofd, voor eigen rekening;;;     
5172;"Friesland;   1.001 -   2.000 inwoners";35. Beroep onbekend;B: Hoofd, voor rekening van een ander;;;     
5173;"Friesland;   1.001 -   2.000 inwoners";35. Beroep onbekend;C: Leiding of controle;;;     
5174;"Friesland;   1.001 -   2.000 inwoners";35. Beroep onbekend;D: Werklieden;;;     
5175;"Friesland;   1.001 -   2.000 inwoners";36. Zonder beroep;Totaal;68.0;22.0;WS164
5176;"Friesland;   1.001 -   2.000 inwoners";36. Zonder beroep;A: Hoofd, voor eigen rekening;;;     
5177;"Friesland;   1.001 -   2.000 inwoners";36. Zonder beroep;B: Hoofd, voor rekening van een ander;;;     
5178;"Friesland;   1.001 -   2.000 inwoners";36. Zonder beroep;C: Leiding of controle;;;     
5179;"Friesland;   1.001 -   2.000 inwoners";36. Zonder beroep;D: Werklieden;;;     
5180;"Friesland;   2.001 -   5.000 inwoners";Totaal van alle beroepsklassen;Totaal;4547.0;2564.0;WS164
5181;"Friesland;   2.001 -   5.000 inwoners";Totaal van alle beroepsklassen;A: Hoofd, voor eigen rekening;;;     
5182;"Friesland;   2.001 -   5.000 inwoners";Totaal van alle beroepsklassen;B: Hoofd, voor rekening van een ander;;;     
5183;"Friesland;   2.001 -   5.000 inwoners";Totaal van alle beroepsklassen;C: Leiding of controle;;;     
5184;"Friesland;   2.001 -   5.000 inwoners";Totaal van alle beroepsklassen;D: Werklieden;;;     
5185;"Friesland;   2.001 -   5.000 inwoners"; 1. Aardewerk, glas, kalk;Totaal;14.0;10.0;WS134
5186;"Friesland;   2.001 -   5.000 inwoners"; 1. Aardewerk, glas, kalk;A: Hoofd, voor eigen rekening;3.0;0.0;WS134
5187;"Friesland;   2.001 -   5.000 inwoners"; 1. Aardewerk, glas, kalk;B: Hoofd, voor rekening van een ander;0.0;0.0;WS134
5188;"Friesland;   2.001 -   5.000 inwoners"; 1. Aardewerk, glas, kalk;C: Leiding of controle;0.0;0.0;WS134
5189;"Friesland;   2.001 -   5.000 inwoners"; 1. Aardewerk, glas, kalk;D: Werklieden;11.0;10.0;WS134
5190;"Friesland;   2.001 -   5.000 inwoners"; 2. Diamant;Totaal;0.0;0.0;WS134
5191;"Friesland;   2.001 -   5.000 inwoners"; 2. Diamant;A: Hoofd, voor eigen rekening;0.0;0.0;WS134
5192;"Friesland;   2.001 -   5.000 inwoners"; 2. Diamant;B: Hoofd, voor rekening van een ander;0.0;0.0;WS134
5193;"Friesland;   2.001 -   5.000 inwoners"; 2. Diamant;C: Leiding of controle;0.0;0.0;WS134
5194;"Friesland;   2.001 -   5.000 inwoners"; 2. Diamant;D: Werklieden;0.0;0.0;WS134
5195;"Friesland;   2.001 -   5.000 inwoners"; 3. Boek- en steendruk;Totaal;12.0;7.0;WS134
5196;"Friesland;   2.001 -   5.000 inwoners"; 3. Boek- en steendruk;A: Hoofd, voor eigen rekening;2.0;1.0;WS134
5197;"Friesland;   2.001 -   5.000 inwoners"; 3. Boek- en steendruk;B: Hoofd, voor rekening van een ander;0.0;0.0;WS134
5198;"Friesland;   2.001 -   5.000 inwoners"; 3. Boek- en steendruk;C: Leiding of controle;4.0;3.0;WS134
5199;"Friesland;   2.001 -   5.000 inwoners"; 3. Boek- en steendruk;D: Werklieden;6.0;3.0;WS134
5200;"Friesland;   2.001 -   5.000 inwoners"; 4. Bouwbedrijven;Totaal;297.0;177.0;WS134
5201;"Friesland;   2.001 -   5.000 inwoners"; 4. Bouwbedrijven;A: Hoofd, voor eigen rekening;143.0;64.0;WS134
5202;"Friesland;   2.001 -   5.000 inwoners"; 4. Bouwbedrijven;B: Hoofd, voor rekening van een ander;1.0;0.0;WS134
5203;"Friesland;   2.001 -   5.000 inwoners"; 4. Bouwbedrijven;C: Leiding of controle;4.0;3.0;WS134
5204;"Friesland;   2.001 -   5.000 inwoners"; 4. Bouwbedrijven;D: Werklieden;149.0;110.0;WS134
5205;"Friesland;   2.001 -   5.000 inwoners"; 5. Chemische nijverheid;Totaal;37.0;22.0;WS134
5206;"Friesland;   2.001 -   5.000 inwoners"; 5. Chemische nijverheid;A: Hoofd, voor eigen rekening;10.0;1.0;WS134
5207;"Friesland;   2.001 -   5.000 inwoners"; 5. Chemische nijverheid;B: Hoofd, voor rekening van een ander;0.0;0.0;WS134
5208;"Friesland;   2.001 -   5.000 inwoners"; 5. Chemische nijverheid;C: Leiding of controle;9.0;4.0;WS134
5209;"Friesland;   2.001 -   5.000 inwoners"; 5. Chemische nijverheid;D: Werklieden;18.0;17.0;WS134
5210;"Friesland;   2.001 -   5.000 inwoners"; 6. Hout-, kurk- en stroobewerking;Totaal;53.0;30.0;WS134
5211;"Friesland;   2.001 -   5.000 inwoners"; 6. Hout-, kurk- en stroobewerking;A: Hoofd, voor eigen rekening;40.0;20.0;WS134
5212;"Friesland;   2.001 -   5.000 inwoners"; 6. Hout-, kurk- en stroobewerking;B: Hoofd, voor rekening van een ander;0.0;0.0;WS134
5213;"Friesland;   2.001 -   5.000 inwoners"; 6. Hout-, kurk- en stroobewerking;C: Leiding of controle;1.0;0.0;WS134
5214;"Friesland;   2.001 -   5.000 inwoners"; 6. Hout-, kurk- en stroobewerking;D: Werklieden;12.0;10.0;WS134
5215;"Friesland;   2.001 -   5.000 inwoners"; 7. Kleeding en reiniging;Totaal;70.0;29.0;WS134
5216;"Friesland;   2.001 -   5.000 inwoners"; 7. Kleeding en reiniging;A: Hoofd, voor eigen rekening;70.0;29.0;WS134
5217;"Friesland;   2.001 -   5.000 inwoners"; 7. Kleeding en reiniging;B: Hoofd, voor rekening van een ander;0.0;0.0;WS134
5218;"Friesland;   2.001 -   5.000 inwoners"; 7. Kleeding en reiniging;C: Leiding of controle;0.0;0.0;WS134
5219;"Friesland;   2.001 -   5.000 inwoners"; 7. Kleeding en reiniging;D: Werklieden;0.0;0.0;WS134
5220;"Friesland;   2.001 -   5.000 inwoners"; 8. Kunstnijverheid;Totaal;0.0;0.0;WS134
5221;"Friesland;   2.001 -   5.000 inwoners"; 8. Kunstnijverheid;A: Hoofd, voor eigen rekening;0.0;0.0;WS134
5222;"Friesland;   2.001 -   5.000 inwoners"; 8. Kunstnijverheid;B: Hoofd, voor rekening van een ander;0.0;0.0;WS134
5223;"Friesland;   2.001 -   5.000 inwoners"; 8. Kunstnijverheid;C: Leiding of controle;0.0;0.0;WS134
5224;"Friesland;   2.001 -   5.000 inwoners"; 8. Kunstnijverheid;D: Werklieden;0.0;0.0;WS134
5225;"Friesland;   2.001 -   5.000 inwoners"; 9. Leder, wasdoek, caoutchouc;Totaal;66.0;35.0;WS134
5226;"Friesland;   2.001 -   5.000 inwoners"; 9. Leder, wasdoek, caoutchouc;A: Hoofd, voor eigen rekening;61.0;32.0;WS134
5227;"Friesland;   2.001 -   5.000 inwoners"; 9. Leder, wasdoek, caoutchouc;B: Hoofd, voor rekening van een ander;0.0;0.0;WS134
5228;"Friesland;   2.001 -   5.000 inwoners"; 9. Leder, wasdoek, caoutchouc;C: Leiding of controle;0.0;0.0;WS134
5229;"Friesland;   2.001 -   5.000 inwoners"; 9. Leder, wasdoek, caoutchouc;D: Werklieden;5.0;3.0;WS134
5230;"Friesland;   2.001 -   5.000 inwoners";10. Oer, steenkolen, turf;Totaal;127.0;102.0;WS134
5231;"Friesland;   2.001 -   5.000 inwoners";10. Oer, steenkolen, turf;A: Hoofd, voor eigen rekening;50.0;34.0;WS134
5232;"Friesland;   2.001 -   5.000 inwoners";10. Oer, steenkolen, turf;B: Hoofd, voor rekening van een ander;1.0;1.0;WS134
5233;"Friesland;   2.001 -   5.000 inwoners";10. Oer, steenkolen, turf;C: Leiding of controle;2.0;1.0;WS134
5234;"Friesland;   2.001 -   5.000 inwoners";10. Oer, steenkolen, turf;D: Werklieden;74.0;66.0;WS134
5235;"Friesland;   2.001 -   5.000 inwoners";11. Metalen (bewerking van);Totaal;56.0;30.0;WS134
5236;"Friesland;   2.001 -   5.000 inwoners";11. Metalen (bewerking van);A: Hoofd, voor eigen rekening;45.0;21.0;WS134
5237;"Friesland;   2.001 -   5.000 inwoners";11. Metalen (bewerking van);B: Hoofd, voor rekening van een ander;0.0;0.0;WS134
5238;"Friesland;   2.001 -   5.000 inwoners";11. Metalen (bewerking van);C: Leiding of controle;0.0;0.0;WS134
5239;"Friesland;   2.001 -   5.000 inwoners";11. Metalen (bewerking van);D: Werklieden;11.0;9.0;WS134
5240;"Friesland;   2.001 -   5.000 inwoners";12. Stoom- en andere werktuigen;Totaal;13.0;6.0;WS134
5241;"Friesland;   2.001 -   5.000 inwoners";12. Stoom- en andere werktuigen;A: Hoofd, voor eigen rekening;11.0;4.0;WS134
5242;"Friesland;   2.001 -   5.000 inwoners";12. Stoom- en andere werktuigen;B: Hoofd, voor rekening van een ander;0.0;0.0;WS134
5243;"Friesland;   2.001 -   5.000 inwoners";12. Stoom- en andere werktuigen;C: Leiding of controle;0.0;0.0;WS134
5244;"Friesland;   2.001 -   5.000 inwoners";12. Stoom- en andere werktuigen;D: Werklieden;2.0;2.0;WS134
5245;"Friesland;   2.001 -   5.000 inwoners";13. Scheepsbouw, verv. van rijtuigen;Totaal;49.0;31.0;WS134
5246;"Friesland;   2.001 -   5.000 inwoners";13. Scheepsbouw, verv. van rijtuigen;A: Hoofd, voor eigen rekening;27.0;14.0;WS134
5247;"Friesland;   2.001 -   5.000 inwoners";13. Scheepsbouw, verv. van rijtuigen;B: Hoofd, voor rekening van een ander;1.0;1.0;WS134
5248;"Friesland;   2.001 -   5.000 inwoners";13. Scheepsbouw, verv. van rijtuigen;C: Leiding of controle;3.0;2.0;WS134
5249;"Friesland;   2.001 -   5.000 inwoners";13. Scheepsbouw, verv. van rijtuigen;D: Werklieden;18.0;14.0;WS134
5250;"Friesland;   2.001 -   5.000 inwoners";14. Papier;Totaal;2.0;2.0;WS134
5251;"Friesland;   2.001 -   5.000 inwoners";14. Papier;A: Hoofd, voor eigen rekening;1.0;1.0;WS134
5252;"Friesland;   2.001 -   5.000 inwoners";14. Papier;B: Hoofd, voor rekening van een ander;0.0;0.0;WS134
5253;"Friesland;   2.001 -   5.000 inwoners";14. Papier;C: Leiding of controle;0.0;0.0;WS134
5254;"Friesland;   2.001 -   5.000 inwoners";14. Papier;D: Werklieden;1.0;1.0;WS134
5255;"Friesland;   2.001 -   5.000 inwoners";15. Textiele nijverheid;Totaal;9.0;5.0;WS134
5256;"Friesland;   2.001 -   5.000 inwoners";15. Textiele nijverheid;A: Hoofd, voor eigen rekening;5.0;1.0;WS134
5257;"Friesland;   2.001 -   5.000 inwoners";15. Textiele nijverheid;B: Hoofd, voor rekening van een ander;0.0;0.0;WS134
5258;"Friesland;   2.001 -   5.000 inwoners";15. Textiele nijverheid;C: Leiding of controle;0.0;0.0;WS134
5259;"Friesland;   2.001 -   5.000 inwoners";15. Textiele nijverheid;D: Werklieden;4.0;4.0;WS134
5260;"Friesland;   2.001 -   5.000 inwoners";16. Gas en electriciteit;Totaal;6.0;3.0;WS134
5261;"Friesland;   2.001 -   5.000 inwoners";16. Gas en electriciteit;A: Hoofd, voor eigen rekening;0.0;0.0;WS134
5262;"Friesland;   2.001 -   5.000 inwoners";16. Gas en electriciteit;B: Hoofd, voor rekening van een ander;1.0;0.0;WS134
5263;"Friesland;   2.001 -   5.000 inwoners";16. Gas en electriciteit;C: Leiding of controle;1.0;0.0;WS134
5264;"Friesland;   2.001 -   5.000 inwoners";16. Gas en electriciteit;D: Werklieden;4.0;3.0;WS134
5265;"Friesland;   2.001 -   5.000 inwoners";17. Voedings- en genotmiddelen;Totaal;264.0;172.0;WS134
5266;"Friesland;   2.001 -   5.000 inwoners";17. Voedings- en genotmiddelen;A: Hoofd, voor eigen rekening;147.0;84.0;WS134
5267;"Friesland;   2.001 -   5.000 inwoners";17. Voedings- en genotmiddelen;B: Hoofd, voor rekening van een ander;4.0;0.0;WS134
5268;"Friesland;   2.001 -   5.000 inwoners";17. Voedings- en genotmiddelen;C: Leiding of controle;16.0;8.0;WS134
5269;"Friesland;   2.001 -   5.000 inwoners";17. Voedings- en genotmiddelen;D: Werklieden;97.0;80.0;WS134
5270;"Friesland;   2.001 -   5.000 inwoners";18. Landbouwbedrijven;Totaal;1556.0;1073.0;WS134
5271;"Friesland;   2.001 -   5.000 inwoners";18. Landbouwbedrijven;A: Hoofd, voor eigen rekening;784.0;469.0;WS134
5272;"Friesland;   2.001 -   5.000 inwoners";18. Landbouwbedrijven;B: Hoofd, voor rekening van een ander;7.0;4.0;WS134
5273;"Friesland;   2.001 -   5.000 inwoners";18. Landbouwbedrijven;C: Leiding of controle;4.0;0.0;WS134
5274;"Friesland;   2.001 -   5.000 inwoners";18. Landbouwbedrijven;D: Werklieden;761.0;600.0;WS134
5275;"Friesland;   2.001 -   5.000 inwoners";19. Visscherij en jacht;Totaal;66.0;47.0;WS134
5276;"Friesland;   2.001 -   5.000 inwoners";19. Visscherij en jacht;A: Hoofd, voor eigen rekening;39.0;23.0;WS134
5277;"Friesland;   2.001 -   5.000 inwoners";19. Visscherij en jacht;B: Hoofd, voor rekening van een ander;1.0;1.0;WS134
5278;"Friesland;   2.001 -   5.000 inwoners";19. Visscherij en jacht;C: Leiding of controle;1.0;1.0;WS134
5279;"Friesland;   2.001 -   5.000 inwoners";19. Visscherij en jacht;D: Werklieden;25.0;22.0;WS134
5280;"Friesland;   2.001 -   5.000 inwoners";20. Warenhandel;Totaal;578.0;294.0;WS134
5281;"Friesland;   2.001 -   5.000 inwoners";20. Warenhandel;A: Hoofd, voor eigen rekening;497.0;245.0;WS134
5282;"Friesland;   2.001 -   5.000 inwoners";20. Warenhandel;B: Hoofd, voor rekening van een ander;12.0;4.0;WS134
5283;"Friesland;   2.001 -   5.000 inwoners";20. Warenhandel;C: Leiding of controle;22.0;9.0;WS134
5284;"Friesland;   2.001 -   5.000 inwoners";20. Warenhandel;D: Werklieden;47.0;36.0;WS134
5285;"Friesland;   2.001 -   5.000 inwoners";21. Verkeerswezen;Totaal;432.0;261.0;WS134
5286;"Friesland;   2.001 -   5.000 inwoners";21. Verkeerswezen;A: Hoofd, voor eigen rekening;235.0;129.0;WS134
5287;"Friesland;   2.001 -   5.000 inwoners";21. Verkeerswezen;B: Hoofd, voor rekening van een ander;10.0;5.0;WS134
5288;"Friesland;   2.001 -   5.000 inwoners";21. Verkeerswezen;C: Leiding of controle;46.0;29.0;WS134
5289;"Friesland;   2.001 -   5.000 inwoners";21. Verkeerswezen;D: Werklieden;141.0;98.0;WS134
5290;"Friesland;   2.001 -   5.000 inwoners";22. Crediet en bankwezen;Totaal;4.0;1.0;WS134
5291;"Friesland;   2.001 -   5.000 inwoners";22. Crediet en bankwezen;A: Hoofd, voor eigen rekening;3.0;0.0;WS134
5292;"Friesland;   2.001 -   5.000 inwoners";22. Crediet en bankwezen;B: Hoofd, voor rekening van een ander;0.0;0.0;WS134
5293;"Friesland;   2.001 -   5.000 inwoners";22. Crediet en bankwezen;C: Leiding of controle;1.0;1.0;WS134
5294;"Friesland;   2.001 -   5.000 inwoners";22. Crediet en bankwezen;D: Werklieden;0.0;0.0;WS134
5295;"Friesland;   2.001 -   5.000 inwoners";23. Verzekeringswezen;Totaal;3.0;0.0;WS134
5296;"Friesland;   2.001 -   5.000 inwoners";23. Verzekeringswezen;A: Hoofd, voor eigen rekening;0.0;0.0;WS134
5297;"Friesland;   2.001 -   5.000 inwoners";23. Verzekeringswezen;B: Hoofd, voor rekening van een ander;0.0;0.0;WS134
5298;"Friesland;   2.001 -   5.000 inwoners";23. Verzekeringswezen;C: Leiding of controle;1.0;0.0;WS134
5299;"Friesland;   2.001 -   5.000 inwoners";23. Verzekeringswezen;D: Werklieden;2.0;0.0;WS134
5300;"Friesland;   2.001 -   5.000 inwoners";24. Vrije beroepen;Totaal;20.0;2.0;WS164
5301;"Friesland;   2.001 -   5.000 inwoners";24. Vrije beroepen;A: Hoofd, voor eigen rekening;;;     
5302;"Friesland;   2.001 -   5.000 inwoners";24. Vrije beroepen;B: Hoofd, voor rekening van een ander;;;     
5303;"Friesland;   2.001 -   5.000 inwoners";24. Vrije beroepen;C: Leiding of controle;;;     
5304;"Friesland;   2.001 -   5.000 inwoners";24. Vrije beroepen;D: Werklieden;;;     
5305;"Friesland;   2.001 -   5.000 inwoners";25. Onderwijs;Totaal;12.0;2.0;WS164
5306;"Friesland;   2.001 -   5.000 inwoners";25. Onderwijs;A: Hoofd, voor eigen rekening;;;     
5307;"Friesland;   2.001 -   5.000 inwoners";25. Onderwijs;B: Hoofd, voor rekening van een ander;;;     
5308;"Friesland;   2.001 -   5.000 inwoners";25. Onderwijs;C: Leiding of controle;;;     
5309;"Friesland;   2.001 -   5.000 inwoners";25. Onderwijs;D: Werklieden;;;     
5310;"Friesland;   2.001 -   5.000 inwoners";26. Verpleging;Totaal;1.0;0.0;WS164
5311;"Friesland;   2.001 -   5.000 inwoners";26. Verpleging;A: Hoofd, voor eigen rekening;;;     
5312;"Friesland;   2.001 -   5.000 inwoners";26. Verpleging;B: Hoofd, voor rekening van een ander;;;     
5313;"Friesland;   2.001 -   5.000 inwoners";26. Verpleging;C: Leiding of controle;;;     
5314;"Friesland;   2.001 -   5.000 inwoners";26. Verpleging;D: Werklieden;;;     
5315;"Friesland;   2.001 -   5.000 inwoners";27. Huis- en stalbedienden;Totaal;31.0;13.0;WS164
5316;"Friesland;   2.001 -   5.000 inwoners";27. Huis- en stalbedienden;A: Hoofd, voor eigen rekening;;;     
5317;"Friesland;   2.001 -   5.000 inwoners";27. Huis- en stalbedienden;B: Hoofd, voor rekening van een ander;;;     
5318;"Friesland;   2.001 -   5.000 inwoners";27. Huis- en stalbedienden;C: Leiding of controle;;;     
5319;"Friesland;   2.001 -   5.000 inwoners";27. Huis- en stalbedienden;D: Werklieden;;;     
5320;"Friesland;   2.001 -   5.000 inwoners";28. Losse werklieden;Totaal;99.0;71.0;WS164
5321;"Friesland;   2.001 -   5.000 inwoners";28. Losse werklieden;A: Hoofd, voor eigen rekening;;;     
5322;"Friesland;   2.001 -   5.000 inwoners";28. Losse werklieden;B: Hoofd, voor rekening van een ander;;;     
5323;"Friesland;   2.001 -   5.000 inwoners";28. Losse werklieden;C: Leiding of controle;;;     
5324;"Friesland;   2.001 -   5.000 inwoners";28. Losse werklieden;D: Werklieden;;;     
5325;"Friesland;   2.001 -   5.000 inwoners";29. In dienst van den staat;Totaal;45.0;6.0;WS164
5326;"Friesland;   2.001 -   5.000 inwoners";29. In dienst van den staat;A: Hoofd, voor eigen rekening;;;     
5327;"Friesland;   2.001 -   5.000 inwoners";29. In dienst van den staat;B: Hoofd, voor rekening van een ander;;;     
5328;"Friesland;   2.001 -   5.000 inwoners";29. In dienst van den staat;C: Leiding of controle;;;     
5329;"Friesland;   2.001 -   5.000 inwoners";29. In dienst van den staat;D: Werklieden;;;     
5330;"Friesland;   2.001 -   5.000 inwoners";30. In dienst van eene provincie;Totaal;2.0;0.0;WS164
5331;"Friesland;   2.001 -   5.000 inwoners";30. In dienst van eene provincie;A: Hoofd, voor eigen rekening;;;     
5332;"Friesland;   2.001 -   5.000 inwoners";30. In dienst van eene provincie;B: Hoofd, voor rekening van een ander;;;     
5333;"Friesland;   2.001 -   5.000 inwoners";30. In dienst van eene provincie;C: Leiding of controle;;;     
5334;"Friesland;   2.001 -   5.000 inwoners";30. In dienst van eene provincie;D: Werklieden;;;     
5335;"Friesland;   2.001 -   5.000 inwoners";31. In dienst van eene gemeente;Totaal;82.0;10.0;WS164
5336;"Friesland;   2.001 -   5.000 inwoners";31. In dienst van eene gemeente;A: Hoofd, voor eigen rekening;;;     
5337;"Friesland;   2.001 -   5.000 inwoners";31. In dienst van eene gemeente;B: Hoofd, voor rekening van een ander;;;     
5338;"Friesland;   2.001 -   5.000 inwoners";31. In dienst van eene gemeente;C: Leiding of controle;;;     
5339;"Friesland;   2.001 -   5.000 inwoners";31. In dienst van eene gemeente;D: Werklieden;;;     
5340;"Friesland;   2.001 -   5.000 inwoners";32. In dienst van een waterschap;Totaal;23.0;7.0;WS164
5341;"Friesland;   2.001 -   5.000 inwoners";32. In dienst van een waterschap;A: Hoofd, voor eigen rekening;;;     
5342;"Friesland;   2.001 -   5.000 inwoners";32. In dienst van een waterschap;B: Hoofd, voor rekening van een ander;;;     
5343;"Friesland;   2.001 -   5.000 inwoners";32. In dienst van een waterschap;C: Leiding of controle;;;     
5344;"Friesland;   2.001 -   5.000 inwoners";32. In dienst van een waterschap;D: Werklieden;;;     
5345;"Friesland;   2.001 -   5.000 inwoners";33. In dienst van een kerkgenootschap;Totaal;33.0;2.0;WS164
5346;"Friesland;   2.001 -   5.000 inwoners";33. In dienst van een kerkgenootschap;A: Hoofd, voor eigen rekening;;;     
