ID;Geslacht;Leeftijd;SoortOpname;DiagnoseIndelingVTV;Perioden;Opnamen_1;OpnamenPer10000Inwoners_2;PersMet1OfMeerOpnamen_3;PersMet1OfMeerOpnPer10000Inw_4;Verpleegdagen_5;VerpleegdagenPer10000Inwoners_6;GemiddeldeVerpleegduur_7
5442;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.1 Non-Hodgkin lymfomen (NHL);2015;20385.0;11.8;4925.0;2.8;;;
5443;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.1 Non-Hodgkin lymfomen (NHL);2016;21235.0;12.2;5310.0;3.1;;;
5444;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.1 Non-Hodgkin lymfomen (NHL);2017;21410.0;12.2;5360.0;3.1;;;
5445;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.1 Non-Hodgkin lymfomen (NHL);2018;24660.0;14.0;5765.0;3.3;;;
5446;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.1 Non-Hodgkin lymfomen (NHL);2019;26345.0;14.9;5935.0;3.3;;;
5447;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.1 Non-Hodgkin lymfomen (NHL);2020;29505.0;16.6;6490.0;3.6;;;
5448;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.1 Non-Hodgkin lymfomen (NHL);2021;30200.0;16.9;6755.0;3.8;;;
5449;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.1 Non-Hodgkin lymfomen (NHL);2022;28840.0;15.9;6635.0;3.7;;;
5450;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.2 Hodgkin-lymfoom;2013;3060.0;1.8;575.0;0.3;;;
5451;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.2 Hodgkin-lymfoom;2014;3270.0;1.9;590.0;0.3;;;
5452;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.2 Hodgkin-lymfoom;2015;4145.0;2.4;660.0;0.4;;;
5453;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.2 Hodgkin-lymfoom;2016;4305.0;2.5;690.0;0.4;;;
5454;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.2 Hodgkin-lymfoom;2017;4080.0;2.3;660.0;0.4;;;
5455;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.2 Hodgkin-lymfoom;2018;3975.0;2.3;725.0;0.4;;;
5456;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.2 Hodgkin-lymfoom;2019;4630.0;2.6;705.0;0.4;;;
5457;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.2 Hodgkin-lymfoom;2020;4580.0;2.6;745.0;0.4;;;
5458;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.2 Hodgkin-lymfoom;2021;4465.0;2.5;725.0;0.4;;;
5459;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.2 Hodgkin-lymfoom;2022;4580.0;2.5;720.0;0.4;;;
5460;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.3 Ov. kankers lymfat./bloedv.w.;2013;40410.0;23.6;5240.0;3.1;;;
5461;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.3 Ov. kankers lymfat./bloedv.w.;2014;35620.0;20.7;5840.0;3.4;;;
5462;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.3 Ov. kankers lymfat./bloedv.w.;2015;32130.0;18.6;5600.0;3.2;;;
5463;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.3 Ov. kankers lymfat./bloedv.w.;2016;31855.0;18.3;5680.0;3.3;;;
5464;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.3 Ov. kankers lymfat./bloedv.w.;2017;34095.0;19.5;6230.0;3.6;;;
5465;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.3 Ov. kankers lymfat./bloedv.w.;2018;40500.0;23.0;6535.0;3.7;;;
5466;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.3 Ov. kankers lymfat./bloedv.w.;2019;46725.0;26.4;6905.0;3.9;;;
5467;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.3 Ov. kankers lymfat./bloedv.w.;2020;46025.0;25.9;6865.0;3.9;;;
5468;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.3 Ov. kankers lymfat./bloedv.w.;2021;38270.0;21.4;6665.0;3.7;;;
5469;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.17.3 Ov. kankers lymfat./bloedv.w.;2022;33090.0;18.2;6495.0;3.6;;;
5470;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.18 Ov. kwaadaardige nieuwvormingen;2013;60250.0;35.2;14990.0;8.7;;;
5471;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.18 Ov. kwaadaardige nieuwvormingen;2014;54195.0;31.5;16515.0;9.6;;;
5472;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.18 Ov. kwaadaardige nieuwvormingen;2015;42220.0;24.4;14885.0;8.6;;;
5473;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.18 Ov. kwaadaardige nieuwvormingen;2016;42595.0;24.5;15685.0;9.0;;;
5474;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.18 Ov. kwaadaardige nieuwvormingen;2017;42225.0;24.1;16055.0;9.2;;;
5475;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.18 Ov. kwaadaardige nieuwvormingen;2018;41360.0;23.5;15480.0;8.8;;;
5476;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.18 Ov. kwaadaardige nieuwvormingen;2019;47155.0;26.6;16680.0;9.4;;;
5477;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.18 Ov. kwaadaardige nieuwvormingen;2020;47185.0;26.5;16760.0;9.4;;;
5478;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.18 Ov. kwaadaardige nieuwvormingen;2021;50030.0;27.9;17745.0;9.9;;;
5479;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.1.18 Ov. kwaadaardige nieuwvormingen;2022;47705.0;26.3;17620.0;9.7;;;
5480;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.2 Niet-kwaadaardige nieuwvormingen;2013;68440.0;40.0;53710.0;31.4;;;
5481;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.2 Niet-kwaadaardige nieuwvormingen;2014;75300.0;43.8;61550.0;35.8;;;
5482;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.2 Niet-kwaadaardige nieuwvormingen;2015;78065.0;45.2;64215.0;37.1;;;
5483;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.2 Niet-kwaadaardige nieuwvormingen;2016;84860.0;48.8;68715.0;39.5;;;
5484;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.2 Niet-kwaadaardige nieuwvormingen;2017;84135.0;48.1;68635.0;39.2;;;
5485;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.2 Niet-kwaadaardige nieuwvormingen;2018;82980.0;47.2;67385.0;38.3;;;
5486;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.2 Niet-kwaadaardige nieuwvormingen;2019;81980.0;46.3;66460.0;37.5;;;
5487;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.2 Niet-kwaadaardige nieuwvormingen;2020;71020.0;39.9;55920.0;31.4;;;
5488;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.2 Niet-kwaadaardige nieuwvormingen;2021;84350.0;47.1;68805.0;38.4;;;
5489;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;2.2 Niet-kwaadaardige nieuwvormingen;2022;86490.0;47.6;71755.0;39.5;;;
5490;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3 Totaal zkt. bloed/bloedber. organen;2013;45770.0;26.7;24260.0;14.2;;;
5491;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3 Totaal zkt. bloed/bloedber. organen;2014;40405.0;23.5;21065.0;12.2;;;
5492;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3 Totaal zkt. bloed/bloedber. organen;2015;38650.0;22.4;20050.0;11.6;;;
5493;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3 Totaal zkt. bloed/bloedber. organen;2016;41250.0;23.7;21125.0;12.1;;;
5494;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3 Totaal zkt. bloed/bloedber. organen;2017;43300.0;24.8;22460.0;12.8;;;
5495;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3 Totaal zkt. bloed/bloedber. organen;2018;44255.0;25.1;22750.0;12.9;;;
5496;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3 Totaal zkt. bloed/bloedber. organen;2019;50890.0;28.7;26130.0;14.7;;;
5497;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3 Totaal zkt. bloed/bloedber. organen;2020;45905.0;25.8;22875.0;12.9;;;
5498;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3 Totaal zkt. bloed/bloedber. organen;2021;50580.0;28.2;27690.0;15.5;;;
5499;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3 Totaal zkt. bloed/bloedber. organen;2022;54425.0;30.0;30095.0;16.6;;;
5500;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3.1 Hereditaire hemolytische anemieën;2013;2225.0;1.3;565.0;0.3;;;
5501;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3.1 Hereditaire hemolytische anemieën;2014;1975.0;1.1;375.0;0.2;;;
5502;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3.1 Hereditaire hemolytische anemieën;2015;2420.0;1.4;410.0;0.2;;;
5503;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3.1 Hereditaire hemolytische anemieën;2016;2540.0;1.5;425.0;0.2;;;
5504;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3.1 Hereditaire hemolytische anemieën;2017;2030.0;1.2;370.0;0.2;;;
5505;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3.1 Hereditaire hemolytische anemieën;2018;1950.0;1.1;365.0;0.2;;;
5506;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3.1 Hereditaire hemolytische anemieën;2019;2225.0;1.3;415.0;0.2;;;
5507;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3.1 Hereditaire hemolytische anemieën;2020;2380.0;1.3;380.0;0.2;;;
5508;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3.1 Hereditaire hemolytische anemieën;2021;2440.0;1.4;400.0;0.2;;;
5509;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3.1 Hereditaire hemolytische anemieën;2022;2670.0;1.5;425.0;0.2;;;
5510;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3.2 Ov. zkt. bloed/bloedber. organen;2013;43545.0;25.4;23795.0;13.9;;;
5511;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3.2 Ov. zkt. bloed/bloedber. organen;2014;38430.0;22.3;20755.0;12.1;;;
5512;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3.2 Ov. zkt. bloed/bloedber. organen;2015;36230.0;21.0;19750.0;11.4;;;
5513;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3.2 Ov. zkt. bloed/bloedber. organen;2016;38710.0;22.3;20890.0;12.0;;;
5514;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3.2 Ov. zkt. bloed/bloedber. organen;2017;41270.0;23.6;22180.0;12.7;;;
5515;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3.2 Ov. zkt. bloed/bloedber. organen;2018;42305.0;24.0;22480.0;12.8;;;
5516;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3.2 Ov. zkt. bloed/bloedber. organen;2019;48665.0;27.5;25925.0;14.6;;;
5517;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3.2 Ov. zkt. bloed/bloedber. organen;2020;43525.0;24.5;22710.0;12.8;;;
5518;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3.2 Ov. zkt. bloed/bloedber. organen;2021;48140.0;26.9;27640.0;15.4;;;
5519;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;3.2 Ov. zkt. bloed/bloedber. organen;2022;51755.0;28.5;30015.0;16.5;;;
5520;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4 Totaal endocr.-, voeding-, stofw.zkt.;2013;32310.0;18.9;18225.0;10.6;;;
5521;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4 Totaal endocr.-, voeding-, stofw.zkt.;2014;18200.0;10.6;9310.0;5.4;;;
5522;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4 Totaal endocr.-, voeding-, stofw.zkt.;2015;13035.0;7.5;7290.0;4.2;;;
5523;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4 Totaal endocr.-, voeding-, stofw.zkt.;2016;12475.0;7.2;7100.0;4.1;;;
5524;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4 Totaal endocr.-, voeding-, stofw.zkt.;2017;12050.0;6.9;7330.0;4.2;;;
5525;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4 Totaal endocr.-, voeding-, stofw.zkt.;2018;10590.0;6.0;6785.0;3.9;;;
5526;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4 Totaal endocr.-, voeding-, stofw.zkt.;2019;12530.0;7.1;6975.0;3.9;;;
5527;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4 Totaal endocr.-, voeding-, stofw.zkt.;2020;11410.0;6.4;6120.0;3.4;;;
5528;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4 Totaal endocr.-, voeding-, stofw.zkt.;2021;11605.0;6.5;6890.0;3.8;;;
5529;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4 Totaal endocr.-, voeding-, stofw.zkt.;2022;11125.0;6.1;6745.0;3.7;;;
5530;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.1 Schildklierziekten;2013;1505.0;0.9;865.0;0.5;;;
5531;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.1 Schildklierziekten;2014;1000.0;0.6;610.0;0.4;;;
5532;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.1 Schildklierziekten;2015;905.0;0.5;630.0;0.4;;;
5533;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.1 Schildklierziekten;2016;1000.0;0.6;565.0;0.3;;;
5534;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.1 Schildklierziekten;2017;1195.0;0.7;695.0;0.4;;;
5535;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.1 Schildklierziekten;2018;1125.0;0.6;735.0;0.4;;;
5536;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.1 Schildklierziekten;2019;1485.0;0.8;900.0;0.5;;;
5537;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.1 Schildklierziekten;2020;1525.0;0.9;900.0;0.5;;;
5538;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.1 Schildklierziekten;2021;1875.0;1.0;1125.0;0.6;;;
5539;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.1 Schildklierziekten;2022;1455.0;0.8;1070.0;0.6;;;
5540;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.2 Diabetes mellitus (suikerziekte);2013;10695.0;6.2;6960.0;4.1;;;
5541;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.2 Diabetes mellitus (suikerziekte);2014;3125.0;1.8;1985.0;1.2;;;
5542;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.2 Diabetes mellitus (suikerziekte);2015;1465.0;0.8;1105.0;0.6;;;
5543;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.2 Diabetes mellitus (suikerziekte);2016;1420.0;0.8;1115.0;0.6;;;
5544;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.2 Diabetes mellitus (suikerziekte);2017;1380.0;0.8;1110.0;0.6;;;
5545;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.2 Diabetes mellitus (suikerziekte);2018;1145.0;0.7;925.0;0.5;;;
5546;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.2 Diabetes mellitus (suikerziekte);2019;1420.0;0.8;1095.0;0.6;;;
5547;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.2 Diabetes mellitus (suikerziekte);2020;1175.0;0.7;965.0;0.5;;;
5548;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.2 Diabetes mellitus (suikerziekte);2021;1295.0;0.7;1015.0;0.6;;;
5549;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.2 Diabetes mellitus (suikerziekte);2022;1235.0;0.7;980.0;0.5;;;
5550;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.3 Familiaire hypercholesterolemie;2013;195.0;0.1;40.0;0.0;;;
5551;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.3 Familiaire hypercholesterolemie;2014;260.0;0.2;35.0;0.0;;;
5552;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.3 Familiaire hypercholesterolemie;2015;175.0;0.1;25.0;0.0;;;
5553;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.3 Familiaire hypercholesterolemie;2016;25.0;0.0;25.0;0.0;;;
5554;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.3 Familiaire hypercholesterolemie;2017;90.0;0.1;85.0;0.0;;;
5555;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.3 Familiaire hypercholesterolemie;2018;65.0;0.0;60.0;0.0;;;
5556;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.3 Familiaire hypercholesterolemie;2019;35.0;0.0;35.0;0.0;;;
5557;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.3 Familiaire hypercholesterolemie;2020;30.0;0.0;25.0;0.0;;;
5558;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.3 Familiaire hypercholesterolemie;2021;40.0;0.0;35.0;0.0;;;
5559;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.3 Familiaire hypercholesterolemie;2022;50.0;0.0;30.0;0.0;;;
5560;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.4 Cystische fibrose;2013;1115.0;0.7;970.0;0.6;;;
5561;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.4 Cystische fibrose;2014;605.0;0.4;480.0;0.3;;;
5562;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.4 Cystische fibrose;2015;455.0;0.3;325.0;0.2;;;
5563;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.4 Cystische fibrose;2016;465.0;0.3;250.0;0.1;;;
5564;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.4 Cystische fibrose;2017;350.0;0.2;265.0;0.2;;;
5565;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.4 Cystische fibrose;2018;310.0;0.2;230.0;0.1;;;
5566;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.4 Cystische fibrose;2019;345.0;0.2;260.0;0.1;;;
5567;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.4 Cystische fibrose;2020;245.0;0.1;185.0;0.1;;;
5568;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.4 Cystische fibrose;2021;300.0;0.2;250.0;0.1;;;
5569;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.4 Cystische fibrose;2022;270.0;0.1;200.0;0.1;;;
5570;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.5 Overgewicht / obesitas;2013;2090.0;1.2;1995.0;1.2;;;
5571;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.5 Overgewicht / obesitas;2014;1615.0;0.9;1490.0;0.9;;;
5572;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.5 Overgewicht / obesitas;2015;1340.0;0.8;1305.0;0.8;;;
5573;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.5 Overgewicht / obesitas;2016;940.0;0.5;930.0;0.5;;;
5574;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.5 Overgewicht / obesitas;2017;655.0;0.4;640.0;0.4;;;
5575;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.5 Overgewicht / obesitas;2018;760.0;0.4;740.0;0.4;;;
5576;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.5 Overgewicht / obesitas;2019;815.0;0.5;800.0;0.5;;;
5577;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.5 Overgewicht / obesitas;2020;700.0;0.4;670.0;0.4;;;
5578;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.5 Overgewicht / obesitas;2021;670.0;0.4;655.0;0.4;;;
5579;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.5 Overgewicht / obesitas;2022;790.0;0.4;760.0;0.4;;;
5580;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.6 Ov. endocriene, voeding-, stofw.zkt.;2013;16705.0;9.8;7050.0;4.1;;;
5581;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.6 Ov. endocriene, voeding-, stofw.zkt.;2014;11595.0;6.7;4720.0;2.7;;;
5582;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.6 Ov. endocriene, voeding-, stofw.zkt.;2015;8695.0;5.0;3905.0;2.3;;;
5583;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.6 Ov. endocriene, voeding-, stofw.zkt.;2016;8620.0;5.0;4240.0;2.4;;;
5584;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.6 Ov. endocriene, voeding-, stofw.zkt.;2017;8380.0;4.8;4480.0;2.6;;;
5585;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.6 Ov. endocriene, voeding-, stofw.zkt.;2018;7180.0;4.1;4030.0;2.3;;;
5586;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.6 Ov. endocriene, voeding-, stofw.zkt.;2019;8425.0;4.8;3870.0;2.2;;;
5587;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.6 Ov. endocriene, voeding-, stofw.zkt.;2020;7730.0;4.3;3410.0;1.9;;;
5588;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.6 Ov. endocriene, voeding-, stofw.zkt.;2021;7420.0;4.1;3800.0;2.1;;;
5589;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;4.6 Ov. endocriene, voeding-, stofw.zkt.;2022;7315.0;4.0;3730.0;2.1;;;
5590;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5 Totaal psychische en gedragsstoorn.;2013;11835.0;6.9;9890.0;5.8;;;
5591;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5 Totaal psychische en gedragsstoorn.;2014;6490.0;3.8;5745.0;3.3;;;
5592;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5 Totaal psychische en gedragsstoorn.;2015;2275.0;1.3;1850.0;1.1;;;
5593;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5 Totaal psychische en gedragsstoorn.;2016;1965.0;1.1;1750.0;1.0;;;
5594;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5 Totaal psychische en gedragsstoorn.;2017;2225.0;1.3;1920.0;1.1;;;
5595;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5 Totaal psychische en gedragsstoorn.;2018;1990.0;1.1;1690.0;1.0;;;
5596;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5 Totaal psychische en gedragsstoorn.;2019;1585.0;0.9;1410.0;0.8;;;
5597;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5 Totaal psychische en gedragsstoorn.;2020;1575.0;0.9;1445.0;0.8;;;
5598;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5 Totaal psychische en gedragsstoorn.;2021;1590.0;0.9;1365.0;0.8;;;
5599;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5 Totaal psychische en gedragsstoorn.;2022;1595.0;0.9;1350.0;0.7;;;
5600;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5.1 Dementie;2013;4525.0;2.6;4330.0;2.5;;;
5601;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5.1 Dementie;2014;2435.0;1.4;2310.0;1.3;;;
5602;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5.1 Dementie;2015;355.0;0.2;345.0;0.2;;;
5603;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5.1 Dementie;2016;405.0;0.2;395.0;0.2;;;
5604;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5.1 Dementie;2017;605.0;0.3;545.0;0.3;;;
5605;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5.1 Dementie;2018;375.0;0.2;360.0;0.2;;;
5606;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5.1 Dementie;2019;275.0;0.2;260.0;0.1;;;
5607;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5.1 Dementie;2020;300.0;0.2;295.0;0.2;;;
5608;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5.1 Dementie;2021;285.0;0.2;280.0;0.2;;;
5609;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5.1 Dementie;2022;260.0;0.1;255.0;0.1;;;
5610;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5.2 Afhankelijkheid en misbruik alcohol;2013;555.0;0.3;545.0;0.3;;;
5611;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5.2 Afhankelijkheid en misbruik alcohol;2014;265.0;0.2;260.0;0.2;;;
5612;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5.2 Afhankelijkheid en misbruik alcohol;2015;115.0;0.1;115.0;0.1;;;
5613;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5.2 Afhankelijkheid en misbruik alcohol;2016;35.0;0.0;35.0;0.0;;;
5614;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5.2 Afhankelijkheid en misbruik alcohol;2017;30.0;0.0;30.0;0.0;;;
5615;Totaal mannen en vrouwen;Totaal leeftijd;Dagopnamen;5.2 Afhankelijkheid en misbruik alcohol;2018;20.0;0.0;20.0;0.0;;;
