ID;BedrijfstakkenBranchesSBI93;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;GemArbeidsduurWerkzameBeroepsbev_2;TotaalWerknemers_3;WerknemersVasteArbeidsrelatie_4;WerknemersFlexArbeidsrelatie_5;TotaalZelfstandigen_6;ZelfstandigenZonderPersoneel_7;ZelfstMetPersoneelEnMeewGezinsl_8;PositieWerkkringOnbekend_9;k_12Tot20UurPerWeek_10;k_20Tot35UurPerWeek_11;k_35UurOfMeerPerWeek_12;ArbeidsduurOnbekend_13;k_1ElementairBeroepsniveau_14;k_2LaagBeroepsniveau_15;k_4MiddelbaarBeroepsniveau_16;k_6HoogBeroepsniveau_17;k_8WetenschappelijkBeroepsniveau_18;BeroepsniveauOnbekend_19
3977;23;Onderwijsniveau: lager onderwijs;1997;90.0;39.4;84.0;71.0;12.0;6.0;3.0;2.0;;3.0;11.0;76.0;;5.0;72.0;10.0;;;
3978;23;Onderwijsniveau: lager onderwijs;1998;93.0;39.1;87.0;74.0;13.0;6.0;2.0;4.0;;4.0;12.0;77.0;;7.0;72.0;13.0;;;
3979;23;Onderwijsniveau: lager onderwijs;1999;99.0;39.7;93.0;78.0;15.0;6.0;4.0;2.0;;4.0;12.0;82.0;;6.0;79.0;13.0;;;
3980;23;Onderwijsniveau: lager onderwijs;2000;96.0;40.7;89.0;78.0;11.0;7.0;4.0;3.0;;2.0;11.0;83.0;;7.0;75.0;14.0;;;
3981;23;Onderwijsniveau: lager onderwijs;2001 voor revisie;98.0;39.8;93.0;76.0;16.0;5.0;3.0;2.0;;2.0;14.0;82.0;;7.0;78.0;11.0;2.0;;
3982;23;Onderwijsniveau: lager onderwijs;2001 na revisie;100.0;40.8;92.0;78.0;13.0;8.0;4.0;4.0;;3.0;14.0;83.0;;8.0;76.0;13.0;2.0;;
3983;23;Onderwijsniveau: lager onderwijs;2002;94.0;39.3;88.0;76.0;12.0;6.0;4.0;2.0;;4.0;12.0;78.0;;6.0;74.0;12.0;;;
3984;23;Onderwijsniveau: lager onderwijs;2003;91.0;39.2;85.0;74.0;11.0;5.0;3.0;2.0;;5.0;10.0;76.0;;7.0;68.0;13.0;;;
3985;23;Onderwijsniveau: lager onderwijs;2004;91.0;38.8;85.0;72.0;13.0;6.0;3.0;3.0;;5.0;11.0;75.0;;9.0;68.0;14.0;;;
3986;23;Onderwijsniveau: lager onderwijs;2005;101.0;38.9;94.0;80.0;13.0;8.0;3.0;4.0;;5.0;13.0;83.0;;7.0;78.0;15.0;;;
3987;23;Onderwijsniveau: lager onderwijs;2006;99.0;39.4;90.0;76.0;14.0;9.0;5.0;4.0;;4.0;13.0;81.0;;8.0;77.0;12.0;;;
3988;23;Onderwijsniveau: lager onderwijs;2007;89.0;39.5;82.0;68.0;14.0;8.0;5.0;3.0;;4.0;11.0;75.0;;7.0;69.0;11.0;;;
3989;23;Onderwijsniveau: lager onderwijs;2008;97.0;38.6;90.0;75.0;15.0;7.0;4.0;3.0;;6.0;13.0;79.0;;8.0;75.0;13.0;;;
3990;23;Onderwijsniveau: middelbaar onderwijs;1996;74.0;40.1;68.0;59.0;9.0;7.0;3.0;4.0;;2.0;9.0;63.0;;2.0;40.0;30.0;2.0;;
3991;23;Onderwijsniveau: middelbaar onderwijs;1997;72.0;39.8;65.0;57.0;9.0;7.0;3.0;4.0;;2.0;10.0;61.0;;3.0;38.0;27.0;3.0;;
3992;23;Onderwijsniveau: middelbaar onderwijs;1998;77.0;40.0;70.0;59.0;11.0;7.0;3.0;4.0;;3.0;9.0;66.0;;3.0;44.0;27.0;2.0;;
3993;23;Onderwijsniveau: middelbaar onderwijs;1999;76.0;38.7;69.0;61.0;9.0;7.0;3.0;4.0;;5.0;10.0;61.0;;3.0;42.0;27.0;2.0;;
3994;23;Onderwijsniveau: middelbaar onderwijs;2000;74.0;38.9;67.0;57.0;10.0;7.0;2.0;5.0;;6.0;9.0;60.0;;4.0;37.0;30.0;3.0;;
3995;23;Onderwijsniveau: middelbaar onderwijs;2001 voor revisie;76.0;39.0;69.0;58.0;10.0;7.0;3.0;4.0;;3.0;13.0;59.0;;2.0;42.0;27.0;4.0;;
3996;23;Onderwijsniveau: middelbaar onderwijs;2001 na revisie;78.0;39.5;69.0;58.0;11.0;9.0;5.0;4.0;;5.0;12.0;61.0;;2.0;43.0;28.0;4.0;;
3997;23;Onderwijsniveau: middelbaar onderwijs;2002;78.0;39.2;70.0;60.0;11.0;7.0;4.0;4.0;;5.0;12.0;61.0;;2.0;44.0;27.0;3.0;;
3998;23;Onderwijsniveau: middelbaar onderwijs;2003;77.0;38.6;70.0;59.0;11.0;7.0;3.0;4.0;;5.0;12.0;61.0;;3.0;45.0;26.0;3.0;;
3999;23;Onderwijsniveau: middelbaar onderwijs;2004;77.0;38.4;69.0;57.0;12.0;8.0;3.0;4.0;;5.0;12.0;60.0;;3.0;45.0;26.0;2.0;;
4000;23;Onderwijsniveau: middelbaar onderwijs;2005;76.0;38.9;67.0;55.0;12.0;9.0;5.0;4.0;;4.0;12.0;60.0;;4.0;44.0;25.0;2.0;;
4001;23;Onderwijsniveau: middelbaar onderwijs;2006;80.0;38.5;70.0;59.0;12.0;9.0;4.0;5.0;;5.0;12.0;64.0;;3.0;47.0;27.0;2.0;;
4002;23;Onderwijsniveau: middelbaar onderwijs;2007;87.0;38.8;77.0;62.0;15.0;11.0;5.0;6.0;;5.0;13.0;69.0;;3.0;53.0;28.0;3.0;;
4003;23;Onderwijsniveau: middelbaar onderwijs;2008;90.0;38.3;80.0;63.0;17.0;10.0;5.0;5.0;;5.0;15.0;69.0;;4.0;52.0;30.0;3.0;;
4004;23;Onderwijsniveau: hoger onderwijs;1996;10.0;;;;;;;;;;;;;;;;;;
4005;23;Onderwijsniveau: hoger onderwijs;1997;8.0;;;;;;;;;;;;;;;;;;
4006;23;Onderwijsniveau: hoger onderwijs;1998;9.0;;;;;;;;;;;;;;;;;;
4007;23;Onderwijsniveau: hoger onderwijs;1999;7.0;;;;;;;;;;;;;;;;;;
4008;23;Onderwijsniveau: hoger onderwijs;2000;12.0;;;;;;;;;;;;;;;;;;
4009;23;Onderwijsniveau: hoger onderwijs;2001 voor revisie;9.0;;;;;;;;;;;;;;;;;;
4010;23;Onderwijsniveau: hoger onderwijs;2001 na revisie;10.0;;;;;;;;;;;;;;;;;;
4011;23;Onderwijsniveau: hoger onderwijs;2002;11.0;;;;;;;;;;;;;;;;;;
4012;23;Onderwijsniveau: hoger onderwijs;2003;11.0;;;;;;;;;;;;;;;;;;
4013;23;Onderwijsniveau: hoger onderwijs;2004;12.0;;;;;;;;;;;;;;;;;;
4014;23;Onderwijsniveau: hoger onderwijs;2005;14.0;;;;;;;;;;;;;;;;;;
4015;23;Onderwijsniveau: hoger onderwijs;2006;14.0;;;;;;;;;;;;;;;;;;
4016;23;Onderwijsniveau: hoger onderwijs;2007;17.0;37.3;15.0;12.0;3.0;2.0;;;;;4.0;12.0;;;6.0;3.0;5.0;;
4017;23;Onderwijsniveau: hoger onderwijs;2008;15.0;37.0;14.0;10.0;3.0;2.0;;;;;3.0;12.0;;;4.0;4.0;5.0;;
4018;23;Onderwijsniveau: onbekend;1996;;;;;;;;;;;;;;;;;;;
4019;23;Onderwijsniveau: onbekend;1997;;;;;;;;;;;;;;;;;;;
4020;23;Onderwijsniveau: onbekend;1998;2.0;;;;;;;;;;;;;;;;;;
4021;23;Onderwijsniveau: onbekend;1999;;;;;;;;;;;;;;;;;;;
4022;23;Onderwijsniveau: onbekend;2000;;;;;;;;;;;;;;;;;;;
4023;23;Onderwijsniveau: onbekend;2001 voor revisie;2.0;;;;;;;;;;;;;;;;;;
4024;23;Onderwijsniveau: onbekend;2001 na revisie;2.0;;;;;;;;;;;;;;;;;;
4025;23;Onderwijsniveau: onbekend;2002;2.0;;;;;;;;;;;;;;;;;;
4026;23;Onderwijsniveau: onbekend;2003;;;;;;;;;;;;;;;;;;;
4027;23;Onderwijsniveau: onbekend;2004;3.0;;;;;;;;;;;;;;;;;;
4028;23;Onderwijsniveau: onbekend;2005;2.0;;;;;;;;;;;;;;;;;;
4029;23;Onderwijsniveau: onbekend;2006;2.0;;;;;;;;;;;;;;;;;;
4030;23;Onderwijsniveau: onbekend;2007;2.0;;;;;;;;;;;;;;;;;;
4031;23;Onderwijsniveau: onbekend;2008;2.0;;;;;;;;;;;;;;;;;;
4032;24;Totaal persoonskenmerken;1996;47.0;38.9;45.0;39.0;6.0;2.0;;;;;9.0;37.0;;3.0;4.0;27.0;11.0;;
4033;24;Totaal persoonskenmerken;1997;45.0;38.7;44.0;40.0;4.0;;;;;;9.0;35.0;;2.0;4.0;23.0;13.0;;
4034;24;Totaal persoonskenmerken;1998;49.0;40.1;47.0;43.0;4.0;2.0;;;;2.0;6.0;41.0;;4.0;3.0;27.0;12.0;;
4035;24;Totaal persoonskenmerken;1999;46.0;39.7;44.0;39.0;5.0;2.0;;;;;8.0;37.0;;5.0;4.0;23.0;10.0;4.0;
4036;24;Totaal persoonskenmerken;2000;41.0;37.7;39.0;34.0;6.0;2.0;;2.0;;2.0;10.0;30.0;;3.0;3.0;22.0;12.0;;
4037;24;Totaal persoonskenmerken;2001 voor revisie;50.0;39.1;48.0;44.0;5.0;2.0;;;;;8.0;41.0;;5.0;3.0;26.0;13.0;2.0;
4038;24;Totaal persoonskenmerken;2001 na revisie;49.0;38.5;46.0;41.0;5.0;3.0;;;;2.0;10.0;37.0;;5.0;4.0;26.0;12.0;;
4039;24;Totaal persoonskenmerken;2002;46.0;38.2;44.0;40.0;4.0;2.0;;;;;9.0;35.0;;3.0;4.0;24.0;13.0;2.0;
4040;24;Totaal persoonskenmerken;2003;49.0;38.3;47.0;42.0;4.0;2.0;;;;2.0;9.0;37.0;;4.0;3.0;26.0;14.0;2.0;
4041;24;Totaal persoonskenmerken;2004;52.0;37.8;49.0;44.0;5.0;3.0;;2.0;;2.0;12.0;38.0;;4.0;5.0;28.0;14.0;;
4042;24;Totaal persoonskenmerken;2005;48.0;38.7;45.0;39.0;6.0;3.0;;2.0;;2.0;10.0;36.0;;4.0;4.0;25.0;12.0;2.0;
4043;24;Totaal persoonskenmerken;2006;49.0;37.9;47.0;41.0;6.0;2.0;;;;;12.0;36.0;;3.0;5.0;28.0;11.0;;
4044;24;Totaal persoonskenmerken;2007;48.0;38.8;45.0;38.0;7.0;3.0;;2.0;;;9.0;37.0;;3.0;4.0;28.0;11.0;;
4045;24;Totaal persoonskenmerken;2008;49.0;38.4;45.0;38.0;7.0;4.0;2.0;2.0;;2.0;11.0;36.0;;3.0;4.0;27.0;12.0;2.0;
4046;24;Mannen;1996;31.0;41.0;30.0;26.0;4.0;;;;;;3.0;27.0;;2.0;3.0;15.0;10.0;;
4047;24;Mannen;1997;30.0;41.3;29.0;27.0;2.0;;;;;;3.0;28.0;;2.0;3.0;13.0;11.0;;
4048;24;Mannen;1998;36.0;42.0;34.0;32.0;2.0;2.0;;;;;2.0;33.0;;4.0;2.0;17.0;11.0;;
4049;24;Mannen;1999;33.0;42.1;32.0;28.0;4.0;;;;;;3.0;30.0;;4.0;3.0;15.0;7.0;3.0;
4050;24;Mannen;2000;29.0;41.3;27.0;24.0;3.0;2.0;;;;;3.0;25.0;;3.0;2.0;12.0;11.0;;
4051;24;Mannen;2001 voor revisie;36.0;41.8;34.0;31.0;3.0;2.0;;;;;2.0;33.0;;4.0;3.0;15.0;11.0;;
4052;24;Mannen;2001 na revisie;34.0;41.7;32.0;29.0;3.0;2.0;;;;;3.0;30.0;;4.0;3.0;15.0;10.0;;
4053;24;Mannen;2002;34.0;40.6;32.0;29.0;3.0;;;;;;3.0;30.0;;3.0;3.0;15.0;11.0;;
4054;24;Mannen;2003;34.0;41.0;33.0;30.0;3.0;2.0;;;;;3.0;30.0;;3.0;2.0;15.0;12.0;;
4055;24;Mannen;2004;37.0;40.5;35.0;32.0;3.0;2.0;;;;;5.0;32.0;;4.0;4.0;16.0;13.0;;
4056;24;Mannen;2005;33.0;41.7;31.0;28.0;3.0;2.0;;;;;3.0;30.0;;3.0;3.0;14.0;12.0;;
4057;24;Mannen;2006;34.0;40.8;33.0;29.0;4.0;2.0;;;;;4.0;30.0;;3.0;4.0;17.0;9.0;;
4058;24;Mannen;2007;32.0;41.4;30.0;26.0;4.0;2.0;;;;;3.0;29.0;;3.0;2.0;16.0;9.0;;
4059;24;Mannen;2008;33.0;40.8;29.0;25.0;4.0;3.0;;2.0;;;4.0;28.0;;2.0;2.0;16.0;10.0;;
4060;24;Vrouwen;1996;15.0;34.6;15.0;12.0;3.0;;;;;;5.0;10.0;;;;12.0;;;
4061;24;Vrouwen;1997;15.0;33.5;14.0;13.0;2.0;;;;;;6.0;7.0;;;;10.0;2.0;;
4062;24;Vrouwen;1998;13.0;;;;;;;;;;;;;;;;;;
4063;24;Vrouwen;1999;12.0;;;;;;;;;;;;;;;;;;
4064;24;Vrouwen;2000;12.0;;;;;;;;;;;;;;;;;;
4065;24;Vrouwen;2001 voor revisie;15.0;32.5;14.0;13.0;2.0;;;;;;6.0;8.0;;;;11.0;2.0;;
4066;24;Vrouwen;2001 na revisie;14.0;;;;;;;;;;;;;;;;;;
4067;24;Vrouwen;2002;13.0;;;;;;;;;;;;;;;;;;
4068;24;Vrouwen;2003;15.0;32.0;14.0;13.0;2.0;;;;;;6.0;7.0;;;;11.0;2.0;;
4069;24;Vrouwen;2004;15.0;30.8;14.0;12.0;2.0;;;;;;8.0;6.0;;;;11.0;;;
4070;24;Vrouwen;2005;14.0;;;;;;;;;;;;;;;;;;
4071;24;Vrouwen;2006;15.0;31.2;14.0;12.0;2.0;;;;;;8.0;6.0;;;;11.0;2.0;;
4072;24;Vrouwen;2007;16.0;33.7;15.0;12.0;3.0;;;;;;7.0;8.0;;;2.0;12.0;2.0;;
4073;24;Vrouwen;2008;16.0;33.5;15.0;12.0;3.0;;;;;;7.0;8.0;;;2.0;11.0;2.0;;
4074;24;15 tot 25 jaar;1996;4.0;;;;;;;;;;;;;;;;;;
4075;24;15 tot 25 jaar;1997;5.0;;;;;;;;;;;;;;;;;;
4076;24;15 tot 25 jaar;1998;4.0;;;;;;;;;;;;;;;;;;
4077;24;15 tot 25 jaar;1999;3.0;;;;;;;;;;;;;;;;;;
4078;24;15 tot 25 jaar;2000;3.0;;;;;;;;;;;;;;;;;;
4079;24;15 tot 25 jaar;2001 voor revisie;5.0;;;;;;;;;;;;;;;;;;
4080;24;15 tot 25 jaar;2001 na revisie;4.0;;;;;;;;;;;;;;;;;;
4081;24;15 tot 25 jaar;2002;3.0;;;;;;;;;;;;;;;;;;
4082;24;15 tot 25 jaar;2003;3.0;;;;;;;;;;;;;;;;;;
4083;24;15 tot 25 jaar;2004;4.0;;;;;;;;;;;;;;;;;;
4084;24;15 tot 25 jaar;2005;4.0;;;;;;;;;;;;;;;;;;
4085;24;15 tot 25 jaar;2006;4.0;;;;;;;;;;;;;;;;;;
4086;24;15 tot 25 jaar;2007;5.0;;;;;;;;;;;;;;;;;;
4087;24;15 tot 25 jaar;2008;5.0;;;;;;;;;;;;;;;;;;
4088;24;25 tot 35 jaar;1996;20.0;37.9;20.0;17.0;3.0;;;;;;4.0;16.0;;2.0;2.0;12.0;4.0;;
4089;24;25 tot 35 jaar;1997;14.0;;;;;;;;;;;;;;;;;;
4090;24;25 tot 35 jaar;1998;17.0;40.5;16.0;15.0;2.0;;;;;;2.0;15.0;;;;10.0;5.0;;
4091;24;25 tot 35 jaar;1999;14.0;;;;;;;;;;;;;;;;;;
4092;24;25 tot 35 jaar;2000;15.0;37.4;15.0;13.0;2.0;;;;;;4.0;10.0;;;;10.0;4.0;;
4093;24;25 tot 35 jaar;2001 voor revisie;15.0;36.8;15.0;13.0;2.0;;;;;;2.0;13.0;;;;8.0;5.0;;
4094;24;25 tot 35 jaar;2001 na revisie;14.0;;;;;;;;;;;;;;;;;;
4095;24;25 tot 35 jaar;2002;13.0;;;;;;;;;;;;;;;;;;
4096;24;25 tot 35 jaar;2003;16.0;38.6;15.0;14.0;;;;;;;3.0;12.0;;;;9.0;5.0;;
4097;24;25 tot 35 jaar;2004;17.0;37.4;17.0;15.0;2.0;;;;;;4.0;12.0;;;;11.0;4.0;;
4098;24;25 tot 35 jaar;2005;12.0;;;;;;;;;;;;;;;;;;
4099;24;25 tot 35 jaar;2006;13.0;;;;;;;;;;;;;;;;;;
4100;24;25 tot 35 jaar;2007;12.0;;;;;;;;;;;;;;;;;;
4101;24;25 tot 35 jaar;2008;13.0;;;;;;;;;;;;;;;;;;
4102;24;35 tot 45 jaar;1996;14.0;;;;;;;;;;;;;;;;;;
4103;24;35 tot 45 jaar;1997;15.0;37.9;15.0;15.0;;;;;;;4.0;12.0;;;;7.0;5.0;;
4104;24;35 tot 45 jaar;1998;15.0;40.3;14.0;14.0;;;;;;;2.0;13.0;;2.0;;8.0;4.0;;
4105;24;35 tot 45 jaar;1999;16.0;40.3;15.0;15.0;;;;;;;3.0;13.0;;;;7.0;5.0;2.0;
4106;24;35 tot 45 jaar;2000;13.0;;;;;;;;;;;;;;;;;;
4107;24;35 tot 45 jaar;2001 voor revisie;17.0;39.6;17.0;15.0;;;;;;;4.0;13.0;;2.0;2.0;8.0;5.0;;
4108;24;35 tot 45 jaar;2001 na revisie;16.0;37.4;15.0;14.0;;;;;;;5.0;11.0;;;;8.0;5.0;;
4109;24;35 tot 45 jaar;2002;17.0;38.0;16.0;15.0;;;;;;;3.0;13.0;;;;9.0;5.0;;
4110;24;35 tot 45 jaar;2003;16.0;37.4;16.0;15.0;;;;;;;3.0;12.0;;2.0;;9.0;4.0;;
4111;24;35 tot 45 jaar;2004;17.0;38.0;16.0;15.0;;;;;;;5.0;12.0;;;;8.0;5.0;;
4112;24;35 tot 45 jaar;2005;18.0;38.1;16.0;15.0;;2.0;;;;;4.0;13.0;;2.0;;10.0;5.0;;
4113;24;35 tot 45 jaar;2006;15.0;38.0;14.0;14.0;;;;;;;4.0;11.0;;;;8.0;4.0;;
4114;24;35 tot 45 jaar;2007;15.0;37.9;14.0;13.0;;;;;;;3.0;11.0;;;;8.0;4.0;;
4115;24;35 tot 45 jaar;2008;13.0;;;;;;;;;;;;;;;;;;
4116;24;45 tot 55 jaar;1996;7.0;;;;;;;;;;;;;;;;;;
4117;24;45 tot 55 jaar;1997;8.0;;;;;;;;;;;;;;;;;;
4118;24;45 tot 55 jaar;1998;10.0;;;;;;;;;;;;;;;;;;
4119;24;45 tot 55 jaar;1999;9.0;;;;;;;;;;;;;;;;;;
4120;24;45 tot 55 jaar;2000;7.0;;;;;;;;;;;;;;;;;;
4121;24;45 tot 55 jaar;2001 voor revisie;9.0;;;;;;;;;;;;;;;;;;
4122;24;45 tot 55 jaar;2001 na revisie;10.0;;;;;;;;;;;;;;;;;;
4123;24;45 tot 55 jaar;2002;10.0;;;;;;;;;;;;;;;;;;
4124;24;45 tot 55 jaar;2003;10.0;;;;;;;;;;;;;;;;;;
4125;24;45 tot 55 jaar;2004;10.0;;;;;;;;;;;;;;;;;;
4126;24;45 tot 55 jaar;2005;10.0;;;;;;;;;;;;;;;;;;
4127;24;45 tot 55 jaar;2006;12.0;;;;;;;;;;;;;;;;;;
4128;24;45 tot 55 jaar;2007;11.0;;;;;;;;;;;;;;;;;;
4129;24;45 tot 55 jaar;2008;12.0;;;;;;;;;;;;;;;;;;
4130;24;55 tot 65 jaar;1996;;;;;;;;;;;;;;;;;;;
4131;24;55 tot 65 jaar;1997;2.0;;;;;;;;;;;;;;;;;;
4132;24;55 tot 65 jaar;1998;3.0;;;;;;;;;;;;;;;;;;
4133;24;55 tot 65 jaar;1999;3.0;;;;;;;;;;;;;;;;;;
4134;24;55 tot 65 jaar;2000;2.0;;;;;;;;;;;;;;;;;;
4135;24;55 tot 65 jaar;2001 voor revisie;4.0;;;;;;;;;;;;;;;;;;
4136;24;55 tot 65 jaar;2001 na revisie;3.0;;;;;;;;;;;;;;;;;;
4137;24;55 tot 65 jaar;2002;3.0;;;;;;;;;;;;;;;;;;
4138;24;55 tot 65 jaar;2003;3.0;;;;;;;;;;;;;;;;;;
4139;24;55 tot 65 jaar;2004;5.0;;;;;;;;;;;;;;;;;;
4140;24;55 tot 65 jaar;2005;4.0;;;;;;;;;;;;;;;;;;
4141;24;55 tot 65 jaar;2006;5.0;;;;;;;;;;;;;;;;;;
4142;24;55 tot 65 jaar;2007;6.0;;;;;;;;;;;;;;;;;;
4143;24;55 tot 65 jaar;2008;5.0;;;;;;;;;;;;;;;;;;
4144;24;Onderwijsniveau: lager onderwijs;1996;9.0;;;;;;;;;;;;;;;;;;
4145;24;Onderwijsniveau: lager onderwijs;1997;8.0;;;;;;;;;;;;;;;;;;
4146;24;Onderwijsniveau: lager onderwijs;1998;11.0;;;;;;;;;;;;;;;;;;
4147;24;Onderwijsniveau: lager onderwijs;1999;9.0;;;;;;;;;;;;;;;;;;
4148;24;Onderwijsniveau: lager onderwijs;2000;6.0;;;;;;;;;;;;;;;;;;
4149;24;Onderwijsniveau: lager onderwijs;2001 voor revisie;9.0;;;;;;;;;;;;;;;;;;
4150;24;Onderwijsniveau: lager onderwijs;2001 na revisie;9.0;;;;;;;;;;;;;;;;;;
4151;24;Onderwijsniveau: lager onderwijs;2002;10.0;;;;;;;;;;;;;;;;;;
4152;24;Onderwijsniveau: lager onderwijs;2003;9.0;;;;;;;;;;;;;;;;;;
4153;24;Onderwijsniveau: lager onderwijs;2004;9.0;;;;;;;;;;;;;;;;;;
4154;24;Onderwijsniveau: lager onderwijs;2005;9.0;;;;;;;;;;;;;;;;;;
4155;24;Onderwijsniveau: lager onderwijs;2006;9.0;;;;;;;;;;;;;;;;;;
4156;24;Onderwijsniveau: lager onderwijs;2007;9.0;;;;;;;;;;;;;;;;;;
4157;24;Onderwijsniveau: lager onderwijs;2008;7.0;;;;;;;;;;;;;;;;;;
4158;24;Onderwijsniveau: middelbaar onderwijs;1996;23.0;38.2;23.0;19.0;3.0;;;;;;4.0;19.0;;;;18.0;2.0;;
4159;24;Onderwijsniveau: middelbaar onderwijs;1997;22.0;39.7;21.0;19.0;2.0;;;;;;4.0;17.0;;;;17.0;2.0;;
4160;24;Onderwijsniveau: middelbaar onderwijs;1998;21.0;38.4;21.0;19.0;2.0;;;;;;4.0;17.0;;;;16.0;2.0;;
4161;24;Onderwijsniveau: middelbaar onderwijs;1999;21.0;41.8;20.0;19.0;;;;;;;4.0;17.0;;2.0;2.0;16.0;;;
4162;24;Onderwijsniveau: middelbaar onderwijs;2000;22.0;37.9;20.0;18.0;2.0;;;;;;6.0;16.0;;;;15.0;4.0;;
4163;24;Onderwijsniveau: middelbaar onderwijs;2001 voor revisie;25.0;38.3;24.0;21.0;3.0;;;;;;5.0;19.0;;;;19.0;2.0;;
4164;24;Onderwijsniveau: middelbaar onderwijs;2001 na revisie;25.0;37.3;24.0;21.0;3.0;;;;;;6.0;18.0;;;;19.0;3.0;;
4165;24;Onderwijsniveau: middelbaar onderwijs;2002;21.0;37.6;21.0;19.0;2.0;;;;;;5.0;16.0;;;;16.0;2.0;;
4166;24;Onderwijsniveau: middelbaar onderwijs;2003;21.0;38.2;20.0;19.0;;;;;;;4.0;16.0;;;;16.0;2.0;;
4167;24;Onderwijsniveau: middelbaar onderwijs;2004;23.0;37.8;21.0;19.0;2.0;;;;;;6.0;16.0;;;2.0;17.0;3.0;;
4168;24;Onderwijsniveau: middelbaar onderwijs;2005;22.0;39.2;20.0;18.0;2.0;2.0;;;;;4.0;17.0;;;2.0;15.0;3.0;;
4169;24;Onderwijsniveau: middelbaar onderwijs;2006;24.0;38.0;23.0;20.0;3.0;;;;;;5.0;18.0;;;2.0;18.0;2.0;;
4170;24;Onderwijsniveau: middelbaar onderwijs;2007;24.0;38.2;22.0;19.0;3.0;2.0;;;;;4.0;18.0;;;;18.0;2.0;;
4171;24;Onderwijsniveau: middelbaar onderwijs;2008;23.0;38.7;20.0;17.0;3.0;2.0;;;;;5.0;17.0;;;2.0;17.0;2.0;;
4172;24;Onderwijsniveau: hoger onderwijs;1996;14.0;;;;;;;;;;;;;;;;;;
4173;24;Onderwijsniveau: hoger onderwijs;1997;15.0;37.5;14.0;14.0;;;;;;;4.0;11.0;;;;3.0;10.0;;
4174;24;Onderwijsniveau: hoger onderwijs;1998;16.0;41.7;15.0;14.0;2.0;;;;;;;14.0;;;;5.0;9.0;;
4175;24;Onderwijsniveau: hoger onderwijs;1999;15.0;38.4;14.0;12.0;2.0;;;;;;3.0;12.0;;;;2.0;8.0;2.0;
4176;24;Onderwijsniveau: hoger onderwijs;2000;13.0;;;;;;;;;;;;;;;;;;
4177;24;Onderwijsniveau: hoger onderwijs;2001 voor revisie;16.0;38.4;16.0;15.0;;;;;;;2.0;13.0;;;;4.0;11.0;;
4178;24;Onderwijsniveau: hoger onderwijs;2001 na revisie;14.0;;;;;;;;;;;;;;;;;;
4179;24;Onderwijsniveau: hoger onderwijs;2002;15.0;38.2;15.0;13.0;2.0;;;;;;3.0;12.0;;;;4.0;10.0;;
4180;24;Onderwijsniveau: hoger onderwijs;2003;18.0;38.4;18.0;16.0;3.0;;;;;;3.0;14.0;;;;6.0;11.0;;
4181;24;Onderwijsniveau: hoger onderwijs;2004;19.0;36.7;18.0;16.0;2.0;;;;;;5.0;13.0;;;;6.0;10.0;;
4182;24;Onderwijsniveau: hoger onderwijs;2005;17.0;37.0;17.0;14.0;3.0;;;;;;4.0;12.0;;;;6.0;9.0;;
4183;24;Onderwijsniveau: hoger onderwijs;2006;15.0;36.9;15.0;14.0;;;;;;;5.0;10.0;;;;5.0;8.0;;
4184;24;Onderwijsniveau: hoger onderwijs;2007;15.0;37.8;14.0;13.0;2.0;;;;;;4.0;11.0;;;;5.0;8.0;;
4185;24;Onderwijsniveau: hoger onderwijs;2008;18.0;36.5;18.0;15.0;3.0;;;;;;5.0;12.0;;;;5.0;10.0;2.0;
4186;24;Onderwijsniveau: onbekend;1996;;;;;;;;;;;;;;;;;;;
4187;24;Onderwijsniveau: onbekend;1997;;;;;;;;;;;;;;;;;;;
4188;24;Onderwijsniveau: onbekend;1998;;;;;;;;;;;;;;;;;;;
4189;24;Onderwijsniveau: onbekend;1999;;;;;;;;;;;;;;;;;;;
4190;24;Onderwijsniveau: onbekend;2000;;;;;;;;;;;;;;;;;;;
4191;24;Onderwijsniveau: onbekend;2001 voor revisie;;;;;;;;;;;;;;;;;;;
4192;24;Onderwijsniveau: onbekend;2001 na revisie;;;;;;;;;;;;;;;;;;;
4193;24;Onderwijsniveau: onbekend;2002;;;;;;;;;;;;;;;;;;;
4194;24;Onderwijsniveau: onbekend;2003;;;;;;;;;;;;;;;;;;;
4195;24;Onderwijsniveau: onbekend;2004;;;;;;;;;;;;;;;;;;;
4196;24;Onderwijsniveau: onbekend;2005;;;;;;;;;;;;;;;;;;;
4197;24;Onderwijsniveau: onbekend;2006;;;;;;;;;;;;;;;;;;;
4198;24;Onderwijsniveau: onbekend;2007;;;;;;;;;;;;;;;;;;;
4199;24;Onderwijsniveau: onbekend;2008;;;;;;;;;;;;;;;;;;;
4200;25;Totaal persoonskenmerken;1996;77.0;38.7;73.0;63.0;10.0;4.0;;2.0;;2.0;11.0;64.0;;6.0;12.0;44.0;13.0;2.0;
4201;25;Totaal persoonskenmerken;1997;72.0;37.5;68.0;58.0;11.0;4.0;3.0;2.0;;2.0;14.0;57.0;;7.0;14.0;38.0;11.0;;2.0
4202;25;Totaal persoonskenmerken;1998;72.0;37.7;70.0;59.0;11.0;3.0;;;;;13.0;58.0;;7.0;13.0;38.0;12.0;;
