ID;Geslacht;Migratieachtergrond;Onderwijssoort;Leeftijd;Regiokenmerken;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVsvErsOnderzoekspopulatie_2;AantalNietVsvErsOnderzoekspopulatie_3;PercentageVsvErsOnderzoekspopulatie_4
6047;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Friesland (WGR);2006/'07;8690.0;70.0;8620.0;0.8
6048;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Friesland (WGR);2007/'08;8690.0;60.0;8630.0;0.7
6049;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Friesland (WGR);2008/'09;8620.0;60.0;8570.0;0.6
6050;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Friesland (WGR);2009/'10;8720.0;60.0;8660.0;0.7
6051;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Friesland (WGR);2010/'11;8830.0;40.0;8790.0;0.5
6052;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Friesland (WGR);2011/'12;8910.0;50.0;8860.0;0.6
6053;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Friesland (WGR);2012/'13 Oude methode;9050.0;50.0;9000.0;0.5
6054;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Friesland (WGR);2012/'13 Nieuwe methode;9000.0;10.0;8990.0;0.2
6055;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Friesland (WGR);2013/'14;9180.0;20.0;9160.0;0.2
6056;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Friesland (WGR);2014/'15;9340.0;20.0;9320.0;0.2
6057;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Friesland (WGR);2015/'16;9470.0;20.0;9450.0;0.2
6058;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Friesland (WGR);2016/'17;9380.0;10.0;9370.0;0.1
6059;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Friesland (WGR);2017/'18;;;;
6060;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Friesland-Oost (WGR);2004/'05;12610.0;170.0;12440.0;1.4
6061;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Friesland-Oost (WGR);2005/'06;13320.0;170.0;13160.0;1.3
6062;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Friesland-Oost (WGR);2006/'07;13460.0;160.0;13310.0;1.2
6063;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Friesland-Oost (WGR);2007/'08;13430.0;130.0;13300.0;1.0
6064;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Friesland-Oost (WGR);2008/'09;13460.0;110.0;13350.0;0.8
6065;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Friesland-Oost (WGR);2009/'10;13580.0;120.0;13460.0;0.9
6066;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Friesland-Oost (WGR);2010/'11;13680.0;110.0;13570.0;0.8
6067;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Friesland-Oost (WGR);2011/'12;13850.0;110.0;13750.0;0.8
6068;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Friesland-Oost (WGR);2012/'13 Oude methode;14100.0;60.0;14040.0;0.4
6069;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Friesland-Oost (WGR);2012/'13 Nieuwe methode;14040.0;20.0;14020.0;0.1
6070;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Friesland-Oost (WGR);2013/'14;14270.0;40.0;14220.0;0.3
6071;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Friesland-Oost (WGR);2014/'15;14960.0;40.0;14920.0;0.3
6072;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Friesland-Oost (WGR);2015/'16;14970.0;40.0;14930.0;0.3
6073;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Friesland-Oost (WGR);2016/'17;14780.0;50.0;14730.0;0.3
6074;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Friesland-Oost (WGR);2017/'18;;;;
6075;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Noord- en midden-Drenthe (WGR);2004/'05;9870.0;140.0;9730.0;1.4
6076;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Noord- en midden-Drenthe (WGR);2005/'06;10690.0;90.0;10600.0;0.8
6077;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Noord- en midden-Drenthe (WGR);2006/'07;10950.0;90.0;10850.0;0.9
6078;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Noord- en midden-Drenthe (WGR);2007/'08;11030.0;100.0;10930.0;0.9
6079;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Noord- en midden-Drenthe (WGR);2008/'09;11140.0;70.0;11070.0;0.6
6080;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Noord- en midden-Drenthe (WGR);2009/'10;11230.0;70.0;11160.0;0.6
6081;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Noord- en midden-Drenthe (WGR);2010/'11;11360.0;70.0;11290.0;0.6
6082;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Noord- en midden-Drenthe (WGR);2011/'12;11600.0;90.0;11500.0;0.8
6083;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Noord- en midden-Drenthe (WGR);2012/'13 Oude methode;11580.0;90.0;11500.0;0.7
6084;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Noord- en midden-Drenthe (WGR);2012/'13 Nieuwe methode;11510.0;30.0;11480.0;0.3
6085;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Noord- en midden-Drenthe (WGR);2013/'14;11600.0;30.0;11580.0;0.2
6086;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Noord- en midden-Drenthe (WGR);2014/'15;11690.0;30.0;11660.0;0.3
6087;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Noord- en midden-Drenthe (WGR);2015/'16;11780.0;40.0;11740.0;0.4
6088;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Noord- en midden-Drenthe (WGR);2016/'17;11860.0;40.0;11820.0;0.4
6089;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Noord- en midden-Drenthe (WGR);2017/'18;;;;
6090;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidoost-Drenthe (WGR);2004/'05;8660.0;130.0;8520.0;1.5
6091;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidoost-Drenthe (WGR);2005/'06;9110.0;120.0;8990.0;1.3
6092;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidoost-Drenthe (WGR);2006/'07;9190.0;110.0;9080.0;1.2
6093;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidoost-Drenthe (WGR);2007/'08;9150.0;100.0;9060.0;1.0
6094;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidoost-Drenthe (WGR);2008/'09;9240.0;80.0;9160.0;0.9
6095;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidoost-Drenthe (WGR);2009/'10;9390.0;60.0;9330.0;0.6
6096;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidoost-Drenthe (WGR);2010/'11;9480.0;70.0;9410.0;0.7
6097;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidoost-Drenthe (WGR);2011/'12;9710.0;80.0;9630.0;0.8
6098;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidoost-Drenthe (WGR);2012/'13 Oude methode;9840.0;80.0;9760.0;0.8
6099;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidoost-Drenthe (WGR);2012/'13 Nieuwe methode;9780.0;40.0;9740.0;0.4
6100;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidoost-Drenthe (WGR);2013/'14;9940.0;30.0;9910.0;0.3
6101;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidoost-Drenthe (WGR);2014/'15;9950.0;40.0;9910.0;0.4
6102;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidoost-Drenthe (WGR);2015/'16;9680.0;30.0;9640.0;0.4
6103;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidoost-Drenthe (WGR);2016/'17;9580.0;50.0;9530.0;0.5
6104;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidoost-Drenthe (WGR);2017/'18;;;;
6105;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Drenthe (WGR);2004/'05;6810.0;80.0;6730.0;1.1
6106;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Drenthe (WGR);2005/'06;7000.0;70.0;6930.0;1.0
6107;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Drenthe (WGR);2006/'07;7010.0;70.0;6930.0;1.0
6108;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Drenthe (WGR);2007/'08;6910.0;60.0;6860.0;0.8
6109;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Drenthe (WGR);2008/'09;6950.0;70.0;6880.0;0.9
6110;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Drenthe (WGR);2009/'10;7070.0;50.0;7020.0;0.7
6111;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Drenthe (WGR);2010/'11;7140.0;50.0;7100.0;0.6
6112;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Drenthe (WGR);2011/'12;7340.0;60.0;7280.0;0.8
6113;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Drenthe (WGR);2012/'13 Oude methode;7650.0;70.0;7580.0;0.9
6114;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Drenthe (WGR);2012/'13 Nieuwe methode;7600.0;30.0;7570.0;0.4
6115;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Drenthe (WGR);2013/'14;7700.0;20.0;7670.0;0.3
6116;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Drenthe (WGR);2014/'15;7900.0;30.0;7870.0;0.4
6117;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Drenthe (WGR);2015/'16;7930.0;30.0;7900.0;0.4
6118;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Drenthe (WGR);2016/'17;7890.0;40.0;7850.0;0.5
6119;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Zuidwest-Drenthe (WGR);2017/'18;;;;
6120;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;IJssel-Vecht (WGR);2004/'05;24420.0;310.0;24110.0;1.3
6121;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;IJssel-Vecht (WGR);2005/'06;24960.0;230.0;24720.0;0.9
6122;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;IJssel-Vecht (WGR);2006/'07;25050.0;280.0;24770.0;1.1
6123;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;IJssel-Vecht (WGR);2007/'08;24760.0;210.0;24550.0;0.8
6124;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;IJssel-Vecht (WGR);2008/'09;25530.0;180.0;25360.0;0.7
6125;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;IJssel-Vecht (WGR);2009/'10;25330.0;180.0;25150.0;0.7
6126;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;IJssel-Vecht (WGR);2010/'11;25450.0;170.0;25280.0;0.7
6127;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;IJssel-Vecht (WGR);2011/'12;25730.0;200.0;25530.0;0.8
6128;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;IJssel-Vecht (WGR);2012/'13 Oude methode;26250.0;210.0;26050.0;0.8
6129;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;IJssel-Vecht (WGR);2012/'13 Nieuwe methode;26090.0;80.0;26010.0;0.3
6130;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;IJssel-Vecht (WGR);2013/'14;26760.0;80.0;26680.0;0.3
6131;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;IJssel-Vecht (WGR);2014/'15;27340.0;80.0;27260.0;0.3
6132;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;IJssel-Vecht (WGR);2015/'16;27880.0;80.0;27800.0;0.3
6133;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;IJssel-Vecht (WGR);2016/'17;28010.0;60.0;27950.0;0.2
6134;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;IJssel-Vecht (WGR);2017/'18;;;;
6135;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Stedendriehoek (WGR);2004/'05;23390.0;390.0;23000.0;1.7
6136;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Stedendriehoek (WGR);2005/'06;23730.0;430.0;23300.0;1.8
6137;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Stedendriehoek (WGR);2006/'07;23620.0;340.0;23280.0;1.4
6138;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Stedendriehoek (WGR);2007/'08;23670.0;300.0;23370.0;1.3
6139;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Stedendriehoek (WGR);2008/'09;22610.0;310.0;22300.0;1.4
6140;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Stedendriehoek (WGR);2009/'10;22650.0;260.0;22390.0;1.2
6141;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Stedendriehoek (WGR);2010/'11;22690.0;250.0;22440.0;1.1
6142;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Stedendriehoek (WGR);2011/'12;23020.0;280.0;22740.0;1.2
6143;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Stedendriehoek (WGR);2012/'13 Oude methode;23390.0;200.0;23190.0;0.9
6144;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Stedendriehoek (WGR);2012/'13 Nieuwe methode;23270.0;120.0;23160.0;0.5
6145;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Stedendriehoek (WGR);2013/'14;23590.0;100.0;23490.0;0.4
6146;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Stedendriehoek (WGR);2014/'15;24040.0;130.0;23910.0;0.5
6147;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Stedendriehoek (WGR);2015/'16;24490.0;90.0;24400.0;0.4
6148;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Stedendriehoek (WGR);2016/'17;24500.0;150.0;24360.0;0.6
6149;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Stedendriehoek (WGR);2017/'18;;;;
6150;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Twente (WGR);2004/'05;33700.0;540.0;33170.0;1.6
6151;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Twente (WGR);2005/'06;34430.0;400.0;34030.0;1.2
6152;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Twente (WGR);2006/'07;34730.0;350.0;34380.0;1.0
6153;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Twente (WGR);2007/'08;34720.0;330.0;34400.0;0.9
6154;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Twente (WGR);2008/'09;34440.0;320.0;34130.0;0.9
6155;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Twente (WGR);2009/'10;34500.0;320.0;34180.0;0.9
6156;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Twente (WGR);2010/'11;34660.0;350.0;34320.0;1.0
6157;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Twente (WGR);2011/'12;35140.0;300.0;34850.0;0.8
6158;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Twente (WGR);2012/'13 Oude methode;35650.0;240.0;35410.0;0.7
6159;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Twente (WGR);2012/'13 Nieuwe methode;35470.0;110.0;35370.0;0.3
6160;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Twente (WGR);2013/'14;36040.0;100.0;35940.0;0.3
6161;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Twente (WGR);2014/'15;36310.0;90.0;36220.0;0.3
6162;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Twente (WGR);2015/'16;36880.0;100.0;36780.0;0.3
6163;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Twente (WGR);2016/'17;37140.0;120.0;37020.0;0.3
6164;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Twente (WGR);2017/'18;;;;
6165;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Oost-Gelderland (WGR);2004/'05;14330.0;220.0;14110.0;1.5
6166;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Oost-Gelderland (WGR);2005/'06;17480.0;240.0;17240.0;1.4
6167;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Oost-Gelderland (WGR);2006/'07;17780.0;210.0;17570.0;1.2
6168;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Oost-Gelderland (WGR);2007/'08;17650.0;160.0;17500.0;0.9
6169;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Oost-Gelderland (WGR);2008/'09;17600.0;160.0;17440.0;0.9
6170;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Oost-Gelderland (WGR);2009/'10;17490.0;170.0;17310.0;1.0
6171;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Oost-Gelderland (WGR);2010/'11;17370.0;180.0;17190.0;1.0
6172;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Oost-Gelderland (WGR);2011/'12;17390.0;170.0;17220.0;1.0
6173;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Oost-Gelderland (WGR);2012/'13 Oude methode;17430.0;90.0;17340.0;0.5
6174;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Oost-Gelderland (WGR);2012/'13 Nieuwe methode;17340.0;40.0;17300.0;0.2
6175;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Oost-Gelderland (WGR);2013/'14;17640.0;40.0;17600.0;0.2
6176;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Oost-Gelderland (WGR);2014/'15;17710.0;40.0;17670.0;0.2
6177;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Oost-Gelderland (WGR);2015/'16;17930.0;50.0;17870.0;0.3
6178;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Oost-Gelderland (WGR);2016/'17;18040.0;80.0;17960.0;0.4
6179;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Oost-Gelderland (WGR);2017/'18;;;;
6180;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Arnhem/Nijmegen (WGR);2004/'05;36990.0;690.0;36300.0;1.9
6181;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Arnhem/Nijmegen (WGR);2005/'06;37240.0;570.0;36660.0;1.5
6182;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Arnhem/Nijmegen (WGR);2006/'07;37430.0;590.0;36840.0;1.6
6183;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Arnhem/Nijmegen (WGR);2007/'08;37650.0;410.0;37240.0;1.1
6184;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Arnhem/Nijmegen (WGR);2008/'09;37590.0;370.0;37220.0;1.0
6185;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Arnhem/Nijmegen (WGR);2009/'10;37800.0;390.0;37410.0;1.0
6186;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Arnhem/Nijmegen (WGR);2010/'11;37790.0;340.0;37450.0;0.9
6187;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Arnhem/Nijmegen (WGR);2011/'12;38340.0;360.0;37990.0;0.9
6188;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Arnhem/Nijmegen (WGR);2012/'13 Oude methode;39100.0;360.0;38740.0;0.9
6189;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Arnhem/Nijmegen (WGR);2012/'13 Nieuwe methode;38890.0;200.0;38690.0;0.5
6190;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Arnhem/Nijmegen (WGR);2013/'14;39280.0;160.0;39120.0;0.4
6191;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Arnhem/Nijmegen (WGR);2014/'15;39690.0;180.0;39500.0;0.5
6192;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Arnhem/Nijmegen (WGR);2015/'16;40110.0;200.0;39920.0;0.5
6193;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Arnhem/Nijmegen (WGR);2016/'17;40030.0;170.0;39860.0;0.4
6194;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Arnhem/Nijmegen (WGR);2017/'18;;;;
6195;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Rivierenland (WGR);2004/'05;14390.0;240.0;14150.0;1.6
6196;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Rivierenland (WGR);2005/'06;15150.0;190.0;14960.0;1.3
6197;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs (vo);Jonger dan 23 jaar;Rivierenland (WGR);2006/'07;15420.0;210.0;15210.0;1.4
