ID;Gezondheid;Geslacht;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
664;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021;49;30;29;20;12;7;9;5;4;0;0;13;6;2;4;7;4;3;16;1;4.0;19;61.8;59.4
665;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022;51;32;29;21;15;7;8;6;2;0;0;16;6;3;4;10;3;7;13;3;8.0;19;62.6;57.6
666;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023;43;25;23;18;11;7;6;5;1;0;0;13;5;3;2;7;3;4;11;2;;17;59.7;54.8
667;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024;60;39;38;29;16;13;8;6;2;1;0;22;9;4;4;13;7;6;16;2;4.2;20;66.3;63.5
668;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;3 Hbo, wo;2021;28;20;18;14;10;4;4;4;1;0;0;7;3;1;3;4;1;3;11;1;;8;;
669;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;3 Hbo, wo;2022;32;22;21;16;12;5;5;3;1;0;0;8;2;1;1;6;2;4;13;1;;10;68.4;66.1
670;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;3 Hbo, wo;2023;31;23;21;18;11;6;4;4;0;0;0;8;3;1;2;5;2;4;14;1;;9;72.6;69.0
671;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;3 Hbo, wo;2024;30;21;20;15;10;5;5;5;0;0;0;8;3;2;1;6;2;4;12;1;;9;;
672;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2021;6;3;3;3;1;1;1;0;0;0;0;2;1;0;1;1;0;0;2;0;;2;;
673;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2022;7;4;4;3;2;1;1;1;0;0;0;1;1;0;0;1;0;0;3;0;;2;;
674;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2023;5;2;2;2;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;0;;3;;
675;Ervaren gezondheid: onbekend;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2024;5;4;3;2;0;1;1;1;0;0;0;1;1;0;0;0;0;0;2;1;;1;;
676;Ervaren gezondheid: onbekend;Mannen;Totaal personen;2021;81;55;53;36;21;15;16;9;6;1;0;15;7;4;3;7;2;5;38;3;4.8;26;68.2;65.0
677;Ervaren gezondheid: onbekend;Mannen;Totaal personen;2022;86;63;61;43;25;18;18;13;5;0;0;22;9;6;4;13;4;9;39;2;2.9;23;73.2;71.1
678;Ervaren gezondheid: onbekend;Mannen;Totaal personen;2023;85;58;55;40;21;19;16;12;4;0;0;17;9;6;3;8;2;6;39;3;4.4;27;67.9;65.0
679;Ervaren gezondheid: onbekend;Mannen;Totaal personen;2024;103;67;64;46;24;22;18;14;3;1;0;24;13;8;5;11;4;7;41;2;3.5;36;64.7;62.5
680;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 15 tot 25 jaar;2021;11;8;8;7;1;6;1;0;0;1;0;4;3;2;1;1;0;1;3;1;;3;;
681;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 15 tot 25 jaar;2022;10;9;9;8;1;7;1;1;0;0;0;5;3;3;1;2;1;1;3;0;;2;;
682;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 15 tot 25 jaar;2023;11;9;8;7;1;6;1;1;0;0;0;5;4;2;1;1;1;0;3;1;;2;;
683;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 15 tot 25 jaar;2024;21;16;15;12;2;10;2;2;0;0;0;11;7;4;3;3;2;1;4;1;;5;;
684;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 25 tot 45 jaar;2021;22;19;18;14;9;5;5;3;1;0;0;4;2;1;1;2;0;2;14;1;;3;;
685;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 25 tot 45 jaar;2022;23;20;20;14;8;6;6;4;2;0;0;5;1;0;1;3;1;2;15;0;;3;;
686;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 25 tot 45 jaar;2023;28;22;21;16;8;8;5;5;1;0;0;5;2;2;1;3;1;2;16;1;;6;;
687;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 25 tot 45 jaar;2024;30;23;23;16;9;8;7;6;1;0;0;5;3;2;1;3;0;2;18;0;;7;;
688;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 25 tot 35 jaar;2021;11;10;9;7;5;3;2;1;1;0;0;2;1;0;0;2;0;1;7;1;;1;;
689;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 25 tot 35 jaar;2022;11;9;9;7;4;3;2;1;0;0;0;2;0;0;0;2;1;1;7;0;;2;;
690;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 25 tot 35 jaar;2023;12;10;9;8;3;5;2;2;0;0;0;3;1;1;1;1;0;1;7;1;;2;;
691;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 25 tot 35 jaar;2024;15;11;11;9;5;4;3;2;0;0;0;2;1;1;0;1;0;1;9;0;;4;;
692;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 35 tot 45 jaar;2021;12;10;9;7;4;2;3;2;1;0;0;2;1;0;0;1;0;1;8;0;;2;;
693;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 35 tot 45 jaar;2022;12;11;11;7;5;2;4;3;1;0;0;3;1;0;1;2;1;1;9;0;;1;;
694;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 35 tot 45 jaar;2023;16;12;12;8;5;3;4;3;1;0;0;2;1;1;0;1;0;1;9;0;;4;;
695;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 35 tot 45 jaar;2024;15;12;12;8;4;4;4;4;1;0;0;3;2;1;0;2;0;2;9;0;;3;;
696;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 45 tot 75 jaar;2021;48;28;27;15;11;4;11;6;5;0;0;6;3;2;1;4;1;3;20;1;;20;57.6;55.4
697;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 45 tot 75 jaar;2022;52;34;32;21;16;5;11;8;3;0;0;12;5;3;2;8;2;5;20;1;3.7;18;65.0;62.6
698;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 45 tot 75 jaar;2023;47;28;27;18;13;5;9;6;3;0;0;7;3;2;1;5;1;4;20;1;;19;58.7;56.7
699;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 45 tot 75 jaar;2024;52;28;27;17;13;4;9;7;2;0;0;8;3;2;1;5;2;3;19;1;;25;52.7;50.8
700;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 45 tot 55 jaar;2021;17;13;12;7;4;3;5;2;3;0;0;2;0;0;0;1;1;1;11;0;;4;;
701;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 45 tot 55 jaar;2022;23;18;17;12;9;3;5;4;1;0;0;5;1;0;1;3;1;2;12;1;;5;;
702;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 45 tot 55 jaar;2023;16;12;12;8;5;3;4;2;2;0;0;2;1;1;0;1;0;1;10;0;;4;;
703;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 45 tot 55 jaar;2024;15;11;11;7;5;2;3;3;1;0;0;3;1;0;0;2;1;1;8;0;;4;;
704;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 55 tot 65 jaar;2021;22;14;13;8;6;1;5;3;2;0;0;4;2;2;0;2;0;2;10;1;;8;;
705;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 55 tot 65 jaar;2022;17;13;12;8;6;2;4;3;2;0;0;5;1;1;0;3;1;3;7;1;;4;;
706;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 55 tot 65 jaar;2023;18;13;13;9;7;2;4;3;1;0;0;4;1;1;0;3;1;3;8;0;;5;;
707;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 55 tot 65 jaar;2024;21;13;13;9;7;2;4;2;1;0;0;3;1;1;0;2;0;2;10;1;;8;;
708;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 65 tot 75 jaar;2021;9;1;1;0;0;0;1;0;1;0;0;1;0;0;0;1;1;0;0;0;;8;;
709;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 65 tot 75 jaar;2022;12;3;3;1;0;1;2;1;1;0;0;3;2;1;1;1;0;1;0;0;;9;;
710;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 65 tot 75 jaar;2023;12;2;2;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;;10;;
711;Ervaren gezondheid: onbekend;Mannen;Leeftijd: 65 tot 75 jaar;2024;15;3;3;1;0;0;2;2;1;0;0;2;1;1;0;1;1;0;1;0;;12;;
712;Ervaren gezondheid: onbekend;Mannen;1 Basisonderwijs, vmbo, mbo1;2021;40;24;23;16;9;8;6;4;2;1;0;7;4;3;1;3;1;2;16;1;;16;60.1;57.0
713;Ervaren gezondheid: onbekend;Mannen;1 Basisonderwijs, vmbo, mbo1;2022;44;32;32;21;10;12;10;8;2;0;0;12;5;4;2;7;3;4;19;0;0.8;13;71.7;71.1
714;Ervaren gezondheid: onbekend;Mannen;1 Basisonderwijs, vmbo, mbo1;2023;46;30;29;21;10;11;8;5;3;0;0;10;6;4;2;4;1;3;19;1;3.0;16;65.5;63.5
715;Ervaren gezondheid: onbekend;Mannen;1 Basisonderwijs, vmbo, mbo1;2024;55;33;32;23;12;11;9;7;2;0;0;13;7;5;3;5;1;4;20;1;3.3;22;60.5;58.5
716;Ervaren gezondheid: onbekend;Mannen;2 Havo, vwo, mbo2-4;2021;23;18;17;10;5;4;7;3;4;0;0;5;2;1;1;3;1;2;12;1;;5;;
717;Ervaren gezondheid: onbekend;Mannen;2 Havo, vwo, mbo2-4;2022;21;16;14;9;6;3;5;4;1;0;0;6;3;2;1;3;1;3;8;1;;6;;
718;Ervaren gezondheid: onbekend;Mannen;2 Havo, vwo, mbo2-4;2023;20;14;13;9;5;4;4;3;1;0;0;4;2;1;0;2;0;2;9;1;;7;;
719;Ervaren gezondheid: onbekend;Mannen;2 Havo, vwo, mbo2-4;2024;31;20;20;14;7;7;6;4;1;0;0;7;3;2;1;4;2;1;13;1;;10;67.0;65.0
720;Ervaren gezondheid: onbekend;Mannen;3 Hbo, wo;2021;15;12;11;8;6;2;3;2;1;0;0;2;1;0;1;1;0;1;9;1;;4;;
721;Ervaren gezondheid: onbekend;Mannen;3 Hbo, wo;2022;16;12;12;10;8;2;2;1;1;0;0;3;1;0;1;2;0;2;8;0;;4;;
722;Ervaren gezondheid: onbekend;Mannen;3 Hbo, wo;2023;17;13;13;10;6;4;3;3;0;0;0;3;1;1;1;2;1;1;10;0;;4;;
723;Ervaren gezondheid: onbekend;Mannen;3 Hbo, wo;2024;14;11;10;7;4;3;3;3;0;0;0;3;2;1;0;2;0;1;7;0;;4;;
724;Ervaren gezondheid: onbekend;Mannen;Onderwijsniveau: onbekend;2021;3;2;2;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;;1;;
725;Ervaren gezondheid: onbekend;Mannen;Onderwijsniveau: onbekend;2022;4;3;3;3;2;1;0;0;0;0;0;1;0;0;0;0;0;0;2;0;;1;;
726;Ervaren gezondheid: onbekend;Mannen;Onderwijsniveau: onbekend;2023;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;;1;;
727;Ervaren gezondheid: onbekend;Mannen;Onderwijsniveau: onbekend;2024;3;2;2;1;0;1;1;1;0;0;0;1;1;0;0;0;0;0;1;0;;1;;
728;Ervaren gezondheid: onbekend;Vrouwen;Totaal personen;2021;79;37;35;29;18;11;6;4;2;0;0;24;11;2;9;13;6;7;11;2;5.8;42;46.9;44.2
729;Ervaren gezondheid: onbekend;Vrouwen;Totaal personen;2022;89;45;43;35;22;14;7;5;2;1;0;28;11;4;7;17;7;10;15;2;5.3;44;50.9;48.2
730;Ervaren gezondheid: onbekend;Vrouwen;Totaal personen;2023;85;41;39;33;21;12;6;5;1;0;0;27;11;5;7;16;6;10;11;2;5.9;44;48.1;45.3
731;Ervaren gezondheid: onbekend;Vrouwen;Totaal personen;2024;92;52;49;40;23;17;9;7;1;1;0;35;14;6;8;21;9;12;14;2;4.8;40;56.5;53.7
732;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 15 tot 25 jaar;2021;7;5;4;4;1;4;0;0;0;0;0;3;2;1;2;1;0;0;1;0;;3;;
733;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 15 tot 25 jaar;2022;8;6;6;6;1;5;0;0;0;0;0;4;3;1;1;1;1;0;2;1;;2;;
734;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 15 tot 25 jaar;2023;8;5;4;4;1;4;0;0;0;0;0;4;2;1;1;2;1;1;1;0;;3;;
735;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 15 tot 25 jaar;2024;13;10;9;9;1;8;0;0;0;0;0;8;6;3;3;2;1;1;2;1;;3;;
736;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 25 tot 45 jaar;2021;20;13;12;11;7;4;1;0;1;0;0;9;3;1;3;6;2;4;3;1;;7;;
737;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 25 tot 45 jaar;2022;23;16;15;13;8;6;2;1;1;0;0;8;2;1;1;6;2;3;7;1;;7;;
738;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 25 tot 45 jaar;2023;22;15;13;11;6;5;2;2;0;0;0;9;3;1;2;6;2;4;5;1;;7;;
739;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 25 tot 45 jaar;2024;25;18;16;13;8;5;3;3;0;0;0;9;2;0;1;7;2;5;7;1;;7;;
740;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 25 tot 35 jaar;2021;10;6;6;5;3;2;0;0;0;0;0;4;1;0;1;3;1;1;2;0;;4;;
741;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 25 tot 35 jaar;2022;12;8;8;7;4;3;1;0;0;0;0;3;1;0;0;2;0;2;4;0;;4;;
742;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 25 tot 35 jaar;2023;8;5;5;5;2;3;0;0;0;0;0;3;1;0;0;3;1;2;2;0;;3;;
743;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 25 tot 35 jaar;2024;13;11;10;8;4;4;2;2;0;0;0;5;1;0;1;4;1;4;4;1;;2;;
744;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 35 tot 45 jaar;2021;11;8;7;6;4;2;1;0;0;0;0;5;2;0;2;3;0;3;1;1;;3;;
745;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 35 tot 45 jaar;2022;11;8;7;6;4;2;1;1;0;0;0;4;1;0;1;3;2;1;3;0;;4;;
746;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 35 tot 45 jaar;2023;14;9;8;7;4;3;2;1;0;0;0;5;2;1;1;3;1;2;3;1;;5;;
747;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 35 tot 45 jaar;2024;12;7;7;6;4;2;1;1;0;0;0;4;1;0;1;3;1;2;3;0;;5;;
748;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 45 tot 75 jaar;2021;51;19;18;14;11;3;5;3;1;0;0;12;5;1;4;7;4;3;6;1;;32;37.6;35.6
749;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 45 tot 75 jaar;2022;58;23;22;17;14;3;5;4;1;0;0;16;6;2;4;10;4;6;6;1;;35;40.1;37.9
750;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 45 tot 75 jaar;2023;56;22;21;17;14;3;4;3;1;0;0;15;7;2;4;9;4;4;6;1;;34;39.4;37.9
751;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 45 tot 75 jaar;2024;54;24;24;18;14;4;5;4;1;1;0;18;7;3;4;11;6;6;5;1;;30;45.0;44.0
752;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 45 tot 55 jaar;2021;17;11;10;7;6;1;3;3;0;0;0;7;3;0;3;4;3;1;3;1;;6;;
753;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 45 tot 55 jaar;2022;17;11;10;8;7;1;2;2;0;0;0;8;2;1;1;5;2;3;3;0;;6;;
754;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 45 tot 55 jaar;2023;15;8;8;6;5;1;2;1;1;0;0;5;3;1;2;3;1;2;3;0;;7;;
755;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 45 tot 55 jaar;2024;17;10;10;8;6;2;2;2;0;0;0;7;2;1;2;5;2;2;3;0;;7;;
756;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 55 tot 65 jaar;2021;19;7;7;6;5;1;1;1;0;0;0;4;2;1;1;2;1;1;2;0;;12;;
757;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 55 tot 65 jaar;2022;26;11;10;7;6;1;3;2;0;0;0;7;2;0;2;4;2;2;3;1;;15;;
758;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 55 tot 65 jaar;2023;26;14;13;11;10;1;2;2;0;0;0;10;4;2;2;6;3;3;3;1;;12;;
759;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 55 tot 65 jaar;2024;25;12;11;9;7;2;2;1;1;0;0;9;3;1;2;7;3;3;2;0;;13;;
760;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 65 tot 75 jaar;2021;16;2;2;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;;14;;
761;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 65 tot 75 jaar;2022;15;2;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;;13;;
762;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 65 tot 75 jaar;2023;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;14;;
763;Ervaren gezondheid: onbekend;Vrouwen;Leeftijd: 65 tot 75 jaar;2024;12;2;2;1;1;0;1;0;0;0;0;2;2;1;1;0;0;0;0;0;;10;;
764;Ervaren gezondheid: onbekend;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;38;16;14;12;7;5;2;1;1;0;0;10;5;1;3;6;2;4;4;1;;22;41.0;37.9
765;Ervaren gezondheid: onbekend;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;40;18;17;16;8;7;2;1;1;0;0;12;6;3;3;6;3;3;6;1;;23;44.4;43.1
766;Ervaren gezondheid: onbekend;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;46;19;18;15;9;6;3;2;1;0;0;13;6;3;4;6;2;4;5;1;;27;41.1;39.3
767;Ervaren gezondheid: onbekend;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;45;21;20;17;9;8;3;2;1;0;0;15;8;4;4;7;2;5;6;1;;24;46.6;44.9
768;Ervaren gezondheid: onbekend;Vrouwen;2 Havo, vwo, mbo2-4;2021;26;12;12;10;7;3;2;2;0;0;0;8;4;1;3;4;3;1;4;1;;13;;
769;Ervaren gezondheid: onbekend;Vrouwen;2 Havo, vwo, mbo2-4;2022;29;16;15;12;9;4;2;2;1;0;0;10;3;1;3;7;3;4;5;1;;13;;
770;Ervaren gezondheid: onbekend;Vrouwen;2 Havo, vwo, mbo2-4;2023;22;12;11;9;6;3;2;1;0;0;0;9;3;1;2;5;3;3;2;1;;11;;
771;Ervaren gezondheid: onbekend;Vrouwen;2 Havo, vwo, mbo2-4;2024;29;19;18;15;9;6;3;2;0;0;0;15;5;2;3;9;5;5;3;1;;10;;
772;Ervaren gezondheid: onbekend;Vrouwen;3 Hbo, wo;2021;13;8;7;6;4;2;1;1;0;0;0;5;2;0;2;3;1;2;2;0;;5;;
773;Ervaren gezondheid: onbekend;Vrouwen;3 Hbo, wo;2022;16;10;9;7;4;2;3;3;0;0;0;5;1;0;1;4;2;2;4;0;;6;;
774;Ervaren gezondheid: onbekend;Vrouwen;3 Hbo, wo;2023;14;9;9;7;6;2;1;1;0;0;0;5;1;0;1;4;1;2;4;1;;5;;
775;Ervaren gezondheid: onbekend;Vrouwen;3 Hbo, wo;2024;16;11;10;8;5;2;3;3;0;0;0;5;1;0;1;4;2;3;5;0;;5;;
776;Ervaren gezondheid: onbekend;Vrouwen;Onderwijsniveau: onbekend;2021;3;1;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;;1;;
777;Ervaren gezondheid: onbekend;Vrouwen;Onderwijsniveau: onbekend;2022;3;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1;;
778;Ervaren gezondheid: onbekend;Vrouwen;Onderwijsniveau: onbekend;2023;3;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;1;0;;2;;
779;Ervaren gezondheid: onbekend;Vrouwen;Onderwijsniveau: onbekend;2024;2;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1;;
780;Beperkt: helemaal niet;Totaal mannen en vrouwen;Totaal personen;2021;9396;7705;7426;6285;4181;2104;1141;844;272;25;0;3416;1175;643;531;2241;958;1283;4010;279;3.6;1691;82.0;79.0
781;Beperkt: helemaal niet;Totaal mannen en vrouwen;Totaal personen;2022;9401;7868;7633;6409;4237;2172;1223;927;268;29;0;3480;1172;626;546;2308;940;1368;4152;236;3.0;1532;83.7;81.2
782;Beperkt: helemaal niet;Totaal mannen en vrouwen;Totaal personen;2023;9373;7938;7695;6445;4270;2174;1250;968;261;21;0;3523;1145;625;521;2377;968;1409;4172;243;3.1;1435;84.7;82.1
783;Beperkt: helemaal niet;Totaal mannen en vrouwen;Totaal personen;2024;9428;8019;7765;6491;4353;2138;1273;987;266;21;0;3565;1160;627;533;2406;956;1449;4199;254;3.2;1409;85.1;82.4
784;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021;1769;1433;1311;1251;221;1031;59;51;4;4;0;973;683;447;237;290;150;140;338;122;8.5;335;81.0;74.1
785;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022;1791;1501;1393;1318;239;1078;75;67;4;4;0;1020;706;445;261;314;154;160;373;108;7.2;289;83.8;77.8
786;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023;1780;1522;1406;1324;244;1080;82;74;3;4;0;1041;700;446;254;342;173;169;365;116;7.6;258;85.5;79.0
787;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024;1781;1526;1403;1326;240;1085;77;68;4;5;0;1042;708;450;258;334;165;169;361;124;8.1;254;85.7;78.8
788;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021;3414;3220;3132;2701;1965;736;431;329;96;5;0;1144;178;62;117;966;379;586;1988;88;2.7;193;94.3;91.7
789;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2022;3482;3293;3221;2757;2004;753;464;356;103;5;0;1165;173;57;117;992;372;620;2056;72;2.2;189;94.6;92.5
790;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2023;3512;3336;3261;2773;2016;757;488;382;103;4;0;1180;162;54;108;1018;379;639;2081;75;2.2;176;95.0;92.9
791;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2024;3577;3399;3315;2828;2096;732;487;387;96;4;0;1213;168;53;115;1045;374;671;2102;84;2.5;178;95.0;92.7
792;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;1816;1716;1662;1495;980;515;167;137;28;2;0;561;94;38;56;468;168;299;1100;54;3.1;101;94.5;91.5
793;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022;1844;1741;1696;1493;985;509;203;167;33;3;0;566;93;33;60;473;167;306;1131;45;2.6;102;94.5;92.0
794;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023;1868;1766;1720;1509;990;520;211;174;36;2;0;564;88;32;56;476;164;313;1156;46;2.6;102;94.5;92.1
795;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;1893;1795;1745;1534;1039;495;211;177;31;2;0;587;92;33;59;495;167;328;1158;50;2.8;97;94.9;92.2
796;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;1597;1505;1470;1206;985;221;264;193;69;3;0;583;84;23;61;498;211;287;887;35;2.3;93;94.2;92.0
797;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;1639;1552;1524;1263;1019;244;261;190;69;2;0;599;81;24;57;518;204;314;925;27;1.8;87;94.7;93.0
798;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;1644;1570;1541;1263;1026;238;277;208;67;2;0;616;74;21;52;542;215;327;925;29;1.9;74;95.5;93.7
799;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;1684;1603;1570;1294;1057;237;276;210;64;2;0;626;76;19;57;550;207;343;945;33;2.1;80;95.2;93.2
800;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2021;4213;3051;2983;2332;1995;337;651;464;172;16;0;1299;313;135;178;986;429;557;1685;68;2.2;1162;72.4;70.8
801;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2022;4128;3074;3019;2335;1994;341;684;504;162;19;0;1295;293;124;169;1002;414;588;1723;55;1.8;1054;74.5;73.1
802;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2023;4081;3079;3028;2348;2011;337;679;512;155;13;0;1301;284;126;159;1017;416;601;1726;52;1.7;1001;75.5;74.2
803;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2024;4070;3094;3047;2338;2017;321;709;532;166;12;0;1311;284;124;159;1027;418;609;1736;47;1.5;977;76.0;74.9
804;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;1685;1609;1579;1270;1093;177;310;212;92;6;0;605;101;33;69;504;207;297;974;30;1.9;76;95.5;93.7
805;Beperkt: helemaal niet;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;1638;1570;1551;1241;1063;178;310;217;86;7;0;572;86;24;62;485;185;301;979;19;1.2;68;95.8;94.7
