ID;LandVanUiteindelijkeZeggenschap;KenmerkenBedrijf;HoogstbehaaldOnderwijsniveau;KenmerkenBaanEnWerknemer;Perioden;BanenVanWerknemers_1;Arbeidsvolume_2
5896;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Leeftijd: 15 tot 35 jaar;2012;1753.0;1105.0
5897;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Leeftijd: 15 tot 35 jaar;2013;1733.0;1088.0
5898;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Leeftijd: 15 tot 35 jaar;2014;1758.0;1099.0
5899;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Leeftijd: 15 tot 35 jaar;2015;1822.0;1136.0
5900;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Leeftijd: 15 tot 35 jaar;2016;1880.0;1188.0
5901;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Leeftijd: 35 tot 55 jaar;2010;1612.0;1308.0
5902;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Leeftijd: 35 tot 55 jaar;2011;1612.0;1307.0
5903;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Leeftijd: 35 tot 55 jaar;2012;1597.0;1295.0
5904;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Leeftijd: 35 tot 55 jaar;2013;1567.0;1273.0
5905;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Leeftijd: 35 tot 55 jaar;2014;1556.0;1265.0
5906;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Leeftijd: 35 tot 55 jaar;2015;1574.0;1280.0
5907;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Leeftijd: 35 tot 55 jaar;2016;1591.0;1300.0
5908;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Leeftijd: 55 jaar of ouder;2010;515.0;382.0
5909;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Leeftijd: 55 jaar of ouder;2011;541.0;399.0
5910;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Leeftijd: 55 jaar of ouder;2012;552.0;405.0
5911;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Leeftijd: 55 jaar of ouder;2013;555.0;408.0
5912;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Leeftijd: 55 jaar of ouder;2014;564.0;417.0
5913;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Leeftijd: 55 jaar of ouder;2015;598.0;443.0
5914;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Leeftijd: 55 jaar of ouder;2016;632.0;472.0
5915;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Loon: laag (bij laagste 30 procent);2010;544.0;237.0
5916;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Loon: laag (bij laagste 30 procent);2011;583.0;250.0
5917;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Loon: laag (bij laagste 30 procent);2012;636.0;270.0
5918;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Loon: laag (bij laagste 30 procent);2013;617.0;267.0
5919;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Loon: laag (bij laagste 30 procent);2014;602.0;261.0
5920;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Loon: laag (bij laagste 30 procent);2015;597.0;263.0
5921;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Loon: laag (bij laagste 30 procent);2016;597.0;259.0
5922;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Loon: midden;2010;2436.0;1765.0
5923;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Loon: midden;2011;2436.0;1761.0
5924;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Loon: midden;2012;2393.0;1740.0
5925;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Loon: midden;2013;2378.0;1715.0
5926;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Loon: midden;2014;2410.0;1729.0
5927;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Loon: midden;2015;2507.0;1785.0
5928;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Loon: midden;2016;2613.0;1875.0
5929;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Loon: hoog (bij hoogste 20 procent);2010;888.0;812.0
5930;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Loon: hoog (bij hoogste 20 procent);2011;895.0;815.0
5931;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Loon: hoog (bij hoogste 20 procent);2012;873.0;795.0
5932;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Loon: hoog (bij hoogste 20 procent);2013;861.0;788.0
5933;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Loon: hoog (bij hoogste 20 procent);2014;867.0;791.0
5934;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Loon: hoog (bij hoogste 20 procent);2015;890.0;812.0
5935;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Loon: hoog (bij hoogste 20 procent);2016;893.0;826.0
5936;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Nederlands;2010;3575.0;2588.0
5937;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Nederlands;2011;3604.0;2587.0
5938;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Nederlands;2012;3584.0;2560.0
5939;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Nederlands;2013;3533.0;2520.0
5940;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Nederlands;2014;3546.0;2521.0
5941;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Nederlands;2015;3637.0;2579.0
5942;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Nederlands;2016;3717.0;2653.0
5943;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Belgisch;2010;13.0;10.0
5944;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Belgisch;2011;13.0;10.0
5945;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Belgisch;2012;13.0;10.0
5946;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Belgisch;2013;12.0;9.0
5947;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Belgisch;2014;12.0;10.0
5948;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Belgisch;2015;12.0;10.0
5949;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Belgisch;2016;12.0;10.0
5950;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Brits;2010;16.0;14.0
5951;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Brits;2011;16.0;14.0
5952;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Brits;2012;15.0;13.0
5953;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Brits;2013;15.0;13.0
5954;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Brits;2014;15.0;13.0
5955;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Brits;2015;15.0;13.0
5956;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Brits;2016;15.0;13.0
5957;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Duits;2010;36.0;29.0
5958;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Duits;2011;35.0;28.0
5959;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Duits;2012;32.0;26.0
5960;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Duits;2013;27.0;22.0
5961;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Duits;2014;25.0;20.0
5962;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Duits;2015;24.0;20.0
5963;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Duits;2016;24.0;20.0
5964;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Pools;2010;77.0;61.0
5965;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Pools;2011;90.0;71.0
5966;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Pools;2012;99.0;78.0
5967;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Pools;2013;79.0;63.0
5968;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Pools;2014;86.0;70.0
5969;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Pools;2015;94.0;76.0
5970;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Pools;2016;103.0;84.0
5971;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Indiaas;2010;4.0;3.0
5972;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Indiaas;2011;4.0;4.0
5973;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Indiaas;2012;5.0;4.0
5974;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Indiaas;2013;5.0;5.0
5975;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Indiaas;2014;6.0;6.0
5976;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Indiaas;2015;7.0;6.0
5977;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: Indiaas;2016;8.0;8.0
5978;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: overige nationaliteiten;2010;148.0;108.0
5979;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: overige nationaliteiten;2011;153.0;112.0
5980;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: overige nationaliteiten;2012;155.0;114.0
5981;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: overige nationaliteiten;2013;185.0;138.0
5982;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: overige nationaliteiten;2014;189.0;143.0
5983;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: overige nationaliteiten;2015;205.0;156.0
5984;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;Totaal;Nationaliteit: overige nationaliteiten;2016;223.0;171.0
5985;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Totaal;2010;;
5986;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Totaal;2011;;
5987;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Totaal;2012;;
5988;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Totaal;2013;1078.0;774.0
5989;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Totaal;2014;1071.0;768.0
5990;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Totaal;2015;1096.0;784.0
5991;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Totaal;2016;1129.0;814.0
5992;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2010;;
5993;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2011;;
5994;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2012;;
5995;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2013;460.0;278.0
5996;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2014;472.0;287.0
5997;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2015;520.0;318.0
5998;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Contractsoort: bepaalde tijd;2016;560.0;348.0
5999;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2010;;
6000;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2011;;
6001;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2012;;
6002;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2013;573.0;449.0
6003;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2014;555.0;435.0
6004;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2015;523.0;413.0
6005;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Contractsoort: onbepaalde tijd;2016;513.0;408.0
6006;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2010;;
6007;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2011;;
6008;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2012;;
6009;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2013;22.0;19.0
6010;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2014;21.0;18.0
6011;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2015;22.0;19.0
6012;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Contractsoort: niet van toepassing;2016;22.0;19.0
6013;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Geslacht: mannen;2010;;
6014;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Geslacht: mannen;2011;;
6015;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Geslacht: mannen;2012;;
6016;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Geslacht: mannen;2013;597.0;479.0
6017;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Geslacht: mannen;2014;594.0;476.0
6018;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Geslacht: mannen;2015;613.0;490.0
6019;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Geslacht: mannen;2016;634.0;510.0
6020;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Geslacht: vrouwen;2010;;
6021;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Geslacht: vrouwen;2011;;
6022;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Geslacht: vrouwen;2012;;
6023;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Geslacht: vrouwen;2013;481.0;289.0
6024;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Geslacht: vrouwen;2014;477.0;286.0
6025;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Geslacht: vrouwen;2015;482.0;289.0
6026;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Geslacht: vrouwen;2016;494.0;300.0
6027;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2010;;
6028;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2011;;
6029;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2012;;
6030;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2013;488.0;306.0
6031;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2014;488.0;305.0
6032;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2015;507.0;316.0
6033;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Leeftijd: 15 tot 35 jaar;2016;528.0;334.0
6034;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2010;;
6035;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2011;;
6036;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2012;;
6037;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2013;384.0;312.0
6038;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2014;376.0;306.0
6039;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2015;369.0;301.0
6040;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Leeftijd: 35 tot 55 jaar;2016;368.0;301.0
6041;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Leeftijd: 55 jaar of ouder;2010;;
6042;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Leeftijd: 55 jaar of ouder;2011;;
6043;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Leeftijd: 55 jaar of ouder;2012;;
6044;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Leeftijd: 55 jaar of ouder;2013;196.0;144.0
6045;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Leeftijd: 55 jaar of ouder;2014;198.0;146.0
6046;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Leeftijd: 55 jaar of ouder;2015;207.0;154.0
6047;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Leeftijd: 55 jaar of ouder;2016;218.0;163.0
6048;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Loon: laag (bij laagste 30 procent);2010;;
6049;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Loon: laag (bij laagste 30 procent);2011;;
6050;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Loon: laag (bij laagste 30 procent);2012;;
6051;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Loon: laag (bij laagste 30 procent);2013;223.0;96.0
6052;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Loon: laag (bij laagste 30 procent);2014;214.0;93.0
6053;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Loon: laag (bij laagste 30 procent);2015;213.0;94.0
6054;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Loon: laag (bij laagste 30 procent);2016;219.0;95.0
6055;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Loon: midden;2010;;
6056;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Loon: midden;2011;;
6057;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Loon: midden;2012;;
6058;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Loon: midden;2013;657.0;473.0
6059;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Loon: midden;2014;657.0;471.0
6060;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Loon: midden;2015;671.0;477.0
6061;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Loon: midden;2016;680.0;488.0
6062;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2010;;
6063;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2011;;
6064;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2012;;
6065;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2013;78.0;71.0
6066;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2014;77.0;70.0
6067;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2015;80.0;73.0
6068;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2016;76.0;70.0
6069;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Nederlands;2010;;
6070;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Nederlands;2011;;
6071;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Nederlands;2012;;
6072;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Nederlands;2013;959.0;684.0
6073;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Nederlands;2014;949.0;675.0
6074;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Nederlands;2015;964.0;684.0
6075;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Nederlands;2016;1001.0;714.0
6076;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2010;;
6077;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2011;;
6078;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2012;;
6079;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2013;;
6080;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2014;;
6081;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2015;;
6082;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Belgisch;2016;;
6083;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Brits;2010;;
6084;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Brits;2011;;
6085;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Brits;2012;;
6086;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Brits;2013;;
6087;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Brits;2014;;
6088;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Brits;2015;;
6089;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Brits;2016;;
6090;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Duits;2010;;
6091;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Duits;2011;;
6092;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Duits;2012;;
6093;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Duits;2013;;
6094;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Duits;2014;;
6095;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Duits;2015;;
6096;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Duits;2016;;
6097;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Pools;2010;;
6098;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Pools;2011;;
6099;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Pools;2012;;
6100;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Pools;2013;;
6101;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Pools;2014;;
6102;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Pools;2015;;
6103;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Pools;2016;;
6104;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2010;;
6105;Totaal binnen- en buitenland;G-N Commerciële dienstverlening;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2011;;
