ID;AlleLeeftijden;Geslacht;RegioS2009;Perioden;TotaleBevolking_1;Autochtoon_2;Totaal1eEn2eGeneratie_3;k_1eGeneratie_4;k_2eGeneratie_5;Totaal1eEn2eGeneratie_6;k_1eGeneratie_7;k_2eGeneratie_8;Regiocode_9
199;Totaal over alle leeftijden;Mannen en vrouwen;Friesland (PV);2023;658762;571129;40225;15690;24535;47408;24524;22884;21
200;Totaal over alle leeftijden;Mannen en vrouwen;Friesland (PV);2024;659256;569477;40729;15876;24853;49050;25161;23889;21
201;Totaal over alle leeftijden;Mannen en vrouwen;Friesland (PV);2025;659706;567737;41204;16051;25153;50765;25911;24854;21
202;Totaal over alle leeftijden;Mannen en vrouwen;Friesland (PV);2026;660243;566069;41702;16263;25439;52472;26564;25908;21
203;Totaal over alle leeftijden;Mannen en vrouwen;Friesland (PV);2027;660497;564170;42198;16445;25753;54129;27143;26986;21
204;Totaal over alle leeftijden;Mannen en vrouwen;Friesland (PV);2028;660670;562291;42711;16676;26035;55668;27912;27756;21
205;Totaal over alle leeftijden;Mannen en vrouwen;Friesland (PV);2029;660767;560376;43200;16881;26319;57191;28580;28611;21
206;Totaal over alle leeftijden;Mannen en vrouwen;Friesland (PV);2030;660734;558434;43639;17023;26616;58661;29260;29401;21
207;Totaal over alle leeftijden;Mannen en vrouwen;Friesland (PV);2031;660913;556561;44070;17251;26819;60282;29974;30308;21
208;Totaal over alle leeftijden;Mannen en vrouwen;Friesland (PV);2032;660767;554552;44505;17430;27075;61710;30588;31122;21
209;Totaal over alle leeftijden;Mannen en vrouwen;Friesland (PV);2033;660534;552314;44967;17623;27344;63253;31256;31997;21
210;Totaal over alle leeftijden;Mannen en vrouwen;Friesland (PV);2034;660437;550293;45437;17803;27634;64707;31928;32779;21
211;Totaal over alle leeftijden;Mannen en vrouwen;Friesland (PV);2035;660076;547935;45935;18050;27885;66206;32611;33595;21
212;Totaal over alle leeftijden;Mannen en vrouwen;Friesland (PV);2036;659927;545881;46414;18265;28149;67632;33259;34373;21
213;Totaal over alle leeftijden;Mannen en vrouwen;Friesland (PV);2037;659707;543663;46850;18450;28400;69194;34003;35191;21
214;Totaal over alle leeftijden;Mannen en vrouwen;Friesland (PV);2038;659247;541375;47178;18605;28573;70694;34572;36122;21
215;Totaal over alle leeftijden;Mannen en vrouwen;Friesland (PV);2039;658738;538996;47698;18847;28851;72044;35168;36876;21
216;Totaal over alle leeftijden;Mannen en vrouwen;Friesland (PV);2040;658450;537031;48120;19011;29109;73299;35641;37658;21
217;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2010;489255;443421;28244;10916;17328;17590;9965;7625;22
218;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2011;489285;441893;28617;11101;17516;18775;10444;8331;22
219;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2012;489419;440442;28987;11347;17640;19990;10976;9014;22
220;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2013;489963;439370;29309;11500;17809;21284;11529;9755;22
221;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2014;491053;438801;29720;11695;18025;22532;12039;10493;22
222;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2015;491706;437862;30097;11831;18266;23747;12559;11188;22
223;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2016;492411;436943;30444;11993;18451;25024;13102;11922;22
224;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2017;493479;436237;30851;12167;18684;26391;13728;12663;22
225;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2018;494424;435440;31178;12345;18833;27806;14391;13415;22
226;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2019;495282;434535;31517;12568;18949;29230;15062;14168;22
227;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2020;496367;433827;31932;12824;19108;30608;15683;14925;22
228;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2021;497407;433074;32386;13075;19311;31947;16340;15607;22
229;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2022;497956;431973;32655;13279;19376;33328;16995;16333;22
230;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2023;498763;431118;32993;13480;19513;34652;17569;17083;22
231;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2024;499582;430421;33336;13712;19624;35825;18105;17720;22
232;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2025;500344;429568;33777;14035;19742;36999;18605;18394;22
233;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2026;500975;428694;34083;14180;19903;38198;19178;19020;22
234;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2027;501668;427862;34407;14366;20041;39399;19654;19745;22
235;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2028;502155;426885;34781;14567;20214;40489;20131;20358;22
236;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2029;502654;425844;35126;14726;20400;41684;20636;21048;22
237;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2030;503036;424804;35349;14867;20482;42883;21111;21772;22
238;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2031;503364;423648;35658;15055;20603;44058;21643;22415;22
239;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2032;503430;422393;35952;15233;20719;45085;22115;22970;22
240;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2033;503582;421192;36217;15392;20825;46173;22602;23571;22
241;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2034;503522;419872;36500;15524;20976;47150;23000;24150;22
242;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2035;503310;418398;36778;15703;21075;48134;23351;24783;22
243;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2036;502975;416883;36985;15765;21220;49107;23713;25394;22
244;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2037;502754;415328;37223;15919;21304;50203;24154;26049;22
245;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2038;502315;413619;37430;16116;21314;51266;24588;26678;22
246;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2039;501921;411939;37695;16277;21418;52287;24971;27316;22
247;Totaal over alle leeftijden;Mannen en vrouwen;Drenthe (PV);2040;501530;410336;37926;16450;21476;53268;25356;27912;22
248;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2010;1126014;964654;78956;29328;49628;82404;46883;35521;23
249;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2011;1128583;964774;79440;29862;49578;84369;47579;36790;23
250;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2012;1131168;964782;80053;30416;49637;86333;48415;37918;23
251;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2013;1133447;964699;80456;30898;49558;88292;49328;38964;23
252;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2014;1136066;964816;80795;31255;49540;90455;50338;40117;23
253;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2015;1139080;965213;81156;31600;49556;92711;51367;41344;23
254;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2016;1141748;965338;81331;31823;49508;95079;52560;42519;23
255;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2017;1144502;965444;81612;32178;49434;97446;53681;43765;23
256;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2018;1147109;965163;81932;32467;49465;100014;54885;45129;23
257;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2019;1149629;964815;82259;32796;49463;102555;56068;46487;23
258;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2020;1151701;964263;82494;33070;49424;104944;57212;47732;23
259;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2021;1153809;963642;82695;33366;49329;107472;58414;49058;23
260;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2022;1155834;962856;83098;33825;49273;109880;59654;50226;23
261;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2023;1157769;962038;83393;34178;49215;112338;60862;51476;23
262;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2024;1159464;960905;83648;34515;49133;114911;62134;52777;23
263;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2025;1161146;959832;83985;34809;49176;117329;63305;54024;23
264;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2026;1162652;958628;84367;35234;49133;119657;64428;55229;23
265;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2027;1164313;957365;84821;35707;49114;122127;65444;56683;23
266;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2028;1165661;955945;85143;36029;49114;124573;66555;58018;23
267;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2029;1166777;954272;85425;36333;49092;127080;67655;59425;23
268;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2030;1167471;952541;85666;36681;48985;129264;68676;60588;23
269;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2031;1168205;950749;85989;37011;48978;131467;69679;61788;23
270;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2032;1168791;948723;86368;37296;49072;133700;70737;62963;23
271;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2033;1169164;946565;86596;37482;49114;136003;71718;64285;23
272;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2034;1169468;944211;86814;37684;49130;138443;72766;65677;23
273;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2035;1169438;941679;87233;38106;49127;140526;73656;66870;23
274;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2036;1169156;938830;87596;38461;49135;142730;74510;68220;23
275;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2037;1168500;935811;87969;38817;49152;144720;75439;69281;23
276;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2038;1167933;932805;88398;39154;49244;146730;76283;70447;23
277;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2039;1166881;929423;88699;39360;49339;148759;77135;71624;23
278;Totaal over alle leeftijden;Mannen en vrouwen;Overijssel (PV);2040;1165456;925585;89069;39715;49354;150802;78001;72801;23
279;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2010;384906;284541;31220;12788;18432;69145;38127;31018;24
280;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2011;388140;286675;31387;13000;18387;70078;38373;31705;24
281;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2012;391587;289145;31622;13116;18506;70820;38512;32308;24
282;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2013;396844;292592;32194;13478;18716;72058;38967;33091;24
283;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2014;403032;296659;32839;13836;19003;73534;39512;34022;24
284;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2015;409639;300731;33544;14212;19332;75364;40280;35084;24
285;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2016;415819;304529;34284;14606;19678;77006;41015;35991;24
286;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2017;422073;308344;35055;14969;20086;78674;41854;36820;24
287;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2018;428245;312243;35722;15348;20374;80280;42648;37632;24
288;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2019;434043;315608;36429;15708;20721;82006;43493;38513;24
289;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2020;439872;318985;37117;15997;21120;83770;44281;39489;24
290;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2021;445411;322118;37895;16355;21540;85398;45105;40293;24
291;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2022;450740;325057;38657;16648;22009;87026;46000;41026;24
292;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2023;455971;327826;39292;16882;22410;88853;46935;41918;24
293;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2024;460905;330320;40022;17278;22744;90563;47743;42820;24
294;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2025;465680;332800;40597;17546;23051;92283;48606;43677;24
295;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2026;470272;335202;41152;17784;23368;93918;49437;44481;24
296;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2027;474123;336997;41798;18043;23755;95328;50130;45198;24
297;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2028;477664;338729;42366;18314;24052;96569;50775;45794;24
298;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2029;480695;339899;42905;18597;24308;97891;51493;46398;24
299;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2030;483042;340480;43323;18781;24542;99239;52134;47105;24
300;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2031;485151;340850;43756;18968;24788;100545;52826;47719;24
301;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2032;486286;340720;44020;19137;24883;101546;53397;48149;24
302;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2033;486408;339985;44096;19170;24926;102327;54029;48298;24
303;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2034;486551;339212;44035;19168;24867;103304;54514;48790;24
304;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2035;486167;337908;44026;19248;24778;104233;54993;49240;24
305;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2036;485197;336231;43956;19245;24711;105010;55311;49699;24
306;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2037;483836;334432;43803;19108;24695;105601;55512;50089;24
307;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2038;482213;332243;43766;19062;24704;106204;55827;50377;24
308;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2039;480515;329902;43745;19079;24666;106868;56140;50728;24
309;Totaal over alle leeftijden;Mannen en vrouwen;Flevoland (PV);2040;478769;327646;43802;19139;24663;107321;56398;50923;24
310;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2010;1993497;1706637;152682;56961;95721;134178;75780;58398;25
311;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2011;1996048;1704436;153584;57518;96066;138028;77108;60920;25
312;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2012;1998005;1701730;154498;58145;96353;141777;78255;63522;25
313;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2013;2000022;1699250;155111;58488;96623;145661;79606;66055;25
314;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2014;2002032;1696475;155899;58937;96962;149658;81095;68563;25
315;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2015;2004654;1694117;156858;59491;97367;153679;82553;71126;25
316;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2016;2007566;1692050;157649;59925;97724;157867;84205;73662;25
317;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2017;2010750;1690415;158306;60279;98027;162029;85839;76190;25
318;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2018;2014055;1688725;159107;60716;98391;166223;87558;78665;25
319;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2019;2017085;1686503;159796;61113;98683;170786;89477;81309;25
320;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2020;2020113;1684676;160612;61573;99039;174825;91324;83501;25
321;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2021;2023745;1682949;161553;62165;99388;179243;93210;86033;25
322;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2022;2026505;1680588;162423;62793;99630;183494;94998;88496;25
323;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2023;2029771;1678415;163309;63379;99930;188047;96763;91284;25
324;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2024;2033331;1676950;163964;63872;100092;192417;98576;93841;25
325;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2025;2035998;1674608;164901;64521;100380;196489;100260;96229;25
326;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2026;2039220;1672978;165769;65129;100640;200473;101887;98586;25
327;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2027;2041992;1670933;166535;65659;100876;204524;103516;101008;25
328;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2028;2044189;1668397;167357;66207;101150;208435;105071;103364;25
329;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2029;2046491;1665729;168274;66813;101461;212488;106653;105835;25
330;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2030;2048636;1663123;168976;67400;101576;216537;108378;108159;25
331;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2031;2050774;1660611;169810;67930;101880;220353;109839;110514;25
332;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2032;2052342;1657572;170670;68496;102174;224100;111154;112946;25
333;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2033;2053517;1654255;171438;69080;102358;227824;112475;115349;25
334;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2034;2054147;1650359;172398;69790;102608;231390;113618;117772;25
335;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2035;2054152;1646144;173036;70312;102724;234972;114909;120063;25
336;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2036;2053663;1641355;173907;70838;103069;238401;116200;122201;25
337;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2037;2052400;1636044;174585;71451;103134;241771;117349;124422;25
338;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2038;2050899;1630400;175463;72046;103417;245036;118695;126341;25
339;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2039;2048819;1624401;176128;72652;103476;248290;119700;128590;25
340;Totaal over alle leeftijden;Mannen en vrouwen;Gelderland (PV);2040;2046508;1618293;176790;73061;103729;251425;120602;130823;25
341;Totaal over alle leeftijden;Mannen en vrouwen;Utrecht (PV);2010;1225712;977901;103675;41301;62374;144136;78292;65844;26
342;Totaal over alle leeftijden;Mannen en vrouwen;Utrecht (PV);2011;1234518;982272;105301;42437;62864;146945;79148;67797;26
343;Totaal over alle leeftijden;Mannen en vrouwen;Utrecht (PV);2012;1242585;986058;106688;43267;63421;149839;80001;69838;26
344;Totaal over alle leeftijden;Mannen en vrouwen;Utrecht (PV);2013;1249759;989061;108005;43913;64092;152693;80818;71875;26
345;Totaal over alle leeftijden;Mannen en vrouwen;Utrecht (PV);2014;1255747;991268;109160;44632;64528;155319;81683;73636;26
346;Totaal over alle leeftijden;Mannen en vrouwen;Utrecht (PV);2015;1261824;993653;110414;45193;65221;157757;82551;75206;26
347;Totaal over alle leeftijden;Mannen en vrouwen;Utrecht (PV);2016;1267857;995758;111680;45968;65712;160419;83628;76791;26
348;Totaal over alle leeftijden;Mannen en vrouwen;Utrecht (PV);2017;1274050;997982;113036;46618;66418;163032;84751;78281;26
349;Totaal over alle leeftijden;Mannen en vrouwen;Utrecht (PV);2018;1280383;1000023;114474;47291;67183;165886;86122;79764;26
