ID;SoortCijfers;Perioden;BrutoMarktprijzen_1;NettoMarktprijzen_2;ExplOverschotGemInkomenNetto_3;NationaalVorderingensaldo_4;OverheidstekortOverschot_5;BrutoMarktprijzen_6;NettoMarktprijzen_7;BrutoMarktprijzen_8;SaldoLopendeTransactiesBuitenland_9;ArbeidsvolumeWerkzamePersonen_10;GemiddeldeBevolking_11;Lonen_12;SocialePremiesTLVWerkgevers_13;SaldoBelastOpProdInvoerEnSubsi_14;Afschrijvingen_15;ExplOverschotGemInkomenNetto_16;SaldoLopendeTransactiesBuitenland_17;SaldoUitHetBtlOntvPrimaireInk_18;SaldoInkomensoverdrachtenBuitenland_19;BinnenlandsProductBrutoMarktprijzen_20;Invoer_21;HuishoudensInclIZWh_22;Overheid_23;VennootschappenHuishoudensEnIZWh_24;Overheid_25;VeranderingenInVoorraden_26;Uitvoer_27
312;Deflatoren, % mutaties;1986;0.2;;;;;;;;;;;;;;;;;;;0.2;-14.9;-0.2;1.3;-0.9;-1.2;;-14.4
313;Deflatoren, % mutaties;1987;-1.0;;;;;;;;;;;;;;;;;;;-1.0;-2.8;-0.5;1.0;1.0;0.0;;-5.4
314;Deflatoren, % mutaties;1988;0.8;;;;;;;;;;;;;;;;;;;0.8;0.3;0.8;0.5;1.3;0.8;;0.2
315;Deflatoren, % mutaties;1989;1.3;;;;;;;;;;;;;;;;;;;1.3;3.8;1.7;0.8;0.9;0.9;;3.6
316;Deflatoren, % mutaties;1990;1.6;;;;;;;;;;;;;;;;;;;1.6;-1.0;1.4;2.7;1.2;1.6;;-1.0
317;Deflatoren, % mutaties;1991;3.1;;;;;;;;;;;;;;;;;;;3.1;0.1;3.6;3.9;1.5;2.0;;0.3
318;Deflatoren, % mutaties;1992;2.5;;;;;;;;;;;;;;;;;;;2.5;-1.4;3.1;4.0;1.5;1.3;;-1.9
319;Deflatoren, % mutaties;1993;1.6;;;;;;;;;;;;;;;;;;;1.6;-2.4;2.2;1.9;0.8;0.9;;-2.5
320;Deflatoren, % mutaties;1994;2.1;;;;;;;;;;;;;;;;;;;2.1;0.3;2.6;2.2;0.2;0.4;;0.6
321;Deflatoren, % mutaties;1995;2.1;;;;;;;;;;;;;;;;;;;2.1;0.3;2.1;2.4;0.5;0.5;;0.7
322;Deflatoren, % mutaties;1996;1.3;;;;;;;;;;;;;;;;;;;1.3;0.7;2.0;0.9;0.2;0.9;;0.8
323;Deflatoren, % mutaties;1997;2.6;;;;;;;;;;;;;;;;;;;2.6;1.5;2.3;2.5;0.2;-0.5;;2.5
324;Deflatoren, % mutaties;1998;1.9;;;;;;;;;;;;;;;;;;;1.9;-2.4;2.0;2.7;0.4;-0.3;;-2.0
325;Deflatoren, % mutaties;1999;1.8;;;;;;;;;;;;;;;;;;;1.8;-0.9;1.9;3.7;1.2;0.4;;-1.2
326;Deflatoren, % mutaties;2000;4.1;;;;;;;;;;;;;;;;;;;4.1;5.8;3.8;4.9;3.3;1.9;;6.0
327;Deflatoren, % mutaties;2001;5.1;;;;;;;;;;;;;;;;;;;5.1;-0.4;4.5;5.5;3.1;3.4;;0.9
328;Deflatoren, % mutaties;2002;3.8;;;;;;;;;;;;;;;;;;;3.8;-2.9;3.0;5.3;2.8;2.4;;-1.8
329;Deflatoren, % mutaties;2003;2.2;;;;;;;;;;;;;;;;;;;2.2;-0.9;2.4;3.0;1.3;2.6;;-0.8
330;Deflatoren, % mutaties;2004;0.7;;;;;;;;;;;;;;;;;;;0.7;1.4;1.0;1.9;1.2;0.9;;0.6
331;Deflatoren, % mutaties;2005;2.4;;;;;;;;;;;;;;;;;;;2.4;2.7;2.1;1.8;1.3;0.7;;3.4
332;Deflatoren, % mutaties;2006;1.8;;;;;;;;;;;;;;;;;;;1.8;3.0;2.2;1.6;2.1;1.5;;2.6
333;Deflatoren, % mutaties;2007;1.8;;;;;;;;;;;;;;;;;;;1.8;1.5;1.8;2.6;1.8;2.1;;1.3
334;Deflatoren, % mutaties;2008;2.1;;;;;;;;;;;;;;;;;;;2.1;4.7;1.1;3.4;1.9;2.6;;4.8
335;Deflatoren, % mutaties;2009;0.1;;;;;;;;;;;;;;;;;;;0.1;-6.0;-0.5;2.3;1.7;0.5;;-6.0
336;Deflatoren, % mutaties;2010;0.8;;;;;;;;;;;;;;;;;;;0.8;6.5;1.5;1.2;1.3;0.9;;5.3
337;Deflatoren, % mutaties;2011;1.1;;;;;;;;;;;;;;;;;;;1.1;4.5;2.4;0.0;-1.6;1.0;;4.6
338;Deflatoren, % mutaties;2012;1.3;;;;;;;;;;;;;;;;;;;1.3;2.4;2.2;2.7;-1.0;1.2;;1.7
339;Gem. bevolking,  1 000 personen;1900;;;;;;;;;;;5142.0;;;;;;;;;;;;;;;;
340;Gem. bevolking,  1 000 personen;1901;;;;;;;;;;;5221.0;;;;;;;;;;;;;;;;
341;Gem. bevolking,  1 000 personen;1902;;;;;;;;;;;5305.0;;;;;;;;;;;;;;;;
342;Gem. bevolking,  1 000 personen;1903;;;;;;;;;;;5389.0;;;;;;;;;;;;;;;;
343;Gem. bevolking,  1 000 personen;1904;;;;;;;;;;;5470.0;;;;;;;;;;;;;;;;
344;Gem. bevolking,  1 000 personen;1905;;;;;;;;;;;5551.0;;;;;;;;;;;;;;;;
345;Gem. bevolking,  1 000 personen;1906;;;;;;;;;;;5632.0;;;;;;;;;;;;;;;;
346;Gem. bevolking,  1 000 personen;1907;;;;;;;;;;;5710.0;;;;;;;;;;;;;;;;
347;Gem. bevolking,  1 000 personen;1908;;;;;;;;;;;5786.0;;;;;;;;;;;;;;;;
348;Gem. bevolking,  1 000 personen;1909;;;;;;;;;;;5842.0;;;;;;;;;;;;;;;;
349;Gem. bevolking,  1 000 personen;1910;;;;;;;;;;;5902.0;;;;;;;;;;;;;;;;
350;Gem. bevolking,  1 000 personen;1911;;;;;;;;;;;5984.0;;;;;;;;;;;;;;;;
351;Gem. bevolking,  1 000 personen;1912;;;;;;;;;;;6068.0;;;;;;;;;;;;;;;;
352;Gem. bevolking,  1 000 personen;1913;;;;;;;;;;;6163.0;;;;;;;;;;;;;;;;
353;Gem. bevolking,  1 000 personen;1914;;;;;;;;;;;6276.0;;;;;;;;;;;;;;;;
354;Gem. bevolking,  1 000 personen;1915;;;;;;;;;;;6395.0;;;;;;;;;;;;;;;;
355;Gem. bevolking,  1 000 personen;1916;;;;;;;;;;;6516.0;;;;;;;;;;;;;;;;
356;Gem. bevolking,  1 000 personen;1917;;;;;;;;;;;6654.0;;;;;;;;;;;;;;;;
357;Gem. bevolking,  1 000 personen;1918;;;;;;;;;;;6752.0;;;;;;;;;;;;;;;;
358;Gem. bevolking,  1 000 personen;1919;;;;;;;;;;;6805.0;;;;;;;;;;;;;;;;
359;Gem. bevolking,  1 000 personen;1920;;;;;;;;;;;6848.0;;;;;;;;;;;;;;;;
360;Gem. bevolking,  1 000 personen;1921;;;;;;;;;;;6921.0;;;;;;;;;;;;;;;;
361;Gem. bevolking,  1 000 personen;1922;;;;;;;;;;;7032.0;;;;;;;;;;;;;;;;
362;Gem. bevolking,  1 000 personen;1923;;;;;;;;;;;7150.0;;;;;;;;;;;;;;;;
363;Gem. bevolking,  1 000 personen;1924;;;;;;;;;;;7264.0;;;;;;;;;;;;;;;;
364;Gem. bevolking,  1 000 personen;1925;;;;;;;;;;;7366.0;;;;;;;;;;;;;;;;
365;Gem. bevolking,  1 000 personen;1926;;;;;;;;;;;7471.0;;;;;;;;;;;;;;;;
366;Gem. bevolking,  1 000 personen;1927;;;;;;;;;;;7576.0;;;;;;;;;;;;;;;;
367;Gem. bevolking,  1 000 personen;1928;;;;;;;;;;;7678.0;;;;;;;;;;;;;;;;
368;Gem. bevolking,  1 000 personen;1929;;;;;;;;;;;7781.0;;;;;;;;;;;;;;;;
369;Gem. bevolking,  1 000 personen;1930;;;;;;;;;;;7894.0;;;;;;;;;;;;;;;;
370;Gem. bevolking,  1 000 personen;1931;;;;;;;;;;;7999.0;;;;;;;;;;;;;;;;
371;Gem. bevolking,  1 000 personen;1932;;;;;;;;;;;8122.0;;;;;;;;;;;;;;;;
372;Gem. bevolking,  1 000 personen;1933;;;;;;;;;;;8237.0;;;;;;;;;;;;;;;;
373;Gem. bevolking,  1 000 personen;1934;;;;;;;;;;;8341.0;;;;;;;;;;;;;;;;
374;Gem. bevolking,  1 000 personen;1935;;;;;;;;;;;8433.0;;;;;;;;;;;;;;;;
375;Gem. bevolking,  1 000 personen;1936;;;;;;;;;;;8516.0;;;;;;;;;;;;;;;;
376;Gem. bevolking,  1 000 personen;1937;;;;;;;;;;;8598.0;;;;;;;;;;;;;;;;
377;Gem. bevolking,  1 000 personen;1938;;;;;;;;;;;8684.0;;;;;;;;;;;;;;;;
378;Gem. bevolking,  1 000 personen;1939;;;;;;;;;;;8781.0;;;;;;;;;;;;;;;;
379;Gem. bevolking,  1 000 personen;1940;;;;;;;;;;;8869.0;;;;;;;;;;;;;;;;
380;Gem. bevolking,  1 000 personen;1941;;;;;;;;;;;8960.0;;;;;;;;;;;;;;;;
381;Gem. bevolking,  1 000 personen;1942;;;;;;;;;;;9051.0;;;;;;;;;;;;;;;;
382;Gem. bevolking,  1 000 personen;1943;;;;;;;;;;;9096.0;;;;;;;;;;;;;;;;
383;Gem. bevolking,  1 000 personen;1944;;;;;;;;;;;9177.0;;;;;;;;;;;;;;;;
384;Gem. bevolking,  1 000 personen;1945;;;;;;;;;;;9246.0;;;;;;;;;;;;;;;;
385;Gem. bevolking,  1 000 personen;1946;;;;;;;;;;;9411.0;;;;;;;;;;;;;;;;
386;Gem. bevolking,  1 000 personen;1947;;;;;;;;;;;9632.0;;;;;;;;;;;;;;;;
387;Gem. bevolking,  1 000 personen;1948;;;;;;;;;;;9795.0;;;;;;;;;;;;;;;;
388;Gem. bevolking,  1 000 personen;1949;;;;;;;;;;;9949.0;;;;;;;;;;;;;;;;
389;Gem. bevolking,  1 000 personen;1950;;;;;;;;;;;10109.0;;;;;;;;;;;;;;;;
390;Gem. bevolking,  1 000 personen;1951;;;;;;;;;;;10264.0;;;;;;;;;;;;;;;;
391;Gem. bevolking,  1 000 personen;1952;;;;;;;;;;;10380.0;;;;;;;;;;;;;;;;
392;Gem. bevolking,  1 000 personen;1953;;;;;;;;;;;10490.0;;;;;;;;;;;;;;;;
393;Gem. bevolking,  1 000 personen;1954;;;;;;;;;;;10611.0;;;;;;;;;;;;;;;;
394;Gem. bevolking,  1 000 personen;1955;;;;;;;;;;;10749.0;;;;;;;;;;;;;;;;
395;Gem. bevolking,  1 000 personen;1956;;;;;;;;;;;10888.0;;;;;;;;;;;;;;;;
396;Gem. bevolking,  1 000 personen;1957;;;;;;;;;;;11022.0;;;;;;;;;;;;;;;;
397;Gem. bevolking,  1 000 personen;1958;;;;;;;;;;;11185.0;;;;;;;;;;;;;;;;
398;Gem. bevolking,  1 000 personen;1959;;;;;;;;;;;11347.0;;;;;;;;;;;;;;;;
399;Gem. bevolking,  1 000 personen;1960;;;;;;;;;;;11483.0;;;;;;;;;;;;;;;;
400;Gem. bevolking,  1 000 personen;1961;;;;;;;;;;;11637.0;;;;;;;;;;;;;;;;
401;Gem. bevolking,  1 000 personen;1962;;;;;;;;;;;11801.0;;;;;;;;;;;;;;;;
402;Gem. bevolking,  1 000 personen;1963;;;;;;;;;;;11964.0;;;;;;;;;;;;;;;;
403;Gem. bevolking,  1 000 personen;1964;;;;;;;;;;;12125.0;;;;;;;;;;;;;;;;
404;Gem. bevolking,  1 000 personen;1965;;;;;;;;;;;12293.0;;;;;;;;;;;;;;;;
405;Gem. bevolking,  1 000 personen;1966;;;;;;;;;;;12455.0;;;;;;;;;;;;;;;;
406;Gem. bevolking,  1 000 personen;1967;;;;;;;;;;;12597.0;;;;;;;;;;;;;;;;
407;Gem. bevolking,  1 000 personen;1968;;;;;;;;;;;12726.0;;;;;;;;;;;;;;;;
408;Gem. bevolking,  1 000 personen;1969;;;;;;;;;;;12873.0;;;;;;;;;;;;;;;;
409;Gem. bevolking,  1 000 personen;1970;;;;;;;;;;;13032.0;;;;;;;;;;;;;;;;
410;Gem. bevolking,  1 000 personen;1971;;;;;;;;;;;13194.0;;;;;;;;;;;;;;;;
411;Gem. bevolking,  1 000 personen;1972;;;;;;;;;;;13330.0;;;;;;;;;;;;;;;;
412;Gem. bevolking,  1 000 personen;1973;;;;;;;;;;;13438.0;;;;;;;;;;;;;;;;
413;Gem. bevolking,  1 000 personen;1974;;;;;;;;;;;13543.0;;;;;;;;;;;;;;;;
414;Gem. bevolking,  1 000 personen;1975;;;;;;;;;;;13660.0;;;;;;;;;;;;;;;;
415;Gem. bevolking,  1 000 personen;1976;;;;;;;;;;;13773.0;;;;;;;;;;;;;;;;
416;Gem. bevolking,  1 000 personen;1977;;;;;;;;;;;13856.0;;;;;;;;;;;;;;;;
417;Gem. bevolking,  1 000 personen;1978;;;;;;;;;;;13939.0;;;;;;;;;;;;;;;;
418;Gem. bevolking,  1 000 personen;1979;;;;;;;;;;;14034.0;;;;;;;;;;;;;;;;
419;Gem. bevolking,  1 000 personen;1980;;;;;;;;;;;14148.0;;;;;;;;;;;;;;;;
420;Gem. bevolking,  1 000 personen;1981;;;;;;;;;;;14247.0;;;;;;;;;;;;;;;;
421;Gem. bevolking,  1 000 personen;1982;;;;;;;;;;;14312.0;;;;;;;;;;;;;;;;
422;Gem. bevolking,  1 000 personen;1983;;;;;;;;;;;14368.0;;;;;;;;;;;;;;;;
423;Gem. bevolking,  1 000 personen;1984;;;;;;;;;;;14423.0;;;;;;;;;;;;;;;;
424;Gem. bevolking,  1 000 personen;1985;;;;;;;;;;;14488.0;;;;;;;;;;;;;;;;
425;Gem. bevolking,  1 000 personen;1986;;;;;;;;;;;14567.0;;;;;;;;;;;;;;;;
426;Gem. bevolking,  1 000 personen;1987;;;;;;;;;;;14664.0;;;;;;;;;;;;;;;;
427;Gem. bevolking,  1 000 personen;1988;;;;;;;;;;;14760.0;;;;;;;;;;;;;;;;
428;Gem. bevolking,  1 000 personen;1989;;;;;;;;;;;14846.0;;;;;;;;;;;;;;;;
429;Gem. bevolking,  1 000 personen;1990;;;;;;;;;;;14947.0;;;;;;;;;;;;;;;;
430;Gem. bevolking,  1 000 personen;1991;;;;;;;;;;;15068.0;;;;;;;;;;;;;;;;
431;Gem. bevolking,  1 000 personen;1992;;;;;;;;;;;15182.0;;;;;;;;;;;;;;;;
432;Gem. bevolking,  1 000 personen;1993;;;;;;;;;;;15290.0;;;;;;;;;;;;;;;;
433;Gem. bevolking,  1 000 personen;1994;;;;;;;;;;;15381.0;;;;;;;;;;;;;;;;
434;Gem. bevolking,  1 000 personen;1995;;;;;;;;;;;15460.0;;;;;;;;;;;;;;;;
435;Gem. bevolking,  1 000 personen;1996;;;;;;;;;;;15526.0;;;;;;;;;;;;;;;;
436;Gem. bevolking,  1 000 personen;1997;;;;;;;;;;;15607.0;;;;;;;;;;;;;;;;
437;Gem. bevolking,  1 000 personen;1998;;;;;;;;;;;15703.0;;;;;;;;;;;;;;;;
438;Gem. bevolking,  1 000 personen;1999;;;;;;;;;;;15809.0;;;;;;;;;;;;;;;;
439;Gem. bevolking,  1 000 personen;2000;;;;;;;;;;;15922.0;;;;;;;;;;;;;;;;
440;Gem. bevolking,  1 000 personen;2001;;;;;;;;;;;16043.0;;;;;;;;;;;;;;;;
441;Gem. bevolking,  1 000 personen;2002;;;;;;;;;;;16147.0;;;;;;;;;;;;;;;;
442;Gem. bevolking,  1 000 personen;2003;;;;;;;;;;;16223.0;;;;;;;;;;;;;;;;
443;Gem. bevolking,  1 000 personen;2004;;;;;;;;;;;16276.0;;;;;;;;;;;;;;;;
444;Gem. bevolking,  1 000 personen;2005;;;;;;;;;;;16317.0;;;;;;;;;;;;;;;;
445;Gem. bevolking,  1 000 personen;2006;;;;;;;;;;;16346.0;;;;;;;;;;;;;;;;
446;Gem. bevolking,  1 000 personen;2007;;;;;;;;;;;16382.0;;;;;;;;;;;;;;;;
447;Gem. bevolking,  1 000 personen;2008;;;;;;;;;;;16446.0;;;;;;;;;;;;;;;;
448;Gem. bevolking,  1 000 personen;2009;;;;;;;;;;;16530.0;;;;;;;;;;;;;;;;
449;Gem. bevolking,  1 000 personen;2010;;;;;;;;;;;16615.0;;;;;;;;;;;;;;;;
450;Gem. bevolking,  1 000 personen;2011;;;;;;;;;;;16693.0;;;;;;;;;;;;;;;;
451;Gem. bevolking,  1 000 personen;2012;;;;;;;;;;;16754.0;;;;;;;;;;;;;;;;
452;Arbeidsvolume, 1 000 arb.jr.;1900;;;;;;;;;;;;;;;;;;;;;;;;;;;
453;Arbeidsvolume, 1 000 arb.jr.;1901;;;;;;;;;;;;;;;;;;;;;;;;;;;
454;Arbeidsvolume, 1 000 arb.jr.;1902;;;;;;;;;;;;;;;;;;;;;;;;;;;
455;Arbeidsvolume, 1 000 arb.jr.;1903;;;;;;;;;;;;;;;;;;;;;;;;;;;
456;Arbeidsvolume, 1 000 arb.jr.;1904;;;;;;;;;;;;;;;;;;;;;;;;;;;
457;Arbeidsvolume, 1 000 arb.jr.;1905;;;;;;;;;;;;;;;;;;;;;;;;;;;
458;Arbeidsvolume, 1 000 arb.jr.;1906;;;;;;;;;;;;;;;;;;;;;;;;;;;
459;Arbeidsvolume, 1 000 arb.jr.;1907;;;;;;;;;;;;;;;;;;;;;;;;;;;
460;Arbeidsvolume, 1 000 arb.jr.;1908;;;;;;;;;;;;;;;;;;;;;;;;;;;
461;Arbeidsvolume, 1 000 arb.jr.;1909;;;;;;;;;;;;;;;;;;;;;;;;;;;
462;Arbeidsvolume, 1 000 arb.jr.;1910;;;;;;;;;;;;;;;;;;;;;;;;;;;
463;Arbeidsvolume, 1 000 arb.jr.;1911;;;;;;;;;;;;;;;;;;;;;;;;;;;
464;Arbeidsvolume, 1 000 arb.jr.;1912;;;;;;;;;;;;;;;;;;;;;;;;;;;
465;Arbeidsvolume, 1 000 arb.jr.;1913;;;;;;;;;;;;;;;;;;;;;;;;;;;
466;Arbeidsvolume, 1 000 arb.jr.;1914;;;;;;;;;;;;;;;;;;;;;;;;;;;
467;Arbeidsvolume, 1 000 arb.jr.;1915;;;;;;;;;;;;;;;;;;;;;;;;;;;
468;Arbeidsvolume, 1 000 arb.jr.;1916;;;;;;;;;;;;;;;;;;;;;;;;;;;
469;Arbeidsvolume, 1 000 arb.jr.;1917;;;;;;;;;;;;;;;;;;;;;;;;;;;
470;Arbeidsvolume, 1 000 arb.jr.;1918;;;;;;;;;;;;;;;;;;;;;;;;;;;
471;Arbeidsvolume, 1 000 arb.jr.;1919;;;;;;;;;;;;;;;;;;;;;;;;;;;
472;Arbeidsvolume, 1 000 arb.jr.;1920;;;;;;;;;;;;;;;;;;;;;;;;;;;
473;Arbeidsvolume, 1 000 arb.jr.;1921;;;;;;;;;;2530.0;;;;;;;;;;;;;;;;;
474;Arbeidsvolume, 1 000 arb.jr.;1922;;;;;;;;;;2560.0;;;;;;;;;;;;;;;;;
475;Arbeidsvolume, 1 000 arb.jr.;1923;;;;;;;;;;2530.0;;;;;;;;;;;;;;;;;
476;Arbeidsvolume, 1 000 arb.jr.;1924;;;;;;;;;;2580.0;;;;;;;;;;;;;;;;;
477;Arbeidsvolume, 1 000 arb.jr.;1925;;;;;;;;;;2630.0;;;;;;;;;;;;;;;;;
478;Arbeidsvolume, 1 000 arb.jr.;1926;;;;;;;;;;2680.0;;;;;;;;;;;;;;;;;
479;Arbeidsvolume, 1 000 arb.jr.;1927;;;;;;;;;;2740.0;;;;;;;;;;;;;;;;;
480;Arbeidsvolume, 1 000 arb.jr.;1928;;;;;;;;;;2820.0;;;;;;;;;;;;;;;;;
481;Arbeidsvolume, 1 000 arb.jr.;1929;;;;;;;;;;2900.0;;;;;;;;;;;;;;;;;
482;Arbeidsvolume, 1 000 arb.jr.;1930;;;;;;;;;;2950.0;;;;;;;;;;;;;;;;;
483;Arbeidsvolume, 1 000 arb.jr.;1931;;;;;;;;;;2900.0;;;;;;;;;;;;;;;;;
484;Arbeidsvolume, 1 000 arb.jr.;1932;;;;;;;;;;2740.0;;;;;;;;;;;;;;;;;
485;Arbeidsvolume, 1 000 arb.jr.;1933;;;;;;;;;;2740.0;;;;;;;;;;;;;;;;;
486;Arbeidsvolume, 1 000 arb.jr.;1934;;;;;;;;;;2750.0;;;;;;;;;;;;;;;;;
487;Arbeidsvolume, 1 000 arb.jr.;1935;;;;;;;;;;2750.0;;;;;;;;;;;;;;;;;
488;Arbeidsvolume, 1 000 arb.jr.;1936;;;;;;;;;;2760.0;;;;;;;;;;;;;;;;;
489;Arbeidsvolume, 1 000 arb.jr.;1937;;;;;;;;;;2860.0;;;;;;;;;;;;;;;;;
490;Arbeidsvolume, 1 000 arb.jr.;1938;;;;;;;;;;2940.0;;;;;;;;;;;;;;;;;
491;Arbeidsvolume, 1 000 arb.jr.;1939;;;;;;;;;;3110.0;;;;;;;;;;;;;;;;;
492;Arbeidsvolume, 1 000 arb.jr.;1940;;;;;;;;;;;;;;;;;;;;;;;;;;;
493;Arbeidsvolume, 1 000 arb.jr.;1941;;;;;;;;;;;;;;;;;;;;;;;;;;;
494;Arbeidsvolume, 1 000 arb.jr.;1942;;;;;;;;;;;;;;;;;;;;;;;;;;;
495;Arbeidsvolume, 1 000 arb.jr.;1943;;;;;;;;;;;;;;;;;;;;;;;;;;;
496;Arbeidsvolume, 1 000 arb.jr.;1944;;;;;;;;;;;;;;;;;;;;;;;;;;;
497;Arbeidsvolume, 1 000 arb.jr.;1945;;;;;;;;;;;;;;;;;;;;;;;;;;;
498;Arbeidsvolume, 1 000 arb.jr.;1946;;;;;;;;;;;;;;;;;;;;;;;;;;;
499;Arbeidsvolume, 1 000 arb.jr.;1947;;;;;;;;;;3548.0;;;;;;;;;;;;;;;;;
500;Arbeidsvolume, 1 000 arb.jr.;1948;;;;;;;;;;3700.0;;;;;;;;;;;;;;;;;
501;Arbeidsvolume, 1 000 arb.jr.;1949;;;;;;;;;;3751.0;;;;;;;;;;;;;;;;;
502;Arbeidsvolume, 1 000 arb.jr.;1950;;;;;;;;;;3773.0;;;;;;;;;;;;;;;;;
503;Arbeidsvolume, 1 000 arb.jr.;1951;;;;;;;;;;3787.0;;;;;;;;;;;;;;;;;
504;Arbeidsvolume, 1 000 arb.jr.;1952;;;;;;;;;;3771.0;;;;;;;;;;;;;;;;;
505;Arbeidsvolume, 1 000 arb.jr.;1953;;;;;;;;;;3840.0;;;;;;;;;;;;;;;;;
506;Arbeidsvolume, 1 000 arb.jr.;1954;;;;;;;;;;3944.0;;;;;;;;;;;;;;;;;
507;Arbeidsvolume, 1 000 arb.jr.;1955;;;;;;;;;;4016.0;;;;;;;;;;;;;;;;;
508;Arbeidsvolume, 1 000 arb.jr.;1956;;;;;;;;;;4078.0;;;;;;;;;;;;;;;;;
509;Arbeidsvolume, 1 000 arb.jr.;1957;;;;;;;;;;4100.0;;;;;;;;;;;;;;;;;
510;Arbeidsvolume, 1 000 arb.jr.;1958;;;;;;;;;;4062.0;;;;;;;;;;;;;;;;;
511;Arbeidsvolume, 1 000 arb.jr.;1959;;;;;;;;;;4104.0;;;;;;;;;;;;;;;;;
512;Arbeidsvolume, 1 000 arb.jr.;1960;;;;;;;;;;4182.0;;;;;;;;;;;;;;;;;
513;Arbeidsvolume, 1 000 arb.jr.;1961;;;;;;;;;;4243.0;;;;;;;;;;;;;;;;;
514;Arbeidsvolume, 1 000 arb.jr.;1962;;;;;;;;;;4328.0;;;;;;;;;;;;;;;;;
515;Arbeidsvolume, 1 000 arb.jr.;1963;;;;;;;;;;4387.0;;;;;;;;;;;;;;;;;
516;Arbeidsvolume, 1 000 arb.jr.;1964;;;;;;;;;;4464.0;;;;;;;;;;;;;;;;;
517;Arbeidsvolume, 1 000 arb.jr.;1965;;;;;;;;;;4502.0;;;;;;;;;;;;;;;;;
518;Arbeidsvolume, 1 000 arb.jr.;1966;;;;;;;;;;4537.0;;;;;;;;;;;;;;;;;
519;Arbeidsvolume, 1 000 arb.jr.;1967;;;;;;;;;;4523.0;;;;;;;;;;;;;;;;;
520;Arbeidsvolume, 1 000 arb.jr.;1968;;;;;;;;;;4565.0;;;;;;;;;;;;;;;;;
521;Arbeidsvolume, 1 000 arb.jr.;1969;;;;;;;;;;4879.0;;;;;;;;;;;;;;;;;
522;Arbeidsvolume, 1 000 arb.jr.;1970;;;;;;;;;;4945.0;;;;;;;;;;;;;;;;;
523;Arbeidsvolume, 1 000 arb.jr.;1971;;;;;;;;;;4981.0;;;;;;;;;;;;;;;;;
524;Arbeidsvolume, 1 000 arb.jr.;1972;;;;;;;;;;4946.0;;;;;;;;;;;;;;;;;
525;Arbeidsvolume, 1 000 arb.jr.;1973;;;;;;;;;;4963.0;;;;;;;;;;;;;;;;;
526;Arbeidsvolume, 1 000 arb.jr.;1974;;;;;;;;;;4981.0;;;;;;;;;;;;;;;;;
527;Arbeidsvolume, 1 000 arb.jr.;1975;;;;;;;;;;4961.0;;;;;;;;;;;;;;;;;
528;Arbeidsvolume, 1 000 arb.jr.;1976;;;;;;;;;;4978.0;;;;;;;;;;;;;;;;;
529;Arbeidsvolume, 1 000 arb.jr.;1977;;;;;;;;;;5008.0;;;;;;;;;;;;;;;;;
530;Arbeidsvolume, 1 000 arb.jr.;1978;;;;;;;;;;5049.0;;;;;;;;;;;;;;;;;
531;Arbeidsvolume, 1 000 arb.jr.;1979;;;;;;;;;;5130.0;;;;;;;;;;;;;;;;;
532;Arbeidsvolume, 1 000 arb.jr.;1980;;;;;;;;;;5177.0;;;;;;;;;;;;;;;;;
533;Arbeidsvolume, 1 000 arb.jr.;1981;;;;;;;;;;5118.0;;;;;;;;;;;;;;;;;
534;Arbeidsvolume, 1 000 arb.jr.;1982;;;;;;;;;;4998.0;;;;;;;;;;;;;;;;;
535;Arbeidsvolume, 1 000 arb.jr.;1983;;;;;;;;;;4917.0;;;;;;;;;;;;;;;;;
536;Arbeidsvolume, 1 000 arb.jr.;1984;;;;;;;;;;4924.0;;;;;;;;;;;;;;;;;
537;Arbeidsvolume, 1 000 arb.jr.;1985;;;;;;;;;;5014.0;;;;;;;;;;;;;;;;;
538;Arbeidsvolume, 1 000 arb.jr.;1986;;;;;;;;;;5117.0;;;;;;;;;;;;;;;;;
539;Arbeidsvolume, 1 000 arb.jr.;1987;;;;;;;;;;5200.0;;;;;;;;;;;;;;;;;
540;Arbeidsvolume, 1 000 arb.jr.;1988;;;;;;;;;;5279.0;;;;;;;;;;;;;;;;;
541;Arbeidsvolume, 1 000 arb.jr.;1989;;;;;;;;;;5392.0;;;;;;;;;;;;;;;;;
542;Arbeidsvolume, 1 000 arb.jr.;1990;;;;;;;;;;5536.0;;;;;;;;;;;;;;;;;
543;Arbeidsvolume, 1 000 arb.jr.;1991;;;;;;;;;;5609.0;;;;;;;;;;;;;;;;;
544;Arbeidsvolume, 1 000 arb.jr.;1992;;;;;;;;;;5682.0;;;;;;;;;;;;;;;;;
545;Arbeidsvolume, 1 000 arb.jr.;1993;;;;;;;;;;5682.0;;;;;;;;;;;;;;;;;
546;Arbeidsvolume, 1 000 arb.jr.;1994;;;;;;;;;;5671.0;;;;;;;;;;;;;;;;;
547;Arbeidsvolume, 1 000 arb.jr.;1995;;;;;;;;;;5774.0;;;;;;;;;;;;;;;;;
548;Arbeidsvolume, 1 000 arb.jr.;1996;;;;;;;;;;5908.0;;;;;;;;;;;;;;;;;
549;Arbeidsvolume, 1 000 arb.jr.;1997;;;;;;;;;;6089.0;;;;;;;;;;;;;;;;;
550;Arbeidsvolume, 1 000 arb.jr.;1998;;;;;;;;;;6266.0;;;;;;;;;;;;;;;;;
