ID;Zorgaanbieders;Zorgfinanciering;Perioden;UitgavenGezondheidsEnWelzijnszorg_1
2658;GLZ: Aanb. verpleging en verzorging;HF3: Eigen betalingen;2006;1402.0
2659;GLZ: Aanb. verpleging en verzorging;HF3: Eigen betalingen;2007;1372.0
2660;GLZ: Aanb. verpleging en verzorging;HF3: Eigen betalingen;2008;1351.0
2661;GLZ: Aanb. verpleging en verzorging;HF3: Eigen betalingen;2009;1425.0
2662;GLZ: Aanb. verpleging en verzorging;HF3: Eigen betalingen;2010;1419.0
2663;GLZ: Aanb. verpleging en verzorging;HF3: Eigen betalingen;2011;1484.0
2664;GLZ: Aanb. verpleging en verzorging;HF3: Eigen betalingen;2012;1559.0
2665;GLZ: Aanb. verpleging en verzorging;HF3: Eigen betalingen;2013;1719.0
2666;GLZ: Aanb. verpleging en verzorging;HF3: Eigen betalingen;2014;1778.0
2667;GLZ: Aanb. verpleging en verzorging;HF3: Eigen betalingen;2015;1477.0
2668;GLZ: Aanb. verpleging en verzorging;HF3: Eigen betalingen;2016;1437.0
2669;GLZ: Aanb. verpleging en verzorging;HF3: Eigen betalingen;2017;1348.0
2670;GLZ: Aanb. verpleging en verzorging;HF3: Eigen betalingen;2018;1283.0
2671;GLZ: Aanb. verpleging en verzorging;HF3: Eigen betalingen;2019;1306.0
2672;GLZ: Aanb. verpleging en verzorging;HF3: Eigen betalingen;2020;1355.0
2673;GLZ: Aanb. verpleging en verzorging;HF3: Eigen betalingen;2021;1426.0
2674;GLZ: Aanb. verpleging en verzorging;HF3: Eigen betalingen;2022;1514.0
2675;GLZ: Aanb. verpleging en verzorging;HF31: Directe eigen betalingen;1998;31.0
2676;GLZ: Aanb. verpleging en verzorging;HF31: Directe eigen betalingen;1999;25.0
2677;GLZ: Aanb. verpleging en verzorging;HF31: Directe eigen betalingen;2000;26.0
2678;GLZ: Aanb. verpleging en verzorging;HF31: Directe eigen betalingen;2001;26.0
2679;GLZ: Aanb. verpleging en verzorging;HF31: Directe eigen betalingen;2002;34.0
2680;GLZ: Aanb. verpleging en verzorging;HF31: Directe eigen betalingen;2003;41.0
2681;GLZ: Aanb. verpleging en verzorging;HF31: Directe eigen betalingen;2004;40.0
2682;GLZ: Aanb. verpleging en verzorging;HF31: Directe eigen betalingen;2005;44.0
2683;GLZ: Aanb. verpleging en verzorging;HF31: Directe eigen betalingen;2006;38.0
2684;GLZ: Aanb. verpleging en verzorging;HF31: Directe eigen betalingen;2007;37.0
2685;GLZ: Aanb. verpleging en verzorging;HF31: Directe eigen betalingen;2008;33.0
2686;GLZ: Aanb. verpleging en verzorging;HF31: Directe eigen betalingen;2009;40.0
2687;GLZ: Aanb. verpleging en verzorging;HF31: Directe eigen betalingen;2010;40.0
2688;GLZ: Aanb. verpleging en verzorging;HF31: Directe eigen betalingen;2011;41.0
2689;GLZ: Aanb. verpleging en verzorging;HF31: Directe eigen betalingen;2012;41.0
2690;GLZ: Aanb. verpleging en verzorging;HF31: Directe eigen betalingen;2013;39.0
2691;GLZ: Aanb. verpleging en verzorging;HF31: Directe eigen betalingen;2014;61.0
2692;GLZ: Aanb. verpleging en verzorging;HF31: Directe eigen betalingen;2015;70.0
2693;GLZ: Aanb. verpleging en verzorging;HF31: Directe eigen betalingen;2016;67.0
2694;GLZ: Aanb. verpleging en verzorging;HF31: Directe eigen betalingen;2017;65.0
2695;GLZ: Aanb. verpleging en verzorging;HF31: Directe eigen betalingen;2018;65.0
2696;GLZ: Aanb. verpleging en verzorging;HF31: Directe eigen betalingen;2019;66.0
2697;GLZ: Aanb. verpleging en verzorging;HF31: Directe eigen betalingen;2020;66.0
2698;GLZ: Aanb. verpleging en verzorging;HF31: Directe eigen betalingen;2021;67.0
2699;GLZ: Aanb. verpleging en verzorging;HF31: Directe eigen betalingen;2022;66.0
2700;GLZ: Aanb. verpleging en verzorging;HF32: Eigen risico en bijdragen;1998;1094.0
2701;GLZ: Aanb. verpleging en verzorging;HF32: Eigen risico en bijdragen;1999;1136.0
2702;GLZ: Aanb. verpleging en verzorging;HF32: Eigen risico en bijdragen;2000;1151.0
2703;GLZ: Aanb. verpleging en verzorging;HF32: Eigen risico en bijdragen;2001;1175.0
2704;GLZ: Aanb. verpleging en verzorging;HF32: Eigen risico en bijdragen;2002;1216.0
2705;GLZ: Aanb. verpleging en verzorging;HF32: Eigen risico en bijdragen;2003;1201.0
2706;GLZ: Aanb. verpleging en verzorging;HF32: Eigen risico en bijdragen;2004;1346.0
2707;GLZ: Aanb. verpleging en verzorging;HF32: Eigen risico en bijdragen;2005;1378.0
2708;GLZ: Aanb. verpleging en verzorging;HF32: Eigen risico en bijdragen;2006;1363.0
2709;GLZ: Aanb. verpleging en verzorging;HF32: Eigen risico en bijdragen;2007;1335.0
2710;GLZ: Aanb. verpleging en verzorging;HF32: Eigen risico en bijdragen;2008;1318.0
2711;GLZ: Aanb. verpleging en verzorging;HF32: Eigen risico en bijdragen;2009;1385.0
2712;GLZ: Aanb. verpleging en verzorging;HF32: Eigen risico en bijdragen;2010;1378.0
2713;GLZ: Aanb. verpleging en verzorging;HF32: Eigen risico en bijdragen;2011;1443.0
2714;GLZ: Aanb. verpleging en verzorging;HF32: Eigen risico en bijdragen;2012;1518.0
2715;GLZ: Aanb. verpleging en verzorging;HF32: Eigen risico en bijdragen;2013;1680.0
2716;GLZ: Aanb. verpleging en verzorging;HF32: Eigen risico en bijdragen;2014;1717.0
2717;GLZ: Aanb. verpleging en verzorging;HF32: Eigen risico en bijdragen;2015;1407.0
2718;GLZ: Aanb. verpleging en verzorging;HF32: Eigen risico en bijdragen;2016;1370.0
2719;GLZ: Aanb. verpleging en verzorging;HF32: Eigen risico en bijdragen;2017;1283.0
2720;GLZ: Aanb. verpleging en verzorging;HF32: Eigen risico en bijdragen;2018;1218.0
2721;GLZ: Aanb. verpleging en verzorging;HF32: Eigen risico en bijdragen;2019;1240.0
2722;GLZ: Aanb. verpleging en verzorging;HF32: Eigen risico en bijdragen;2020;1289.0
2723;GLZ: Aanb. verpleging en verzorging;HF32: Eigen risico en bijdragen;2021;1359.0
2724;GLZ: Aanb. verpleging en verzorging;HF32: Eigen risico en bijdragen;2022;1448.0
2725;GLZ: Aanb. verpleging en verzorging;Overige financieringsvormen;1998;15.0
2726;GLZ: Aanb. verpleging en verzorging;Overige financieringsvormen;1999;14.0
2727;GLZ: Aanb. verpleging en verzorging;Overige financieringsvormen;2000;17.0
2728;GLZ: Aanb. verpleging en verzorging;Overige financieringsvormen;2001;16.0
2729;GLZ: Aanb. verpleging en verzorging;Overige financieringsvormen;2002;33.0
2730;GLZ: Aanb. verpleging en verzorging;Overige financieringsvormen;2003;25.0
2731;GLZ: Aanb. verpleging en verzorging;Overige financieringsvormen;2004;28.0
2732;GLZ: Aanb. verpleging en verzorging;Overige financieringsvormen;2005;32.0
2733;GLZ: Aanb. verpleging en verzorging;Overige financieringsvormen;2006;20.0
2734;GLZ: Aanb. verpleging en verzorging;Overige financieringsvormen;2007;5.0
2735;GLZ: Aanb. verpleging en verzorging;Overige financieringsvormen;2008;5.0
2736;GLZ: Aanb. verpleging en verzorging;Overige financieringsvormen;2009;5.0
2737;GLZ: Aanb. verpleging en verzorging;Overige financieringsvormen;2010;4.0
2738;GLZ: Aanb. verpleging en verzorging;Overige financieringsvormen;2011;8.0
2739;GLZ: Aanb. verpleging en verzorging;Overige financieringsvormen;2012;6.0
2740;GLZ: Aanb. verpleging en verzorging;Overige financieringsvormen;2013;8.0
2741;GLZ: Aanb. verpleging en verzorging;Overige financieringsvormen;2014;8.0
2742;GLZ: Aanb. verpleging en verzorging;Overige financieringsvormen;2015;9.0
2743;GLZ: Aanb. verpleging en verzorging;Overige financieringsvormen;2016;11.0
2744;GLZ: Aanb. verpleging en verzorging;Overige financieringsvormen;2017;11.0
2745;GLZ: Aanb. verpleging en verzorging;Overige financieringsvormen;2018;10.0
2746;GLZ: Aanb. verpleging en verzorging;Overige financieringsvormen;2019;11.0
2747;GLZ: Aanb. verpleging en verzorging;Overige financieringsvormen;2020;11.0
2748;GLZ: Aanb. verpleging en verzorging;Overige financieringsvormen;2021;11.0
2749;GLZ: Aanb. verpleging en verzorging;Overige financieringsvormen;2022;11.0
2750;GLZ: Aanbieders gehandicaptenzorg;Totaal alle financieringsvormen;1998;3662.0
2751;GLZ: Aanbieders gehandicaptenzorg;Totaal alle financieringsvormen;1999;3946.0
2752;GLZ: Aanbieders gehandicaptenzorg;Totaal alle financieringsvormen;2000;4194.0
2753;GLZ: Aanbieders gehandicaptenzorg;Totaal alle financieringsvormen;2001;4623.0
2754;GLZ: Aanbieders gehandicaptenzorg;Totaal alle financieringsvormen;2002;5254.0
2755;GLZ: Aanbieders gehandicaptenzorg;Totaal alle financieringsvormen;2003;5750.0
2756;GLZ: Aanbieders gehandicaptenzorg;Totaal alle financieringsvormen;2004;6081.0
2757;GLZ: Aanbieders gehandicaptenzorg;Totaal alle financieringsvormen;2005;6263.0
2758;GLZ: Aanbieders gehandicaptenzorg;Totaal alle financieringsvormen;2006;6720.0
2759;GLZ: Aanbieders gehandicaptenzorg;Totaal alle financieringsvormen;2007;6938.0
2760;GLZ: Aanbieders gehandicaptenzorg;Totaal alle financieringsvormen;2008;7611.0
2761;GLZ: Aanbieders gehandicaptenzorg;Totaal alle financieringsvormen;2009;8294.0
2762;GLZ: Aanbieders gehandicaptenzorg;Totaal alle financieringsvormen;2010;8597.0
2763;GLZ: Aanbieders gehandicaptenzorg;Totaal alle financieringsvormen;2011;9027.0
2764;GLZ: Aanbieders gehandicaptenzorg;Totaal alle financieringsvormen;2012;9749.0
2765;GLZ: Aanbieders gehandicaptenzorg;Totaal alle financieringsvormen;2013;9701.0
2766;GLZ: Aanbieders gehandicaptenzorg;Totaal alle financieringsvormen;2014;9911.0
2767;GLZ: Aanbieders gehandicaptenzorg;Totaal alle financieringsvormen;2015;9532.0
2768;GLZ: Aanbieders gehandicaptenzorg;Totaal alle financieringsvormen;2016;9929.0
2769;GLZ: Aanbieders gehandicaptenzorg;Totaal alle financieringsvormen;2017;10337.0
2770;GLZ: Aanbieders gehandicaptenzorg;Totaal alle financieringsvormen;2018;10793.0
2771;GLZ: Aanbieders gehandicaptenzorg;Totaal alle financieringsvormen;2019;11616.0
2772;GLZ: Aanbieders gehandicaptenzorg;Totaal alle financieringsvormen;2020;12804.0
2773;GLZ: Aanbieders gehandicaptenzorg;Totaal alle financieringsvormen;2021;13060.0
2774;GLZ: Aanbieders gehandicaptenzorg;Totaal alle financieringsvormen;2022;13676.0
2775;GLZ: Aanbieders gehandicaptenzorg;HF11: Overheid;1998;567.0
2776;GLZ: Aanbieders gehandicaptenzorg;HF11: Overheid;1999;592.0
2777;GLZ: Aanbieders gehandicaptenzorg;HF11: Overheid;2000;575.0
2778;GLZ: Aanbieders gehandicaptenzorg;HF11: Overheid;2001;702.0
2779;GLZ: Aanbieders gehandicaptenzorg;HF11: Overheid;2002;812.0
2780;GLZ: Aanbieders gehandicaptenzorg;HF11: Overheid;2003;863.0
2781;GLZ: Aanbieders gehandicaptenzorg;HF11: Overheid;2004;832.0
2782;GLZ: Aanbieders gehandicaptenzorg;HF11: Overheid;2005;872.0
2783;GLZ: Aanbieders gehandicaptenzorg;HF11: Overheid;2006;961.0
2784;GLZ: Aanbieders gehandicaptenzorg;HF11: Overheid;2007;716.0
2785;GLZ: Aanbieders gehandicaptenzorg;HF11: Overheid;2008;732.0
2786;GLZ: Aanbieders gehandicaptenzorg;HF11: Overheid;2009;844.0
2787;GLZ: Aanbieders gehandicaptenzorg;HF11: Overheid;2010;820.0
2788;GLZ: Aanbieders gehandicaptenzorg;HF11: Overheid;2011;847.0
2789;GLZ: Aanbieders gehandicaptenzorg;HF11: Overheid;2012;789.0
2790;GLZ: Aanbieders gehandicaptenzorg;HF11: Overheid;2013;743.0
2791;GLZ: Aanbieders gehandicaptenzorg;HF11: Overheid;2014;706.0
2792;GLZ: Aanbieders gehandicaptenzorg;HF11: Overheid;2015;1807.0
2793;GLZ: Aanbieders gehandicaptenzorg;HF11: Overheid;2016;1980.0
2794;GLZ: Aanbieders gehandicaptenzorg;HF11: Overheid;2017;2135.0
2795;GLZ: Aanbieders gehandicaptenzorg;HF11: Overheid;2018;2217.0
2796;GLZ: Aanbieders gehandicaptenzorg;HF11: Overheid;2019;2427.0
2797;GLZ: Aanbieders gehandicaptenzorg;HF11: Overheid;2020;2990.0
2798;GLZ: Aanbieders gehandicaptenzorg;HF11: Overheid;2021;2592.0
2799;GLZ: Aanbieders gehandicaptenzorg;HF11: Overheid;2022;2550.0
2800;GLZ: Aanbieders gehandicaptenzorg;HF121a: Wlz, AWBZ;1998;2759.0
2801;GLZ: Aanbieders gehandicaptenzorg;HF121a: Wlz, AWBZ;1999;3009.0
2802;GLZ: Aanbieders gehandicaptenzorg;HF121a: Wlz, AWBZ;2000;3279.0
2803;GLZ: Aanbieders gehandicaptenzorg;HF121a: Wlz, AWBZ;2001;3579.0
2804;GLZ: Aanbieders gehandicaptenzorg;HF121a: Wlz, AWBZ;2002;4086.0
2805;GLZ: Aanbieders gehandicaptenzorg;HF121a: Wlz, AWBZ;2003;4509.0
2806;GLZ: Aanbieders gehandicaptenzorg;HF121a: Wlz, AWBZ;2004;4853.0
2807;GLZ: Aanbieders gehandicaptenzorg;HF121a: Wlz, AWBZ;2005;4989.0
2808;GLZ: Aanbieders gehandicaptenzorg;HF121a: Wlz, AWBZ;2006;5346.0
2809;GLZ: Aanbieders gehandicaptenzorg;HF121a: Wlz, AWBZ;2007;5810.0
2810;GLZ: Aanbieders gehandicaptenzorg;HF121a: Wlz, AWBZ;2008;6468.0
2811;GLZ: Aanbieders gehandicaptenzorg;HF121a: Wlz, AWBZ;2009;7027.0
2812;GLZ: Aanbieders gehandicaptenzorg;HF121a: Wlz, AWBZ;2010;7304.0
2813;GLZ: Aanbieders gehandicaptenzorg;HF121a: Wlz, AWBZ;2011;7633.0
2814;GLZ: Aanbieders gehandicaptenzorg;HF121a: Wlz, AWBZ;2012;8432.0
2815;GLZ: Aanbieders gehandicaptenzorg;HF121a: Wlz, AWBZ;2013;8331.0
2816;GLZ: Aanbieders gehandicaptenzorg;HF121a: Wlz, AWBZ;2014;8547.0
2817;GLZ: Aanbieders gehandicaptenzorg;HF121a: Wlz, AWBZ;2015;6894.0
2818;GLZ: Aanbieders gehandicaptenzorg;HF121a: Wlz, AWBZ;2016;7129.0
2819;GLZ: Aanbieders gehandicaptenzorg;HF121a: Wlz, AWBZ;2017;7385.0
2820;GLZ: Aanbieders gehandicaptenzorg;HF121a: Wlz, AWBZ;2018;7704.0
2821;GLZ: Aanbieders gehandicaptenzorg;HF121a: Wlz, AWBZ;2019;8354.0
2822;GLZ: Aanbieders gehandicaptenzorg;HF121a: Wlz, AWBZ;2020;8966.0
2823;GLZ: Aanbieders gehandicaptenzorg;HF121a: Wlz, AWBZ;2021;9611.0
2824;GLZ: Aanbieders gehandicaptenzorg;HF121a: Wlz, AWBZ;2022;10232.0
2825;GLZ: Aanbieders gehandicaptenzorg;HF121b: Ziekenfonds;1998;18.0
2826;GLZ: Aanbieders gehandicaptenzorg;HF121b: Ziekenfonds;1999;20.0
2827;GLZ: Aanbieders gehandicaptenzorg;HF121b: Ziekenfonds;2000;21.0
2828;GLZ: Aanbieders gehandicaptenzorg;HF121b: Ziekenfonds;2001;23.0
2829;GLZ: Aanbieders gehandicaptenzorg;HF121b: Ziekenfonds;2002;24.0
2830;GLZ: Aanbieders gehandicaptenzorg;HF121b: Ziekenfonds;2003;26.0
2831;GLZ: Aanbieders gehandicaptenzorg;HF121b: Ziekenfonds;2004;28.0
2832;GLZ: Aanbieders gehandicaptenzorg;HF121b: Ziekenfonds;2005;30.0
2833;GLZ: Aanbieders gehandicaptenzorg;HF121b: Ziekenfonds;2006;
2834;GLZ: Aanbieders gehandicaptenzorg;HF121b: Ziekenfonds;2007;
2835;GLZ: Aanbieders gehandicaptenzorg;HF121b: Ziekenfonds;2008;
2836;GLZ: Aanbieders gehandicaptenzorg;HF121b: Ziekenfonds;2009;
2837;GLZ: Aanbieders gehandicaptenzorg;HF121b: Ziekenfonds;2010;
2838;GLZ: Aanbieders gehandicaptenzorg;HF121b: Ziekenfonds;2011;
2839;GLZ: Aanbieders gehandicaptenzorg;HF121b: Ziekenfonds;2012;
2840;GLZ: Aanbieders gehandicaptenzorg;HF121b: Ziekenfonds;2013;
2841;GLZ: Aanbieders gehandicaptenzorg;HF121b: Ziekenfonds;2014;
2842;GLZ: Aanbieders gehandicaptenzorg;HF121b: Ziekenfonds;2015;
2843;GLZ: Aanbieders gehandicaptenzorg;HF121b: Ziekenfonds;2016;
2844;GLZ: Aanbieders gehandicaptenzorg;HF121b: Ziekenfonds;2017;
2845;GLZ: Aanbieders gehandicaptenzorg;HF121b: Ziekenfonds;2018;
2846;GLZ: Aanbieders gehandicaptenzorg;HF121b: Ziekenfonds;2019;
2847;GLZ: Aanbieders gehandicaptenzorg;HF121b: Ziekenfonds;2020;
2848;GLZ: Aanbieders gehandicaptenzorg;HF121b: Ziekenfonds;2021;
2849;GLZ: Aanbieders gehandicaptenzorg;HF121b: Ziekenfonds;2022;
2850;GLZ: Aanbieders gehandicaptenzorg;HF122: Zorgverzekeringswet;1998;
2851;GLZ: Aanbieders gehandicaptenzorg;HF122: Zorgverzekeringswet;1999;
2852;GLZ: Aanbieders gehandicaptenzorg;HF122: Zorgverzekeringswet;2000;
2853;GLZ: Aanbieders gehandicaptenzorg;HF122: Zorgverzekeringswet;2001;
2854;GLZ: Aanbieders gehandicaptenzorg;HF122: Zorgverzekeringswet;2002;
2855;GLZ: Aanbieders gehandicaptenzorg;HF122: Zorgverzekeringswet;2003;
2856;GLZ: Aanbieders gehandicaptenzorg;HF122: Zorgverzekeringswet;2004;
2857;GLZ: Aanbieders gehandicaptenzorg;HF122: Zorgverzekeringswet;2005;
2858;GLZ: Aanbieders gehandicaptenzorg;HF122: Zorgverzekeringswet;2006;43.0
2859;GLZ: Aanbieders gehandicaptenzorg;HF122: Zorgverzekeringswet;2007;51.0
2860;GLZ: Aanbieders gehandicaptenzorg;HF122: Zorgverzekeringswet;2008;57.0
2861;GLZ: Aanbieders gehandicaptenzorg;HF122: Zorgverzekeringswet;2009;62.0
2862;GLZ: Aanbieders gehandicaptenzorg;HF122: Zorgverzekeringswet;2010;63.0
2863;GLZ: Aanbieders gehandicaptenzorg;HF122: Zorgverzekeringswet;2011;66.0
2864;GLZ: Aanbieders gehandicaptenzorg;HF122: Zorgverzekeringswet;2012;70.0
2865;GLZ: Aanbieders gehandicaptenzorg;HF122: Zorgverzekeringswet;2013;96.0
2866;GLZ: Aanbieders gehandicaptenzorg;HF122: Zorgverzekeringswet;2014;110.0
2867;GLZ: Aanbieders gehandicaptenzorg;HF122: Zorgverzekeringswet;2015;247.0
2868;GLZ: Aanbieders gehandicaptenzorg;HF122: Zorgverzekeringswet;2016;237.0
2869;GLZ: Aanbieders gehandicaptenzorg;HF122: Zorgverzekeringswet;2017;243.0
2870;GLZ: Aanbieders gehandicaptenzorg;HF122: Zorgverzekeringswet;2018;247.0
2871;GLZ: Aanbieders gehandicaptenzorg;HF122: Zorgverzekeringswet;2019;253.0
2872;GLZ: Aanbieders gehandicaptenzorg;HF122: Zorgverzekeringswet;2020;272.0
2873;GLZ: Aanbieders gehandicaptenzorg;HF122: Zorgverzekeringswet;2021;310.0
2874;GLZ: Aanbieders gehandicaptenzorg;HF122: Zorgverzekeringswet;2022;314.0
2875;GLZ: Aanbieders gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;1998;6.0
2876;GLZ: Aanbieders gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;1999;6.0
2877;GLZ: Aanbieders gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2000;7.0
2878;GLZ: Aanbieders gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2001;7.0
2879;GLZ: Aanbieders gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2002;8.0
2880;GLZ: Aanbieders gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2003;8.0
2881;GLZ: Aanbieders gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2004;9.0
2882;GLZ: Aanbieders gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2005;10.0
2883;GLZ: Aanbieders gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2006;0.0
2884;GLZ: Aanbieders gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2007;0.0
2885;GLZ: Aanbieders gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2008;0.0
2886;GLZ: Aanbieders gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2009;0.0
2887;GLZ: Aanbieders gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2010;0.0
2888;GLZ: Aanbieders gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2011;0.0
2889;GLZ: Aanbieders gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2012;0.0
2890;GLZ: Aanbieders gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2013;0.0
2891;GLZ: Aanbieders gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2014;0.0
2892;GLZ: Aanbieders gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2015;0.0
2893;GLZ: Aanbieders gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2016;0.0
2894;GLZ: Aanbieders gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2017;0.0
2895;GLZ: Aanbieders gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2018;0.0
2896;GLZ: Aanbieders gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2019;0.0
2897;GLZ: Aanbieders gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2020;0.0
2898;GLZ: Aanbieders gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
2899;GLZ: Aanbieders gehandicaptenzorg;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
2900;GLZ: Aanbieders gehandicaptenzorg;HF3: Eigen betalingen;1998;312.0
2901;GLZ: Aanbieders gehandicaptenzorg;HF3: Eigen betalingen;1999;320.0
2902;GLZ: Aanbieders gehandicaptenzorg;HF3: Eigen betalingen;2000;312.0
2903;GLZ: Aanbieders gehandicaptenzorg;HF3: Eigen betalingen;2001;312.0
2904;GLZ: Aanbieders gehandicaptenzorg;HF3: Eigen betalingen;2002;324.0
2905;GLZ: Aanbieders gehandicaptenzorg;HF3: Eigen betalingen;2003;344.0
2906;GLZ: Aanbieders gehandicaptenzorg;HF3: Eigen betalingen;2004;359.0
2907;GLZ: Aanbieders gehandicaptenzorg;HF3: Eigen betalingen;2005;362.0
2908;GLZ: Aanbieders gehandicaptenzorg;HF3: Eigen betalingen;2006;370.0
2909;GLZ: Aanbieders gehandicaptenzorg;HF3: Eigen betalingen;2007;360.0
2910;GLZ: Aanbieders gehandicaptenzorg;HF3: Eigen betalingen;2008;354.0
2911;GLZ: Aanbieders gehandicaptenzorg;HF3: Eigen betalingen;2009;362.0
2912;GLZ: Aanbieders gehandicaptenzorg;HF3: Eigen betalingen;2010;410.0
2913;GLZ: Aanbieders gehandicaptenzorg;HF3: Eigen betalingen;2011;482.0
2914;GLZ: Aanbieders gehandicaptenzorg;HF3: Eigen betalingen;2012;459.0
2915;GLZ: Aanbieders gehandicaptenzorg;HF3: Eigen betalingen;2013;531.0
2916;GLZ: Aanbieders gehandicaptenzorg;HF3: Eigen betalingen;2014;549.0
2917;GLZ: Aanbieders gehandicaptenzorg;HF3: Eigen betalingen;2015;585.0
2918;GLZ: Aanbieders gehandicaptenzorg;HF3: Eigen betalingen;2016;582.0
2919;GLZ: Aanbieders gehandicaptenzorg;HF3: Eigen betalingen;2017;574.0
2920;GLZ: Aanbieders gehandicaptenzorg;HF3: Eigen betalingen;2018;625.0
2921;GLZ: Aanbieders gehandicaptenzorg;HF3: Eigen betalingen;2019;582.0
2922;GLZ: Aanbieders gehandicaptenzorg;HF3: Eigen betalingen;2020;575.0
2923;GLZ: Aanbieders gehandicaptenzorg;HF3: Eigen betalingen;2021;547.0
2924;GLZ: Aanbieders gehandicaptenzorg;HF3: Eigen betalingen;2022;581.0
2925;GLZ: Aanbieders gehandicaptenzorg;HF31: Directe eigen betalingen;1998;0.0
2926;GLZ: Aanbieders gehandicaptenzorg;HF31: Directe eigen betalingen;1999;0.0
2927;GLZ: Aanbieders gehandicaptenzorg;HF31: Directe eigen betalingen;2000;0.0
2928;GLZ: Aanbieders gehandicaptenzorg;HF31: Directe eigen betalingen;2001;0.0
2929;GLZ: Aanbieders gehandicaptenzorg;HF31: Directe eigen betalingen;2002;0.0
2930;GLZ: Aanbieders gehandicaptenzorg;HF31: Directe eigen betalingen;2003;0.0
2931;GLZ: Aanbieders gehandicaptenzorg;HF31: Directe eigen betalingen;2004;0.0
2932;GLZ: Aanbieders gehandicaptenzorg;HF31: Directe eigen betalingen;2005;0.0
2933;GLZ: Aanbieders gehandicaptenzorg;HF31: Directe eigen betalingen;2006;0.0
2934;GLZ: Aanbieders gehandicaptenzorg;HF31: Directe eigen betalingen;2007;0.0
2935;GLZ: Aanbieders gehandicaptenzorg;HF31: Directe eigen betalingen;2008;0.0
2936;GLZ: Aanbieders gehandicaptenzorg;HF31: Directe eigen betalingen;2009;0.0
2937;GLZ: Aanbieders gehandicaptenzorg;HF31: Directe eigen betalingen;2010;0.0
2938;GLZ: Aanbieders gehandicaptenzorg;HF31: Directe eigen betalingen;2011;0.0
2939;GLZ: Aanbieders gehandicaptenzorg;HF31: Directe eigen betalingen;2012;0.0
2940;GLZ: Aanbieders gehandicaptenzorg;HF31: Directe eigen betalingen;2013;0.0
2941;GLZ: Aanbieders gehandicaptenzorg;HF31: Directe eigen betalingen;2014;0.0
2942;GLZ: Aanbieders gehandicaptenzorg;HF31: Directe eigen betalingen;2015;0.0
2943;GLZ: Aanbieders gehandicaptenzorg;HF31: Directe eigen betalingen;2016;0.0
2944;GLZ: Aanbieders gehandicaptenzorg;HF31: Directe eigen betalingen;2017;0.0
2945;GLZ: Aanbieders gehandicaptenzorg;HF31: Directe eigen betalingen;2018;0.0
2946;GLZ: Aanbieders gehandicaptenzorg;HF31: Directe eigen betalingen;2019;0.0
2947;GLZ: Aanbieders gehandicaptenzorg;HF31: Directe eigen betalingen;2020;0.0
2948;GLZ: Aanbieders gehandicaptenzorg;HF31: Directe eigen betalingen;2021;0.0
2949;GLZ: Aanbieders gehandicaptenzorg;HF31: Directe eigen betalingen;2022;0.0
2950;GLZ: Aanbieders gehandicaptenzorg;HF32: Eigen risico en bijdragen;1998;312.0
2951;GLZ: Aanbieders gehandicaptenzorg;HF32: Eigen risico en bijdragen;1999;320.0
2952;GLZ: Aanbieders gehandicaptenzorg;HF32: Eigen risico en bijdragen;2000;312.0
2953;GLZ: Aanbieders gehandicaptenzorg;HF32: Eigen risico en bijdragen;2001;312.0
2954;GLZ: Aanbieders gehandicaptenzorg;HF32: Eigen risico en bijdragen;2002;324.0
2955;GLZ: Aanbieders gehandicaptenzorg;HF32: Eigen risico en bijdragen;2003;344.0
2956;GLZ: Aanbieders gehandicaptenzorg;HF32: Eigen risico en bijdragen;2004;359.0
2957;GLZ: Aanbieders gehandicaptenzorg;HF32: Eigen risico en bijdragen;2005;362.0
2958;GLZ: Aanbieders gehandicaptenzorg;HF32: Eigen risico en bijdragen;2006;370.0
2959;GLZ: Aanbieders gehandicaptenzorg;HF32: Eigen risico en bijdragen;2007;360.0
