ID;Inkomensbegrippen;Inkomensklassen;KenmerkenVanHuishoudens;Perioden;ParticuliereHuishoudens_1;PersonenPerHuishouden_2;PersonenMetInkomenPerHuishouden_3;GemiddeldInkomen_4;MediaanInkomen_5
4780;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, zonder kind, onder AOW-lft;2020;378.6;2.0;2.0;131.8;125.6
4781;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, zonder kind, onder AOW-lft;2021;408.7;2.0;2.0;132.7;126.8
4782;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, zonder kind, onder AOW-lft;2022;467.3;2.0;2.0;134.2;128.6
4783;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, zonder kind, onder AOW-lft;2023;512.4;2.0;2.0;135.9;130.6
4784;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, zonder kind, vanaf AOW-lft;2011;4.6;2.0;1.9;135.4;129.2
4785;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, zonder kind, vanaf AOW-lft;2012;5.6;2.0;1.9;134.6;127.9
4786;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, zonder kind, vanaf AOW-lft;2013;5.8;2.0;1.9;134.5;127.6
4787;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, zonder kind, vanaf AOW-lft;2014;6.7;2.0;1.9;136.4;130.7
4788;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, zonder kind, vanaf AOW-lft;2015;5.8;2.0;1.9;134.7;127.8
4789;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, zonder kind, vanaf AOW-lft;2016;6.6;2.0;1.9;134.8;128.2
4790;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, zonder kind, vanaf AOW-lft;2017;6.9;2.0;1.9;135.2;128.6
4791;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, zonder kind, vanaf AOW-lft;2018;7.2;2.0;1.9;135.3;128.1
4792;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, zonder kind, vanaf AOW-lft;2019;7.9;2.0;1.9;136.2;129.5
4793;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, zonder kind, vanaf AOW-lft;2020;7.1;2.0;1.9;135.6;129.1
4794;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, zonder kind, vanaf AOW-lft;2021;8.3;2.0;1.9;135.4;129.3
4795;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, zonder kind, vanaf AOW-lft;2022;9.7;2.0;2.0;134.8;128.5
4796;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, zonder kind, vanaf AOW-lft;2023;10.8;2.0;1.9;134.6;128.3
4797;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, met kind(eren);2011;516.4;3.9;2.8;130.0;123.5
4798;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, met kind(eren);2012;548.3;3.9;2.8;130.7;124.4
4799;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, met kind(eren);2013;562.5;3.9;2.8;131.0;124.7
4800;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, met kind(eren);2014;579.7;3.9;2.7;131.5;125.3
4801;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, met kind(eren);2015;597.4;3.9;2.8;131.5;125.4
4802;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, met kind(eren);2016;640.5;3.9;2.8;132.4;126.4
4803;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, met kind(eren);2017;690.3;3.9;2.8;133.2;127.4
4804;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, met kind(eren);2018;743.5;3.9;2.8;134.1;128.4
4805;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, met kind(eren);2019;798.6;3.9;2.8;135.4;130.1
4806;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, met kind(eren);2020;840.1;3.9;2.8;136.6;131.5
4807;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, met kind(eren);2021;874.7;3.9;2.8;137.7;132.9
4808;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, met kind(eren);2022;947.4;3.9;2.8;139.7;135.6
4809;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, met kind(eren);2023;987.3;3.8;2.8;141.7;138.2
4810;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, alle kinderen < 18 jr;2011;294.0;4.0;2.2;129.6;122.6
4811;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, alle kinderen < 18 jr;2012;316.0;4.0;2.2;130.1;123.3
4812;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, alle kinderen < 18 jr;2013;326.2;3.9;2.2;130.3;123.5
4813;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, alle kinderen < 18 jr;2014;340.2;3.9;2.2;130.9;124.1
4814;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, alle kinderen < 18 jr;2015;349.2;3.9;2.2;130.8;124.1
4815;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, alle kinderen < 18 jr;2016;372.7;3.9;2.2;131.4;124.9
4816;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, alle kinderen < 18 jr;2017;396.3;3.9;2.2;131.9;125.4
4817;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, alle kinderen < 18 jr;2018;423.4;3.9;2.2;132.4;126.1
4818;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, alle kinderen < 18 jr;2019;453.8;3.9;2.2;133.3;127.2
4819;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, alle kinderen < 18 jr;2020;479.3;3.9;2.2;134.1;128.3
4820;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, alle kinderen < 18 jr;2021;503.2;3.9;2.2;135.1;129.4
4821;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, alle kinderen < 18 jr;2022;561.8;3.9;2.3;136.8;131.6
4822;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, alle kinderen < 18 jr;2023;597.4;3.9;2.3;138.6;134.0
4823;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, minstens één kind >= 18 jr;2011;222.4;3.9;3.6;130.5;124.6
4824;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, minstens één kind >= 18 jr;2012;232.3;3.9;3.6;131.4;125.8
4825;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, minstens één kind >= 18 jr;2013;236.3;3.9;3.6;131.9;126.2
4826;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, minstens één kind >= 18 jr;2014;239.5;3.9;3.6;132.4;126.9
4827;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, minstens één kind >= 18 jr;2015;248.2;3.9;3.5;132.6;127.1
4828;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, minstens één kind >= 18 jr;2016;267.7;3.8;3.5;133.8;128.6
4829;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, minstens één kind >= 18 jr;2017;294.0;3.8;3.5;135.0;129.9
4830;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, minstens één kind >= 18 jr;2018;320.1;3.8;3.5;136.3;131.6
4831;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, minstens één kind >= 18 jr;2019;344.7;3.8;3.5;138.2;134.0
4832;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, minstens één kind >= 18 jr;2020;360.7;3.8;3.5;139.8;136.1
4833;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, minstens één kind >= 18 jr;2021;371.5;3.8;3.5;141.1;137.8
4834;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, minstens één kind >= 18 jr;2022;385.6;3.8;3.5;143.9;141.6
4835;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Paar, minstens één kind >= 18 jr;2023;389.9;3.8;3.5;146.5;145.0
4836;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Meerpersoonshuishouden, overig;2011;23.0;4.6;3.6;130.4;124.1
4837;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Meerpersoonshuishouden, overig;2012;22.9;4.6;3.6;130.5;124.0
4838;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Meerpersoonshuishouden, overig;2013;23.2;4.5;3.6;130.9;124.4
4839;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Meerpersoonshuishouden, overig;2014;23.6;4.5;3.5;131.7;125.4
4840;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Meerpersoonshuishouden, overig;2015;25.4;4.5;3.6;132.2;126.0
4841;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Meerpersoonshuishouden, overig;2016;28.3;4.5;3.6;133.0;127.1
4842;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Meerpersoonshuishouden, overig;2017;33.7;4.5;3.6;133.7;127.9
4843;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Meerpersoonshuishouden, overig;2018;37.4;4.5;3.5;134.7;129.2
4844;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Meerpersoonshuishouden, overig;2019;41.0;4.4;3.5;135.3;130.0
4845;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Meerpersoonshuishouden, overig;2020;43.0;4.4;3.5;136.2;130.9
4846;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Meerpersoonshuishouden, overig;2021;46.0;4.3;3.5;137.0;131.8
4847;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Meerpersoonshuishouden, overig;2022;49.9;4.3;3.4;138.6;134.1
4848;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Type: Meerpersoonshuishouden, overig;2023;53.7;4.2;3.4;140.1;136.0
4849;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: mannen;2011;682.5;3.3;2.5;129.3;122.7
4850;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: mannen;2012;721.6;3.3;2.5;129.9;123.4
4851;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: mannen;2013;736.7;3.3;2.5;130.2;123.7
4852;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: mannen;2014;759.9;3.3;2.5;130.7;124.2
4853;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: mannen;2015;774.4;3.3;2.5;130.6;124.3
4854;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: mannen;2016;828.0;3.3;2.5;131.4;125.2
4855;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: mannen;2017;891.9;3.3;2.5;132.0;125.8
4856;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: mannen;2018;965.4;3.3;2.5;132.7;126.6
4857;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: mannen;2019;1048.6;3.3;2.5;133.7;127.9
4858;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: mannen;2020;1101.5;3.2;2.5;134.6;129.1
4859;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: mannen;2021;1159.9;3.2;2.5;135.5;130.2
4860;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: mannen;2022;1278.1;3.2;2.5;137.1;132.1
4861;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: mannen;2023;1360.6;3.1;2.4;138.7;134.1
4862;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: vrouwen;2011;126.5;2.9;2.3;129.4;122.6
4863;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: vrouwen;2012;138.5;2.9;2.3;130.1;123.4
4864;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: vrouwen;2013;146.6;2.9;2.3;130.3;123.6
4865;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: vrouwen;2014;157.7;2.9;2.3;130.9;124.2
4866;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: vrouwen;2015;165.8;3.0;2.3;130.8;124.2
4867;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: vrouwen;2016;183.3;3.0;2.3;131.3;124.8
4868;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: vrouwen;2017;203.5;3.0;2.3;131.7;125.1
4869;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: vrouwen;2018;226.7;3.0;2.3;132.2;125.7
4870;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: vrouwen;2019;256.3;3.0;2.3;132.9;126.6
4871;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: vrouwen;2020;289.3;2.9;2.3;133.4;127.2
4872;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: vrouwen;2021;318.4;2.9;2.3;134.2;128.2
4873;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: vrouwen;2022;374.3;2.9;2.3;135.5;129.7
4874;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: vrouwen;2023;426.3;2.8;2.3;136.7;131.2
4875;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: tot 25 jaar;2011;1.3;2.8;2.5;119.5;112.4
4876;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: tot 25 jaar;2012;1.2;2.5;2.3;118.7;111.6
4877;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: tot 25 jaar;2013;1.2;2.5;2.3;120.0;112.3
4878;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: tot 25 jaar;2014;1.3;2.4;2.2;119.9;112.1
4879;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: tot 25 jaar;2015;1.4;2.4;2.2;119.8;112.2
4880;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: tot 25 jaar;2016;1.7;2.3;2.2;119.7;112.9
4881;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: tot 25 jaar;2017;2.2;2.3;2.2;119.1;111.6
4882;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: tot 25 jaar;2018;3.0;2.3;2.2;119.1;112.2
4883;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: tot 25 jaar;2019;4.0;2.3;2.2;119.3;112.5
4884;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: tot 25 jaar;2020;5.1;2.2;2.2;118.8;111.8
4885;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: tot 25 jaar;2021;6.2;2.2;2.1;118.9;112.3
4886;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: tot 25 jaar;2022;9.6;2.2;2.1;119.5;113.5
4887;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: tot 25 jaar;2023;12.3;2.1;2.1;120.9;114.9
4888;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 45 jaar;2011;309.1;3.3;2.0;127.7;120.6
4889;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 45 jaar;2012;326.7;3.3;2.0;128.2;121.2
4890;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 45 jaar;2013;330.8;3.3;2.0;128.3;121.3
4891;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 45 jaar;2014;343.0;3.3;2.0;128.8;121.8
4892;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 45 jaar;2015;342.4;3.3;2.0;128.5;121.7
4893;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 45 jaar;2016;367.9;3.3;2.0;129.0;122.3
4894;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 45 jaar;2017;397.7;3.3;2.0;129.3;122.6
4895;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 45 jaar;2018;438.8;3.2;2.1;129.7;123.2
4896;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 45 jaar;2019;492.2;3.2;2.0;130.5;124.1
4897;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 45 jaar;2020;540.0;3.2;2.0;131.3;125.1
4898;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 45 jaar;2021;590.9;3.1;2.0;132.2;126.2
4899;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 45 jaar;2022;690.7;3.1;2.0;133.9;128.2
4900;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 45 jaar;2023;770.7;3.1;2.0;135.6;130.3
4901;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 45 tot 65 jaar;2011;489.2;3.3;2.8;130.4;124.0
4902;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 45 tot 65 jaar;2012;521.2;3.3;2.8;131.0;124.9
4903;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 45 tot 65 jaar;2013;539.8;3.3;2.7;131.4;125.3
4904;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 45 tot 65 jaar;2014;560.4;3.2;2.7;131.9;125.8
4905;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 45 tot 65 jaar;2015;584.5;3.2;2.7;131.9;125.9
4906;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 45 tot 65 jaar;2016;627.7;3.2;2.7;132.7;126.9
4907;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 45 tot 65 jaar;2017;679.1;3.3;2.8;133.5;127.7
4908;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 45 tot 65 jaar;2018;731.5;3.2;2.8;134.3;128.8
4909;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 45 tot 65 jaar;2019;784.1;3.2;2.8;135.5;130.3
4910;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 45 tot 65 jaar;2020;819.1;3.2;2.7;136.6;131.6
4911;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 45 tot 65 jaar;2021;850.7;3.2;2.7;137.6;132.7
4912;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 45 tot 65 jaar;2022;913.5;3.1;2.7;139.2;135.0
4913;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 45 tot 65 jaar;2023;954.7;3.1;2.7;140.7;136.8
4914;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 65 jaar of ouder;2011;9.4;2.4;2.3;132.6;125.6
4915;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 65 jaar of ouder;2012;11.0;2.4;2.2;132.6;125.2
4916;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 65 jaar of ouder;2013;11.6;2.4;2.3;132.3;125.1
4917;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 65 jaar of ouder;2014;13.0;2.4;2.2;134.1;127.3
4918;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 65 jaar of ouder;2015;11.9;2.4;2.3;132.6;125.2
4919;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 65 jaar of ouder;2016;14.0;2.4;2.3;132.7;125.8
4920;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 65 jaar of ouder;2017;16.4;2.5;2.3;133.0;126.1
4921;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 65 jaar of ouder;2018;18.8;2.5;2.3;132.6;125.5
4922;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 65 jaar of ouder;2019;24.7;2.5;2.3;132.8;125.8
4923;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 65 jaar of ouder;2020;26.6;2.5;2.4;132.8;125.8
4924;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 65 jaar of ouder;2021;30.5;2.5;2.4;132.9;126.1
4925;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 65 jaar of ouder;2022;38.6;2.5;2.4;133.3;126.8
4926;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 65 jaar of ouder;2023;49.2;2.5;2.3;133.7;127.4
4927;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 35 jaar;2011;85.6;2.6;2.0;123.4;116.6
4928;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 35 jaar;2012;91.7;2.6;2.0;123.9;117.3
4929;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 35 jaar;2013;94.4;2.6;2.0;123.9;117.3
4930;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 35 jaar;2014;101.3;2.6;2.0;124.6;117.9
4931;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 35 jaar;2015;103.3;2.6;2.0;124.4;117.9
4932;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 35 jaar;2016;115.5;2.6;2.0;124.9;118.3
4933;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 35 jaar;2017;130.6;2.6;2.0;125.2;118.6
4934;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 35 jaar;2018;153.8;2.6;2.0;125.7;119.3
4935;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 35 jaar;2019;183.3;2.6;2.0;126.7;120.3
4936;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 35 jaar;2020;210.4;2.5;2.0;127.5;121.3
4937;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 35 jaar;2021;238.2;2.5;2.0;128.7;122.5
4938;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 35 jaar;2022;291.2;2.5;2.0;130.6;124.6
4939;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 25 tot 35 jaar;2023;333.5;2.5;1.9;132.6;127.1
4940;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 35 tot 45 jaar;2011;223.5;3.5;2.1;129.3;122.3
4941;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 35 tot 45 jaar;2012;235.0;3.5;2.1;129.8;123.0
4942;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 35 tot 45 jaar;2013;236.5;3.5;2.0;130.0;123.2
4943;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 35 tot 45 jaar;2014;241.6;3.5;2.0;130.5;123.8
4944;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 35 tot 45 jaar;2015;239.1;3.6;2.0;130.3;123.6
4945;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 35 tot 45 jaar;2016;252.4;3.6;2.1;130.9;124.4
4946;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 35 tot 45 jaar;2017;267.1;3.6;2.1;131.3;124.9
4947;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 35 tot 45 jaar;2018;285.0;3.6;2.1;131.9;125.6
4948;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 35 tot 45 jaar;2019;308.9;3.6;2.1;132.7;126.7
4949;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 35 tot 45 jaar;2020;329.6;3.6;2.1;133.6;127.9
4950;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 35 tot 45 jaar;2021;352.7;3.6;2.1;134.6;129.0
4951;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 35 tot 45 jaar;2022;399.5;3.5;2.1;136.3;131.1
4952;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 35 tot 45 jaar;2023;437.1;3.5;2.1;137.9;133.1
4953;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 45 tot 55 jaar;2011;320.1;3.6;2.9;130.1;123.7
4954;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 45 tot 55 jaar;2012;335.7;3.6;2.9;130.8;124.6
4955;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 45 tot 55 jaar;2013;341.1;3.5;2.9;131.2;125.0
4956;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 45 tot 55 jaar;2014;347.7;3.5;2.8;131.8;125.6
4957;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 45 tot 55 jaar;2015;357.3;3.5;2.8;131.7;125.7
4958;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 45 tot 55 jaar;2016;379.3;3.5;2.8;132.7;126.7
4959;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 45 tot 55 jaar;2017;405.8;3.6;2.9;133.4;127.6
4960;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 45 tot 55 jaar;2018;431.6;3.5;2.9;134.4;128.8
4961;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 45 tot 55 jaar;2019;453.6;3.5;2.9;135.6;130.4
4962;Primair inkomen;Inkomen: 100 000 tot 200 000 euro;Hoofdkostwinner: 45 tot 55 jaar;2020;464.5;3.5;2.9;136.8;131.9
