ID;Geslacht;Leeftijd;GeboortelandOuders;Herkomstland;Startkwalificatie;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
4107;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2018 3e kwartaal;436.0;300.0;283.0;236.0;133.0;103.0;46.0;34.0;12.0;1.0;0.0;138.0;59.0;43.0;17.0;79.0;36.0;43.0;145.0;17.0;5.8;135.0;68.9;64.9
4108;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2018 4e kwartaal;435.0;302.0;282.0;238.0;137.0;101.0;45.0;33.0;11.0;1.0;0.0;141.0;62.0;41.0;21.0;80.0;39.0;40.0;141.0;20.0;6.7;132.0;69.6;64.9
4109;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2018;435.0;298.0;280.0;235.0;134.0;101.0;45.0;33.0;11.0;1.0;0.0;140.0;61.0;43.0;18.0;79.0;37.0;43.0;140.0;18.0;6.2;136.0;68.6;64.4
4110;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2019 1e kwartaal;440.0;304.0;284.0;240.0;139.0;101.0;44.0;36.0;8.0;1.0;0.0;141.0;64.0;46.0;18.0;77.0;35.0;43.0;143.0;20.0;6.6;136.0;69.2;64.6
4111;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2019 2e kwartaal;439.0;305.0;286.0;244.0;147.0;97.0;41.0;33.0;8.0;0.0;0.0;142.0;68.0;46.0;22.0;74.0;33.0;41.0;144.0;20.0;6.4;134.0;69.5;65.1
4112;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2019 3e kwartaal;448.0;311.0;296.0;256.0;161.0;95.0;40.0;31.0;8.0;0.0;0.0;141.0;61.0;41.0;20.0;80.0;37.0;44.0;155.0;15.0;4.7;137.0;69.4;66.1
4113;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2019 4e kwartaal;451.0;317.0;302.0;257.0;159.0;98.0;46.0;37.0;8.0;0.0;0.0;147.0;71.0;51.0;20.0;76.0;35.0;41.0;156.0;15.0;4.7;134.0;70.3;67.0
4114;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2019;444.0;309.0;292.0;249.0;152.0;98.0;43.0;34.0;8.0;0.0;0.0;143.0;66.0;46.0;20.0;77.0;35.0;42.0;149.0;17.0;5.6;135.0;69.6;65.7
4115;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2020 1e kwartaal;456.0;325.0;311.0;258.0;158.0;100.0;53.0;45.0;8.0;0.0;0.0;159.0;75.0;55.0;20.0;84.0;34.0;50.0;152.0;14.0;4.2;131.0;71.2;68.2
4116;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2020 2e kwartaal;478.0;335.0;318.0;261.0;165.0;96.0;57.0;49.0;8.0;0.0;0.0;161.0;72.0;55.0;17.0;89.0;36.0;54.0;157.0;17.0;5.0;143.0;70.1;66.6
4117;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2020 3e kwartaal;471.0;326.0;307.0;255.0;166.0;89.0;52.0;43.0;8.0;0.0;0.0;155.0;67.0;46.0;21.0;88.0;38.0;50.0;151.0;20.0;6.1;145.0;69.2;65.0
4118;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2020 4e kwartaal;469.0;328.0;308.0;250.0;167.0;83.0;57.0;46.0;11.0;0.0;0.0;161.0;71.0;51.0;20.0;90.0;38.0;52.0;147.0;20.0;6.2;141.0;69.9;65.6
4119;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2020;469.0;328.0;311.0;256.0;164.0;92.0;55.0;46.0;9.0;0.0;0.0;159.0;71.0;52.0;20.0;88.0;36.0;51.0;152.0;18.0;5.4;140.0;70.1;66.3
4120;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2021 1e kwartaal;423.0;305.0;285.0;242.0;144.0;99.0;43.0;33.0;10.0;0.0;0.0;143.0;67.0;44.0;23.0;76.0;25.0;51.0;142.0;19.0;6.4;119.0;72.0;67.4
4121;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2021 2e kwartaal;439.0;326.0;309.0;268.0;161.0;107.0;41.0;29.0;12.0;0.0;0.0;149.0;62.0;33.0;29.0;87.0;30.0;57.0;160.0;17.0;5.1;113.0;74.2;70.4
4122;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2021 3e kwartaal;451.0;318.0;299.0;250.0;150.0;100.0;49.0;31.0;14.0;4.0;0.0;143.0;55.0;32.0;23.0;88.0;31.0;57.0;156.0;18.0;5.8;134.0;70.4;66.3
4123;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2021 4e kwartaal;483.0;344.0;330.0;278.0;174.0;105.0;52.0;35.0;14.0;3.0;0.0;159.0;67.0;39.0;28.0;92.0;33.0;59.0;171.0;14.0;4.0;139.0;71.2;68.3
4124;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2021;449.0;323.0;306.0;260.0;157.0;103.0;46.0;32.0;13.0;2.0;0.0;149.0;63.0;37.0;26.0;86.0;30.0;56.0;157.0;17.0;5.3;126.0;71.9;68.1
4125;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2022 1e kwartaal;488.0;350.0;330.0;287.0;177.0;110.0;43.0;29.0;12.0;2.0;0.0;165.0;73.0;40.0;33.0;92.0;36.0;56.0;165.0;20.0;5.8;138.0;71.8;67.6
4126;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2022 2e kwartaal;489.0;351.0;336.0;287.0;180.0;107.0;49.0;35.0;13.0;1.0;0.0;165.0;68.0;42.0;26.0;97.0;43.0;54.0;171.0;15.0;4.2;138.0;71.7;68.7
4127;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2022 3e kwartaal;481.0;342.0;329.0;286.0;176.0;110.0;43.0;33.0;9.0;1.0;0.0;157.0;58.0;35.0;23.0;99.0;42.0;57.0;172.0;14.0;3.9;138.0;71.3;68.5
4128;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2022 4e kwartaal;493.0;357.0;348.0;301.0;185.0;116.0;48.0;36.0;11.0;0.0;0.0;174.0;72.0;42.0;31.0;102.0;46.0;56.0;174.0;9.0;2.4;136.0;72.4;70.7
4129;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2022;488.0;350.0;336.0;290.0;179.0;111.0;46.0;33.0;11.0;1.0;0.0;165.0;68.0;40.0;28.0;98.0;42.0;56.0;170.0;14.0;4.1;138.0;71.8;68.9
4130;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2023 1e kwartaal;476.0;344.0;333.0;291.0;179.0;112.0;42.0;34.0;8.0;0.0;0.0;172.0;70.0;41.0;29.0;102.0;39.0;63.0;161.0;11.0;3.2;132.0;72.3;70.0
4131;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2023 2e kwartaal;462.0;339.0;326.0;278.0;169.0;109.0;48.0;36.0;12.0;0.0;0.0;166.0;68.0;43.0;25.0;98.0;37.0;62.0;160.0;13.0;3.8;122.0;73.5;70.7
4132;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2023 3e kwartaal;479.0;355.0;339.0;292.0;177.0;116.0;46.0;38.0;9.0;0.0;0.0;179.0;68.0;42.0;26.0;111.0;43.0;68.0;160.0;16.0;4.4;124.0;74.1;70.8
4133;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2023 4e kwartaal;507.0;380.0;365.0;315.0;199.0;116.0;50.0;41.0;9.0;0.0;0.0;189.0;74.0;43.0;31.0;115.0;47.0;68.0;176.0;15.0;3.9;127.0;75.0;72.0
4134;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2023;481.0;354.0;341.0;294.0;181.0;113.0;47.0;37.0;9.0;0.0;0.0;177.0;70.0;42.0;28.0;107.0;41.0;65.0;164.0;14.0;3.8;126.0;73.7;70.9
4135;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2024 1e kwartaal;491.0;359.0;342.0;292.0;190.0;102.0;51.0;43.0;8.0;0.0;0.0;171.0;68.0;42.0;26.0;103.0;44.0;59.0;172.0;17.0;4.6;132.0;73.2;69.8
4136;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2024 2e kwartaal;497.0;360.0;342.0;284.0;180.0;104.0;58.0;49.0;9.0;1.0;0.0;169.0;64.0;40.0;24.0;104.0;44.0;60.0;173.0;17.0;4.9;137.0;72.4;68.9
4137;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2024 3e kwartaal;494.0;354.0;339.0;286.0;185.0;101.0;53.0;44.0;8.0;1.0;0.0;168.0;61.0;39.0;22.0;106.0;43.0;63.0;171.0;16.0;4.4;139.0;71.8;68.6
4138;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2024 4e kwartaal;508.0;371.0;358.0;303.0;195.0;108.0;55.0;45.0;8.0;1.0;0.0;177.0;60.0;35.0;24.0;117.0;48.0;69.0;181.0;14.0;3.7;136.0;73.2;70.5
4139;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Totaal;2024;497.0;361.0;345.0;291.0;187.0;104.0;54.0;45.0;8.0;1.0;0.0;171.0;63.0;39.0;24.0;108.0;45.0;63.0;174.0;16.0;4.4;136.0;72.6;69.4
4140;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2013 1e kwartaal;290.0;223.0;206.0;173.0;112.0;61.0;33.0;25.0;7.0;1.0;0.0;93.0;39.0;23.0;16.0;54.0;27.0;27.0;114.0;16.0;7.4;68.0;76.7;71.0
4141;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2013 2e kwartaal;294.0;224.0;203.0;169.0;115.0;54.0;35.0;26.0;8.0;1.0;0.0;92.0;35.0;20.0;15.0;57.0;29.0;27.0;112.0;20.0;9.0;70.0;76.1;69.3
4142;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2013 3e kwartaal;292.0;217.0;200.0;162.0;106.0;56.0;37.0;28.0;9.0;0.0;0.0;87.0;34.0;20.0;14.0;53.0;26.0;28.0;112.0;18.0;8.2;74.0;74.5;68.4
4143;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2013 4e kwartaal;287.0;208.0;190.0;155.0;105.0;50.0;35.0;26.0;8.0;0.0;0.0;84.0;34.0;20.0;14.0;50.0;26.0;24.0;106.0;18.0;8.7;79.0;72.5;66.2
4144;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2013;291.0;218.0;200.0;165.0;110.0;55.0;35.0;26.0;8.0;1.0;0.0;89.0;36.0;21.0;15.0;53.0;27.0;27.0;111.0;18.0;8.3;73.0;75.0;68.7
4145;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2014 1e kwartaal;283.0;204.0;187.0;154.0;103.0;51.0;33.0;23.0;10.0;0.0;0.0;84.0;32.0;19.0;14.0;52.0;23.0;28.0;103.0;17.0;8.3;79.0;72.0;66.0
4146;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2014 2e kwartaal;272.0;187.0;173.0;146.0;98.0;48.0;28.0;18.0;8.0;1.0;0.0;78.0;31.0;18.0;12.0;47.0;22.0;25.0;96.0;14.0;7.3;85.0;68.7;63.7
4147;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2014 3e kwartaal;287.0;202.0;189.0;161.0;110.0;51.0;28.0;19.0;7.0;1.0;0.0;88.0;33.0;19.0;14.0;55.0;25.0;30.0;101.0;13.0;6.6;85.0;70.5;65.8
4148;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2014 4e kwartaal;284.0;200.0;184.0;159.0;110.0;48.0;25.0;18.0;7.0;1.0;0.0;77.0;27.0;18.0;10.0;50.0;22.0;28.0;107.0;16.0;8.1;84.0;70.4;64.8
4149;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2014;282.0;198.0;183.0;155.0;105.0;50.0;28.0;20.0;8.0;1.0;0.0;82.0;31.0;18.0;12.0;51.0;23.0;28.0;102.0;15.0;7.6;83.0;70.4;65.1
4150;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2015 1e kwartaal;279.0;197.0;181.0;154.0;109.0;45.0;27.0;18.0;7.0;1.0;0.0;71.0;25.0;15.0;10.0;45.0;20.0;26.0;110.0;16.0;8.4;82.0;70.6;64.7
4151;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2015 2e kwartaal;283.0;203.0;191.0;166.0;111.0;55.0;25.0;17.0;7.0;1.0;0.0;76.0;28.0;17.0;11.0;49.0;20.0;28.0;115.0;12.0;5.9;80.0;71.6;67.4
4152;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2015 3e kwartaal;294.0;214.0;199.0;169.0;110.0;58.0;31.0;21.0;7.0;2.0;0.0;80.0;29.0;17.0;12.0;51.0;24.0;26.0;119.0;15.0;6.9;80.0;72.8;67.8
4153;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2015 4e kwartaal;302.0;219.0;201.0;171.0;111.0;60.0;30.0;21.0;7.0;2.0;0.0;83.0;27.0;18.0;9.0;55.0;28.0;28.0;119.0;17.0;8.0;83.0;72.5;66.7
4154;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2015 ;289.0;208.0;193.0;165.0;110.0;55.0;28.0;19.0;7.0;2.0;0.0;77.0;27.0;17.0;11.0;50.0;23.0;27.0;116.0;15.0;7.3;81.0;71.9;66.7
4155;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2016 1e kwartaal;289.0;212.0;198.0;164.0;113.0;51.0;34.0;25.0;7.0;2.0;0.0;87.0;28.0;18.0;10.0;58.0;29.0;30.0;112.0;14.0;6.4;77.0;73.4;68.7
4156;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2016 2e kwartaal;290.0;210.0;200.0;165.0;112.0;53.0;35.0;29.0;6.0;1.0;0.0;90.0;29.0;17.0;12.0;62.0;32.0;30.0;110.0;10.0;4.6;80.0;72.3;69.0
4157;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2016 3e kwartaal;296.0;221.0;210.0;173.0;113.0;60.0;37.0;30.0;6.0;1.0;0.0;91.0;32.0;17.0;15.0;59.0;27.0;32.0;119.0;11.0;5.1;75.0;74.7;70.9
4158;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2016 4e kwartaal;299.0;228.0;216.0;178.0;117.0;61.0;38.0;31.0;7.0;0.0;0.0;92.0;33.0;18.0;15.0;59.0;25.0;34.0;124.0;12.0;5.1;71.0;76.1;72.2
4159;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2016;294.0;218.0;206.0;170.0;114.0;56.0;36.0;29.0;6.0;1.0;0.0;90.0;31.0;17.0;13.0;60.0;28.0;32.0;116.0;12.0;5.3;76.0;74.2;70.2
4160;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2017 1e kwartaal;291.0;218.0;203.0;166.0;108.0;58.0;37.0;30.0;7.0;0.0;0.0;89.0;30.0;16.0;13.0;59.0;25.0;34.0;114.0;16.0;7.1;72.0;75.1;69.8
4161;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2017 2e kwartaal;289.0;214.0;203.0;170.0;112.0;58.0;33.0;27.0;6.0;0.0;0.0;88.0;27.0;13.0;14.0;61.0;28.0;33.0;115.0;11.0;5.2;75.0;74.1;70.2
4162;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2017 3e kwartaal;311.0;232.0;220.0;178.0;115.0;63.0;42.0;33.0;9.0;0.0;0.0;98.0;29.0;18.0;11.0;69.0;31.0;38.0;122.0;12.0;5.2;79.0;74.7;70.8
4163;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2017 4e kwartaal;303.0;224.0;212.0;172.0;113.0;59.0;40.0;30.0;9.0;1.0;0.0;95.0;33.0;20.0;13.0;62.0;29.0;33.0;118.0;12.0;5.2;79.0;74.0;70.1
4164;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2017;299.0;222.0;210.0;172.0;112.0;59.0;38.0;30.0;8.0;0.0;0.0;92.0;30.0;17.0;13.0;63.0;28.0;35.0;117.0;13.0;5.7;76.0;74.5;70.2
4165;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2018 1e kwartaal;295.0;221.0;212.0;173.0;107.0;65.0;39.0;29.0;10.0;1.0;0.0;94.0;32.0;21.0;10.0;63.0;26.0;37.0;117.0;9.0;4.1;74.0;74.9;71.8
4166;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2018 2e kwartaal;306.0;231.0;219.0;179.0;108.0;71.0;40.0;31.0;8.0;1.0;0.0;102.0;35.0;25.0;10.0;66.0;26.0;40.0;118.0;12.0;5.0;75.0;75.4;71.7
4167;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2018 3e kwartaal;308.0;229.0;220.0;181.0;111.0;70.0;39.0;28.0;10.0;1.0;0.0;98.0;34.0;24.0;11.0;63.0;27.0;36.0;122.0;10.0;4.3;79.0;74.4;71.3
4168;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2018 4e kwartaal;297.0;227.0;215.0;177.0;111.0;66.0;38.0;28.0;9.0;0.0;0.0;99.0;34.0;21.0;12.0;65.0;30.0;35.0;116.0;13.0;5.5;70.0;76.4;72.2
4169;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2018;302.0;227.0;216.0;177.0;109.0;68.0;39.0;29.0;9.0;1.0;0.0;98.0;34.0;23.0;11.0;64.0;27.0;37.0;118.0;11.0;4.7;75.0;75.3;71.7
4170;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2019 1e kwartaal;302.0;228.0;216.0;180.0;114.0;66.0;36.0;29.0;6.0;0.0;0.0;99.0;36.0;25.0;11.0;63.0;26.0;37.0;116.0;12.0;5.4;74.0;75.4;71.3
4171;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2019 2e kwartaal;297.0;224.0;213.0;179.0;120.0;60.0;34.0;27.0;7.0;0.0;0.0;98.0;38.0;25.0;13.0;60.0;26.0;35.0;115.0;10.0;4.7;74.0;75.3;71.8
4172;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2019 3e kwartaal;312.0;239.0;231.0;197.0;135.0;63.0;33.0;26.0;7.0;0.0;0.0;105.0;38.0;25.0;14.0;66.0;31.0;36.0;126.0;9.0;3.7;72.0;76.8;74.0
4173;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2019 4e kwartaal;313.0;240.0;231.0;194.0;135.0;60.0;37.0;29.0;7.0;0.0;0.0;102.0;43.0;30.0;13.0;59.0;27.0;33.0;129.0;9.0;3.8;73.0;76.6;73.7
4174;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2019;306.0;233.0;223.0;188.0;126.0;62.0;35.0;28.0;7.0;0.0;0.0;101.0;39.0;26.0;13.0;62.0;27.0;35.0;122.0;10.0;4.4;73.0;76.0;72.7
4175;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2020 1e kwartaal;320.0;246.0;237.0;194.0;131.0;63.0;43.0;36.0;6.0;0.0;0.0;113.0;45.0;32.0;13.0;68.0;28.0;40.0;124.0;9.0;3.8;74.0;76.8;73.9
4176;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2020 2e kwartaal;341.0;261.0;250.0;204.0;137.0;67.0;46.0;40.0;6.0;0.0;0.0;122.0;48.0;35.0;13.0;74.0;29.0;45.0;128.0;12.0;4.4;80.0;76.6;73.2
4177;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2020 3e kwartaal;343.0;260.0;246.0;201.0;138.0;64.0;45.0;38.0;7.0;0.0;0.0;119.0;44.0;29.0;15.0;75.0;32.0;43.0;127.0;14.0;5.5;83.0;75.9;71.7
4178;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2020 4e kwartaal;342.0;264.0;252.0;200.0;143.0;57.0;52.0;43.0;9.0;0.0;0.0;123.0;45.0;31.0;15.0;78.0;30.0;48.0;128.0;12.0;4.6;78.0;77.2;73.7
4179;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2020;337.0;258.0;246.0;200.0;137.0;63.0;46.0;39.0;7.0;0.0;0.0;119.0;45.0;32.0;14.0;74.0;30.0;44.0;127.0;12.0;4.6;79.0;76.6;73.1
4180;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2021 1e kwartaal;310.0;234.0;222.0;184.0;123.0;62.0;38.0;31.0;7.0;0.0;0.0;99.0;37.0;19.0;18.0;63.0;18.0;45.0;123.0;12.0;4.9;76.0;75.4;71.7
4181;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2021 2e kwartaal;316.0;245.0;237.0;201.0;131.0;70.0;35.0;27.0;9.0;0.0;0.0;98.0;30.0;14.0;16.0;68.0;18.0;50.0;138.0;8.0;3.3;71.0;77.5;74.9
4182;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2021 3e kwartaal;336.0;249.0;240.0;196.0;126.0;70.0;44.0;28.0;13.0;3.0;0.0;104.0;31.0;16.0;16.0;72.0;24.0;49.0;136.0;9.0;3.5;87.0;74.1;71.6
4183;Totaal mannen en vrouwen;15 tot 75 jaar;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);Met startkwalificatie;2021 4e kwartaal;361.0;270.0;263.0;216.0;146.0;70.0;47.0;31.0;13.0;2.0;0.0;115.0;41.0;19.0;22.0;74.0;24.0;50.0;148.0;8.0;2.8;91.0;74.8;72.7
