ID;Geslacht;Leeftijd;Leerjaar;Migratieachtergrond;Perioden;TotaalLeerlingen_1;TotaalVmboHavoVwo_2;AlgemeneLeerjaren123_3;VwoLeerjaar36_4;HavoLeerjaar35_5;VmboLeerjaar34_6;VmboGTLeerjaar34_7;VmboTLeerjaar34_8;VmboGLeerjaar34_9;VmboBKLeerjaar34_10;VmboKLeerjaar34_11;VmboBLeerjaar34_12;AlgemeneLeerjarenExclusiefLwoo_13;VmboExclusiefLwooLeerjaar34_14;VmboGTExclusiefLwooLeerjaar34_15;VmboBKExclusiefLwooLeerjaar34_16;TotaalLwoo14_17;AlgemeneLeerjarenLwoo_18;LwooLeerjaar34_19;LwooGTLeerjaar34_20;LwooBKLeerjaar34_21;Praktijkonderwijs_22
4388;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 3 en hoger;Onbekende migratieachtergrond;2021/'22;3;3;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4389;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Totaal;2003/'04;1;1;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4390;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Totaal;2004/'05;2;2;;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;0.0;0.0;0.0;1.0;;1.0;0.0;1.0;0.0
4391;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Totaal;2005/'06;4;4;;1.0;2.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;;1.0;0.0;1.0;0.0;;0.0;0.0;0.0;0.0
4392;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Totaal;2006/'07;5;5;;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4393;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Totaal;2007/'08;1;1;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4394;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Totaal;2008/'09;3;2;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;1.0
4395;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Totaal;2009/'10;1;1;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4396;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Totaal;2010/'11;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4397;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Totaal;2011/'12;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4398;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Totaal;2012/'13;1;1;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4399;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Totaal;2013/'14;1;1;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4400;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Totaal;2014/'15;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4401;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Totaal;2015/'16;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4402;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Totaal;2016/'17;2;2;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4403;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Totaal;2017/'18;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4404;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Totaal;2018/'19;2;2;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4405;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Totaal;2019/'20;1;1;;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;;1.0;0.0;1.0;0.0;;0.0;0.0;0.0;0.0
4406;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Totaal;2020/'21;2;2;;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4407;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Totaal;2021/'22;4;4;;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4408;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Nederlandse achtergrond;2003/'04;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4409;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Nederlandse achtergrond;2004/'05;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4410;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Nederlandse achtergrond;2005/'06;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4411;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Nederlandse achtergrond;2006/'07;1;1;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;
4412;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Nederlandse achtergrond;2007/'08;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4413;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Nederlandse achtergrond;2008/'09;1;1;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4414;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Nederlandse achtergrond;2009/'10;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4415;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Nederlandse achtergrond;2010/'11;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4416;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Nederlandse achtergrond;2011/'12;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4417;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Nederlandse achtergrond;2012/'13;1;1;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4418;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Nederlandse achtergrond;2013/'14;1;1;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4419;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Nederlandse achtergrond;2014/'15;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4420;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Nederlandse achtergrond;2015/'16;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4421;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Nederlandse achtergrond;2016/'17;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4422;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Nederlandse achtergrond;2017/'18;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4423;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Nederlandse achtergrond;2018/'19;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4424;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Nederlandse achtergrond;2019/'20;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4425;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Nederlandse achtergrond;2020/'21;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4426;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Nederlandse achtergrond;2021/'22;1;1;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4427;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Met migratieachtergrond;2003/'04;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4428;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Met migratieachtergrond;2004/'05;1;1;;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;0.0;0.0;0.0;1.0;;1.0;0.0;1.0;
4429;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Met migratieachtergrond;2005/'06;1;1;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;
4430;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Met migratieachtergrond;2006/'07;1;1;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;
4431;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Met migratieachtergrond;2007/'08;1;1;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4432;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Met migratieachtergrond;2008/'09;1;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;1.0
4433;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Met migratieachtergrond;2009/'10;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4434;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Met migratieachtergrond;2010/'11;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4435;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Met migratieachtergrond;2011/'12;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4436;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Met migratieachtergrond;2012/'13;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4437;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Met migratieachtergrond;2013/'14;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4438;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Met migratieachtergrond;2014/'15;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4439;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Met migratieachtergrond;2015/'16;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4440;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Met migratieachtergrond;2016/'17;1;1;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4441;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Met migratieachtergrond;2017/'18;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4442;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Met migratieachtergrond;2018/'19;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4443;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Met migratieachtergrond;2019/'20;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4444;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Met migratieachtergrond;2020/'21;2;2;;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4445;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Met migratieachtergrond;2021/'22;1;1;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4446;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Westerse migratieachtergrond;2003/'04;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4447;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Westerse migratieachtergrond;2004/'05;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4448;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Westerse migratieachtergrond;2005/'06;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4449;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Westerse migratieachtergrond;2006/'07;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4450;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Westerse migratieachtergrond;2007/'08;1;1;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4451;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Westerse migratieachtergrond;2008/'09;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4452;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Westerse migratieachtergrond;2009/'10;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4453;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Westerse migratieachtergrond;2010/'11;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4454;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Westerse migratieachtergrond;2011/'12;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4455;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Westerse migratieachtergrond;2012/'13;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4456;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Westerse migratieachtergrond;2013/'14;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4457;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Westerse migratieachtergrond;2014/'15;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4458;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Westerse migratieachtergrond;2015/'16;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4459;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Westerse migratieachtergrond;2016/'17;1;1;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4460;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Westerse migratieachtergrond;2017/'18;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4461;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Westerse migratieachtergrond;2018/'19;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4462;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Westerse migratieachtergrond;2019/'20;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4463;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Westerse migratieachtergrond;2020/'21;1;1;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4464;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Westerse migratieachtergrond;2021/'22;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4465;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Niet-westerse migratieachtergrond;2003/'04;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4466;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Niet-westerse migratieachtergrond;2004/'05;1;1;;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;;0.0;0.0;0.0;1.0;;1.0;0.0;1.0;
4467;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Niet-westerse migratieachtergrond;2005/'06;1;1;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;
4468;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Niet-westerse migratieachtergrond;2006/'07;1;1;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;
4469;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Niet-westerse migratieachtergrond;2007/'08;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4470;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Niet-westerse migratieachtergrond;2008/'09;1;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;1.0
4471;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Niet-westerse migratieachtergrond;2009/'10;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4472;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Niet-westerse migratieachtergrond;2010/'11;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4473;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Niet-westerse migratieachtergrond;2011/'12;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4474;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Niet-westerse migratieachtergrond;2012/'13;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4475;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Niet-westerse migratieachtergrond;2013/'14;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4476;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Niet-westerse migratieachtergrond;2014/'15;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4477;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Niet-westerse migratieachtergrond;2015/'16;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4478;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Niet-westerse migratieachtergrond;2016/'17;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4479;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Niet-westerse migratieachtergrond;2017/'18;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4480;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Niet-westerse migratieachtergrond;2018/'19;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4481;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Niet-westerse migratieachtergrond;2019/'20;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4482;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Niet-westerse migratieachtergrond;2020/'21;1;1;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4483;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Niet-westerse migratieachtergrond;2021/'22;1;1;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4484;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Turkije;2003/'04;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4485;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Turkije;2004/'05;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4486;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Turkije;2005/'06;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4487;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Turkije;2006/'07;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
4488;Totaal mannen en vrouwen;0 tot 12 jaar;Leerjaar 4 en hoger;Turkije;2007/'08;0;0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
