ID;Geslacht;Leeftijd;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkAfstand_2
5133;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Friesland (CR);2016 december;0.3;72.3
5134;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Friesland (CR);2017 december;0.3;73.7
5135;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Friesland (CR);2018 december;0.3;75.8
5136;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Friesland (CR);2019 december;0.3;75.4
5137;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Friesland (CR);2020 december;0.3;76.1
5138;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noord-Drenthe (CR);2014 december;4.5;35.0
5139;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noord-Drenthe (CR);2015 december;4.5;34.9
5140;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noord-Drenthe (CR);2016 december;4.4;35.2
5141;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noord-Drenthe (CR);2017 december;4.0;34.1
5142;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noord-Drenthe (CR);2018 december;3.6;35.0
5143;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noord-Drenthe (CR);2019 december;3.6;34.5
5144;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noord-Drenthe (CR);2020 december;3.5;34.5
5145;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Drenthe (CR);2014 december;4.0;29.3
5146;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Drenthe (CR);2015 december;3.7;27.6
5147;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Drenthe (CR);2016 december;3.1;27.0
5148;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Drenthe (CR);2017 december;3.1;26.4
5149;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Drenthe (CR);2018 december;4.4;28.8
5150;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Drenthe (CR);2019 december;3.9;24.9
5151;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Drenthe (CR);2020 december;3.5;26.8
5152;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidwest-Drenthe (CR);2014 december;0.9;61.5
5153;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidwest-Drenthe (CR);2015 december;0.8;63.0
5154;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidwest-Drenthe (CR);2016 december;0.7;63.8
5155;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidwest-Drenthe (CR);2017 december;1.1;62.6
5156;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidwest-Drenthe (CR);2018 december;1.7;65.3
5157;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidwest-Drenthe (CR);2019 december;1.8;64.4
5158;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidwest-Drenthe (CR);2020 december;1.5;65.8
5159;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noord-Overijssel (CR);2014 december;0.8;92.6
5160;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noord-Overijssel (CR);2015 december;0.7;87.7
5161;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noord-Overijssel (CR);2016 december;0.8;92.3
5162;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noord-Overijssel (CR);2017 december;0.9;92.1
5163;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noord-Overijssel (CR);2018 december;0.9;92.8
5164;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noord-Overijssel (CR);2019 december;1.0;93.4
5165;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noord-Overijssel (CR);2020 december;1.0;94.7
5166;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidwest-Overijssel (CR);2014 december;0.6;118.4
5167;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidwest-Overijssel (CR);2015 december;0.2;120.8
5168;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidwest-Overijssel (CR);2016 december;0.1;113.4
5169;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidwest-Overijssel (CR);2017 december;0.2;118.0
5170;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidwest-Overijssel (CR);2018 december;0.3;120.3
5171;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidwest-Overijssel (CR);2019 december;0.2;117.1
5172;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidwest-Overijssel (CR);2020 december;0.1;110.9
5173;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Twente (CR);2014 december;1.0;107.4
5174;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Twente (CR);2015 december;1.2;103.9
5175;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Twente (CR);2016 december;0.6;100.4
5176;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Twente (CR);2017 december;0.5;103.8
5177;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Twente (CR);2018 december;0.6;99.4
5178;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Twente (CR);2019 december;0.5;102.5
5179;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Twente (CR);2020 december;0.5;105.9
5180;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Veluwe (CR);2014 december;0.2;138.8
5181;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Veluwe (CR);2015 december;0.2;138.9
5182;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Veluwe (CR);2016 december;0.4;141.4
5183;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Veluwe (CR);2017 december;0.4;141.4
5184;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Veluwe (CR);2018 december;0.3;143.0
5185;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Veluwe (CR);2019 december;0.2;142.1
5186;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Veluwe (CR);2020 december;0.2;142.7
5187;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Achterhoek (CR);2014 december;0.2;135.5
5188;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Achterhoek (CR);2015 december;0.1;128.0
5189;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Achterhoek (CR);2016 december;0.1;138.3
5190;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Achterhoek (CR);2017 december;0.1;136.7
5191;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Achterhoek (CR);2018 december;0.0;
5192;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Achterhoek (CR);2019 december;0.1;143.8
5193;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Achterhoek (CR);2020 december;0.1;142.0
5194;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Arnhem/Nijmegen (CR);2014 december;0.1;162.8
5195;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Arnhem/Nijmegen (CR);2015 december;0.1;164.0
5196;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Arnhem/Nijmegen (CR);2016 december;0.1;164.5
5197;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Arnhem/Nijmegen (CR);2017 december;0.1;165.2
5198;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Arnhem/Nijmegen (CR);2018 december;0.1;164.1
5199;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Arnhem/Nijmegen (CR);2019 december;0.1;168.9
5200;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Arnhem/Nijmegen (CR);2020 december;0.2;165.6
5201;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidwest-Gelderland (CR);2014 december;0.1;206.7
5202;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidwest-Gelderland (CR);2015 december;0.0;
5203;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidwest-Gelderland (CR);2016 december;0.0;
5204;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidwest-Gelderland (CR);2017 december;0.0;
5205;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidwest-Gelderland (CR);2018 december;0.1;211.2
5206;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidwest-Gelderland (CR);2019 december;0.0;
5207;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidwest-Gelderland (CR);2020 december;0.0;
5208;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Utrecht (CR);2014 december;0.4;179.8
5209;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Utrecht (CR);2015 december;0.4;180.0
5210;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Utrecht (CR);2016 december;0.3;182.9
5211;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Utrecht (CR);2017 december;0.3;183.1
5212;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Utrecht (CR);2018 december;0.3;184.5
5213;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Utrecht (CR);2019 december;0.3;183.9
5214;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Utrecht (CR);2020 december;0.4;183.8
5215;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Kop van Noord-Holland (CR);2014 december;0.1;178.8
5216;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Kop van Noord-Holland (CR);2015 december;0.1;179.2
5217;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Kop van Noord-Holland (CR);2016 december;0.1;180.2
5218;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Kop van Noord-Holland (CR);2017 december;0.1;181.0
5219;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Kop van Noord-Holland (CR);2018 december;0.0;
5220;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Kop van Noord-Holland (CR);2019 december;0.1;181.8
5221;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Kop van Noord-Holland (CR);2020 december;0.1;184.6
5222;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Alkmaar en omgeving (CR);2014 december;0.0;
5223;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Alkmaar en omgeving (CR);2015 december;0.0;
5224;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Alkmaar en omgeving (CR);2016 december;0.0;
5225;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Alkmaar en omgeving (CR);2017 december;0.0;
5226;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Alkmaar en omgeving (CR);2018 december;0.0;
5227;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Alkmaar en omgeving (CR);2019 december;0.0;
5228;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Alkmaar en omgeving (CR);2020 december;0.0;
5229;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);IJmond (CR);2014 december;0.0;
5230;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);IJmond (CR);2015 december;0.0;
5231;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);IJmond (CR);2016 december;0.0;
5232;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);IJmond (CR);2017 december;0.0;
5233;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);IJmond (CR);2018 december;0.0;
5234;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);IJmond (CR);2019 december;0.0;
5235;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);IJmond (CR);2020 december;0.0;
5236;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Agglomeratie Haarlem (CR);2014 december;0.0;
5237;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Agglomeratie Haarlem (CR);2015 december;0.0;
5238;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Agglomeratie Haarlem (CR);2016 december;0.0;
5239;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Agglomeratie Haarlem (CR);2017 december;0.0;
5240;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Agglomeratie Haarlem (CR);2018 december;0.0;
5241;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Agglomeratie Haarlem (CR);2019 december;0.0;
5242;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Agglomeratie Haarlem (CR);2020 december;0.0;
5243;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zaanstreek (CR);2014 december;0.0;
5244;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zaanstreek (CR);2015 december;0.0;
5245;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zaanstreek (CR);2016 december;0.0;
5246;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zaanstreek (CR);2017 december;0.0;
5247;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zaanstreek (CR);2018 december;0.0;
5248;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zaanstreek (CR);2019 december;0.0;
5249;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zaanstreek (CR);2020 december;0.0;
5250;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Groot-Amsterdam (CR);2014 december;0.3;195.8
5251;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Groot-Amsterdam (CR);2015 december;0.3;193.9
5252;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Groot-Amsterdam (CR);2016 december;0.3;195.0
5253;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Groot-Amsterdam (CR);2017 december;0.2;195.3
5254;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Groot-Amsterdam (CR);2018 december;0.3;194.5
5255;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Groot-Amsterdam (CR);2019 december;0.3;194.8
5256;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Groot-Amsterdam (CR);2020 december;0.3;195.5
5257;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Het Gooi en Vechtstreek (CR);2014 december;0.0;
5258;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Het Gooi en Vechtstreek (CR);2015 december;0.0;
5259;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Het Gooi en Vechtstreek (CR);2016 december;0.0;
5260;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Het Gooi en Vechtstreek (CR);2017 december;0.1;174.4
5261;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Het Gooi en Vechtstreek (CR);2018 december;0.1;175.3
5262;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Het Gooi en Vechtstreek (CR);2019 december;0.1;171.5
5263;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Het Gooi en Vechtstreek (CR);2020 december;0.0;
5264;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Agglomeratie Leiden en Bollenstreek (CR);2014 december;0.0;
5265;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Agglomeratie Leiden en Bollenstreek (CR);2015 december;0.0;
5266;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Agglomeratie Leiden en Bollenstreek (CR);2016 december;0.0;
5267;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Agglomeratie Leiden en Bollenstreek (CR);2017 december;0.0;
5268;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Agglomeratie Leiden en Bollenstreek (CR);2018 december;0.0;
5269;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Agglomeratie Leiden en Bollenstreek (CR);2019 december;0.0;
5270;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Agglomeratie Leiden en Bollenstreek (CR);2020 december;0.0;
5271;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Agglomeratie 's-Gravenhage (CR);2014 december;0.1;238.9
5272;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Agglomeratie 's-Gravenhage (CR);2015 december;0.2;238.0
5273;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Agglomeratie 's-Gravenhage (CR);2016 december;0.2;239.2
5274;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Agglomeratie 's-Gravenhage (CR);2017 december;0.2;239.2
5275;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Agglomeratie 's-Gravenhage (CR);2018 december;0.2;238.3
5276;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Agglomeratie 's-Gravenhage (CR);2019 december;0.1;239.7
5277;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Agglomeratie 's-Gravenhage (CR);2020 december;0.1;240.3
5278;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Delft en Westland (CR);2014 december;0.0;
5279;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Delft en Westland (CR);2015 december;0.0;
5280;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Delft en Westland (CR);2016 december;0.0;
5281;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Delft en Westland (CR);2017 december;0.0;
5282;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Delft en Westland (CR);2018 december;0.0;
5283;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Delft en Westland (CR);2019 december;0.0;
5284;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Delft en Westland (CR);2020 december;0.0;
5285;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Oost-Zuid-Holland (CR);2014 december;0.0;
5286;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Oost-Zuid-Holland (CR);2015 december;0.0;
5287;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Oost-Zuid-Holland (CR);2016 december;0.1;223.2
5288;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Oost-Zuid-Holland (CR);2017 december;0.1;223.1
5289;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Oost-Zuid-Holland (CR);2018 december;0.1;221.8
5290;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Oost-Zuid-Holland (CR);2019 december;0.1;221.6
5291;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Oost-Zuid-Holland (CR);2020 december;0.1;221.5
5292;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Groot-Rijnmond (CR);2014 december;0.3;245.3
5293;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Groot-Rijnmond (CR);2015 december;0.3;245.2
5294;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Groot-Rijnmond (CR);2016 december;0.3;244.1
5295;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Groot-Rijnmond (CR);2017 december;0.3;244.0
5296;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Groot-Rijnmond (CR);2018 december;0.2;247.6
5297;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Groot-Rijnmond (CR);2019 december;0.2;246.1
5298;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Groot-Rijnmond (CR);2020 december;0.2;246.1
5299;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Zuid-Holland (CR);2014 december;0.1;233.7
5300;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Zuid-Holland (CR);2015 december;0.1;232.2
5301;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Zuid-Holland (CR);2016 december;0.1;234.6
5302;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Zuid-Holland (CR);2017 december;0.1;234.4
5303;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Zuid-Holland (CR);2018 december;0.1;237.0
5304;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Zuid-Holland (CR);2019 december;0.1;234.1
5305;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Zuid-Holland (CR);2020 december;0.1;233.7
5306;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zeeuwsch-Vlaanderen (CR);2014 december;0.0;
5307;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zeeuwsch-Vlaanderen (CR);2015 december;0.0;
5308;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zeeuwsch-Vlaanderen (CR);2016 december;0.0;
5309;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zeeuwsch-Vlaanderen (CR);2017 december;0.0;
5310;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zeeuwsch-Vlaanderen (CR);2018 december;0.0;
5311;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zeeuwsch-Vlaanderen (CR);2019 december;0.0;
5312;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zeeuwsch-Vlaanderen (CR);2020 december;0.0;
5313;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Overig Zeeland (CR);2014 december;0.0;
5314;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Overig Zeeland (CR);2015 december;0.0;
5315;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Overig Zeeland (CR);2016 december;0.0;
5316;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Overig Zeeland (CR);2017 december;0.0;
5317;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Overig Zeeland (CR);2018 december;0.0;
5318;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Overig Zeeland (CR);2019 december;0.0;
5319;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Overig Zeeland (CR);2020 december;0.0;
5320;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);West-Noord-Brabant (CR);2014 december;0.1;259.7
5321;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);West-Noord-Brabant (CR);2015 december;0.1;262.9
5322;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);West-Noord-Brabant (CR);2016 december;0.1;259.6
5323;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);West-Noord-Brabant (CR);2017 december;0.1;259.4
5324;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);West-Noord-Brabant (CR);2018 december;0.2;256.5
5325;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);West-Noord-Brabant (CR);2019 december;0.2;255.1
5326;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);West-Noord-Brabant (CR);2020 december;0.1;260.7
5327;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Midden-Noord-Brabant (CR);2014 december;0.1;243.6
5328;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Midden-Noord-Brabant (CR);2015 december;0.1;243.8
5329;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Midden-Noord-Brabant (CR);2016 december;0.1;243.5
5330;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Midden-Noord-Brabant (CR);2017 december;0.1;244.0
5331;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Midden-Noord-Brabant (CR);2018 december;0.1;243.6
5332;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Midden-Noord-Brabant (CR);2019 december;0.1;244.3
5333;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Midden-Noord-Brabant (CR);2020 december;0.1;244.7
5334;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noordoost-Noord-Brabant (CR);2014 december;0.1;216.6
5335;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noordoost-Noord-Brabant (CR);2015 december;0.1;213.4
5336;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noordoost-Noord-Brabant (CR);2016 december;0.1;213.6
5337;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noordoost-Noord-Brabant (CR);2017 december;0.1;212.1
5338;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noordoost-Noord-Brabant (CR);2018 december;0.1;211.8
5339;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noordoost-Noord-Brabant (CR);2019 december;0.1;213.8
5340;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noordoost-Noord-Brabant (CR);2020 december;0.1;212.9
5341;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Noord-Brabant (CR);2014 december;0.2;235.9
5342;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Noord-Brabant (CR);2015 december;0.2;235.8
5343;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Noord-Brabant (CR);2016 december;0.1;239.1
5344;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Noord-Brabant (CR);2017 december;0.1;238.5
5345;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Noord-Brabant (CR);2018 december;0.1;238.4
5346;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Noord-Brabant (CR);2019 december;0.1;236.9
5347;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuidoost-Noord-Brabant (CR);2020 december;0.1;236.4
5348;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noord-Limburg (CR);2014 december;0.0;
5349;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noord-Limburg (CR);2015 december;0.0;
5350;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noord-Limburg (CR);2016 december;0.0;
5351;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noord-Limburg (CR);2017 december;0.0;
5352;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noord-Limburg (CR);2018 december;0.0;
5353;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noord-Limburg (CR);2019 december;0.0;
5354;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Noord-Limburg (CR);2020 december;0.0;
5355;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Midden-Limburg (CR);2014 december;0.0;
5356;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Midden-Limburg (CR);2015 december;0.0;
5357;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Midden-Limburg (CR);2016 december;0.0;
5358;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Midden-Limburg (CR);2017 december;0.0;
5359;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Midden-Limburg (CR);2018 december;0.0;
5360;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Midden-Limburg (CR);2019 december;0.0;
5361;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Midden-Limburg (CR);2020 december;0.0;
5362;Totaal mannen en vrouwen;Totaal;Oost-Groningen (CR);Zuid-Limburg (CR);2014 december;0.0;
