ID;Geslacht;Persoonskenmerken;PositieInDeWerkkring;ArbeidspositiePartner;Perioden;WerkzameBeroepsbevolkingMetPartner_1;WerkzameBeroepsbevolkingInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzBeroepsbevPartnerInkOnbekend_6
5975;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2014;2;2.0;;;;0.0
5976;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2003;6;;;;;
5977;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2004;7;;;;;
5978;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2005;6;6.0;;;;0.0
5979;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2006;7;6.0;;;;0.0
5980;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2007;6;6.0;;;;0.0
5981;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2008;4;4.0;;;;0.0
5982;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2009;4;4.0;;;;0.0
5983;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2010;5;5.0;;;;0.0
5984;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2011;5;5.0;;;;1.0
5985;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2012;6;5.0;;;;1.0
5986;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2013;9;8.0;;;;1.0
5987;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2014;7;6.0;;;;1.0
5988;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: werknemer;2003;17;;;;;
5989;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: werknemer;2004;23;;;;;
5990;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: werknemer;2005;22;20.0;33.3;26.9;22.7;2.0
5991;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: werknemer;2006;20;18.0;41.6;34.6;26.3;2.0
5992;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: werknemer;2007;23;20.0;37.7;31.3;25.5;2.0
5993;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: werknemer;2008;18;16.0;39.4;33.0;25.5;2.0
5994;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: werknemer;2009;19;17.0;44.3;36.6;27.8;2.0
5995;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: werknemer;2010;19;17.0;45.7;38.1;27.7;2.0
5996;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: werknemer;2011;20;18.0;43.6;35.8;28.2;2.0
5997;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: werknemer;2012;22;19.0;45.9;37.3;27.6;2.0
5998;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: werknemer;2013;33;29.0;39.5;33.0;27.2;4.0
5999;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: werknemer;2014;20;17.0;38.4;32.3;27.2;3.0
6000;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2003;14;;;;;
6001;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2004;20;;;;;
6002;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2005;19;17.0;33.1;26.8;23.1;2.0
6003;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2006;17;15.0;36.8;30.0;25.9;2.0
6004;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2007;20;18.0;37.8;31.3;26.1;2.0
6005;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2008;15;13.0;;;;2.0
6006;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2009;16;14.0;;;;2.0
6007;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2010;15;14.0;;;;2.0
6008;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2011;17;15.0;;;;2.0
6009;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2012;18;16.0;44.1;36.0;27.6;2.0
6010;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2013;27;23.0;39.4;32.7;28.0;3.0
6011;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2014;16;14.0;;;;2.0
6012;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2003;3;;;;;
6013;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2004;3;;;;;
6014;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2005;3;3.0;;;;0.0
6015;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2006;3;3.0;;;;0.0
6016;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2007;3;3.0;;;;0.0
6017;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2008;3;3.0;;;;0.0
6018;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2009;3;2.0;;;;0.0
6019;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2010;4;4.0;;;;0.0
6020;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2011;3;3.0;;;;0.0
6021;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2012;3;3.0;;;;1.0
6022;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2013;6;5.0;;;;1.0
6023;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2014;4;3.0;;;;1.0
6024;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfstandige;2003;2;;;;;
6025;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfstandige;2004;3;;;;;
6026;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfstandige;2005;2;2.0;;;;0.0
6027;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfstandige;2006;2;1.0;;;;0.0
6028;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfstandige;2007;2;2.0;;;;0.0
6029;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfstandige;2008;2;2.0;;;;1.0
6030;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfstandige;2009;2;1.0;;;;0.0
6031;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfstandige;2010;3;3.0;;;;0.0
6032;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfstandige;2011;3;3.0;;;;0.0
6033;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfstandige;2012;3;2.0;;;;1.0
6034;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfstandige;2013;5;4.0;;;;1.0
6035;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfstandige;2014;4;3.0;;;;1.0
6036;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2003;0;;;;;
6037;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2004;0;;;;;
6038;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2005;0;0.0;;;;0.0
6039;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2006;0;0.0;;;;0.0
6040;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2007;0;0.0;;;;0.0
6041;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2008;0;0.0;;;;0.0
6042;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2009;0;0.0;;;;0.0
6043;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2010;0;0.0;;;;0.0
6044;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2011;0;0.0;;;;0.0
6045;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2012;0;0.0;;;;0.0
6046;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2013;0;0.0;;;;0.0
6047;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: meewerkend gezinslid;2014;0;0.0;;;;0.0
6048;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2003;0;;;;;
6049;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2004;1;;;;;
6050;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2005;1;1.0;;;;0.0
6051;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2006;1;1.0;;;;0.0
6052;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2007;0;0.0;;;;0.0
6053;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2008;1;0.0;;;;0.0
6054;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2009;0;0.0;;;;0.0
6055;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2010;0;0.0;;;;0.0
6056;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2011;1;1.0;;;;0.0
6057;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2012;0;0.0;;;;0.0
6058;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2013;1;1.0;;;;0.0
6059;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2014;1;0.0;;;;0.0
6060;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2003;2;;;;;
6061;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2004;2;;;;;
6062;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2005;1;1.0;;;;0.0
6063;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2006;1;1.0;;;;0.0
6064;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2007;1;1.0;;;;0.0
6065;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2008;2;1.0;;;;0.0
6066;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2009;2;1.0;;;;0.0
6067;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2010;3;2.0;;;;0.0
6068;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2011;2;2.0;;;;0.0
6069;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2012;2;2.0;;;;1.0
6070;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2013;4;4.0;;;;1.0
6071;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2014;3;2.0;;;;1.0
6072;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2003;0;;;;;
6073;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2004;0;;;;;
6074;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2005;0;0.0;;;;0.0
6075;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2006;0;0.0;;;;0.0
6076;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2007;0;0.0;;;;0.0
6077;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2008;0;0.0;;;;0.0
6078;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2009;0;0.0;;;;0.0
6079;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2010;0;0.0;;;;0.0
6080;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2011;0;0.0;;;;0.0
6081;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2012;0;0.0;;;;0.0
6082;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2013;0;0.0;;;;0.0
6083;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met vaste arbeidsrelatie;Werkkring: positie onbekend;2014;0;0.0;;;;0.0
6084;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2003;4;;;;;
6085;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2004;8;;;;;
6086;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2005;7;6.0;;;;1.0
6087;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2006;8;8.0;;;;1.0
6088;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2007;9;8.0;;;;1.0
6089;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2008;6;6.0;;;;1.0
6090;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2009;5;4.0;;;;1.0
6091;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2010;6;5.0;;;;1.0
6092;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2011;6;6.0;;;;1.0
6093;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2012;8;7.0;;;;2.0
6094;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2013;16;13.0;;;;3.0
6095;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Totaal personen;2014;11;9.0;;;;2.0
6096;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2003;3;;;;;
6097;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2004;6;;;;;
6098;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2005;5;4.0;;;;0.0
6099;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2006;6;6.0;;;;1.0
6100;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2007;7;6.0;;;;0.0
6101;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2008;5;5.0;;;;1.0
6102;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2009;5;4.0;;;;1.0
6103;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2010;5;4.0;;;;1.0
6104;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2011;4;4.0;;;;1.0
6105;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2012;7;5.0;;;;2.0
6106;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2013;13;11.0;;;;2.0
6107;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Beroepsbevolking;2014;8;7.0;;;;2.0
6108;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2003;3;;;;;
6109;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2004;5;;;;;
6110;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2005;4;4.0;;;;0.0
6111;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2006;6;5.0;;;;1.0
6112;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2007;6;6.0;;;;0.0
6113;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2008;5;4.0;;;;1.0
6114;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2009;4;4.0;;;;1.0
6115;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2010;5;4.0;;;;1.0
6116;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2011;4;4.0;;;;1.0
6117;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2012;6;5.0;;;;2.0
6118;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2013;12;10.0;;;;2.0
6119;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2014;8;6.0;;;;2.0
6120;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2003;0;;;;;
6121;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2004;0;;;;;
6122;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2005;0;0.0;;;;0.0
6123;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2006;1;1.0;;;;0.0
6124;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2007;1;1.0;;;;0.0
6125;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2008;0;0.0;;;;0.0
6126;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2009;0;0.0;;;;0.0
6127;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2010;0;0.0;;;;0.0
6128;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2011;0;0.0;;;;0.0
6129;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2012;0;0.0;;;;0.0
6130;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2013;1;1.0;;;;0.0
6131;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2014;0;0.0;;;;0.0
6132;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2003;1;;;;;
6133;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2004;2;;;;;
6134;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2005;2;2.0;;;;0.0
6135;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2006;2;2.0;;;;0.0
6136;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2007;2;2.0;;;;0.0
6137;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2008;1;1.0;;;;0.0
