ID;GeslachtWerknemer;Dienstverband;Bedrijfsgrootte;BedrijfstakkenBranchesSBI93;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
1032;Mannen;Voltijd;Minder dan 10 werknemers;D Industrie;2006;45.0;45.0;18.35;2763.0;2730.0;36340.0;33150.0;3180.0;1220.0;39.2;38.8;1785.0;1785.0
1033;Mannen;Voltijd;Minder dan 10 werknemers;D Industrie;2007;44.0;44.0;19.02;2850.0;2813.0;37460.0;34200.0;3260.0;1260.0;39.4;38.9;1775.0;1775.0
1034;Mannen;Voltijd;Minder dan 10 werknemers;D Industrie;2008;39.0;39.0;20.23;3031.0;2998.0;40370.0;36370.0;4000.0;1530.0;39.3;38.9;1778.0;1778.0
1035;Mannen;Voltijd;Minder dan 10 werknemers;D Industrie;2009;39.0;39.0;20.94;3144.0;3116.0;41550.0;37720.0;3830.0;1560.0;39.3;38.9;1786.0;1786.0
1036;Mannen;Voltijd;Minder dan 10 werknemers;E Productie en distributie van en ..;2006;;;;;;;;;;;;;
1037;Mannen;Voltijd;Minder dan 10 werknemers;E Productie en distributie van en ..;2007;;;;;;;;;;;;;
1038;Mannen;Voltijd;Minder dan 10 werknemers;E Productie en distributie van en ..;2008;;;;;;;;;;;;;
1039;Mannen;Voltijd;Minder dan 10 werknemers;E Productie en distributie van en ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1040;Mannen;Voltijd;Minder dan 10 werknemers;F Bouwnijverheid;2006;56.0;56.0;18.3;2739.0;2717.0;34630.0;32870.0;1770.0;990.0;39.2;38.9;1782.0;1782.0
1041;Mannen;Voltijd;Minder dan 10 werknemers;F Bouwnijverheid;2007;53.0;53.0;18.76;2792.0;2769.0;35340.0;33510.0;1830.0;1080.0;39.3;39.0;1772.0;1772.0
1042;Mannen;Voltijd;Minder dan 10 werknemers;F Bouwnijverheid;2008;52.0;52.0;19.53;2935.0;2915.0;37200.0;35220.0;1970.0;1260.0;39.6;39.4;1791.0;1791.0
1043;Mannen;Voltijd;Minder dan 10 werknemers;F Bouwnijverheid;2009;56.0;56.0;20.37;3090.0;3069.0;39590.0;37080.0;2510.0;1350.0;39.8;39.5;1807.0;1807.0
1044;Mannen;Voltijd;Minder dan 10 werknemers;G Reparatie van consumentenartikelen ..;2006;119.0;119.0;18.12;2736.0;2721.0;36150.0;32840.0;3320.0;1570.0;39.3;39.1;1802.0;1802.0
1045;Mannen;Voltijd;Minder dan 10 werknemers;G Reparatie van consumentenartikelen ..;2007;116.0;116.0;18.64;2795.0;2779.0;36960.0;33540.0;3420.0;1570.0;39.4;39.2;1789.0;1789.0
1046;Mannen;Voltijd;Minder dan 10 werknemers;G Reparatie van consumentenartikelen ..;2008;104.0;104.0;19.63;2945.0;2930.0;39320.0;35340.0;3980.0;1850.0;39.3;39.2;1791.0;1791.0
1047;Mannen;Voltijd;Minder dan 10 werknemers;G Reparatie van consumentenartikelen ..;2009;103.0;103.0;20.36;3064.0;3049.0;40460.0;36770.0;3680.0;1870.0;39.3;39.1;1797.0;1797.0
1048;Mannen;Voltijd;Minder dan 10 werknemers;H Horeca;2006;20.0;20.0;13.76;2012.0;2007.0;25870.0;24150.0;1720.0;430.0;38.2;38.1;1750.0;1750.0
1049;Mannen;Voltijd;Minder dan 10 werknemers;H Horeca;2007;20.0;20.0;14.1;2046.0;2039.0;26280.0;24550.0;1730.0;440.0;38.2;38.1;1735.0;1735.0
1050;Mannen;Voltijd;Minder dan 10 werknemers;H Horeca;2008;13.0;13.0;14.86;2157.0;2153.0;27720.0;25880.0;1840.0;580.0;38.2;38.1;1739.0;1739.0
1051;Mannen;Voltijd;Minder dan 10 werknemers;H Horeca;2009;13.0;13.0;15.5;2253.0;2250.0;29140.0;27040.0;2100.0;630.0;38.1;38.0;1742.0;1742.0
1052;Mannen;Voltijd;Minder dan 10 werknemers;I Vervoer, opslag en communicatie;2006;21.0;21.0;17.11;2799.0;2623.0;37150.0;33590.0;3560.0;1000.0;42.4;40.0;1839.0;1839.0
1053;Mannen;Voltijd;Minder dan 10 werknemers;I Vervoer, opslag en communicatie;2007;21.0;21.0;17.55;2846.0;2670.0;37830.0;34150.0;3680.0;1020.0;42.5;40.0;1825.0;1825.0
1054;Mannen;Voltijd;Minder dan 10 werknemers;I Vervoer, opslag en communicatie;2008;20.0;20.0;18.56;3039.0;2804.0;40180.0;36470.0;3710.0;1200.0;42.9;39.7;1813.0;1813.0
1055;Mannen;Voltijd;Minder dan 10 werknemers;I Vervoer, opslag en communicatie;2009;19.0;19.0;19.04;3137.0;2932.0;41530.0;37640.0;3880.0;1280.0;42.9;40.2;1848.0;1848.0
1056;Mannen;Voltijd;Minder dan 10 werknemers;J Financiële instellingen;2006;25.0;25.0;28.53;4364.0;4358.0;57700.0;52370.0;5330.0;3470.0;39.8;39.7;1833.0;1833.0
1057;Mannen;Voltijd;Minder dan 10 werknemers;J Financiële instellingen;2007;24.0;24.0;29.35;4465.0;4458.0;58850.0;53580.0;5260.0;3540.0;39.9;39.8;1822.0;1822.0
1058;Mannen;Voltijd;Minder dan 10 werknemers;J Financiële instellingen;2008;21.0;21.0;30.69;4679.0;4674.0;62150.0;56150.0;6000.0;3790.0;39.9;39.9;1828.0;1828.0
1059;Mannen;Voltijd;Minder dan 10 werknemers;J Financiële instellingen;2009;21.0;21.0;32.29;4930.0;4926.0;64830.0;59160.0;5680.0;3880.0;39.8;39.8;1831.0;1831.0
1060;Mannen;Voltijd;Minder dan 10 werknemers;K VH en handel in onroerend goed, ..;2006;116.0;116.0;26.98;4120.0;4105.0;53970.0;49440.0;4530.0;2600.0;39.7;39.6;1826.0;1826.0
1061;Mannen;Voltijd;Minder dan 10 werknemers;K VH en handel in onroerend goed, ..;2007;125.0;125.0;26.45;4012.0;3994.0;52710.0;48140.0;4570.0;2510.0;39.8;39.6;1812.0;1812.0
1062;Mannen;Voltijd;Minder dan 10 werknemers;K VH en handel in onroerend goed, ..;2008;113.0;113.0;28.48;4326.0;4316.0;56820.0;51910.0;4910.0;3040.0;39.8;39.7;1819.0;1819.0
1063;Mannen;Voltijd;Minder dan 10 werknemers;K VH en handel in onroerend goed, ..;2009;114.0;114.0;29.46;4490.0;4480.0;58480.0;53880.0;4590.0;3030.0;39.8;39.7;1825.0;1825.0
1064;Mannen;Voltijd;Minder dan 10 werknemers;L Openbaar bestuur, overheidsdiensten ..;2006;;;;;;;;;;;;;
1065;Mannen;Voltijd;Minder dan 10 werknemers;L Openbaar bestuur, overheidsdiensten ..;2007;;;;;;;;;;;;;
1066;Mannen;Voltijd;Minder dan 10 werknemers;L Openbaar bestuur, overheidsdiensten ..;2008;;;;;;;;;;;;;
1067;Mannen;Voltijd;Minder dan 10 werknemers;L Openbaar bestuur, overheidsdiensten ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1068;Mannen;Voltijd;Minder dan 10 werknemers;M Onderwijs;2006;3.0;3.0;20.33;3065.0;3052.0;40560.0;36770.0;3790.0;1520.0;39.2;39.0;1801.0;1801.0
1069;Mannen;Voltijd;Minder dan 10 werknemers;M Onderwijs;2007;5.0;5.0;22.19;3272.0;3259.0;43540.0;39260.0;4280.0;1010.0;39.1;38.9;1763.0;1763.0
1070;Mannen;Voltijd;Minder dan 10 werknemers;M Onderwijs;2008;2.0;2.0;23.58;3563.0;3546.0;46850.0;42750.0;4100.0;2100.0;39.5;39.2;1804.0;1804.0
1071;Mannen;Voltijd;Minder dan 10 werknemers;M Onderwijs;2009;2.0;2.0;25.0;3798.0;3780.0;49360.0;45570.0;3790.0;2390.0;39.6;39.3;1814.0;1814.0
1072;Mannen;Voltijd;Minder dan 10 werknemers;N Gezondheids- en welzijnszorg;2006;9.0;9.0;33.85;4977.0;4972.0;63330.0;59730.0;3600.0;2130.0;38.3;38.3;1762.0;1762.0
1073;Mannen;Voltijd;Minder dan 10 werknemers;N Gezondheids- en welzijnszorg;2007;8.0;8.0;36.35;5347.0;5338.0;67690.0;64160.0;3520.0;2320.0;38.6;38.5;1762.0;1762.0
1074;Mannen;Voltijd;Minder dan 10 werknemers;N Gezondheids- en welzijnszorg;2008;7.0;7.0;37.47;5519.0;5514.0;70040.0;66230.0;3820.0;2590.0;38.6;38.5;1766.0;1766.0
1075;Mannen;Voltijd;Minder dan 10 werknemers;N Gezondheids- en welzijnszorg;2009;8.0;8.0;38.0;5577.0;5571.0;71200.0;66930.0;4280.0;2340.0;38.3;38.3;1759.0;1759.0
1076;Mannen;Voltijd;Minder dan 10 werknemers;O Milieudienstverlening, cultuur, ..;2006;16.0;16.0;18.61;2775.0;2761.0;36290.0;33300.0;2990.0;930.0;38.8;38.6;1780.0;1780.0
1077;Mannen;Voltijd;Minder dan 10 werknemers;O Milieudienstverlening, cultuur, ..;2007;16.0;16.0;19.04;2814.0;2799.0;36960.0;33770.0;3190.0;950.0;38.9;38.8;1764.0;1764.0
1078;Mannen;Voltijd;Minder dan 10 werknemers;O Milieudienstverlening, cultuur, ..;2008;13.0;13.0;20.41;3026.0;3014.0;39750.0;36310.0;3440.0;1160.0;38.8;38.7;1772.0;1772.0
1079;Mannen;Voltijd;Minder dan 10 werknemers;O Milieudienstverlening, cultuur, ..;2009;13.0;13.0;21.07;3134.0;3122.0;40980.0;37610.0;3370.0;1180.0;38.8;38.7;1778.0;1778.0
1080;Mannen;Voltijd;10 tot 100 werknemers;A-O Alle economische activiteiten ..;2006;864.0;864.0;18.64;2870.0;2799.0;39120.0;34440.0;4680.0;990.0;40.1;39.2;1802.0;1802.0
1081;Mannen;Voltijd;10 tot 100 werknemers;A-O Alle economische activiteiten ..;2007;893.0;893.0;19.1;2924.0;2850.0;40000.0;35090.0;4910.0;1030.0;40.2;39.3;1790.0;1790.0
1082;Mannen;Voltijd;10 tot 100 werknemers;A-O Alle economische activiteiten ..;2008;892.0;892.0;19.64;3017.0;2934.0;41170.0;36200.0;4970.0;1190.0;40.3;39.3;1793.0;1793.0
1083;Mannen;Voltijd;10 tot 100 werknemers;A-O Alle economische activiteiten ..;2009;859.0;859.0;20.17;3119.0;3040.0;42490.0;37430.0;5060.0;1220.0;40.4;39.4;1809.0;1809.0
1084;Mannen;Voltijd;10 tot 100 werknemers;A+B Landbouw, bosbouw, visserij;2006;23.0;23.0;15.11;2332.0;2263.0;30860.0;27980.0;2880.0;370.0;39.9;39.1;1797.0;1797.0
1085;Mannen;Voltijd;10 tot 100 werknemers;A+B Landbouw, bosbouw, visserij;2007;24.0;24.0;15.36;2362.0;2290.0;31420.0;28350.0;3070.0;360.0;40.1;39.2;1789.0;1789.0
1086;Mannen;Voltijd;10 tot 100 werknemers;A+B Landbouw, bosbouw, visserij;2008;25.0;25.0;15.68;2411.0;2338.0;31890.0;28930.0;2960.0;440.0;40.1;39.1;1790.0;1790.0
1087;Mannen;Voltijd;10 tot 100 werknemers;A+B Landbouw, bosbouw, visserij;2009;24.0;24.0;16.05;2510.0;2426.0;33100.0;30120.0;2980.0;460.0;40.5;39.5;1814.0;1814.0
1088;Mannen;Voltijd;10 tot 100 werknemers;C Winning van delfstoffen;2006;2.0;2.0;26.32;4063.0;3976.0;59530.0;48750.0;10780.0;640.0;40.6;39.5;1813.0;1813.0
1089;Mannen;Voltijd;10 tot 100 werknemers;C Winning van delfstoffen;2007;2.0;2.0;27.36;4229.0;4134.0;62770.0;50750.0;12020.0;720.0;41.0;39.8;1813.0;1813.0
1090;Mannen;Voltijd;10 tot 100 werknemers;C Winning van delfstoffen;2008;1.0;1.0;26.68;4148.0;4048.0;60950.0;49770.0;11180.0;1010.0;41.1;39.9;1821.0;1821.0
1091;Mannen;Voltijd;10 tot 100 werknemers;C Winning van delfstoffen;2009;1.0;1.0;28.39;4446.0;4323.0;65800.0;53350.0;12450.0;1130.0;41.2;39.9;1827.0;1827.0
1092;Mannen;Voltijd;10 tot 100 werknemers;D Industrie;2006;182.0;182.0;17.55;2681.0;2607.0;36260.0;32170.0;4100.0;620.0;39.7;38.8;1783.0;1783.0
1093;Mannen;Voltijd;10 tot 100 werknemers;D Industrie;2007;183.0;183.0;17.94;2730.0;2650.0;36930.0;32760.0;4170.0;630.0;39.9;38.9;1773.0;1773.0
1094;Mannen;Voltijd;10 tot 100 werknemers;D Industrie;2008;183.0;183.0;18.63;2835.0;2752.0;38480.0;34020.0;4460.0;720.0;39.9;38.9;1772.0;1772.0
1095;Mannen;Voltijd;10 tot 100 werknemers;D Industrie;2009;178.0;178.0;19.21;2927.0;2858.0;39820.0;35130.0;4690.0;750.0;39.8;39.0;1785.0;1785.0
1096;Mannen;Voltijd;10 tot 100 werknemers;E Productie en distributie van en ..;2006;;;;;;;;;;;;;
1097;Mannen;Voltijd;10 tot 100 werknemers;E Productie en distributie van en ..;2007;1.0;1.0;25.2;3788.0;3722.0;54160.0;45450.0;8710.0;1090.0;39.6;39.0;1773.0;1773.0
1098;Mannen;Voltijd;10 tot 100 werknemers;E Productie en distributie van en ..;2008;1.0;1.0;29.55;4422.0;4361.0;63170.0;53060.0;10110.0;1740.0;39.6;39.0;1771.0;1771.0
1099;Mannen;Voltijd;10 tot 100 werknemers;E Productie en distributie van en ..;2009;1.0;1.0;28.82;4307.0;4254.0;62820.0;51690.0;11130.0;1380.0;39.3;38.8;1771.0;1771.0
1100;Mannen;Voltijd;10 tot 100 werknemers;F Bouwnijverheid;2006;138.0;138.0;18.58;2824.0;2778.0;36100.0;33890.0;2210.0;820.0;39.8;39.2;1794.0;1794.0
1101;Mannen;Voltijd;10 tot 100 werknemers;F Bouwnijverheid;2007;139.0;139.0;19.08;2887.0;2837.0;36950.0;34640.0;2310.0;880.0;39.9;39.3;1784.0;1784.0
1102;Mannen;Voltijd;10 tot 100 werknemers;F Bouwnijverheid;2008;132.0;132.0;19.71;3011.0;2957.0;38750.0;36130.0;2620.0;1040.0;40.2;39.6;1800.0;1800.0
1103;Mannen;Voltijd;10 tot 100 werknemers;F Bouwnijverheid;2009;128.0;128.0;20.16;3115.0;3062.0;40220.0;37380.0;2840.0;1100.0;40.5;39.9;1823.0;1823.0
1104;Mannen;Voltijd;10 tot 100 werknemers;G Reparatie van consumentenartikelen ..;2006;188.0;188.0;18.2;2793.0;2748.0;38790.0;33510.0;5270.0;1450.0;39.9;39.3;1812.0;1812.0
1105;Mannen;Voltijd;10 tot 100 werknemers;G Reparatie van consumentenartikelen ..;2007;195.0;195.0;18.75;2860.0;2811.0;39850.0;34330.0;5530.0;1470.0;40.0;39.4;1800.0;1800.0
1106;Mannen;Voltijd;10 tot 100 werknemers;G Reparatie van consumentenartikelen ..;2008;198.0;198.0;19.23;2939.0;2886.0;40750.0;35270.0;5480.0;1650.0;40.0;39.4;1801.0;1801.0
1107;Mannen;Voltijd;10 tot 100 werknemers;G Reparatie van consumentenartikelen ..;2009;191.0;191.0;19.75;3033.0;2981.0;41910.0;36400.0;5510.0;1640.0;40.1;39.4;1811.0;1811.0
1108;Mannen;Voltijd;10 tot 100 werknemers;H Horeca;2006;20.0;20.0;14.39;2134.0;2124.0;27890.0;25610.0;2290.0;360.0;38.6;38.5;1771.0;1771.0
1109;Mannen;Voltijd;10 tot 100 werknemers;H Horeca;2007;22.0;22.0;14.64;2152.0;2140.0;28180.0;25820.0;2350.0;370.0;38.6;38.5;1754.0;1754.0
1110;Mannen;Voltijd;10 tot 100 werknemers;H Horeca;2008;28.0;28.0;14.62;2148.0;2141.0;27910.0;25780.0;2130.0;380.0;38.5;38.5;1758.0;1758.0
1111;Mannen;Voltijd;10 tot 100 werknemers;H Horeca;2009;26.0;26.0;15.16;2228.0;2222.0;29090.0;26740.0;2350.0;390.0;38.4;38.4;1759.0;1759.0
1112;Mannen;Voltijd;10 tot 100 werknemers;I Vervoer, opslag en communicatie;2006;68.0;68.0;15.68;2741.0;2411.0;36750.0;32890.0;3850.0;490.0;44.8;40.1;1846.0;1846.0
1113;Mannen;Voltijd;10 tot 100 werknemers;I Vervoer, opslag en communicatie;2007;70.0;70.0;16.17;2814.0;2477.0;37940.0;33770.0;4170.0;520.0;45.1;40.2;1838.0;1838.0
1114;Mannen;Voltijd;10 tot 100 werknemers;I Vervoer, opslag en communicatie;2008;71.0;71.0;16.7;2929.0;2515.0;39150.0;35150.0;4000.0;560.0;45.3;39.6;1807.0;1807.0
1115;Mannen;Voltijd;10 tot 100 werknemers;I Vervoer, opslag en communicatie;2009;71.0;71.0;16.92;3019.0;2622.0;40430.0;36230.0;4200.0;580.0;45.6;40.4;1859.0;1859.0
1116;Mannen;Voltijd;10 tot 100 werknemers;J Financiële instellingen;2006;14.0;14.0;26.77;4084.0;4066.0;63620.0;49000.0;14620.0;2220.0;39.6;39.5;1822.0;1822.0
1117;Mannen;Voltijd;10 tot 100 werknemers;J Financiële instellingen;2007;15.0;15.0;28.33;4284.0;4264.0;68710.0;51410.0;17300.0;2250.0;39.6;39.5;1806.0;1806.0
1118;Mannen;Voltijd;10 tot 100 werknemers;J Financiële instellingen;2008;14.0;14.0;28.14;4273.0;4254.0;69250.0;51270.0;17970.0;2480.0;39.8;39.6;1814.0;1814.0
1119;Mannen;Voltijd;10 tot 100 werknemers;J Financiële instellingen;2009;13.0;13.0;28.78;4379.0;4354.0;70520.0;52540.0;17970.0;2400.0;39.7;39.5;1815.0;1815.0
1120;Mannen;Voltijd;10 tot 100 werknemers;K VH en handel in onroerend goed, ..;2006;169.0;169.0;21.12;3245.0;3206.0;45520.0;38940.0;6580.0;1470.0;40.0;39.6;1821.0;1821.0
1121;Mannen;Voltijd;10 tot 100 werknemers;K VH en handel in onroerend goed, ..;2007;182.0;182.0;21.42;3266.0;3226.0;45940.0;39190.0;6750.0;1500.0;40.1;39.6;1807.0;1807.0
1122;Mannen;Voltijd;10 tot 100 werknemers;K VH en handel in onroerend goed, ..;2008;184.0;184.0;22.09;3382.0;3342.0;47180.0;40580.0;6600.0;1790.0;40.2;39.7;1815.0;1815.0
1123;Mannen;Voltijd;10 tot 100 werknemers;K VH en handel in onroerend goed, ..;2009;172.0;172.0;22.88;3517.0;3478.0;48730.0;42200.0;6520.0;1890.0;40.1;39.7;1825.0;1825.0
1124;Mannen;Voltijd;10 tot 100 werknemers;L Openbaar bestuur, overheidsdiensten ..;2006;6.0;6.0;21.39;3044.0;3022.0;41790.0;36530.0;5250.0;60.0;36.6;36.4;1695.0;1695.0
1125;Mannen;Voltijd;10 tot 100 werknemers;L Openbaar bestuur, overheidsdiensten ..;2007;6.0;6.0;21.71;3076.0;3051.0;42430.0;36920.0;5510.0;90.0;36.7;36.5;1687.0;1687.0
1126;Mannen;Voltijd;10 tot 100 werknemers;L Openbaar bestuur, overheidsdiensten ..;2008;4.0;4.0;23.38;3282.0;3266.0;45990.0;39380.0;6610.0;110.0;36.5;36.3;1676.0;1676.0
1127;Mannen;Voltijd;10 tot 100 werknemers;L Openbaar bestuur, overheidsdiensten ..;2009;4.0;4.0;23.36;3320.0;3296.0;46640.0;39840.0;6800.0;100.0;36.8;36.5;1693.0;1693.0
1128;Mannen;Voltijd;10 tot 100 werknemers;M Onderwijs;2006;13.0;13.0;20.15;2955.0;2945.0;40390.0;35450.0;4930.0;400.0;38.2;38.0;1753.0;1753.0
1129;Mannen;Voltijd;10 tot 100 werknemers;M Onderwijs;2007;13.0;13.0;20.45;2977.0;2966.0;40730.0;35720.0;5010.0;480.0;38.3;38.1;1741.0;1741.0
1130;Mannen;Voltijd;10 tot 100 werknemers;M Onderwijs;2008;10.0;10.0;21.34;3113.0;3100.0;42760.0;37360.0;5400.0;740.0;38.4;38.3;1743.0;1743.0
1131;Mannen;Voltijd;10 tot 100 werknemers;M Onderwijs;2009;10.0;10.0;22.19;3256.0;3241.0;44670.0;39070.0;5600.0;760.0;38.6;38.4;1752.0;1752.0
1132;Mannen;Voltijd;10 tot 100 werknemers;N Gezondheids- en welzijnszorg;2006;11.0;11.0;23.5;3325.0;3303.0;44830.0;39900.0;4930.0;440.0;36.9;36.7;1686.0;1686.0
1133;Mannen;Voltijd;10 tot 100 werknemers;N Gezondheids- en welzijnszorg;2007;12.0;12.0;23.66;3322.0;3299.0;44840.0;39860.0;4980.0;470.0;36.9;36.7;1673.0;1673.0
1134;Mannen;Voltijd;10 tot 100 werknemers;N Gezondheids- en welzijnszorg;2008;10.0;10.0;25.09;3556.0;3536.0;47950.0;42670.0;5280.0;680.0;37.2;37.0;1691.0;1691.0
1135;Mannen;Voltijd;10 tot 100 werknemers;N Gezondheids- en welzijnszorg;2009;10.0;10.0;25.64;3664.0;3638.0;49720.0;43970.0;5750.0;700.0;37.4;37.2;1703.0;1703.0
1136;Mannen;Voltijd;10 tot 100 werknemers;O Milieudienstverlening, cultuur, ..;2006;30.0;30.0;19.35;2899.0;2861.0;39460.0;34790.0;4680.0;630.0;39.0;38.5;1774.0;1774.0
1137;Mannen;Voltijd;10 tot 100 werknemers;O Milieudienstverlening, cultuur, ..;2007;30.0;30.0;19.77;2938.0;2897.0;39760.0;35250.0;4500.0;620.0;39.2;38.7;1758.0;1758.0
1138;Mannen;Voltijd;10 tot 100 werknemers;O Milieudienstverlening, cultuur, ..;2008;30.0;30.0;20.21;3013.0;2970.0;40700.0;36150.0;4550.0;740.0;39.1;38.6;1764.0;1764.0
1139;Mannen;Voltijd;10 tot 100 werknemers;O Milieudienstverlening, cultuur, ..;2009;29.0;29.0;21.09;3154.0;3109.0;42530.0;37840.0;4680.0;740.0;39.1;38.5;1769.0;1769.0
1140;Mannen;Voltijd;100 werknemers of meer;A-O Alle economische activiteiten ..;2006;1636.0;1636.0;21.58;3206.0;3160.0;45190.0;38480.0;6710.0;640.0;38.9;38.3;1757.0;1757.0
1141;Mannen;Voltijd;100 werknemers of meer;A-O Alle economische activiteiten ..;2007;1667.0;1667.0;22.19;3281.0;3232.0;46640.0;39370.0;7260.0;680.0;39.0;38.5;1748.0;1748.0
1142;Mannen;Voltijd;100 werknemers of meer;A-O Alle economische activiteiten ..;2008;1741.0;1741.0;22.65;3356.0;3304.0;47670.0;40270.0;7390.0;810.0;39.0;38.4;1751.0;1751.0
1143;Mannen;Voltijd;100 werknemers of meer;A-O Alle economische activiteiten ..;2009;1691.0;1691.0;23.24;3463.0;3414.0;48880.0;41560.0;7320.0;820.0;39.1;38.5;1763.0;1763.0
1144;Mannen;Voltijd;100 werknemers of meer;A+B Landbouw, bosbouw, visserij;2006;5.0;5.0;18.3;2813.0;2744.0;38170.0;33760.0;4410.0;670.0;39.9;39.2;1799.0;1799.0
1145;Mannen;Voltijd;100 werknemers of meer;A+B Landbouw, bosbouw, visserij;2007;5.0;5.0;18.72;2869.0;2792.0;38970.0;34430.0;4540.0;750.0;40.1;39.3;1790.0;1790.0
1146;Mannen;Voltijd;100 werknemers of meer;A+B Landbouw, bosbouw, visserij;2008;6.0;6.0;19.38;2987.0;2916.0;41350.0;35850.0;5500.0;900.0;40.5;39.5;1806.0;1806.0
1147;Mannen;Voltijd;100 werknemers of meer;A+B Landbouw, bosbouw, visserij;2009;6.0;6.0;19.03;2965.0;2873.0;40330.0;35580.0;4750.0;870.0;40.8;39.5;1812.0;1812.0
1148;Mannen;Voltijd;100 werknemers of meer;C Winning van delfstoffen;2006;4.0;4.0;34.8;5315.0;5279.0;80690.0;63780.0;16910.0;800.0;40.0;39.7;1821.0;1821.0
1149;Mannen;Voltijd;100 werknemers of meer;C Winning van delfstoffen;2007;4.0;4.0;35.66;5413.0;5378.0;83610.0;64950.0;18660.0;830.0;40.1;39.8;1810.0;1810.0
1150;Mannen;Voltijd;100 werknemers of meer;C Winning van delfstoffen;2008;4.0;4.0;39.33;6012.0;5959.0;91640.0;72140.0;19500.0;910.0;40.4;40.0;1818.0;1818.0
1151;Mannen;Voltijd;100 werknemers of meer;C Winning van delfstoffen;2009;4.0;4.0;36.49;5615.0;5574.0;86170.0;67390.0;18790.0;900.0;40.5;40.1;1833.0;1833.0
1152;Mannen;Voltijd;100 werknemers of meer;D Industrie;2006;333.0;333.0;20.03;3016.0;2961.0;42970.0;36200.0;6770.0;450.0;39.2;38.6;1774.0;1774.0
1153;Mannen;Voltijd;100 werknemers of meer;D Industrie;2007;334.0;334.0;20.56;3080.0;3020.0;44520.0;36960.0;7570.0;480.0;39.4;38.7;1762.0;1762.0
1154;Mannen;Voltijd;100 werknemers of meer;D Industrie;2008;339.0;339.0;21.41;3198.0;3138.0;45620.0;38380.0;7240.0;560.0;39.3;38.6;1759.0;1759.0
1155;Mannen;Voltijd;100 werknemers of meer;D Industrie;2009;322.0;322.0;21.71;3264.0;3209.0;46020.0;39170.0;6850.0;570.0;39.4;38.8;1774.0;1774.0
1156;Mannen;Voltijd;100 werknemers of meer;E Productie en distributie van en ..;2006;16.0;16.0;26.24;3812.0;3756.0;52390.0;45740.0;6650.0;680.0;38.7;38.3;1718.0;1718.0
1157;Mannen;Voltijd;100 werknemers of meer;E Productie en distributie van en ..;2007;17.0;17.0;26.43;3830.0;3776.0;53700.0;45960.0;7740.0;750.0;38.9;38.5;1714.0;1714.0
1158;Mannen;Voltijd;100 werknemers of meer;E Productie en distributie van en ..;2008;16.0;16.0;27.16;3948.0;3900.0;56090.0;47370.0;8720.0;970.0;39.1;38.7;1723.0;1723.0
1159;Mannen;Voltijd;100 werknemers of meer;E Productie en distributie van en ..;2009;17.0;17.0;28.02;4107.0;4057.0;58880.0;49280.0;9600.0;1090.0;39.1;38.7;1738.0;1738.0
1160;Mannen;Voltijd;100 werknemers of meer;F Bouwnijverheid;2006;99.0;99.0;20.42;3199.0;3132.0;42260.0;38390.0;3870.0;1340.0;40.9;40.2;1841.0;1841.0
1161;Mannen;Voltijd;100 werknemers of meer;F Bouwnijverheid;2007;103.0;103.0;20.85;3245.0;3176.0;42790.0;38940.0;3860.0;1400.0;41.0;40.2;1828.0;1828.0
1162;Mannen;Voltijd;100 werknemers of meer;F Bouwnijverheid;2008;104.0;104.0;21.82;3421.0;3337.0;45470.0;41050.0;4420.0;1760.0;41.2;40.4;1836.0;1836.0
1163;Mannen;Voltijd;100 werknemers of meer;F Bouwnijverheid;2009;99.0;99.0;22.57;3570.0;3495.0;47580.0;42840.0;4750.0;1880.0;41.4;40.6;1858.0;1858.0
1164;Mannen;Voltijd;100 werknemers of meer;G Reparatie van consumentenartikelen ..;2006;152.0;152.0;18.83;2873.0;2824.0;40980.0;34470.0;6500.0;1230.0;39.7;39.1;1799.0;1799.0
1165;Mannen;Voltijd;100 werknemers of meer;G Reparatie van consumentenartikelen ..;2007;158.0;158.0;19.41;2944.0;2891.0;42550.0;35320.0;7230.0;1270.0;39.9;39.2;1788.0;1788.0
1166;Mannen;Voltijd;100 werknemers of meer;G Reparatie van consumentenartikelen ..;2008;170.0;170.0;20.0;3033.0;2983.0;43520.0;36400.0;7130.0;1440.0;39.8;39.1;1789.0;1789.0
1167;Mannen;Voltijd;100 werknemers of meer;G Reparatie van consumentenartikelen ..;2009;168.0;168.0;20.58;3144.0;3098.0;44630.0;37730.0;6910.0;1460.0;39.9;39.3;1807.0;1807.0
1168;Mannen;Voltijd;100 werknemers of meer;H Horeca;2006;12.0;12.0;15.46;2354.0;2331.0;31850.0;28250.0;3600.0;500.0;39.6;39.3;1809.0;1809.0
