ID;Populatie;KenmerkenVanHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;GemiddeldGestandaardiseerdInkomen_3;MediaanGestandaardiseerdInkomen_4;GemiddeldBesteedbaarInkomen_5;MediaanBesteedbaarInkomen_6;GestandaardiseerdInkomen1e10Groep_7;GestandaardiseerdInkomen2e10Groep_8;GestandaardiseerdInkomen3e10Groep_9;GestandaardiseerdInkomen4e10Groep_10;GestandaardiseerdInkomen5e10Groep_11;GestandaardiseerdInkomen6e10Groep_12;GestandaardiseerdInkomen7e10Groep_13;GestandaardiseerdInkomen8e10Groep_14;GestandaardiseerdInkomen9e10Groep_15;GestandaardiseerdInkomen10e10Groep_16
6214;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Oost-Zuid-Holland (CR);2011;39.3;30;22.4;19.9;22.4;19.9;12.0;15.0;14.0;12.0;11.0;9.0;8.0;8.0;6.0;6.0
6215;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Oost-Zuid-Holland (CR);2012;40.3;31;22.5;20.2;22.5;20.2;11.0;15.0;14.0;11.0;11.0;10.0;8.0;7.0;6.0;6.0
6216;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Oost-Zuid-Holland (CR);2013;40.9;31;22.6;20.2;22.6;20.2;12.0;14.0;14.0;12.0;10.0;10.0;9.0;8.0;6.0;6.0
6217;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Oost-Zuid-Holland (CR);2014;41.0;31;23.8;20.9;23.8;20.9;11.0;14.0;14.0;12.0;11.0;10.0;9.0;8.0;6.0;6.0
6218;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Oost-Zuid-Holland (CR);2015;41.9;31;23.7;21.1;23.7;21.1;11.0;14.0;14.0;12.0;10.0;10.0;9.0;8.0;7.0;5.0
6219;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Oost-Zuid-Holland (CR);2016;42.5;31;24.6;21.8;24.5;21.7;11.0;14.0;14.0;12.0;11.0;10.0;9.0;8.0;6.0;5.0
6220;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Oost-Zuid-Holland (CR);2017;44.1;32;24.9;22.1;24.9;22.1;12.0;14.0;14.0;12.0;11.0;10.0;9.0;8.0;6.0;5.0
6221;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Oost-Zuid-Holland (CR);2018;45.2;32;25.6;22.6;25.6;22.6;12.0;13.0;15.0;12.0;10.0;10.0;9.0;8.0;6.0;5.0
6222;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Oost-Zuid-Holland (CR);2019;46.2;32;27.2;23.8;27.1;23.7;12.0;13.0;15.0;12.0;11.0;10.0;9.0;8.0;6.0;5.0
6223;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Oost-Zuid-Holland (CR);2020;46.8;33;27.7;24.7;27.7;24.7;12.0;13.0;15.0;12.0;11.0;10.0;9.0;8.0;6.0;5.0
6224;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Oost-Zuid-Holland (CR);2021;47.4;33;28.7;25.7;28.7;25.7;12.0;13.0;15.0;12.0;11.0;9.0;9.0;8.0;6.0;5.0
6225;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Oost-Zuid-Holland (CR);2022;48.4;33;30.4;27.1;30.4;27.0;12.0;14.0;15.0;12.0;11.0;9.0;9.0;8.0;6.0;5.0
6226;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Oost-Zuid-Holland (CR);2023;49.8;33;32.5;29.2;32.4;29.2;11.0;13.0;15.0;13.0;12.0;10.0;9.0;7.0;5.0;4.0
6227;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Groot-Rijnmond (CR);2011;243.1;38;20.4;18.0;20.4;18.0;19.0;17.0;14.0;11.0;9.0;8.0;7.0;6.0;5.0;5.0
6228;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Groot-Rijnmond (CR);2012;246.0;39;20.5;18.2;20.5;18.2;18.0;18.0;14.0;11.0;9.0;8.0;7.0;6.0;5.0;5.0
6229;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Groot-Rijnmond (CR);2013;247.7;39;20.7;18.2;20.7;18.2;18.0;17.0;14.0;11.0;9.0;8.0;7.0;6.0;5.0;5.0
6230;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Groot-Rijnmond (CR);2014;246.1;38;21.6;18.7;21.6;18.7;17.0;18.0;14.0;11.0;9.0;8.0;7.0;6.0;6.0;5.0
6231;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Groot-Rijnmond (CR);2015;251.1;39;21.7;18.9;21.7;18.9;17.0;18.0;14.0;11.0;9.0;8.0;7.0;6.0;5.0;5.0
6232;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Groot-Rijnmond (CR);2016;253.8;39;22.3;19.5;22.3;19.5;17.0;18.0;14.0;11.0;9.0;8.0;7.0;6.0;5.0;4.0
6233;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Groot-Rijnmond (CR);2017;257.3;39;22.9;19.9;22.9;19.9;17.0;18.0;14.0;11.0;9.0;8.0;7.0;6.0;5.0;4.0
6234;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Groot-Rijnmond (CR);2018;259.9;39;23.4;20.4;23.4;20.4;17.0;18.0;14.0;11.0;9.0;8.0;7.0;6.0;5.0;5.0
6235;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Groot-Rijnmond (CR);2019;262.7;39;24.9;21.4;24.9;21.4;17.0;17.0;14.0;11.0;9.0;8.0;7.0;6.0;5.0;4.0
6236;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Groot-Rijnmond (CR);2020;267.0;40;25.4;22.2;25.4;22.2;18.0;17.0;14.0;11.0;9.0;8.0;7.0;6.0;5.0;4.0
6237;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Groot-Rijnmond (CR);2021;268.6;40;26.5;23.0;26.5;23.0;18.0;17.0;14.0;10.0;9.0;8.0;7.0;6.0;5.0;4.0
6238;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Groot-Rijnmond (CR);2022;274.8;40;28.3;24.4;28.3;24.4;17.0;17.0;15.0;10.0;9.0;8.0;7.0;6.0;5.0;4.0
6239;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Groot-Rijnmond (CR);2023;280.0;41;30.3;26.7;30.2;26.7;17.0;17.0;14.0;11.0;10.0;8.0;7.0;6.0;5.0;4.0
6240;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zuidoost-Zuid-Holland (CR);2011;49.6;32;21.2;18.8;21.1;18.8;13.0;16.0;16.0;12.0;10.0;9.0;8.0;7.0;6.0;4.0
6241;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zuidoost-Zuid-Holland (CR);2012;50.1;32;21.5;19.1;21.5;19.1;12.0;16.0;16.0;12.0;10.0;9.0;8.0;7.0;6.0;4.0
6242;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zuidoost-Zuid-Holland (CR);2013;50.5;33;21.9;19.2;21.9;19.2;11.0;16.0;16.0;12.0;10.0;9.0;8.0;7.0;6.0;5.0
6243;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zuidoost-Zuid-Holland (CR);2014;50.2;32;22.8;19.8;22.8;19.8;11.0;16.0;16.0;12.0;10.0;9.0;8.0;7.0;6.0;4.0
6244;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zuidoost-Zuid-Holland (CR);2015;50.9;33;22.8;20.0;22.8;20.0;11.0;16.0;16.0;13.0;10.0;9.0;8.0;7.0;6.0;4.0
6245;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zuidoost-Zuid-Holland (CR);2016;51.7;33;23.5;20.5;23.4;20.5;12.0;16.0;16.0;12.0;10.0;10.0;8.0;7.0;5.0;4.0
6246;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zuidoost-Zuid-Holland (CR);2017;52.7;33;23.9;20.9;23.9;20.8;12.0;16.0;16.0;12.0;10.0;10.0;8.0;7.0;5.0;4.0
6247;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zuidoost-Zuid-Holland (CR);2018;53.1;33;24.5;21.4;24.4;21.4;12.0;16.0;16.0;12.0;10.0;9.0;8.0;7.0;5.0;4.0
6248;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zuidoost-Zuid-Holland (CR);2019;53.5;34;26.1;22.6;26.0;22.5;11.0;16.0;16.0;12.0;10.0;10.0;8.0;7.0;5.0;4.0
6249;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zuidoost-Zuid-Holland (CR);2020;54.2;34;26.6;23.4;26.6;23.4;11.0;16.0;16.0;12.0;10.0;9.0;8.0;7.0;5.0;4.0
6250;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zuidoost-Zuid-Holland (CR);2021;54.8;34;27.6;24.3;27.6;24.3;12.0;16.0;17.0;12.0;10.0;9.0;8.0;7.0;5.0;4.0
6251;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zuidoost-Zuid-Holland (CR);2022;55.9;34;29.3;25.8;29.3;25.8;11.0;16.0;17.0;12.0;10.0;9.0;8.0;7.0;5.0;4.0
6252;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zuidoost-Zuid-Holland (CR);2023;57.9;35;31.3;27.9;31.2;27.9;12.0;16.0;17.0;12.0;11.0;9.0;8.0;6.0;5.0;3.0
6253;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zeeuwsch-Vlaanderen (CR);2011;15.5;32;21.2;19.1;21.2;19.1;11.0;17.0;15.0;13.0;11.0;9.0;7.0;6.0;5.0;5.0
6254;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zeeuwsch-Vlaanderen (CR);2012;15.8;33;21.4;19.3;21.4;19.3;11.0;17.0;15.0;13.0;10.0;9.0;8.0;6.0;5.0;5.0
6255;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zeeuwsch-Vlaanderen (CR);2013;16.0;33;21.9;19.6;21.8;19.6;10.0;16.0;15.0;13.0;11.0;10.0;8.0;6.0;5.0;5.0
6256;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zeeuwsch-Vlaanderen (CR);2014;16.0;33;22.7;20.2;22.7;20.2;10.0;16.0;15.0;13.0;11.0;10.0;8.0;7.0;5.0;5.0
6257;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zeeuwsch-Vlaanderen (CR);2015;16.2;34;22.8;20.3;22.7;20.3;11.0;16.0;15.0;13.0;11.0;10.0;8.0;7.0;5.0;4.0
6258;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zeeuwsch-Vlaanderen (CR);2016;16.6;34;23.2;20.8;23.2;20.8;12.0;15.0;15.0;13.0;11.0;10.0;8.0;6.0;5.0;4.0
6259;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zeeuwsch-Vlaanderen (CR);2017;16.9;35;23.5;21.0;23.5;20.9;13.0;15.0;16.0;12.0;11.0;9.0;8.0;6.0;4.0;4.0
6260;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zeeuwsch-Vlaanderen (CR);2018;17.0;35;24.2;21.7;24.2;21.6;12.0;15.0;16.0;13.0;11.0;10.0;8.0;7.0;5.0;4.0
6261;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zeeuwsch-Vlaanderen (CR);2019;17.3;35;25.4;22.7;25.4;22.7;12.0;15.0;16.0;12.0;11.0;9.0;8.0;7.0;5.0;4.0
6262;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zeeuwsch-Vlaanderen (CR);2020;17.5;36;26.0;23.6;26.0;23.6;13.0;14.0;16.0;13.0;11.0;10.0;8.0;7.0;5.0;4.0
6263;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zeeuwsch-Vlaanderen (CR);2021;17.7;36;27.4;24.5;27.3;24.5;13.0;15.0;16.0;12.0;11.0;9.0;8.0;6.0;5.0;4.0
6264;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zeeuwsch-Vlaanderen (CR);2022;18.1;36;29.2;26.1;29.2;26.1;12.0;15.0;16.0;14.0;11.0;9.0;8.0;6.0;5.0;4.0
6265;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zeeuwsch-Vlaanderen (CR);2023;18.5;37;31.1;28.1;31.0;28.1;12.0;15.0;17.0;13.0;11.0;10.0;8.0;6.0;5.0;3.0
6266;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Overig Zeeland (CR);2011;39.3;33;21.2;19.0;21.2;19.0;14.0;16.0;14.0;12.0;11.0;9.0;8.0;6.0;5.0;4.0
6267;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Overig Zeeland (CR);2012;40.3;34;21.4;19.3;21.4;19.3;13.0;16.0;14.0;12.0;11.0;9.0;8.0;7.0;5.0;5.0
6268;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Overig Zeeland (CR);2013;41.2;34;21.6;19.4;21.6;19.3;13.0;16.0;15.0;12.0;11.0;9.0;8.0;7.0;5.0;5.0
6269;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Overig Zeeland (CR);2014;41.5;34;22.5;19.8;22.5;19.8;13.0;16.0;15.0;12.0;11.0;9.0;8.0;7.0;5.0;4.0
6270;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Overig Zeeland (CR);2015;41.9;34;22.7;20.0;22.7;20.0;13.0;15.0;15.0;12.0;11.0;9.0;8.0;7.0;5.0;4.0
6271;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Overig Zeeland (CR);2016;42.4;35;23.2;20.5;23.2;20.5;14.0;15.0;15.0;13.0;10.0;9.0;8.0;7.0;5.0;4.0
6272;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Overig Zeeland (CR);2017;43.3;35;23.6;20.9;23.6;20.9;14.0;15.0;15.0;12.0;11.0;9.0;8.0;7.0;5.0;4.0
6273;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Overig Zeeland (CR);2018;44.0;36;24.1;21.3;24.0;21.3;14.0;15.0;15.0;12.0;10.0;9.0;8.0;7.0;5.0;4.0
6274;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Overig Zeeland (CR);2019;44.7;36;25.3;22.2;25.3;22.2;14.0;15.0;16.0;12.0;10.0;9.0;8.0;7.0;5.0;4.0
6275;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Overig Zeeland (CR);2020;44.9;36;26.0;23.2;26.0;23.2;14.0;15.0;16.0;12.0;11.0;9.0;8.0;7.0;5.0;4.0
6276;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Overig Zeeland (CR);2021;45.9;36;27.3;24.1;27.3;24.1;14.0;15.0;16.0;12.0;11.0;9.0;8.0;7.0;5.0;4.0
6277;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Overig Zeeland (CR);2022;46.8;37;28.9;25.7;28.8;25.6;13.0;15.0;16.0;13.0;11.0;9.0;9.0;7.0;5.0;4.0
6278;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Overig Zeeland (CR);2023;48.2;37;30.8;27.7;30.7;27.7;13.0;15.0;17.0;13.0;11.0;9.0;8.0;6.0;4.0;3.0
6279;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;West-Noord-Brabant (CR);2011;85.8;32;20.7;18.6;20.7;18.6;16.0;15.0;14.0;12.0;10.0;9.0;7.0;6.0;5.0;5.0
6280;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;West-Noord-Brabant (CR);2012;87.8;32;21.0;18.9;21.0;18.9;16.0;15.0;14.0;12.0;10.0;9.0;8.0;6.0;5.0;5.0
6281;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;West-Noord-Brabant (CR);2013;89.8;33;21.1;19.0;21.1;19.0;16.0;15.0;15.0;11.0;10.0;9.0;8.0;7.0;5.0;5.0
6282;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;West-Noord-Brabant (CR);2014;90.4;33;21.9;19.5;21.9;19.5;16.0;15.0;15.0;12.0;10.0;9.0;7.0;7.0;5.0;4.0
6283;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;West-Noord-Brabant (CR);2015;92.8;34;22.0;19.6;22.0;19.6;16.0;15.0;15.0;12.0;10.0;9.0;7.0;7.0;5.0;4.0
6284;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;West-Noord-Brabant (CR);2016;93.4;34;22.7;20.2;22.6;20.2;16.0;15.0;15.0;12.0;10.0;9.0;8.0;7.0;5.0;4.0
6285;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;West-Noord-Brabant (CR);2017;94.7;34;23.3;20.6;23.3;20.6;16.0;15.0;15.0;12.0;10.0;9.0;8.0;6.0;5.0;4.0
6286;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;West-Noord-Brabant (CR);2018;97.7;35;23.6;20.9;23.6;20.9;16.0;15.0;15.0;12.0;10.0;9.0;8.0;6.0;5.0;4.0
6287;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;West-Noord-Brabant (CR);2019;99.2;35;24.9;21.9;24.9;21.9;16.0;15.0;16.0;12.0;10.0;9.0;7.0;6.0;5.0;4.0
6288;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;West-Noord-Brabant (CR);2020;100.0;35;25.6;22.8;25.6;22.8;16.0;15.0;16.0;12.0;10.0;9.0;8.0;6.0;5.0;4.0
6289;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;West-Noord-Brabant (CR);2021;101.1;35;26.9;23.8;26.9;23.8;15.0;15.0;16.0;12.0;11.0;8.0;8.0;6.0;5.0;4.0
6290;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;West-Noord-Brabant (CR);2022;102.7;35;28.6;25.3;28.5;25.3;15.0;15.0;16.0;12.0;11.0;8.0;8.0;6.0;5.0;4.0
6291;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;West-Noord-Brabant (CR);2023;105.6;36;30.5;27.6;30.5;27.5;14.0;15.0;16.0;13.0;11.0;9.0;8.0;6.0;5.0;4.0
6292;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Midden-Noord-Brabant (CR);2011;69.7;34;19.1;17.5;19.1;17.5;23.0;16.0;13.0;11.0;9.0;8.0;6.0;5.0;5.0;4.0
6293;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Midden-Noord-Brabant (CR);2012;70.9;35;19.2;17.7;19.2;17.7;23.0;16.0;14.0;11.0;9.0;8.0;7.0;5.0;4.0;4.0
6294;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Midden-Noord-Brabant (CR);2013;72.4;35;19.4;17.8;19.4;17.8;23.0;15.0;14.0;11.0;9.0;8.0;7.0;6.0;5.0;4.0
6295;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Midden-Noord-Brabant (CR);2014;73.3;35;20.3;18.3;20.3;18.2;23.0;15.0;14.0;11.0;9.0;8.0;7.0;6.0;5.0;3.0
6296;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Midden-Noord-Brabant (CR);2015;75.3;36;20.4;18.5;20.4;18.5;22.0;15.0;14.0;11.0;9.0;8.0;7.0;6.0;4.0;4.0
6297;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Midden-Noord-Brabant (CR);2016;76.2;36;21.0;19.3;21.0;19.3;22.0;15.0;14.0;12.0;9.0;8.0;7.0;6.0;4.0;3.0
6298;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Midden-Noord-Brabant (CR);2017;77.5;36;21.6;19.7;21.6;19.7;21.0;15.0;15.0;12.0;10.0;8.0;7.0;6.0;4.0;3.0
6299;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Midden-Noord-Brabant (CR);2018;78.7;36;22.1;20.2;22.1;20.2;21.0;15.0;15.0;12.0;10.0;8.0;7.0;6.0;4.0;3.0
6300;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Midden-Noord-Brabant (CR);2019;80.1;37;23.7;21.1;23.7;21.1;21.0;14.0;15.0;12.0;10.0;8.0;7.0;6.0;4.0;3.0
6301;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Midden-Noord-Brabant (CR);2020;81.1;37;24.3;22.0;24.3;22.0;20.0;15.0;15.0;12.0;10.0;8.0;7.0;6.0;4.0;3.0
6302;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Midden-Noord-Brabant (CR);2021;82.2;37;25.4;22.9;25.3;22.9;20.0;15.0;16.0;12.0;10.0;8.0;7.0;6.0;4.0;3.0
6303;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Midden-Noord-Brabant (CR);2022;85.0;38;26.7;24.2;26.7;24.2;20.0;15.0;16.0;12.0;10.0;8.0;7.0;5.0;4.0;3.0
6304;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Midden-Noord-Brabant (CR);2023;87.3;38;28.8;26.4;28.8;26.4;19.0;15.0;16.0;13.0;11.0;8.0;7.0;5.0;4.0;3.0
6305;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Noordoost-Noord-Brabant (CR);2011;79.0;30;21.5;19.2;21.5;19.2;14.0;15.0;15.0;12.0;10.0;9.0;8.0;7.0;6.0;5.0
6306;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Noordoost-Noord-Brabant (CR);2012;80.7;30;21.9;19.5;21.9;19.5;13.0;15.0;15.0;12.0;11.0;9.0;8.0;7.0;6.0;5.0
6307;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Noordoost-Noord-Brabant (CR);2013;82.5;31;22.1;19.6;22.1;19.6;12.0;15.0;15.0;12.0;11.0;9.0;8.0;7.0;6.0;5.0
6308;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Noordoost-Noord-Brabant (CR);2014;83.1;31;22.9;20.2;22.9;20.2;12.0;15.0;15.0;12.0;11.0;10.0;8.0;7.0;6.0;5.0
6309;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Noordoost-Noord-Brabant (CR);2015;85.3;31;22.9;20.4;22.9;20.3;13.0;15.0;15.0;12.0;11.0;10.0;8.0;7.0;6.0;5.0
6310;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Noordoost-Noord-Brabant (CR);2016;86.8;32;23.8;21.1;23.7;21.1;12.0;15.0;15.0;12.0;11.0;10.0;8.0;7.0;5.0;5.0
6311;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Noordoost-Noord-Brabant (CR);2017;89.6;32;24.6;21.3;24.6;21.3;13.0;15.0;15.0;13.0;11.0;9.0;8.0;7.0;5.0;5.0
6312;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Noordoost-Noord-Brabant (CR);2018;90.5;32;24.9;21.8;24.9;21.8;12.0;15.0;15.0;13.0;11.0;9.0;8.0;7.0;5.0;5.0
6313;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Noordoost-Noord-Brabant (CR);2019;92.5;33;26.4;22.9;26.4;22.9;12.0;15.0;15.0;12.0;11.0;9.0;8.0;7.0;5.0;5.0
6314;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Noordoost-Noord-Brabant (CR);2020;94.5;33;27.0;23.7;27.0;23.7;12.0;15.0;15.0;13.0;11.0;9.0;8.0;7.0;5.0;4.0
6315;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Noordoost-Noord-Brabant (CR);2021;96.3;33;28.0;24.7;27.9;24.7;12.0;15.0;16.0;13.0;11.0;9.0;8.0;7.0;5.0;4.0
6316;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Noordoost-Noord-Brabant (CR);2022;99.1;34;29.6;26.2;29.5;26.2;11.0;15.0;16.0;13.0;12.0;9.0;8.0;7.0;5.0;4.0
6317;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Noordoost-Noord-Brabant (CR);2023;101.9;34;31.5;28.2;31.5;28.2;12.0;15.0;16.0;14.0;12.0;9.0;8.0;6.0;5.0;4.0
6318;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zuidoost-Noord-Brabant (CR);2011;107.9;33;21.0;18.8;21.0;18.8;17.0;15.0;14.0;11.0;10.0;9.0;7.0;6.0;5.0;5.0
6319;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zuidoost-Noord-Brabant (CR);2012;110.8;34;21.2;19.0;21.2;19.0;16.0;15.0;14.0;11.0;10.0;9.0;7.0;6.0;6.0;5.0
6320;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zuidoost-Noord-Brabant (CR);2013;112.4;34;21.5;19.2;21.5;19.1;16.0;15.0;14.0;11.0;10.0;9.0;8.0;7.0;6.0;5.0
6321;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zuidoost-Noord-Brabant (CR);2014;113.6;34;22.4;19.6;22.3;19.6;16.0;15.0;14.0;11.0;10.0;9.0;8.0;7.0;6.0;5.0
6322;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zuidoost-Noord-Brabant (CR);2015;116.7;35;22.2;19.8;22.2;19.8;17.0;14.0;14.0;11.0;10.0;9.0;7.0;7.0;6.0;5.0
6323;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zuidoost-Noord-Brabant (CR);2016;119.0;35;23.1;20.4;23.0;20.4;17.0;14.0;14.0;12.0;10.0;9.0;8.0;7.0;5.0;5.0
6324;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zuidoost-Noord-Brabant (CR);2017;122.1;36;24.1;20.8;24.1;20.8;17.0;14.0;14.0;12.0;10.0;9.0;8.0;7.0;5.0;5.0
6325;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zuidoost-Noord-Brabant (CR);2018;124.3;36;24.1;21.3;24.0;21.3;17.0;14.0;14.0;12.0;10.0;9.0;8.0;7.0;5.0;5.0
6326;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zuidoost-Noord-Brabant (CR);2019;126.8;36;25.6;22.4;25.6;22.3;17.0;14.0;14.0;12.0;10.0;9.0;8.0;7.0;5.0;4.0
6327;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zuidoost-Noord-Brabant (CR);2020;128.4;36;26.0;23.2;26.0;23.2;17.0;14.0;14.0;12.0;10.0;9.0;8.0;7.0;5.0;4.0
6328;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zuidoost-Noord-Brabant (CR);2021;130.1;36;27.2;24.2;27.2;24.2;17.0;14.0;14.0;12.0;11.0;9.0;8.0;7.0;5.0;4.0
6329;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Zuidoost-Noord-Brabant (CR);2022;133.9;37;29.1;25.8;29.0;25.8;16.0;14.0;15.0;12.0;11.0;9.0;8.0;6.0;5.0;4.0
