ID;Geslacht;EconomischeActiviteit;Perioden;Oorspronkelijk_1;Seizoengecorrigeerd_2
801;Mannen;4;2006 3e kwartaal;7.0;
802;Mannen;4;2006 4e kwartaal;7.0;
803;Mannen;4;2007 1e kwartaal;7.0;
804;Mannen;4;2007 2e kwartaal;7.0;
805;Mannen;4;2007 3e kwartaal;7.0;
806;Mannen;4;2007 4e kwartaal;6.0;
807;Mannen;4;2008 1e kwartaal;6.0;
808;Mannen;4;2008 2e kwartaal;6.0;
809;Mannen;4;2008 3e kwartaal;6.0;
810;Mannen;4;2008 4e kwartaal;6.0;
811;Mannen;4;2009 1e kwartaal;6.0;
812;Mannen;4;2009 2e kwartaal;7.0;
813;Mannen;4;2009 3e kwartaal;7.0;
814;Mannen;4;2009 4e kwartaal;7.0;
815;Mannen;4;2010 1e kwartaal;7.0;
816;Mannen;4;2010 2e kwartaal;7.0;
817;Mannen;4;2010 3e kwartaal;7.0;
818;Mannen;4;2010 4e kwartaal;7.0;
819;Mannen;4;2011 1e kwartaal;;
820;Mannen;5;2001 1e kwartaal;783.0;
821;Mannen;5;2001 2e kwartaal;785.0;
822;Mannen;5;2001 3e kwartaal;781.0;
823;Mannen;5;2001 4e kwartaal;778.0;
824;Mannen;5;2002 1e kwartaal;769.0;
825;Mannen;5;2002 2e kwartaal;768.0;
826;Mannen;5;2002 3e kwartaal;762.0;
827;Mannen;5;2002 4e kwartaal;757.0;
828;Mannen;5;2003 1e kwartaal;746.0;
829;Mannen;5;2003 2e kwartaal;743.0;
830;Mannen;5;2003 3e kwartaal;735.0;
831;Mannen;5;2003 4e kwartaal;731.0;
832;Mannen;5;2004 1e kwartaal;718.0;
833;Mannen;5;2004 2e kwartaal;718.0;
834;Mannen;5;2004 3e kwartaal;713.0;
835;Mannen;5;2004 4e kwartaal;710.0;
836;Mannen;5;2005 1e kwartaal;704.0;
837;Mannen;5;2005 2e kwartaal;704.0;
838;Mannen;5;2005 3e kwartaal;699.0;
839;Mannen;5;2005 4e kwartaal;696.0;
840;Mannen;5;2006 1e kwartaal;696.0;
841;Mannen;5;2006 2e kwartaal;696.0;
842;Mannen;5;2006 3e kwartaal;692.0;
843;Mannen;5;2006 4e kwartaal;692.0;
844;Mannen;5;2007 1e kwartaal;694.0;
845;Mannen;5;2007 2e kwartaal;696.0;
846;Mannen;5;2007 3e kwartaal;697.0;
847;Mannen;5;2007 4e kwartaal;698.0;
848;Mannen;5;2008 1e kwartaal;700.0;
849;Mannen;5;2008 2e kwartaal;700.0;
850;Mannen;5;2008 3e kwartaal;703.0;
851;Mannen;5;2008 4e kwartaal;702.0;
852;Mannen;5;2009 1e kwartaal;692.0;
853;Mannen;5;2009 2e kwartaal;682.0;
854;Mannen;5;2009 3e kwartaal;670.0;
855;Mannen;5;2009 4e kwartaal;663.0;
856;Mannen;5;2010 1e kwartaal;655.0;
857;Mannen;5;2010 2e kwartaal;654.0;
858;Mannen;5;2010 3e kwartaal;652.0;
859;Mannen;5;2010 4e kwartaal;653.0;
860;Mannen;5;2011 1e kwartaal;;
861;Mannen;6;2001 1e kwartaal;27.0;
862;Mannen;6;2001 2e kwartaal;27.0;
863;Mannen;6;2001 3e kwartaal;26.0;
864;Mannen;6;2001 4e kwartaal;26.0;
865;Mannen;6;2002 1e kwartaal;27.0;
866;Mannen;6;2002 2e kwartaal;27.0;
867;Mannen;6;2002 3e kwartaal;27.0;
868;Mannen;6;2002 4e kwartaal;27.0;
869;Mannen;6;2003 1e kwartaal;27.0;
870;Mannen;6;2003 2e kwartaal;27.0;
871;Mannen;6;2003 3e kwartaal;26.0;
872;Mannen;6;2003 4e kwartaal;26.0;
873;Mannen;6;2004 1e kwartaal;26.0;
874;Mannen;6;2004 2e kwartaal;26.0;
875;Mannen;6;2004 3e kwartaal;25.0;
876;Mannen;6;2004 4e kwartaal;25.0;
877;Mannen;6;2005 1e kwartaal;25.0;
878;Mannen;6;2005 2e kwartaal;25.0;
879;Mannen;6;2005 3e kwartaal;25.0;
880;Mannen;6;2005 4e kwartaal;24.0;
881;Mannen;6;2006 1e kwartaal;24.0;
882;Mannen;6;2006 2e kwartaal;24.0;
883;Mannen;6;2006 3e kwartaal;24.0;
884;Mannen;6;2006 4e kwartaal;24.0;
885;Mannen;6;2007 1e kwartaal;24.0;
886;Mannen;6;2007 2e kwartaal;24.0;
887;Mannen;6;2007 3e kwartaal;24.0;
888;Mannen;6;2007 4e kwartaal;24.0;
889;Mannen;6;2008 1e kwartaal;25.0;
890;Mannen;6;2008 2e kwartaal;25.0;
891;Mannen;6;2008 3e kwartaal;25.0;
892;Mannen;6;2008 4e kwartaal;25.0;
893;Mannen;6;2009 1e kwartaal;25.0;
894;Mannen;6;2009 2e kwartaal;26.0;
895;Mannen;6;2009 3e kwartaal;26.0;
896;Mannen;6;2009 4e kwartaal;27.0;
897;Mannen;6;2010 1e kwartaal;26.0;
898;Mannen;6;2010 2e kwartaal;26.0;
899;Mannen;6;2010 3e kwartaal;27.0;
900;Mannen;6;2010 4e kwartaal;28.0;
901;Mannen;6;2011 1e kwartaal;;
902;Mannen;7;2001 1e kwartaal;386.0;
903;Mannen;7;2001 2e kwartaal;394.0;
904;Mannen;7;2001 3e kwartaal;395.0;
905;Mannen;7;2001 4e kwartaal;393.0;
906;Mannen;7;2002 1e kwartaal;384.0;
907;Mannen;7;2002 2e kwartaal;390.0;
908;Mannen;7;2002 3e kwartaal;390.0;
909;Mannen;7;2002 4e kwartaal;385.0;
910;Mannen;7;2003 1e kwartaal;366.0;
911;Mannen;7;2003 2e kwartaal;371.0;
912;Mannen;7;2003 3e kwartaal;370.0;
913;Mannen;7;2003 4e kwartaal;366.0;
914;Mannen;7;2004 1e kwartaal;355.0;
915;Mannen;7;2004 2e kwartaal;358.0;
916;Mannen;7;2004 3e kwartaal;358.0;
917;Mannen;7;2004 4e kwartaal;356.0;
918;Mannen;7;2005 1e kwartaal;348.0;
919;Mannen;7;2005 2e kwartaal;354.0;
920;Mannen;7;2005 3e kwartaal;355.0;
921;Mannen;7;2005 4e kwartaal;355.0;
922;Mannen;7;2006 1e kwartaal;348.0;
923;Mannen;7;2006 2e kwartaal;352.0;
924;Mannen;7;2006 3e kwartaal;352.0;
925;Mannen;7;2006 4e kwartaal;353.0;
926;Mannen;7;2007 1e kwartaal;353.0;
927;Mannen;7;2007 2e kwartaal;355.0;
928;Mannen;7;2007 3e kwartaal;357.0;
929;Mannen;7;2007 4e kwartaal;355.0;
930;Mannen;7;2008 1e kwartaal;352.0;
931;Mannen;7;2008 2e kwartaal;358.0;
932;Mannen;7;2008 3e kwartaal;360.0;
933;Mannen;7;2008 4e kwartaal;357.0;
934;Mannen;7;2009 1e kwartaal;353.0;
935;Mannen;7;2009 2e kwartaal;353.0;
936;Mannen;7;2009 3e kwartaal;348.0;
937;Mannen;7;2009 4e kwartaal;344.0;
938;Mannen;7;2010 1e kwartaal;336.0;
939;Mannen;7;2010 2e kwartaal;340.0;
940;Mannen;7;2010 3e kwartaal;338.0;
941;Mannen;7;2010 4e kwartaal;335.0;
942;Mannen;7;2011 1e kwartaal;;
943;Mannen;8;2001 1e kwartaal;672.0;
944;Mannen;8;2001 2e kwartaal;681.0;
945;Mannen;8;2001 3e kwartaal;686.0;
946;Mannen;8;2001 4e kwartaal;683.0;
947;Mannen;8;2002 1e kwartaal;675.0;
948;Mannen;8;2002 2e kwartaal;682.0;
949;Mannen;8;2002 3e kwartaal;685.0;
950;Mannen;8;2002 4e kwartaal;683.0;
951;Mannen;8;2003 1e kwartaal;677.0;
952;Mannen;8;2003 2e kwartaal;682.0;
953;Mannen;8;2003 3e kwartaal;683.0;
954;Mannen;8;2003 4e kwartaal;678.0;
955;Mannen;8;2004 1e kwartaal;677.0;
956;Mannen;8;2004 2e kwartaal;679.0;
957;Mannen;8;2004 3e kwartaal;679.0;
958;Mannen;8;2004 4e kwartaal;672.0;
959;Mannen;8;2005 1e kwartaal;666.0;
960;Mannen;8;2005 2e kwartaal;668.0;
961;Mannen;8;2005 3e kwartaal;669.0;
962;Mannen;8;2005 4e kwartaal;665.0;
963;Mannen;8;2006 1e kwartaal;676.0;
964;Mannen;8;2006 2e kwartaal;681.0;
965;Mannen;8;2006 3e kwartaal;685.0;
966;Mannen;8;2006 4e kwartaal;686.0;
967;Mannen;8;2007 1e kwartaal;690.0;
968;Mannen;8;2007 2e kwartaal;700.0;
969;Mannen;8;2007 3e kwartaal;708.0;
970;Mannen;8;2007 4e kwartaal;708.0;
971;Mannen;8;2008 1e kwartaal;708.0;
972;Mannen;8;2008 2e kwartaal;719.0;
973;Mannen;8;2008 3e kwartaal;724.0;
974;Mannen;8;2008 4e kwartaal;722.0;
975;Mannen;8;2009 1e kwartaal;714.0;
976;Mannen;8;2009 2e kwartaal;715.0;
977;Mannen;8;2009 3e kwartaal;712.0;
978;Mannen;8;2009 4e kwartaal;711.0;
979;Mannen;8;2010 1e kwartaal;701.0;
980;Mannen;8;2010 2e kwartaal;709.0;
981;Mannen;8;2010 3e kwartaal;712.0;
982;Mannen;8;2010 4e kwartaal;717.0;
983;Mannen;8;2011 1e kwartaal;;
984;Mannen;9;2001 1e kwartaal;125.0;
985;Mannen;9;2001 2e kwartaal;132.0;
986;Mannen;9;2001 3e kwartaal;133.0;
987;Mannen;9;2001 4e kwartaal;128.0;
988;Mannen;9;2002 1e kwartaal;127.0;
989;Mannen;9;2002 2e kwartaal;134.0;
990;Mannen;9;2002 3e kwartaal;134.0;
991;Mannen;9;2002 4e kwartaal;129.0;
992;Mannen;9;2003 1e kwartaal;127.0;
993;Mannen;9;2003 2e kwartaal;133.0;
994;Mannen;9;2003 3e kwartaal;132.0;
995;Mannen;9;2003 4e kwartaal;126.0;
996;Mannen;9;2004 1e kwartaal;125.0;
997;Mannen;9;2004 2e kwartaal;131.0;
998;Mannen;9;2004 3e kwartaal;130.0;
999;Mannen;9;2004 4e kwartaal;124.0;
1000;Mannen;9;2005 1e kwartaal;128.0;
1001;Mannen;9;2005 2e kwartaal;131.0;
1002;Mannen;9;2005 3e kwartaal;128.0;
1003;Mannen;9;2005 4e kwartaal;121.0;
1004;Mannen;9;2006 1e kwartaal;125.0;
1005;Mannen;9;2006 2e kwartaal;133.0;
1006;Mannen;9;2006 3e kwartaal;136.0;
1007;Mannen;9;2006 4e kwartaal;132.0;
1008;Mannen;9;2007 1e kwartaal;132.0;
1009;Mannen;9;2007 2e kwartaal;141.0;
1010;Mannen;9;2007 3e kwartaal;143.0;
1011;Mannen;9;2007 4e kwartaal;139.0;
1012;Mannen;9;2008 1e kwartaal;136.0;
1013;Mannen;9;2008 2e kwartaal;144.0;
1014;Mannen;9;2008 3e kwartaal;146.0;
1015;Mannen;9;2008 4e kwartaal;142.0;
1016;Mannen;9;2009 1e kwartaal;135.0;
1017;Mannen;9;2009 2e kwartaal;143.0;
1018;Mannen;9;2009 3e kwartaal;143.0;
1019;Mannen;9;2009 4e kwartaal;140.0;
1020;Mannen;9;2010 1e kwartaal;135.0;
1021;Mannen;9;2010 2e kwartaal;145.0;
1022;Mannen;9;2010 3e kwartaal;146.0;
1023;Mannen;9;2010 4e kwartaal;144.0;
1024;Mannen;9;2011 1e kwartaal;;
1025;Mannen;10;2001 1e kwartaal;350.0;
1026;Mannen;10;2001 2e kwartaal;354.0;
1027;Mannen;10;2001 3e kwartaal;358.0;
1028;Mannen;10;2001 4e kwartaal;357.0;
1029;Mannen;10;2002 1e kwartaal;353.0;
1030;Mannen;10;2002 2e kwartaal;353.0;
1031;Mannen;10;2002 3e kwartaal;353.0;
1032;Mannen;10;2002 4e kwartaal;351.0;
1033;Mannen;10;2003 1e kwartaal;346.0;
1034;Mannen;10;2003 2e kwartaal;348.0;
1035;Mannen;10;2003 3e kwartaal;348.0;
1036;Mannen;10;2003 4e kwartaal;346.0;
1037;Mannen;10;2004 1e kwartaal;339.0;
1038;Mannen;10;2004 2e kwartaal;341.0;
1039;Mannen;10;2004 3e kwartaal;342.0;
1040;Mannen;10;2004 4e kwartaal;339.0;
1041;Mannen;10;2005 1e kwartaal;339.0;
1042;Mannen;10;2005 2e kwartaal;340.0;
1043;Mannen;10;2005 3e kwartaal;340.0;
1044;Mannen;10;2005 4e kwartaal;336.0;
1045;Mannen;10;2006 1e kwartaal;333.0;
1046;Mannen;10;2006 2e kwartaal;334.0;
1047;Mannen;10;2006 3e kwartaal;335.0;
1048;Mannen;10;2006 4e kwartaal;336.0;
1049;Mannen;10;2007 1e kwartaal;337.0;
1050;Mannen;10;2007 2e kwartaal;341.0;
1051;Mannen;10;2007 3e kwartaal;342.0;
1052;Mannen;10;2007 4e kwartaal;342.0;
1053;Mannen;10;2008 1e kwartaal;342.0;
1054;Mannen;10;2008 2e kwartaal;345.0;
1055;Mannen;10;2008 3e kwartaal;345.0;
1056;Mannen;10;2008 4e kwartaal;344.0;
1057;Mannen;10;2009 1e kwartaal;337.0;
1058;Mannen;10;2009 2e kwartaal;335.0;
1059;Mannen;10;2009 3e kwartaal;333.0;
1060;Mannen;10;2009 4e kwartaal;331.0;
1061;Mannen;10;2010 1e kwartaal;324.0;
1062;Mannen;10;2010 2e kwartaal;327.0;
1063;Mannen;10;2010 3e kwartaal;327.0;
1064;Mannen;10;2010 4e kwartaal;328.0;
1065;Mannen;10;2011 1e kwartaal;;
1066;Mannen;11;2001 1e kwartaal;160.0;
1067;Mannen;11;2001 2e kwartaal;161.0;
1068;Mannen;11;2001 3e kwartaal;160.0;
1069;Mannen;11;2001 4e kwartaal;159.0;
1070;Mannen;11;2002 1e kwartaal;159.0;
1071;Mannen;11;2002 2e kwartaal;160.0;
1072;Mannen;11;2002 3e kwartaal;158.0;
1073;Mannen;11;2002 4e kwartaal;158.0;
1074;Mannen;11;2003 1e kwartaal;156.0;
1075;Mannen;11;2003 2e kwartaal;156.0;
1076;Mannen;11;2003 3e kwartaal;155.0;
1077;Mannen;11;2003 4e kwartaal;155.0;
1078;Mannen;11;2004 1e kwartaal;152.0;
1079;Mannen;11;2004 2e kwartaal;152.0;
1080;Mannen;11;2004 3e kwartaal;151.0;
1081;Mannen;11;2004 4e kwartaal;151.0;
1082;Mannen;11;2005 1e kwartaal;153.0;
1083;Mannen;11;2005 2e kwartaal;153.0;
1084;Mannen;11;2005 3e kwartaal;153.0;
1085;Mannen;11;2005 4e kwartaal;151.0;
1086;Mannen;11;2006 1e kwartaal;157.0;
1087;Mannen;11;2006 2e kwartaal;158.0;
1088;Mannen;11;2006 3e kwartaal;157.0;
1089;Mannen;11;2006 4e kwartaal;157.0;
1090;Mannen;11;2007 1e kwartaal;155.0;
1091;Mannen;11;2007 2e kwartaal;159.0;
1092;Mannen;11;2007 3e kwartaal;157.0;
1093;Mannen;11;2007 4e kwartaal;157.0;
1094;Mannen;11;2008 1e kwartaal;154.0;
1095;Mannen;11;2008 2e kwartaal;159.0;
1096;Mannen;11;2008 3e kwartaal;156.0;
1097;Mannen;11;2008 4e kwartaal;155.0;
1098;Mannen;11;2009 1e kwartaal;152.0;
1099;Mannen;11;2009 2e kwartaal;156.0;
1100;Mannen;11;2009 3e kwartaal;153.0;
1101;Mannen;11;2009 4e kwartaal;152.0;
1102;Mannen;11;2010 1e kwartaal;143.0;
1103;Mannen;11;2010 2e kwartaal;148.0;
1104;Mannen;11;2010 3e kwartaal;145.0;
1105;Mannen;11;2010 4e kwartaal;145.0;
1106;Mannen;11;2011 1e kwartaal;;
1107;Mannen;12;2001 1e kwartaal;768.0;
1108;Mannen;12;2001 2e kwartaal;799.0;
1109;Mannen;12;2001 3e kwartaal;810.0;
1110;Mannen;12;2001 4e kwartaal;779.0;
1111;Mannen;12;2002 1e kwartaal;758.0;
1112;Mannen;12;2002 2e kwartaal;785.0;
1113;Mannen;12;2002 3e kwartaal;794.0;
1114;Mannen;12;2002 4e kwartaal;762.0;
1115;Mannen;12;2003 1e kwartaal;742.0;
1116;Mannen;12;2003 2e kwartaal;765.0;
1117;Mannen;12;2003 3e kwartaal;773.0;
1118;Mannen;12;2003 4e kwartaal;745.0;
1119;Mannen;12;2004 1e kwartaal;721.0;
1120;Mannen;12;2004 2e kwartaal;755.0;
1121;Mannen;12;2004 3e kwartaal;776.0;
1122;Mannen;12;2004 4e kwartaal;757.0;
1123;Mannen;12;2005 1e kwartaal;756.0;
1124;Mannen;12;2005 2e kwartaal;790.0;
1125;Mannen;12;2005 3e kwartaal;806.0;
1126;Mannen;12;2005 4e kwartaal;787.0;
1127;Mannen;12;2006 1e kwartaal;796.0;
1128;Mannen;12;2006 2e kwartaal;834.0;
1129;Mannen;12;2006 3e kwartaal;863.0;
1130;Mannen;12;2006 4e kwartaal;866.0;
1131;Mannen;12;2007 1e kwartaal;854.0;
1132;Mannen;12;2007 2e kwartaal;893.0;
1133;Mannen;12;2007 3e kwartaal;918.0;
1134;Mannen;12;2007 4e kwartaal;916.0;
1135;Mannen;12;2008 1e kwartaal;898.0;
1136;Mannen;12;2008 2e kwartaal;929.0;
1137;Mannen;12;2008 3e kwartaal;943.0;
1138;Mannen;12;2008 4e kwartaal;930.0;
1139;Mannen;12;2009 1e kwartaal;877.0;
1140;Mannen;12;2009 2e kwartaal;879.0;
1141;Mannen;12;2009 3e kwartaal;880.0;
1142;Mannen;12;2009 4e kwartaal;871.0;
1143;Mannen;12;2010 1e kwartaal;820.0;
1144;Mannen;12;2010 2e kwartaal;857.0;
1145;Mannen;12;2010 3e kwartaal;877.0;
1146;Mannen;12;2010 4e kwartaal;875.0;
1147;Mannen;12;2011 1e kwartaal;;
1148;Mannen;13;2001 1e kwartaal;342.0;
1149;Mannen;13;2001 2e kwartaal;343.0;
1150;Mannen;13;2001 3e kwartaal;343.0;
1151;Mannen;13;2001 4e kwartaal;346.0;
1152;Mannen;13;2002 1e kwartaal;345.0;
1153;Mannen;13;2002 2e kwartaal;346.0;
1154;Mannen;13;2002 3e kwartaal;347.0;
1155;Mannen;13;2002 4e kwartaal;349.0;
1156;Mannen;13;2003 1e kwartaal;360.0;
1157;Mannen;13;2003 2e kwartaal;359.0;
1158;Mannen;13;2003 3e kwartaal;356.0;
1159;Mannen;13;2003 4e kwartaal;354.0;
1160;Mannen;13;2004 1e kwartaal;349.0;
1161;Mannen;13;2004 2e kwartaal;347.0;
1162;Mannen;13;2004 3e kwartaal;345.0;
1163;Mannen;13;2004 4e kwartaal;341.0;
1164;Mannen;13;2005 1e kwartaal;337.0;
1165;Mannen;13;2005 2e kwartaal;338.0;
1166;Mannen;13;2005 3e kwartaal;338.0;
1167;Mannen;13;2005 4e kwartaal;339.0;
1168;Mannen;13;2006 1e kwartaal;334.0;
1169;Mannen;13;2006 2e kwartaal;335.0;
1170;Mannen;13;2006 3e kwartaal;332.0;
1171;Mannen;13;2006 4e kwartaal;334.0;
1172;Mannen;13;2007 1e kwartaal;333.0;
1173;Mannen;13;2007 2e kwartaal;333.0;
1174;Mannen;13;2007 3e kwartaal;331.0;
1175;Mannen;13;2007 4e kwartaal;329.0;
1176;Mannen;13;2008 1e kwartaal;330.0;
1177;Mannen;13;2008 2e kwartaal;330.0;
1178;Mannen;13;2008 3e kwartaal;327.0;
1179;Mannen;13;2008 4e kwartaal;327.0;
1180;Mannen;13;2009 1e kwartaal;330.0;
1181;Mannen;13;2009 2e kwartaal;332.0;
1182;Mannen;13;2009 3e kwartaal;330.0;
1183;Mannen;13;2009 4e kwartaal;334.0;
1184;Mannen;13;2010 1e kwartaal;338.0;
1185;Mannen;13;2010 2e kwartaal;339.0;
1186;Mannen;13;2010 3e kwartaal;333.0;
1187;Mannen;13;2010 4e kwartaal;334.0;
1188;Mannen;13;2011 1e kwartaal;;
1189;Mannen;14;2001 1e kwartaal;183.0;
1190;Mannen;14;2001 2e kwartaal;184.0;
1191;Mannen;14;2001 3e kwartaal;183.0;
1192;Mannen;14;2001 4e kwartaal;185.0;
1193;Mannen;14;2002 1e kwartaal;183.0;
1194;Mannen;14;2002 2e kwartaal;184.0;
1195;Mannen;14;2002 3e kwartaal;184.0;
1196;Mannen;14;2002 4e kwartaal;186.0;
1197;Mannen;14;2003 1e kwartaal;193.0;
1198;Mannen;14;2003 2e kwartaal;194.0;
1199;Mannen;14;2003 3e kwartaal;189.0;
1200;Mannen;14;2003 4e kwartaal;189.0;
1201;Mannen;14;2004 1e kwartaal;183.0;
1202;Mannen;14;2004 2e kwartaal;184.0;
1203;Mannen;14;2004 3e kwartaal;182.0;
1204;Mannen;14;2004 4e kwartaal;182.0;
1205;Mannen;14;2005 1e kwartaal;178.0;
1206;Mannen;14;2005 2e kwartaal;180.0;
1207;Mannen;14;2005 3e kwartaal;178.0;
1208;Mannen;14;2005 4e kwartaal;180.0;
1209;Mannen;14;2006 1e kwartaal;184.0;
1210;Mannen;14;2006 2e kwartaal;185.0;
1211;Mannen;14;2006 3e kwartaal;181.0;
1212;Mannen;14;2006 4e kwartaal;186.0;
1213;Mannen;14;2007 1e kwartaal;187.0;
1214;Mannen;14;2007 2e kwartaal;188.0;
1215;Mannen;14;2007 3e kwartaal;183.0;
1216;Mannen;14;2007 4e kwartaal;186.0;
1217;Mannen;14;2008 1e kwartaal;189.0;
1218;Mannen;14;2008 2e kwartaal;190.0;
1219;Mannen;14;2008 3e kwartaal;185.0;
1220;Mannen;14;2008 4e kwartaal;188.0;
1221;Mannen;14;2009 1e kwartaal;190.0;
1222;Mannen;14;2009 2e kwartaal;190.0;
1223;Mannen;14;2009 3e kwartaal;186.0;
1224;Mannen;14;2009 4e kwartaal;188.0;
1225;Mannen;14;2010 1e kwartaal;192.0;
1226;Mannen;14;2010 2e kwartaal;191.0;
1227;Mannen;14;2010 3e kwartaal;185.0;
1228;Mannen;14;2010 4e kwartaal;187.0;
1229;Mannen;14;2011 1e kwartaal;;
1230;Mannen;15;2001 1e kwartaal;178.0;
1231;Mannen;15;2001 2e kwartaal;181.0;
1232;Mannen;15;2001 3e kwartaal;185.0;
1233;Mannen;15;2001 4e kwartaal;186.0;
1234;Mannen;15;2002 1e kwartaal;188.0;
1235;Mannen;15;2002 2e kwartaal;189.0;
1236;Mannen;15;2002 3e kwartaal;193.0;
1237;Mannen;15;2002 4e kwartaal;192.0;
1238;Mannen;15;2003 1e kwartaal;193.0;
1239;Mannen;15;2003 2e kwartaal;196.0;
1240;Mannen;15;2003 3e kwartaal;199.0;
1241;Mannen;15;2003 4e kwartaal;197.0;
1242;Mannen;15;2004 1e kwartaal;196.0;
1243;Mannen;15;2004 2e kwartaal;197.0;
1244;Mannen;15;2004 3e kwartaal;199.0;
1245;Mannen;15;2004 4e kwartaal;198.0;
1246;Mannen;15;2005 1e kwartaal;193.0;
1247;Mannen;15;2005 2e kwartaal;194.0;
1248;Mannen;15;2005 3e kwartaal;195.0;
1249;Mannen;15;2005 4e kwartaal;195.0;
1250;Mannen;15;2006 1e kwartaal;209.0;
1251;Mannen;15;2006 2e kwartaal;210.0;
1252;Mannen;15;2006 3e kwartaal;211.0;
1253;Mannen;15;2006 4e kwartaal;212.0;
1254;Mannen;15;2007 1e kwartaal;211.0;
1255;Mannen;15;2007 2e kwartaal;213.0;
1256;Mannen;15;2007 3e kwartaal;214.0;
1257;Mannen;15;2007 4e kwartaal;214.0;
1258;Mannen;15;2008 1e kwartaal;213.0;
1259;Mannen;15;2008 2e kwartaal;213.0;
1260;Mannen;15;2008 3e kwartaal;214.0;
1261;Mannen;15;2008 4e kwartaal;213.0;
1262;Mannen;15;2009 1e kwartaal;216.0;
1263;Mannen;15;2009 2e kwartaal;218.0;
1264;Mannen;15;2009 3e kwartaal;219.0;
1265;Mannen;15;2009 4e kwartaal;219.0;
1266;Mannen;15;2010 1e kwartaal;221.0;
1267;Mannen;15;2010 2e kwartaal;222.0;
1268;Mannen;15;2010 3e kwartaal;222.0;
1269;Mannen;15;2010 4e kwartaal;224.0;
1270;Mannen;15;2011 1e kwartaal;;
1271;Mannen;16;2001 1e kwartaal;156.0;
1272;Mannen;16;2001 2e kwartaal;160.0;
1273;Mannen;16;2001 3e kwartaal;161.0;
1274;Mannen;16;2001 4e kwartaal;163.0;
1275;Mannen;16;2002 1e kwartaal;162.0;
1276;Mannen;16;2002 2e kwartaal;164.0;
1277;Mannen;16;2002 3e kwartaal;164.0;
1278;Mannen;16;2002 4e kwartaal;166.0;
1279;Mannen;16;2003 1e kwartaal;162.0;
1280;Mannen;16;2003 2e kwartaal;164.0;
1281;Mannen;16;2003 3e kwartaal;163.0;
1282;Mannen;16;2003 4e kwartaal;162.0;
1283;Mannen;16;2004 1e kwartaal;160.0;
1284;Mannen;16;2004 2e kwartaal;163.0;
1285;Mannen;16;2004 3e kwartaal;162.0;
1286;Mannen;16;2004 4e kwartaal;160.0;
1287;Mannen;16;2005 1e kwartaal;161.0;
1288;Mannen;16;2005 2e kwartaal;162.0;
1289;Mannen;16;2005 3e kwartaal;160.0;
1290;Mannen;16;2005 4e kwartaal;158.0;
1291;Mannen;16;2006 1e kwartaal;162.0;
1292;Mannen;16;2006 2e kwartaal;164.0;
1293;Mannen;16;2006 3e kwartaal;161.0;
1294;Mannen;16;2006 4e kwartaal;163.0;
1295;Mannen;16;2007 1e kwartaal;164.0;
1296;Mannen;16;2007 2e kwartaal;167.0;
1297;Mannen;16;2007 3e kwartaal;166.0;
1298;Mannen;16;2007 4e kwartaal;170.0;
1299;Mannen;16;2008 1e kwartaal;168.0;
1300;Mannen;16;2008 2e kwartaal;171.0;
1301;Mannen;16;2008 3e kwartaal;169.0;
1302;Mannen;16;2008 4e kwartaal;173.0;
1303;Mannen;16;2009 1e kwartaal;170.0;
1304;Mannen;16;2009 2e kwartaal;173.0;
1305;Mannen;16;2009 3e kwartaal;168.0;
1306;Mannen;16;2009 4e kwartaal;173.0;
1307;Mannen;16;2010 1e kwartaal;170.0;
1308;Mannen;16;2010 2e kwartaal;173.0;
1309;Mannen;16;2010 3e kwartaal;167.0;
1310;Mannen;16;2010 4e kwartaal;171.0;
1311;Mannen;16;2011 1e kwartaal;;
1312;Vrouwen;1;2001 1e kwartaal;3195.0;
1313;Vrouwen;1;2001 2e kwartaal;3280.0;
1314;Vrouwen;1;2001 3e kwartaal;3326.0;
1315;Vrouwen;1;2001 4e kwartaal;3301.0;
1316;Vrouwen;1;2002 1e kwartaal;3286.0;
1317;Vrouwen;1;2002 2e kwartaal;3353.0;
1318;Vrouwen;1;2002 3e kwartaal;3384.0;
1319;Vrouwen;1;2002 4e kwartaal;3352.0;
1320;Vrouwen;1;2003 1e kwartaal;3317.0;
1321;Vrouwen;1;2003 2e kwartaal;3369.0;
1322;Vrouwen;1;2003 3e kwartaal;3381.0;
1323;Vrouwen;1;2003 4e kwartaal;3339.0;
1324;Vrouwen;1;2004 1e kwartaal;3301.0;
1325;Vrouwen;1;2004 2e kwartaal;3350.0;
1326;Vrouwen;1;2004 3e kwartaal;3373.0;
1327;Vrouwen;1;2004 4e kwartaal;3336.0;
1328;Vrouwen;1;2005 1e kwartaal;3338.0;
1329;Vrouwen;1;2005 2e kwartaal;3393.0;
1330;Vrouwen;1;2005 3e kwartaal;3412.0;
1331;Vrouwen;1;2005 4e kwartaal;3380.0;
1332;Vrouwen;1;2006 1e kwartaal;3365.0;
1333;Vrouwen;1;2006 2e kwartaal;3416.0;
1334;Vrouwen;1;2006 3e kwartaal;3451.0;
1335;Vrouwen;1;2006 4e kwartaal;3469.0;
1336;Vrouwen;1;2007 1e kwartaal;3459.0;
1337;Vrouwen;1;2007 2e kwartaal;3529.0;
1338;Vrouwen;1;2007 3e kwartaal;3568.0;
1339;Vrouwen;1;2007 4e kwartaal;3569.0;
1340;Vrouwen;1;2008 1e kwartaal;3555.0;
1341;Vrouwen;1;2008 2e kwartaal;3612.0;
1342;Vrouwen;1;2008 3e kwartaal;3627.0;
