ID;Bedrijfsgroep;Positie;Geslacht;KerkelijkeGezindte;Personen_1
4586;508;Posities A + B;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;2.0
4587;508;Posities A + B;Totaal mannen en vrouwen;Roomsch-Katholiek;7.0
4588;508;Posities A + B;Totaal mannen en vrouwen;Israëliet;1.0
4589;508;Posities A + B;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;1.0
4590;508;Posities A + B;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;7.0
4591;508;Posities A + B;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
4592;508;Posities A + B;Mannen;Totaal alle kerkelijke gezindten;26.0
4593;508;Posities A + B;Mannen;Nederduitsch Hervormd;7.0
4594;508;Posities A + B;Mannen;Waalsch Hervormd;0.0
4595;508;Posities A + B;Mannen;Remonstrant;0.0
4596;508;Posities A + B;Mannen;Christelijk Gereformeerd;0.0
4597;508;Posities A + B;Mannen;Doopsgezind;0.0
4598;508;Posities A + B;Mannen;Evangelisch Luthersch;1.0
4599;508;Posities A + B;Mannen;Hersteld Evangelisch Luthersch;0.0
4600;508;Posities A + B;Mannen;Behorend tot de gereformeerde kerken;2.0
4601;508;Posities A + B;Mannen;Roomsch-Katholiek;7.0
4602;508;Posities A + B;Mannen;Israëliet;1.0
4603;508;Posities A + B;Mannen;Tot een andere kerk. gezindte behorend;1.0
4604;508;Posities A + B;Mannen;Tot geen kerkelijke gezindte behorend;7.0
4605;508;Posities A + B;Mannen;Kerkelijke gezindte onbekend;0.0
4606;508;Posities A + B;Vrouwen;Totaal alle kerkelijke gezindten;0.0
4607;508;Posities A + B;Vrouwen;Nederduitsch Hervormd;0.0
4608;508;Posities A + B;Vrouwen;Waalsch Hervormd;0.0
4609;508;Posities A + B;Vrouwen;Remonstrant;0.0
4610;508;Posities A + B;Vrouwen;Christelijk Gereformeerd;0.0
4611;508;Posities A + B;Vrouwen;Doopsgezind;0.0
4612;508;Posities A + B;Vrouwen;Evangelisch Luthersch;0.0
4613;508;Posities A + B;Vrouwen;Hersteld Evangelisch Luthersch;0.0
4614;508;Posities A + B;Vrouwen;Behorend tot de gereformeerde kerken;0.0
4615;508;Posities A + B;Vrouwen;Roomsch-Katholiek;0.0
4616;508;Posities A + B;Vrouwen;Israëliet;0.0
4617;508;Posities A + B;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
4618;508;Posities A + B;Vrouwen;Tot geen kerkelijke gezindte behorend;0.0
4619;508;Posities A + B;Vrouwen;Kerkelijke gezindte onbekend;0.0
4620;509;Totaal der klasse of groep;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;81.0
4621;509;Totaal der klasse of groep;Totaal mannen en vrouwen;Nederduitsch Hervormd;34.0
4622;509;Totaal der klasse of groep;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
4623;509;Totaal der klasse of groep;Totaal mannen en vrouwen;Remonstrant;0.0
4624;509;Totaal der klasse of groep;Totaal mannen en vrouwen;Christelijk Gereformeerd;0.0
4625;509;Totaal der klasse of groep;Totaal mannen en vrouwen;Doopsgezind;0.0
4626;509;Totaal der klasse of groep;Totaal mannen en vrouwen;Evangelisch Luthersch;1.0
4627;509;Totaal der klasse of groep;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;0.0
4628;509;Totaal der klasse of groep;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;8.0
4629;509;Totaal der klasse of groep;Totaal mannen en vrouwen;Roomsch-Katholiek;17.0
4630;509;Totaal der klasse of groep;Totaal mannen en vrouwen;Israëliet;0.0
4631;509;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;1.0
4632;509;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;20.0
4633;509;Totaal der klasse of groep;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
4634;509;Totaal der klasse of groep;Mannen;Totaal alle kerkelijke gezindten;74.0
4635;509;Totaal der klasse of groep;Mannen;Nederduitsch Hervormd;33.0
4636;509;Totaal der klasse of groep;Mannen;Waalsch Hervormd;0.0
4637;509;Totaal der klasse of groep;Mannen;Remonstrant;0.0
4638;509;Totaal der klasse of groep;Mannen;Christelijk Gereformeerd;0.0
4639;509;Totaal der klasse of groep;Mannen;Doopsgezind;0.0
4640;509;Totaal der klasse of groep;Mannen;Evangelisch Luthersch;1.0
4641;509;Totaal der klasse of groep;Mannen;Hersteld Evangelisch Luthersch;0.0
4642;509;Totaal der klasse of groep;Mannen;Behorend tot de gereformeerde kerken;8.0
4643;509;Totaal der klasse of groep;Mannen;Roomsch-Katholiek;13.0
4644;509;Totaal der klasse of groep;Mannen;Israëliet;0.0
4645;509;Totaal der klasse of groep;Mannen;Tot een andere kerk. gezindte behorend;1.0
4646;509;Totaal der klasse of groep;Mannen;Tot geen kerkelijke gezindte behorend;18.0
4647;509;Totaal der klasse of groep;Mannen;Kerkelijke gezindte onbekend;0.0
4648;509;Totaal der klasse of groep;Vrouwen;Totaal alle kerkelijke gezindten;7.0
4649;509;Totaal der klasse of groep;Vrouwen;Nederduitsch Hervormd;1.0
4650;509;Totaal der klasse of groep;Vrouwen;Waalsch Hervormd;0.0
4651;509;Totaal der klasse of groep;Vrouwen;Remonstrant;0.0
4652;509;Totaal der klasse of groep;Vrouwen;Christelijk Gereformeerd;0.0
4653;509;Totaal der klasse of groep;Vrouwen;Doopsgezind;0.0
4654;509;Totaal der klasse of groep;Vrouwen;Evangelisch Luthersch;0.0
4655;509;Totaal der klasse of groep;Vrouwen;Hersteld Evangelisch Luthersch;0.0
4656;509;Totaal der klasse of groep;Vrouwen;Behorend tot de gereformeerde kerken;0.0
4657;509;Totaal der klasse of groep;Vrouwen;Roomsch-Katholiek;4.0
4658;509;Totaal der klasse of groep;Vrouwen;Israëliet;0.0
4659;509;Totaal der klasse of groep;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
4660;509;Totaal der klasse of groep;Vrouwen;Tot geen kerkelijke gezindte behorend;2.0
4661;509;Totaal der klasse of groep;Vrouwen;Kerkelijke gezindte onbekend;0.0
4662;509;Posities A + B;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;4.0
4663;509;Posities A + B;Totaal mannen en vrouwen;Nederduitsch Hervormd;1.0
4664;509;Posities A + B;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
4665;509;Posities A + B;Totaal mannen en vrouwen;Remonstrant;0.0
4666;509;Posities A + B;Totaal mannen en vrouwen;Christelijk Gereformeerd;0.0
4667;509;Posities A + B;Totaal mannen en vrouwen;Doopsgezind;0.0
4668;509;Posities A + B;Totaal mannen en vrouwen;Evangelisch Luthersch;0.0
4669;509;Posities A + B;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;0.0
4670;509;Posities A + B;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;0.0
4671;509;Posities A + B;Totaal mannen en vrouwen;Roomsch-Katholiek;1.0
4672;509;Posities A + B;Totaal mannen en vrouwen;Israëliet;0.0
4673;509;Posities A + B;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;0.0
4674;509;Posities A + B;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;2.0
4675;509;Posities A + B;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
4676;509;Posities A + B;Mannen;Totaal alle kerkelijke gezindten;4.0
4677;509;Posities A + B;Mannen;Nederduitsch Hervormd;1.0
4678;509;Posities A + B;Mannen;Waalsch Hervormd;0.0
4679;509;Posities A + B;Mannen;Remonstrant;0.0
4680;509;Posities A + B;Mannen;Christelijk Gereformeerd;0.0
4681;509;Posities A + B;Mannen;Doopsgezind;0.0
4682;509;Posities A + B;Mannen;Evangelisch Luthersch;0.0
4683;509;Posities A + B;Mannen;Hersteld Evangelisch Luthersch;0.0
4684;509;Posities A + B;Mannen;Behorend tot de gereformeerde kerken;0.0
4685;509;Posities A + B;Mannen;Roomsch-Katholiek;1.0
4686;509;Posities A + B;Mannen;Israëliet;0.0
4687;509;Posities A + B;Mannen;Tot een andere kerk. gezindte behorend;0.0
4688;509;Posities A + B;Mannen;Tot geen kerkelijke gezindte behorend;2.0
4689;509;Posities A + B;Mannen;Kerkelijke gezindte onbekend;0.0
4690;509;Posities A + B;Vrouwen;Totaal alle kerkelijke gezindten;0.0
4691;509;Posities A + B;Vrouwen;Nederduitsch Hervormd;0.0
4692;509;Posities A + B;Vrouwen;Waalsch Hervormd;0.0
4693;509;Posities A + B;Vrouwen;Remonstrant;0.0
4694;509;Posities A + B;Vrouwen;Christelijk Gereformeerd;0.0
4695;509;Posities A + B;Vrouwen;Doopsgezind;0.0
4696;509;Posities A + B;Vrouwen;Evangelisch Luthersch;0.0
4697;509;Posities A + B;Vrouwen;Hersteld Evangelisch Luthersch;0.0
4698;509;Posities A + B;Vrouwen;Behorend tot de gereformeerde kerken;0.0
4699;509;Posities A + B;Vrouwen;Roomsch-Katholiek;0.0
4700;509;Posities A + B;Vrouwen;Israëliet;0.0
4701;509;Posities A + B;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
4702;509;Posities A + B;Vrouwen;Tot geen kerkelijke gezindte behorend;0.0
4703;509;Posities A + B;Vrouwen;Kerkelijke gezindte onbekend;0.0
4704;510;Totaal der klasse of groep;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;573.0
4705;510;Totaal der klasse of groep;Totaal mannen en vrouwen;Nederduitsch Hervormd;149.0
4706;510;Totaal der klasse of groep;Totaal mannen en vrouwen;Waalsch Hervormd;1.0
4707;510;Totaal der klasse of groep;Totaal mannen en vrouwen;Remonstrant;1.0
4708;510;Totaal der klasse of groep;Totaal mannen en vrouwen;Christelijk Gereformeerd;3.0
4709;510;Totaal der klasse of groep;Totaal mannen en vrouwen;Doopsgezind;2.0
4710;510;Totaal der klasse of groep;Totaal mannen en vrouwen;Evangelisch Luthersch;9.0
4711;510;Totaal der klasse of groep;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;2.0
4712;510;Totaal der klasse of groep;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;12.0
4713;510;Totaal der klasse of groep;Totaal mannen en vrouwen;Roomsch-Katholiek;173.0
4714;510;Totaal der klasse of groep;Totaal mannen en vrouwen;Israëliet;6.0
4715;510;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;11.0
4716;510;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;204.0
4717;510;Totaal der klasse of groep;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
4718;510;Totaal der klasse of groep;Mannen;Totaal alle kerkelijke gezindten;561.0
4719;510;Totaal der klasse of groep;Mannen;Nederduitsch Hervormd;146.0
4720;510;Totaal der klasse of groep;Mannen;Waalsch Hervormd;0.0
4721;510;Totaal der klasse of groep;Mannen;Remonstrant;0.0
4722;510;Totaal der klasse of groep;Mannen;Christelijk Gereformeerd;2.0
4723;510;Totaal der klasse of groep;Mannen;Doopsgezind;2.0
4724;510;Totaal der klasse of groep;Mannen;Evangelisch Luthersch;9.0
4725;510;Totaal der klasse of groep;Mannen;Hersteld Evangelisch Luthersch;2.0
4726;510;Totaal der klasse of groep;Mannen;Behorend tot de gereformeerde kerken;12.0
4727;510;Totaal der klasse of groep;Mannen;Roomsch-Katholiek;171.0
4728;510;Totaal der klasse of groep;Mannen;Israëliet;6.0
4729;510;Totaal der klasse of groep;Mannen;Tot een andere kerk. gezindte behorend;11.0
4730;510;Totaal der klasse of groep;Mannen;Tot geen kerkelijke gezindte behorend;200.0
4731;510;Totaal der klasse of groep;Mannen;Kerkelijke gezindte onbekend;0.0
4732;510;Totaal der klasse of groep;Vrouwen;Totaal alle kerkelijke gezindten;12.0
4733;510;Totaal der klasse of groep;Vrouwen;Nederduitsch Hervormd;3.0
4734;510;Totaal der klasse of groep;Vrouwen;Waalsch Hervormd;1.0
4735;510;Totaal der klasse of groep;Vrouwen;Remonstrant;1.0
4736;510;Totaal der klasse of groep;Vrouwen;Christelijk Gereformeerd;1.0
4737;510;Totaal der klasse of groep;Vrouwen;Doopsgezind;0.0
4738;510;Totaal der klasse of groep;Vrouwen;Evangelisch Luthersch;0.0
4739;510;Totaal der klasse of groep;Vrouwen;Hersteld Evangelisch Luthersch;0.0
4740;510;Totaal der klasse of groep;Vrouwen;Behorend tot de gereformeerde kerken;0.0
4741;510;Totaal der klasse of groep;Vrouwen;Roomsch-Katholiek;2.0
4742;510;Totaal der klasse of groep;Vrouwen;Israëliet;0.0
4743;510;Totaal der klasse of groep;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
4744;510;Totaal der klasse of groep;Vrouwen;Tot geen kerkelijke gezindte behorend;4.0
4745;510;Totaal der klasse of groep;Vrouwen;Kerkelijke gezindte onbekend;0.0
4746;510;Posities A + B;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;43.0
4747;510;Posities A + B;Totaal mannen en vrouwen;Nederduitsch Hervormd;9.0
4748;510;Posities A + B;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
4749;510;Posities A + B;Totaal mannen en vrouwen;Remonstrant;0.0
4750;510;Posities A + B;Totaal mannen en vrouwen;Christelijk Gereformeerd;0.0
4751;510;Posities A + B;Totaal mannen en vrouwen;Doopsgezind;0.0
4752;510;Posities A + B;Totaal mannen en vrouwen;Evangelisch Luthersch;0.0
4753;510;Posities A + B;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;0.0
4754;510;Posities A + B;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;0.0
4755;510;Posities A + B;Totaal mannen en vrouwen;Roomsch-Katholiek;20.0
4756;510;Posities A + B;Totaal mannen en vrouwen;Israëliet;0.0
4757;510;Posities A + B;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;2.0
4758;510;Posities A + B;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;12.0
4759;510;Posities A + B;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
4760;510;Posities A + B;Mannen;Totaal alle kerkelijke gezindten;43.0
4761;510;Posities A + B;Mannen;Nederduitsch Hervormd;9.0
4762;510;Posities A + B;Mannen;Waalsch Hervormd;0.0
4763;510;Posities A + B;Mannen;Remonstrant;0.0
4764;510;Posities A + B;Mannen;Christelijk Gereformeerd;0.0
4765;510;Posities A + B;Mannen;Doopsgezind;0.0
4766;510;Posities A + B;Mannen;Evangelisch Luthersch;0.0
4767;510;Posities A + B;Mannen;Hersteld Evangelisch Luthersch;0.0
4768;510;Posities A + B;Mannen;Behorend tot de gereformeerde kerken;0.0
4769;510;Posities A + B;Mannen;Roomsch-Katholiek;20.0
4770;510;Posities A + B;Mannen;Israëliet;0.0
4771;510;Posities A + B;Mannen;Tot een andere kerk. gezindte behorend;2.0
4772;510;Posities A + B;Mannen;Tot geen kerkelijke gezindte behorend;12.0
4773;510;Posities A + B;Mannen;Kerkelijke gezindte onbekend;0.0
4774;510;Posities A + B;Vrouwen;Totaal alle kerkelijke gezindten;0.0
4775;510;Posities A + B;Vrouwen;Nederduitsch Hervormd;0.0
4776;510;Posities A + B;Vrouwen;Waalsch Hervormd;0.0
4777;510;Posities A + B;Vrouwen;Remonstrant;0.0
4778;510;Posities A + B;Vrouwen;Christelijk Gereformeerd;0.0
4779;510;Posities A + B;Vrouwen;Doopsgezind;0.0
4780;510;Posities A + B;Vrouwen;Evangelisch Luthersch;0.0
4781;510;Posities A + B;Vrouwen;Hersteld Evangelisch Luthersch;0.0
4782;510;Posities A + B;Vrouwen;Behorend tot de gereformeerde kerken;0.0
4783;510;Posities A + B;Vrouwen;Roomsch-Katholiek;0.0
4784;510;Posities A + B;Vrouwen;Israëliet;0.0
4785;510;Posities A + B;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
4786;510;Posities A + B;Vrouwen;Tot geen kerkelijke gezindte behorend;0.0
4787;510;Posities A + B;Vrouwen;Kerkelijke gezindte onbekend;0.0
4788;511;Totaal der klasse of groep;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;994.0
4789;511;Totaal der klasse of groep;Totaal mannen en vrouwen;Nederduitsch Hervormd;7.0
4790;511;Totaal der klasse of groep;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
4791;511;Totaal der klasse of groep;Totaal mannen en vrouwen;Remonstrant;0.0
4792;511;Totaal der klasse of groep;Totaal mannen en vrouwen;Christelijk Gereformeerd;1.0
4793;511;Totaal der klasse of groep;Totaal mannen en vrouwen;Doopsgezind;0.0
4794;511;Totaal der klasse of groep;Totaal mannen en vrouwen;Evangelisch Luthersch;0.0
4795;511;Totaal der klasse of groep;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;0.0
4796;511;Totaal der klasse of groep;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;0.0
4797;511;Totaal der klasse of groep;Totaal mannen en vrouwen;Roomsch-Katholiek;983.0
4798;511;Totaal der klasse of groep;Totaal mannen en vrouwen;Israëliet;0.0
4799;511;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;0.0
4800;511;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;3.0
4801;511;Totaal der klasse of groep;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
4802;511;Totaal der klasse of groep;Mannen;Totaal alle kerkelijke gezindten;991.0
4803;511;Totaal der klasse of groep;Mannen;Nederduitsch Hervormd;7.0
4804;511;Totaal der klasse of groep;Mannen;Waalsch Hervormd;0.0
4805;511;Totaal der klasse of groep;Mannen;Remonstrant;0.0
4806;511;Totaal der klasse of groep;Mannen;Christelijk Gereformeerd;1.0
4807;511;Totaal der klasse of groep;Mannen;Doopsgezind;0.0
4808;511;Totaal der klasse of groep;Mannen;Evangelisch Luthersch;0.0
4809;511;Totaal der klasse of groep;Mannen;Hersteld Evangelisch Luthersch;0.0
4810;511;Totaal der klasse of groep;Mannen;Behorend tot de gereformeerde kerken;0.0
4811;511;Totaal der klasse of groep;Mannen;Roomsch-Katholiek;980.0
4812;511;Totaal der klasse of groep;Mannen;Israëliet;0.0
4813;511;Totaal der klasse of groep;Mannen;Tot een andere kerk. gezindte behorend;0.0
4814;511;Totaal der klasse of groep;Mannen;Tot geen kerkelijke gezindte behorend;3.0
4815;511;Totaal der klasse of groep;Mannen;Kerkelijke gezindte onbekend;0.0
4816;511;Totaal der klasse of groep;Vrouwen;Totaal alle kerkelijke gezindten;3.0
4817;511;Totaal der klasse of groep;Vrouwen;Nederduitsch Hervormd;0.0
4818;511;Totaal der klasse of groep;Vrouwen;Waalsch Hervormd;0.0
4819;511;Totaal der klasse of groep;Vrouwen;Remonstrant;0.0
4820;511;Totaal der klasse of groep;Vrouwen;Christelijk Gereformeerd;0.0
4821;511;Totaal der klasse of groep;Vrouwen;Doopsgezind;0.0
4822;511;Totaal der klasse of groep;Vrouwen;Evangelisch Luthersch;0.0
4823;511;Totaal der klasse of groep;Vrouwen;Hersteld Evangelisch Luthersch;0.0
4824;511;Totaal der klasse of groep;Vrouwen;Behorend tot de gereformeerde kerken;0.0
4825;511;Totaal der klasse of groep;Vrouwen;Roomsch-Katholiek;3.0
4826;511;Totaal der klasse of groep;Vrouwen;Israëliet;0.0
4827;511;Totaal der klasse of groep;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
4828;511;Totaal der klasse of groep;Vrouwen;Tot geen kerkelijke gezindte behorend;0.0
4829;511;Totaal der klasse of groep;Vrouwen;Kerkelijke gezindte onbekend;0.0
4830;511;Posities A + B;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;1.0
4831;511;Posities A + B;Totaal mannen en vrouwen;Nederduitsch Hervormd;1.0
4832;511;Posities A + B;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
4833;511;Posities A + B;Totaal mannen en vrouwen;Remonstrant;0.0
4834;511;Posities A + B;Totaal mannen en vrouwen;Christelijk Gereformeerd;0.0
4835;511;Posities A + B;Totaal mannen en vrouwen;Doopsgezind;0.0
4836;511;Posities A + B;Totaal mannen en vrouwen;Evangelisch Luthersch;0.0
4837;511;Posities A + B;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;0.0
4838;511;Posities A + B;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;0.0
4839;511;Posities A + B;Totaal mannen en vrouwen;Roomsch-Katholiek;0.0
4840;511;Posities A + B;Totaal mannen en vrouwen;Israëliet;0.0
4841;511;Posities A + B;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;0.0
4842;511;Posities A + B;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;0.0
4843;511;Posities A + B;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
4844;511;Posities A + B;Mannen;Totaal alle kerkelijke gezindten;1.0
4845;511;Posities A + B;Mannen;Nederduitsch Hervormd;1.0
4846;511;Posities A + B;Mannen;Waalsch Hervormd;0.0
4847;511;Posities A + B;Mannen;Remonstrant;0.0
4848;511;Posities A + B;Mannen;Christelijk Gereformeerd;0.0
4849;511;Posities A + B;Mannen;Doopsgezind;0.0
4850;511;Posities A + B;Mannen;Evangelisch Luthersch;0.0
4851;511;Posities A + B;Mannen;Hersteld Evangelisch Luthersch;0.0
4852;511;Posities A + B;Mannen;Behorend tot de gereformeerde kerken;0.0
4853;511;Posities A + B;Mannen;Roomsch-Katholiek;0.0
4854;511;Posities A + B;Mannen;Israëliet;0.0
4855;511;Posities A + B;Mannen;Tot een andere kerk. gezindte behorend;0.0
4856;511;Posities A + B;Mannen;Tot geen kerkelijke gezindte behorend;0.0
4857;511;Posities A + B;Mannen;Kerkelijke gezindte onbekend;0.0
4858;511;Posities A + B;Vrouwen;Totaal alle kerkelijke gezindten;0.0
4859;511;Posities A + B;Vrouwen;Nederduitsch Hervormd;0.0
4860;511;Posities A + B;Vrouwen;Waalsch Hervormd;0.0
4861;511;Posities A + B;Vrouwen;Remonstrant;0.0
4862;511;Posities A + B;Vrouwen;Christelijk Gereformeerd;0.0
4863;511;Posities A + B;Vrouwen;Doopsgezind;0.0
4864;511;Posities A + B;Vrouwen;Evangelisch Luthersch;0.0
4865;511;Posities A + B;Vrouwen;Hersteld Evangelisch Luthersch;0.0
4866;511;Posities A + B;Vrouwen;Behorend tot de gereformeerde kerken;0.0
4867;511;Posities A + B;Vrouwen;Roomsch-Katholiek;0.0
4868;511;Posities A + B;Vrouwen;Israëliet;0.0
4869;511;Posities A + B;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
4870;511;Posities A + B;Vrouwen;Tot geen kerkelijke gezindte behorend;0.0
4871;511;Posities A + B;Vrouwen;Kerkelijke gezindte onbekend;0.0
4872;512;Totaal der klasse of groep;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;53.0
4873;512;Totaal der klasse of groep;Totaal mannen en vrouwen;Nederduitsch Hervormd;22.0
4874;512;Totaal der klasse of groep;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
4875;512;Totaal der klasse of groep;Totaal mannen en vrouwen;Remonstrant;0.0
4876;512;Totaal der klasse of groep;Totaal mannen en vrouwen;Christelijk Gereformeerd;1.0
4877;512;Totaal der klasse of groep;Totaal mannen en vrouwen;Doopsgezind;0.0
4878;512;Totaal der klasse of groep;Totaal mannen en vrouwen;Evangelisch Luthersch;0.0
4879;512;Totaal der klasse of groep;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;0.0
4880;512;Totaal der klasse of groep;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;4.0
4881;512;Totaal der klasse of groep;Totaal mannen en vrouwen;Roomsch-Katholiek;9.0
4882;512;Totaal der klasse of groep;Totaal mannen en vrouwen;Israëliet;1.0
4883;512;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;0.0
4884;512;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;16.0
4885;512;Totaal der klasse of groep;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
4886;512;Totaal der klasse of groep;Mannen;Totaal alle kerkelijke gezindten;52.0
4887;512;Totaal der klasse of groep;Mannen;Nederduitsch Hervormd;21.0
4888;512;Totaal der klasse of groep;Mannen;Waalsch Hervormd;0.0
4889;512;Totaal der klasse of groep;Mannen;Remonstrant;0.0
4890;512;Totaal der klasse of groep;Mannen;Christelijk Gereformeerd;1.0
4891;512;Totaal der klasse of groep;Mannen;Doopsgezind;0.0
4892;512;Totaal der klasse of groep;Mannen;Evangelisch Luthersch;0.0
4893;512;Totaal der klasse of groep;Mannen;Hersteld Evangelisch Luthersch;0.0
4894;512;Totaal der klasse of groep;Mannen;Behorend tot de gereformeerde kerken;4.0
4895;512;Totaal der klasse of groep;Mannen;Roomsch-Katholiek;9.0
4896;512;Totaal der klasse of groep;Mannen;Israëliet;1.0
4897;512;Totaal der klasse of groep;Mannen;Tot een andere kerk. gezindte behorend;0.0
4898;512;Totaal der klasse of groep;Mannen;Tot geen kerkelijke gezindte behorend;16.0
4899;512;Totaal der klasse of groep;Mannen;Kerkelijke gezindte onbekend;0.0
4900;512;Totaal der klasse of groep;Vrouwen;Totaal alle kerkelijke gezindten;1.0
4901;512;Totaal der klasse of groep;Vrouwen;Nederduitsch Hervormd;1.0
4902;512;Totaal der klasse of groep;Vrouwen;Waalsch Hervormd;0.0
4903;512;Totaal der klasse of groep;Vrouwen;Remonstrant;0.0
4904;512;Totaal der klasse of groep;Vrouwen;Christelijk Gereformeerd;0.0
4905;512;Totaal der klasse of groep;Vrouwen;Doopsgezind;0.0
4906;512;Totaal der klasse of groep;Vrouwen;Evangelisch Luthersch;0.0
4907;512;Totaal der klasse of groep;Vrouwen;Hersteld Evangelisch Luthersch;0.0
4908;512;Totaal der klasse of groep;Vrouwen;Behorend tot de gereformeerde kerken;0.0
4909;512;Totaal der klasse of groep;Vrouwen;Roomsch-Katholiek;0.0
4910;512;Totaal der klasse of groep;Vrouwen;Israëliet;0.0
4911;512;Totaal der klasse of groep;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
4912;512;Totaal der klasse of groep;Vrouwen;Tot geen kerkelijke gezindte behorend;0.0
4913;512;Totaal der klasse of groep;Vrouwen;Kerkelijke gezindte onbekend;0.0
4914;512;Posities A + B;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;2.0
4915;512;Posities A + B;Totaal mannen en vrouwen;Nederduitsch Hervormd;0.0
4916;512;Posities A + B;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
4917;512;Posities A + B;Totaal mannen en vrouwen;Remonstrant;0.0
4918;512;Posities A + B;Totaal mannen en vrouwen;Christelijk Gereformeerd;0.0
4919;512;Posities A + B;Totaal mannen en vrouwen;Doopsgezind;0.0
4920;512;Posities A + B;Totaal mannen en vrouwen;Evangelisch Luthersch;0.0
4921;512;Posities A + B;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;0.0
4922;512;Posities A + B;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;0.0
4923;512;Posities A + B;Totaal mannen en vrouwen;Roomsch-Katholiek;0.0
4924;512;Posities A + B;Totaal mannen en vrouwen;Israëliet;0.0
4925;512;Posities A + B;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;0.0
4926;512;Posities A + B;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;2.0
4927;512;Posities A + B;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
4928;512;Posities A + B;Mannen;Totaal alle kerkelijke gezindten;2.0
4929;512;Posities A + B;Mannen;Nederduitsch Hervormd;0.0
