ID;Geslacht;Leeftijd;BurgerlijkeStaat;Herkomstland;Geboorteland;GeboortelandOuders;Perioden;Bevolking_1
5647;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritanië;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;2.0
5648;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritanië;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2024;2.0
5649;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritanië;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;292.0
5650;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritanië;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;300.0
5651;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritanië;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2024;297.0
5652;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Totaal;Totaal;2022;817.0
5653;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Totaal;Totaal;2023;836.0
5654;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Totaal;Totaal;2024;867.0
5655;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Totaal;Twee ouders geboren in Nederland;2022;45.0
5656;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Totaal;Twee ouders geboren in Nederland;2023;45.0
5657;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Totaal;Twee ouders geboren in Nederland;2024;47.0
5658;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Totaal;Eén ouder in NL, één ouder buiten NL;2022;288.0
5659;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Totaal;Eén ouder in NL, één ouder buiten NL;2023;294.0
5660;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Totaal;Eén ouder in NL, één ouder buiten NL;2024;302.0
5661;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Totaal;Twee ouders geboren buiten Nederland;2022;484.0
5662;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Totaal;Twee ouders geboren buiten Nederland;2023;497.0
5663;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Totaal;Twee ouders geboren buiten Nederland;2024;518.0
5664;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Personen geboren in Nederland;Totaal;2022;357.0
5665;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Personen geboren in Nederland;Totaal;2023;361.0
5666;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Personen geboren in Nederland;Totaal;2024;372.0
5667;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;
5668;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;
5669;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Personen geboren in Nederland;Twee ouders geboren in Nederland;2024;
5670;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;268.0
5671;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;271.0
5672;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024;279.0
5673;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;89.0
5674;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;90.0
5675;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2024;93.0
5676;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Personen geboren buiten Nederland;Totaal;2022;460.0
5677;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Personen geboren buiten Nederland;Totaal;2023;475.0
5678;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Personen geboren buiten Nederland;Totaal;2024;495.0
5679;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;45.0
5680;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;45.0
5681;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2024;47.0
5682;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;20.0
5683;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;23.0
5684;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2024;23.0
5685;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;395.0
5686;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;407.0
5687;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mauritius;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2024;425.0
5688;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Totaal;Totaal;2022;8.0
5689;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Totaal;Totaal;2023;8.0
5690;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Totaal;Totaal;2024;10.0
5691;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Totaal;Twee ouders geboren in Nederland;2022;0.0
5692;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Totaal;Twee ouders geboren in Nederland;2023;0.0
5693;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Totaal;Twee ouders geboren in Nederland;2024;0.0
5694;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Totaal;Eén ouder in NL, één ouder buiten NL;2022;1.0
5695;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Totaal;Eén ouder in NL, één ouder buiten NL;2023;0.0
5696;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Totaal;Eén ouder in NL, één ouder buiten NL;2024;1.0
5697;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Totaal;Twee ouders geboren buiten Nederland;2022;7.0
5698;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Totaal;Twee ouders geboren buiten Nederland;2023;8.0
5699;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Totaal;Twee ouders geboren buiten Nederland;2024;9.0
5700;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Personen geboren in Nederland;Totaal;2022;4.0
5701;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Personen geboren in Nederland;Totaal;2023;3.0
5702;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Personen geboren in Nederland;Totaal;2024;5.0
5703;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;
5704;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;
5705;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Personen geboren in Nederland;Twee ouders geboren in Nederland;2024;
5706;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;1.0
5707;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;0.0
5708;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024;1.0
5709;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;3.0
5710;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;3.0
5711;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2024;4.0
5712;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Personen geboren buiten Nederland;Totaal;2022;4.0
5713;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Personen geboren buiten Nederland;Totaal;2023;5.0
5714;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Personen geboren buiten Nederland;Totaal;2024;5.0
5715;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;0.0
5716;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;0.0
5717;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2024;0.0
5718;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;0.0
5719;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;0.0
5720;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2024;0.0
5721;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;4.0
5722;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;5.0
5723;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mayotte;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2024;5.0
5724;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Totaal;Totaal;2022;9790.0
5725;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Totaal;Totaal;2023;10696.0
5726;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Totaal;Totaal;2024;11456.0
5727;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Totaal;Twee ouders geboren in Nederland;2022;208.0
5728;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Totaal;Twee ouders geboren in Nederland;2023;220.0
5729;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Totaal;Twee ouders geboren in Nederland;2024;222.0
5730;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Totaal;Eén ouder in NL, één ouder buiten NL;2022;2875.0
5731;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Totaal;Eén ouder in NL, één ouder buiten NL;2023;2995.0
5732;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Totaal;Eén ouder in NL, één ouder buiten NL;2024;3141.0
5733;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Totaal;Twee ouders geboren buiten Nederland;2022;6707.0
5734;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Totaal;Twee ouders geboren buiten Nederland;2023;7481.0
5735;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Totaal;Twee ouders geboren buiten Nederland;2024;8093.0
5736;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Personen geboren in Nederland;Totaal;2022;2706.0
5737;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Personen geboren in Nederland;Totaal;2023;2846.0
5738;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Personen geboren in Nederland;Totaal;2024;3006.0
5739;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;
5740;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;
5741;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Personen geboren in Nederland;Twee ouders geboren in Nederland;2024;
5742;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;2356.0
5743;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;2462.0
5744;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024;2587.0
5745;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;350.0
5746;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;384.0
5747;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2024;419.0
5748;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Personen geboren buiten Nederland;Totaal;2022;7084.0
5749;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Personen geboren buiten Nederland;Totaal;2023;7850.0
5750;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Personen geboren buiten Nederland;Totaal;2024;8450.0
5751;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;208.0
5752;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;220.0
5753;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2024;222.0
5754;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;519.0
5755;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;533.0
5756;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2024;554.0
5757;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;6357.0
5758;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;7097.0
5759;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Mexico;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2024;7674.0
5760;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Totaal;Totaal;2022;2.0
5761;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Totaal;Totaal;2023;2.0
5762;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Totaal;Totaal;2024;4.0
5763;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Totaal;Twee ouders geboren in Nederland;2022;1.0
5764;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Totaal;Twee ouders geboren in Nederland;2023;1.0
5765;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Totaal;Twee ouders geboren in Nederland;2024;1.0
5766;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Totaal;Eén ouder in NL, één ouder buiten NL;2022;0.0
5767;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Totaal;Eén ouder in NL, één ouder buiten NL;2023;0.0
5768;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Totaal;Eén ouder in NL, één ouder buiten NL;2024;0.0
5769;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Totaal;Twee ouders geboren buiten Nederland;2022;1.0
5770;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Totaal;Twee ouders geboren buiten Nederland;2023;1.0
5771;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Totaal;Twee ouders geboren buiten Nederland;2024;3.0
5772;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Personen geboren in Nederland;Totaal;2022;0.0
5773;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Personen geboren in Nederland;Totaal;2023;0.0
5774;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Personen geboren in Nederland;Totaal;2024;0.0
5775;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;
5776;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;
5777;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Personen geboren in Nederland;Twee ouders geboren in Nederland;2024;
5778;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;0.0
5779;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;0.0
5780;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024;0.0
5781;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;0.0
5782;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;0.0
5783;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2024;0.0
5784;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Personen geboren buiten Nederland;Totaal;2022;2.0
5785;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Personen geboren buiten Nederland;Totaal;2023;2.0
5786;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Personen geboren buiten Nederland;Totaal;2024;4.0
5787;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;1.0
5788;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;1.0
5789;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2024;1.0
5790;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;0.0
5791;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;0.0
5792;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2024;0.0
5793;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;1.0
5794;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;1.0
5795;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Micronesië;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2024;3.0
5796;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Totaal;Totaal;2022;5388.0
5797;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Totaal;Totaal;2023;6743.0
5798;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Totaal;Totaal;2024;7819.0
5799;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Totaal;Twee ouders geboren in Nederland;2022;1.0
5800;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Totaal;Twee ouders geboren in Nederland;2023;3.0
5801;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Totaal;Twee ouders geboren in Nederland;2024;2.0
5802;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Totaal;Eén ouder in NL, één ouder buiten NL;2022;375.0
5803;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Totaal;Eén ouder in NL, één ouder buiten NL;2023;394.0
5804;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Totaal;Eén ouder in NL, één ouder buiten NL;2024;421.0
5805;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Totaal;Twee ouders geboren buiten Nederland;2022;5012.0
5806;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Totaal;Twee ouders geboren buiten Nederland;2023;6346.0
5807;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Totaal;Twee ouders geboren buiten Nederland;2024;7396.0
5808;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Personen geboren in Nederland;Totaal;2022;782.0
5809;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Personen geboren in Nederland;Totaal;2023;871.0
5810;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Personen geboren in Nederland;Totaal;2024;957.0
5811;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Personen geboren in Nederland;Twee ouders geboren in Nederland;2022;
5812;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Personen geboren in Nederland;Twee ouders geboren in Nederland;2023;
5813;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Personen geboren in Nederland;Twee ouders geboren in Nederland;2024;
5814;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022;361.0
5815;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023;380.0
5816;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Personen geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024;406.0
5817;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2022;421.0
5818;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2023;491.0
5819;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Personen geboren in Nederland;Twee ouders geboren buiten Nederland;2024;551.0
5820;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Personen geboren buiten Nederland;Totaal;2022;4606.0
5821;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Personen geboren buiten Nederland;Totaal;2023;5872.0
5822;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Personen geboren buiten Nederland;Totaal;2024;6862.0
5823;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2022;1.0
5824;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2023;3.0
5825;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Personen geboren buiten Nederland;Twee ouders geboren in Nederland;2024;2.0
5826;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022;14.0
5827;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023;14.0
5828;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Personen geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2024;15.0
5829;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2022;4591.0
5830;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2023;5855.0
5831;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Moldavië;Personen geboren buiten Nederland;Twee ouders geboren buiten Nederland;2024;6845.0
5832;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Monaco;Totaal;Totaal;2022;190.0
5833;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Monaco;Totaal;Totaal;2023;191.0
5834;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Monaco;Totaal;Totaal;2024;194.0
5835;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Monaco;Totaal;Twee ouders geboren in Nederland;2022;43.0
5836;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Monaco;Totaal;Twee ouders geboren in Nederland;2023;40.0
5837;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Monaco;Totaal;Twee ouders geboren in Nederland;2024;42.0
5838;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Monaco;Totaal;Eén ouder in NL, één ouder buiten NL;2022;64.0
