ID;Geslacht;Onderwijssoort;Migratieachtergrond;Generatie;WoonregioSchoolregio;Regiokenmerken;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
4025;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;Totaal;Schoolregio;Niet in te delen (LD);2014/'15;0.0;0.0;0.0
4026;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;Totaal;Schoolregio;Niet in te delen (LD);2015/'16;0.0;0.0;0.0
4027;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;Totaal;Schoolregio;Niet in te delen (LD);2016/'17;0.0;0.0;0.0
4028;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;Totaal;Schoolregio;Niet in te delen (LD);2017/'18;0.0;0.0;0.0
4029;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;Totaal;Schoolregio;Niet in te delen (LD);2018/'19;0.0;0.0;0.0
4030;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;Totaal;Schoolregio;Niet in te delen (LD);2019/'20;0.0;0.0;0.0
4031;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;Totaal;Schoolregio;Niet in te delen (LD);2020/'21;0.0;0.0;0.0
4032;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Nederland;2005/'06;1259.0;1052.0;84.0
4033;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Nederland;2006/'07;1342.0;1102.0;82.0
4034;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Nederland;2007/'08;1352.0;1080.0;80.0
4035;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Nederland;2008/'09;1345.0;1065.0;79.0
4036;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Nederland;2009/'10;1136.0;879.0;77.0
4037;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Nederland;2010/'11;1139.0;888.0;78.0
4038;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Nederland;2011/'12;1095.0;796.0;73.0
4039;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Nederland;2012/'13;1059.0;876.0;83.0
4040;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Nederland;2013/'14;989.0;787.0;80.0
4041;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Nederland;2014/'15;962.0;809.0;84.0
4042;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Nederland;2015/'16;889.0;727.0;82.0
4043;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Nederland;2016/'17;874.0;721.0;82.0
4044;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Nederland;2017/'18;853.0;717.0;84.0
4045;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Nederland;2018/'19;819.0;688.0;84.0
4046;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Nederland;2019/'20;848.0;831.0;98.0
4047;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Nederland;2020/'21;920.0;808.0;88.0
4048;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2005/'06;282.0;228.0;81.0
4049;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2006/'07;269.0;206.0;77.0
4050;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2007/'08;272.0;212.0;78.0
4051;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2008/'09;260.0;206.0;79.0
4052;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2009/'10;195.0;153.0;78.0
4053;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2010/'11;192.0;150.0;78.0
4054;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2011/'12;193.0;140.0;73.0
4055;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2012/'13;173.0;144.0;83.0
4056;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2013/'14;195.0;158.0;81.0
4057;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2014/'15;200.0;172.0;86.0
4058;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2015/'16;178.0;150.0;84.0
4059;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2016/'17;202.0;163.0;81.0
4060;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2017/'18;183.0;156.0;85.0
4061;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2018/'19;178.0;153.0;86.0
4062;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2019/'20;208.0;207.0;100.0
4063;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2020/'21;199.0;165.0;83.0
4064;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Amsterdam;2005/'06;93.0;79.0;85.0
4065;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Amsterdam;2006/'07;89.0;70.0;79.0
4066;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Amsterdam;2007/'08;93.0;75.0;81.0
4067;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Amsterdam;2008/'09;97.0;74.0;76.0
4068;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Amsterdam;2009/'10;65.0;54.0;83.0
4069;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Amsterdam;2010/'11;75.0;56.0;75.0
4070;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Amsterdam;2011/'12;63.0;44.0;70.0
4071;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Amsterdam;2012/'13;61.0;51.0;84.0
4072;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Amsterdam;2013/'14;72.0;58.0;81.0
4073;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Amsterdam;2014/'15;64.0;50.0;78.0
4074;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Amsterdam;2015/'16;69.0;53.0;77.0
4075;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Amsterdam;2016/'17;70.0;50.0;71.0
4076;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Amsterdam;2017/'18;81.0;65.0;80.0
4077;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Amsterdam;2018/'19;63.0;58.0;92.0
4078;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Amsterdam;2019/'20;62.0;61.0;98.0
4079;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Amsterdam;2020/'21;61.0;47.0;77.0
4080;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2005/'06;78.0;68.0;87.0
4081;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2006/'07;80.0;59.0;74.0
4082;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2007/'08;77.0;63.0;82.0
4083;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2008/'09;72.0;59.0;82.0
4084;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2009/'10;58.0;43.0;74.0
4085;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2010/'11;56.0;45.0;80.0
4086;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2011/'12;61.0;48.0;79.0
4087;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2012/'13;50.0;44.0;88.0
4088;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2013/'14;66.0;52.0;79.0
4089;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2014/'15;67.0;60.0;90.0
4090;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2015/'16;55.0;52.0;95.0
4091;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2016/'17;70.0;61.0;87.0
4092;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2017/'18;50.0;45.0;90.0
4093;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2018/'19;73.0;62.0;85.0
4094;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2019/'20;82.0;82.0;100.0
4095;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;'s-Gravenhage;2020/'21;79.0;72.0;91.0
4096;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2005/'06;93.0;69.0;74.0
4097;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2006/'07;82.0;61.0;74.0
4098;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2007/'08;86.0;62.0;72.0
4099;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2008/'09;74.0;57.0;77.0
4100;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2009/'10;60.0;47.0;78.0
4101;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2010/'11;48.0;38.0;79.0
4102;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2011/'12;49.0;31.0;63.0
4103;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2012/'13;44.0;33.0;75.0
4104;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2013/'14;42.0;34.0;81.0
4105;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2014/'15;51.0;46.0;90.0
4106;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2015/'16;44.0;37.0;84.0
4107;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2016/'17;40.0;35.0;88.0
4108;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2017/'18;37.0;33.0;89.0
4109;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2018/'19;33.0;24.0;73.0
4110;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2019/'20;54.0;54.0;100.0
4111;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Rotterdam;2020/'21;41.0;31.0;76.0
4112;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht;2005/'06;18.0;12.0;67.0
4113;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht;2006/'07;18.0;16.0;89.0
4114;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht;2007/'08;16.0;12.0;75.0
4115;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht;2008/'09;17.0;16.0;94.0
4116;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht;2009/'10;12.0;9.0;75.0
4117;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht;2010/'11;13.0;11.0;85.0
4118;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht;2011/'12;20.0;17.0;85.0
4119;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht;2012/'13;18.0;16.0;89.0
4120;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht;2013/'14;15.0;14.0;93.0
4121;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht;2014/'15;18.0;16.0;89.0
4122;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht;2015/'16;10.0;8.0;80.0
4123;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht;2016/'17;22.0;17.0;77.0
4124;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht;2017/'18;15.0;13.0;87.0
4125;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht;2018/'19;9.0;9.0;100.0
4126;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht;2019/'20;10.0;10.0;100.0
4127;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Utrecht;2020/'21;18.0;15.0;83.0
4128;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2005/'06;278.0;223.0;80.0
4129;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2006/'07;306.0;247.0;81.0
4130;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2007/'08;296.0;227.0;77.0
4131;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2008/'09;287.0;228.0;79.0
4132;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2009/'10;257.0;185.0;72.0
4133;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2010/'11;249.0;185.0;74.0
4134;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;238.0;166.0;70.0
4135;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;251.0;202.0;80.0
4136;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;243.0;196.0;81.0
4137;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;237.0;196.0;83.0
4138;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;208.0;159.0;76.0
4139;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;189.0;158.0;84.0
4140;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;198.0;159.0;80.0
4141;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;207.0;166.0;80.0
4142;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;209.0;202.0;97.0
4143;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;235.0;212.0;90.0
4144;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2005/'06;687.0;592.0;86.0
4145;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2006/'07;760.0;643.0;85.0
4146;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2007/'08;773.0;633.0;82.0
4147;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2008/'09;787.0;624.0;79.0
4148;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2009/'10;673.0;531.0;79.0
4149;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2010/'11;693.0;549.0;79.0
4150;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2011/'12;652.0;480.0;74.0
4151;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2012/'13;624.0;520.0;83.0
4152;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2013/'14;546.0;430.0;79.0
4153;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2014/'15;523.0;440.0;84.0
4154;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2015/'16;498.0;413.0;83.0
4155;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2016/'17;480.0;397.0;83.0
4156;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2017/'18;462.0;394.0;85.0
4157;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2018/'19;424.0;360.0;85.0
4158;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2019/'20;420.0;411.0;98.0
4159;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Gemeenten < 100 000 inwoners;2020/'21;469.0;415.0;88.0
4160;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;"Gemeenten; niet in te delen";2005/'06;12.0;9.0;75.0
4161;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;"Gemeenten; niet in te delen";2006/'07;7.0;6.0;86.0
4162;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;"Gemeenten; niet in te delen";2007/'08;11.0;8.0;73.0
4163;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;"Gemeenten; niet in te delen";2008/'09;11.0;7.0;64.0
4164;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;"Gemeenten; niet in te delen";2009/'10;11.0;10.0;91.0
4165;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;"Gemeenten; niet in te delen";2010/'11;5.0;4.0;80.0
4166;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;"Gemeenten; niet in te delen";2011/'12;12.0;10.0;83.0
4167;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;"Gemeenten; niet in te delen";2012/'13;11.0;10.0;91.0
4168;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;"Gemeenten; niet in te delen";2013/'14;5.0;3.0;60.0
4169;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;"Gemeenten; niet in te delen";2014/'15;2.0;1.0;50.0
4170;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;"Gemeenten; niet in te delen";2015/'16;5.0;5.0;100.0
4171;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;"Gemeenten; niet in te delen";2016/'17;3.0;3.0;100.0
4172;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;"Gemeenten; niet in te delen";2017/'18;10.0;8.0;80.0
4173;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;"Gemeenten; niet in te delen";2018/'19;10.0;9.0;90.0
4174;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;"Gemeenten; niet in te delen";2019/'20;11.0;11.0;100.0
4175;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;"Gemeenten; niet in te delen";2020/'21;17.0;16.0;94.0
4176;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2005/'06;77.0;70.0;91.0
4177;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2006/'07;79.0;65.0;82.0
4178;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2007/'08;95.0;74.0;78.0
4179;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2008/'09;99.0;72.0;73.0
4180;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2009/'10;75.0;57.0;76.0
4181;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2010/'11;68.0;56.0;82.0
4182;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2011/'12;64.0;40.0;63.0
4183;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2012/'13;75.0;56.0;75.0
4184;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2013/'14;50.0;40.0;80.0
4185;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2014/'15;55.0;45.0;82.0
4186;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2015/'16;55.0;42.0;76.0
4187;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2016/'17;50.0;37.0;74.0
4188;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2017/'18;51.0;41.0;80.0
4189;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2018/'19;51.0;44.0;86.0
4190;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2019/'20;53.0;51.0;96.0
4191;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Noord-Nederland (LD);2020/'21;58.0;50.0;86.0
4192;Totaal mannen en vrouwen;Vwo;Met migratieachtergrond;1e generatie migratieachtergrond;Woonregio;Oost-Nederland (LD);2005/'06;217.0;174.0;80.0
