ID;Geslacht;Leeftijd;Onderwijssoort;BedrijfstakkenBranchesSBI2008;StartkwalificatieOpPeilmoment;Peilmoment;Perioden;Schoolverlaters_1;VoortijdigSchoolverlaters_2;SchoolverlatersMetStartkwalificatie_3
3838;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2020/'21;;;
3839;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;3 jaar na verlaten onderwijs;2021/'22;;;
3840;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2007/'08;190.0;60.0;130.0
3841;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2008/'09;160.0;50.0;110.0
3842;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2009/'10;180.0;60.0;120.0
3843;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2010/'11;160.0;50.0;120.0
3844;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2011/'12;180.0;60.0;120.0
3845;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2012/'13;200.0;60.0;140.0
3846;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2013/'14;220.0;70.0;160.0
3847;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2014/'15;240.0;60.0;180.0
3848;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2015/'16;190.0;50.0;140.0
3849;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2016/'17;200.0;40.0;160.0
3850;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2017/'18;220.0;70.0;160.0
3851;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2018/'19;;;
3852;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2019/'20;;;
3853;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2020/'21;;;
3854;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;4 jaar na verlaten onderwijs;2021/'22;;;
3855;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2007/'08;180.0;60.0;120.0
3856;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2008/'09;170.0;60.0;120.0
3857;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2009/'10;180.0;60.0;120.0
3858;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2010/'11;160.0;50.0;110.0
3859;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2011/'12;230.0;90.0;140.0
3860;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2012/'13;230.0;70.0;160.0
3861;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2013/'14;230.0;80.0;150.0
3862;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2014/'15;260.0;60.0;200.0
3863;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2015/'16;200.0;60.0;150.0
3864;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2016/'17;210.0;40.0;170.0
3865;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2017/'18;;;
3866;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2018/'19;;;
3867;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2019/'20;;;
3868;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2020/'21;;;
3869;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;5 jaar na verlaten onderwijs;2021/'22;;;
3870;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2007/'08;270.0;110.0;160.0
3871;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2008/'09;250.0;100.0;150.0
3872;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2009/'10;280.0;100.0;180.0
3873;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2010/'11;280.0;110.0;170.0
3874;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2011/'12;300.0;110.0;190.0
3875;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2012/'13;;;
3876;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2013/'14;;;
3877;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2014/'15;;;
3878;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2015/'16;;;
3879;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2016/'17;;;
3880;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2017/'18;;;
3881;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2018/'19;;;
3882;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2019/'20;;;
3883;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2020/'21;;;
3884;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Totaal schoolverlaters;10 jaar na verlaten onderwijs;2021/'22;;;
3885;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;Direct na verlaten onderwijs;2007/'08;80.0;;80.0
3886;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;Direct na verlaten onderwijs;2008/'09;70.0;;70.0
3887;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;Direct na verlaten onderwijs;2009/'10;60.0;;60.0
3888;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;Direct na verlaten onderwijs;2010/'11;110.0;;110.0
3889;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;Direct na verlaten onderwijs;2011/'12;70.0;;70.0
3890;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;Direct na verlaten onderwijs;2012/'13;70.0;;70.0
3891;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;Direct na verlaten onderwijs;2013/'14;80.0;;80.0
3892;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;Direct na verlaten onderwijs;2014/'15;80.0;;80.0
3893;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;Direct na verlaten onderwijs;2015/'16;80.0;;80.0
3894;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;Direct na verlaten onderwijs;2016/'17;90.0;;90.0
3895;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;Direct na verlaten onderwijs;2017/'18;80.0;;80.0
3896;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;Direct na verlaten onderwijs;2018/'19;110.0;;110.0
3897;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;Direct na verlaten onderwijs;2019/'20;70.0;;70.0
3898;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;Direct na verlaten onderwijs;2020/'21;80.0;;80.0
3899;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;Direct na verlaten onderwijs;2021/'22;120.0;;120.0
3900;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;1 jaar na verlaten onderwijs;2007/'08;90.0;0.0;80.0
3901;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;1 jaar na verlaten onderwijs;2008/'09;70.0;0.0;70.0
3902;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;1 jaar na verlaten onderwijs;2009/'10;100.0;0.0;100.0
3903;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;1 jaar na verlaten onderwijs;2010/'11;100.0;0.0;100.0
3904;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;1 jaar na verlaten onderwijs;2011/'12;90.0;0.0;90.0
3905;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;1 jaar na verlaten onderwijs;2012/'13;90.0;0.0;90.0
3906;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;1 jaar na verlaten onderwijs;2013/'14;80.0;0.0;80.0
3907;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;1 jaar na verlaten onderwijs;2014/'15;100.0;0.0;100.0
3908;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;1 jaar na verlaten onderwijs;2015/'16;100.0;0.0;100.0
3909;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;1 jaar na verlaten onderwijs;2016/'17;120.0;0.0;120.0
3910;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;1 jaar na verlaten onderwijs;2017/'18;110.0;0.0;110.0
3911;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;1 jaar na verlaten onderwijs;2018/'19;110.0;0.0;110.0
3912;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;1 jaar na verlaten onderwijs;2019/'20;90.0;0.0;90.0
3913;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;1 jaar na verlaten onderwijs;2020/'21;100.0;0.0;100.0
3914;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;1 jaar na verlaten onderwijs;2021/'22;;;
3915;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;2 jaar na verlaten onderwijs;2007/'08;110.0;0.0;100.0
3916;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;2 jaar na verlaten onderwijs;2008/'09;100.0;0.0;100.0
3917;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;2 jaar na verlaten onderwijs;2009/'10;110.0;0.0;110.0
3918;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;2 jaar na verlaten onderwijs;2010/'11;90.0;0.0;90.0
3919;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;2 jaar na verlaten onderwijs;2011/'12;120.0;0.0;120.0
3920;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;2 jaar na verlaten onderwijs;2012/'13;100.0;0.0;100.0
3921;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;2 jaar na verlaten onderwijs;2013/'14;120.0;0.0;120.0
3922;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;2 jaar na verlaten onderwijs;2014/'15;120.0;0.0;120.0
3923;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;2 jaar na verlaten onderwijs;2015/'16;120.0;0.0;120.0
3924;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;2 jaar na verlaten onderwijs;2016/'17;130.0;0.0;130.0
3925;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;2 jaar na verlaten onderwijs;2017/'18;130.0;0.0;130.0
3926;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;2 jaar na verlaten onderwijs;2018/'19;130.0;0.0;130.0
3927;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;2 jaar na verlaten onderwijs;2019/'20;120.0;0.0;120.0
3928;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;2 jaar na verlaten onderwijs;2020/'21;;;
3929;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;2 jaar na verlaten onderwijs;2021/'22;;;
3930;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;3 jaar na verlaten onderwijs;2007/'08;120.0;0.0;120.0
3931;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;3 jaar na verlaten onderwijs;2008/'09;110.0;0.0;110.0
3932;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;3 jaar na verlaten onderwijs;2009/'10;110.0;0.0;110.0
3933;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;3 jaar na verlaten onderwijs;2010/'11;120.0;0.0;110.0
3934;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;3 jaar na verlaten onderwijs;2011/'12;130.0;0.0;130.0
3935;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;3 jaar na verlaten onderwijs;2012/'13;110.0;0.0;110.0
3936;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;3 jaar na verlaten onderwijs;2013/'14;140.0;0.0;140.0
3937;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;3 jaar na verlaten onderwijs;2014/'15;150.0;0.0;150.0
3938;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;3 jaar na verlaten onderwijs;2015/'16;130.0;0.0;130.0
3939;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;3 jaar na verlaten onderwijs;2016/'17;150.0;0.0;150.0
3940;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;3 jaar na verlaten onderwijs;2017/'18;140.0;0.0;140.0
3941;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;3 jaar na verlaten onderwijs;2018/'19;140.0;0.0;140.0
3942;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;3 jaar na verlaten onderwijs;2019/'20;;;
3943;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;3 jaar na verlaten onderwijs;2020/'21;;;
3944;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;3 jaar na verlaten onderwijs;2021/'22;;;
3945;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;4 jaar na verlaten onderwijs;2007/'08;130.0;0.0;130.0
3946;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;4 jaar na verlaten onderwijs;2008/'09;110.0;0.0;110.0
3947;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;4 jaar na verlaten onderwijs;2009/'10;130.0;10.0;120.0
3948;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;4 jaar na verlaten onderwijs;2010/'11;120.0;0.0;120.0
3949;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;4 jaar na verlaten onderwijs;2011/'12;130.0;0.0;120.0
3950;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;4 jaar na verlaten onderwijs;2012/'13;140.0;0.0;140.0
3951;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;4 jaar na verlaten onderwijs;2013/'14;160.0;0.0;160.0
3952;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;4 jaar na verlaten onderwijs;2014/'15;180.0;0.0;180.0
3953;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;4 jaar na verlaten onderwijs;2015/'16;140.0;0.0;140.0
3954;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;4 jaar na verlaten onderwijs;2016/'17;160.0;0.0;160.0
3955;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;4 jaar na verlaten onderwijs;2017/'18;160.0;0.0;160.0
3956;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;4 jaar na verlaten onderwijs;2018/'19;;;
3957;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;4 jaar na verlaten onderwijs;2019/'20;;;
3958;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;4 jaar na verlaten onderwijs;2020/'21;;;
3959;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;4 jaar na verlaten onderwijs;2021/'22;;;
3960;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;5 jaar na verlaten onderwijs;2007/'08;120.0;0.0;120.0
3961;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;5 jaar na verlaten onderwijs;2008/'09;120.0;0.0;120.0
3962;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;5 jaar na verlaten onderwijs;2009/'10;130.0;0.0;120.0
3963;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;5 jaar na verlaten onderwijs;2010/'11;110.0;0.0;110.0
3964;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;5 jaar na verlaten onderwijs;2011/'12;140.0;0.0;140.0
3965;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;5 jaar na verlaten onderwijs;2012/'13;160.0;0.0;160.0
3966;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;5 jaar na verlaten onderwijs;2013/'14;160.0;0.0;150.0
3967;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;5 jaar na verlaten onderwijs;2014/'15;200.0;0.0;200.0
3968;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;5 jaar na verlaten onderwijs;2015/'16;150.0;0.0;150.0
3969;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;5 jaar na verlaten onderwijs;2016/'17;170.0;0.0;170.0
3970;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;5 jaar na verlaten onderwijs;2017/'18;;;
3971;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;5 jaar na verlaten onderwijs;2018/'19;;;
3972;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;5 jaar na verlaten onderwijs;2019/'20;;;
3973;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;5 jaar na verlaten onderwijs;2020/'21;;;
3974;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;5 jaar na verlaten onderwijs;2021/'22;;;
3975;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;10 jaar na verlaten onderwijs;2007/'08;160.0;10.0;160.0
3976;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;10 jaar na verlaten onderwijs;2008/'09;150.0;0.0;150.0
3977;Totaal schoolverlaters;Totaal schoolverlaters;Totaal schoolverlaters;E Waterbedrijven en afvalbeheer;Met startkwalificatie;10 jaar na verlaten onderwijs;2009/'10;190.0;10.0;180.0
