ID;Geslacht;Arbeidsduur;Persoonskenmerken;PositieInDeWerkkring;Perioden;WerkzameBeroepsbevolking_1;WerkzameBeroepsbevolkingMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzameBeroepsbevolkingInkOnbekend_6
4580;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Overige zelfstandige;2011;41.0;40.0;39.7;45.1;38.7;0.0
4581;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Overige zelfstandige;2012;39.0;37.0;32.5;41.5;36.1;1.0
4582;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Overige zelfstandige;2013;60.0;57.0;25.4;35.1;33.7;2.0
4583;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Overige zelfstandige;2014;60.0;57.0;28.6;39.4;37.2;2.0
4584;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Overige zelfstandige;2015;59.0;57.0;27.1;34.8;32.3;2.0
4585;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Overige zelfstandige;2016;57.0;55.0;25.7;35.8;36.4;3.0
4586;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Overige zelfstandige;2017;54.0;50.0;30.1;41.3;38.5;4.0
4587;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Overige zelfstandige;2018;59.0;56.0;29.4;38.6;37.0;3.0
4588;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Overige zelfstandige;2019;60.0;55.0;35.2;43.2;41.0;4.0
4589;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Overige zelfstandige;2020;65.0;60.0;36.0;42.8;41.1;5.0
4590;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Zelfstandige met personeel;2011;283.0;279.0;56.7;54.5;39.0;4.0
4591;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Zelfstandige met personeel;2012;279.0;272.0;55.9;53.7;38.9;6.0
4592;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Zelfstandige met personeel;2013;280.0;272.0;59.4;58.1;38.5;9.0
4593;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Zelfstandige met personeel;2014;284.0;274.0;61.4;58.8;46.3;10.0
4594;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Zelfstandige met personeel;2015;272.0;264.0;60.9;59.2;40.7;8.0
4595;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Zelfstandige met personeel;2016;285.0;272.0;64.7;63.1;45.9;13.0
4596;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Zelfstandige met personeel;2017;292.0;274.0;65.5;67.5;48.3;19.0
4597;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Zelfstandige met personeel;2018;292.0;277.0;66.5;64.9;48.5;15.0
4598;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Zelfstandige met personeel;2019;286.0;271.0;67.8;66.0;64.1;15.0
4599;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Zelfstandige met personeel;2020;296.0;274.0;65.6;64.9;61.5;22.0
4600;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Zelfstandige zonder personeel (zzp);2011;646.0;637.0;31.3;34.2;32.0;10.0
4601;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Zelfstandige zonder personeel (zzp);2012;662.0;649.0;30.5;33.5;32.0;13.0
4602;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Zelfstandige zonder personeel (zzp);2013;692.0;671.0;29.9;33.9;32.4;21.0
4603;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Zelfstandige zonder personeel (zzp);2014;722.0;696.0;31.3;35.8;35.5;26.0
4604;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Zelfstandige zonder personeel (zzp);2015;753.0;729.0;31.6;35.1;33.7;24.0
4605;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Zelfstandige zonder personeel (zzp);2016;745.0;715.0;34.3;37.7;36.6;30.0
4606;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Zelfstandige zonder personeel (zzp);2017;762.0;719.0;36.8;40.7;38.7;43.0
4607;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Zelfstandige zonder personeel (zzp);2018;763.0;721.0;37.3;40.1;38.5;42.0
4608;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Zelfstandige zonder personeel (zzp);2019;785.0;740.0;39.2;42.0;42.1;45.0
4609;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Zelfstandige zonder personeel (zzp);2020;812.0;755.0;37.5;41.0;42.8;57.0
4610;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Positie in de werkkring onbekend;2011;0.0;0.0;;;;0.0
4611;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Positie in de werkkring onbekend;2012;0.0;0.0;;;;0.0
4612;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Positie in de werkkring onbekend;2013;0.0;0.0;;;;0.0
4613;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Positie in de werkkring onbekend;2014;0.0;0.0;;;;0.0
4614;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Positie in de werkkring onbekend;2015;0.0;0.0;;;;0.0
4615;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Positie in de werkkring onbekend;2016;0.0;0.0;;;;0.0
4616;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Positie in de werkkring onbekend;2017;0.0;0.0;;;;0.0
4617;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Positie in de werkkring onbekend;2018;0.0;0.0;;;;0.0
4618;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Positie in de werkkring onbekend;2019;0.0;0.0;;;;0.0
4619;Totaal mannen en vrouwen;Totaal;Positie: partner in paar;Positie in de werkkring onbekend;2020;0.0;0.0;;;;0.0
4620;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Totaal;2011;3448.0;3411.0;47.3;39.9;29.2;38.0
4621;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Totaal;2012;3466.0;3422.0;47.9;40.2;29.2;44.0
4622;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Totaal;2013;3382.0;3298.0;49.5;42.0;30.3;84.0
4623;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Totaal;2014;3384.0;3279.0;50.6;42.7;32.1;105.0
4624;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Totaal;2015;3409.0;3324.0;50.3;43.6;31.9;85.0
4625;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Totaal;2016;3411.0;3290.0;51.8;44.9;33.8;121.0
4626;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Totaal;2017;3447.0;3256.0;53.1;46.2;35.0;192.0
4627;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Totaal;2018;3448.0;3282.0;54.7;47.1;35.8;166.0
4628;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Totaal;2019;3487.0;3315.0;56.8;48.7;40.0;173.0
4629;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Totaal;2020;3499.0;3284.0;58.7;50.2;40.2;215.0
4630;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer;2011;2850.0;2820.0;48.4;39.7;28.6;30.0
4631;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer;2012;2858.0;2825.0;49.3;40.3;28.8;33.0
4632;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer;2013;2762.0;2695.0;51.0;42.0;29.8;67.0
4633;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer;2014;2747.0;2664.0;52.2;42.7;31.1;83.0
4634;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer;2015;2750.0;2685.0;52.0;43.9;31.5;65.0
4635;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer;2016;2753.0;2658.0;53.0;44.7;33.0;95.0
4636;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer;2017;2773.0;2618.0;54.3;45.5;34.1;155.0
4637;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer;2018;2796.0;2664.0;55.9;46.6;34.8;133.0
4638;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer;2019;2815.0;2680.0;58.2;48.2;38.3;135.0
4639;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer;2020;2804.0;2639.0;61.0;50.4;38.7;165.0
4640;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer met vaste arbeidsrelatie;2011;2546.0;2521.0;51.0;41.5;29.1;25.0
4641;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer met vaste arbeidsrelatie;2012;2542.0;2514.0;51.8;42.0;29.2;27.0
4642;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer met vaste arbeidsrelatie;2013;2443.0;2387.0;53.8;43.8;30.3;57.0
4643;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer met vaste arbeidsrelatie;2014;2416.0;2345.0;55.1;44.7;31.7;72.0
4644;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer met vaste arbeidsrelatie;2015;2404.0;2348.0;55.1;46.0;32.2;56.0
4645;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer met vaste arbeidsrelatie;2016;2389.0;2307.0;56.3;47.0;33.7;82.0
4646;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer met vaste arbeidsrelatie;2017;2404.0;2271.0;57.6;47.9;34.8;133.0
4647;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer met vaste arbeidsrelatie;2018;2424.0;2308.0;59.3;49.1;35.5;116.0
4648;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer met vaste arbeidsrelatie;2019;2462.0;2344.0;61.4;50.6;39.3;118.0
4649;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer met vaste arbeidsrelatie;2020;2515.0;2369.0;63.5;52.2;39.3;146.0
4650;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer met flexibele arbeidsrelatie;2011;303.0;299.0;26.9;25.0;25.1;4.0
4651;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer met flexibele arbeidsrelatie;2012;316.0;311.0;28.7;26.5;25.5;5.0
4652;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer met flexibele arbeidsrelatie;2013;319.0;308.0;29.6;27.6;26.2;11.0
4653;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer met flexibele arbeidsrelatie;2014;330.0;319.0;30.3;28.5;27.1;12.0
4654;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer met flexibele arbeidsrelatie;2015;346.0;337.0;30.4;28.9;27.1;10.0
4655;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer met flexibele arbeidsrelatie;2016;364.0;351.0;31.2;29.2;28.5;13.0
4656;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer met flexibele arbeidsrelatie;2017;369.0;347.0;32.3;30.0;29.4;22.0
4657;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer met flexibele arbeidsrelatie;2018;372.0;356.0;33.7;30.5;30.4;17.0
4658;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer met flexibele arbeidsrelatie;2019;353.0;335.0;35.3;31.7;31.7;18.0
4659;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer met flexibele arbeidsrelatie;2020;288.0;270.0;39.2;34.7;34.1;19.0
4660;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk, uitzicht op vast;2011;80.0;79.0;36.0;31.7;25.4;1.0
4661;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk, uitzicht op vast;2012;81.0;80.0;37.4;32.7;25.3;1.0
4662;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk, uitzicht op vast;2013;75.0;74.0;39.1;33.8;26.8;1.0
4663;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk, uitzicht op vast;2014;70.0;69.0;42.8;37.5;28.4;2.0
4664;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk, uitzicht op vast;2015;79.0;77.0;41.4;36.1;28.3;2.0
4665;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk, uitzicht op vast;2016;91.0;89.0;42.8;37.6;30.0;2.0
4666;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk, uitzicht op vast;2017;107.0;100.0;41.8;36.9;30.3;7.0
4667;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk, uitzicht op vast;2018;125.0;121.0;41.3;35.8;30.9;5.0
4668;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk, uitzicht op vast;2019;126.0;121.0;42.7;36.8;32.8;5.0
4669;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk, uitzicht op vast;2020;108.0;101.0;46.2;39.0;35.0;6.0
4670;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk >= 1 jaar;2011;32.0;32.0;33.1;29.2;25.4;1.0
4671;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk >= 1 jaar;2012;39.0;39.0;35.7;31.8;27.1;1.0
4672;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk >= 1 jaar;2013;45.0;44.0;38.1;34.0;28.3;1.0
4673;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk >= 1 jaar;2014;46.0;44.0;38.4;33.8;28.7;2.0
4674;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk >= 1 jaar;2015;44.0;43.0;36.7;32.7;30.1;1.0
4675;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk >= 1 jaar;2016;41.0;40.0;35.9;32.6;29.8;1.0
4676;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk >= 1 jaar;2017;40.0;37.0;38.0;34.0;32.6;2.0
4677;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk >= 1 jaar;2018;34.0;32.0;39.0;34.6;33.9;2.0
4678;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk >= 1 jaar;2019;31.0;29.0;42.3;36.4;34.9;2.0
4679;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk >= 1 jaar;2020;29.0;27.0;47.2;40.6;37.2;2.0
4680;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk < 1 jaar;2011;32.0;32.0;26.0;24.7;25.7;1.0
4681;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk < 1 jaar;2012;38.0;37.0;22.7;22.0;25.0;1.0
4682;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk < 1 jaar;2013;30.0;29.0;24.6;24.4;24.6;1.0
4683;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk < 1 jaar;2014;32.0;31.0;26.0;26.0;26.1;1.0
4684;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk < 1 jaar;2015;33.0;32.0;24.5;25.1;26.6;1.0
4685;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk < 1 jaar;2016;35.0;34.0;25.9;25.9;28.2;1.0
4686;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk < 1 jaar;2017;32.0;31.0;28.9;28.6;29.9;2.0
4687;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk < 1 jaar;2018;31.0;30.0;26.6;25.8;28.8;1.0
4688;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk < 1 jaar;2019;30.0;29.0;27.4;26.3;30.0;2.0
4689;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk < 1 jaar;2020;23.0;22.0;33.6;31.8;33.1;1.0
4690;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Oproep/-invalkracht;2011;59.0;58.0;14.5;15.4;25.0;0.0
4691;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Oproep/-invalkracht;2012;55.0;54.0;14.6;15.3;25.5;1.0
4692;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Oproep/-invalkracht;2013;65.0;63.0;15.3;16.4;25.4;2.0
4693;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Oproep/-invalkracht;2014;65.0;63.0;15.4;16.9;25.8;2.0
4694;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Oproep/-invalkracht;2015;69.0;67.0;16.7;18.0;26.0;2.0
4695;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Oproep/-invalkracht;2016;65.0;61.0;16.8;18.1;27.3;3.0
4696;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Oproep/-invalkracht;2017;57.0;55.0;18.2;18.7;28.1;3.0
4697;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Oproep/-invalkracht;2018;52.0;51.0;20.3;20.0;30.2;2.0
4698;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Oproep/-invalkracht;2019;47.0;45.0;22.5;21.5;31.4;2.0
4699;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Oproep/-invalkracht;2020;39.0;37.0;22.7;22.6;32.3;3.0
4700;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Uitzendkracht;2011;52.0;51.0;25.1;24.6;22.3;1.0
4701;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Uitzendkracht;2012;51.0;50.0;27.8;26.9;22.6;1.0
4702;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Uitzendkracht;2013;45.0;44.0;25.3;25.8;22.5;2.0
4703;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Uitzendkracht;2014;62.0;59.0;26.7;26.7;24.3;2.0
4704;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Uitzendkracht;2015;66.0;64.0;27.9;28.1;24.2;2.0
4705;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Uitzendkracht;2016;72.0;70.0;28.6;27.9;25.6;2.0
4706;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Uitzendkracht;2017;69.0;65.0;28.6;27.8;26.2;4.0
4707;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Uitzendkracht;2018;69.0;65.0;31.6;29.2;26.7;4.0
4708;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Uitzendkracht;2019;63.0;60.0;31.4;28.5;27.4;3.0
4709;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Uitzendkracht;2020;47.0;43.0;35.8;31.6;30.8;3.0
4710;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer vast, geen vaste uren;2011;22.0;22.0;33.8;30.0;29.3;0.0
4711;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer vast, geen vaste uren;2012;25.0;24.0;39.8;34.8;29.9;1.0
4712;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer vast, geen vaste uren;2013;31.0;29.0;43.6;38.2;30.5;2.0
4713;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer vast, geen vaste uren;2014;29.0;28.0;40.1;35.8;32.9;2.0
4714;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer vast, geen vaste uren;2015;27.0;26.0;45.9;42.5;31.6;1.0
4715;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer vast, geen vaste uren;2016;30.0;28.0;41.2;37.0;33.4;2.0
4716;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer vast, geen vaste uren;2017;31.0;28.0;41.0;36.7;33.4;3.0
4717;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer vast, geen vaste uren;2018;32.0;29.0;40.3;37.0;35.3;2.0
4718;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer vast, geen vaste uren;2019;29.0;27.0;42.6;40.4;35.8;2.0
4719;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer vast, geen vaste uren;2020;21.0;19.0;45.5;41.9;36.7;1.0
4720;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk, geen vaste uren;2011;26.0;25.0;18.0;18.2;25.0;1.0
4721;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk, geen vaste uren;2012;27.0;26.0;20.9;21.4;25.5;0.0
4722;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk, geen vaste uren;2013;27.0;26.0;20.3;20.4;26.0;1.0
4723;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk, geen vaste uren;2014;26.0;25.0;22.2;22.7;25.8;1.0
4724;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk, geen vaste uren;2015;29.0;28.0;21.7;22.5;25.3;1.0
4725;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk, geen vaste uren;2016;31.0;30.0;22.1;21.8;27.2;1.0
4726;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk, geen vaste uren;2017;33.0;32.0;22.9;23.4;27.4;2.0
4727;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk, geen vaste uren;2018;29.0;27.0;24.3;23.5;29.1;2.0
4728;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk, geen vaste uren;2019;26.0;24.0;24.5;24.4;30.3;2.0
4729;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Werknemer tijdelijk, geen vaste uren;2020;22.0;20.0;30.1;29.6;33.6;2.0
4730;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige;2011;598.0;590.0;41.7;40.5;32.0;8.0
4731;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige;2012;609.0;597.0;41.1;40.1;31.5;11.0
4732;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige;2013;620.0;603.0;42.6;42.0;32.6;17.0
4733;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige;2014;637.0;615.0;43.9;42.8;36.6;22.0
4734;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige;2015;659.0;639.0;42.9;42.5;33.4;20.0
4735;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige;2016;658.0;632.0;46.6;46.0;37.0;26.0
4736;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige;2017;674.0;638.0;48.5;49.0;39.0;36.0
4737;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige;2018;651.0;618.0;49.8;49.2;40.1;33.0
4738;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige;2019;672.0;635.0;51.2;50.8;47.0;37.0
4739;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zelfstandige;2020;695.0;645.0;49.6;49.5;46.4;50.0
4740;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Ondernemer;2011;550.0;543.0;42.5;41.3;32.0;7.0
4741;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Ondernemer;2012;566.0;556.0;41.5;40.4;31.4;10.0
4742;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Ondernemer;2013;571.0;555.0;43.7;43.1;32.7;15.0
4743;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Ondernemer;2014;588.0;568.0;45.1;44.1;37.0;20.0
4744;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Ondernemer;2015;606.0;587.0;44.2;43.8;33.7;18.0
4745;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Ondernemer;2016;613.0;588.0;48.0;47.3;37.3;24.0
4746;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Ondernemer;2017;634.0;599.0;49.5;50.1;39.2;34.0
4747;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Ondernemer;2018;609.0;578.0;50.9;50.2;40.3;31.0
4748;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Ondernemer;2019;627.0;594.0;52.2;51.6;47.5;33.0
4749;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Ondernemer;2020;647.0;601.0;50.3;50.2;46.8;46.0
4750;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Ondernemer zonder personeel;2011;352.0;348.0;33.3;33.2;29.3;4.0
4751;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Ondernemer zonder personeel;2012;374.0;368.0;33.0;33.1;29.4;6.0
4752;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Ondernemer zonder personeel;2013;375.0;365.0;34.2;34.6;30.9;10.0
4753;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Ondernemer zonder personeel;2014;387.0;374.0;34.9;35.2;33.0;13.0
4754;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Ondernemer zonder personeel;2015;408.0;395.0;35.3;35.8;31.9;13.0
4755;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Ondernemer zonder personeel;2016;407.0;392.0;38.4;38.6;34.7;14.0
4756;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Ondernemer zonder personeel;2017;427.0;405.0;41.0;41.6;36.2;22.0
4757;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Ondernemer zonder personeel;2018;414.0;393.0;42.3;42.6;37.7;21.0
4758;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Ondernemer zonder personeel;2019;431.0;408.0;43.5;43.8;40.6;23.0
4759;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Ondernemer zonder personeel;2020;441.0;410.0;42.4;43.2;41.8;31.0
4760;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zzp-eigen arbeid;2011;;;;;;
4761;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zzp-eigen arbeid;2012;299.0;294.0;36.1;36.1;30.3;5.0
4762;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zzp-eigen arbeid;2013;306.0;298.0;36.2;36.4;31.3;8.0
4763;Totaal mannen en vrouwen;Totaal;Positie: partner in paar met kind;Zzp-eigen arbeid;2014;313.0;302.0;37.7;37.8;34.0;11.0
