ID;Geslacht;Leeftijden;TypeZorg;Stedelijkheid;Perioden;AantalInVerslagjaar_1;PercentageInVerslagjaar_2;TotaalUrenInVerslagjaar_3;GemiddeldPerPersoonInVerslagjaar_4;GemiddeldInBevolkingInVerslagjaar_5
2944;Mannen;65 tot 80 jaar;4;Totaal stedelijkheid;2008;5005;0.57;1021;204;1.15
2945;Mannen;65 tot 80 jaar;4;Totaal stedelijkheid;2009;6195;0.68;1384;223;1.52
2946;Mannen;65 tot 80 jaar;4;Totaal stedelijkheid;2010;6835;0.73;1638;240;1.75
2947;Mannen;65 tot 80 jaar;4;Zeer sterk stedelijk;2004;2220;1.66;293;132;2.2
2948;Mannen;65 tot 80 jaar;4;Zeer sterk stedelijk;2005;980;0.73;131;134;0.98
2949;Mannen;65 tot 80 jaar;4;Zeer sterk stedelijk;2006;720;0.53;108;149;0.8
2950;Mannen;65 tot 80 jaar;4;Zeer sterk stedelijk;2007;515;0.41;84;163;0.67
2951;Mannen;65 tot 80 jaar;4;Zeer sterk stedelijk;2008;745;0.59;153;205;1.21
2952;Mannen;65 tot 80 jaar;4;Zeer sterk stedelijk;2009;1095;0.79;242;221;1.74
2953;Mannen;65 tot 80 jaar;4;Zeer sterk stedelijk;2010;1225;0.86;310;253;2.18
2954;Mannen;65 tot 80 jaar;4;Sterk stedelijk;2004;2395;1.25;317;132;1.66
2955;Mannen;65 tot 80 jaar;4;Sterk stedelijk;2005;1285;0.65;188;146;0.95
2956;Mannen;65 tot 80 jaar;4;Sterk stedelijk;2006;1020;0.51;165;161;0.81
2957;Mannen;65 tot 80 jaar;4;Sterk stedelijk;2007;1105;0.48;186;168;0.81
2958;Mannen;65 tot 80 jaar;4;Sterk stedelijk;2008;1405;0.58;270;192;1.12
2959;Mannen;65 tot 80 jaar;4;Sterk stedelijk;2009;1665;0.69;351;211;1.45
2960;Mannen;65 tot 80 jaar;4;Sterk stedelijk;2010;1895;0.77;429;226;1.75
2961;Mannen;65 tot 80 jaar;4;Matig stedelijk;2004;1625;1.09;219;135;1.46
2962;Mannen;65 tot 80 jaar;4;Matig stedelijk;2005;865;0.56;136;157;0.89
2963;Mannen;65 tot 80 jaar;4;Matig stedelijk;2006;660;0.42;102;155;0.65
2964;Mannen;65 tot 80 jaar;4;Matig stedelijk;2007;745;0.42;142;190;0.8
2965;Mannen;65 tot 80 jaar;4;Matig stedelijk;2008;1050;0.58;215;205;1.2
2966;Mannen;65 tot 80 jaar;4;Matig stedelijk;2009;1205;0.66;271;225;1.48
2967;Mannen;65 tot 80 jaar;4;Matig stedelijk;2010;1310;0.69;307;234;1.61
2968;Mannen;65 tot 80 jaar;4;Weinig stedelijk;2004;1710;1.06;241;141;1.49
2969;Mannen;65 tot 80 jaar;4;Weinig stedelijk;2005;890;0.54;136;153;0.83
2970;Mannen;65 tot 80 jaar;4;Weinig stedelijk;2006;705;0.42;112;158;0.66
2971;Mannen;65 tot 80 jaar;4;Weinig stedelijk;2007;895;0.43;165;185;0.8
2972;Mannen;65 tot 80 jaar;4;Weinig stedelijk;2008;1160;0.54;249;215;1.15
2973;Mannen;65 tot 80 jaar;4;Weinig stedelijk;2009;1435;0.64;332;232;1.49
2974;Mannen;65 tot 80 jaar;4;Weinig stedelijk;2010;1560;0.67;383;246;1.65
2975;Mannen;65 tot 80 jaar;4;Niet stedelijk;2004;1675;0.98;257;153;1.5
2976;Mannen;65 tot 80 jaar;4;Niet stedelijk;2005;865;0.49;134;155;0.76
2977;Mannen;65 tot 80 jaar;4;Niet stedelijk;2006;680;0.38;120;177;0.68
2978;Mannen;65 tot 80 jaar;4;Niet stedelijk;2007;470;0.39;88;187;0.74
2979;Mannen;65 tot 80 jaar;4;Niet stedelijk;2008;650;0.53;134;207;1.11
2980;Mannen;65 tot 80 jaar;4;Niet stedelijk;2009;800;0.63;188;236;1.49
2981;Mannen;65 tot 80 jaar;4;Niet stedelijk;2010;845;0.68;209;247;1.68
2982;Mannen;65 tot 80 jaar;5;Totaal stedelijkheid;2004;2185;0.27;245;112;0.3
2983;Mannen;65 tot 80 jaar;5;Totaal stedelijkheid;2005;2515;0.3;297;118;0.36
2984;Mannen;65 tot 80 jaar;5;Totaal stedelijkheid;2006;2750;0.33;336;122;0.4
2985;Mannen;65 tot 80 jaar;5;Totaal stedelijkheid;2007;2040;0.24;286;140;0.33
2986;Mannen;65 tot 80 jaar;5;Totaal stedelijkheid;2008;1420;0.16;201;142;0.23
2987;Mannen;65 tot 80 jaar;5;Totaal stedelijkheid;2009;1105;0.12;167;151;0.18
2988;Mannen;65 tot 80 jaar;5;Totaal stedelijkheid;2010;935;0.1;141;150;0.15
2989;Mannen;65 tot 80 jaar;5;Zeer sterk stedelijk;2004;350;0.26;35;100;0.26
2990;Mannen;65 tot 80 jaar;5;Zeer sterk stedelijk;2005;560;0.42;63;112;0.47
2991;Mannen;65 tot 80 jaar;5;Zeer sterk stedelijk;2006;620;0.46;71;115;0.53
2992;Mannen;65 tot 80 jaar;5;Zeer sterk stedelijk;2007;415;0.33;53;128;0.43
2993;Mannen;65 tot 80 jaar;5;Zeer sterk stedelijk;2008;260;0.21;33;125;0.26
2994;Mannen;65 tot 80 jaar;5;Zeer sterk stedelijk;2009;235;0.17;32;136;0.23
2995;Mannen;65 tot 80 jaar;5;Zeer sterk stedelijk;2010;205;0.14;32;157;0.22
2996;Mannen;65 tot 80 jaar;5;Sterk stedelijk;2004;595;0.31;65;108;0.34
2997;Mannen;65 tot 80 jaar;5;Sterk stedelijk;2005;650;0.33;77;118;0.39
2998;Mannen;65 tot 80 jaar;5;Sterk stedelijk;2006;710;0.35;86;121;0.42
2999;Mannen;65 tot 80 jaar;5;Sterk stedelijk;2007;560;0.24;73;131;0.32
3000;Mannen;65 tot 80 jaar;5;Sterk stedelijk;2008;405;0.17;54;134;0.23
3001;Mannen;65 tot 80 jaar;5;Sterk stedelijk;2009;295;0.12;43;145;0.18
3002;Mannen;65 tot 80 jaar;5;Sterk stedelijk;2010;250;0.1;36;146;0.15
3003;Mannen;65 tot 80 jaar;5;Matig stedelijk;2004;400;0.27;41;103;0.28
3004;Mannen;65 tot 80 jaar;5;Matig stedelijk;2005;450;0.29;51;114;0.33
3005;Mannen;65 tot 80 jaar;5;Matig stedelijk;2006;485;0.31;57;118;0.36
3006;Mannen;65 tot 80 jaar;5;Matig stedelijk;2007;385;0.22;58;150;0.32
3007;Mannen;65 tot 80 jaar;5;Matig stedelijk;2008;265;0.15;38;145;0.21
3008;Mannen;65 tot 80 jaar;5;Matig stedelijk;2009;195;0.11;30;155;0.16
3009;Mannen;65 tot 80 jaar;5;Matig stedelijk;2010;165;0.09;24;145;0.12
3010;Mannen;65 tot 80 jaar;5;Weinig stedelijk;2004;450;0.28;56;124;0.35
3011;Mannen;65 tot 80 jaar;5;Weinig stedelijk;2005;425;0.26;52;122;0.32
3012;Mannen;65 tot 80 jaar;5;Weinig stedelijk;2006;490;0.29;64;130;0.38
3013;Mannen;65 tot 80 jaar;5;Weinig stedelijk;2007;430;0.21;65;151;0.31
3014;Mannen;65 tot 80 jaar;5;Weinig stedelijk;2008;315;0.15;49;156;0.23
3015;Mannen;65 tot 80 jaar;5;Weinig stedelijk;2009;250;0.11;41;163;0.18
3016;Mannen;65 tot 80 jaar;5;Weinig stedelijk;2010;225;0.1;34;150;0.15
3017;Mannen;65 tot 80 jaar;5;Niet stedelijk;2004;385;0.23;49;126;0.28
3018;Mannen;65 tot 80 jaar;5;Niet stedelijk;2005;425;0.24;55;128;0.31
3019;Mannen;65 tot 80 jaar;5;Niet stedelijk;2006;445;0.25;58;130;0.33
3020;Mannen;65 tot 80 jaar;5;Niet stedelijk;2007;250;0.21;37;148;0.31
3021;Mannen;65 tot 80 jaar;5;Niet stedelijk;2008;175;0.14;27;152;0.22
3022;Mannen;65 tot 80 jaar;5;Niet stedelijk;2009;135;0.11;22;164;0.17
3023;Mannen;65 tot 80 jaar;5;Niet stedelijk;2010;95;0.08;15;156;0.12
3024;Mannen;65 tot 80 jaar;6;Totaal stedelijkheid;2004;11245;1.39;1158;103;1.43
3025;Mannen;65 tot 80 jaar;6;Totaal stedelijkheid;2005;13045;1.58;1130;87;1.37
3026;Mannen;65 tot 80 jaar;6;Totaal stedelijkheid;2006;13270;1.58;1217;92;1.45
3027;Mannen;65 tot 80 jaar;6;Totaal stedelijkheid;2007;14675;1.71;1451;99;1.69
3028;Mannen;65 tot 80 jaar;6;Totaal stedelijkheid;2008;14355;1.62;1460;102;1.65
3029;Mannen;65 tot 80 jaar;6;Totaal stedelijkheid;2009;13450;1.47;1379;103;1.51
3030;Mannen;65 tot 80 jaar;6;Totaal stedelijkheid;2010;13140;1.41;1365;104;1.46
3031;Mannen;65 tot 80 jaar;6;Zeer sterk stedelijk;2004;1900;1.42;174;92;1.3
3032;Mannen;65 tot 80 jaar;6;Zeer sterk stedelijk;2005;1905;1.42;171;90;1.28
3033;Mannen;65 tot 80 jaar;6;Zeer sterk stedelijk;2006;1895;1.4;177;93;1.31
3034;Mannen;65 tot 80 jaar;6;Zeer sterk stedelijk;2007;1970;1.58;192;97;1.54
3035;Mannen;65 tot 80 jaar;6;Zeer sterk stedelijk;2008;1855;1.47;200;108;1.59
3036;Mannen;65 tot 80 jaar;6;Zeer sterk stedelijk;2009;1715;1.24;193;113;1.39
3037;Mannen;65 tot 80 jaar;6;Zeer sterk stedelijk;2010;1700;1.2;192;113;1.35
3038;Mannen;65 tot 80 jaar;6;Sterk stedelijk;2004;2740;1.43;267;97;1.39
3039;Mannen;65 tot 80 jaar;6;Sterk stedelijk;2005;3040;1.54;239;79;1.21
3040;Mannen;65 tot 80 jaar;6;Sterk stedelijk;2006;3055;1.51;272;89;1.35
3041;Mannen;65 tot 80 jaar;6;Sterk stedelijk;2007;3785;1.64;343;91;1.49
3042;Mannen;65 tot 80 jaar;6;Sterk stedelijk;2008;3890;1.61;373;96;1.55
3043;Mannen;65 tot 80 jaar;6;Sterk stedelijk;2009;3590;1.48;337;94;1.39
3044;Mannen;65 tot 80 jaar;6;Sterk stedelijk;2010;3370;1.37;336;100;1.37
3045;Mannen;65 tot 80 jaar;6;Matig stedelijk;2004;1965;1.32;199;101;1.33
3046;Mannen;65 tot 80 jaar;6;Matig stedelijk;2005;2335;1.52;194;83;1.26
3047;Mannen;65 tot 80 jaar;6;Matig stedelijk;2006;2430;1.54;208;86;1.32
3048;Mannen;65 tot 80 jaar;6;Matig stedelijk;2007;2850;1.6;299;105;1.68
3049;Mannen;65 tot 80 jaar;6;Matig stedelijk;2008;2765;1.54;288;104;1.6
3050;Mannen;65 tot 80 jaar;6;Matig stedelijk;2009;2620;1.43;281;107;1.54
3051;Mannen;65 tot 80 jaar;6;Matig stedelijk;2010;2585;1.36;267;103;1.4
3052;Mannen;65 tot 80 jaar;6;Weinig stedelijk;2004;2205;1.37;232;105;1.44
3053;Mannen;65 tot 80 jaar;6;Weinig stedelijk;2005;2690;1.64;239;89;1.46
3054;Mannen;65 tot 80 jaar;6;Weinig stedelijk;2006;2735;1.62;260;95;1.55
3055;Mannen;65 tot 80 jaar;6;Weinig stedelijk;2007;3795;1.83;374;99;1.81
3056;Mannen;65 tot 80 jaar;6;Weinig stedelijk;2008;3680;1.7;371;101;1.72
3057;Mannen;65 tot 80 jaar;6;Weinig stedelijk;2009;3430;1.54;354;103;1.59
3058;Mannen;65 tot 80 jaar;6;Weinig stedelijk;2010;3485;1.5;366;105;1.58
3059;Mannen;65 tot 80 jaar;6;Niet stedelijk;2004;2430;1.42;286;117;1.67
3060;Mannen;65 tot 80 jaar;6;Niet stedelijk;2005;3075;1.75;286;93;1.63
3061;Mannen;65 tot 80 jaar;6;Niet stedelijk;2006;3160;1.78;300;95;1.69
3062;Mannen;65 tot 80 jaar;6;Niet stedelijk;2007;2270;1.91;243;107;2.04
3063;Mannen;65 tot 80 jaar;6;Niet stedelijk;2008;2165;1.78;227;105;1.87
3064;Mannen;65 tot 80 jaar;6;Niet stedelijk;2009;2085;1.65;214;103;1.69
3065;Mannen;65 tot 80 jaar;6;Niet stedelijk;2010;1995;1.6;204;102;1.64
3066;Mannen;65 tot 80 jaar;7;Totaal stedelijkheid;2004;10690;1.32;2677;250;3.32
3067;Mannen;65 tot 80 jaar;7;Totaal stedelijkheid;2005;11230;1.36;2863;255;3.47
3068;Mannen;65 tot 80 jaar;7;Totaal stedelijkheid;2006;11065;1.32;3029;274;3.6
3069;Mannen;65 tot 80 jaar;7;Totaal stedelijkheid;2007;8725;1.01;2536;291;2.95
3070;Mannen;65 tot 80 jaar;7;Totaal stedelijkheid;2008;7345;0.83;2203;300;2.49
3071;Mannen;65 tot 80 jaar;7;Totaal stedelijkheid;2009;6105;0.67;1938;317;2.12
3072;Mannen;65 tot 80 jaar;7;Totaal stedelijkheid;2010;5535;0.59;1784;322;1.91
3073;Mannen;65 tot 80 jaar;7;Zeer sterk stedelijk;2004;2395;1.8;596;249;4.47
3074;Mannen;65 tot 80 jaar;7;Zeer sterk stedelijk;2005;2285;1.71;609;267;4.55
3075;Mannen;65 tot 80 jaar;7;Zeer sterk stedelijk;2006;2240;1.66;636;284;4.71
3076;Mannen;65 tot 80 jaar;7;Zeer sterk stedelijk;2007;1710;1.37;513;301;4.12
3077;Mannen;65 tot 80 jaar;7;Zeer sterk stedelijk;2008;1335;1.06;426;319;3.37
3078;Mannen;65 tot 80 jaar;7;Zeer sterk stedelijk;2009;1070;0.77;347;324;2.5
3079;Mannen;65 tot 80 jaar;7;Zeer sterk stedelijk;2010;1010;0.71;343;340;2.41
3080;Mannen;65 tot 80 jaar;7;Sterk stedelijk;2004;2750;1.44;650;236;3.4
3081;Mannen;65 tot 80 jaar;7;Sterk stedelijk;2005;2810;1.42;680;242;3.44
3082;Mannen;65 tot 80 jaar;7;Sterk stedelijk;2006;2815;1.39;742;264;3.67
3083;Mannen;65 tot 80 jaar;7;Sterk stedelijk;2007;2465;1.07;672;273;2.91
3084;Mannen;65 tot 80 jaar;7;Sterk stedelijk;2008;2180;0.9;615;282;2.55
3085;Mannen;65 tot 80 jaar;7;Sterk stedelijk;2009;1785;0.74;534;299;2.2
3086;Mannen;65 tot 80 jaar;7;Sterk stedelijk;2010;1565;0.64;478;306;1.95
3087;Mannen;65 tot 80 jaar;7;Matig stedelijk;2004;1870;1.25;486;259;3.25
3088;Mannen;65 tot 80 jaar;7;Matig stedelijk;2005;1980;1.29;515;260;3.35
3089;Mannen;65 tot 80 jaar;7;Matig stedelijk;2006;2010;1.27;552;275;3.5
3090;Mannen;65 tot 80 jaar;7;Matig stedelijk;2007;1570;0.88;452;288;2.54
3091;Mannen;65 tot 80 jaar;7;Matig stedelijk;2008;1295;0.72;397;307;2.21
3092;Mannen;65 tot 80 jaar;7;Matig stedelijk;2009;1135;0.62;368;323;2.01
3093;Mannen;65 tot 80 jaar;7;Matig stedelijk;2010;1075;0.56;355;331;1.86
3094;Mannen;65 tot 80 jaar;7;Weinig stedelijk;2004;1825;1.13;482;264;2.99
3095;Mannen;65 tot 80 jaar;7;Weinig stedelijk;2005;2045;1.25;521;255;3.18
3096;Mannen;65 tot 80 jaar;7;Weinig stedelijk;2006;2040;1.21;561;275;3.33
3097;Mannen;65 tot 80 jaar;7;Weinig stedelijk;2007;1925;0.93;559;290;2.7
3098;Mannen;65 tot 80 jaar;7;Weinig stedelijk;2008;1630;0.75;477;293;2.21
3099;Mannen;65 tot 80 jaar;7;Weinig stedelijk;2009;1305;0.59;437;335;1.97
3100;Mannen;65 tot 80 jaar;7;Weinig stedelijk;2010;1210;0.52;393;324;1.69
3101;Mannen;65 tot 80 jaar;7;Niet stedelijk;2004;1845;1.08;463;251;2.7
3102;Mannen;65 tot 80 jaar;7;Niet stedelijk;2005;2115;1.2;537;254;3.06
3103;Mannen;65 tot 80 jaar;7;Niet stedelijk;2006;1960;1.11;538;274;3.04
3104;Mannen;65 tot 80 jaar;7;Niet stedelijk;2007;1050;0.88;339;322;2.85
3105;Mannen;65 tot 80 jaar;7;Niet stedelijk;2008;905;0.75;287;317;2.37
3106;Mannen;65 tot 80 jaar;7;Niet stedelijk;2009;810;0.64;252;311;1.99
3107;Mannen;65 tot 80 jaar;7;Niet stedelijk;2010;675;0.54;216;318;1.73
3108;Mannen;65 tot 80 jaar;8;Totaal stedelijkheid;2004;35890;4.45;2983;83;3.7
3109;Mannen;65 tot 80 jaar;8;Totaal stedelijkheid;2005;36275;4.4;3706;102;4.49
3110;Mannen;65 tot 80 jaar;8;Totaal stedelijkheid;2006;36380;4.33;3925;108;4.67
3111;Mannen;65 tot 80 jaar;8;Totaal stedelijkheid;2007;33450;3.89;3799;114;4.42
3112;Mannen;65 tot 80 jaar;8;Totaal stedelijkheid;2008;33235;3.76;3841;116;4.34
3113;Mannen;65 tot 80 jaar;8;Totaal stedelijkheid;2009;33220;3.64;4036;122;4.42
3114;Mannen;65 tot 80 jaar;8;Totaal stedelijkheid;2010;33265;3.56;4131;124;4.42
3115;Mannen;65 tot 80 jaar;8;Zeer sterk stedelijk;2004;7285;5.46;589;81;4.42
3116;Mannen;65 tot 80 jaar;8;Zeer sterk stedelijk;2005;7265;5.43;738;102;5.51
3117;Mannen;65 tot 80 jaar;8;Zeer sterk stedelijk;2006;7350;5.45;772;105;5.72
3118;Mannen;65 tot 80 jaar;8;Zeer sterk stedelijk;2007;5865;4.71;634;108;5.1
3119;Mannen;65 tot 80 jaar;8;Zeer sterk stedelijk;2008;5645;4.47;619;110;4.9
3120;Mannen;65 tot 80 jaar;8;Zeer sterk stedelijk;2009;6175;4.45;685;111;4.94
3121;Mannen;65 tot 80 jaar;8;Zeer sterk stedelijk;2010;6260;4.41;731;117;5.15
3122;Mannen;65 tot 80 jaar;8;Sterk stedelijk;2004;9475;4.95;752;79;3.93
3123;Mannen;65 tot 80 jaar;8;Sterk stedelijk;2005;9505;4.81;939;99;4.75
3124;Mannen;65 tot 80 jaar;8;Sterk stedelijk;2006;9590;4.74;996;104;4.92
3125;Mannen;65 tot 80 jaar;8;Sterk stedelijk;2007;9615;4.16;1035;108;4.48
3126;Mannen;65 tot 80 jaar;8;Sterk stedelijk;2008;9735;4.03;1069;110;4.43
3127;Mannen;65 tot 80 jaar;8;Sterk stedelijk;2009;9380;3.87;1094;117;4.51
3128;Mannen;65 tot 80 jaar;8;Sterk stedelijk;2010;9450;3.85;1135;120;4.62
3129;Mannen;65 tot 80 jaar;8;Matig stedelijk;2004;6390;4.28;519;81;3.47
3130;Mannen;65 tot 80 jaar;8;Matig stedelijk;2005;6510;4.23;638;98;4.15
3131;Mannen;65 tot 80 jaar;8;Matig stedelijk;2006;6535;4.14;685;105;4.34
3132;Mannen;65 tot 80 jaar;8;Matig stedelijk;2007;6495;3.65;740;114;4.15
3133;Mannen;65 tot 80 jaar;8;Matig stedelijk;2008;6385;3.55;745;117;4.15
3134;Mannen;65 tot 80 jaar;8;Matig stedelijk;2009;6280;3.43;768;122;4.2
3135;Mannen;65 tot 80 jaar;8;Matig stedelijk;2010;6355;3.33;796;125;4.17
3136;Mannen;65 tot 80 jaar;8;Weinig stedelijk;2004;6400;3.96;552;86;3.42
3137;Mannen;65 tot 80 jaar;8;Weinig stedelijk;2005;6475;3.95;675;104;4.12
3138;Mannen;65 tot 80 jaar;8;Weinig stedelijk;2006;6470;3.84;719;111;4.27
3139;Mannen;65 tot 80 jaar;8;Weinig stedelijk;2007;7315;3.53;879;120;4.25
3140;Mannen;65 tot 80 jaar;8;Weinig stedelijk;2008;7315;3.39;897;123;4.15
3141;Mannen;65 tot 80 jaar;8;Weinig stedelijk;2009;7215;3.24;950;132;4.27
3142;Mannen;65 tot 80 jaar;8;Weinig stedelijk;2010;7255;3.13;952;131;4.1
3143;Mannen;65 tot 80 jaar;8;Niet stedelijk;2004;6345;3.7;570;90;3.33
3144;Mannen;65 tot 80 jaar;8;Niet stedelijk;2005;6525;3.71;716;110;4.08
3145;Mannen;65 tot 80 jaar;8;Niet stedelijk;2006;6435;3.63;753;117;4.25
3146;Mannen;65 tot 80 jaar;8;Niet stedelijk;2007;4165;3.5;511;123;4.29
3147;Mannen;65 tot 80 jaar;8;Niet stedelijk;2008;4155;3.42;511;123;4.21
3148;Mannen;65 tot 80 jaar;8;Niet stedelijk;2009;4165;3.29;539;129;4.26
3149;Mannen;65 tot 80 jaar;8;Niet stedelijk;2010;3940;3.16;517;131;4.15
3150;Mannen;65 tot 80 jaar;9;Totaal stedelijkheid;2004;35725;4.43;2794;78;3.46
3151;Mannen;65 tot 80 jaar;9;Totaal stedelijkheid;2005;33515;4.06;2312;69;2.8
3152;Mannen;65 tot 80 jaar;9;Totaal stedelijkheid;2006;33160;3.95;2485;75;2.96
3153;Mannen;65 tot 80 jaar;9;Totaal stedelijkheid;2007;34735;4.04;2611;75;3.04
3154;Mannen;65 tot 80 jaar;9;Totaal stedelijkheid;2008;37235;4.21;2985;80;3.37
3155;Mannen;65 tot 80 jaar;9;Totaal stedelijkheid;2009;38375;4.2;3194;83;3.5
3156;Mannen;65 tot 80 jaar;9;Totaal stedelijkheid;2010;40045;4.28;3398;85;3.63
3157;Mannen;65 tot 80 jaar;9;Zeer sterk stedelijk;2004;7225;5.42;520;72;3.9
3158;Mannen;65 tot 80 jaar;9;Zeer sterk stedelijk;2005;5810;4.34;398;68;2.97
3159;Mannen;65 tot 80 jaar;9;Zeer sterk stedelijk;2006;5540;4.11;411;74;3.04
3160;Mannen;65 tot 80 jaar;9;Zeer sterk stedelijk;2007;4985;4.0;385;77;3.09
3161;Mannen;65 tot 80 jaar;9;Zeer sterk stedelijk;2008;5085;4.02;447;88;3.54
3162;Mannen;65 tot 80 jaar;9;Zeer sterk stedelijk;2009;5530;3.98;499;90;3.6
3163;Mannen;65 tot 80 jaar;9;Zeer sterk stedelijk;2010;5845;4.11;574;98;4.04
3164;Mannen;65 tot 80 jaar;9;Sterk stedelijk;2004;8955;4.68;630;70;3.29
3165;Mannen;65 tot 80 jaar;9;Sterk stedelijk;2005;8220;4.16;523;64;2.65
3166;Mannen;65 tot 80 jaar;9;Sterk stedelijk;2006;8140;4.02;562;69;2.78
3167;Mannen;65 tot 80 jaar;9;Sterk stedelijk;2007;9290;4.02;625;67;2.7
3168;Mannen;65 tot 80 jaar;9;Sterk stedelijk;2008;10210;4.23;755;74;3.13
3169;Mannen;65 tot 80 jaar;9;Sterk stedelijk;2009;10200;4.21;784;77;3.23
3170;Mannen;65 tot 80 jaar;9;Sterk stedelijk;2010;10425;4.24;835;80;3.4
3171;Mannen;65 tot 80 jaar;9;Matig stedelijk;2004;6225;4.17;498;80;3.33
3172;Mannen;65 tot 80 jaar;9;Matig stedelijk;2005;5990;3.89;429;72;2.79
3173;Mannen;65 tot 80 jaar;9;Matig stedelijk;2006;6060;3.84;463;76;2.93
3174;Mannen;65 tot 80 jaar;9;Matig stedelijk;2007;6840;3.84;499;73;2.8
3175;Mannen;65 tot 80 jaar;9;Matig stedelijk;2008;7255;4.04;564;78;3.14
3176;Mannen;65 tot 80 jaar;9;Matig stedelijk;2009;7505;4.1;631;84;3.45
3177;Mannen;65 tot 80 jaar;9;Matig stedelijk;2010;8000;4.2;663;83;3.48
3178;Mannen;65 tot 80 jaar;9;Weinig stedelijk;2004;6545;4.05;529;81;3.27
3179;Mannen;65 tot 80 jaar;9;Weinig stedelijk;2005;6480;3.95;435;67;2.65
3180;Mannen;65 tot 80 jaar;9;Weinig stedelijk;2006;6510;3.87;493;76;2.93
3181;Mannen;65 tot 80 jaar;9;Weinig stedelijk;2007;8610;4.16;651;76;3.14
3182;Mannen;65 tot 80 jaar;9;Weinig stedelijk;2008;9305;4.31;735;79;3.4
3183;Mannen;65 tot 80 jaar;9;Weinig stedelijk;2009;9470;4.26;801;85;3.6
3184;Mannen;65 tot 80 jaar;9;Weinig stedelijk;2010;10225;4.4;855;84;3.68
3185;Mannen;65 tot 80 jaar;9;Niet stedelijk;2004;6775;3.95;617;91;3.6
3186;Mannen;65 tot 80 jaar;9;Niet stedelijk;2005;7020;3.99;527;75;3.0
3187;Mannen;65 tot 80 jaar;9;Niet stedelijk;2006;6910;3.9;557;81;3.14
3188;Mannen;65 tot 80 jaar;9;Niet stedelijk;2007;5005;4.21;451;90;3.79
3189;Mannen;65 tot 80 jaar;9;Niet stedelijk;2008;5380;4.43;484;90;3.99
3190;Mannen;65 tot 80 jaar;9;Niet stedelijk;2009;5665;4.48;478;84;3.78
3191;Mannen;65 tot 80 jaar;9;Niet stedelijk;2010;5550;4.46;472;85;3.79
3192;Mannen;65 tot 80 jaar;Totaal verpleging;Totaal stedelijkheid;2004;38655;4.79;1649;43;2.04
3193;Mannen;65 tot 80 jaar;Totaal verpleging;Totaal stedelijkheid;2005;38550;4.67;1389;36;1.68
3194;Mannen;65 tot 80 jaar;Totaal verpleging;Totaal stedelijkheid;2006;38795;4.62;1367;35;1.63
3195;Mannen;65 tot 80 jaar;Totaal verpleging;Totaal stedelijkheid;2007;36205;4.21;1245;34;1.45
3196;Mannen;65 tot 80 jaar;Totaal verpleging;Totaal stedelijkheid;2008;32820;3.71;1016;31;1.15
3197;Mannen;65 tot 80 jaar;Totaal verpleging;Totaal stedelijkheid;2009;28660;3.14;864;30;0.95
3198;Mannen;65 tot 80 jaar;Totaal verpleging;Totaal stedelijkheid;2010;27075;2.9;816;30;0.87
3199;Mannen;65 tot 80 jaar;Totaal verpleging;Zeer sterk stedelijk;2004;6495;4.87;278;43;2.08
3200;Mannen;65 tot 80 jaar;Totaal verpleging;Zeer sterk stedelijk;2005;6460;4.83;263;41;1.96
3201;Mannen;65 tot 80 jaar;Totaal verpleging;Zeer sterk stedelijk;2006;6445;4.78;259;40;1.92
3202;Mannen;65 tot 80 jaar;Totaal verpleging;Zeer sterk stedelijk;2007;5445;4.37;218;40;1.75
3203;Mannen;65 tot 80 jaar;Totaal verpleging;Zeer sterk stedelijk;2008;4690;3.71;175;37;1.38
3204;Mannen;65 tot 80 jaar;Totaal verpleging;Zeer sterk stedelijk;2009;4080;2.94;146;36;1.05
3205;Mannen;65 tot 80 jaar;Totaal verpleging;Zeer sterk stedelijk;2010;3820;2.69;137;36;0.97
3206;Mannen;65 tot 80 jaar;Totaal verpleging;Sterk stedelijk;2004;9355;4.88;379;41;1.98
3207;Mannen;65 tot 80 jaar;Totaal verpleging;Sterk stedelijk;2005;9310;4.71;317;34;1.6
3208;Mannen;65 tot 80 jaar;Totaal verpleging;Sterk stedelijk;2006;9460;4.68;323;34;1.6
3209;Mannen;65 tot 80 jaar;Totaal verpleging;Sterk stedelijk;2007;9640;4.17;311;32;1.35
3210;Mannen;65 tot 80 jaar;Totaal verpleging;Sterk stedelijk;2008;9115;3.78;265;29;1.1
3211;Mannen;65 tot 80 jaar;Totaal verpleging;Sterk stedelijk;2009;7845;3.23;219;28;0.9
3212;Mannen;65 tot 80 jaar;Totaal verpleging;Sterk stedelijk;2010;7250;2.95;204;28;0.83
3213;Mannen;65 tot 80 jaar;Totaal verpleging;Matig stedelijk;2004;6930;4.64;303;44;2.03
3214;Mannen;65 tot 80 jaar;Totaal verpleging;Matig stedelijk;2005;6985;4.54;254;36;1.65
3215;Mannen;65 tot 80 jaar;Totaal verpleging;Matig stedelijk;2006;7125;4.52;241;34;1.53
3216;Mannen;65 tot 80 jaar;Totaal verpleging;Matig stedelijk;2007;7000;3.93;247;35;1.39
3217;Mannen;65 tot 80 jaar;Totaal verpleging;Matig stedelijk;2008;6295;3.5;200;32;1.11
3218;Mannen;65 tot 80 jaar;Totaal verpleging;Matig stedelijk;2009;5485;3.0;169;31;0.92
3219;Mannen;65 tot 80 jaar;Totaal verpleging;Matig stedelijk;2010;5235;2.75;158;30;0.83
