ID;Geslacht;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;Huishoudgrootte;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
7078;Vrouwen;100;0;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;;;0.0;
7079;Vrouwen;100;0;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;0.0;0.0;0.0;0.0
7080;Vrouwen;100;0;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
7081;Vrouwen;100;0;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;40.0;20.0;30.0;34.1
7082;Vrouwen;100;0;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;60.0;10.0;40.0;25.5
7083;Vrouwen;100;0;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;70.0;30.0;50.0;37.0
7084;Vrouwen;100;0;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;60.0;20.0;40.0;37.5
7085;Vrouwen;100;0;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
7086;Vrouwen;100;0;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2005/'06;40.0;20.0;20.0;38.5
7087;Vrouwen;100;0;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2006/'07;50.0;10.0;40.0;22.0
7088;Vrouwen;100;0;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2007/'08;70.0;20.0;40.0;36.4
7089;Vrouwen;100;0;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2008/'09;60.0;20.0;40.0;37.9
7090;Vrouwen;100;0;2 keer of meer verdacht van misdrijf;6 leden of meer;2004/'05;;;;
7091;Vrouwen;100;0;2 keer of meer verdacht van misdrijf;6 leden of meer;2005/'06;;0.0;;0.0
7092;Vrouwen;100;0;2 keer of meer verdacht van misdrijf;6 leden of meer;2006/'07;;;;
7093;Vrouwen;100;0;2 keer of meer verdacht van misdrijf;6 leden of meer;2007/'08;;;;
7094;Vrouwen;100;0;2 keer of meer verdacht van misdrijf;6 leden of meer;2008/'09;;;;
7095;Vrouwen;100;0;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
7096;Vrouwen;100;0;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;;0.0;;0.0
7097;Vrouwen;100;0;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;;0.0;;0.0
7098;Vrouwen;100;0;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;0.0;0.0;0.0;0.0
7099;Vrouwen;100;0;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;0.0;0.0;0.0;0.0
7100;Vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
7101;Vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;4230.0;690.0;3540.0;16.3
7102;Vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;5050.0;720.0;4320.0;14.4
7103;Vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;5710.0;840.0;4870.0;14.7
7104;Vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;7060.0;820.0;6240.0;11.6
7105;Vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
7106;Vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2005/'06;3890.0;650.0;3240.0;16.7
7107;Vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2006/'07;4590.0;670.0;3920.0;14.6
7108;Vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2007/'08;5230.0;780.0;4460.0;14.8
7109;Vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2008/'09;6540.0;770.0;5770.0;11.8
7110;Vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2004/'05;;;;
7111;Vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2005/'06;310.0;40.0;280.0;11.1
7112;Vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2006/'07;350.0;40.0;310.0;11.9
7113;Vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2007/'08;460.0;60.0;400.0;13.4
7114;Vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2008/'09;530.0;50.0;470.0;9.7
7115;Vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
7116;Vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;30.0;;20.0;
7117;Vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;100.0;10.0;90.0;12.2
7118;Vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;10.0;;10.0;
7119;Vrouwen;100;22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
7120;Vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
7121;Vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;4030.0;630.0;3400.0;15.7
7122;Vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;4810.0;660.0;4150.0;13.6
7123;Vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;5420.0;760.0;4660.0;14.0
7124;Vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;6750.0;750.0;6010.0;11.1
7125;Vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
7126;Vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;1 tot 5 leden;2005/'06;3710.0;600.0;3110.0;16.1
7127;Vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;1 tot 5 leden;2006/'07;4380.0;610.0;3770.0;13.8
7128;Vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;1 tot 5 leden;2007/'08;4970.0;710.0;4270.0;14.2
7129;Vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;1 tot 5 leden;2008/'09;6240.0;700.0;5550.0;11.2
7130;Vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;6 leden of meer;2004/'05;;;;
7131;Vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;6 leden of meer;2005/'06;300.0;30.0;270.0;10.4
7132;Vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;6 leden of meer;2006/'07;340.0;40.0;300.0;11.3
7133;Vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;6 leden of meer;2007/'08;440.0;50.0;380.0;12.2
7134;Vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;6 leden of meer;2008/'09;510.0;50.0;460.0;9.5
7135;Vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
7136;Vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;30.0;;20.0;
7137;Vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;100.0;10.0;80.0;12.5
7138;Vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;10.0;;10.0;
7139;Vrouwen;100;22 jaar of jonger;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
7140;Vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
7141;Vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;200.0;60.0;140.0;28.6
7142;Vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;240.0;70.0;170.0;28.9
7143;Vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;290.0;80.0;210.0;28.2
7144;Vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;310.0;70.0;240.0;23.5
7145;Vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
7146;Vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2005/'06;180.0;50.0;130.0;29.1
7147;Vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2006/'07;220.0;60.0;150.0;29.5
7148;Vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2007/'08;260.0;70.0;190.0;27.2
7149;Vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2008/'09;290.0;70.0;220.0;24.1
7150;Vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2004/'05;;;;
7151;Vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2005/'06;20.0;;10.0;
7152;Vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2006/'07;20.0;;10.0;
7153;Vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2007/'08;30.0;;20.0;
7154;Vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2008/'09;20.0;;20.0;
7155;Vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
7156;Vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;;0.0;;0.0
7157;Vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;;0.0;;0.0
7158;Vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;;;0.0;
7159;Vrouwen;100;22 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;0.0;0.0;0.0;0.0
7160;Vrouwen;100;22 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
7161;Vrouwen;100;22 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;160.0;40.0;110.0;27.6
7162;Vrouwen;100;22 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;190.0;60.0;130.0;30.5
7163;Vrouwen;100;22 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;230.0;60.0;160.0;27.1
7164;Vrouwen;100;22 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;250.0;50.0;200.0;20.0
7165;Vrouwen;100;22 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
7166;Vrouwen;100;22 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2005/'06;140.0;40.0;110.0;27.1
7167;Vrouwen;100;22 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2006/'07;170.0;60.0;120.0;32.4
7168;Vrouwen;100;22 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2007/'08;210.0;50.0;150.0;26.3
7169;Vrouwen;100;22 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2008/'09;240.0;50.0;190.0;20.8
7170;Vrouwen;100;22 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2004/'05;;;;
7171;Vrouwen;100;22 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2005/'06;10.0;;;
7172;Vrouwen;100;22 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2006/'07;10.0;;10.0;
7173;Vrouwen;100;22 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2007/'08;20.0;;10.0;
7174;Vrouwen;100;22 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2008/'09;10.0;;10.0;
7175;Vrouwen;100;22 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
7176;Vrouwen;100;22 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;0.0;0.0;0.0;0.0
7177;Vrouwen;100;22 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;;0.0;;0.0
7178;Vrouwen;100;22 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;;;0.0;
7179;Vrouwen;100;22 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;0.0;0.0;0.0;0.0
7180;Vrouwen;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
7181;Vrouwen;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;40.0;10.0;30.0;32.6
7182;Vrouwen;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;50.0;10.0;40.0;22.9
7183;Vrouwen;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;60.0;20.0;40.0;32.3
7184;Vrouwen;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;60.0;20.0;40.0;38.3
7185;Vrouwen;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
7186;Vrouwen;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2005/'06;40.0;10.0;20.0;36.8
7187;Vrouwen;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2006/'07;40.0;;40.0;
7188;Vrouwen;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2007/'08;60.0;20.0;40.0;30.4
7189;Vrouwen;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2008/'09;60.0;20.0;30.0;38.2
7190;Vrouwen;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2004/'05;;;;
7191;Vrouwen;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2005/'06;;0.0;;0.0
7192;Vrouwen;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2006/'07;;;;
7193;Vrouwen;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2007/'08;;;;
7194;Vrouwen;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2008/'09;;;;
7195;Vrouwen;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
7196;Vrouwen;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;;0.0;;0.0
7197;Vrouwen;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;0.0;0.0;0.0;0.0
7198;Vrouwen;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;0.0;0.0;0.0;0.0
7199;Vrouwen;100;22 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;0.0;0.0;0.0;0.0
7200;Vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
7201;Vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;230.0;50.0;180.0;23.0
7202;Vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;290.0;60.0;230.0;19.2
7203;Vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;320.0;60.0;260.0;17.3
7204;Vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;330.0;40.0;290.0;11.3
7205;Vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
7206;Vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2005/'06;210.0;50.0;160.0;23.2
7207;Vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2006/'07;270.0;50.0;210.0;19.5
7208;Vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2007/'08;280.0;50.0;230.0;18.7
7209;Vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2008/'09;290.0;30.0;260.0;11.5
7210;Vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2004/'05;;;;
7211;Vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2005/'06;20.0;;20.0;
7212;Vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2006/'07;20.0;;20.0;
7213;Vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2007/'08;40.0;;40.0;
7214;Vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2008/'09;40.0;;30.0;
7215;Vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
7216;Vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;0.0;0.0;0.0;0.0
7217;Vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;;0.0;;0.0
7218;Vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;;0.0;;0.0
7219;Vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
7220;Vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
7221;Vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;200.0;50.0;160.0;22.5
7222;Vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;250.0;50.0;210.0;18.1
7223;Vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;280.0;50.0;230.0;17.0
7224;Vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;290.0;30.0;260.0;11.0
7225;Vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
7226;Vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;1 tot 5 leden;2005/'06;190.0;40.0;140.0;22.6
7227;Vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;1 tot 5 leden;2006/'07;230.0;40.0;190.0;18.5
7228;Vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;1 tot 5 leden;2007/'08;250.0;50.0;200.0;18.3
7229;Vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;1 tot 5 leden;2008/'09;260.0;30.0;230.0;10.9
7230;Vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;6 leden of meer;2004/'05;;;;
7231;Vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;6 leden of meer;2005/'06;20.0;;10.0;
7232;Vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;6 leden of meer;2006/'07;20.0;;20.0;
7233;Vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;6 leden of meer;2007/'08;40.0;;30.0;
7234;Vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;6 leden of meer;2008/'09;40.0;;30.0;
7235;Vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
7236;Vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;0.0;0.0;0.0;0.0
7237;Vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;;0.0;;0.0
7238;Vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;;0.0;;0.0
7239;Vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
7240;Vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
7241;Vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;30.0;;20.0;
7242;Vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;30.0;;20.0;
7243;Vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;40.0;;30.0;
7244;Vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;30.0;;30.0;
7245;Vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
7246;Vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2005/'06;30.0;;20.0;
7247;Vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2006/'07;30.0;;20.0;
7248;Vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2007/'08;30.0;;30.0;
7249;Vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2008/'09;30.0;;30.0;
7250;Vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2004/'05;;;;
7251;Vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2005/'06;;0.0;;0.0
7252;Vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2006/'07;0.0;0.0;0.0;0.0
7253;Vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2007/'08;;0.0;;0.0
7254;Vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2008/'09;;0.0;;0.0
7255;Vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
7256;Vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;0.0;0.0;0.0;0.0
7257;Vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;0.0;0.0;0.0;0.0
7258;Vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;0.0;0.0;0.0;0.0
7259;Vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;0.0;0.0;0.0;0.0
7260;Vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
7261;Vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;20.0;;20.0;
7262;Vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;30.0;;20.0;
7263;Vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;30.0;;20.0;
7264;Vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;20.0;;20.0;
7265;Vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
7266;Vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2005/'06;20.0;;10.0;
7267;Vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2006/'07;30.0;;20.0;
7268;Vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2007/'08;30.0;;20.0;
7269;Vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2008/'09;20.0;;20.0;
7270;Vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2004/'05;;;;
7271;Vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2005/'06;;0.0;;0.0
7272;Vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2006/'07;0.0;0.0;0.0;0.0
7273;Vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2007/'08;;0.0;;0.0
7274;Vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2008/'09;;0.0;;0.0
7275;Vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
7276;Vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;0.0;0.0;0.0;0.0
7277;Vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;0.0;0.0;0.0;0.0
7278;Vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;0.0;0.0;0.0;0.0
7279;Vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;0.0;0.0;0.0;0.0
7280;Vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
7281;Vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;;;;
7282;Vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;;;;
7283;Vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;;;;
7284;Vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;10.0;;;
7285;Vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
7286;Vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2005/'06;;;;
7287;Vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2006/'07;;;;
