ID;GeslachtWerknemer;Dienstverband;KenmerkenBaan;BedrijfstakkenBranchesSBI2008;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
5877;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;M Specialistische zakelijke diensten;2013;36.0;22.0;20.51;1781.0;1772.0;24010.0;21370.0;2640.0;290.0;23.0;22.9;1037.0;1711.0
5878;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;M Specialistische zakelijke diensten;2014;37.0;22.0;20.44;1782.0;1770.0;23890.0;21380.0;2510.0;290.0;22.9;22.8;1039.0;1727.0
5879;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;M Specialistische zakelijke diensten;2015;35.0;21.0;20.43;1783.0;1771.0;23950.0;21400.0;2560.0;250.0;23.0;22.9;1040.0;1724.0
5880;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;M Specialistische zakelijke diensten;2016;35.0;21.0;20.37;1791.0;1780.0;23850.0;21490.0;2370.0;240.0;23.1;23.0;1048.0;1736.0
5881;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;M Specialistische zakelijke diensten;2017;39.0;23.0;20.76;1807.0;1798.0;24260.0;21680.0;2580.0;270.0;22.9;22.8;1039.0;1751.0
5882;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;M Specialistische zakelijke diensten;2018;40.0;24.0;21.2;1838.0;1829.0;24720.0;22060.0;2660.0;280.0;22.9;22.8;1035.0;1741.0
5883;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;M Specialistische zakelijke diensten;2019;41.0;24.0;21.56;1878.0;1870.0;25300.0;22540.0;2760.0;300.0;22.9;22.8;1041.0;1753.0
5884;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;M Specialistische zakelijke diensten;2020;41.0;24.0;22.25;1933.0;1926.0;25730.0;23200.0;2530.0;320.0;22.9;22.9;1039.0;1751.0
5885;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;M Specialistische zakelijke diensten;2021;40.0;24.0;22.49;1971.0;1963.0;26370.0;23660.0;2720.0;340.0;22.9;22.9;1047.0;1768.0
5886;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;M Specialistische zakelijke diensten;2022;42.0;25.0;23.39;2051.0;2043.0;27500.0;24610.0;2890.0;370.0;23.0;22.9;1048.0;1774.0
5887;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;M Specialistische zakelijke diensten;2023;43.0;25.0;24.8;2164.0;2158.0;28880.0;25970.0;2900.0;400.0;23.0;22.9;1044.0;1772.0
5888;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;N Verhuur en overige zakelijke diensten;2009;67.0;40.0;13.4;1139.0;1120.0;15160.0;13670.0;1500.0;70.0;22.3;22.0;1003.0;1684.0
5889;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;N Verhuur en overige zakelijke diensten;2010 voor methodewijziging;65.0;39.0;13.58;1154.0;1135.0;15310.0;13850.0;1460.0;60.0;22.4;22.0;1003.0;1684.0
5890;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;N Verhuur en overige zakelijke diensten;2010 na methodewijziging;65.0;39.0;13.6;1157.0;1138.0;15350.0;13880.0;1460.0;70.0;22.4;22.0;1004.0;1685.0
5891;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;N Verhuur en overige zakelijke diensten;2011;66.0;39.0;13.78;1185.0;1163.0;15840.0;14220.0;1610.0;60.0;22.4;22.1;1013.0;1699.0
5892;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;N Verhuur en overige zakelijke diensten;2012;66.0;40.0;14.02;1197.0;1177.0;15950.0;14370.0;1580.0;60.0;22.5;22.1;1007.0;1688.0
5893;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;N Verhuur en overige zakelijke diensten;2013;66.0;39.0;14.2;1209.0;1190.0;16010.0;14510.0;1500.0;60.0;22.5;22.2;1006.0;1687.0
5894;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;N Verhuur en overige zakelijke diensten;2014;68.0;41.0;14.08;1204.0;1184.0;16020.0;14450.0;1570.0;50.0;22.5;22.2;1009.0;1690.0
5895;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;N Verhuur en overige zakelijke diensten;2015;72.0;44.0;14.3;1213.0;1194.0;15940.0;14560.0;1380.0;50.0;22.4;22.1;1002.0;1660.0
5896;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;N Verhuur en overige zakelijke diensten;2016;77.0;46.0;14.26;1222.0;1204.0;16100.0;14660.0;1440.0;50.0;22.5;22.2;1013.0;1694.0
5897;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;N Verhuur en overige zakelijke diensten;2017;83.0;49.0;14.37;1231.0;1214.0;16320.0;14770.0;1550.0;50.0;22.5;22.2;1014.0;1723.0
5898;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;N Verhuur en overige zakelijke diensten;2018;87.0;51.0;14.76;1258.0;1241.0;16680.0;15100.0;1580.0;60.0;22.5;22.3;1009.0;1707.0
5899;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;N Verhuur en overige zakelijke diensten;2019;87.0;51.0;15.07;1294.0;1278.0;17170.0;15520.0;1650.0;60.0;22.6;22.3;1017.0;1723.0
5900;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;N Verhuur en overige zakelijke diensten;2020;78.0;46.0;15.55;1329.0;1314.0;17760.0;15950.0;1810.0;70.0;22.5;22.3;1014.0;1725.0
5901;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;N Verhuur en overige zakelijke diensten;2021;82.0;49.0;15.86;1365.0;1348.0;18160.0;16380.0;1780.0;60.0;22.5;22.3;1020.0;1720.0
5902;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;N Verhuur en overige zakelijke diensten;2022;84.0;50.0;16.56;1427.0;1409.0;19050.0;17120.0;1920.0;70.0;22.6;22.4;1022.0;1725.0
5903;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;N Verhuur en overige zakelijke diensten;2023;77.0;46.0;17.77;1527.0;1510.0;20390.0;18330.0;2060.0;90.0;22.6;22.4;1019.0;1728.0
5904;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-U Niet-commerciële dienstverlening;2009;367.0;236.0;18.91;1620.0;1615.0;22280.0;19440.0;2840.0;10.0;22.6;22.6;1025.0;1597.0
5905;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-U Niet-commerciële dienstverlening;2010 voor methodewijziging;383.0;246.0;19.31;1640.0;1635.0;22630.0;19680.0;2950.0;10.0;22.7;22.6;1016.0;1583.0
5906;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-U Niet-commerciële dienstverlening;2010 na methodewijziging;384.0;247.0;19.3;1639.0;1634.0;22620.0;19670.0;2950.0;10.0;22.7;22.6;1016.0;1584.0
5907;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-U Niet-commerciële dienstverlening;2011;398.0;255.0;19.42;1660.0;1656.0;22970.0;19920.0;3050.0;10.0;22.7;22.6;1024.0;1594.0
5908;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-U Niet-commerciële dienstverlening;2012;406.0;261.0;20.01;1702.0;1697.0;23400.0;20420.0;2980.0;10.0;22.7;22.6;1018.0;1584.0
5909;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-U Niet-commerciële dienstverlening;2013;409.0;263.0;20.49;1739.0;1736.0;23970.0;20870.0;3100.0;10.0;22.7;22.7;1016.0;1583.0
5910;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-U Niet-commerciële dienstverlening;2014;408.0;262.0;20.59;1756.0;1752.0;24140.0;21070.0;3070.0;10.0;22.7;22.7;1021.0;1589.0
5911;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-U Niet-commerciële dienstverlening;2015;418.0;267.0;21.13;1792.0;1789.0;24610.0;21500.0;3110.0;10.0;22.7;22.7;1016.0;1588.0
5912;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-U Niet-commerciële dienstverlening;2016;422.0;269.0;21.34;1823.0;1820.0;25170.0;21880.0;3290.0;10.0;22.7;22.7;1023.0;1604.0
5913;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-U Niet-commerciële dienstverlening;2017;449.0;280.0;21.49;1837.0;1834.0;25500.0;22040.0;3460.0;10.0;22.7;22.7;1024.0;1643.0
5914;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-U Niet-commerciële dienstverlening;2018;465.0;290.0;21.86;1862.0;1859.0;25740.0;22340.0;3400.0;10.0;22.7;22.7;1020.0;1635.0
5915;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-U Niet-commerciële dienstverlening;2019;483.0;301.0;22.28;1907.0;1904.0;26310.0;22880.0;3420.0;10.0;22.7;22.7;1026.0;1643.0
5916;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-U Niet-commerciële dienstverlening;2020;501.0;312.0;23.02;1967.0;1964.0;27340.0;23600.0;3740.0;20.0;22.8;22.7;1024.0;1642.0
5917;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-U Niet-commerciële dienstverlening;2021;511.0;320.0;23.37;2012.0;2009.0;27790.0;24140.0;3650.0;20.0;22.8;22.8;1032.0;1650.0
5918;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-U Niet-commerciële dienstverlening;2022;520.0;325.0;24.27;2091.0;2088.0;29020.0;25090.0;3930.0;20.0;22.8;22.8;1032.0;1651.0
5919;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-U Niet-commerciële dienstverlening;2023;529.0;330.0;25.82;2216.0;2213.0;30650.0;26590.0;4060.0;20.0;22.8;22.8;1029.0;1648.0
5920;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-Q Overheid en zorg;2009;337.0;217.0;19.18;1643.0;1638.0;22640.0;19720.0;2930.0;10.0;22.6;22.6;1025.0;1595.0
5921;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-Q Overheid en zorg;2010 voor methodewijziging;352.0;226.0;19.58;1662.0;1657.0;22970.0;19940.0;3030.0;10.0;22.7;22.6;1016.0;1580.0
5922;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-Q Overheid en zorg;2010 na methodewijziging;353.0;227.0;19.57;1661.0;1656.0;22970.0;19930.0;3040.0;10.0;22.7;22.6;1016.0;1580.0
5923;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-Q Overheid en zorg;2011;366.0;236.0;19.68;1681.0;1678.0;23320.0;20180.0;3140.0;10.0;22.7;22.6;1023.0;1589.0
5924;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-Q Overheid en zorg;2012;375.0;241.0;20.29;1724.0;1720.0;23750.0;20690.0;3060.0;10.0;22.7;22.7;1017.0;1580.0
5925;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-Q Overheid en zorg;2013;379.0;244.0;20.8;1764.0;1760.0;24350.0;21160.0;3190.0;10.0;22.7;22.7;1016.0;1578.0
5926;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-Q Overheid en zorg;2014;377.0;243.0;20.92;1782.0;1779.0;24550.0;21390.0;3160.0;10.0;22.7;22.7;1020.0;1584.0
5927;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-Q Overheid en zorg;2015;387.0;248.0;21.47;1819.0;1816.0;25030.0;21830.0;3200.0;10.0;22.7;22.7;1015.0;1583.0
5928;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-Q Overheid en zorg;2016;391.0;250.0;21.71;1852.0;1849.0;25620.0;22220.0;3400.0;10.0;22.7;22.7;1022.0;1599.0
5929;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-Q Overheid en zorg;2017;414.0;259.0;21.87;1868.0;1866.0;26000.0;22420.0;3580.0;10.0;22.7;22.7;1024.0;1637.0
5930;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-Q Overheid en zorg;2018;430.0;269.0;22.23;1892.0;1889.0;26220.0;22700.0;3520.0;10.0;22.7;22.7;1020.0;1630.0
5931;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-Q Overheid en zorg;2019;447.0;280.0;22.65;1937.0;1934.0;26780.0;23240.0;3540.0;10.0;22.7;22.7;1025.0;1638.0
5932;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-Q Overheid en zorg;2020;465.0;291.0;23.37;1995.0;1993.0;27810.0;23940.0;3860.0;10.0;22.8;22.7;1023.0;1636.0
5933;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-Q Overheid en zorg;2021;476.0;299.0;23.71;2040.0;2037.0;28240.0;24480.0;3760.0;10.0;22.8;22.8;1031.0;1645.0
5934;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-Q Overheid en zorg;2022;485.0;304.0;24.64;2122.0;2119.0;29520.0;25460.0;4050.0;10.0;22.8;22.8;1032.0;1645.0
5935;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O-Q Overheid en zorg;2023;493.0;308.0;26.21;2248.0;2246.0;31170.0;26980.0;4190.0;10.0;22.8;22.8;1028.0;1642.0
5936;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O Openbaar bestuur en overheidsdiensten;2009;39.0;24.0;20.35;1787.0;1774.0;25210.0;21450.0;3760.0;0.0;22.8;22.7;1046.0;1670.0
5937;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O Openbaar bestuur en overheidsdiensten;2010 voor methodewijziging;40.0;25.0;20.43;1797.0;1783.0;25680.0;21560.0;4110.0;0.0;22.8;22.7;1047.0;1667.0
5938;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O Openbaar bestuur en overheidsdiensten;2010 na methodewijziging;40.0;25.0;20.38;1792.0;1778.0;25670.0;21510.0;4160.0;0.0;22.8;22.7;1047.0;1668.0
5939;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O Openbaar bestuur en overheidsdiensten;2011;40.0;25.0;20.3;1797.0;1786.0;25600.0;21560.0;4040.0;0.0;22.8;22.7;1056.0;1680.0
5940;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O Openbaar bestuur en overheidsdiensten;2012;39.0;24.0;21.1;1856.0;1844.0;26380.0;22270.0;4110.0;0.0;22.8;22.7;1049.0;1667.0
5941;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O Openbaar bestuur en overheidsdiensten;2013;38.0;24.0;21.39;1875.0;1867.0;26590.0;22500.0;4100.0;0.0;22.8;22.8;1047.0;1666.0
5942;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O Openbaar bestuur en overheidsdiensten;2014;37.0;23.0;21.48;1895.0;1884.0;26870.0;22740.0;4130.0;0.0;22.9;22.8;1052.0;1674.0
5943;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O Openbaar bestuur en overheidsdiensten;2015;36.0;23.0;22.34;1955.0;1948.0;27670.0;23460.0;4210.0;0.0;22.9;22.8;1046.0;1658.0
5944;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O Openbaar bestuur en overheidsdiensten;2016;35.0;22.0;23.14;2034.0;2028.0;28670.0;24410.0;4260.0;0.0;22.9;22.8;1052.0;1664.0
5945;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O Openbaar bestuur en overheidsdiensten;2017;36.0;23.0;23.35;2067.0;2062.0;29510.0;24810.0;4710.0;0.0;22.9;22.8;1060.0;1677.0
5946;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O Openbaar bestuur en overheidsdiensten;2018;38.0;24.0;22.95;2027.0;2023.0;28580.0;24330.0;4250.0;0.0;22.9;22.9;1058.0;1670.0
5947;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O Openbaar bestuur en overheidsdiensten;2019;37.0;23.0;24.1;2136.0;2131.0;30380.0;25640.0;4740.0;0.0;22.9;22.9;1061.0;1678.0
5948;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O Openbaar bestuur en overheidsdiensten;2020;37.0;23.0;25.33;2241.0;2235.0;31610.0;26900.0;4710.0;0.0;22.9;22.9;1059.0;1674.0
5949;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O Openbaar bestuur en overheidsdiensten;2021;36.0;23.0;26.01;2321.0;2316.0;32570.0;27850.0;4720.0;0.0;23.0;22.9;1068.0;1684.0
5950;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O Openbaar bestuur en overheidsdiensten;2022;36.0;23.0;26.67;2384.0;2378.0;34270.0;28600.0;5670.0;0.0;23.0;23.0;1070.0;1685.0
5951;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;O Openbaar bestuur en overheidsdiensten;2023;37.0;24.0;28.98;2530.0;2524.0;35670.0;30360.0;5310.0;0.0;23.0;23.0;1045.0;1643.0
5952;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;P Onderwijs;2009;64.0;40.0;22.28;1877.0;1875.0;26480.0;22530.0;3960.0;10.0;22.5;22.5;1010.0;1628.0
5953;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;P Onderwijs;2010 voor methodewijziging;66.0;41.0;22.84;1907.0;1905.0;26890.0;22890.0;4000.0;10.0;22.5;22.5;1001.0;1614.0
5954;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;P Onderwijs;2010 na methodewijziging;66.0;41.0;22.84;1907.0;1905.0;26880.0;22890.0;4000.0;10.0;22.5;22.5;1001.0;1615.0
5955;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;P Onderwijs;2011;68.0;42.0;23.16;1945.0;1943.0;27470.0;23340.0;4130.0;10.0;22.5;22.5;1007.0;1624.0
5956;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;P Onderwijs;2012;71.0;44.0;23.73;1973.0;1971.0;27590.0;23680.0;3910.0;10.0;22.5;22.5;997.0;1606.0
5957;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;P Onderwijs;2013;72.0;45.0;24.22;2013.0;2011.0;28160.0;24160.0;4000.0;10.0;22.5;22.5;996.0;1605.0
5958;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;P Onderwijs;2014;72.0;44.0;23.86;1991.0;1988.0;27680.0;23890.0;3800.0;10.0;22.5;22.5;1000.0;1612.0
5959;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;P Onderwijs;2015;72.0;45.0;24.56;2040.0;2038.0;28450.0;24480.0;3980.0;10.0;22.5;22.5;996.0;1605.0
5960;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;P Onderwijs;2016;74.0;46.0;24.62;2059.0;2056.0;29020.0;24700.0;4310.0;10.0;22.6;22.6;1002.0;1613.0
5961;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;P Onderwijs;2017;80.0;49.0;24.47;2068.0;2066.0;29040.0;24820.0;4220.0;10.0;22.5;22.5;1013.0;1666.0
5962;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;P Onderwijs;2018;83.0;50.0;24.98;2102.0;2100.0;29910.0;25230.0;4680.0;10.0;22.5;22.5;1009.0;1658.0
5963;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;P Onderwijs;2019;86.0;52.0;25.75;2177.0;2175.0;30150.0;26120.0;4030.0;10.0;22.5;22.5;1014.0;1666.0
5964;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;P Onderwijs;2020;89.0;54.0;26.74;2253.0;2251.0;32140.0;27030.0;5110.0;10.0;22.5;22.5;1010.0;1660.0
5965;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;P Onderwijs;2021;91.0;56.0;26.9;2289.0;2287.0;32010.0;27470.0;4540.0;10.0;22.6;22.6;1020.0;1674.0
5966;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;P Onderwijs;2022;96.0;58.0;28.2;2402.0;2400.0;34130.0;28820.0;5310.0;10.0;22.6;22.6;1021.0;1675.0
5967;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;P Onderwijs;2023;99.0;60.0;30.07;2576.0;2575.0;36550.0;30910.0;5640.0;10.0;22.6;22.6;1027.0;1702.0
5968;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;Q Gezondheids- en welzijnszorg;2009;234.0;153.0;18.14;1555.0;1551.0;21160.0;18660.0;2510.0;10.0;22.6;22.6;1026.0;1574.0
5969;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;Q Gezondheids- en welzijnszorg;2010 voor methodewijziging;246.0;160.0;18.57;1573.0;1570.0;21480.0;18880.0;2600.0;10.0;22.7;22.6;1015.0;1557.0
5970;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;Q Gezondheids- en welzijnszorg;2010 na methodewijziging;247.0;161.0;18.57;1573.0;1570.0;21470.0;18880.0;2600.0;10.0;22.7;22.6;1015.0;1557.0
5971;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;Q Gezondheids- en welzijnszorg;2011;258.0;168.0;18.67;1593.0;1590.0;21860.0;19120.0;2730.0;10.0;22.7;22.7;1022.0;1567.0
5972;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;Q Gezondheids- en welzijnszorg;2012;265.0;173.0;19.27;1638.0;1635.0;22340.0;19660.0;2680.0;10.0;22.7;22.7;1018.0;1562.0
5973;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;Q Gezondheids- en welzijnszorg;2013;269.0;175.0;19.82;1681.0;1678.0;23020.0;20170.0;2850.0;10.0;22.8;22.7;1016.0;1559.0
5974;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;Q Gezondheids- en welzijnszorg;2014;269.0;176.0;20.07;1711.0;1709.0;23400.0;20530.0;2860.0;10.0;22.8;22.8;1021.0;1565.0
5975;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;Q Gezondheids- en welzijnszorg;2015;279.0;181.0;20.57;1745.0;1742.0;23810.0;20940.0;2870.0;10.0;22.7;22.7;1016.0;1568.0
5976;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;Q Gezondheids- en welzijnszorg;2016;282.0;182.0;20.78;1775.0;1772.0;24360.0;21300.0;3060.0;10.0;22.8;22.7;1024.0;1588.0
5977;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;Q Gezondheids- en welzijnszorg;2017;297.0;187.0;20.99;1790.0;1788.0;24750.0;21480.0;3270.0;10.0;22.7;22.7;1022.0;1625.0
5978;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;Q Gezondheids- en welzijnszorg;2018;309.0;195.0;21.41;1819.0;1816.0;24940.0;21830.0;3110.0;10.0;22.8;22.7;1018.0;1618.0
5979;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;Q Gezondheids- en welzijnszorg;2019;324.0;204.0;21.66;1850.0;1848.0;25470.0;22200.0;3270.0;10.0;22.8;22.8;1024.0;1626.0
5980;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;Q Gezondheids- en welzijnszorg;2020;339.0;213.0;22.27;1901.0;1898.0;26250.0;22810.0;3440.0;10.0;22.8;22.8;1023.0;1626.0
5981;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;Q Gezondheids- en welzijnszorg;2021;349.0;220.0;22.63;1946.0;1943.0;26800.0;23350.0;3450.0;10.0;22.8;22.8;1030.0;1634.0
5982;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;Q Gezondheids- en welzijnszorg;2022;353.0;223.0;23.47;2019.0;2016.0;27780.0;24230.0;3550.0;10.0;22.9;22.8;1031.0;1634.0
5983;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;Q Gezondheids- en welzijnszorg;2023;356.0;225.0;24.85;2128.0;2126.0;29210.0;25530.0;3680.0;20.0;22.9;22.9;1027.0;1626.0
5984;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;R-U Cultuur, recreatie, overige diensten;2009;30.0;19.0;15.94;1366.0;1357.0;18290.0;16390.0;1900.0;50.0;22.6;22.5;1022.0;1624.0
5985;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;R-U Cultuur, recreatie, overige diensten;2010 voor methodewijziging;31.0;19.0;16.26;1394.0;1385.0;18720.0;16730.0;2000.0;50.0;22.6;22.5;1022.0;1626.0
5986;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;R-U Cultuur, recreatie, overige diensten;2010 na methodewijziging;31.0;20.0;16.27;1395.0;1386.0;18740.0;16740.0;2000.0;50.0;22.6;22.5;1022.0;1627.0
5987;Totaal mannen en vrouwen;Totaal;Arbeidsduur: 20 tot 25 uur per week;R-U Cultuur, recreatie, overige diensten;2011;31.0;19.0;16.31;1411.0;1402.0;18950.0;16930.0;2020.0;50.0;22.6;22.5;1032.0;1646.0
