ID;Geslacht;Leeftijd;BurgerlijkeStaat;CaribischNederland;Perioden;Overledenen_1
5474;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Bonaire;2012;4.0
5475;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Bonaire;2013;3.0
5476;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Bonaire;2014;2.0
5477;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Bonaire;2015;6.0
5478;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Bonaire;2016;3.0
5479;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Bonaire;2017;6.0
5480;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Bonaire;2018;6.0
5481;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Bonaire;2019;2.0
5482;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Bonaire;2020;4.0
5483;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Bonaire;2021;9.0
5484;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Bonaire;2022;7.0
5485;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Bonaire;2023;4.0
5486;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Sint Eustatius;2011;0.0
5487;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Sint Eustatius;2012;0.0
5488;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Sint Eustatius;2013;1.0
5489;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Sint Eustatius;2014;1.0
5490;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Sint Eustatius;2015;0.0
5491;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Sint Eustatius;2016;0.0
5492;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Sint Eustatius;2017;1.0
5493;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Sint Eustatius;2018;2.0
5494;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Sint Eustatius;2019;0.0
5495;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Sint Eustatius;2020;3.0
5496;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Sint Eustatius;2021;1.0
5497;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Sint Eustatius;2022;4.0
5498;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Sint Eustatius;2023;0.0
5499;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Saba;2011;0.0
5500;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Saba;2012;1.0
5501;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Saba;2013;0.0
5502;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Saba;2014;0.0
5503;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Saba;2015;1.0
5504;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Saba;2016;1.0
5505;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Saba;2017;0.0
5506;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Saba;2018;1.0
5507;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Saba;2019;0.0
5508;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Saba;2020;0.0
5509;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Saba;2021;1.0
5510;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Saba;2022;1.0
5511;Totaal mannen en vrouwen;95 tot 100 jaar;Totaal burgerlijke staat;Saba;2023;1.0
5512;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Caribisch Nederland;2011;0.0
5513;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Caribisch Nederland;2012;0.0
5514;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Caribisch Nederland;2013;0.0
5515;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Caribisch Nederland;2014;0.0
5516;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Caribisch Nederland;2015;0.0
5517;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Caribisch Nederland;2016;2.0
5518;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Caribisch Nederland;2017;2.0
5519;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Caribisch Nederland;2018;0.0
5520;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Caribisch Nederland;2019;1.0
5521;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Caribisch Nederland;2020;0.0
5522;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Caribisch Nederland;2021;3.0
5523;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Caribisch Nederland;2022;2.0
5524;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Caribisch Nederland;2023;1.0
5525;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Bonaire;2011;0.0
5526;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Bonaire;2012;0.0
5527;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Bonaire;2013;0.0
5528;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Bonaire;2014;0.0
5529;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Bonaire;2015;0.0
5530;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Bonaire;2016;1.0
5531;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Bonaire;2017;1.0
5532;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Bonaire;2018;0.0
5533;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Bonaire;2019;1.0
5534;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Bonaire;2020;0.0
5535;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Bonaire;2021;3.0
5536;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Bonaire;2022;0.0
5537;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Bonaire;2023;0.0
5538;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Sint Eustatius;2011;0.0
5539;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Sint Eustatius;2012;0.0
5540;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Sint Eustatius;2013;0.0
5541;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Sint Eustatius;2014;0.0
5542;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Sint Eustatius;2015;0.0
5543;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Sint Eustatius;2016;0.0
5544;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Sint Eustatius;2017;1.0
5545;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Sint Eustatius;2018;0.0
5546;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Sint Eustatius;2019;0.0
5547;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Sint Eustatius;2020;0.0
5548;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Sint Eustatius;2021;0.0
5549;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Sint Eustatius;2022;2.0
5550;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Sint Eustatius;2023;0.0
5551;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Saba;2011;0.0
5552;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Saba;2012;0.0
5553;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Saba;2013;0.0
5554;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Saba;2014;0.0
5555;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Saba;2015;0.0
5556;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Saba;2016;1.0
5557;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Saba;2017;0.0
5558;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Saba;2018;0.0
5559;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Saba;2019;0.0
5560;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Saba;2020;0.0
5561;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Saba;2021;0.0
5562;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Saba;2022;0.0
5563;Totaal mannen en vrouwen;95 tot 100 jaar;Ongehuwd;Saba;2023;1.0
5564;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Caribisch Nederland;2011;1.0
5565;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Caribisch Nederland;2012;0.0
5566;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Caribisch Nederland;2013;1.0
5567;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Caribisch Nederland;2014;0.0
5568;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Caribisch Nederland;2015;1.0
5569;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Caribisch Nederland;2016;0.0
5570;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Caribisch Nederland;2017;1.0
5571;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Caribisch Nederland;2018;1.0
5572;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Caribisch Nederland;2019;1.0
5573;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Caribisch Nederland;2020;1.0
5574;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Caribisch Nederland;2021;1.0
5575;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Caribisch Nederland;2022;3.0
5576;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Caribisch Nederland;2023;0.0
5577;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Bonaire;2011;1.0
5578;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Bonaire;2012;0.0
5579;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Bonaire;2013;1.0
5580;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Bonaire;2014;0.0
5581;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Bonaire;2015;1.0
5582;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Bonaire;2016;0.0
5583;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Bonaire;2017;1.0
5584;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Bonaire;2018;0.0
5585;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Bonaire;2019;1.0
5586;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Bonaire;2020;1.0
5587;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Bonaire;2021;1.0
5588;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Bonaire;2022;3.0
5589;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Bonaire;2023;0.0
5590;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Sint Eustatius;2011;0.0
5591;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Sint Eustatius;2012;0.0
5592;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Sint Eustatius;2013;0.0
5593;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Sint Eustatius;2014;0.0
5594;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Sint Eustatius;2015;0.0
5595;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Sint Eustatius;2016;0.0
5596;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Sint Eustatius;2017;0.0
5597;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Sint Eustatius;2018;1.0
5598;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Sint Eustatius;2019;0.0
5599;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Sint Eustatius;2020;0.0
5600;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Sint Eustatius;2021;0.0
5601;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Sint Eustatius;2022;0.0
5602;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Sint Eustatius;2023;0.0
5603;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Saba;2011;0.0
5604;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Saba;2012;0.0
5605;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Saba;2013;0.0
5606;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Saba;2014;0.0
5607;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Saba;2015;0.0
5608;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Saba;2016;0.0
5609;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Saba;2017;0.0
5610;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Saba;2018;0.0
5611;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Saba;2019;0.0
5612;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Saba;2020;0.0
5613;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Saba;2021;0.0
5614;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Saba;2022;0.0
5615;Totaal mannen en vrouwen;95 tot 100 jaar;Gehuwd;Saba;2023;0.0
5616;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Caribisch Nederland;2011;4.0
5617;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Caribisch Nederland;2012;5.0
5618;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Caribisch Nederland;2013;3.0
5619;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Caribisch Nederland;2014;3.0
5620;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Caribisch Nederland;2015;5.0
5621;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Caribisch Nederland;2016;2.0
5622;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Caribisch Nederland;2017;4.0
5623;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Caribisch Nederland;2018;8.0
5624;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Caribisch Nederland;2019;0.0
5625;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Caribisch Nederland;2020;5.0
5626;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Caribisch Nederland;2021;5.0
5627;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Caribisch Nederland;2022;6.0
5628;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Caribisch Nederland;2023;4.0
5629;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Bonaire;2011;4.0
5630;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Bonaire;2012;4.0
5631;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Bonaire;2013;2.0
5632;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Bonaire;2014;2.0
5633;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Bonaire;2015;4.0
5634;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Bonaire;2016;2.0
5635;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Bonaire;2017;4.0
5636;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Bonaire;2018;6.0
5637;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Bonaire;2019;0.0
5638;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Bonaire;2020;2.0
5639;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Bonaire;2021;3.0
5640;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Bonaire;2022;4.0
5641;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Bonaire;2023;4.0
5642;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Sint Eustatius;2011;0.0
5643;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Sint Eustatius;2012;0.0
5644;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Sint Eustatius;2013;1.0
5645;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Sint Eustatius;2014;1.0
5646;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Sint Eustatius;2015;0.0
5647;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Sint Eustatius;2016;0.0
5648;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Sint Eustatius;2017;0.0
5649;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Sint Eustatius;2018;1.0
5650;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Sint Eustatius;2019;0.0
5651;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Sint Eustatius;2020;3.0
5652;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Sint Eustatius;2021;1.0
5653;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Sint Eustatius;2022;1.0
5654;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Sint Eustatius;2023;0.0
5655;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Saba;2011;0.0
5656;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Saba;2012;1.0
5657;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Saba;2013;0.0
5658;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Saba;2014;0.0
5659;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Saba;2015;1.0
5660;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Saba;2016;0.0
5661;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Saba;2017;0.0
5662;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Saba;2018;1.0
5663;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Saba;2019;0.0
5664;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Saba;2020;0.0
5665;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Saba;2021;1.0
5666;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Saba;2022;1.0
5667;Totaal mannen en vrouwen;95 tot 100 jaar;Verweduwd;Saba;2023;0.0
5668;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Caribisch Nederland;2011;0.0
5669;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Caribisch Nederland;2012;0.0
5670;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Caribisch Nederland;2013;0.0
5671;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Caribisch Nederland;2014;0.0
5672;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Caribisch Nederland;2015;1.0
5673;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Caribisch Nederland;2016;0.0
5674;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Caribisch Nederland;2017;0.0
5675;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Caribisch Nederland;2018;0.0
5676;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Caribisch Nederland;2019;0.0
5677;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Caribisch Nederland;2020;1.0
5678;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Caribisch Nederland;2021;2.0
5679;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Caribisch Nederland;2022;1.0
5680;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Caribisch Nederland;2023;0.0
5681;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Bonaire;2011;0.0
5682;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Bonaire;2012;0.0
5683;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Bonaire;2013;0.0
5684;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Bonaire;2014;0.0
5685;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Bonaire;2015;1.0
5686;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Bonaire;2016;0.0
5687;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Bonaire;2017;0.0
5688;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Bonaire;2018;0.0
5689;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Bonaire;2019;0.0
5690;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Bonaire;2020;1.0
5691;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Bonaire;2021;2.0
5692;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Bonaire;2022;0.0
5693;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Bonaire;2023;0.0
5694;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Sint Eustatius;2011;0.0
5695;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Sint Eustatius;2012;0.0
5696;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Sint Eustatius;2013;0.0
5697;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Sint Eustatius;2014;0.0
5698;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Sint Eustatius;2015;0.0
5699;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Sint Eustatius;2016;0.0
5700;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Sint Eustatius;2017;0.0
5701;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Sint Eustatius;2018;0.0
5702;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Sint Eustatius;2019;0.0
5703;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Sint Eustatius;2020;0.0
5704;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Sint Eustatius;2021;0.0
5705;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Sint Eustatius;2022;1.0
5706;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Sint Eustatius;2023;0.0
5707;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Saba;2011;0.0
5708;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Saba;2012;0.0
5709;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Saba;2013;0.0
5710;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Saba;2014;0.0
5711;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Saba;2015;0.0
5712;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Saba;2016;0.0
5713;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Saba;2017;0.0
5714;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Saba;2018;0.0
5715;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Saba;2019;0.0
5716;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Saba;2020;0.0
5717;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Saba;2021;0.0
5718;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Saba;2022;0.0
5719;Totaal mannen en vrouwen;95 tot 100 jaar;Gescheiden;Saba;2023;0.0
5720;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Caribisch Nederland;2011;0.0
5721;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Caribisch Nederland;2012;1.0
5722;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Caribisch Nederland;2013;1.0
5723;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Caribisch Nederland;2014;2.0
5724;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Caribisch Nederland;2015;1.0
5725;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Caribisch Nederland;2016;1.0
5726;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Caribisch Nederland;2017;2.0
5727;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Caribisch Nederland;2018;2.0
5728;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Caribisch Nederland;2019;4.0
5729;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Caribisch Nederland;2020;1.0
5730;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Caribisch Nederland;2021;0.0
5731;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Caribisch Nederland;2022;0.0
5732;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Caribisch Nederland;2023;0.0
5733;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Bonaire;2011;0.0
5734;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Bonaire;2012;1.0
5735;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Bonaire;2013;1.0
5736;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Bonaire;2014;1.0
5737;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Bonaire;2015;1.0
5738;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Bonaire;2016;0.0
5739;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Bonaire;2017;1.0
5740;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Bonaire;2018;1.0
5741;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Bonaire;2019;3.0
5742;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Bonaire;2020;1.0
5743;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Bonaire;2021;0.0
5744;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Bonaire;2022;0.0
5745;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Bonaire;2023;0.0
5746;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Sint Eustatius;2011;0.0
5747;Totaal mannen en vrouwen;100 jaar of ouder;Totaal burgerlijke staat;Sint Eustatius;2012;0.0
