ID;Geslacht;BedrijfstakkenBranches;Peilmoment;Studiekenmerken;Persoonskenmerken;Perioden;HboTotaal_1;HboVoltijd_2;HboDeeltijd_3;HboTotaal_4;HboVoltijd_5;HboDeeltijd_6;HboTotaal_7;HboTotaalVoltijd_8;HboTotaalDeeltijd_9;HboBachelorTotaal_10;HboBachelorVoltijd_11;HboBachelorDeeltijd_12;HboMasterTotaal_13;HboMasterVoltijd_14;HboMasterDeeltijd_15;HboAssociateDegreeTotaal_16;HboAssociateDegreeVoltijd_17;HboAssociateDegreeDeeltijd_18
5672;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;7;2006/'07;14650.0;10980.0;3670.0;0.0;0.0;0.0;14640.0;10970.0;3670.0;13020.0;10570.0;2440.0;1620.0;400.0;1220.0;0.0;0.0;0.0
5673;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;7;2007/'08;15490.0;11500.0;3990.0;0.0;0.0;0.0;15480.0;11500.0;3980.0;13500.0;11070.0;2430.0;1960.0;420.0;1550.0;20.0;10.0;
5674;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;7;2008/'09;15790.0;12220.0;3570.0;0.0;0.0;0.0;15780.0;12220.0;3560.0;14290.0;11850.0;2440.0;1460.0;350.0;1110.0;40.0;20.0;20.0
5675;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;7;2009/'10;16370.0;12680.0;3680.0;0.0;0.0;0.0;16360.0;12680.0;3670.0;14740.0;12330.0;2400.0;1540.0;320.0;1230.0;80.0;40.0;50.0
5676;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;7;2010/'11;17040.0;13070.0;3970.0;0.0;0.0;0.0;17040.0;13060.0;3970.0;15030.0;12660.0;2360.0;1930.0;360.0;1570.0;80.0;40.0;40.0
5677;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;7;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5678;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;7;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5679;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;7;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5680;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;8;2006/'07;1650.0;1360.0;290.0;0.0;0.0;0.0;1650.0;1360.0;290.0;1610.0;1340.0;260.0;40.0;20.0;20.0;0.0;0.0;0.0
5681;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;8;2007/'08;1820.0;1530.0;290.0;0.0;0.0;0.0;1820.0;1530.0;280.0;1780.0;1520.0;260.0;40.0;20.0;20.0;0.0;0.0;0.0
5682;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;8;2008/'09;1930.0;1630.0;300.0;0.0;0.0;0.0;1930.0;1630.0;300.0;1860.0;1600.0;260.0;60.0;20.0;40.0;;;
5683;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;8;2009/'10;1900.0;1640.0;260.0;0.0;0.0;0.0;1890.0;1640.0;260.0;1840.0;1610.0;230.0;50.0;20.0;30.0;;;
5684;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;8;2010/'11;1960.0;1670.0;300.0;0.0;0.0;0.0;1960.0;1670.0;300.0;1900.0;1650.0;240.0;60.0;;50.0;;;
5685;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;8;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5686;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;8;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5687;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;8;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5688;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;9;2006/'07;1360.0;1080.0;280.0;0.0;0.0;0.0;1360.0;1080.0;280.0;1260.0;1040.0;210.0;110.0;40.0;70.0;0.0;0.0;0.0
5689;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;9;2007/'08;1340.0;1060.0;280.0;0.0;0.0;0.0;1340.0;1050.0;280.0;1200.0;990.0;210.0;140.0;60.0;80.0;;;0.0
5690;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;9;2008/'09;1410.0;1120.0;290.0;0.0;0.0;0.0;1410.0;1120.0;290.0;1280.0;1060.0;220.0;120.0;60.0;60.0;;;
5691;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;9;2009/'10;1440.0;1150.0;300.0;0.0;0.0;0.0;1440.0;1150.0;300.0;1310.0;1090.0;220.0;130.0;50.0;80.0;;;
5692;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;9;2010/'11;1390.0;1120.0;270.0;0.0;0.0;0.0;1390.0;1120.0;270.0;1230.0;1060.0;180.0;150.0;60.0;90.0;;;
5693;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;9;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5694;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;9;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5695;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;9;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5696;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2006/'07;17370.0;13180.0;4190.0;0.0;0.0;0.0;17360.0;13170.0;4180.0;15640.0;12750.0;2880.0;1730.0;430.0;1300.0;0.0;0.0;0.0
5697;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2007/'08;18260.0;13740.0;4520.0;0.0;0.0;0.0;18250.0;13730.0;4510.0;16140.0;13270.0;2870.0;2090.0;450.0;1640.0;20.0;10.0;
5698;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2008/'09;18780.0;14670.0;4110.0;0.0;0.0;0.0;18770.0;14670.0;4100.0;17140.0;14260.0;2880.0;1590.0;390.0;1200.0;50.0;20.0;30.0
5699;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2009/'10;19380.0;15200.0;4170.0;0.0;0.0;0.0;19370.0;15200.0;4170.0;17620.0;14820.0;2800.0;1660.0;340.0;1320.0;90.0;40.0;50.0
5700;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2010/'11;20120.0;15620.0;4500.0;0.0;0.0;0.0;20120.0;15610.0;4500.0;17930.0;15170.0;2760.0;2100.0;390.0;1710.0;90.0;50.0;40.0
5701;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5702;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5703;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Nederlands;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5704;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2006/'07;140.0;100.0;40.0;0.0;0.0;0.0;140.0;100.0;40.0;110.0;90.0;30.0;30.0;20.0;;0.0;0.0;0.0
5705;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2007/'08;120.0;100.0;30.0;0.0;0.0;0.0;120.0;100.0;30.0;90.0;80.0;20.0;30.0;20.0;;0.0;0.0;0.0
5706;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2008/'09;140.0;100.0;40.0;0.0;0.0;0.0;140.0;100.0;40.0;110.0;80.0;30.0;30.0;20.0;10.0;0.0;0.0;0.0
5707;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2009/'10;160.0;120.0;50.0;0.0;0.0;0.0;160.0;120.0;50.0;130.0;90.0;40.0;40.0;30.0;;0.0;0.0;0.0
5708;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2010/'11;130.0;100.0;30.0;0.0;0.0;0.0;130.0;100.0;30.0;90.0;70.0;20.0;40.0;30.0;10.0;0.0;0.0;0.0
5709;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5710;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5711;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;Nationaliteit: EER;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5712;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2006/'07;150.0;130.0;10.0;0.0;0.0;0.0;150.0;130.0;10.0;130.0;120.0;10.0;20.0;10.0;;0.0;0.0;0.0
5713;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2007/'08;260.0;250.0;10.0;0.0;0.0;0.0;260.0;250.0;10.0;240.0;230.0;;20.0;20.0;;0.0;0.0;0.0
5714;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2008/'09;200.0;190.0;10.0;0.0;0.0;0.0;200.0;190.0;10.0;180.0;170.0;;20.0;20.0;;0.0;0.0;0.0
5715;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2009/'10;160.0;150.0;10.0;0.0;0.0;0.0;160.0;150.0;10.0;140.0;130.0;10.0;20.0;20.0;;0.0;0.0;0.0
5716;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2010/'11;140.0;140.0;;0.0;0.0;0.0;140.0;140.0;;130.0;130.0;;10.0;10.0;0.0;0.0;0.0;0.0
5717;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5718;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5719;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: 5 tot en met 7 jaar;Nationaliteit: Overig;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5720;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;0;2006/'07;3060.0;1460.0;1600.0;0.0;0.0;0.0;3050.0;1460.0;1600.0;2470.0;1390.0;1090.0;580.0;70.0;510.0;0.0;0.0;0.0
5721;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;0;2007/'08;3470.0;1620.0;1850.0;0.0;0.0;0.0;3470.0;1620.0;1850.0;2760.0;1540.0;1220.0;700.0;70.0;630.0;;;0.0
5722;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;0;2008/'09;3810.0;1900.0;1900.0;0.0;0.0;0.0;3800.0;1900.0;1900.0;3130.0;1820.0;1310.0;660.0;80.0;590.0;10.0;10.0;
5723;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;0;2009/'10;4100.0;2090.0;2010.0;0.0;0.0;0.0;4090.0;2090.0;2010.0;3330.0;2000.0;1330.0;750.0;80.0;680.0;10.0;;
5724;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;0;2010/'11;4340.0;2080.0;2260.0;0.0;0.0;0.0;4330.0;2080.0;2260.0;3340.0;1960.0;1380.0;970.0;100.0;870.0;20.0;10.0;
5725;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;0;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5726;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;0;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5727;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;0;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5728;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;1;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5729;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;1;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5730;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;1;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5731;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;1;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5732;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;1;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5733;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;1;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5734;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;1;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5735;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;1;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5736;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;2;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5737;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;2;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5738;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;2;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5739;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;2;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5740;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;2;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5741;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;2;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5742;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;2;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5743;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;2;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5744;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;3;2006/'07;830.0;650.0;180.0;0.0;0.0;0.0;830.0;650.0;180.0;770.0;640.0;130.0;60.0;20.0;50.0;0.0;0.0;0.0
5745;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;3;2007/'08;960.0;770.0;190.0;0.0;0.0;0.0;960.0;770.0;190.0;890.0;760.0;130.0;70.0;20.0;60.0;;;0.0
5746;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;3;2008/'09;1010.0;840.0;170.0;0.0;0.0;0.0;1010.0;830.0;170.0;940.0;810.0;130.0;60.0;20.0;40.0;;;0.0
5747;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;3;2009/'10;1150.0;930.0;220.0;0.0;0.0;0.0;1150.0;930.0;220.0;1070.0;910.0;160.0;80.0;20.0;60.0;;;0.0
5748;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;3;2010/'11;1200.0;950.0;250.0;0.0;0.0;0.0;1190.0;950.0;250.0;1090.0;920.0;170.0;100.0;20.0;70.0;;;
5749;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;3;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5750;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;3;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5751;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;3;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5752;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;4;2006/'07;900.0;530.0;370.0;0.0;0.0;0.0;900.0;530.0;370.0;770.0;510.0;260.0;130.0;20.0;110.0;0.0;0.0;0.0
5753;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;4;2007/'08;950.0;560.0;390.0;0.0;0.0;0.0;950.0;560.0;390.0;800.0;530.0;270.0;150.0;20.0;120.0;;;0.0
5754;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;4;2008/'09;1130.0;720.0;410.0;0.0;0.0;0.0;1130.0;720.0;410.0;1000.0;690.0;310.0;120.0;20.0;110.0;;;0.0
5755;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;4;2009/'10;1180.0;780.0;410.0;0.0;0.0;0.0;1180.0;780.0;410.0;1030.0;750.0;280.0;150.0;20.0;130.0;;;0.0
5756;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;4;2010/'11;1150.0;720.0;430.0;0.0;0.0;0.0;1150.0;720.0;430.0;970.0;700.0;270.0;180.0;20.0;160.0;;;
5757;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;4;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5758;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;4;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5759;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;4;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5760;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;5;2006/'07;1000.0;230.0;770.0;0.0;0.0;0.0;1000.0;230.0;770.0;730.0;210.0;530.0;270.0;30.0;240.0;0.0;0.0;0.0
5761;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;5;2007/'08;1150.0;240.0;900.0;0.0;0.0;0.0;1150.0;240.0;900.0;820.0;220.0;600.0;330.0;20.0;310.0;;;0.0
5762;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;5;2008/'09;1180.0;290.0;890.0;0.0;0.0;0.0;1180.0;290.0;880.0;880.0;260.0;620.0;290.0;30.0;260.0;;;
5763;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;5;2009/'10;1220.0;320.0;900.0;0.0;0.0;0.0;1220.0;320.0;900.0;900.0;290.0;610.0;320.0;30.0;290.0;;;
5764;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;5;2010/'11;1290.0;320.0;970.0;0.0;0.0;0.0;1290.0;320.0;970.0;870.0;270.0;600.0;410.0;40.0;370.0;;;
5765;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;5;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5766;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;5;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5767;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;5;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5768;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;6;2006/'07;320.0;40.0;280.0;0.0;0.0;0.0;320.0;40.0;280.0;200.0;30.0;170.0;120.0;;110.0;0.0;0.0;0.0
5769;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;6;2007/'08;410.0;50.0;360.0;0.0;0.0;0.0;410.0;50.0;360.0;250.0;30.0;220.0;160.0;10.0;140.0;0.0;0.0;0.0
5770;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;6;2008/'09;490.0;60.0;430.0;0.0;0.0;0.0;490.0;60.0;430.0;300.0;50.0;250.0;190.0;;180.0;;0.0;
5771;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;6;2009/'10;540.0;60.0;480.0;0.0;0.0;0.0;540.0;60.0;480.0;330.0;50.0;280.0;210.0;10.0;200.0;;;
5772;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;6;2010/'11;700.0;90.0;610.0;0.0;0.0;0.0;700.0;90.0;610.0;410.0;70.0;340.0;290.0;20.0;270.0;;0.0;
5773;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;6;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5774;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;6;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5775;Mannen en vrouwen;A-U Alle economische activiteiten ;3;Studieduur: langer dan 7 jaar;6;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
