ID;Geslacht;Migratieachtergrond;VoortijdigSchoolverlater;Perioden;Jongeren18Tot25Jaar_1
610;Mannen;Migratieachtergrond: met migratieacht...;Voortijdig schoolverlaters;2019;25.0
611;Mannen;Migratieachtergrond: met migratieacht...;Voortijdig schoolverlaters;2020;24.0
612;Mannen;Migratieachtergrond: met migratieacht...;Geen voortijdig schoolverlaters;2003;117.0
613;Mannen;Migratieachtergrond: met migratieacht...;Geen voortijdig schoolverlaters;2004;115.0
614;Mannen;Migratieachtergrond: met migratieacht...;Geen voortijdig schoolverlaters;2005;121.0
615;Mannen;Migratieachtergrond: met migratieacht...;Geen voortijdig schoolverlaters;2006;121.0
616;Mannen;Migratieachtergrond: met migratieacht...;Geen voortijdig schoolverlaters;2007;123.0
617;Mannen;Migratieachtergrond: met migratieacht...;Geen voortijdig schoolverlaters;2008;128.0
618;Mannen;Migratieachtergrond: met migratieacht...;Geen voortijdig schoolverlaters;2009;138.0
619;Mannen;Migratieachtergrond: met migratieacht...;Geen voortijdig schoolverlaters;2010;142.0
620;Mannen;Migratieachtergrond: met migratieacht...;Geen voortijdig schoolverlaters;2011;134.0
621;Mannen;Migratieachtergrond: met migratieacht...;Geen voortijdig schoolverlaters;2012;140.0
622;Mannen;Migratieachtergrond: met migratieacht...;Geen voortijdig schoolverlaters;2013;147.0
623;Mannen;Migratieachtergrond: met migratieacht...;Geen voortijdig schoolverlaters;2014;151.0
624;Mannen;Migratieachtergrond: met migratieacht...;Geen voortijdig schoolverlaters;2015;154.0
625;Mannen;Migratieachtergrond: met migratieacht...;Geen voortijdig schoolverlaters;2016;163.0
626;Mannen;Migratieachtergrond: met migratieacht...;Geen voortijdig schoolverlaters;2017;160.0
627;Mannen;Migratieachtergrond: met migratieacht...;Geen voortijdig schoolverlaters;2018;168.0
628;Mannen;Migratieachtergrond: met migratieacht...;Geen voortijdig schoolverlaters;2019;172.0
629;Mannen;Migratieachtergrond: met migratieacht...;Geen voortijdig schoolverlaters;2020;176.0
630;Mannen;Migratieachtergrond: met migratieacht...;Onbekend;2003;2.0
631;Mannen;Migratieachtergrond: met migratieacht...;Onbekend;2004;2.0
632;Mannen;Migratieachtergrond: met migratieacht...;Onbekend;2005;2.0
633;Mannen;Migratieachtergrond: met migratieacht...;Onbekend;2006;2.0
634;Mannen;Migratieachtergrond: met migratieacht...;Onbekend;2007;2.0
635;Mannen;Migratieachtergrond: met migratieacht...;Onbekend;2008;2.0
636;Mannen;Migratieachtergrond: met migratieacht...;Onbekend;2009;3.0
637;Mannen;Migratieachtergrond: met migratieacht...;Onbekend;2010;2.0
638;Mannen;Migratieachtergrond: met migratieacht...;Onbekend;2011;1.0
639;Mannen;Migratieachtergrond: met migratieacht...;Onbekend;2012;3.0
640;Mannen;Migratieachtergrond: met migratieacht...;Onbekend;2013;5.0
641;Mannen;Migratieachtergrond: met migratieacht...;Onbekend;2014;2.0
642;Mannen;Migratieachtergrond: met migratieacht...;Onbekend;2015;2.0
643;Mannen;Migratieachtergrond: met migratieacht...;Onbekend;2016;1.0
644;Mannen;Migratieachtergrond: met migratieacht...;Onbekend;2017;2.0
645;Mannen;Migratieachtergrond: met migratieacht...;Onbekend;2018;3.0
646;Mannen;Migratieachtergrond: met migratieacht...;Onbekend;2019;4.0
647;Mannen;Migratieachtergrond: met migratieacht...;Onbekend;2020;2.0
648;Mannen;Migratieachtergrond: westers;Totaal;2003;53.0
649;Mannen;Migratieachtergrond: westers;Totaal;2004;52.0
650;Mannen;Migratieachtergrond: westers;Totaal;2005;50.0
651;Mannen;Migratieachtergrond: westers;Totaal;2006;53.0
652;Mannen;Migratieachtergrond: westers;Totaal;2007;54.0
653;Mannen;Migratieachtergrond: westers;Totaal;2008;55.0
654;Mannen;Migratieachtergrond: westers;Totaal;2009;57.0
655;Mannen;Migratieachtergrond: westers;Totaal;2010;58.0
656;Mannen;Migratieachtergrond: westers;Totaal;2011;53.0
657;Mannen;Migratieachtergrond: westers;Totaal;2012;57.0
658;Mannen;Migratieachtergrond: westers;Totaal;2013;57.0
659;Mannen;Migratieachtergrond: westers;Totaal;2014;57.0
660;Mannen;Migratieachtergrond: westers;Totaal;2015;55.0
661;Mannen;Migratieachtergrond: westers;Totaal;2016;62.0
662;Mannen;Migratieachtergrond: westers;Totaal;2017;64.0
663;Mannen;Migratieachtergrond: westers;Totaal;2018;65.0
664;Mannen;Migratieachtergrond: westers;Totaal;2019;71.0
665;Mannen;Migratieachtergrond: westers;Totaal;2020;67.0
666;Mannen;Migratieachtergrond: westers;Voortijdig schoolverlaters;2003;9.0
667;Mannen;Migratieachtergrond: westers;Voortijdig schoolverlaters;2004;9.0
668;Mannen;Migratieachtergrond: westers;Voortijdig schoolverlaters;2005;7.0
669;Mannen;Migratieachtergrond: westers;Voortijdig schoolverlaters;2006;8.0
670;Mannen;Migratieachtergrond: westers;Voortijdig schoolverlaters;2007;8.0
671;Mannen;Migratieachtergrond: westers;Voortijdig schoolverlaters;2008;9.0
672;Mannen;Migratieachtergrond: westers;Voortijdig schoolverlaters;2009;9.0
673;Mannen;Migratieachtergrond: westers;Voortijdig schoolverlaters;2010;8.0
674;Mannen;Migratieachtergrond: westers;Voortijdig schoolverlaters;2011;7.0
675;Mannen;Migratieachtergrond: westers;Voortijdig schoolverlaters;2012;7.0
676;Mannen;Migratieachtergrond: westers;Voortijdig schoolverlaters;2013;6.0
677;Mannen;Migratieachtergrond: westers;Voortijdig schoolverlaters;2014;7.0
678;Mannen;Migratieachtergrond: westers;Voortijdig schoolverlaters;2015;4.0
679;Mannen;Migratieachtergrond: westers;Voortijdig schoolverlaters;2016;5.0
680;Mannen;Migratieachtergrond: westers;Voortijdig schoolverlaters;2017;6.0
681;Mannen;Migratieachtergrond: westers;Voortijdig schoolverlaters;2018;8.0
682;Mannen;Migratieachtergrond: westers;Voortijdig schoolverlaters;2019;7.0
683;Mannen;Migratieachtergrond: westers;Voortijdig schoolverlaters;2020;6.0
684;Mannen;Migratieachtergrond: westers;Geen voortijdig schoolverlaters;2003;44.0
685;Mannen;Migratieachtergrond: westers;Geen voortijdig schoolverlaters;2004;42.0
686;Mannen;Migratieachtergrond: westers;Geen voortijdig schoolverlaters;2005;43.0
687;Mannen;Migratieachtergrond: westers;Geen voortijdig schoolverlaters;2006;44.0
688;Mannen;Migratieachtergrond: westers;Geen voortijdig schoolverlaters;2007;46.0
689;Mannen;Migratieachtergrond: westers;Geen voortijdig schoolverlaters;2008;44.0
690;Mannen;Migratieachtergrond: westers;Geen voortijdig schoolverlaters;2009;47.0
691;Mannen;Migratieachtergrond: westers;Geen voortijdig schoolverlaters;2010;50.0
692;Mannen;Migratieachtergrond: westers;Geen voortijdig schoolverlaters;2011;46.0
693;Mannen;Migratieachtergrond: westers;Geen voortijdig schoolverlaters;2012;49.0
694;Mannen;Migratieachtergrond: westers;Geen voortijdig schoolverlaters;2013;49.0
695;Mannen;Migratieachtergrond: westers;Geen voortijdig schoolverlaters;2014;50.0
696;Mannen;Migratieachtergrond: westers;Geen voortijdig schoolverlaters;2015;51.0
697;Mannen;Migratieachtergrond: westers;Geen voortijdig schoolverlaters;2016;58.0
698;Mannen;Migratieachtergrond: westers;Geen voortijdig schoolverlaters;2017;58.0
699;Mannen;Migratieachtergrond: westers;Geen voortijdig schoolverlaters;2018;56.0
700;Mannen;Migratieachtergrond: westers;Geen voortijdig schoolverlaters;2019;61.0
701;Mannen;Migratieachtergrond: westers;Geen voortijdig schoolverlaters;2020;59.0
702;Mannen;Migratieachtergrond: westers;Onbekend;2003;0.0
703;Mannen;Migratieachtergrond: westers;Onbekend;2004;1.0
704;Mannen;Migratieachtergrond: westers;Onbekend;2005;1.0
705;Mannen;Migratieachtergrond: westers;Onbekend;2006;1.0
706;Mannen;Migratieachtergrond: westers;Onbekend;2007;1.0
707;Mannen;Migratieachtergrond: westers;Onbekend;2008;1.0
708;Mannen;Migratieachtergrond: westers;Onbekend;2009;1.0
709;Mannen;Migratieachtergrond: westers;Onbekend;2010;1.0
710;Mannen;Migratieachtergrond: westers;Onbekend;2011;0.0
711;Mannen;Migratieachtergrond: westers;Onbekend;2012;0.0
712;Mannen;Migratieachtergrond: westers;Onbekend;2013;2.0
713;Mannen;Migratieachtergrond: westers;Onbekend;2014;1.0
714;Mannen;Migratieachtergrond: westers;Onbekend;2015;0.0
715;Mannen;Migratieachtergrond: westers;Onbekend;2016;0.0
716;Mannen;Migratieachtergrond: westers;Onbekend;2017;0.0
717;Mannen;Migratieachtergrond: westers;Onbekend;2018;1.0
718;Mannen;Migratieachtergrond: westers;Onbekend;2019;2.0
719;Mannen;Migratieachtergrond: westers;Onbekend;2020;1.0
720;Mannen;Migratieachtergrond: niet-westers;Totaal;2003;97.0
721;Mannen;Migratieachtergrond: niet-westers;Totaal;2004;98.0
722;Mannen;Migratieachtergrond: niet-westers;Totaal;2005;100.0
723;Mannen;Migratieachtergrond: niet-westers;Totaal;2006;97.0
724;Mannen;Migratieachtergrond: niet-westers;Totaal;2007;97.0
725;Mannen;Migratieachtergrond: niet-westers;Totaal;2008;105.0
726;Mannen;Migratieachtergrond: niet-westers;Totaal;2009;113.0
727;Mannen;Migratieachtergrond: niet-westers;Totaal;2010;110.0
728;Mannen;Migratieachtergrond: niet-westers;Totaal;2011;104.0
729;Mannen;Migratieachtergrond: niet-westers;Totaal;2012;108.0
730;Mannen;Migratieachtergrond: niet-westers;Totaal;2013;119.0
731;Mannen;Migratieachtergrond: niet-westers;Totaal;2014;119.0
732;Mannen;Migratieachtergrond: niet-westers;Totaal;2015;123.0
733;Mannen;Migratieachtergrond: niet-westers;Totaal;2016;123.0
734;Mannen;Migratieachtergrond: niet-westers;Totaal;2017;119.0
735;Mannen;Migratieachtergrond: niet-westers;Totaal;2018;129.0
736;Mannen;Migratieachtergrond: niet-westers;Totaal;2019;131.0
737;Mannen;Migratieachtergrond: niet-westers;Totaal;2020;135.0
738;Mannen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2003;22.0
739;Mannen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2004;23.0
740;Mannen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2005;21.0
741;Mannen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2006;18.0
742;Mannen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2007;19.0
743;Mannen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2008;21.0
744;Mannen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2009;20.0
745;Mannen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2010;17.0
746;Mannen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2011;15.0
747;Mannen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2012;14.0
748;Mannen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2013;18.0
749;Mannen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2014;17.0
750;Mannen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2015;18.0
751;Mannen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2016;17.0
752;Mannen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2017;15.0
753;Mannen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2018;15.0
754;Mannen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2019;17.0
755;Mannen;Migratieachtergrond: niet-westers;Voortijdig schoolverlaters;2020;18.0
756;Mannen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2003;74.0
757;Mannen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2004;72.0
758;Mannen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2005;78.0
759;Mannen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2006;77.0
760;Mannen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2007;77.0
761;Mannen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2008;83.0
762;Mannen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2009;91.0
763;Mannen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2010;92.0
764;Mannen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2011;88.0
765;Mannen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2012;91.0
766;Mannen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2013;98.0
767;Mannen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2014;101.0
768;Mannen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2015;103.0
769;Mannen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2016;105.0
770;Mannen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2017;102.0
771;Mannen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2018;112.0
772;Mannen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2019;111.0
773;Mannen;Migratieachtergrond: niet-westers;Geen voortijdig schoolverlaters;2020;117.0
774;Mannen;Migratieachtergrond: niet-westers;Onbekend;2003;1.0
775;Mannen;Migratieachtergrond: niet-westers;Onbekend;2004;2.0
776;Mannen;Migratieachtergrond: niet-westers;Onbekend;2005;1.0
777;Mannen;Migratieachtergrond: niet-westers;Onbekend;2006;1.0
778;Mannen;Migratieachtergrond: niet-westers;Onbekend;2007;1.0
779;Mannen;Migratieachtergrond: niet-westers;Onbekend;2008;1.0
780;Mannen;Migratieachtergrond: niet-westers;Onbekend;2009;2.0
781;Mannen;Migratieachtergrond: niet-westers;Onbekend;2010;1.0
782;Mannen;Migratieachtergrond: niet-westers;Onbekend;2011;1.0
783;Mannen;Migratieachtergrond: niet-westers;Onbekend;2012;2.0
784;Mannen;Migratieachtergrond: niet-westers;Onbekend;2013;3.0
785;Mannen;Migratieachtergrond: niet-westers;Onbekend;2014;2.0
786;Mannen;Migratieachtergrond: niet-westers;Onbekend;2015;1.0
787;Mannen;Migratieachtergrond: niet-westers;Onbekend;2016;1.0
788;Mannen;Migratieachtergrond: niet-westers;Onbekend;2017;2.0
789;Mannen;Migratieachtergrond: niet-westers;Onbekend;2018;2.0
790;Mannen;Migratieachtergrond: niet-westers;Onbekend;2019;2.0
791;Mannen;Migratieachtergrond: niet-westers;Onbekend;2020;1.0
792;Mannen;Migratieachtergrond : onbekend;Totaal;2003;1.0
793;Mannen;Migratieachtergrond : onbekend;Totaal;2004;2.0
794;Mannen;Migratieachtergrond : onbekend;Totaal;2005;1.0
795;Mannen;Migratieachtergrond : onbekend;Totaal;2006;2.0
796;Mannen;Migratieachtergrond : onbekend;Totaal;2007;2.0
797;Mannen;Migratieachtergrond : onbekend;Totaal;2008;2.0
798;Mannen;Migratieachtergrond : onbekend;Totaal;2009;3.0
799;Mannen;Migratieachtergrond : onbekend;Totaal;2010;2.0
800;Mannen;Migratieachtergrond : onbekend;Totaal;2011;2.0
801;Mannen;Migratieachtergrond : onbekend;Totaal;2012;2.0
802;Mannen;Migratieachtergrond : onbekend;Totaal;2013;2.0
803;Mannen;Migratieachtergrond : onbekend;Totaal;2014;2.0
804;Mannen;Migratieachtergrond : onbekend;Totaal;2015;2.0
805;Mannen;Migratieachtergrond : onbekend;Totaal;2016;2.0
806;Mannen;Migratieachtergrond : onbekend;Totaal;2017;2.0
807;Mannen;Migratieachtergrond : onbekend;Totaal;2018;1.0
808;Mannen;Migratieachtergrond : onbekend;Totaal;2019;1.0
809;Mannen;Migratieachtergrond : onbekend;Totaal;2020;1.0
810;Mannen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2003;0.0
811;Mannen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2004;0.0
812;Mannen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2005;0.0
813;Mannen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2006;0.0
814;Mannen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2007;0.0
815;Mannen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2008;0.0
816;Mannen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2009;0.0
817;Mannen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2010;0.0
818;Mannen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2011;0.0
819;Mannen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2012;0.0
820;Mannen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2013;0.0
821;Mannen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2014;0.0
822;Mannen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2015;0.0
823;Mannen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2016;0.0
824;Mannen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2017;0.0
825;Mannen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2018;0.0
826;Mannen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2019;0.0
827;Mannen;Migratieachtergrond : onbekend;Voortijdig schoolverlaters;2020;0.0
828;Mannen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2003;0.0
829;Mannen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2004;1.0
830;Mannen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2005;1.0
831;Mannen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2006;1.0
832;Mannen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2007;1.0
833;Mannen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2008;1.0
834;Mannen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2009;1.0
835;Mannen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2010;1.0
836;Mannen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2011;1.0
837;Mannen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2012;1.0
838;Mannen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2013;0.0
839;Mannen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2014;1.0
840;Mannen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2015;1.0
841;Mannen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2016;1.0
842;Mannen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2017;2.0
843;Mannen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2018;1.0
844;Mannen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2019;1.0
845;Mannen;Migratieachtergrond : onbekend;Geen voortijdig schoolverlaters;2020;1.0
846;Mannen;Migratieachtergrond : onbekend;Onbekend;2003;1.0
847;Mannen;Migratieachtergrond : onbekend;Onbekend;2004;1.0
848;Mannen;Migratieachtergrond : onbekend;Onbekend;2005;0.0
849;Mannen;Migratieachtergrond : onbekend;Onbekend;2006;1.0
850;Mannen;Migratieachtergrond : onbekend;Onbekend;2007;1.0
851;Mannen;Migratieachtergrond : onbekend;Onbekend;2008;1.0
852;Mannen;Migratieachtergrond : onbekend;Onbekend;2009;1.0
853;Mannen;Migratieachtergrond : onbekend;Onbekend;2010;1.0
854;Mannen;Migratieachtergrond : onbekend;Onbekend;2011;1.0
855;Mannen;Migratieachtergrond : onbekend;Onbekend;2012;1.0
856;Mannen;Migratieachtergrond : onbekend;Onbekend;2013;2.0
857;Mannen;Migratieachtergrond : onbekend;Onbekend;2014;0.0
858;Mannen;Migratieachtergrond : onbekend;Onbekend;2015;0.0
859;Mannen;Migratieachtergrond : onbekend;Onbekend;2016;0.0
860;Mannen;Migratieachtergrond : onbekend;Onbekend;2017;0.0
861;Mannen;Migratieachtergrond : onbekend;Onbekend;2018;0.0
862;Mannen;Migratieachtergrond : onbekend;Onbekend;2019;0.0
863;Mannen;Migratieachtergrond : onbekend;Onbekend;2020;0.0
864;Vrouwen;Totaal migratieachtergrond;Totaal;2003;661.0
865;Vrouwen;Totaal migratieachtergrond;Totaal;2004;664.0
866;Vrouwen;Totaal migratieachtergrond;Totaal;2005;666.0
867;Vrouwen;Totaal migratieachtergrond;Totaal;2006;666.0
868;Vrouwen;Totaal migratieachtergrond;Totaal;2007;669.0
869;Vrouwen;Totaal migratieachtergrond;Totaal;2008;679.0
870;Vrouwen;Totaal migratieachtergrond;Totaal;2009;691.0
871;Vrouwen;Totaal migratieachtergrond;Totaal;2010;699.0
872;Vrouwen;Totaal migratieachtergrond;Totaal;2011;704.0
873;Vrouwen;Totaal migratieachtergrond;Totaal;2012;711.0
874;Vrouwen;Totaal migratieachtergrond;Totaal;2013;717.0
875;Vrouwen;Totaal migratieachtergrond;Totaal;2014;716.0
876;Vrouwen;Totaal migratieachtergrond;Totaal;2015;712.0
877;Vrouwen;Totaal migratieachtergrond;Totaal;2016;717.0
878;Vrouwen;Totaal migratieachtergrond;Totaal;2017;726.0
879;Vrouwen;Totaal migratieachtergrond;Totaal;2018;733.0
880;Vrouwen;Totaal migratieachtergrond;Totaal;2019;741.0
881;Vrouwen;Totaal migratieachtergrond;Totaal;2020;749.0
882;Vrouwen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2003;85.0
883;Vrouwen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2004;77.0
884;Vrouwen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2005;73.0
885;Vrouwen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2006;68.0
886;Vrouwen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2007;64.0
887;Vrouwen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2008;62.0
888;Vrouwen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2009;61.0
889;Vrouwen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2010;53.0
890;Vrouwen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2011;50.0
891;Vrouwen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2012;51.0
892;Vrouwen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2013;51.0
893;Vrouwen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2014;49.0
894;Vrouwen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2015;45.0
895;Vrouwen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2016;41.0
896;Vrouwen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2017;33.0
897;Vrouwen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2018;39.0
898;Vrouwen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2019;41.0
899;Vrouwen;Totaal migratieachtergrond;Voortijdig schoolverlaters;2020;40.0
900;Vrouwen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2003;568.0
901;Vrouwen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2004;575.0
902;Vrouwen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2005;583.0
903;Vrouwen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2006;587.0
904;Vrouwen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2007;595.0
905;Vrouwen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2008;609.0
906;Vrouwen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2009;618.0
907;Vrouwen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2010;636.0
908;Vrouwen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2011;646.0
909;Vrouwen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2012;650.0
910;Vrouwen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2013;644.0
911;Vrouwen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2014;661.0
912;Vrouwen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2015;665.0
913;Vrouwen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2016;672.0
914;Vrouwen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2017;688.0
915;Vrouwen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2018;691.0
916;Vrouwen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2019;697.0
917;Vrouwen;Totaal migratieachtergrond;Geen voortijdig schoolverlaters;2020;705.0
918;Vrouwen;Totaal migratieachtergrond;Onbekend;2003;7.0
919;Vrouwen;Totaal migratieachtergrond;Onbekend;2004;12.0
920;Vrouwen;Totaal migratieachtergrond;Onbekend;2005;10.0
921;Vrouwen;Totaal migratieachtergrond;Onbekend;2006;10.0
922;Vrouwen;Totaal migratieachtergrond;Onbekend;2007;9.0
923;Vrouwen;Totaal migratieachtergrond;Onbekend;2008;9.0
924;Vrouwen;Totaal migratieachtergrond;Onbekend;2009;13.0
925;Vrouwen;Totaal migratieachtergrond;Onbekend;2010;10.0
926;Vrouwen;Totaal migratieachtergrond;Onbekend;2011;8.0
927;Vrouwen;Totaal migratieachtergrond;Onbekend;2012;10.0
928;Vrouwen;Totaal migratieachtergrond;Onbekend;2013;22.0
929;Vrouwen;Totaal migratieachtergrond;Onbekend;2014;6.0
930;Vrouwen;Totaal migratieachtergrond;Onbekend;2015;2.0
931;Vrouwen;Totaal migratieachtergrond;Onbekend;2016;3.0
932;Vrouwen;Totaal migratieachtergrond;Onbekend;2017;4.0
933;Vrouwen;Totaal migratieachtergrond;Onbekend;2018;3.0
934;Vrouwen;Totaal migratieachtergrond;Onbekend;2019;3.0
935;Vrouwen;Totaal migratieachtergrond;Onbekend;2020;4.0
936;Vrouwen;Migratieachtergrond: Nederland;Totaal;2003;504.0
937;Vrouwen;Migratieachtergrond: Nederland;Totaal;2004;502.0
938;Vrouwen;Migratieachtergrond: Nederland;Totaal;2005;512.0
939;Vrouwen;Migratieachtergrond: Nederland;Totaal;2006;515.0
940;Vrouwen;Migratieachtergrond: Nederland;Totaal;2007;517.0
941;Vrouwen;Migratieachtergrond: Nederland;Totaal;2008;526.0
942;Vrouwen;Migratieachtergrond: Nederland;Totaal;2009;527.0
943;Vrouwen;Migratieachtergrond: Nederland;Totaal;2010;534.0
944;Vrouwen;Migratieachtergrond: Nederland;Totaal;2011;544.0
945;Vrouwen;Migratieachtergrond: Nederland;Totaal;2012;552.0
946;Vrouwen;Migratieachtergrond: Nederland;Totaal;2013;547.0
947;Vrouwen;Migratieachtergrond: Nederland;Totaal;2014;537.0
948;Vrouwen;Migratieachtergrond: Nederland;Totaal;2015;541.0
949;Vrouwen;Migratieachtergrond: Nederland;Totaal;2016;550.0
950;Vrouwen;Migratieachtergrond: Nederland;Totaal;2017;551.0
951;Vrouwen;Migratieachtergrond: Nederland;Totaal;2018;550.0
952;Vrouwen;Migratieachtergrond: Nederland;Totaal;2019;552.0
953;Vrouwen;Migratieachtergrond: Nederland;Totaal;2020;554.0
954;Vrouwen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2003;58.0
955;Vrouwen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2004;55.0
956;Vrouwen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2005;52.0
957;Vrouwen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2006;48.0
958;Vrouwen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2007;46.0
959;Vrouwen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2008;44.0
960;Vrouwen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2009;45.0
961;Vrouwen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2010;38.0
962;Vrouwen;Migratieachtergrond: Nederland;Voortijdig schoolverlaters;2011;36.0
