ID;Geslacht;Leeftijd;GeneesmiddelengroepATC;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2;GedefinieerdeDagdosesDDD_3;GedefinieerdeDagdosesDDDRelatief_4
5731;Totaal mannen en vrouwen;Totaal leeftijd;R07A Ov. midd. voor ademhalingsstelsel;2013;0.0;0.0;;
5732;Totaal mannen en vrouwen;Totaal leeftijd;R07A Ov. midd. voor ademhalingsstelsel;2014;0.0;0.0;;
5733;Totaal mannen en vrouwen;Totaal leeftijd;R07A Ov. midd. voor ademhalingsstelsel;2015;40.0;0.0;;
5734;Totaal mannen en vrouwen;Totaal leeftijd;R07A Ov. midd. voor ademhalingsstelsel;2016;50.0;0.0;;
5735;Totaal mannen en vrouwen;Totaal leeftijd;R07A Ov. midd. voor ademhalingsstelsel;2017;470.0;0.0;;
5736;Totaal mannen en vrouwen;Totaal leeftijd;R07A Ov. midd. voor ademhalingsstelsel;2018;645.0;0.0;;
5737;Totaal mannen en vrouwen;Totaal leeftijd;R07A Ov. midd. voor ademhalingsstelsel;2019;770.0;0.0;;
5738;Totaal mannen en vrouwen;Totaal leeftijd;R07A Ov. midd. voor ademhalingsstelsel;2020;760.0;0.0;128.0;7.0
5739;Totaal mannen en vrouwen;Totaal leeftijd;R07A Ov. midd. voor ademhalingsstelsel;2021;865.0;0.0;131.0;7.0
5740;Totaal mannen en vrouwen;Totaal leeftijd;R07A Ov. midd. voor ademhalingsstelsel;2022;1320.0;0.01;522.0;29.0
5741;Totaal mannen en vrouwen;Totaal leeftijd;R07A Ov. midd. voor ademhalingsstelsel;2023;1395.0;0.01;594.0;32.0
5742;Totaal mannen en vrouwen;Totaal leeftijd;S Zintuiglijke organen;2006;2037250.0;12.24;;
5743;Totaal mannen en vrouwen;Totaal leeftijd;S Zintuiglijke organen;2007;2067495.0;12.39;;
5744;Totaal mannen en vrouwen;Totaal leeftijd;S Zintuiglijke organen;2008;2066260.0;12.33;;
5745;Totaal mannen en vrouwen;Totaal leeftijd;S Zintuiglijke organen;2009;2086930.0;12.39;;
5746;Totaal mannen en vrouwen;Totaal leeftijd;S Zintuiglijke organen;2010;2105430.0;12.44;;
5747;Totaal mannen en vrouwen;Totaal leeftijd;S Zintuiglijke organen;2011;2132495.0;12.53;;
5748;Totaal mannen en vrouwen;Totaal leeftijd;S Zintuiglijke organen;2012;2089375.0;12.23;;
5749;Totaal mannen en vrouwen;Totaal leeftijd;S Zintuiglijke organen;2013;2056760.0;12.01;;
5750;Totaal mannen en vrouwen;Totaal leeftijd;S Zintuiglijke organen;2014;2046450.0;11.9;;
5751;Totaal mannen en vrouwen;Totaal leeftijd;S Zintuiglijke organen;2015;2057790.0;11.9;;
5752;Totaal mannen en vrouwen;Totaal leeftijd;S Zintuiglijke organen;2016;2088895.0;12.01;;
5753;Totaal mannen en vrouwen;Totaal leeftijd;S Zintuiglijke organen;2017;2085315.0;11.92;;
5754;Totaal mannen en vrouwen;Totaal leeftijd;S Zintuiglijke organen;2018;2131120.0;12.11;;
5755;Totaal mannen en vrouwen;Totaal leeftijd;S Zintuiglijke organen;2019;2160225.0;12.19;;
5756;Totaal mannen en vrouwen;Totaal leeftijd;S Zintuiglijke organen;2020;2004965.0;11.26;109068.0;6128.0
5757;Totaal mannen en vrouwen;Totaal leeftijd;S Zintuiglijke organen;2021;2048260.0;11.44;114854.0;6414.0
5758;Totaal mannen en vrouwen;Totaal leeftijd;S Zintuiglijke organen;2022;2096530.0;11.55;120208.0;6621.0
5759;Totaal mannen en vrouwen;Totaal leeftijd;S Zintuiglijke organen;2023;2172365.0;11.87;127002.0;6938.0
5760;Totaal mannen en vrouwen;Totaal leeftijd;S01 Middelen voor oogheelkundig gebruik;2006;1613675.0;9.7;;
5761;Totaal mannen en vrouwen;Totaal leeftijd;S01 Middelen voor oogheelkundig gebruik;2007;1645675.0;9.86;;
5762;Totaal mannen en vrouwen;Totaal leeftijd;S01 Middelen voor oogheelkundig gebruik;2008;1648395.0;9.83;;
5763;Totaal mannen en vrouwen;Totaal leeftijd;S01 Middelen voor oogheelkundig gebruik;2009;1661660.0;9.87;;
5764;Totaal mannen en vrouwen;Totaal leeftijd;S01 Middelen voor oogheelkundig gebruik;2010;1669210.0;9.86;;
5765;Totaal mannen en vrouwen;Totaal leeftijd;S01 Middelen voor oogheelkundig gebruik;2011;1712515.0;10.06;;
5766;Totaal mannen en vrouwen;Totaal leeftijd;S01 Middelen voor oogheelkundig gebruik;2012;1675280.0;9.81;;
5767;Totaal mannen en vrouwen;Totaal leeftijd;S01 Middelen voor oogheelkundig gebruik;2013;1658600.0;9.68;;
5768;Totaal mannen en vrouwen;Totaal leeftijd;S01 Middelen voor oogheelkundig gebruik;2014;1645985.0;9.57;;
5769;Totaal mannen en vrouwen;Totaal leeftijd;S01 Middelen voor oogheelkundig gebruik;2015;1642760.0;9.5;;
5770;Totaal mannen en vrouwen;Totaal leeftijd;S01 Middelen voor oogheelkundig gebruik;2016;1673710.0;9.63;;
5771;Totaal mannen en vrouwen;Totaal leeftijd;S01 Middelen voor oogheelkundig gebruik;2017;1671535.0;9.56;;
5772;Totaal mannen en vrouwen;Totaal leeftijd;S01 Middelen voor oogheelkundig gebruik;2018;1718145.0;9.76;;
5773;Totaal mannen en vrouwen;Totaal leeftijd;S01 Middelen voor oogheelkundig gebruik;2019;1757185.0;9.91;;
5774;Totaal mannen en vrouwen;Totaal leeftijd;S01 Middelen voor oogheelkundig gebruik;2020;1676385.0;9.42;109068.0;6128.0
5775;Totaal mannen en vrouwen;Totaal leeftijd;S01 Middelen voor oogheelkundig gebruik;2021;1688365.0;9.43;114854.0;6414.0
5776;Totaal mannen en vrouwen;Totaal leeftijd;S01 Middelen voor oogheelkundig gebruik;2022;1702420.0;9.38;120208.0;6621.0
5777;Totaal mannen en vrouwen;Totaal leeftijd;S01 Middelen voor oogheelkundig gebruik;2023;1784630.0;9.75;127002.0;6938.0
5778;Totaal mannen en vrouwen;Totaal leeftijd;S01A Antimicrobiële middelen;2006;731135.0;4.39;;
5779;Totaal mannen en vrouwen;Totaal leeftijd;S01A Antimicrobiële middelen;2007;725235.0;4.35;;
5780;Totaal mannen en vrouwen;Totaal leeftijd;S01A Antimicrobiële middelen;2008;706580.0;4.22;;
5781;Totaal mannen en vrouwen;Totaal leeftijd;S01A Antimicrobiële middelen;2009;699210.0;4.15;;
5782;Totaal mannen en vrouwen;Totaal leeftijd;S01A Antimicrobiële middelen;2010;691610.0;4.08;;
5783;Totaal mannen en vrouwen;Totaal leeftijd;S01A Antimicrobiële middelen;2011;699230.0;4.11;;
5784;Totaal mannen en vrouwen;Totaal leeftijd;S01A Antimicrobiële middelen;2012;667530.0;3.91;;
5785;Totaal mannen en vrouwen;Totaal leeftijd;S01A Antimicrobiële middelen;2013;635440.0;3.71;;
5786;Totaal mannen en vrouwen;Totaal leeftijd;S01A Antimicrobiële middelen;2014;615425.0;3.58;;
5787;Totaal mannen en vrouwen;Totaal leeftijd;S01A Antimicrobiële middelen;2015;603475.0;3.49;;
5788;Totaal mannen en vrouwen;Totaal leeftijd;S01A Antimicrobiële middelen;2016;587440.0;3.38;;
5789;Totaal mannen en vrouwen;Totaal leeftijd;S01A Antimicrobiële middelen;2017;586355.0;3.35;;
5790;Totaal mannen en vrouwen;Totaal leeftijd;S01A Antimicrobiële middelen;2018;567745.0;3.23;;
5791;Totaal mannen en vrouwen;Totaal leeftijd;S01A Antimicrobiële middelen;2019;571050.0;3.22;;
5792;Totaal mannen en vrouwen;Totaal leeftijd;S01A Antimicrobiële middelen;2020;518925.0;2.92;0.0;0.0
5793;Totaal mannen en vrouwen;Totaal leeftijd;S01A Antimicrobiële middelen;2021;483510.0;2.7;0.0;0.0
5794;Totaal mannen en vrouwen;Totaal leeftijd;S01A Antimicrobiële middelen;2022;487570.0;2.69;0.0;0.0
5795;Totaal mannen en vrouwen;Totaal leeftijd;S01A Antimicrobiële middelen;2023;494805.0;2.7;0.0;0.0
5796;Totaal mannen en vrouwen;Totaal leeftijd;S01B Anti-inflammatoire middelen;2006;192985.0;1.16;;
5797;Totaal mannen en vrouwen;Totaal leeftijd;S01B Anti-inflammatoire middelen;2007;204250.0;1.22;;
5798;Totaal mannen en vrouwen;Totaal leeftijd;S01B Anti-inflammatoire middelen;2008;218795.0;1.31;;
5799;Totaal mannen en vrouwen;Totaal leeftijd;S01B Anti-inflammatoire middelen;2009;222475.0;1.32;;
5800;Totaal mannen en vrouwen;Totaal leeftijd;S01B Anti-inflammatoire middelen;2010;223760.0;1.32;;
5801;Totaal mannen en vrouwen;Totaal leeftijd;S01B Anti-inflammatoire middelen;2011;227480.0;1.34;;
5802;Totaal mannen en vrouwen;Totaal leeftijd;S01B Anti-inflammatoire middelen;2012;227110.0;1.33;;
5803;Totaal mannen en vrouwen;Totaal leeftijd;S01B Anti-inflammatoire middelen;2013;223800.0;1.31;;
5804;Totaal mannen en vrouwen;Totaal leeftijd;S01B Anti-inflammatoire middelen;2014;224640.0;1.31;;
5805;Totaal mannen en vrouwen;Totaal leeftijd;S01B Anti-inflammatoire middelen;2015;224320.0;1.3;;
5806;Totaal mannen en vrouwen;Totaal leeftijd;S01B Anti-inflammatoire middelen;2016;228000.0;1.31;;
5807;Totaal mannen en vrouwen;Totaal leeftijd;S01B Anti-inflammatoire middelen;2017;229165.0;1.31;;
5808;Totaal mannen en vrouwen;Totaal leeftijd;S01B Anti-inflammatoire middelen;2018;234930.0;1.33;;
5809;Totaal mannen en vrouwen;Totaal leeftijd;S01B Anti-inflammatoire middelen;2019;243795.0;1.38;;
5810;Totaal mannen en vrouwen;Totaal leeftijd;S01B Anti-inflammatoire middelen;2020;222710.0;1.25;0.0;0.0
5811;Totaal mannen en vrouwen;Totaal leeftijd;S01B Anti-inflammatoire middelen;2021;249845.0;1.4;0.0;0.0
5812;Totaal mannen en vrouwen;Totaal leeftijd;S01B Anti-inflammatoire middelen;2022;257630.0;1.42;0.0;0.0
5813;Totaal mannen en vrouwen;Totaal leeftijd;S01B Anti-inflammatoire middelen;2023;272170.0;1.49;0.0;0.0
5814;Totaal mannen en vrouwen;Totaal leeftijd;S01C Anti-inflam.midd m antimicrob.midd.;2006;181690.0;1.09;;
5815;Totaal mannen en vrouwen;Totaal leeftijd;S01C Anti-inflam.midd m antimicrob.midd.;2007;191515.0;1.15;;
5816;Totaal mannen en vrouwen;Totaal leeftijd;S01C Anti-inflam.midd m antimicrob.midd.;2008;203195.0;1.21;;
5817;Totaal mannen en vrouwen;Totaal leeftijd;S01C Anti-inflam.midd m antimicrob.midd.;2009;208835.0;1.24;;
5818;Totaal mannen en vrouwen;Totaal leeftijd;S01C Anti-inflam.midd m antimicrob.midd.;2010;210100.0;1.24;;
5819;Totaal mannen en vrouwen;Totaal leeftijd;S01C Anti-inflam.midd m antimicrob.midd.;2011;217675.0;1.28;;
5820;Totaal mannen en vrouwen;Totaal leeftijd;S01C Anti-inflam.midd m antimicrob.midd.;2012;212800.0;1.25;;
5821;Totaal mannen en vrouwen;Totaal leeftijd;S01C Anti-inflam.midd m antimicrob.midd.;2013;203390.0;1.19;;
5822;Totaal mannen en vrouwen;Totaal leeftijd;S01C Anti-inflam.midd m antimicrob.midd.;2014;197205.0;1.15;;
5823;Totaal mannen en vrouwen;Totaal leeftijd;S01C Anti-inflam.midd m antimicrob.midd.;2015;186865.0;1.08;;
5824;Totaal mannen en vrouwen;Totaal leeftijd;S01C Anti-inflam.midd m antimicrob.midd.;2016;191980.0;1.1;;
5825;Totaal mannen en vrouwen;Totaal leeftijd;S01C Anti-inflam.midd m antimicrob.midd.;2017;188210.0;1.08;;
5826;Totaal mannen en vrouwen;Totaal leeftijd;S01C Anti-inflam.midd m antimicrob.midd.;2018;181210.0;1.03;;
5827;Totaal mannen en vrouwen;Totaal leeftijd;S01C Anti-inflam.midd m antimicrob.midd.;2019;184040.0;1.04;;
5828;Totaal mannen en vrouwen;Totaal leeftijd;S01C Anti-inflam.midd m antimicrob.midd.;2020;173835.0;0.98;0.0;0.0
5829;Totaal mannen en vrouwen;Totaal leeftijd;S01C Anti-inflam.midd m antimicrob.midd.;2021;169270.0;0.95;0.0;0.0
5830;Totaal mannen en vrouwen;Totaal leeftijd;S01C Anti-inflam.midd m antimicrob.midd.;2022;178925.0;0.99;0.0;0.0
5831;Totaal mannen en vrouwen;Totaal leeftijd;S01C Anti-inflam.midd m antimicrob.midd.;2023;164305.0;0.9;0.0;0.0
5832;Totaal mannen en vrouwen;Totaal leeftijd;S01E Glaucoommiddelen en miotica;2006;179655.0;1.08;;
5833;Totaal mannen en vrouwen;Totaal leeftijd;S01E Glaucoommiddelen en miotica;2007;185250.0;1.11;;
5834;Totaal mannen en vrouwen;Totaal leeftijd;S01E Glaucoommiddelen en miotica;2008;193615.0;1.16;;
5835;Totaal mannen en vrouwen;Totaal leeftijd;S01E Glaucoommiddelen en miotica;2009;199190.0;1.18;;
5836;Totaal mannen en vrouwen;Totaal leeftijd;S01E Glaucoommiddelen en miotica;2010;205185.0;1.21;;
5837;Totaal mannen en vrouwen;Totaal leeftijd;S01E Glaucoommiddelen en miotica;2011;213555.0;1.26;;
5838;Totaal mannen en vrouwen;Totaal leeftijd;S01E Glaucoommiddelen en miotica;2012;219205.0;1.28;;
5839;Totaal mannen en vrouwen;Totaal leeftijd;S01E Glaucoommiddelen en miotica;2013;219330.0;1.28;;
5840;Totaal mannen en vrouwen;Totaal leeftijd;S01E Glaucoommiddelen en miotica;2014;223335.0;1.3;;
5841;Totaal mannen en vrouwen;Totaal leeftijd;S01E Glaucoommiddelen en miotica;2015;226145.0;1.31;;
5842;Totaal mannen en vrouwen;Totaal leeftijd;S01E Glaucoommiddelen en miotica;2016;231210.0;1.33;;
5843;Totaal mannen en vrouwen;Totaal leeftijd;S01E Glaucoommiddelen en miotica;2017;236900.0;1.35;;
5844;Totaal mannen en vrouwen;Totaal leeftijd;S01E Glaucoommiddelen en miotica;2018;242280.0;1.38;;
5845;Totaal mannen en vrouwen;Totaal leeftijd;S01E Glaucoommiddelen en miotica;2019;241100.0;1.36;;
5846;Totaal mannen en vrouwen;Totaal leeftijd;S01E Glaucoommiddelen en miotica;2020;227910.0;1.28;109067.0;6128.0
5847;Totaal mannen en vrouwen;Totaal leeftijd;S01E Glaucoommiddelen en miotica;2021;234560.0;1.31;114854.0;6414.0
5848;Totaal mannen en vrouwen;Totaal leeftijd;S01E Glaucoommiddelen en miotica;2022;246060.0;1.36;120208.0;6621.0
5849;Totaal mannen en vrouwen;Totaal leeftijd;S01E Glaucoommiddelen en miotica;2023;252565.0;1.38;127002.0;6938.0
5850;Totaal mannen en vrouwen;Totaal leeftijd;S01F Mydriatica en cycloplegica;2006;23190.0;0.14;;
5851;Totaal mannen en vrouwen;Totaal leeftijd;S01F Mydriatica en cycloplegica;2007;23550.0;0.14;;
5852;Totaal mannen en vrouwen;Totaal leeftijd;S01F Mydriatica en cycloplegica;2008;23520.0;0.14;;
5853;Totaal mannen en vrouwen;Totaal leeftijd;S01F Mydriatica en cycloplegica;2009;23715.0;0.14;;
5854;Totaal mannen en vrouwen;Totaal leeftijd;S01F Mydriatica en cycloplegica;2010;24350.0;0.14;;
5855;Totaal mannen en vrouwen;Totaal leeftijd;S01F Mydriatica en cycloplegica;2011;24000.0;0.14;;
5856;Totaal mannen en vrouwen;Totaal leeftijd;S01F Mydriatica en cycloplegica;2012;24025.0;0.14;;
5857;Totaal mannen en vrouwen;Totaal leeftijd;S01F Mydriatica en cycloplegica;2013;22215.0;0.13;;
5858;Totaal mannen en vrouwen;Totaal leeftijd;S01F Mydriatica en cycloplegica;2014;20940.0;0.12;;
5859;Totaal mannen en vrouwen;Totaal leeftijd;S01F Mydriatica en cycloplegica;2015;18940.0;0.11;;
5860;Totaal mannen en vrouwen;Totaal leeftijd;S01F Mydriatica en cycloplegica;2016;18730.0;0.11;;
5861;Totaal mannen en vrouwen;Totaal leeftijd;S01F Mydriatica en cycloplegica;2017;19235.0;0.11;;
5862;Totaal mannen en vrouwen;Totaal leeftijd;S01F Mydriatica en cycloplegica;2018;21430.0;0.12;;
5863;Totaal mannen en vrouwen;Totaal leeftijd;S01F Mydriatica en cycloplegica;2019;25420.0;0.14;;
5864;Totaal mannen en vrouwen;Totaal leeftijd;S01F Mydriatica en cycloplegica;2020;25125.0;0.14;0.0;0.0
5865;Totaal mannen en vrouwen;Totaal leeftijd;S01F Mydriatica en cycloplegica;2021;28820.0;0.16;0.0;0.0
5866;Totaal mannen en vrouwen;Totaal leeftijd;S01F Mydriatica en cycloplegica;2022;31395.0;0.17;0.0;0.0
5867;Totaal mannen en vrouwen;Totaal leeftijd;S01F Mydriatica en cycloplegica;2023;31400.0;0.17;0.0;0.0
5868;Totaal mannen en vrouwen;Totaal leeftijd;S01G Decongestiva en allergiemiddelen;2006;328920.0;1.98;;
5869;Totaal mannen en vrouwen;Totaal leeftijd;S01G Decongestiva en allergiemiddelen;2007;335045.0;2.01;;
5870;Totaal mannen en vrouwen;Totaal leeftijd;S01G Decongestiva en allergiemiddelen;2008;322160.0;1.92;;
5871;Totaal mannen en vrouwen;Totaal leeftijd;S01G Decongestiva en allergiemiddelen;2009;331545.0;1.97;;
5872;Totaal mannen en vrouwen;Totaal leeftijd;S01G Decongestiva en allergiemiddelen;2010;317925.0;1.88;;
5873;Totaal mannen en vrouwen;Totaal leeftijd;S01G Decongestiva en allergiemiddelen;2011;322390.0;1.89;;
5874;Totaal mannen en vrouwen;Totaal leeftijd;S01G Decongestiva en allergiemiddelen;2012;295700.0;1.73;;
5875;Totaal mannen en vrouwen;Totaal leeftijd;S01G Decongestiva en allergiemiddelen;2013;306750.0;1.79;;
5876;Totaal mannen en vrouwen;Totaal leeftijd;S01G Decongestiva en allergiemiddelen;2014;296115.0;1.72;;
5877;Totaal mannen en vrouwen;Totaal leeftijd;S01G Decongestiva en allergiemiddelen;2015;289700.0;1.68;;
5878;Totaal mannen en vrouwen;Totaal leeftijd;S01G Decongestiva en allergiemiddelen;2016;310330.0;1.78;;
5879;Totaal mannen en vrouwen;Totaal leeftijd;S01G Decongestiva en allergiemiddelen;2017;282550.0;1.62;;
5880;Totaal mannen en vrouwen;Totaal leeftijd;S01G Decongestiva en allergiemiddelen;2018;309175.0;1.76;;
5881;Totaal mannen en vrouwen;Totaal leeftijd;S01G Decongestiva en allergiemiddelen;2019;304330.0;1.72;;
5882;Totaal mannen en vrouwen;Totaal leeftijd;S01G Decongestiva en allergiemiddelen;2020;296915.0;1.67;0.0;0.0
5883;Totaal mannen en vrouwen;Totaal leeftijd;S01G Decongestiva en allergiemiddelen;2021;295475.0;1.65;0.0;0.0
5884;Totaal mannen en vrouwen;Totaal leeftijd;S01G Decongestiva en allergiemiddelen;2022;253270.0;1.39;0.0;0.0
5885;Totaal mannen en vrouwen;Totaal leeftijd;S01G Decongestiva en allergiemiddelen;2023;278460.0;1.52;0.0;0.0
5886;Totaal mannen en vrouwen;Totaal leeftijd;S01H Anaesthetica, lokale;2006;60.0;0.0;;
5887;Totaal mannen en vrouwen;Totaal leeftijd;S01H Anaesthetica, lokale;2007;35.0;0.0;;
5888;Totaal mannen en vrouwen;Totaal leeftijd;S01H Anaesthetica, lokale;2008;35.0;0.0;;
5889;Totaal mannen en vrouwen;Totaal leeftijd;S01H Anaesthetica, lokale;2009;15.0;0.0;;
5890;Totaal mannen en vrouwen;Totaal leeftijd;S01H Anaesthetica, lokale;2010;20.0;0.0;;
5891;Totaal mannen en vrouwen;Totaal leeftijd;S01H Anaesthetica, lokale;2011;20.0;0.0;;
5892;Totaal mannen en vrouwen;Totaal leeftijd;S01H Anaesthetica, lokale;2012;20.0;0.0;;
5893;Totaal mannen en vrouwen;Totaal leeftijd;S01H Anaesthetica, lokale;2013;15.0;0.0;;
5894;Totaal mannen en vrouwen;Totaal leeftijd;S01H Anaesthetica, lokale;2014;10.0;0.0;;
5895;Totaal mannen en vrouwen;Totaal leeftijd;S01H Anaesthetica, lokale;2015;10.0;0.0;;
5896;Totaal mannen en vrouwen;Totaal leeftijd;S01H Anaesthetica, lokale;2016;10.0;0.0;;
5897;Totaal mannen en vrouwen;Totaal leeftijd;S01H Anaesthetica, lokale;2017;5.0;0.0;;
5898;Totaal mannen en vrouwen;Totaal leeftijd;S01H Anaesthetica, lokale;2018;0.0;0.0;;
5899;Totaal mannen en vrouwen;Totaal leeftijd;S01H Anaesthetica, lokale;2019;0.0;0.0;;
5900;Totaal mannen en vrouwen;Totaal leeftijd;S01H Anaesthetica, lokale;2020;0.0;0.0;0.0;0.0
5901;Totaal mannen en vrouwen;Totaal leeftijd;S01H Anaesthetica, lokale;2021;0.0;0.0;0.0;0.0
5902;Totaal mannen en vrouwen;Totaal leeftijd;S01H Anaesthetica, lokale;2022;0.0;0.0;0.0;0.0
5903;Totaal mannen en vrouwen;Totaal leeftijd;S01H Anaesthetica, lokale;2023;0.0;0.0;0.0;0.0
5904;Totaal mannen en vrouwen;Totaal leeftijd;S01J Diagnostica;2006;105.0;0.0;;
5905;Totaal mannen en vrouwen;Totaal leeftijd;S01J Diagnostica;2007;70.0;0.0;;
5906;Totaal mannen en vrouwen;Totaal leeftijd;S01J Diagnostica;2008;130.0;0.0;;
5907;Totaal mannen en vrouwen;Totaal leeftijd;S01J Diagnostica;2009;135.0;0.0;;
5908;Totaal mannen en vrouwen;Totaal leeftijd;S01J Diagnostica;2010;15.0;0.0;;
5909;Totaal mannen en vrouwen;Totaal leeftijd;S01J Diagnostica;2011;0.0;0.0;;
5910;Totaal mannen en vrouwen;Totaal leeftijd;S01J Diagnostica;2012;0.0;0.0;;
5911;Totaal mannen en vrouwen;Totaal leeftijd;S01J Diagnostica;2013;15.0;0.0;;
5912;Totaal mannen en vrouwen;Totaal leeftijd;S01J Diagnostica;2014;5.0;0.0;;
5913;Totaal mannen en vrouwen;Totaal leeftijd;S01J Diagnostica;2015;0.0;0.0;;
5914;Totaal mannen en vrouwen;Totaal leeftijd;S01J Diagnostica;2016;0.0;0.0;;
5915;Totaal mannen en vrouwen;Totaal leeftijd;S01J Diagnostica;2017;0.0;0.0;;
5916;Totaal mannen en vrouwen;Totaal leeftijd;S01J Diagnostica;2018;0.0;0.0;;
5917;Totaal mannen en vrouwen;Totaal leeftijd;S01J Diagnostica;2019;0.0;0.0;;
5918;Totaal mannen en vrouwen;Totaal leeftijd;S01J Diagnostica;2020;0.0;0.0;0.0;0.0
5919;Totaal mannen en vrouwen;Totaal leeftijd;S01J Diagnostica;2021;0.0;0.0;0.0;0.0
5920;Totaal mannen en vrouwen;Totaal leeftijd;S01J Diagnostica;2022;0.0;0.0;0.0;0.0
5921;Totaal mannen en vrouwen;Totaal leeftijd;S01J Diagnostica;2023;0.0;0.0;0.0;0.0
5922;Totaal mannen en vrouwen;Totaal leeftijd;S01K Chirurgische hulpmiddelen;2006;625.0;0.0;;
5923;Totaal mannen en vrouwen;Totaal leeftijd;S01K Chirurgische hulpmiddelen;2007;300.0;0.0;;
5924;Totaal mannen en vrouwen;Totaal leeftijd;S01K Chirurgische hulpmiddelen;2008;95.0;0.0;;
5925;Totaal mannen en vrouwen;Totaal leeftijd;S01K Chirurgische hulpmiddelen;2009;50.0;0.0;;
5926;Totaal mannen en vrouwen;Totaal leeftijd;S01K Chirurgische hulpmiddelen;2010;40.0;0.0;;
5927;Totaal mannen en vrouwen;Totaal leeftijd;S01K Chirurgische hulpmiddelen;2011;25.0;0.0;;
5928;Totaal mannen en vrouwen;Totaal leeftijd;S01K Chirurgische hulpmiddelen;2012;30.0;0.0;;
5929;Totaal mannen en vrouwen;Totaal leeftijd;S01K Chirurgische hulpmiddelen;2013;50.0;0.0;;
5930;Totaal mannen en vrouwen;Totaal leeftijd;S01K Chirurgische hulpmiddelen;2014;45.0;0.0;;
5931;Totaal mannen en vrouwen;Totaal leeftijd;S01K Chirurgische hulpmiddelen;2015;25.0;0.0;;
5932;Totaal mannen en vrouwen;Totaal leeftijd;S01K Chirurgische hulpmiddelen;2016;20.0;0.0;;
5933;Totaal mannen en vrouwen;Totaal leeftijd;S01K Chirurgische hulpmiddelen;2017;20.0;0.0;;
5934;Totaal mannen en vrouwen;Totaal leeftijd;S01K Chirurgische hulpmiddelen;2018;20.0;0.0;;
5935;Totaal mannen en vrouwen;Totaal leeftijd;S01K Chirurgische hulpmiddelen;2019;25.0;0.0;;
5936;Totaal mannen en vrouwen;Totaal leeftijd;S01K Chirurgische hulpmiddelen;2020;20.0;0.0;0.0;0.0
5937;Totaal mannen en vrouwen;Totaal leeftijd;S01K Chirurgische hulpmiddelen;2021;20.0;0.0;0.0;0.0
5938;Totaal mannen en vrouwen;Totaal leeftijd;S01K Chirurgische hulpmiddelen;2022;85.0;0.0;0.0;0.0
5939;Totaal mannen en vrouwen;Totaal leeftijd;S01K Chirurgische hulpmiddelen;2023;110.0;0.0;0.0;0.0
5940;Totaal mannen en vrouwen;Totaal leeftijd;S01L Middelen bij vaataandoeningen oog;2006;0.0;0.0;;
5941;Totaal mannen en vrouwen;Totaal leeftijd;S01L Middelen bij vaataandoeningen oog;2007;0.0;0.0;;
5942;Totaal mannen en vrouwen;Totaal leeftijd;S01L Middelen bij vaataandoeningen oog;2008;0.0;0.0;;
5943;Totaal mannen en vrouwen;Totaal leeftijd;S01L Middelen bij vaataandoeningen oog;2009;0.0;0.0;;
5944;Totaal mannen en vrouwen;Totaal leeftijd;S01L Middelen bij vaataandoeningen oog;2010;0.0;0.0;;
5945;Totaal mannen en vrouwen;Totaal leeftijd;S01L Middelen bij vaataandoeningen oog;2011;0.0;0.0;;
5946;Totaal mannen en vrouwen;Totaal leeftijd;S01L Middelen bij vaataandoeningen oog;2012;0.0;0.0;;
5947;Totaal mannen en vrouwen;Totaal leeftijd;S01L Middelen bij vaataandoeningen oog;2013;0.0;0.0;;
5948;Totaal mannen en vrouwen;Totaal leeftijd;S01L Middelen bij vaataandoeningen oog;2014;0.0;0.0;;
5949;Totaal mannen en vrouwen;Totaal leeftijd;S01L Middelen bij vaataandoeningen oog;2015;0.0;0.0;;
5950;Totaal mannen en vrouwen;Totaal leeftijd;S01L Middelen bij vaataandoeningen oog;2016;0.0;0.0;;
5951;Totaal mannen en vrouwen;Totaal leeftijd;S01L Middelen bij vaataandoeningen oog;2017;0.0;0.0;;
5952;Totaal mannen en vrouwen;Totaal leeftijd;S01L Middelen bij vaataandoeningen oog;2018;0.0;0.0;;
5953;Totaal mannen en vrouwen;Totaal leeftijd;S01L Middelen bij vaataandoeningen oog;2019;5.0;0.0;;
5954;Totaal mannen en vrouwen;Totaal leeftijd;S01L Middelen bij vaataandoeningen oog;2020;5.0;0.0;0.0;0.0
5955;Totaal mannen en vrouwen;Totaal leeftijd;S01L Middelen bij vaataandoeningen oog;2021;5.0;0.0;0.0;0.0
5956;Totaal mannen en vrouwen;Totaal leeftijd;S01L Middelen bij vaataandoeningen oog;2022;5.0;0.0;0.0;0.0
5957;Totaal mannen en vrouwen;Totaal leeftijd;S01L Middelen bij vaataandoeningen oog;2023;0.0;0.0;0.0;0.0
5958;Totaal mannen en vrouwen;Totaal leeftijd;S01X Ov middelen v oogheelkundig gebruik;2006;416725.0;2.5;;
5959;Totaal mannen en vrouwen;Totaal leeftijd;S01X Ov middelen v oogheelkundig gebruik;2007;453460.0;2.72;;
5960;Totaal mannen en vrouwen;Totaal leeftijd;S01X Ov middelen v oogheelkundig gebruik;2008;481610.0;2.87;;
5961;Totaal mannen en vrouwen;Totaal leeftijd;S01X Ov middelen v oogheelkundig gebruik;2009;478580.0;2.84;;
5962;Totaal mannen en vrouwen;Totaal leeftijd;S01X Ov middelen v oogheelkundig gebruik;2010;509955.0;3.01;;
