ID;Bedrijfsgroep;Positie;Geslacht;Leeftijd;BurgerlijkeStaat;Personen_1
4695;108;Totaal van posities A, B en C;Totaal mannen en vrouwen;21-24 jaar;Totaal alle burgerlijke staten;15.0
4696;108;Totaal van posities A, B en C;Totaal mannen en vrouwen;21-24 jaar;Ongehuwd;14.0
4697;108;Totaal van posities A, B en C;Totaal mannen en vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;1.0
4698;108;Totaal van posities A, B en C;Totaal mannen en vrouwen;25-29 jaar;Totaal alle burgerlijke staten;29.0
4699;108;Totaal van posities A, B en C;Totaal mannen en vrouwen;25-29 jaar;Ongehuwd;12.0
4700;108;Totaal van posities A, B en C;Totaal mannen en vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;17.0
4701;108;Totaal van posities A, B en C;Totaal mannen en vrouwen;30-39 jaar;Totaal alle burgerlijke staten;89.0
4702;108;Totaal van posities A, B en C;Totaal mannen en vrouwen;30-39 jaar;Ongehuwd;10.0
4703;108;Totaal van posities A, B en C;Totaal mannen en vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;79.0
4704;108;Totaal van posities A, B en C;Totaal mannen en vrouwen;40-49 jaar;Totaal alle burgerlijke staten;75.0
4705;108;Totaal van posities A, B en C;Totaal mannen en vrouwen;40-49 jaar;Ongehuwd;3.0
4706;108;Totaal van posities A, B en C;Totaal mannen en vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;72.0
4707;108;Totaal van posities A, B en C;Totaal mannen en vrouwen;50-59 jaar;Totaal alle burgerlijke staten;45.0
4708;108;Totaal van posities A, B en C;Totaal mannen en vrouwen;50-59 jaar;Ongehuwd;1.0
4709;108;Totaal van posities A, B en C;Totaal mannen en vrouwen;50-59 jaar;Gehuwd of gehuwd geweest;44.0
4710;108;Totaal van posities A, B en C;Totaal mannen en vrouwen;60-64 jaar;Totaal alle burgerlijke staten;7.0
4711;108;Totaal van posities A, B en C;Totaal mannen en vrouwen;60-64 jaar;Ongehuwd;1.0
4712;108;Totaal van posities A, B en C;Totaal mannen en vrouwen;60-64 jaar;Gehuwd of gehuwd geweest;6.0
4713;108;Totaal van posities A, B en C;Totaal mannen en vrouwen;65-69 jaar;Totaal alle burgerlijke staten;3.0
4714;108;Totaal van posities A, B en C;Totaal mannen en vrouwen;65-69 jaar;Ongehuwd;0.0
4715;108;Totaal van posities A, B en C;Totaal mannen en vrouwen;65-69 jaar;Gehuwd of gehuwd geweest;3.0
4716;108;Totaal van posities A, B en C;Totaal mannen en vrouwen;70 jaar en ouder;Totaal alle burgerlijke staten;5.0
4717;108;Totaal van posities A, B en C;Totaal mannen en vrouwen;70 jaar en ouder;Ongehuwd;0.0
4718;108;Totaal van posities A, B en C;Totaal mannen en vrouwen;70 jaar en ouder;Gehuwd of gehuwd geweest;5.0
4719;108;Totaal van posities A, B en C;Mannen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;268.0
4720;108;Totaal van posities A, B en C;Mannen;Totaal van alle leeftijden;Ongehuwd;43.0
4721;108;Totaal van posities A, B en C;Mannen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;225.0
4722;108;Totaal van posities A, B en C;Mannen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
4723;108;Totaal van posities A, B en C;Mannen;Beneden 14 jaar;Ongehuwd;0.0
4724;108;Totaal van posities A, B en C;Mannen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
4725;108;Totaal van posities A, B en C;Mannen;14-17 jaar;Totaal alle burgerlijke staten;1.0
4726;108;Totaal van posities A, B en C;Mannen;14-17 jaar;Ongehuwd;1.0
4727;108;Totaal van posities A, B en C;Mannen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
4728;108;Totaal van posities A, B en C;Mannen;18 en 19 jaar;Totaal alle burgerlijke staten;2.0
4729;108;Totaal van posities A, B en C;Mannen;18 en 19 jaar;Ongehuwd;2.0
4730;108;Totaal van posities A, B en C;Mannen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
4731;108;Totaal van posities A, B en C;Mannen;20 jaar;Totaal alle burgerlijke staten;2.0
4732;108;Totaal van posities A, B en C;Mannen;20 jaar;Ongehuwd;2.0
4733;108;Totaal van posities A, B en C;Mannen;20 jaar;Gehuwd of gehuwd geweest;0.0
4734;108;Totaal van posities A, B en C;Mannen;21-24 jaar;Totaal alle burgerlijke staten;15.0
4735;108;Totaal van posities A, B en C;Mannen;21-24 jaar;Ongehuwd;14.0
4736;108;Totaal van posities A, B en C;Mannen;21-24 jaar;Gehuwd of gehuwd geweest;1.0
4737;108;Totaal van posities A, B en C;Mannen;25-29 jaar;Totaal alle burgerlijke staten;28.0
4738;108;Totaal van posities A, B en C;Mannen;25-29 jaar;Ongehuwd;11.0
4739;108;Totaal van posities A, B en C;Mannen;25-29 jaar;Gehuwd of gehuwd geweest;17.0
4740;108;Totaal van posities A, B en C;Mannen;30-39 jaar;Totaal alle burgerlijke staten;87.0
4741;108;Totaal van posities A, B en C;Mannen;30-39 jaar;Ongehuwd;9.0
4742;108;Totaal van posities A, B en C;Mannen;30-39 jaar;Gehuwd of gehuwd geweest;78.0
4743;108;Totaal van posities A, B en C;Mannen;40-49 jaar;Totaal alle burgerlijke staten;73.0
4744;108;Totaal van posities A, B en C;Mannen;40-49 jaar;Ongehuwd;2.0
4745;108;Totaal van posities A, B en C;Mannen;40-49 jaar;Gehuwd of gehuwd geweest;71.0
4746;108;Totaal van posities A, B en C;Mannen;50-59 jaar;Totaal alle burgerlijke staten;45.0
4747;108;Totaal van posities A, B en C;Mannen;50-59 jaar;Ongehuwd;1.0
4748;108;Totaal van posities A, B en C;Mannen;50-59 jaar;Gehuwd of gehuwd geweest;44.0
4749;108;Totaal van posities A, B en C;Mannen;60-64 jaar;Totaal alle burgerlijke staten;7.0
4750;108;Totaal van posities A, B en C;Mannen;60-64 jaar;Ongehuwd;1.0
4751;108;Totaal van posities A, B en C;Mannen;60-64 jaar;Gehuwd of gehuwd geweest;6.0
4752;108;Totaal van posities A, B en C;Mannen;65-69 jaar;Totaal alle burgerlijke staten;3.0
4753;108;Totaal van posities A, B en C;Mannen;65-69 jaar;Ongehuwd;0.0
4754;108;Totaal van posities A, B en C;Mannen;65-69 jaar;Gehuwd of gehuwd geweest;3.0
4755;108;Totaal van posities A, B en C;Mannen;70 jaar en ouder;Totaal alle burgerlijke staten;5.0
4756;108;Totaal van posities A, B en C;Mannen;70 jaar en ouder;Ongehuwd;0.0
4757;108;Totaal van posities A, B en C;Mannen;70 jaar en ouder;Gehuwd of gehuwd geweest;5.0
4758;108;Totaal van posities A, B en C;Vrouwen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;5.0
4759;108;Totaal van posities A, B en C;Vrouwen;Totaal van alle leeftijden;Ongehuwd;3.0
4760;108;Totaal van posities A, B en C;Vrouwen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;2.0
4761;108;Totaal van posities A, B en C;Vrouwen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
4762;108;Totaal van posities A, B en C;Vrouwen;Beneden 14 jaar;Ongehuwd;0.0
4763;108;Totaal van posities A, B en C;Vrouwen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
4764;108;Totaal van posities A, B en C;Vrouwen;14-17 jaar;Totaal alle burgerlijke staten;0.0
4765;108;Totaal van posities A, B en C;Vrouwen;14-17 jaar;Ongehuwd;0.0
4766;108;Totaal van posities A, B en C;Vrouwen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
4767;108;Totaal van posities A, B en C;Vrouwen;18 en 19 jaar;Totaal alle burgerlijke staten;0.0
4768;108;Totaal van posities A, B en C;Vrouwen;18 en 19 jaar;Ongehuwd;0.0
4769;108;Totaal van posities A, B en C;Vrouwen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
4770;108;Totaal van posities A, B en C;Vrouwen;20 jaar;Totaal alle burgerlijke staten;0.0
4771;108;Totaal van posities A, B en C;Vrouwen;20 jaar;Ongehuwd;0.0
4772;108;Totaal van posities A, B en C;Vrouwen;20 jaar;Gehuwd of gehuwd geweest;0.0
4773;108;Totaal van posities A, B en C;Vrouwen;21-24 jaar;Totaal alle burgerlijke staten;0.0
4774;108;Totaal van posities A, B en C;Vrouwen;21-24 jaar;Ongehuwd;0.0
4775;108;Totaal van posities A, B en C;Vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;0.0
4776;108;Totaal van posities A, B en C;Vrouwen;25-29 jaar;Totaal alle burgerlijke staten;1.0
4777;108;Totaal van posities A, B en C;Vrouwen;25-29 jaar;Ongehuwd;1.0
4778;108;Totaal van posities A, B en C;Vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;0.0
4779;108;Totaal van posities A, B en C;Vrouwen;30-39 jaar;Totaal alle burgerlijke staten;2.0
4780;108;Totaal van posities A, B en C;Vrouwen;30-39 jaar;Ongehuwd;1.0
4781;108;Totaal van posities A, B en C;Vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;1.0
4782;108;Totaal van posities A, B en C;Vrouwen;40-49 jaar;Totaal alle burgerlijke staten;2.0
4783;108;Totaal van posities A, B en C;Vrouwen;40-49 jaar;Ongehuwd;1.0
4784;108;Totaal van posities A, B en C;Vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;1.0
4785;108;Totaal van posities A, B en C;Vrouwen;50-59 jaar;Totaal alle burgerlijke staten;0.0
4786;108;Totaal van posities A, B en C;Vrouwen;50-59 jaar;Ongehuwd;0.0
4787;108;Totaal van posities A, B en C;Vrouwen;50-59 jaar;Gehuwd of gehuwd geweest;0.0
4788;108;Totaal van posities A, B en C;Vrouwen;60-64 jaar;Totaal alle burgerlijke staten;0.0
4789;108;Totaal van posities A, B en C;Vrouwen;60-64 jaar;Ongehuwd;0.0
4790;108;Totaal van posities A, B en C;Vrouwen;60-64 jaar;Gehuwd of gehuwd geweest;0.0
4791;108;Totaal van posities A, B en C;Vrouwen;65-69 jaar;Totaal alle burgerlijke staten;0.0
4792;108;Totaal van posities A, B en C;Vrouwen;65-69 jaar;Ongehuwd;0.0
4793;108;Totaal van posities A, B en C;Vrouwen;65-69 jaar;Gehuwd of gehuwd geweest;0.0
4794;108;Totaal van posities A, B en C;Vrouwen;70 jaar en ouder;Totaal alle burgerlijke staten;0.0
4795;108;Totaal van posities A, B en C;Vrouwen;70 jaar en ouder;Ongehuwd;0.0
4796;108;Totaal van posities A, B en C;Vrouwen;70 jaar en ouder;Gehuwd of gehuwd geweest;0.0
4797;108;Positie A;Totaal mannen en vrouwen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;177.0
4798;108;Positie A;Totaal mannen en vrouwen;Totaal van alle leeftijden;Ongehuwd;24.0
4799;108;Positie A;Totaal mannen en vrouwen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;153.0
4800;108;Positie A;Totaal mannen en vrouwen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
4801;108;Positie A;Totaal mannen en vrouwen;Beneden 14 jaar;Ongehuwd;0.0
4802;108;Positie A;Totaal mannen en vrouwen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
4803;108;Positie A;Totaal mannen en vrouwen;14-17 jaar;Totaal alle burgerlijke staten;1.0
4804;108;Positie A;Totaal mannen en vrouwen;14-17 jaar;Ongehuwd;1.0
4805;108;Positie A;Totaal mannen en vrouwen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
4806;108;Positie A;Totaal mannen en vrouwen;18 en 19 jaar;Totaal alle burgerlijke staten;0.0
4807;108;Positie A;Totaal mannen en vrouwen;18 en 19 jaar;Ongehuwd;0.0
4808;108;Positie A;Totaal mannen en vrouwen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
4809;108;Positie A;Totaal mannen en vrouwen;20 jaar;Totaal alle burgerlijke staten;1.0
4810;108;Positie A;Totaal mannen en vrouwen;20 jaar;Ongehuwd;1.0
4811;108;Positie A;Totaal mannen en vrouwen;20 jaar;Gehuwd of gehuwd geweest;0.0
4812;108;Positie A;Totaal mannen en vrouwen;21-24 jaar;Totaal alle burgerlijke staten;8.0
4813;108;Positie A;Totaal mannen en vrouwen;21-24 jaar;Ongehuwd;7.0
4814;108;Positie A;Totaal mannen en vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;1.0
4815;108;Positie A;Totaal mannen en vrouwen;25-29 jaar;Totaal alle burgerlijke staten;15.0
4816;108;Positie A;Totaal mannen en vrouwen;25-29 jaar;Ongehuwd;6.0
4817;108;Positie A;Totaal mannen en vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;9.0
4818;108;Positie A;Totaal mannen en vrouwen;30-39 jaar;Totaal alle burgerlijke staten;57.0
4819;108;Positie A;Totaal mannen en vrouwen;30-39 jaar;Ongehuwd;6.0
4820;108;Positie A;Totaal mannen en vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;51.0
4821;108;Positie A;Totaal mannen en vrouwen;40-49 jaar;Totaal alle burgerlijke staten;50.0
4822;108;Positie A;Totaal mannen en vrouwen;40-49 jaar;Ongehuwd;2.0
4823;108;Positie A;Totaal mannen en vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;48.0
4824;108;Positie A;Totaal mannen en vrouwen;50-59 jaar;Totaal alle burgerlijke staten;33.0
4825;108;Positie A;Totaal mannen en vrouwen;50-59 jaar;Ongehuwd;0.0
4826;108;Positie A;Totaal mannen en vrouwen;50-59 jaar;Gehuwd of gehuwd geweest;33.0
4827;108;Positie A;Totaal mannen en vrouwen;60-64 jaar;Totaal alle burgerlijke staten;6.0
4828;108;Positie A;Totaal mannen en vrouwen;60-64 jaar;Ongehuwd;1.0
4829;108;Positie A;Totaal mannen en vrouwen;60-64 jaar;Gehuwd of gehuwd geweest;5.0
4830;108;Positie A;Totaal mannen en vrouwen;65-69 jaar;Totaal alle burgerlijke staten;3.0
4831;108;Positie A;Totaal mannen en vrouwen;65-69 jaar;Ongehuwd;0.0
4832;108;Positie A;Totaal mannen en vrouwen;65-69 jaar;Gehuwd of gehuwd geweest;3.0
4833;108;Positie A;Totaal mannen en vrouwen;70 jaar en ouder;Totaal alle burgerlijke staten;3.0
4834;108;Positie A;Totaal mannen en vrouwen;70 jaar en ouder;Ongehuwd;0.0
4835;108;Positie A;Totaal mannen en vrouwen;70 jaar en ouder;Gehuwd of gehuwd geweest;3.0
4836;108;Positie A;Mannen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;174.0
4837;108;Positie A;Mannen;Totaal van alle leeftijden;Ongehuwd;23.0
4838;108;Positie A;Mannen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;151.0
4839;108;Positie A;Mannen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
4840;108;Positie A;Mannen;Beneden 14 jaar;Ongehuwd;0.0
4841;108;Positie A;Mannen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
4842;108;Positie A;Mannen;14-17 jaar;Totaal alle burgerlijke staten;1.0
4843;108;Positie A;Mannen;14-17 jaar;Ongehuwd;1.0
4844;108;Positie A;Mannen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
4845;108;Positie A;Mannen;18 en 19 jaar;Totaal alle burgerlijke staten;0.0
4846;108;Positie A;Mannen;18 en 19 jaar;Ongehuwd;0.0
4847;108;Positie A;Mannen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
4848;108;Positie A;Mannen;20 jaar;Totaal alle burgerlijke staten;1.0
4849;108;Positie A;Mannen;20 jaar;Ongehuwd;1.0
4850;108;Positie A;Mannen;20 jaar;Gehuwd of gehuwd geweest;0.0
4851;108;Positie A;Mannen;21-24 jaar;Totaal alle burgerlijke staten;8.0
4852;108;Positie A;Mannen;21-24 jaar;Ongehuwd;7.0
4853;108;Positie A;Mannen;21-24 jaar;Gehuwd of gehuwd geweest;1.0
4854;108;Positie A;Mannen;25-29 jaar;Totaal alle burgerlijke staten;15.0
4855;108;Positie A;Mannen;25-29 jaar;Ongehuwd;6.0
4856;108;Positie A;Mannen;25-29 jaar;Gehuwd of gehuwd geweest;9.0
4857;108;Positie A;Mannen;30-39 jaar;Totaal alle burgerlijke staten;56.0
4858;108;Positie A;Mannen;30-39 jaar;Ongehuwd;6.0
4859;108;Positie A;Mannen;30-39 jaar;Gehuwd of gehuwd geweest;50.0
4860;108;Positie A;Mannen;40-49 jaar;Totaal alle burgerlijke staten;48.0
4861;108;Positie A;Mannen;40-49 jaar;Ongehuwd;1.0
4862;108;Positie A;Mannen;40-49 jaar;Gehuwd of gehuwd geweest;47.0
4863;108;Positie A;Mannen;50-59 jaar;Totaal alle burgerlijke staten;33.0
4864;108;Positie A;Mannen;50-59 jaar;Ongehuwd;0.0
4865;108;Positie A;Mannen;50-59 jaar;Gehuwd of gehuwd geweest;33.0
4866;108;Positie A;Mannen;60-64 jaar;Totaal alle burgerlijke staten;6.0
4867;108;Positie A;Mannen;60-64 jaar;Ongehuwd;1.0
4868;108;Positie A;Mannen;60-64 jaar;Gehuwd of gehuwd geweest;5.0
4869;108;Positie A;Mannen;65-69 jaar;Totaal alle burgerlijke staten;3.0
4870;108;Positie A;Mannen;65-69 jaar;Ongehuwd;0.0
4871;108;Positie A;Mannen;65-69 jaar;Gehuwd of gehuwd geweest;3.0
4872;108;Positie A;Mannen;70 jaar en ouder;Totaal alle burgerlijke staten;3.0
4873;108;Positie A;Mannen;70 jaar en ouder;Ongehuwd;0.0
4874;108;Positie A;Mannen;70 jaar en ouder;Gehuwd of gehuwd geweest;3.0
4875;108;Positie A;Vrouwen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;3.0
4876;108;Positie A;Vrouwen;Totaal van alle leeftijden;Ongehuwd;1.0
4877;108;Positie A;Vrouwen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;2.0
4878;108;Positie A;Vrouwen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
4879;108;Positie A;Vrouwen;Beneden 14 jaar;Ongehuwd;0.0
4880;108;Positie A;Vrouwen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
4881;108;Positie A;Vrouwen;14-17 jaar;Totaal alle burgerlijke staten;0.0
4882;108;Positie A;Vrouwen;14-17 jaar;Ongehuwd;0.0
4883;108;Positie A;Vrouwen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
4884;108;Positie A;Vrouwen;18 en 19 jaar;Totaal alle burgerlijke staten;0.0
4885;108;Positie A;Vrouwen;18 en 19 jaar;Ongehuwd;0.0
4886;108;Positie A;Vrouwen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
4887;108;Positie A;Vrouwen;20 jaar;Totaal alle burgerlijke staten;0.0
4888;108;Positie A;Vrouwen;20 jaar;Ongehuwd;0.0
4889;108;Positie A;Vrouwen;20 jaar;Gehuwd of gehuwd geweest;0.0
4890;108;Positie A;Vrouwen;21-24 jaar;Totaal alle burgerlijke staten;0.0
4891;108;Positie A;Vrouwen;21-24 jaar;Ongehuwd;0.0
4892;108;Positie A;Vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;0.0
4893;108;Positie A;Vrouwen;25-29 jaar;Totaal alle burgerlijke staten;0.0
4894;108;Positie A;Vrouwen;25-29 jaar;Ongehuwd;0.0
4895;108;Positie A;Vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;0.0
4896;108;Positie A;Vrouwen;30-39 jaar;Totaal alle burgerlijke staten;1.0
4897;108;Positie A;Vrouwen;30-39 jaar;Ongehuwd;0.0
4898;108;Positie A;Vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;1.0
4899;108;Positie A;Vrouwen;40-49 jaar;Totaal alle burgerlijke staten;2.0
4900;108;Positie A;Vrouwen;40-49 jaar;Ongehuwd;1.0
4901;108;Positie A;Vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;1.0
4902;108;Positie A;Vrouwen;50-59 jaar;Totaal alle burgerlijke staten;0.0
4903;108;Positie A;Vrouwen;50-59 jaar;Ongehuwd;0.0
4904;108;Positie A;Vrouwen;50-59 jaar;Gehuwd of gehuwd geweest;0.0
4905;108;Positie A;Vrouwen;60-64 jaar;Totaal alle burgerlijke staten;0.0
4906;108;Positie A;Vrouwen;60-64 jaar;Ongehuwd;0.0
4907;108;Positie A;Vrouwen;60-64 jaar;Gehuwd of gehuwd geweest;0.0
4908;108;Positie A;Vrouwen;65-69 jaar;Totaal alle burgerlijke staten;0.0
4909;108;Positie A;Vrouwen;65-69 jaar;Ongehuwd;0.0
4910;108;Positie A;Vrouwen;65-69 jaar;Gehuwd of gehuwd geweest;0.0
4911;108;Positie A;Vrouwen;70 jaar en ouder;Totaal alle burgerlijke staten;0.0
4912;108;Positie A;Vrouwen;70 jaar en ouder;Ongehuwd;0.0
4913;108;Positie A;Vrouwen;70 jaar en ouder;Gehuwd of gehuwd geweest;0.0
4914;108;Positie B;Totaal mannen en vrouwen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;22.0
4915;108;Positie B;Totaal mannen en vrouwen;Totaal van alle leeftijden;Ongehuwd;5.0
4916;108;Positie B;Totaal mannen en vrouwen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;17.0
4917;108;Positie B;Totaal mannen en vrouwen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
4918;108;Positie B;Totaal mannen en vrouwen;Beneden 14 jaar;Ongehuwd;0.0
4919;108;Positie B;Totaal mannen en vrouwen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
4920;108;Positie B;Totaal mannen en vrouwen;14-17 jaar;Totaal alle burgerlijke staten;0.0
4921;108;Positie B;Totaal mannen en vrouwen;14-17 jaar;Ongehuwd;0.0
4922;108;Positie B;Totaal mannen en vrouwen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
4923;108;Positie B;Totaal mannen en vrouwen;18 en 19 jaar;Totaal alle burgerlijke staten;0.0
4924;108;Positie B;Totaal mannen en vrouwen;18 en 19 jaar;Ongehuwd;0.0
4925;108;Positie B;Totaal mannen en vrouwen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
4926;108;Positie B;Totaal mannen en vrouwen;20 jaar;Totaal alle burgerlijke staten;0.0
4927;108;Positie B;Totaal mannen en vrouwen;20 jaar;Ongehuwd;0.0
4928;108;Positie B;Totaal mannen en vrouwen;20 jaar;Gehuwd of gehuwd geweest;0.0
4929;108;Positie B;Totaal mannen en vrouwen;21-24 jaar;Totaal alle burgerlijke staten;1.0
4930;108;Positie B;Totaal mannen en vrouwen;21-24 jaar;Ongehuwd;1.0
4931;108;Positie B;Totaal mannen en vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;0.0
4932;108;Positie B;Totaal mannen en vrouwen;25-29 jaar;Totaal alle burgerlijke staten;3.0
4933;108;Positie B;Totaal mannen en vrouwen;25-29 jaar;Ongehuwd;2.0
4934;108;Positie B;Totaal mannen en vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;1.0
4935;108;Positie B;Totaal mannen en vrouwen;30-39 jaar;Totaal alle burgerlijke staten;7.0
4936;108;Positie B;Totaal mannen en vrouwen;30-39 jaar;Ongehuwd;1.0
4937;108;Positie B;Totaal mannen en vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;6.0
4938;108;Positie B;Totaal mannen en vrouwen;40-49 jaar;Totaal alle burgerlijke staten;7.0
4939;108;Positie B;Totaal mannen en vrouwen;40-49 jaar;Ongehuwd;1.0
4940;108;Positie B;Totaal mannen en vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;6.0
4941;108;Positie B;Totaal mannen en vrouwen;50-59 jaar;Totaal alle burgerlijke staten;3.0
4942;108;Positie B;Totaal mannen en vrouwen;50-59 jaar;Ongehuwd;0.0
4943;108;Positie B;Totaal mannen en vrouwen;50-59 jaar;Gehuwd of gehuwd geweest;3.0
4944;108;Positie B;Totaal mannen en vrouwen;60-64 jaar;Totaal alle burgerlijke staten;0.0
4945;108;Positie B;Totaal mannen en vrouwen;60-64 jaar;Ongehuwd;0.0
4946;108;Positie B;Totaal mannen en vrouwen;60-64 jaar;Gehuwd of gehuwd geweest;0.0
4947;108;Positie B;Totaal mannen en vrouwen;65-69 jaar;Totaal alle burgerlijke staten;0.0
4948;108;Positie B;Totaal mannen en vrouwen;65-69 jaar;Ongehuwd;0.0
4949;108;Positie B;Totaal mannen en vrouwen;65-69 jaar;Gehuwd of gehuwd geweest;0.0
4950;108;Positie B;Totaal mannen en vrouwen;70 jaar en ouder;Totaal alle burgerlijke staten;1.0
4951;108;Positie B;Totaal mannen en vrouwen;70 jaar en ouder;Ongehuwd;0.0
4952;108;Positie B;Totaal mannen en vrouwen;70 jaar en ouder;Gehuwd of gehuwd geweest;1.0
4953;108;Positie B;Mannen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;21.0
4954;108;Positie B;Mannen;Totaal van alle leeftijden;Ongehuwd;4.0
4955;108;Positie B;Mannen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;17.0
4956;108;Positie B;Mannen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
4957;108;Positie B;Mannen;Beneden 14 jaar;Ongehuwd;0.0
4958;108;Positie B;Mannen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
4959;108;Positie B;Mannen;14-17 jaar;Totaal alle burgerlijke staten;0.0
4960;108;Positie B;Mannen;14-17 jaar;Ongehuwd;0.0
4961;108;Positie B;Mannen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
4962;108;Positie B;Mannen;18 en 19 jaar;Totaal alle burgerlijke staten;0.0
4963;108;Positie B;Mannen;18 en 19 jaar;Ongehuwd;0.0
4964;108;Positie B;Mannen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
4965;108;Positie B;Mannen;20 jaar;Totaal alle burgerlijke staten;0.0
4966;108;Positie B;Mannen;20 jaar;Ongehuwd;0.0
4967;108;Positie B;Mannen;20 jaar;Gehuwd of gehuwd geweest;0.0
4968;108;Positie B;Mannen;21-24 jaar;Totaal alle burgerlijke staten;1.0
4969;108;Positie B;Mannen;21-24 jaar;Ongehuwd;1.0
4970;108;Positie B;Mannen;21-24 jaar;Gehuwd of gehuwd geweest;0.0
4971;108;Positie B;Mannen;25-29 jaar;Totaal alle burgerlijke staten;3.0
4972;108;Positie B;Mannen;25-29 jaar;Ongehuwd;2.0
4973;108;Positie B;Mannen;25-29 jaar;Gehuwd of gehuwd geweest;1.0
4974;108;Positie B;Mannen;30-39 jaar;Totaal alle burgerlijke staten;6.0
4975;108;Positie B;Mannen;30-39 jaar;Ongehuwd;0.0
4976;108;Positie B;Mannen;30-39 jaar;Gehuwd of gehuwd geweest;6.0
4977;108;Positie B;Mannen;40-49 jaar;Totaal alle burgerlijke staten;7.0
4978;108;Positie B;Mannen;40-49 jaar;Ongehuwd;1.0
4979;108;Positie B;Mannen;40-49 jaar;Gehuwd of gehuwd geweest;6.0
4980;108;Positie B;Mannen;50-59 jaar;Totaal alle burgerlijke staten;3.0
4981;108;Positie B;Mannen;50-59 jaar;Ongehuwd;0.0
4982;108;Positie B;Mannen;50-59 jaar;Gehuwd of gehuwd geweest;3.0
4983;108;Positie B;Mannen;60-64 jaar;Totaal alle burgerlijke staten;0.0
4984;108;Positie B;Mannen;60-64 jaar;Ongehuwd;0.0
4985;108;Positie B;Mannen;60-64 jaar;Gehuwd of gehuwd geweest;0.0
4986;108;Positie B;Mannen;65-69 jaar;Totaal alle burgerlijke staten;0.0
4987;108;Positie B;Mannen;65-69 jaar;Ongehuwd;0.0
4988;108;Positie B;Mannen;65-69 jaar;Gehuwd of gehuwd geweest;0.0
4989;108;Positie B;Mannen;70 jaar en ouder;Totaal alle burgerlijke staten;1.0
4990;108;Positie B;Mannen;70 jaar en ouder;Ongehuwd;0.0
