ID;WerknemerWelNietIngezeten;KenmerkenWerknemer;BedrijfstakkenBranchesSBI2008;KenmerkenBaan;MigratieachtergrondNationaliteit;Perioden;BanenWerknemersUitBuitenland_1
6078;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Spanje;2017 4e kwartaal;0.7
6079;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Spanje;2017;0.7
6080;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2010 1e kwartaal;1.4
6081;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2010 2e kwartaal;1.3
6082;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2010 3e kwartaal;1.3
6083;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2010 4e kwartaal;1.4
6084;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2010;1.3
6085;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2011 1e kwartaal;1.4
6086;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2011 2e kwartaal;1.4
6087;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2011 3e kwartaal;1.4
6088;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2011 4e kwartaal;1.4
6089;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2011;1.4
6090;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2012 1e kwartaal;1.5
6091;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2012 2e kwartaal;1.4
6092;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2012 3e kwartaal;1.5
6093;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2012 4e kwartaal;1.4
6094;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2012;1.4
6095;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2013 1e kwartaal;1.5
6096;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2013 2e kwartaal;1.5
6097;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2013 3e kwartaal;1.5
6098;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2013 4e kwartaal;1.5
6099;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2013;1.5
6100;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2014 1e kwartaal;1.5
6101;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2014 2e kwartaal;1.5
6102;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2014 3e kwartaal;1.5
6103;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2014 4e kwartaal;1.5
6104;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2014;1.5
6105;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2015 1e kwartaal;1.6
6106;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2015 2e kwartaal;1.6
6107;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2015 3e kwartaal;1.6
6108;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2015 4e kwartaal;1.6
6109;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2015;1.6
6110;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2016 1e kwartaal;1.7
6111;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2016 2e kwartaal;1.7
6112;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2016 3e kwartaal;1.6
6113;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2016 4e kwartaal;1.6
6114;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2016;1.7
6115;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2017 1e kwartaal;1.6
6116;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2017 2e kwartaal;1.7
6117;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2017 3e kwartaal;1.6
6118;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2017 4e kwartaal;1.7
6119;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Verenigd Koninkrijk;2017;1.7
6120;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2010 1e kwartaal;2.3
6121;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2010 2e kwartaal;2.2
6122;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2010 3e kwartaal;2.3
6123;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2010 4e kwartaal;2.3
6124;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2010;2.3
6125;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2011 1e kwartaal;2.4
6126;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2011 2e kwartaal;2.5
6127;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2011 3e kwartaal;2.5
6128;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2011 4e kwartaal;2.6
6129;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2011;2.5
6130;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2012 1e kwartaal;2.7
6131;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2012 2e kwartaal;2.7
6132;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2012 3e kwartaal;2.8
6133;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2012 4e kwartaal;2.8
6134;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2012;2.7
6135;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2013 1e kwartaal;2.9
6136;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2013 2e kwartaal;3.0
6137;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2013 3e kwartaal;3.0
6138;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2013 4e kwartaal;3.0
6139;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2013;3.0
6140;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2014 1e kwartaal;3.1
6141;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2014 2e kwartaal;3.1
6142;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2014 3e kwartaal;3.1
6143;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2014 4e kwartaal;3.1
6144;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2014;3.1
6145;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2015 1e kwartaal;3.4
6146;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2015 2e kwartaal;3.4
6147;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2015 3e kwartaal;3.4
6148;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2015 4e kwartaal;3.5
6149;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2015;3.5
6150;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2016 1e kwartaal;3.6
6151;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2016 2e kwartaal;3.7
6152;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2016 3e kwartaal;3.8
6153;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2016 4e kwartaal;3.9
6154;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2016;3.8
6155;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2017 1e kwartaal;4.2
6156;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2017 2e kwartaal;4.3
6157;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2017 3e kwartaal;4.4
6158;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2017 4e kwartaal;4.6
6159;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 30 tot 35 euro;Overig Europa (excl. Nederlandse acht...;2017;4.4
6160;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2010 1e kwartaal;10.1
6161;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2010 2e kwartaal;10.1
6162;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2010 3e kwartaal;10.0
6163;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2010 4e kwartaal;10.2
6164;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2010;10.1
6165;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2011 1e kwartaal;10.7
6166;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2011 2e kwartaal;10.6
6167;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2011 3e kwartaal;10.7
6168;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2011 4e kwartaal;10.9
6169;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2011;10.7
6170;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2012 1e kwartaal;11.3
6171;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2012 2e kwartaal;11.5
6172;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2012 3e kwartaal;11.7
6173;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2012 4e kwartaal;11.6
6174;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2012;11.5
6175;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2013 1e kwartaal;12.5
6176;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2013 2e kwartaal;12.7
6177;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2013 3e kwartaal;12.7
6178;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2013 4e kwartaal;12.7
6179;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2013;12.7
6180;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2014 1e kwartaal;13.1
6181;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2014 2e kwartaal;13.1
6182;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2014 3e kwartaal;13.1
6183;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2014 4e kwartaal;13.3
6184;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2014;13.2
6185;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2015 1e kwartaal;14.1
6186;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2015 2e kwartaal;14.1
6187;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2015 3e kwartaal;14.2
6188;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2015 4e kwartaal;14.4
6189;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2015;14.2
6190;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2016 1e kwartaal;14.6
6191;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2016 2e kwartaal;14.8
6192;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2016 3e kwartaal;15.0
6193;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2016 4e kwartaal;15.4
6194;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2016;15.0
6195;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2017 1e kwartaal;15.9
6196;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2017 2e kwartaal;16.4
6197;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2017 3e kwartaal;16.8
6198;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2017 4e kwartaal;17.3
6199;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Totaal;2017;16.6
6200;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2010 1e kwartaal;0.5
6201;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2010 2e kwartaal;0.5
6202;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2010 3e kwartaal;0.5
6203;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2010 4e kwartaal;0.6
6204;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2010;0.5
6205;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2011 1e kwartaal;0.6
6206;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2011 2e kwartaal;0.6
6207;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2011 3e kwartaal;0.6
6208;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2011 4e kwartaal;0.6
6209;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2011;0.6
6210;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2012 1e kwartaal;0.6
6211;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2012 2e kwartaal;0.6
6212;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2012 3e kwartaal;0.6
6213;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2012 4e kwartaal;0.6
6214;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2012;0.6
6215;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2013 1e kwartaal;0.7
6216;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2013 2e kwartaal;0.7
6217;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2013 3e kwartaal;0.7
6218;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2013 4e kwartaal;0.7
6219;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2013;0.7
6220;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2014 1e kwartaal;0.7
6221;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2014 2e kwartaal;0.7
6222;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2014 3e kwartaal;0.7
6223;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2014 4e kwartaal;0.7
6224;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2014;0.7
6225;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2015 1e kwartaal;0.8
6226;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2015 2e kwartaal;0.8
6227;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2015 3e kwartaal;0.8
6228;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2015 4e kwartaal;0.8
6229;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2015;0.8
6230;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2016 1e kwartaal;0.8
6231;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2016 2e kwartaal;0.8
6232;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2016 3e kwartaal;0.8
6233;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2016 4e kwartaal;0.9
6234;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2016;0.8
6235;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2017 1e kwartaal;0.9
6236;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2017 2e kwartaal;0.9
6237;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2017 3e kwartaal;0.9
6238;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2017 4e kwartaal;0.9
6239;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Afrika;2017;0.9
6240;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2010 1e kwartaal;1.8
6241;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2010 2e kwartaal;1.8
6242;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2010 3e kwartaal;1.7
6243;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2010 4e kwartaal;1.8
6244;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2010;1.8
6245;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2011 1e kwartaal;1.8
6246;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2011 2e kwartaal;1.8
6247;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2011 3e kwartaal;1.8
6248;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2011 4e kwartaal;1.9
6249;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2011;1.8
6250;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2012 1e kwartaal;1.9
6251;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2012 2e kwartaal;2.0
6252;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2012 3e kwartaal;2.0
6253;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2012 4e kwartaal;2.0
6254;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2012;2.0
6255;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2013 1e kwartaal;2.1
6256;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2013 2e kwartaal;2.1
6257;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2013 3e kwartaal;2.1
6258;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2013 4e kwartaal;2.1
6259;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2013;2.1
6260;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2014 1e kwartaal;2.2
6261;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2014 2e kwartaal;2.1
6262;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2014 3e kwartaal;2.1
6263;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2014 4e kwartaal;2.2
6264;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2014;2.2
6265;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2015 1e kwartaal;2.3
6266;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 35 tot 40 euro;Amerika;2015 2e kwartaal;2.3
