ID;Geslacht;Opleidingsclusters;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na3Jaar_2;Na4Jaar_3;Na5Jaar_4;Na6Jaar_5;Na7Jaar_6;Na8Jaar_7;Na9Jaar_8;Na3Jaar_9;Na4Jaar_10;Na5Jaar_11;Na6Jaar_12;Na7Jaar_13;Na8Jaar_14;Na9Jaar_15;Na3Jaar_16;Na4Jaar_17;Na5Jaar_18;Na6Jaar_19;Na7Jaar_20;Na8Jaar_21;Na9Jaar_22;Na3Jaar_23;Na4Jaar_24;Na5Jaar_25;Na6Jaar_26;Na7Jaar_27;Na8Jaar_28;Na9Jaar_29;Na3Jaar_30;Na4Jaar_31;Na5Jaar_32;Na6Jaar_33;Na7Jaar_34;Na8Jaar_35;Na9Jaar_36;Na1Jaar_37;Na2Jaar_38;Na3Jaar_39;Na4Jaar_40;Na5Jaar_41;Na6Jaar_42;Na7Jaar_43;Na8Jaar_44;InJaar2_45;InJaar3_46;InJaar4_47;InJaar5_48;InJaar6_49;InJaar7_50;InJaar8_51;InJaar9_52;InJaar2_53;InJaar3_54;InJaar4_55;InJaar5_56;InJaar6_57;InJaar7_58;InJaar8_59;InJaar9_60;InJaar2_61;InJaar3_62;InJaar4_63;InJaar5_64;InJaar6_65;InJaar7_66;InJaar8_67;InJaar9_68;InJaar2_69;InJaar3_70;InJaar4_71;InJaar5_72;InJaar6_73;InJaar7_74;InJaar8_75;InJaar9_76;InJaar2_77;InJaar3_78;InJaar4_79;InJaar5_80;InJaar6_81;InJaar7_82;InJaar8_83;InJaar9_84
2604;Mannen;4;MBO;Cohort 2003;170.0;4.0;;;;;;;4.0;;;;;;;3.0;;;;;;;1.0;;;;;;;0.0;;;;;;;30.0;41.0;46.0;;;;;;70.0;59.0;50.0;;;;;;69.0;59.0;50.0;;;;;;67.0;57.0;47.0;;;;;;2.0;2.0;4.0;;;;;;1.0;0.0;0.0;;;;;
2605;Mannen;4;MBO;Cohort 2004;140.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.0;31.0;;;;;;;81.0;66.0;;;;;;;81.0;66.0;;;;;;;81.0;66.0;;;;;;;0.0;1.0;;;;;;;0.0;0.0;;;;;;
2606;Mannen;4;MBO;Cohort 2005;200.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31.0;;;;;;;;69.0;;;;;;;;69.0;;;;;;;;69.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;
2607;Mannen;4;HAVO;Cohort 1995;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2608;Mannen;4;HAVO;Cohort 1996;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2609;Mannen;4;HAVO;Cohort 1997;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2610;Mannen;4;HAVO;Cohort 1998;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2611;Mannen;4;HAVO;Cohort 1999;110.0;6.0;23.0;31.0;33.0;34.0;;;6.0;23.0;31.0;33.0;34.0;;;6.0;23.0;31.0;32.0;33.0;;;0.0;0.0;0.0;1.0;1.0;;;0.0;0.0;0.0;0.0;0.0;;;36.0;45.0;51.0;54.0;59.0;60.0;60.0;;64.0;54.0;43.0;22.0;10.0;7.0;7.0;;64.0;54.0;43.0;22.0;10.0;7.0;6.0;;64.0;53.0;42.0;21.0;9.0;7.0;6.0;;0.0;1.0;1.0;1.0;1.0;1.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;
2612;Mannen;4;HAVO;Cohort 2000;80.0;5.0;18.0;27.0;30.0;;;;5.0;18.0;27.0;30.0;;;;5.0;17.0;25.0;28.0;;;;0.0;1.0;1.0;2.0;;;;0.0;0.0;0.0;0.0;;;;37.0;46.0;51.0;55.0;58.0;58.0;;;63.0;53.0;45.0;27.0;16.0;12.0;;;63.0;53.0;45.0;27.0;16.0;12.0;;;61.0;49.0;41.0;23.0;13.0;12.0;;;1.0;4.0;4.0;4.0;2.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;
2613;Mannen;4;HAVO;Cohort 2001;80.0;13.0;34.0;42.0;;;;;13.0;34.0;42.0;;;;;13.0;32.0;40.0;;;;;0.0;1.0;1.0;;;;;0.0;0.0;0.0;;;;;36.0;31.0;42.0;42.0;42.0;;;;62.0;65.0;45.0;25.0;17.0;;;;62.0;65.0;44.0;22.0;16.0;;;;61.0;60.0;42.0;21.0;12.0;;;;1.0;5.0;3.0;1.0;4.0;;;;0.0;0.0;1.0;3.0;1.0;;;
2614;Mannen;4;HAVO;Cohort 2002;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2615;Mannen;4;HAVO;Cohort 2003;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2616;Mannen;4;HAVO;Cohort 2004;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2617;Mannen;4;HAVO;Cohort 2005;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2618;Mannen;4;VWO;Cohort 1995;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2619;Mannen;4;VWO;Cohort 1996;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2620;Mannen;4;VWO;Cohort 1997;50.0;6.0;12.0;19.0;25.0;29.0;35.0;35.0;6.0;12.0;19.0;25.0;27.0;33.0;33.0;6.0;12.0;19.0;25.0;27.0;31.0;31.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;31.0;44.0;56.0;58.0;62.0;60.0;62.0;60.0;69.0;54.0;38.0;31.0;19.0;15.0;10.0;6.0;69.0;48.0;35.0;29.0;17.0;13.0;10.0;6.0;67.0;46.0;33.0;27.0;13.0;8.0;6.0;2.0;2.0;2.0;2.0;2.0;4.0;6.0;4.0;4.0;0.0;6.0;4.0;2.0;2.0;2.0;0.0;0.0
2621;Mannen;4;VWO;Cohort 1998;70.0;3.0;7.0;22.0;24.0;31.0;31.0;;3.0;7.0;22.0;24.0;29.0;29.0;;3.0;7.0;22.0;24.0;29.0;29.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;1.0;1.0;;21.0;37.0;46.0;47.0;46.0;51.0;49.0;49.0;79.0;63.0;51.0;46.0;32.0;25.0;21.0;21.0;79.0;62.0;50.0;43.0;26.0;21.0;16.0;18.0;78.0;60.0;49.0;41.0;25.0;18.0;13.0;16.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;0.0;1.0;1.0;3.0;6.0;4.0;4.0;3.0
2622;Mannen;4;VWO;Cohort 1999;70.0;4.0;15.0;18.0;20.0;23.0;;;4.0;15.0;18.0;20.0;23.0;;;4.0;15.0;16.0;19.0;22.0;;;0.0;0.0;1.0;1.0;1.0;;;0.0;0.0;0.0;0.0;0.0;;;47.0;57.0;58.0;59.0;65.0;59.0;66.0;;53.0;42.0;38.0;26.0;18.0;20.0;11.0;;51.0;41.0;36.0;24.0;16.0;19.0;8.0;;51.0;38.0;34.0;19.0;12.0;12.0;4.0;;0.0;3.0;3.0;5.0;4.0;7.0;;4.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;
2623;Mannen;4;VWO;Cohort 2000;60.0;4.0;11.0;18.0;21.0;;;;4.0;11.0;18.0;21.0;;;;4.0;11.0;18.0;20.0;;;;0.0;0.0;0.0;2.0;;;;0.0;0.0;0.0;0.0;;;;45.0;48.0;50.0;50.0;54.0;59.0;;;55.0;52.0;46.0;39.0;29.0;20.0;;;52.0;43.0;34.0;27.0;18.0;14.0;;;52.0;41.0;30.0;25.0;16.0;13.0;;;0.0;2.0;4.0;2.0;2.0;2.0;;;4.0;9.0;13.0;13.0;11.0;5.0;;
2624;Mannen;4;VWO;Cohort 2001;50.0;11.0;30.0;36.0;;;;;11.0;30.0;36.0;;;;;9.0;28.0;34.0;;;;;2.0;2.0;2.0;;;;;0.0;0.0;0.0;;;;;26.0;30.0;34.0;34.0;36.0;;;;74.0;64.0;55.0;36.0;28.0;;;;74.0;64.0;55.0;34.0;26.0;;;;70.0;60.0;49.0;28.0;21.0;;;;4.0;4.0;6.0;6.0;6.0;;;;0.0;0.0;0.0;2.0;2.0;;;
2625;Mannen;4;VWO;Cohort 2002;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2626;Mannen;4;VWO;Cohort 2003;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2627;Mannen;4;VWO;Cohort 2004;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2628;Mannen;4;VWO;Cohort 2005;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2629;Mannen;4;Overige vooropleidingen;Cohort 1995;120.0;15.0;19.0;23.0;27.0;28.0;28.0;31.0;14.0;18.0;22.0;26.0;27.0;27.0;30.0;14.0;18.0;22.0;26.0;27.0;27.0;29.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;37.0;48.0;55.0;60.0;63.0;62.0;65.0;64.0;52.0;40.0;31.0;22.0;15.0;11.0;7.0;8.0;52.0;40.0;31.0;22.0;15.0;11.0;7.0;8.0;52.0;40.0;30.0;20.0;14.0;10.0;7.0;8.0;1.0;0.0;1.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2630;Mannen;4;Overige vooropleidingen;Cohort 1996;170.0;14.0;23.0;30.0;34.0;35.0;36.0;36.0;13.0;23.0;29.0;31.0;33.0;33.0;34.0;13.0;23.0;28.0;31.0;31.0;32.0;33.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;37.0;52.0;55.0;58.0;62.0;61.0;61.0;62.0;57.0;39.0;31.0;18.0;8.0;5.0;4.0;2.0;55.0;38.0;30.0;16.0;7.0;5.0;4.0;2.0;55.0;38.0;29.0;15.0;6.0;4.0;4.0;2.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;2.0;1.0;2.0;2.0;1.0;0.0;0.0;0.0
2631;Mannen;4;Overige vooropleidingen;Cohort 1997;180.0;10.0;18.0;21.0;25.0;28.0;28.0;29.0;10.0;17.0;21.0;25.0;27.0;28.0;28.0;9.0;17.0;20.0;24.0;26.0;27.0;28.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;28.0;43.0;51.0;57.0;63.0;60.0;62.0;64.0;72.0;51.0;39.0;25.0;16.0;15.0;11.0;8.0;72.0;51.0;39.0;25.0;16.0;14.0;11.0;8.0;71.0;48.0;37.0;23.0;15.0;12.0;9.0;6.0;1.0;3.0;2.0;2.0;1.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2632;Mannen;4;Overige vooropleidingen;Cohort 1998;330.0;12.0;22.0;30.0;34.0;36.0;38.0;;11.0;22.0;30.0;34.0;36.0;37.0;;11.0;21.0;28.0;31.0;33.0;34.0;;0.0;0.0;2.0;2.0;2.0;3.0;;0.0;0.0;0.0;0.0;0.0;0.0;;33.0;49.0;53.0;55.0;57.0;58.0;59.0;59.0;67.0;48.0;35.0;23.0;13.0;8.0;5.0;4.0;66.0;47.0;35.0;22.0;12.0;8.0;5.0;3.0;65.0;45.0;32.0;19.0;11.0;7.0;4.0;2.0;2.0;2.0;3.0;3.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
2633;Mannen;4;Overige vooropleidingen;Cohort 1999;270.0;9.0;15.0;22.0;23.0;24.0;;;9.0;15.0;21.0;22.0;23.0;;;9.0;14.0;21.0;21.0;22.0;;;0.0;0.0;0.0;1.0;1.0;;;0.0;0.0;0.0;0.0;0.0;;;44.0;52.0;64.0;71.0;71.0;72.0;73.0;;55.0;46.0;27.0;14.0;7.0;6.0;4.0;;54.0;45.0;27.0;14.0;7.0;6.0;4.0;;44.0;43.0;25.0;12.0;4.0;4.0;3.0;;10.0;2.0;2.0;2.0;2.0;1.0;;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;
2634;Mannen;4;Overige vooropleidingen;Cohort 2000;400.0;6.0;12.0;17.0;20.0;;;;6.0;12.0;16.0;18.0;;;;5.0;10.0;14.0;17.0;;;;1.0;2.0;2.0;2.0;;;;1.0;1.0;1.0;1.0;;;;61.0;68.0;70.0;72.0;73.0;73.0;;;39.0;28.0;24.0;15.0;10.0;7.0;;;38.0;27.0;22.0;15.0;10.0;7.0;;;36.0;25.0;21.0;14.0;9.0;5.0;;;2.0;2.0;2.0;1.0;1.0;1.0;;;1.0;2.0;1.0;1.0;1.0;0.0;;
2635;Mannen;4;Overige vooropleidingen;Cohort 2001;330.0;12.0;16.0;20.0;;;;;12.0;16.0;20.0;;;;;12.0;16.0;19.0;;;;;0.0;0.0;1.0;;;;;0.0;0.0;0.0;;;;;57.0;64.0;68.0;71.0;72.0;;;;42.0;31.0;20.0;13.0;8.0;;;;42.0;31.0;19.0;12.0;8.0;;;;42.0;30.0;18.0;11.0;7.0;;;;1.0;1.0;2.0;2.0;1.0;;;;0.0;0.0;0.0;1.0;0.0;;;
2636;Mannen;4;Overige vooropleidingen;Cohort 2002;200.0;12.0;22.0;;;;;;12.0;22.0;;;;;;12.0;22.0;;;;;;0.0;1.0;;;;;;0.0;0.0;;;;;;35.0;48.0;52.0;57.0;;;;;62.0;44.0;36.0;21.0;;;;;62.0;43.0;36.0;21.0;;;;;61.0;41.0;33.0;18.0;;;;;1.0;3.0;4.0;3.0;;;;;1.0;1.0;0.0;1.0;;;;
2637;Mannen;4;Overige vooropleidingen;Cohort 2003;160.0;15.0;;;;;;;15.0;;;;;;;14.0;;;;;;;1.0;;;;;;;0.0;;;;;;;29.0;40.0;49.0;;;;;;66.0;51.0;36.0;;;;;;66.0;51.0;36.0;;;;;;63.0;48.0;34.0;;;;;;2.0;2.0;2.0;;;;;;0.0;0.0;0.0;;;;;
2638;Mannen;4;Overige vooropleidingen;Cohort 2004;140.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.0;35.0;;;;;;;72.0;62.0;;;;;;;71.0;61.0;;;;;;;71.0;60.0;;;;;;;0.0;1.0;;;;;;;1.0;1.0;;;;;;
2639;Mannen;4;Overige vooropleidingen;Cohort 2005;190.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.0;;;;;;;;71.0;;;;;;;;70.0;;;;;;;;69.0;;;;;;;;1.0;;;;;;;;1.0;;;;;;;
2640;Mannen;40;Totaal vooropleiding;Cohort 1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2641;Mannen;40;Totaal vooropleiding;Cohort 1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2642;Mannen;40;Totaal vooropleiding;Cohort 1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2643;Mannen;40;Totaal vooropleiding;Cohort 1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2644;Mannen;40;Totaal vooropleiding;Cohort 1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2645;Mannen;40;Totaal vooropleiding;Cohort 2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2646;Mannen;40;Totaal vooropleiding;Cohort 2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2647;Mannen;40;Totaal vooropleiding;Cohort 2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2648;Mannen;40;Totaal vooropleiding;Cohort 2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2649;Mannen;40;Totaal vooropleiding;Cohort 2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2650;Mannen;40;Totaal vooropleiding;Cohort 2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2651;Mannen;40;MBO;Cohort 1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2652;Mannen;40;MBO;Cohort 1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2653;Mannen;40;MBO;Cohort 1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2654;Mannen;40;MBO;Cohort 1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2655;Mannen;40;MBO;Cohort 1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2656;Mannen;40;MBO;Cohort 2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2657;Mannen;40;MBO;Cohort 2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2658;Mannen;40;MBO;Cohort 2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2659;Mannen;40;MBO;Cohort 2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2660;Mannen;40;MBO;Cohort 2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2661;Mannen;40;MBO;Cohort 2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2662;Mannen;40;HAVO;Cohort 1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2663;Mannen;40;HAVO;Cohort 1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2664;Mannen;40;HAVO;Cohort 1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2665;Mannen;40;HAVO;Cohort 1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2666;Mannen;40;HAVO;Cohort 1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2667;Mannen;40;HAVO;Cohort 2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2668;Mannen;40;HAVO;Cohort 2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2669;Mannen;40;HAVO;Cohort 2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2670;Mannen;40;HAVO;Cohort 2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2671;Mannen;40;HAVO;Cohort 2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2672;Mannen;40;HAVO;Cohort 2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2673;Mannen;40;VWO;Cohort 1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2674;Mannen;40;VWO;Cohort 1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2675;Mannen;40;VWO;Cohort 1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2676;Mannen;40;VWO;Cohort 1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2677;Mannen;40;VWO;Cohort 1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2678;Mannen;40;VWO;Cohort 2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2679;Mannen;40;VWO;Cohort 2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2680;Mannen;40;VWO;Cohort 2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2681;Mannen;40;VWO;Cohort 2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2682;Mannen;40;VWO;Cohort 2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2683;Mannen;40;VWO;Cohort 2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2684;Mannen;40;Overige vooropleidingen;Cohort 1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685;Mannen;40;Overige vooropleidingen;Cohort 1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686;Mannen;40;Overige vooropleidingen;Cohort 1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2687;Mannen;40;Overige vooropleidingen;Cohort 1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2688;Mannen;40;Overige vooropleidingen;Cohort 1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689;Mannen;40;Overige vooropleidingen;Cohort 2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690;Mannen;40;Overige vooropleidingen;Cohort 2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2691;Mannen;40;Overige vooropleidingen;Cohort 2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2692;Mannen;40;Overige vooropleidingen;Cohort 2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
