ID;TypeWerkenden;Geslacht;Perioden;WerkzamePersonen_1;Banen_2;GewerkteUren_3;GewerkteUrenPerWerkzamePersoon_4;GewerkteUrenPerBaan_5;WerkzamePersonen_6;Banen_7;GewerkteUren_8;GewerkteUrenPerWerkzamePersoon_9;GewerkteUrenPerBaan_10
466;Zelfstandigen;Totaal mannen en vrouwen;2018 1e kwartaal;1574;2211;682;433;308;1562.0;2198.0;700.0;448.0;319.0
467;Zelfstandigen;Totaal mannen en vrouwen;2018 2e kwartaal;1564;2203;708;453;321;1574.0;2217.0;697.0;443.0;314.0
468;Zelfstandigen;Totaal mannen en vrouwen;2018 3e kwartaal;1594;2240;692;434;309;1584.0;2231.0;720.0;454.0;322.0
469;Zelfstandigen;Totaal mannen en vrouwen;2018 4e kwartaal;1561;2205;742;475;336;1591.0;2234.0;710.0;446.0;318.0
470;Zelfstandigen;Totaal mannen en vrouwen;2018;1573;2215;2824;1795;1275;;;;;
471;Zelfstandigen;Totaal mannen en vrouwen;2019 1e kwartaal;1624;2261;710;437;314;1599.0;2237.0;728.0;455.0;325.0
472;Zelfstandigen;Totaal mannen en vrouwen;2019 2e kwartaal;1608;2247;746;464;332;1603.0;2244.0;734.0;458.0;327.0
473;Zelfstandigen;Totaal mannen en vrouwen;2019 3e kwartaal;1588;2238;681;429;304;1605.0;2257.0;709.0;442.0;314.0
474;Zelfstandigen;Totaal mannen en vrouwen;2019 4e kwartaal;1628;2297;769;472;335;1615.0;2276.0;736.0;456.0;323.0
475;Zelfstandigen;Totaal mannen en vrouwen;2019;1612;2261;2907;1803;1286;;;;;
476;Zelfstandigen;Totaal mannen en vrouwen;2020 1e kwartaal;1626;2291;689;424;301;1624.0;2286.0;706.0;435.0;309.0
477;Zelfstandigen;Totaal mannen en vrouwen;2020 2e kwartaal;1628;2292;653;401;285;1628.0;2285.0;642.0;394.0;281.0
478;Zelfstandigen;Totaal mannen en vrouwen;2020 3e kwartaal;1632;2280;680;417;298;1638.0;2291.0;710.0;433.0;310.0
479;Zelfstandigen;Totaal mannen en vrouwen;2020 4e kwartaal;1639;2300;722;441;314;1644.0;2304.0;690.0;420.0;299.0
480;Zelfstandigen;Totaal mannen en vrouwen;2020;1631;2291;2744;1682;1198;;;;;
481;Zelfstandigen;Totaal mannen en vrouwen;2021 1e kwartaal;1652;2335;685;415;293;1654.0;2330.0;697.0;422.0;299.0
482;Zelfstandigen;Totaal mannen en vrouwen;2021 2e kwartaal;1661;2352;705;424;300;1663.0;2352.0;695.0;418.0;295.0
483;Zelfstandigen;Totaal mannen en vrouwen;2021 3e kwartaal;1654;2346;651;393;277;1663.0;2358.0;681.0;409.0;289.0
484;Zelfstandigen;Totaal mannen en vrouwen;2021 4e kwartaal;1675;2379;700;418;294;1671.0;2372.0;670.0;401.0;282.0
485;Zelfstandigen;Totaal mannen en vrouwen;2021;1661;2353;2740;1650;1165;;;;;
486;Zelfstandigen;Totaal mannen en vrouwen;2022 1e kwartaal;1707;2422;706;413;291;1698.0;2406.0;717.0;422.0;298.0
487;Zelfstandigen;Totaal mannen en vrouwen;2022 2e kwartaal;1723;2440;732;425;300;1735.0;2452.0;721.0;415.0;294.0
488;Zelfstandigen;Totaal mannen en vrouwen;2022 3e kwartaal;1774;2500;706;398;282;1772.0;2498.0;739.0;417.0;296.0
489;Zelfstandigen;Totaal mannen en vrouwen;2022 4e kwartaal;1810;2548;763;422;299;1791.0;2524.0;732.0;408.0;290.0
490;Zelfstandigen;Totaal mannen en vrouwen;2022;1754;2478;2906;1657;1173;;;;;
491;Zelfstandigen;Totaal mannen en vrouwen;2023 1e kwartaal;1788;2526;729;408;288;1790.0;2525.0;739.0;413.0;293.0
492;Zelfstandigen;Totaal mannen en vrouwen;2023 2e kwartaal;1782;2513;750;421;299;1790.0;2525.0;739.0;413.0;293.0
493;Zelfstandigen;Totaal mannen en vrouwen;2023 3e kwartaal;1807;2553;706;391;277;1803.0;2541.0;740.0;410.0;291.0
494;Zelfstandigen;Totaal mannen en vrouwen;2023 4e kwartaal;1826;2576;770;422;299;1819.0;2558.0;739.0;406.0;289.0
495;Zelfstandigen;Totaal mannen en vrouwen;2023;1801;2542;2955;1641;1162;;;;;
496;Zelfstandigen;Totaal mannen en vrouwen;2024 1e kwartaal;1832;2564;734;401;286;1837.0;2575.0;745.0;405.0;289.0
497;Zelfstandigen;Mannen;2010 1e kwartaal;699;956;378;540;395;703.0;954.0;386.0;550.0;405.0
498;Zelfstandigen;Mannen;2010 2e kwartaal;704;964;397;564;412;701.0;957.0;386.0;551.0;403.0
499;Zelfstandigen;Mannen;2010 3e kwartaal;695;954;370;533;388;696.0;955.0;388.0;557.0;406.0
500;Zelfstandigen;Mannen;2010 4e kwartaal;689;949;396;575;417;695.0;959.0;381.0;548.0;398.0
501;Zelfstandigen;Mannen;2010;697;956;1541;2212;1613;;;;;
502;Zelfstandigen;Mannen;2011 1e kwartaal;712;992;383;538;386;700.0;971.0;393.0;562.0;405.0
503;Zelfstandigen;Mannen;2011 2e kwartaal;699;979;396;567;404;706.0;984.0;385.0;545.0;391.0
504;Zelfstandigen;Mannen;2011 3e kwartaal;719;999;369;513;369;715.0;997.0;385.0;538.0;386.0
505;Zelfstandigen;Mannen;2011 4e kwartaal;726;1008;411;567;408;726.0;1007.0;395.0;544.0;392.0
506;Zelfstandigen;Mannen;2011;714;994;1559;2184;1568;;;;;
507;Zelfstandigen;Mannen;2012 1e kwartaal;731;1010;380;519;376;733.0;1013.0;391.0;533.0;386.0
508;Zelfstandigen;Mannen;2012 2e kwartaal;737;1024;408;554;398;733.0;1013.0;397.0;542.0;392.0
509;Zelfstandigen;Mannen;2012 3e kwartaal;722;1000;371;514;371;729.0;1007.0;387.0;530.0;384.0
510;Zelfstandigen;Mannen;2012 4e kwartaal;731;1012;410;560;405;723.0;1000.0;392.0;543.0;392.0
511;Zelfstandigen;Mannen;2012;730;1011;1568;2148;1551;;;;;
512;Zelfstandigen;Mannen;2013 1e kwartaal;718;990;367;512;371;720.0;992.0;379.0;527.0;382.0
513;Zelfstandigen;Mannen;2013 2e kwartaal;724;993;394;544;397;726.0;997.0;384.0;528.0;385.0
514;Zelfstandigen;Mannen;2013 3e kwartaal;748;1025;386;516;377;738.0;1012.0;400.0;542.0;396.0
515;Zelfstandigen;Mannen;2013 4e kwartaal;733;1007;416;568;413;745.0;1018.0;399.0;536.0;392.0
516;Zelfstandigen;Mannen;2013;731;1004;1563;2139;1557;;;;;
517;Zelfstandigen;Mannen;2014 1e kwartaal;751;1023;384;512;376;752.0;1023.0;397.0;528.0;388.0
518;Zelfstandigen;Mannen;2014 2e kwartaal;757;1037;416;549;401;754.0;1030.0;406.0;539.0;395.0
519;Zelfstandigen;Mannen;2014 3e kwartaal;742;1015;383;517;378;751.0;1031.0;396.0;527.0;384.0
520;Zelfstandigen;Mannen;2014 4e kwartaal;757;1042;430;568;413;752.0;1042.0;413.0;548.0;396.0
521;Zelfstandigen;Mannen;2014;751;1029;1613;2146;1567;;;;;
522;Zelfstandigen;Mannen;2015 1e kwartaal;754;1052;395;524;375;754.0;1051.0;408.0;541.0;388.0
523;Zelfstandigen;Mannen;2015 2e kwartaal;751;1050;420;560;400;755.0;1053.0;412.0;546.0;391.0
524;Zelfstandigen;Mannen;2015 3e kwartaal;769;1070;412;536;385;760.0;1058.0;424.0;558.0;400.0
525;Zelfstandigen;Mannen;2015 4e kwartaal;751;1045;437;582;418;762.0;1062.0;420.0;551.0;395.0
526;Zelfstandigen;Mannen;2015;756;1054;1664;2201;1578;;;;;
527;Zelfstandigen;Mannen;2016 1e kwartaal;766;1078;411;537;382;764.0;1067.0;425.0;556.0;398.0
528;Zelfstandigen;Mannen;2016 2e kwartaal;770;1078;432;562;401;769.0;1074.0;424.0;552.0;395.0
529;Zelfstandigen;Mannen;2016 3e kwartaal;769;1074;412;536;384;770.0;1076.0;424.0;551.0;394.0
530;Zelfstandigen;Mannen;2016 4e kwartaal;769;1074;446;580;415;770.0;1075.0;429.0;557.0;399.0
531;Zelfstandigen;Mannen;2016;769;1076;1702;2215;1582;;;;;
532;Zelfstandigen;Mannen;2017 1e kwartaal;774;1087;414;535;381;772.0;1080.0;426.0;552.0;395.0
533;Zelfstandigen;Mannen;2017 2e kwartaal;782;1099;449;575;409;776.0;1088.0;441.0;569.0;406.0
534;Zelfstandigen;Mannen;2017 3e kwartaal;783;1090;423;540;388;782.0;1098.0;436.0;557.0;397.0
535;Zelfstandigen;Mannen;2017 4e kwartaal;779;1102;452;580;410;788.0;1110.0;434.0;551.0;391.0
536;Zelfstandigen;Mannen;2017;779;1095;1738;2230;1588;;;;;
537;Zelfstandigen;Mannen;2018 1e kwartaal;803;1132;427;532;377;791.0;1116.0;439.0;555.0;393.0
538;Zelfstandigen;Mannen;2018 2e kwartaal;787;1108;444;564;400;796.0;1123.0;436.0;548.0;388.0
539;Zelfstandigen;Mannen;2018 3e kwartaal;813;1140;433;533;380;804.0;1132.0;448.0;557.0;396.0
540;Zelfstandigen;Mannen;2018 4e kwartaal;792;1119;463;585;414;812.0;1137.0;444.0;547.0;391.0
541;Zelfstandigen;Mannen;2018;798;1125;1767;2213;1571;;;;;
542;Zelfstandigen;Mannen;2019 1e kwartaal;836;1158;444;531;383;819.0;1140.0;455.0;555.0;399.0
543;Zelfstandigen;Mannen;2019 2e kwartaal;824;1147;465;564;405;822.0;1147.0;457.0;556.0;398.0
544;Zelfstandigen;Mannen;2019 3e kwartaal;816;1146;421;516;367;824.0;1155.0;437.0;530.0;378.0
545;Zelfstandigen;Mannen;2019 4e kwartaal;831;1167;477;574;409;828.0;1163.0;458.0;553.0;393.0
546;Zelfstandigen;Mannen;2019;827;1154;1807;2185;1565;;;;;
547;Zelfstandigen;Mannen;2020 1e kwartaal;837;1174;427;510;364;833.0;1169.0;437.0;525.0;374.0
548;Zelfstandigen;Mannen;2020 2e kwartaal;844;1181;420;498;356;840.0;1172.0;413.0;492.0;353.0
549;Zelfstandigen;Mannen;2020 3e kwartaal;840;1168;430;511;368;849.0;1179.0;447.0;527.0;379.0
550;Zelfstandigen;Mannen;2020 4e kwartaal;849;1188;456;537;384;858.0;1193.0;436.0;508.0;366.0
551;Zelfstandigen;Mannen;2020;843;1178;1733;2057;1472;;;;;
552;Zelfstandigen;Mannen;2021 1e kwartaal;880;1237;446;507;361;867.0;1210.0;453.0;523.0;375.0
553;Zelfstandigen;Mannen;2021 2e kwartaal;863;1217;448;519;368;863.0;1211.0;442.0;512.0;365.0
554;Zelfstandigen;Mannen;2021 3e kwartaal;842;1187;405;481;342;851.0;1203.0;424.0;498.0;352.0
555;Zelfstandigen;Mannen;2021 4e kwartaal;853;1210;431;506;356;853.0;1210.0;413.0;484.0;341.0
556;Zelfstandigen;Mannen;2021;859;1213;1731;2014;1427;;;;;
557;Zelfstandigen;Mannen;2022 1e kwartaal;880;1247;446;507;358;874.0;1236.0;454.0;520.0;367.0
558;Zelfstandigen;Mannen;2022 2e kwartaal;894;1263;464;518;367;902.0;1269.0;456.0;506.0;360.0
559;Zelfstandigen;Mannen;2022 3e kwartaal;930;1299;446;479;343;923.0;1293.0;466.0;505.0;360.0
560;Zelfstandigen;Mannen;2022 4e kwartaal;937;1311;482;514;368;926.0;1296.0;462.0;499.0;357.0
561;Zelfstandigen;Mannen;2022;910;1280;1837;2018;1435;;;;;
562;Zelfstandigen;Mannen;2023 1e kwartaal;917;1290;456;497;353;923.0;1293.0;464.0;502.0;358.0
563;Zelfstandigen;Mannen;2023 2e kwartaal;928;1300;470;507;361;931.0;1304.0;462.0;497.0;355.0
564;Zelfstandigen;Mannen;2023 3e kwartaal;959;1333;448;467;336;952.0;1326.0;470.0;494.0;354.0
565;Zelfstandigen;Mannen;2023 4e kwartaal;972;1350;492;506;364;968.0;1341.0;472.0;487.0;352.0
566;Zelfstandigen;Mannen;2023;944;1318;1866;1976;1415;;;;;
567;Zelfstandigen;Mannen;2024 1e kwartaal;975;1339;464;476;347;976.0;1348.0;472.0;484.0;350.0
568;Zelfstandigen;Vrouwen;2010 1e kwartaal;688;952;218;318;230;684.0;942.0;222.0;325.0;236.0
569;Zelfstandigen;Vrouwen;2010 2e kwartaal;685;945;223;326;236;685.0;945.0;221.0;323.0;234.0
570;Zelfstandigen;Vrouwen;2010 3e kwartaal;681;939;214;314;228;684.0;944.0;221.0;323.0;234.0
571;Zelfstandigen;Vrouwen;2010 4e kwartaal;686;942;231;337;246;686.0;947.0;223.0;325.0;235.0
572;Zelfstandigen;Vrouwen;2010;685;944;887;1294;939;;;;;
573;Zelfstandigen;Vrouwen;2011 1e kwartaal;701;970;219;313;226;690.0;955.0;223.0;324.0;234.0
574;Zelfstandigen;Vrouwen;2011 2e kwartaal;691;961;228;330;237;694.0;964.0;225.0;324.0;234.0
575;Zelfstandigen;Vrouwen;2011 3e kwartaal;695;968;218;314;226;697.0;972.0;226.0;325.0;233.0
576;Zelfstandigen;Vrouwen;2011 4e kwartaal;699;978;241;344;246;700.0;978.0;231.0;331.0;237.0
577;Zelfstandigen;Vrouwen;2011;696;969;906;1301;935;;;;;
578;Zelfstandigen;Vrouwen;2012 1e kwartaal;706;981;227;321;231;702.0;978.0;231.0;329.0;236.0
579;Zelfstandigen;Vrouwen;2012 2e kwartaal;699;972;230;330;237;704.0;975.0;228.0;324.0;234.0
580;Zelfstandigen;Vrouwen;2012 3e kwartaal;705;973;217;309;224;705.0;975.0;226.0;321.0;232.0
581;Zelfstandigen;Vrouwen;2012 4e kwartaal;716;986;245;342;248;708.0;976.0;235.0;332.0;241.0
582;Zelfstandigen;Vrouwen;2012;707;978;920;1302;941;;;;;
583;Zelfstandigen;Vrouwen;2013 1e kwartaal;708;977;220;310;225;711.0;982.0;225.0;316.0;229.0
584;Zelfstandigen;Vrouwen;2013 2e kwartaal;713;991;237;333;240;717.0;992.0;234.0;327.0;236.0
585;Zelfstandigen;Vrouwen;2013 3e kwartaal;720;997;229;318;229;722.0;998.0;239.0;331.0;239.0
586;Zelfstandigen;Vrouwen;2013 4e kwartaal;723;997;249;345;250;723.0;998.0;238.0;329.0;238.0
587;Zelfstandigen;Vrouwen;2013;716;991;935;1306;944;;;;;
588;Zelfstandigen;Vrouwen;2014 1e kwartaal;717;991;230;321;232;724.0;998.0;236.0;326.0;236.0
589;Zelfstandigen;Vrouwen;2014 2e kwartaal;727;1005;243;334;242;727.0;1001.0;239.0;329.0;239.0
590;Zelfstandigen;Vrouwen;2014 3e kwartaal;727;1003;226;311;226;731.0;1010.0;236.0;323.0;233.0
591;Zelfstandigen;Vrouwen;2014 4e kwartaal;743;1026;257;345;250;733.0;1017.0;244.0;333.0;240.0
592;Zelfstandigen;Vrouwen;2014;729;1006;956;1312;950;;;;;
593;Zelfstandigen;Vrouwen;2015 1e kwartaal;723;1007;229;317;228;735.0;1021.0;236.0;321.0;231.0
594;Zelfstandigen;Vrouwen;2015 2e kwartaal;742;1036;248;334;240;738.0;1030.0;245.0;332.0;238.0
595;Zelfstandigen;Vrouwen;2015 3e kwartaal;739;1030;237;321;230;740.0;1035.0;248.0;335.0;240.0
596;Zelfstandigen;Vrouwen;2015 4e kwartaal;741;1036;262;354;253;742.0;1040.0;248.0;335.0;239.0
597;Zelfstandigen;Vrouwen;2015;736;1028;977;1327;951;;;;;
598;Zelfstandigen;Vrouwen;2016 1e kwartaal;753;1056;247;328;234;745.0;1047.0;254.0;341.0;242.0
599;Zelfstandigen;Vrouwen;2016 2e kwartaal;741;1043;254;342;243;745.0;1046.0;250.0;336.0;239.0
600;Zelfstandigen;Vrouwen;2016 3e kwartaal;744;1040;240;322;231;749.0;1046.0;250.0;334.0;239.0
601;Zelfstandigen;Vrouwen;2016 4e kwartaal;759;1056;271;357;256;757.0;1057.0;258.0;340.0;244.0
602;Zelfstandigen;Vrouwen;2016;749;1049;1011;1350;964;;;;;
603;Zelfstandigen;Vrouwen;2017 1e kwartaal;762;1064;248;325;233;761.0;1064.0;254.0;333.0;238.0
604;Zelfstandigen;Vrouwen;2017 2e kwartaal;761;1068;262;344;245;762.0;1069.0;258.0;339.0;242.0
605;Zelfstandigen;Vrouwen;2017 3e kwartaal;763;1072;248;325;231;764.0;1074.0;259.0;339.0;241.0
606;Zelfstandigen;Vrouwen;2017 4e kwartaal;764;1075;273;357;254;767.0;1076.0;260.0;339.0;241.0
607;Zelfstandigen;Vrouwen;2017;762;1070;1030;1351;963;;;;;
608;Zelfstandigen;Vrouwen;2018 1e kwartaal;771;1080;255;330;236;772.0;1082.0;261.0;339.0;241.0
609;Zelfstandigen;Vrouwen;2018 2e kwartaal;777;1095;264;340;242;778.0;1094.0;261.0;335.0;238.0
610;Zelfstandigen;Vrouwen;2018 3e kwartaal;781;1100;260;332;236;780.0;1099.0;271.0;348.0;247.0
611;Zelfstandigen;Vrouwen;2018 4e kwartaal;769;1086;279;362;256;779.0;1097.0;265.0;341.0;242.0
612;Zelfstandigen;Vrouwen;2018;775;1090;1057;1365;970;;;;;
613;Zelfstandigen;Vrouwen;2019 1e kwartaal;788;1103;266;338;241;780.0;1097.0;273.0;350.0;249.0
614;Zelfstandigen;Vrouwen;2019 2e kwartaal;784;1100;282;359;256;781.0;1097.0;277.0;355.0;253.0
615;Zelfstandigen;Vrouwen;2019 3e kwartaal;772;1093;260;337;238;781.0;1102.0;272.0;348.0;247.0
616;Zelfstandigen;Vrouwen;2019 4e kwartaal;797;1129;292;366;258;787.0;1113.0;279.0;354.0;250.0
617;Zelfstandigen;Vrouwen;2019;785;1106;1100;1401;994;;;;;
618;Zelfstandigen;Vrouwen;2020 1e kwartaal;789;1116;262;332;235;790.0;1117.0;268.0;340.0;240.0
619;Zelfstandigen;Vrouwen;2020 2e kwartaal;785;1111;233;296;209;789.0;1114.0;229.0;290.0;206.0
620;Zelfstandigen;Vrouwen;2020 3e kwartaal;791;1113;251;317;225;789.0;1112.0;262.0;332.0;236.0
621;Zelfstandigen;Vrouwen;2020 4e kwartaal;790;1113;266;337;239;786.0;1110.0;254.0;323.0;228.0
622;Zelfstandigen;Vrouwen;2020;789;1113;1011;1282;908;;;;;
623;Zelfstandigen;Vrouwen;2021 1e kwartaal;772;1099;239;310;218;787.0;1120.0;244.0;310.0;218.0
624;Zelfstandigen;Vrouwen;2021 2e kwartaal;798;1135;257;322;226;800.0;1141.0;253.0;316.0;222.0
625;Zelfstandigen;Vrouwen;2021 3e kwartaal;812;1158;245;302;212;811.0;1155.0;257.0;316.0;222.0
626;Zelfstandigen;Vrouwen;2021 4e kwartaal;822;1169;269;327;230;818.0;1161.0;256.0;314.0;221.0
627;Zelfstandigen;Vrouwen;2021;801;1140;1010;1260;886;;;;;
628;Zelfstandigen;Vrouwen;2022 1e kwartaal;827;1175;259;314;221;825.0;1170.0;263.0;319.0;225.0
629;Zelfstandigen;Vrouwen;2022 2e kwartaal;829;1177;268;323;228;833.0;1184.0;264.0;317.0;223.0
630;Zelfstandigen;Vrouwen;2022 3e kwartaal;844;1201;260;308;217;848.0;1205.0;272.0;321.0;226.0
631;Zelfstandigen;Vrouwen;2022 4e kwartaal;873;1237;281;322;227;865.0;1227.0;269.0;311.0;219.0
632;Zelfstandigen;Vrouwen;2022;843;1198;1068;1267;892;;;;;
633;Zelfstandigen;Vrouwen;2023 1e kwartaal;870;1236;273;314;221;867.0;1232.0;276.0;318.0;224.0
634;Zelfstandigen;Vrouwen;2023 2e kwartaal;855;1212;280;328;231;859.0;1221.0;277.0;322.0;227.0
635;Zelfstandigen;Vrouwen;2023 3e kwartaal;848;1220;258;304;211;851.0;1215.0;270.0;317.0;222.0
636;Zelfstandigen;Vrouwen;2023 4e kwartaal;854;1226;278;326;227;851.0;1217.0;268.0;315.0;220.0
637;Zelfstandigen;Vrouwen;2023;857;1223;1089;1272;890;;;;;
638;Zelfstandigen;Vrouwen;2024 1e kwartaal;857;1225;270;315;220;861.0;1227.0;273.0;317.0;222.0
