ID;Rechtsvorm;Behandelingsduur;Perioden;TotaalAfgewikkeldeFaillissementen_1;MetZekereStrafbareBenadeling_2;ZonderZekereStrafbareBenadeling_3;TotaalActiva_4;AfgedragenZekerheden_5;SaldoActiva_6;TotaalSchulden_7;Boedelkosten_8;SchuldenAanFiscusEnUWV_9;OverigeSchulden_10;TotaalUitkeringen_11;Boedeluitkeringen_12;UitgekeerdAanFiscusEnUWV_13;UitgekeerdAanOverigen_14;TotaalOnbetaaldGeblevenSchuld_15;TotaalOnbetaaldeSchuldAanFiscus_16;GemiddeldOnbetaaldeSchuld_17;GemiddeldOnbetaaldeSchuldAanFiscus_18;TotaalOnbetaaldGeblevenSchuld_19;TotaalOnbetaaldeSchuldAanFiscus_20;GemiddeldOnbetaaldeSchuld_21;GemiddeldOnbetaaldeSchuldAanFiscus_22;Mismanagement_23;EconomischeOorzaak_24;FaillissementHolding_25;ProblemenBinnenDirectie_26;LegeBVSDubieuzeHandelingen_27;OverigeOorzaken_28
196;Eenmanszaken;Behandelingsduur 48 tot 60 maanden;2004;58;5;53;3.6;1.9;1.7;11.7;1.2;4.9;5.6;1.7;0.9;0.6;0.2;1.4;0.8;268.9;149.6;8.6;3.5;163.2;67.3;22.0;6.0;;;4.0;26
197;Eenmanszaken;Behandelingsduur 48 tot 60 maanden;2006;32;3;29;1.7;0.6;1.1;8.4;0.6;4.1;3.6;1.1;0.6;0.4;0.1;2.3;2.0;711.5;615.8;5.0;1.7;176.1;60.4;11.0;3.0;;;2.0;16
198;Eenmanszaken;Behandelingsduur 48 tot 60 maanden;2008;47;5;42;3.5;0.8;2.8;21.3;2.0;8.5;10.7;2.8;1.7;0.7;0.3;2.5;0.2;491.6;40.7;16.0;7.6;381.2;181.4;24.0;7.0;;;;16
199;Eenmanszaken;Behandelingsduur 48 tot 60 maanden;2010;74;2;72;4.5;0.7;3.8;27.8;2.9;11.0;13.9;3.8;2.3;0.8;0.7;0.6;0.2;270.9;85.6;23.5;10.0;325.2;139.2;38.0;14.0;;;2.0;20
200;Eenmanszaken;Behandelingsduur 60 maanden en meer;1992;73;4;68;14.5;3.9;10.6;27.2;9.4;5.2;12.6;10.6;9.2;0.8;0.6;0.6;0.2;146.5;39.9;16.0;4.2;234.4;61.9;36.0;3.0;;;1.0;33
201;Eenmanszaken;Behandelingsduur 60 maanden en meer;1994;98;15;83;9.6;4.3;5.3;41.7;2.7;10.7;28.3;5.3;2.3;1.4;1.6;18.4;3.5;1218.8;232.5;18.0;5.8;215.9;69.5;42.0;14.0;;;10.0;32
202;Eenmanszaken;Behandelingsduur 60 maanden en meer;1996;67;10;57;3.5;1.2;2.3;18.2;1.6;7.3;9.3;2.3;1.4;0.6;0.2;5.3;2.2;521.6;219.7;10.5;4.4;184.3;77.5;27.0;10.0;;;5.0;25
203;Eenmanszaken;Behandelingsduur 60 maanden en meer;1998;82;12;70;4.0;0.9;3.1;20.5;2.2;6.9;11.4;3.1;1.8;0.9;0.4;3.1;1.5;263.1;129.2;14.3;4.5;203.3;64.3;34.0;5.0;;;4.0;39
204;Eenmanszaken;Behandelingsduur 60 maanden en meer;2000;76;15;61;3.3;0.6;2.8;18.7;1.9;6.9;9.8;2.7;1.6;0.8;0.4;8.3;4.6;552.2;308.6;7.6;1.5;124.6;24.3;21.0;15.0;;;2.0;38
205;Eenmanszaken;Behandelingsduur 60 maanden en meer;2002;88;9;79;7.2;1.5;5.7;23.2;3.3;7.2;12.7;5.6;3.0;1.3;1.2;2.0;0.8;218.2;82.8;15.6;5.1;196.9;64.2;28.0;17.0;;;3.0;40
206;Eenmanszaken;Behandelingsduur 60 maanden en meer;2004;101;8;93;5.4;1.5;3.9;27.4;3.3;8.1;16.0;3.7;2.4;0.9;0.4;4.6;0.5;559.4;64.5;19.0;6.7;205.0;72.0;32.0;8.0;;;3.0;58
207;Eenmanszaken;Behandelingsduur 60 maanden en meer;2006;86;11;75;5.9;0.6;5.2;30.9;4.0;14.9;12.0;5.2;3.7;1.2;0.3;4.7;2.0;445.3;190.6;21.0;11.6;279.7;155.2;40.0;8.0;;;4.0;34
208;Eenmanszaken;Behandelingsduur 60 maanden en meer;2008;58;4;54;4.3;0.7;3.5;19.1;2.6;4.7;11.8;3.5;2.3;0.7;0.5;2.5;0.8;604.0;184.2;13.2;3.3;242.9;60.6;27.0;6.0;;;3.0;22
209;Eenmanszaken;Behandelingsduur 60 maanden en meer;2010;43;4;39;4.5;0.4;4.1;22.2;3.0;8.5;10.6;4.1;2.6;1.3;0.2;1.0;0.4;232.6;97.1;17.1;6.8;435.3;173.6;21.0;4.0;;;2.0;16
210;Vennootschappen e.d.;Totaal behandelingsduur;1992;1576;86;1490;248.5;157.8;90.6;947.3;61.2;218.8;667.2;90.6;51.0;22.9;16.7;39.8;12.7;465.0;148.5;816.8;183.3;548.1;123.0;658.0;224.0;126.0;61.0;52.0;455
211;Vennootschappen e.d.;Totaal behandelingsduur;1994;2403;193;2210;226.7;121.9;104.8;1129.0;65.5;273.3;790.3;104.8;51.8;32.6;20.4;96.9;32.9;502.5;170.3;927.3;207.8;419.6;94.0;657.0;549.0;223.0;103.0;128.0;743
212;Vennootschappen e.d.;Totaal behandelingsduur;1996;2576;189;2387;230.8;121.0;109.9;1100.3;84.9;333.1;682.3;109.9;68.1;27.6;14.2;129.4;77.7;683.2;410.4;860.9;227.8;360.7;95.4;876.0;605.0;220.0;91.0;82.0;702
213;Vennootschappen e.d.;Totaal behandelingsduur;1998;2583;331;2252;246.5;86.1;160.4;1296.9;94.2;252.1;950.6;160.4;74.8;29.3;56.4;126.8;37.2;383.5;112.5;1009.7;185.7;448.3;82.4;857.0;487.0;189.0;65.0;92.0;893
214;Vennootschappen e.d.;Totaal behandelingsduur;2000;2173;230;1943;242.7;109.5;133.2;1097.0;100.6;222.2;774.2;132.9;81.1;36.1;15.7;116.6;29.4;508.1;128.1;847.4;156.7;436.0;80.6;802.0;473.0;162.0;78.0;87.0;571
215;Vennootschappen e.d.;Totaal behandelingsduur;2002;2188;159;2029;167.1;68.2;98.9;974.5;77.1;247.4;650.0;98.3;57.9;26.6;13.8;64.3;20.4;405.2;128.7;811.9;200.4;400.1;98.7;728.0;467.0;390.0;91.0;57.0;455
216;Vennootschappen e.d.;Totaal behandelingsduur;2004;3334;294;3040;254.0;63.2;190.8;1802.7;135.9;418.1;1248.7;188.0;97.5;32.2;58.3;180.9;38.5;615.6;130.8;1433.7;347.4;471.6;114.3;962.0;949.0;385.0;143.0;98.0;797
217;Vennootschappen e.d.;Totaal behandelingsduur;2006;4972;451;4521;758.3;115.7;642.5;3331.3;248.5;761.1;2321.6;641.8;181.5;73.1;387.1;268.4;83.6;594.5;185.2;2421.2;604.5;535.6;133.7;1422.0;1638.0;423.0;182.0;192.0;1115
218;Vennootschappen e.d.;Totaal behandelingsduur;2008;4023;495;3528;423.8;70.2;353.6;3530.0;214.5;759.1;2556.4;353.5;163.1;51.4;139.1;305.0;78.4;616.5;158.4;2871.5;629.3;813.9;178.4;1343.0;1365.0;304.0;81.0;106.0;824
219;Vennootschappen e.d.;Totaal behandelingsduur;2010;5108;654;4454;437.7;27.6;410.1;4100.1;279.9;925.5;2894.7;410.0;214.6;66.2;129.2;677.2;115.2;1035.0;176.1;3012.9;744.1;676.5;167.1;1427.0;1780.0;647.0;96.0;128.0;1030
220;Vennootschappen e.d.;Behandelingsduur tot 12 maanden;1992;386;22;364;12.3;9.1;3.2;104.9;3.2;28.8;72.8;3.2;2.3;0.8;0.1;5.5;1.9;251.1;84.3;96.1;26.2;263.9;71.9;133.0;69.0;30.0;19.0;15.0;120
221;Vennootschappen e.d.;Behandelingsduur tot 12 maanden;1994;564;31;533;18.3;12.2;6.2;154.2;5.4;37.8;111.0;6.2;3.3;1.7;1.2;5.3;2.9;168.6;91.8;142.8;33.3;268.1;62.5;148.0;150.0;32.0;20.0;33.0;181
222;Vennootschappen e.d.;Behandelingsduur tot 12 maanden;1996;492;20;473;5.3;1.4;3.9;97.2;4.4;29.5;63.2;3.9;2.7;0.7;0.4;2.6;1.6;133.3;84.0;90.7;27.2;191.9;57.4;165.0;126.0;41.0;22.0;13.0;125
223;Vennootschappen e.d.;Behandelingsduur tot 12 maanden;1998;462;42;420;10.7;4.1;6.6;89.6;4.2;25.4;59.9;6.6;1.8;0.7;4.1;8.3;3.2;196.5;76.3;74.7;21.4;177.7;51.0;172.0;79.0;24.0;9.0;16.0;162
224;Vennootschappen e.d.;Behandelingsduur tot 12 maanden;2000;296;20;276;41.9;37.3;4.7;56.9;3.3;12.7;40.9;4.6;2.1;1.1;1.4;5.4;1.0;265.8;47.8;46.8;10.6;169.7;38.4;90.0;69.0;31.0;15.0;15.0;76
225;Vennootschappen e.d.;Behandelingsduur tot 12 maanden;2002;327;19;308;3.9;0.6;3.3;83.5;3.4;20.8;59.3;2.3;1.8;0.4;0.2;9.6;5.1;505.8;268.0;71.6;15.3;232.7;49.9;96.0;64.0;56.0;12.0;11.0;88
226;Vennootschappen e.d.;Behandelingsduur tot 12 maanden;2004;563;30;533;9.7;5.7;4.0;134.3;5.3;33.9;95.2;4.1;2.7;0.8;0.6;6.0;1.8;201.5;61.1;124.2;31.3;232.9;58.6;111.0;163.0;86.0;21.0;25.0;157
227;Vennootschappen e.d.;Behandelingsduur tot 12 maanden;2006;778;33;745;13.2;6.9;6.2;172.8;7.3;55.8;109.7;5.5;4.2;1.0;0.3;7.3;3.2;224.3;97.2;159.9;51.6;214.6;69.2;207.0;244.0;80.0;24.0;26.0;197
228;Vennootschappen e.d.;Behandelingsduur tot 12 maanden;2008;504;19;486;5.0;0.8;4.2;118.3;4.8;47.2;66.3;4.2;2.8;0.9;0.5;5.9;2.5;319.3;136.9;108.2;43.8;222.7;90.1;155.0;143.0;40.0;16.0;16.0;134
229;Vennootschappen e.d.;Behandelingsduur tot 12 maanden;2010;1045;60;985;11.1;2.0;9.0;315.5;14.5;58.1;242.9;9.0;7.6;1.0;0.5;13.1;3.7;218.7;62.0;293.4;53.4;297.8;54.2;218.0;375.0;179.0;17.0;40.0;216
230;Vennootschappen e.d.;Behandelingsduur 12 tot 24 maanden;1992;441;22;419;33.2;23.1;10.1;154.7;8.6;45.5;100.5;10.1;6.2;2.8;1.1;8.2;4.6;373.7;207.3;136.3;38.2;325.1;91.0;175.0;72.0;24.0;20.0;17.0;133
231;Vennootschappen e.d.;Behandelingsduur 12 tot 24 maanden;1994;763;54;709;45.4;24.0;21.3;257.0;16.1;65.1;175.9;21.3;11.7;6.5;3.1;16.4;4.1;302.1;75.9;219.3;54.4;309.2;76.7;201.0;206.0;71.0;35.0;33.0;217
232;Vennootschappen e.d.;Behandelingsduur 12 tot 24 maanden;1996;783;43;740;53.7;34.4;19.3;232.7;16.8;63.4;152.5;19.3;12.5;4.0;2.8;8.7;3.5;201.2;81.3;204.7;55.9;276.8;75.5;280.0;185.0;68.0;19.0;24.0;207
233;Vennootschappen e.d.;Behandelingsduur 12 tot 24 maanden;1998;758;78;681;31.9;13.4;18.6;288.7;16.2;54.5;218.0;18.6;11.5;5.9;1.1;18.0;5.4;230.9;69.4;252.2;43.1;370.6;63.4;279.0;151.0;50.0;14.0;14.0;250
234;Vennootschappen e.d.;Behandelingsduur 12 tot 24 maanden;2000;609;58;551;18.2;5.7;12.5;187.0;12.4;38.3;136.3;12.4;8.7;2.7;1.0;13.5;5.6;233.4;96.4;161.2;30.0;292.3;54.4;253.0;122.0;22.0;20.0;25.0;167
235;Vennootschappen e.d.;Behandelingsduur 12 tot 24 maanden;2002;638;40;598;17.0;3.1;13.9;192.9;14.4;50.6;128.0;14.7;9.1;2.7;2.9;8.7;2.9;217.0;73.0;169.5;44.9;283.5;75.1;201.0;139.0;125.0;33.0;15.0;125
236;Vennootschappen e.d.;Behandelingsduur 12 tot 24 maanden;2004;1076;61;1015;37.1;14.8;22.3;402.5;27.4;108.7;266.4;21.6;16.1;4.3;1.3;21.0;8.7;344.9;142.2;359.9;95.7;354.6;94.3;288.0;355.0;123.0;39.0;26.0;245
237;Vennootschappen e.d.;Behandelingsduur 12 tot 24 maanden;2006;1479;103;1375;59.0;14.7;44.4;641.9;41.0;181.6;419.2;44.4;28.6;12.7;3.1;37.7;17.5;364.4;169.1;559.9;151.5;407.1;110.1;418.0;548.0;104.0;53.0;59.0;297
238;Vennootschappen e.d.;Behandelingsduur 12 tot 24 maanden;2008;978;94;884;34.9;7.2;27.7;452.5;27.4;194.4;230.7;27.7;17.8;6.1;3.7;25.6;8.2;272.8;87.9;399.2;180.0;451.5;203.6;345.0;292.0;71.0;24.0;33.0;213
239;Vennootschappen e.d.;Behandelingsduur 12 tot 24 maanden;2010;1655;142;1513;59.4;8.6;50.8;763.3;60.6;195.8;506.9;50.8;40.1;7.7;3.0;65.5;18.5;460.4;130.2;647.0;169.6;427.8;112.1;421.0;673.0;189.0;27.0;29.0;316
240;Vennootschappen e.d.;Behandelingsduur 24 tot 36 maanden;1992;265;16;249;37.9;25.6;12.2;171.9;9.2;40.4;122.4;12.2;7.4;3.8;1.1;7.2;4.6;438.4;279.2;152.5;32.0;613.3;128.9;118.0;33.0;23.0;8.0;7.0;76
241;Vennootschappen e.d.;Behandelingsduur 24 tot 36 maanden;1994;393;27;366;32.2;16.3;15.9;191.9;10.0;49.0;132.9;15.9;7.5;3.5;4.9;13.2;6.9;485.5;255.5;162.8;38.6;445.3;105.7;135.0;79.0;21.0;22.0;10.0;126
242;Vennootschappen e.d.;Behandelingsduur 24 tot 36 maanden;1996;542;35;506;47.1;26.4;20.7;253.5;16.4;109.5;127.6;20.7;12.8;5.8;2.1;57.1;48.6;1629.2;1387.9;175.7;55.0;347.0;108.6;178.0;148.0;47.0;26.0;19.0;124
243;Vennootschappen e.d.;Behandelingsduur 24 tot 36 maanden;1998;451;65;386;30.7;8.6;22.2;197.5;15.5;41.0;141.0;22.2;12.1;4.5;5.6;23.2;7.6;356.5;117.5;152.1;28.9;393.8;74.7;159.0;84.0;21.0;12.0;17.0;158
244;Vennootschappen e.d.;Behandelingsduur 24 tot 36 maanden;2000;418;45;374;29.7;12.1;17.6;221.0;14.0;35.6;171.4;17.6;11.3;4.2;2.1;18.5;8.2;413.8;183.9;184.8;23.2;494.8;62.1;154.0;97.0;22.0;18.0;16.0;111
245;Vennootschappen e.d.;Behandelingsduur 24 tot 36 maanden;2002;385;26;359;18.8;5.2;13.6;158.1;13.0;39.8;105.3;13.5;9.1;3.1;1.2;9.8;2.7;373.2;103.7;134.8;33.9;375.5;94.6;140.0;76.0;63.0;20.0;8.0;78
246;Vennootschappen e.d.;Behandelingsduur 24 tot 36 maanden;2004;655;64;591;34.4;6.5;27.9;304.5;26.2;79.7;198.6;26.7;17.1;5.7;3.9;25.2;7.3;394.4;113.9;252.6;66.7;427.4;112.8;215.0;213.0;58.0;28.0;11.0;130
247;Vennootschappen e.d.;Behandelingsduur 24 tot 36 maanden;2006;1112;100;1012;88.9;28.5;60.3;703.3;53.1;189.1;461.1;60.3;38.3;15.6;6.5;44.9;11.5;447.6;115.3;598.1;162.0;591.2;160.1;283.0;421.0;95.0;33.0;45.0;235
248;Vennootschappen e.d.;Behandelingsduur 24 tot 36 maanden;2008;837;105;731;62.8;21.3;41.5;454.2;36.1;155.5;262.5;41.4;26.2;9.2;5.9;49.4;13.3;469.8;126.7;363.4;133.0;496.8;181.8;289.0;284.0;74.0;14.0;19.0;157
249;Vennootschappen e.d.;Behandelingsduur 24 tot 36 maanden;2010;726;106;620;47.9;5.8;42.1;637.4;37.2;174.9;425.2;42.1;26.2;12.6;3.2;69.7;21.9;658.8;207.4;525.7;140.4;847.6;226.3;241.0;202.0;73.0;26.0;20.0;164
250;Vennootschappen e.d.;Behandelingsduur 36 tot 48 maanden;1992;155;11;145;21.8;13.7;8.0;148.3;6.5;25.9;115.9;8.0;5.0;2.2;0.8;5.2;0.9;477.0;80.2;135.1;22.9;934.2;158.0;87.0;14.0;11.0;4.0;8.0;31
251;Vennootschappen e.d.;Behandelingsduur 36 tot 48 maanden;1994;186;18;168;21.9;10.6;11.4;82.5;6.0;20.1;56.4;11.4;4.9;3.3;3.2;8.2;2.8;452.6;157.3;62.9;14.0;374.9;83.2;57.0;38.0;15.0;13.0;8.0;55
252;Vennootschappen e.d.;Behandelingsduur 36 tot 48 maanden;1996;327;29;298;37.0;18.8;18.2;157.9;14.6;51.3;92.0;18.2;11.4;4.2;2.6;11.3;6.5;393.5;224.8;128.3;40.6;430.1;136.2;111.0;73.0;30.0;6.0;6.0;101
253;Vennootschappen e.d.;Behandelingsduur 36 tot 48 maanden;1998;296;33;263;34.3;7.2;27.1;147.8;18.1;30.0;99.7;27.1;15.4;3.4;8.3;18.9;5.0;580.7;152.3;101.8;21.6;386.5;82.2;86.0;69.0;24.0;11.0;8.0;98
254;Vennootschappen e.d.;Behandelingsduur 36 tot 48 maanden;2000;305;32;273;27.3;9.7;17.6;155.7;15.1;34.5;106.1;17.6;11.3;4.3;2.0;15.7;3.0;494.7;95.4;122.3;27.2;448.5;99.7;101.0;71.0;23.0;14.0;12.0;84
255;Vennootschappen e.d.;Behandelingsduur 36 tot 48 maanden;2002;240;27;213;13.6;2.5;11.1;86.4;9.4;26.4;50.6;11.1;7.2;3.4;0.5;9.3;3.7;341.9;135.2;66.0;19.3;309.6;90.7;76.0;56.0;37.0;13.0;8.0;50
256;Vennootschappen e.d.;Behandelingsduur 36 tot 48 maanden;2004;369;27;342;32.3;10.6;21.7;212.2;20.6;48.3;143.2;21.7;13.1;4.6;4.0;12.3;2.6;460.5;97.6;178.2;41.1;520.2;120.1;136.0;80.0;30.0;26.0;7.0;90
257;Vennootschappen e.d.;Behandelingsduur 36 tot 48 maanden;2006;601;67;534;53.8;13.5;40.3;422.2;38.9;119.6;263.7;40.3;28.1;8.1;4.1;46.0;23.5;681.2;348.2;336.0;88.1;629.4;165.0;165.0;204.0;48.0;22.0;25.0;137
258;Vennootschappen e.d.;Behandelingsduur 36 tot 48 maanden;2008;562;101;461;51.7;4.3;47.4;355.7;41.2;85.6;228.9;47.4;30.0;9.6;7.8;79.9;15.0;790.3;148.8;228.4;60.9;495.1;132.0;169.0;233.0;34.0;4.0;8.0;114
259;Vennootschappen e.d.;Behandelingsduur 36 tot 48 maanden;2010;477;97;379;39.6;5.1;34.5;504.3;30.0;109.2;365.1;34.5;24.0;6.2;4.3;61.6;17.0;632.3;174.3;408.3;86.0;1076.8;227.0;173.0;143.0;49.0;8.0;15.0;89
260;Vennootschappen e.d.;Behandelingsduur 48 tot 60 maanden;1992;97;4;93;18.1;12.3;5.8;53.0;5.0;13.3;34.8;5.8;4.0;1.2;0.6;4.5;0.1;1012.0;19.0;42.8;12.0;461.5;129.9;38.0;10.0;18.0;5.0;3.0;23
261;Vennootschappen e.d.;Behandelingsduur 48 tot 60 maanden;1994;132;13;118;16.9;6.2;10.7;65.4;6.6;24.6;34.1;10.7;4.9;3.0;2.9;4.3;1.8;331.5;141.3;50.3;19.8;424.7;167.0;35.0;23.0;21.0;2.0;8.0;43
262;Vennootschappen e.d.;Behandelingsduur 48 tot 60 maanden;1996;176;21;155;18.0;8.2;9.8;107.0;8.1;24.0;75.0;9.8;6.4;2.5;0.9;12.0;4.7;583.5;230.8;85.3;16.7;549.2;107.7;56.0;36.0;14.0;7.0;8.0;55
263;Vennootschappen e.d.;Behandelingsduur 48 tot 60 maanden;1998;221;48;173;38.3;26.4;12.0;131.9;9.7;36.7;85.5;12.0;7.6;3.5;0.8;27.0;6.6;559.1;136.2;92.9;26.6;536.6;152.8;45.0;55.0;19.0;13.0;17.0;72
264;Vennootschappen e.d.;Behandelingsduur 48 tot 60 maanden;2000;160;29;131;22.0;7.4;14.6;92.7;9.8;26.4;56.5;14.6;8.5;4.3;1.7;10.9;3.2;379.1;110.1;67.2;18.9;513.2;144.5;72.0;30.0;7.0;2.0;5.0;44
265;Vennootschappen e.d.;Behandelingsduur 48 tot 60 maanden;2002;158;13;145;11.1;4.2;7.0;62.9;6.8;13.3;42.8;6.9;5.0;1.7;0.2;2.8;0.9;225.3;68.3;53.1;10.7;365.7;73.6;62.0;32.0;16.0;4.0;5.0;39
266;Vennootschappen e.d.;Behandelingsduur 48 tot 60 maanden;2004;188;29;159;19.3;5.1;14.2;124.4;10.2;43.8;70.5;14.4;8.3;2.0;4.1;20.5;4.5;711.0;156.5;89.4;37.3;562.9;234.6;55.0;53.0;28.0;8.0;7.0;37
267;Vennootschappen e.d.;Behandelingsduur 48 tot 60 maanden;2006;351;34;318;54.2;19.2;35.0;268.3;30.7;51.7;185.9;35.0;23.3;6.7;5.0;15.1;5.1;448.9;152.4;218.1;39.9;686.9;125.7;130.0;93.0;25.0;21.0;11.0;71
268;Vennootschappen e.d.;Behandelingsduur 48 tot 60 maanden;2008;395;60;335;50.4;3.4;47.1;502.7;26.3;66.9;409.5;47.1;19.2;6.5;21.4;33.0;9.5;552.6;159.5;422.6;50.9;1260.8;151.9;112.0;165.0;33.0;9.0;6.0;70
269;Vennootschappen e.d.;Behandelingsduur 48 tot 60 maanden;2010;373;73;299;37.5;2.9;34.7;367.7;27.4;80.1;260.2;34.6;21.5;6.4;6.7;50.1;17.3;683.2;235.9;283.1;56.4;945.3;188.3;131.0;128.0;27.0;6.0;7.0;74
270;Vennootschappen e.d.;Behandelingsduur 60 maanden en meer;1992;231;10;221;125.2;74.0;51.2;314.5;28.6;64.9;220.9;51.2;26.1;12.2;12.9;9.2;0.8;927.6;76.2;254.1;52.0;1149.7;235.3;108.0;25.0;20.0;5.0;2.0;71
271;Vennootschappen e.d.;Behandelingsduur 60 maanden en meer;1994;366;49;316;91.9;52.6;39.3;378.0;21.4;76.6;280.1;39.3;19.5;14.6;5.2;49.6;14.3;1007.9;289.8;289.1;47.7;914.0;150.8;81.0;53.0;62.0;11.0;35.0;124
272;Vennootschappen e.d.;Behandelingsduur 60 maanden en meer;1996;256;42;214;69.7;31.6;38.1;251.9;24.5;55.5;171.9;38.1;22.3;10.4;5.3;37.7;12.7;893.5;301.5;176.2;32.4;823.4;151.2;86.0;37.0;20.0;11.0;12.0;90
273;Vennootschappen e.d.;Behandelingsduur 60 maanden en meer;1998;393;65;328;100.5;26.5;74.0;441.4;30.4;64.5;346.5;74.0;26.3;11.1;36.5;31.5;9.4;484.6;145.0;335.9;44.0;1023.0;133.9;115.0;49.0;50.0;7.0;21.0;151
274;Vennootschappen e.d.;Behandelingsduur 60 maanden en meer;2000;385;46;339;103.4;37.3;66.2;383.7;46.2;74.7;262.9;66.2;39.2;19.5;7.5;52.5;8.4;1144.1;183.6;265.0;46.8;782.1;138.0;132.0;85.0;56.0;9.0;14.0;89
275;Vennootschappen e.d.;Behandelingsduur 60 maanden en meer;2002;440;34;406;102.7;52.8;49.9;390.7;30.1;96.6;264.0;49.7;25.7;15.3;8.7;24.0;5.1;717.2;153.3;316.9;76.2;779.8;187.4;153.0;100.0;94.0;10.0;9.0;74
276;Vennootschappen e.d.;Behandelingsduur 60 maanden en meer;2004;483;84;399;121.1;20.6;100.5;624.8;46.3;103.7;474.8;99.5;40.3;14.9;44.4;95.8;13.6;1146.9;162.3;429.4;75.3;1075.6;188.5;157.0;85.0;61.0;22.0;22.0;136
277;Vennootschappen e.d.;Behandelingsduur 60 maanden en meer;2006;651;114;537;489.2;32.9;456.3;1122.8;77.5;163.3;882.0;456.2;59.1;29.1;368.1;117.4;22.8;1030.3;199.8;549.2;111.4;1022.7;207.5;220.0;130.0;70.0;30.0;25.0;176
278;Vennootschappen e.d.;Behandelingsduur 60 maanden en meer;2008;747;116;630;219.0;33.3;185.8;1646.7;78.7;209.6;1358.5;185.8;67.1;19.1;99.7;111.2;29.7;955.7;255.3;1349.8;160.8;2141.0;255.1;273.0;247.0;51.0;13.0;24.0;139
279;Vennootschappen e.d.;Behandelingsduur 60 maanden en meer;2010;833;176;657;242.2;3.1;239.1;1511.9;110.1;307.4;1094.4;239.1;95.2;32.3;111.6;417.3;36.8;2373.0;209.2;855.5;238.3;1301.3;362.5;243.0;258.0;129.0;12.0;17.0;174
