ID;RegioS;SociaalEconomischeCategorie;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
1856;Hendrik-Ido-Ambacht;Totaal actief;11.3;22.2
1857;Hendrik-Ido-Ambacht;Werknemer;10.1;21.9
1858;Hendrik-Ido-Ambacht;Zelfstandige;1.0;27.7
1859;Hendrik-Ido-Ambacht;Totaal niet-actief;5.1;15.2
1860;Hendrik-Ido-Ambacht;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.4
1861;Hendrik-Ido-Ambacht;Pensioenontvanger;3.6;17.4
1862;Hengelo (O.);Totaal sociaal-economische categorie;57.6;17.5
1863;Hengelo (O.);Totaal actief;34.5;19.7
1864;Hengelo (O.);Werknemer;31.0;19.6
1865;Hengelo (O.);Zelfstandige;2.8;24.9
1866;Hengelo (O.);Totaal niet-actief;23.1;14.1
1867;Hengelo (O.);Werkloosheids- en bijstandsuitk. ontv.;2.9;11.3
1868;Hengelo (O.);Pensioenontvanger;14.0;16.2
1869;Het Bildt;Totaal sociaal-economische categorie;7.4;16.7
1870;Het Bildt;Totaal actief;4.7;18.5
1871;Het Bildt;Werknemer;3.9;18.2
1872;Het Bildt;Zelfstandige;0.7;20.2
1873;Het Bildt;Totaal niet-actief;2.7;13.7
1874;Het Bildt;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.3
1875;Het Bildt;Pensioenontvanger;1.7;14.1
1876;Heumen;Totaal sociaal-economische categorie;11.5;20.1
1877;Heumen;Totaal actief;7.3;22.4
1878;Heumen;Werknemer;6.4;22.1
1879;Heumen;Zelfstandige;0.8;26.1
1880;Heumen;Totaal niet-actief;4.2;16.0
1881;Heumen;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.3
1882;Heumen;Pensioenontvanger;2.9;18.2
1883;Heusden;Totaal sociaal-economische categorie;29.9;18.6
1884;Heusden;Totaal actief;19.8;20.9
1885;Heusden;Werknemer;17.0;20.6
1886;Heusden;Zelfstandige;2.5;24.9
1887;Heusden;Totaal niet-actief;10.1;14.0
1888;Heusden;Werkloosheids- en bijstandsuitk. ontv.;1.0;12.1
1889;Heusden;Pensioenontvanger;6.5;16.0
1890;Hillegom;Totaal sociaal-economische categorie;14.6;19.2
1891;Hillegom;Totaal actief;9.5;21.5
1892;Hillegom;Werknemer;8.4;21.1
1893;Hillegom;Zelfstandige;1.0;26.9
1894;Hillegom;Totaal niet-actief;5.1;14.8
1895;Hillegom;Werkloosheids- en bijstandsuitk. ontv.;0.2;13.2
1896;Hillegom;Pensioenontvanger;3.6;16.5
1897;Hilvarenbeek;Totaal sociaal-economische categorie;10.5;19.4
1898;Hilvarenbeek;Totaal actief;7.2;21.7
1899;Hilvarenbeek;Werknemer;5.9;20.8
1900;Hilvarenbeek;Zelfstandige;1.1;27.8
1901;Hilvarenbeek;Totaal niet-actief;3.3;14.4
1902;Hilvarenbeek;Werkloosheids- en bijstandsuitk. ontv.;;
1903;Hilvarenbeek;Pensioenontvanger;2.3;15.9
1904;Hilversum;Totaal sociaal-economische categorie;60.0;20.6
1905;Hilversum;Totaal actief;35.9;23.8
1906;Hilversum;Werknemer;30.8;23.7
1907;Hilversum;Zelfstandige;4.7;26.0
1908;Hilversum;Totaal niet-actief;24.1;15.9
1909;Hilversum;Werkloosheids- en bijstandsuitk. ontv.;2.3;13.4
1910;Hilversum;Pensioenontvanger;16.1;17.9
1911;Hof van Twente;Totaal sociaal-economische categorie;24.8;18.3
1912;Hof van Twente;Totaal actief;15.3;20.6
1913;Hof van Twente;Werknemer;12.3;20.4
1914;Hof van Twente;Zelfstandige;2.6;23.3
1915;Hof van Twente;Totaal niet-actief;9.5;14.6
1916;Hof van Twente;Werkloosheids- en bijstandsuitk. ontv.;0.6;12.5
1917;Hof van Twente;Pensioenontvanger;6.9;15.7
1918;Hoogeveen;Totaal sociaal-economische categorie;38.2;16.6
1919;Hoogeveen;Totaal actief;22.7;18.5
1920;Hoogeveen;Werknemer;19.8;18.4
1921;Hoogeveen;Zelfstandige;2.4;22.6
1922;Hoogeveen;Totaal niet-actief;15.4;13.7
1923;Hoogeveen;Werkloosheids- en bijstandsuitk. ontv.;1.8;11.8
1924;Hoogeveen;Pensioenontvanger;9.7;15.3
1925;Hoogezand-Sappemeer;Totaal sociaal-economische categorie;24.1;16.4
1926;Hoogezand-Sappemeer;Totaal actief;13.1;19.1
1927;Hoogezand-Sappemeer;Werknemer;11.7;18.8
1928;Hoogezand-Sappemeer;Zelfstandige;1.2;24.5
1929;Hoogezand-Sappemeer;Totaal niet-actief;11.0;13.2
1930;Hoogezand-Sappemeer;Werkloosheids- en bijstandsuitk. ontv.;1.6;11.6
1931;Hoogezand-Sappemeer;Pensioenontvanger;6.4;14.6
1932;Hoorn;Totaal sociaal-economische categorie;48.0;18.6
1933;Hoorn;Totaal actief;31.0;20.8
1934;Hoorn;Werknemer;27.5;20.7
1935;Hoorn;Zelfstandige;3.1;23.2
1936;Hoorn;Totaal niet-actief;17.1;14.5
1937;Hoorn;Werkloosheids- en bijstandsuitk. ontv.;2.0;13.4
1938;Hoorn;Pensioenontvanger;9.5;16.7
1939;Horst aan de Maas;Totaal sociaal-economische categorie;20.6;17.3
1940;Horst aan de Maas;Totaal actief;13.5;19.4
1941;Horst aan de Maas;Werknemer;11.7;19.0
1942;Horst aan de Maas;Zelfstandige;1.7;23.2
1943;Horst aan de Maas;Totaal niet-actief;7.1;13.4
1944;Horst aan de Maas;Werkloosheids- en bijstandsuitk. ontv.;0.4;11.8
1945;Horst aan de Maas;Pensioenontvanger;4.8;14.9
1946;Houten;Totaal sociaal-economische categorie;30.5;20.9
1947;Houten;Totaal actief;22.3;23.4
1948;Houten;Werknemer;20.2;23.2
1949;Houten;Zelfstandige;2.0;26.4
1950;Houten;Totaal niet-actief;8.2;13.9
1951;Houten;Werkloosheids- en bijstandsuitk. ontv.;0.7;14.5
1952;Houten;Pensioenontvanger;4.7;16.8
1953;Huizen;Totaal sociaal-economische categorie;29.1;20.8
1954;Huizen;Totaal actief;18.7;23.6
1955;Huizen;Werknemer;16.2;23.3
1956;Huizen;Zelfstandige;2.3;27.2
1957;Huizen;Totaal niet-actief;10.4;15.8
1958;Huizen;Werkloosheids- en bijstandsuitk. ontv.;0.9;12.9
1959;Huizen;Pensioenontvanger;6.6;18.4
1960;Hulst;Totaal sociaal-economische categorie;19.0;18.0
1961;Hulst;Totaal actief;11.6;20.7
1962;Hulst;Werknemer;9.8;20.5
1963;Hulst;Zelfstandige;1.7;23.9
1964;Hulst;Totaal niet-actief;7.4;13.8
1965;Hulst;Werkloosheids- en bijstandsuitk. ontv.;0.4;11.8
1966;Hulst;Pensioenontvanger;5.5;14.7
1967;IJsselstein;Totaal sociaal-economische categorie;22.8;20.2
1968;IJsselstein;Totaal actief;16.3;22.6
1969;IJsselstein;Werknemer;14.9;22.2
1970;IJsselstein;Zelfstandige;1.4;28.3
1971;IJsselstein;Totaal niet-actief;6.5;14.3
1972;IJsselstein;Werkloosheids- en bijstandsuitk. ontv.;0.6;12.8
1973;IJsselstein;Pensioenontvanger;4.0;16.6
1974;Jacobswoude;Totaal sociaal-economische categorie;7.5;20.6
1975;Jacobswoude;Totaal actief;5.2;22.7
1976;Jacobswoude;Werknemer;4.2;22.2
1977;Jacobswoude;Zelfstandige;0.9;26.6
1978;Jacobswoude;Totaal niet-actief;2.3;15.8
1979;Jacobswoude;Werkloosheids- en bijstandsuitk. ontv.;;
1980;Jacobswoude;Pensioenontvanger;1.6;17.0
1981;Kampen;Totaal sociaal-economische categorie;33.5;16.9
1982;Kampen;Totaal actief;22.1;18.7
1983;Kampen;Werknemer;18.9;18.2
1984;Kampen;Zelfstandige;2.8;23.6
1985;Kampen;Totaal niet-actief;11.4;13.4
1986;Kampen;Werkloosheids- en bijstandsuitk. ontv.;0.9;12.1
1987;Kampen;Pensioenontvanger;7.1;15.2
1988;Kapelle;Totaal sociaal-economische categorie;8.2;18.7
1989;Kapelle;Totaal actief;5.5;20.8
1990;Kapelle;Werknemer;4.7;20.1
1991;Kapelle;Zelfstandige;0.7;27.8
1992;Kapelle;Totaal niet-actief;2.7;14.4
1993;Kapelle;Werkloosheids- en bijstandsuitk. ontv.;;
1994;Kapelle;Pensioenontvanger;1.9;15.9
1995;Katwijk;Totaal sociaal-economische categorie;41.2;18.3
1996;Katwijk;Totaal actief;28.4;20.1
1997;Katwijk;Werknemer;25.6;19.5
1998;Katwijk;Zelfstandige;2.5;27.7
1999;Katwijk;Totaal niet-actief;12.7;14.1
2000;Katwijk;Werkloosheids- en bijstandsuitk. ontv.;0.7;12.6
2001;Katwijk;Pensioenontvanger;8.9;15.6
2002;Kerkrade;Totaal sociaal-economische categorie;34.3;15.7
2003;Kerkrade;Totaal actief;17.7;18.0
2004;Kerkrade;Werknemer;15.8;18.1
2005;Kerkrade;Zelfstandige;1.6;19.6
2006;Kerkrade;Totaal niet-actief;16.6;13.2
2007;Kerkrade;Werkloosheids- en bijstandsuitk. ontv.;2.4;11.7
2008;Kerkrade;Pensioenontvanger;9.9;14.7
2009;Kessel;Totaal sociaal-economische categorie;3.0;17.1
2010;Kessel;Totaal actief;2.0;18.8
2011;Kessel;Werknemer;1.7;18.4
2012;Kessel;Zelfstandige;0.3;22.1
2013;Kessel;Totaal niet-actief;1.0;13.6
2014;Kessel;Werkloosheids- en bijstandsuitk. ontv.;;
2015;Kessel;Pensioenontvanger;0.7;14.5
2016;Koggenland;Totaal sociaal-economische categorie;14.8;18.9
2017;Koggenland;Totaal actief;10.5;20.8
2018;Koggenland;Werknemer;8.5;19.8
2019;Koggenland;Zelfstandige;1.8;26.5
2020;Koggenland;Totaal niet-actief;4.3;14.1
2021;Koggenland;Werkloosheids- en bijstandsuitk. ontv.;;
2022;Koggenland;Pensioenontvanger;2.9;15.8
2023;Kollumerland en Nieuwkruisland;Totaal sociaal-economische categorie;8.8;16.4
2024;Kollumerland en Nieuwkruisland;Totaal actief;5.5;18.3
2025;Kollumerland en Nieuwkruisland;Werknemer;4.4;17.9
2026;Kollumerland en Nieuwkruisland;Zelfstandige;0.9;21.7
2027;Kollumerland en Nieuwkruisland;Totaal niet-actief;3.2;13.1
2028;Kollumerland en Nieuwkruisland;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.0
2029;Kollumerland en Nieuwkruisland;Pensioenontvanger;2.1;14.1
2030;Korendijk;Totaal sociaal-economische categorie;7.3;19.4
2031;Korendijk;Totaal actief;5.0;21.8
2032;Korendijk;Werknemer;4.2;22.0
2033;Korendijk;Zelfstandige;0.7;23.0
2034;Korendijk;Totaal niet-actief;2.3;14.4
2035;Korendijk;Werkloosheids- en bijstandsuitk. ontv.;;
2036;Korendijk;Pensioenontvanger;1.7;15.6
2037;Krimpen aan den IJssel;Totaal sociaal-economische categorie;19.6;20.1
2038;Krimpen aan den IJssel;Totaal actief;12.1;22.4
2039;Krimpen aan den IJssel;Werknemer;10.7;21.9
2040;Krimpen aan den IJssel;Zelfstandige;1.3;28.6
2041;Krimpen aan den IJssel;Totaal niet-actief;7.4;16.2
2042;Krimpen aan den IJssel;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.4
2043;Krimpen aan den IJssel;Pensioenontvanger;5.4;18.2
2044;Laarbeek;Totaal sociaal-economische categorie;15.1;18.4
2045;Laarbeek;Totaal actief;9.8;20.8
2046;Laarbeek;Werknemer;8.3;20.8
2047;Laarbeek;Zelfstandige;1.4;23.4
2048;Laarbeek;Totaal niet-actief;5.3;13.8
2049;Laarbeek;Werkloosheids- en bijstandsuitk. ontv.;0.4;11.0
2050;Laarbeek;Pensioenontvanger;3.4;15.5
2051;Landerd;Totaal sociaal-economische categorie;10.3;18.1
2052;Landerd;Totaal actief;6.9;20.4
2053;Landerd;Werknemer;5.8;19.7
2054;Landerd;Zelfstandige;1.0;25.4
2055;Landerd;Totaal niet-actief;3.4;13.6
2056;Landerd;Werkloosheids- en bijstandsuitk. ontv.;;
2057;Landerd;Pensioenontvanger;2.2;14.9
2058;Landgraaf;Totaal sociaal-economische categorie;27.8;16.7
2059;Landgraaf;Totaal actief;15.6;19.1
2060;Landgraaf;Werknemer;13.8;19.3
2061;Landgraaf;Zelfstandige;1.5;20.3
2062;Landgraaf;Totaal niet-actief;12.2;13.6
2063;Landgraaf;Werkloosheids- en bijstandsuitk. ontv.;1.6;11.5
2064;Landgraaf;Pensioenontvanger;7.2;15.3
2065;Landsmeer;Totaal sociaal-economische categorie;7.3;21.5
2066;Landsmeer;Totaal actief;4.6;24.9
2067;Landsmeer;Werknemer;3.8;24.2
2068;Landsmeer;Zelfstandige;0.8;29.3
2069;Landsmeer;Totaal niet-actief;2.6;15.6
2070;Landsmeer;Werkloosheids- en bijstandsuitk. ontv.;;
2071;Landsmeer;Pensioenontvanger;1.9;17.3
2072;Langedijk;Totaal sociaal-economische categorie;17.8;19.4
2073;Langedijk;Totaal actief;12.1;21.6
2074;Langedijk;Werknemer;10.5;21.2
2075;Langedijk;Zelfstandige;1.5;25.5
2076;Langedijk;Totaal niet-actief;5.6;14.6
2077;Langedijk;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.6
2078;Langedijk;Pensioenontvanger;3.6;16.6
2079;Lansingerland;Totaal sociaal-economische categorie;31.8;21.7
2080;Lansingerland;Totaal actief;22.7;24.1
2081;Lansingerland;Werknemer;20.0;23.7
2082;Lansingerland;Zelfstandige;2.5;28.3
2083;Lansingerland;Totaal niet-actief;9.1;15.6
2084;Lansingerland;Werkloosheids- en bijstandsuitk. ontv.;0.7;13.2
2085;Lansingerland;Pensioenontvanger;6.1;18.0
2086;Laren (NH.);Totaal sociaal-economische categorie;7.7;28.1
2087;Laren (NH.);Totaal actief;4.1;34.0
2088;Laren (NH.);Werknemer;3.2;34.2
2089;Laren (NH.);Zelfstandige;0.8;34.8
2090;Laren (NH.);Totaal niet-actief;3.6;21.5
2091;Laren (NH.);Werkloosheids- en bijstandsuitk. ontv.;;
2092;Laren (NH.);Pensioenontvanger;3.1;23.2
2093;Leek;Totaal sociaal-economische categorie;13.2;17.7
2094;Leek;Totaal actief;8.0;19.9
2095;Leek;Werknemer;7.0;19.8
2096;Leek;Zelfstandige;0.9;22.6
2097;Leek;Totaal niet-actief;5.1;14.3
2098;Leek;Werkloosheids- en bijstandsuitk. ontv.;0.5;16.0
2099;Leek;Pensioenontvanger;3.4;15.6
2100;Leerdam;Totaal sociaal-economische categorie;14.3;17.6
2101;Leerdam;Totaal actief;8.9;19.9
2102;Leerdam;Werknemer;7.9;19.7
2103;Leerdam;Zelfstandige;0.9;23.7
2104;Leerdam;Totaal niet-actief;5.4;13.8
2105;Leerdam;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.1
2106;Leerdam;Pensioenontvanger;3.3;15.7
2107;Leeuwarden;Totaal sociaal-economische categorie;66.0;16.7
2108;Leeuwarden;Totaal actief;36.3;19.4
2109;Leeuwarden;Werknemer;32.4;19.0
2110;Leeuwarden;Zelfstandige;3.3;24.7
2111;Leeuwarden;Totaal niet-actief;29.7;13.5
2112;Leeuwarden;Werkloosheids- en bijstandsuitk. ontv.;5.2;11.9
2113;Leeuwarden;Pensioenontvanger;14.9;16.3
2114;Leeuwarderadeel;Totaal sociaal-economische categorie;7.1;17.5
2115;Leeuwarderadeel;Totaal actief;4.6;19.7
2116;Leeuwarderadeel;Werknemer;4.0;19.9
2117;Leeuwarderadeel;Zelfstandige;0.5;19.5
2118;Leeuwarderadeel;Totaal niet-actief;2.6;13.6
2119;Leeuwarderadeel;Werkloosheids- en bijstandsuitk. ontv.;;
2120;Leeuwarderadeel;Pensioenontvanger;1.6;15.7
2121;Leiden;Totaal sociaal-economische categorie;82.1;19.1
2122;Leiden;Totaal actief;51.6;22.3
2123;Leiden;Werknemer;46.4;22.1
2124;Leiden;Zelfstandige;4.7;25.7
2125;Leiden;Totaal niet-actief;30.5;13.6
2126;Leiden;Werkloosheids- en bijstandsuitk. ontv.;3.8;12.1
2127;Leiden;Pensioenontvanger;15.3;16.7
2128;Leiderdorp;Totaal sociaal-economische categorie;18.2;21.0
2129;Leiderdorp;Totaal actief;11.7;23.4
2130;Leiderdorp;Werknemer;10.4;23.1
2131;Leiderdorp;Zelfstandige;1.2;28.0
2132;Leiderdorp;Totaal niet-actief;6.5;16.6
2133;Leiderdorp;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.2
2134;Leiderdorp;Pensioenontvanger;4.6;19.0
2135;Leidschendam-Voorburg;Totaal sociaal-economische categorie;52.5;21.3
2136;Leidschendam-Voorburg;Totaal actief;30.5;24.5
2137;Leidschendam-Voorburg;Werknemer;27.2;24.2
2138;Leidschendam-Voorburg;Zelfstandige;3.1;27.7
2139;Leidschendam-Voorburg;Totaal niet-actief;21.9;17.0
2140;Leidschendam-Voorburg;Werkloosheids- en bijstandsuitk. ontv.;2.1;13.4
2141;Leidschendam-Voorburg;Pensioenontvanger;15.7;19.0
2142;Lelystad;Totaal sociaal-economische categorie;49.4;17.8
2143;Lelystad;Totaal actief;31.9;20.1
2144;Lelystad;Werknemer;28.5;20.0
2145;Lelystad;Zelfstandige;3.1;23.3
2146;Lelystad;Totaal niet-actief;17.4;13.4
2147;Lelystad;Werkloosheids- en bijstandsuitk. ontv.;3.0;11.8
2148;Lelystad;Pensioenontvanger;8.3;15.8
2149;Lemsterland;Totaal sociaal-economische categorie;9.0;18.1
2150;Lemsterland;Totaal actief;5.8;20.4
2151;Lemsterland;Werknemer;4.5;20.1
2152;Lemsterland;Zelfstandige;1.1;22.0
2153;Lemsterland;Totaal niet-actief;3.2;14.0
2154;Lemsterland;Werkloosheids- en bijstandsuitk. ontv.;0.4;11.8
2155;Lemsterland;Pensioenontvanger;2.1;15.4
2156;Leudal;Totaal sociaal-economische categorie;26.1;18.2
2157;Leudal;Totaal actief;17.1;20.2
2158;Leudal;Werknemer;14.5;19.8
2159;Leudal;Zelfstandige;2.4;24.2
2160;Leudal;Totaal niet-actief;9.0;14.5
2161;Leudal;Werkloosheids- en bijstandsuitk. ontv.;0.6;12.9
2162;Leudal;Pensioenontvanger;6.3;16.0
2163;Leusden;Totaal sociaal-economische categorie;19.9;21.3
2164;Leusden;Totaal actief;13.4;23.5
2165;Leusden;Werknemer;11.7;23.1
2166;Leusden;Zelfstandige;1.5;28.0
2167;Leusden;Totaal niet-actief;6.5;16.8
2168;Leusden;Werkloosheids- en bijstandsuitk. ontv.;0.5;15.2
2169;Leusden;Pensioenontvanger;4.5;19.0
2170;Liesveld;Totaal sociaal-economische categorie;6.3;19.6
2171;Liesveld;Totaal actief;4.4;21.7
2172;Liesveld;Werknemer;3.7;21.2
2173;Liesveld;Zelfstandige;0.7;26.3
2174;Liesveld;Totaal niet-actief;1.9;14.5
2175;Liesveld;Werkloosheids- en bijstandsuitk. ontv.;;
2176;Liesveld;Pensioenontvanger;1.3;16.6
2177;Lingewaal;Totaal sociaal-economische categorie;7.3;19.4
2178;Lingewaal;Totaal actief;5.1;21.8
2179;Lingewaal;Werknemer;4.3;21.0
2180;Lingewaal;Zelfstandige;0.7;27.6
2181;Lingewaal;Totaal niet-actief;2.3;14.2
2182;Lingewaal;Werkloosheids- en bijstandsuitk. ontv.;;
2183;Lingewaal;Pensioenontvanger;1.6;16.0
2184;Lingewaard;Totaal sociaal-economische categorie;31.0;18.2
2185;Lingewaard;Totaal actief;21.0;20.3
2186;Lingewaard;Werknemer;18.5;20.1
2187;Lingewaard;Zelfstandige;2.3;23.1
2188;Lingewaard;Totaal niet-actief;9.9;13.8
2189;Lingewaard;Werkloosheids- en bijstandsuitk. ontv.;0.9;13.8
2190;Lingewaard;Pensioenontvanger;6.6;15.2
2191;Lisse;Totaal sociaal-economische categorie;15.5;19.1
2192;Lisse;Totaal actief;10.4;21.1
2193;Lisse;Werknemer;9.2;20.9
2194;Lisse;Zelfstandige;1.0;25.2
2195;Lisse;Totaal niet-actief;5.1;15.1
2196;Lisse;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.7
2197;Lisse;Pensioenontvanger;3.7;17.0
2198;Lith;Totaal sociaal-economische categorie;4.5;18.4
2199;Lith;Totaal actief;3.1;20.7
2200;Lith;Werknemer;2.5;20.4
2201;Lith;Zelfstandige;0.6;22.5
2202;Lith;Totaal niet-actief;1.4;13.2
2203;Lith;Werkloosheids- en bijstandsuitk. ontv.;;
2204;Lith;Pensioenontvanger;0.8;14.3
2205;Littenseradiel;Totaal sociaal-economische categorie;7.2;18.1
2206;Littenseradiel;Totaal actief;5.0;20.1
2207;Littenseradiel;Werknemer;3.8;19.4
2208;Littenseradiel;Zelfstandige;1.1;23.5
2209;Littenseradiel;Totaal niet-actief;2.2;13.6
2210;Littenseradiel;Werkloosheids- en bijstandsuitk. ontv.;;
2211;Littenseradiel;Pensioenontvanger;1.5;14.8
2212;Lochem;Totaal sociaal-economische categorie;23.4;20.0
2213;Lochem;Totaal actief;13.7;22.3
2214;Lochem;Werknemer;10.9;21.7
2215;Lochem;Zelfstandige;2.6;25.9
2216;Lochem;Totaal niet-actief;9.7;16.7
2217;Lochem;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.9
2218;Lochem;Pensioenontvanger;7.4;18.4
2219;Loenen;Totaal sociaal-economische categorie;5.7;24.6
2220;Loenen;Totaal actief;3.7;28.1
2221;Loenen;Werknemer;3.0;27.9
2222;Loenen;Zelfstandige;0.7;29.3
2223;Loenen;Totaal niet-actief;2.0;18.1
2224;Loenen;Werkloosheids- en bijstandsuitk. ontv.;;
2225;Loenen;Pensioenontvanger;1.5;20.1
2226;Loon op Zand;Totaal sociaal-economische categorie;16.3;18.3
2227;Loon op Zand;Totaal actief;10.5;20.5
2228;Loon op Zand;Werknemer;9.3;20.4
2229;Loon op Zand;Zelfstandige;1.0;24.8
2230;Loon op Zand;Totaal niet-actief;5.8;14.3
2231;Loon op Zand;Werkloosheids- en bijstandsuitk. ontv.;0.4;13.0
2232;Loon op Zand;Pensioenontvanger;4.0;15.7
2233;Lopik;Totaal sociaal-economische categorie;9.2;19.9
2234;Lopik;Totaal actief;6.7;22.1
2235;Lopik;Werknemer;5.5;21.3
2236;Lopik;Zelfstandige;1.2;27.1
2237;Lopik;Totaal niet-actief;2.5;14.0
2238;Lopik;Werkloosheids- en bijstandsuitk. ontv.;;
2239;Lopik;Pensioenontvanger;1.7;15.6
2240;Loppersum;Totaal sociaal-economische categorie;7.3;17.3
2241;Loppersum;Totaal actief;4.6;19.6
2242;Loppersum;Werknemer;3.6;19.3
2243;Loppersum;Zelfstandige;0.9;21.6
2244;Loppersum;Totaal niet-actief;2.6;13.5
2245;Loppersum;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.3
2246;Loppersum;Pensioenontvanger;1.7;14.6
2247;Losser;Totaal sociaal-economische categorie;15.9;16.9
2248;Losser;Totaal actief;9.6;18.9
2249;Losser;Werknemer;8.4;18.7
2250;Losser;Zelfstandige;1.1;22.3
2251;Losser;Totaal niet-actief;6.3;13.7
2252;Losser;Werkloosheids- en bijstandsuitk. ontv.;0.5;14.6
2253;Losser;Pensioenontvanger;3.9;14.9
2254;Maarssen;Totaal sociaal-economische categorie;28.0;20.1
2255;Maarssen;Totaal actief;19.0;22.7
2256;Maarssen;Werknemer;16.8;22.6
2257;Maarssen;Zelfstandige;2.0;24.8
2258;Maarssen;Totaal niet-actief;9.0;14.8
2259;Maarssen;Werkloosheids- en bijstandsuitk. ontv.;0.9;13.9
2260;Maarssen;Pensioenontvanger;5.4;17.2
2261;Maasbree;Totaal sociaal-economische categorie;9.1;17.9
2262;Maasbree;Totaal actief;6.2;20.0
2263;Maasbree;Werknemer;5.4;19.5
2264;Maasbree;Zelfstandige;0.7;25.1
2265;Maasbree;Totaal niet-actief;2.9;13.5
2266;Maasbree;Werkloosheids- en bijstandsuitk. ontv.;;
2267;Maasbree;Pensioenontvanger;1.8;15.6
2268;Maasdonk;Totaal sociaal-economische categorie;7.7;18.5
2269;Maasdonk;Totaal actief;5.1;20.8
2270;Maasdonk;Werknemer;4.2;19.8
2271;Maasdonk;Zelfstandige;0.8;27.1
2272;Maasdonk;Totaal niet-actief;2.5;13.9
2273;Maasdonk;Werkloosheids- en bijstandsuitk. ontv.;;
2274;Maasdonk;Pensioenontvanger;1.7;14.7
2275;Maasdriel;Totaal sociaal-economische categorie;16.4;18.8
2276;Maasdriel;Totaal actief;11.1;21.2
2277;Maasdriel;Werknemer;9.0;21.1
2278;Maasdriel;Zelfstandige;2.0;22.9
2279;Maasdriel;Totaal niet-actief;5.2;13.7
2280;Maasdriel;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.7
2281;Maasdriel;Pensioenontvanger;3.5;15.0
2282;Maasgouw;Totaal sociaal-economische categorie;17.7;17.8
2283;Maasgouw;Totaal actief;10.6;20.4
2284;Maasgouw;Werknemer;9.0;20.0
2285;Maasgouw;Zelfstandige;1.5;24.2
2286;Maasgouw;Totaal niet-actief;7.2;14.1
2287;Maasgouw;Werkloosheids- en bijstandsuitk. ontv.;0.5;13.5
2288;Maasgouw;Pensioenontvanger;4.7;15.4
2289;Maassluis;Totaal sociaal-economische categorie;22.6;18.5
2290;Maassluis;Totaal actief;13.9;20.5
2291;Maassluis;Werknemer;12.6;20.3
2292;Maassluis;Zelfstandige;1.1;26.3
2293;Maassluis;Totaal niet-actief;8.7;15.3
2294;Maassluis;Werkloosheids- en bijstandsuitk. ontv.;1.1;15.3
2295;Maassluis;Pensioenontvanger;5.5;17.2
2296;Maastricht;Totaal sociaal-economische categorie;85.5;16.9
2297;Maastricht;Totaal actief;43.8;20.2
2298;Maastricht;Werknemer;38.9;20.3
2299;Maastricht;Zelfstandige;4.3;21.0
2300;Maastricht;Totaal niet-actief;41.7;13.5
2301;Maastricht;Werkloosheids- en bijstandsuitk. ontv.;5.4;11.4
2302;Maastricht;Pensioenontvanger;22.5;16.1
2303;Margraten;Totaal sociaal-economische categorie;9.4;18.9
2304;Margraten;Totaal actief;5.6;21.7
2305;Margraten;Werknemer;4.7;22.1
2306;Margraten;Zelfstandige;0.9;20.8
2307;Margraten;Totaal niet-actief;3.8;14.8
2308;Margraten;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.9
2309;Margraten;Pensioenontvanger;2.5;16.7
2310;Marum;Totaal sociaal-economische categorie;6.7;18.0
2311;Marum;Totaal actief;4.4;20.6
2312;Marum;Werknemer;3.7;20.4
2313;Marum;Zelfstandige;0.7;23.3
2314;Marum;Totaal niet-actief;2.3;13.0
2315;Marum;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.6
2316;Marum;Pensioenontvanger;1.5;14.1
2317;Medemblik;Totaal sociaal-economische categorie;18.3;19.2
2318;Medemblik;Totaal actief;12.4;21.4
2319;Medemblik;Werknemer;10.0;20.5
2320;Medemblik;Zelfstandige;2.2;26.5
2321;Medemblik;Totaal niet-actief;5.9;14.6
2322;Medemblik;Werkloosheids- en bijstandsuitk. ontv.;0.3;16.3
2323;Medemblik;Pensioenontvanger;3.8;16.0
2324;Meerlo-Wanssum;Totaal sociaal-economische categorie;5.5;17.2
2325;Meerlo-Wanssum;Totaal actief;3.8;18.7
2326;Meerlo-Wanssum;Werknemer;3.3;18.2
2327;Meerlo-Wanssum;Zelfstandige;0.5;22.9
2328;Meerlo-Wanssum;Totaal niet-actief;1.7;13.9
2329;Meerlo-Wanssum;Werkloosheids- en bijstandsuitk. ontv.;;
2330;Meerlo-Wanssum;Pensioenontvanger;1.2;14.9
2331;Meerssen;Totaal sociaal-economische categorie;14.1;18.7
2332;Meerssen;Totaal actief;8.3;21.4
2333;Meerssen;Werknemer;7.2;21.5
2334;Meerssen;Zelfstandige;1.1;22.9
2335;Meerssen;Totaal niet-actief;5.8;14.9
