ID;Geslacht;Persoonskenmerken;UitstromersMboMetEnZonderDiploma;Arbeidskenmerken;Studierichting;Peilmoment;Perioden;UitstromersMbo_1
6311;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;2 jaar na verlaten onderwijs;2018/'19;6460.0
6312;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;2 jaar na verlaten onderwijs;2019/'20;
6313;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;2 jaar na verlaten onderwijs;2020/'21;
6314;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;3 jaar na verlaten onderwijs;2007/'08;6450.0
6315;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;3 jaar na verlaten onderwijs;2008/'09;5900.0
6316;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;3 jaar na verlaten onderwijs;2009/'10;6140.0
6317;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;3 jaar na verlaten onderwijs;2010/'11;6610.0
6318;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;3 jaar na verlaten onderwijs;2011/'12;6900.0
6319;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;3 jaar na verlaten onderwijs;2012/'13;6710.0
6320;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;3 jaar na verlaten onderwijs;2013/'14;6990.0
6321;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;3 jaar na verlaten onderwijs;2014/'15;7130.0
6322;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;3 jaar na verlaten onderwijs;2015/'16;6550.0
6323;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;3 jaar na verlaten onderwijs;2016/'17;5660.0
6324;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;3 jaar na verlaten onderwijs;2017/'18;5860.0
6325;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;3 jaar na verlaten onderwijs;2018/'19;
6326;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;3 jaar na verlaten onderwijs;2019/'20;
6327;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;3 jaar na verlaten onderwijs;2020/'21;
6328;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;4 jaar na verlaten onderwijs;2007/'08;5520.0
6329;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;4 jaar na verlaten onderwijs;2008/'09;5120.0
6330;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;4 jaar na verlaten onderwijs;2009/'10;5670.0
6331;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;4 jaar na verlaten onderwijs;2010/'11;6190.0
6332;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;4 jaar na verlaten onderwijs;2011/'12;6350.0
6333;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;4 jaar na verlaten onderwijs;2012/'13;6140.0
6334;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;4 jaar na verlaten onderwijs;2013/'14;6160.0
6335;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;4 jaar na verlaten onderwijs;2014/'15;5950.0
6336;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;4 jaar na verlaten onderwijs;2015/'16;4690.0
6337;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;4 jaar na verlaten onderwijs;2016/'17;5130.0
6338;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;4 jaar na verlaten onderwijs;2017/'18;
6339;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;4 jaar na verlaten onderwijs;2018/'19;
6340;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;4 jaar na verlaten onderwijs;2019/'20;
6341;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;4 jaar na verlaten onderwijs;2020/'21;
6342;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;5 jaar na verlaten onderwijs;2007/'08;4770.0
6343;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;5 jaar na verlaten onderwijs;2008/'09;4780.0
6344;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;5 jaar na verlaten onderwijs;2009/'10;5370.0
6345;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;5 jaar na verlaten onderwijs;2010/'11;5860.0
6346;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;5 jaar na verlaten onderwijs;2011/'12;5910.0
6347;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;5 jaar na verlaten onderwijs;2012/'13;5580.0
6348;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;5 jaar na verlaten onderwijs;2013/'14;5410.0
6349;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;5 jaar na verlaten onderwijs;2014/'15;4340.0
6350;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;5 jaar na verlaten onderwijs;2015/'16;4350.0
6351;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;5 jaar na verlaten onderwijs;2016/'17;
6352;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;5 jaar na verlaten onderwijs;2017/'18;
6353;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;5 jaar na verlaten onderwijs;2018/'19;
6354;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;5 jaar na verlaten onderwijs;2019/'20;
6355;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;5 jaar na verlaten onderwijs;2020/'21;
6356;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2007/'08;3860.0
6357;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2008/'09;3650.0
6358;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2009/'10;3070.0
6359;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2010/'11;3270.0
6360;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2011/'12;
6361;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2012/'13;
6362;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2013/'14;
6363;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2014/'15;
6364;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2015/'16;
6365;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2016/'17;
6366;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2017/'18;
6367;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2018/'19;
6368;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2019/'20;
6369;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;04 Recht, administratie, handel en za...;10 jaar na verlaten onderwijs;2020/'21;
6370;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2007/'08;170.0
6371;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2008/'09;150.0
6372;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2009/'10;140.0
6373;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2010/'11;140.0
6374;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2011/'12;120.0
6375;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2012/'13;120.0
6376;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2013/'14;180.0
6377;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2014/'15;250.0
6378;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2015/'16;260.0
6379;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2016/'17;350.0
6380;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2017/'18;360.0
6381;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2018/'19;360.0
6382;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2019/'20;230.0
6383;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;Direct na verlaten onderwijs;2020/'21;270.0
6384;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2007/'08;120.0
6385;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2008/'09;120.0
6386;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2009/'10;100.0
6387;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2010/'11;120.0
6388;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2011/'12;100.0
6389;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2012/'13;100.0
6390;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2013/'14;160.0
6391;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2014/'15;210.0
6392;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2015/'16;220.0
6393;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2016/'17;260.0
6394;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2017/'18;250.0
6395;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2018/'19;260.0
6396;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2019/'20;190.0
6397;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;1 jaar na verlaten onderwijs;2020/'21;
6398;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2007/'08;90.0
6399;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2008/'09;90.0
6400;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2009/'10;80.0
6401;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2010/'11;100.0
6402;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2011/'12;80.0
6403;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2012/'13;70.0
6404;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2013/'14;120.0
6405;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2014/'15;150.0
6406;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2015/'16;140.0
6407;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2016/'17;160.0
6408;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2017/'18;170.0
6409;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2018/'19;170.0
6410;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2019/'20;
6411;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;2 jaar na verlaten onderwijs;2020/'21;
6412;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2007/'08;60.0
6413;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2008/'09;60.0
6414;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2009/'10;50.0
6415;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2010/'11;70.0
6416;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2011/'12;60.0
6417;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2012/'13;60.0
6418;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2013/'14;80.0
6419;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2014/'15;90.0
6420;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2015/'16;110.0
6421;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2016/'17;120.0
6422;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2017/'18;120.0
6423;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2018/'19;
6424;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2019/'20;
6425;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;3 jaar na verlaten onderwijs;2020/'21;
6426;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2007/'08;60.0
6427;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2008/'09;50.0
6428;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2009/'10;50.0
6429;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2010/'11;60.0
6430;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2011/'12;40.0
6431;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2012/'13;40.0
6432;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2013/'14;60.0
6433;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2014/'15;80.0
6434;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2015/'16;70.0
6435;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2016/'17;100.0
6436;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2017/'18;
6437;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2018/'19;
6438;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2019/'20;
6439;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;4 jaar na verlaten onderwijs;2020/'21;
6440;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2007/'08;50.0
6441;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2008/'09;40.0
6442;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2009/'10;40.0
6443;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2010/'11;50.0
6444;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2011/'12;40.0
6445;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2012/'13;40.0
6446;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2013/'14;60.0
6447;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2014/'15;70.0
6448;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2015/'16;70.0
6449;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2016/'17;
6450;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2017/'18;
6451;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2018/'19;
6452;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2019/'20;
6453;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;5 jaar na verlaten onderwijs;2020/'21;
6454;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2007/'08;40.0
6455;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2008/'09;30.0
6456;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2009/'10;20.0
6457;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2010/'11;30.0
6458;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2011/'12;
6459;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2012/'13;
6460;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2013/'14;
6461;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2014/'15;
6462;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2015/'16;
6463;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2016/'17;
6464;Totaal;Totaal;Bol-vt en bbl totaal;Werknemer met flexibele arbeidsrelatie;05 Wiskunde, natuurwetenschappen;10 jaar na verlaten onderwijs;2017/'18;
