ID;Geslacht;Leeftijd;Arbeidskenmerken;LevenLangOntwikkelen;Perioden;WerkzameBeroepsbevolking15Tot75Jaar_1
5074;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt formeel onderwijs;2023;48
5075;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt formeel onderwijs;2024;46
5076;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt niet-formeel onderwijs;2013;48
5077;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt niet-formeel onderwijs;2014;49
5078;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt niet-formeel onderwijs;2015;54
5079;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt niet-formeel onderwijs;2016;54
5080;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt niet-formeel onderwijs;2017;58
5081;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt niet-formeel onderwijs;2018;59
5082;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt niet-formeel onderwijs;2019;57
5083;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt niet-formeel onderwijs;2020;62
5084;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt niet-formeel onderwijs;2021;95
5085;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt niet-formeel onderwijs;2022;90
5086;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt niet-formeel onderwijs;2023;102
5087;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt niet-formeel onderwijs;2024;108
5088;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2013;465
5089;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2014;450
5090;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2015;431
5091;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2016;448
5092;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2017;454
5093;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2018;456
5094;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2019;446
5095;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2020;476
5096;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2021;464
5097;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2022;482
5098;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2023;531
5099;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2024;549
5100;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Geen deelname leven lang ontwikkelen;2013;417
5101;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Geen deelname leven lang ontwikkelen;2014;401
5102;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Geen deelname leven lang ontwikkelen;2015;377
5103;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Geen deelname leven lang ontwikkelen;2016;394
5104;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Geen deelname leven lang ontwikkelen;2017;396
5105;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Geen deelname leven lang ontwikkelen;2018;397
5106;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Geen deelname leven lang ontwikkelen;2019;389
5107;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Geen deelname leven lang ontwikkelen;2020;414
5108;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Geen deelname leven lang ontwikkelen;2021;369
5109;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Geen deelname leven lang ontwikkelen;2022;392
5110;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Geen deelname leven lang ontwikkelen;2023;429
5111;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: zelfstandige;Geen deelname leven lang ontwikkelen;2024;442
5112;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Totaal;2013;0
5113;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Totaal;2014;0
5114;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Totaal;2015;0
5115;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Totaal;2016;0
5116;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Totaal;2017;0
5117;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Totaal;2018;0
5118;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Totaal;2019;0
5119;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Totaal;2020;0
5120;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Totaal;2021;0
5121;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Totaal;2022;0
5122;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Totaal;2023;0
5123;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Totaal;2024;0
5124;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Deelname leven lang ontwikkelen;2013;0
5125;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Deelname leven lang ontwikkelen;2014;0
5126;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Deelname leven lang ontwikkelen;2015;0
5127;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Deelname leven lang ontwikkelen;2016;0
5128;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Deelname leven lang ontwikkelen;2017;0
5129;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Deelname leven lang ontwikkelen;2018;0
5130;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Deelname leven lang ontwikkelen;2019;0
5131;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Deelname leven lang ontwikkelen;2020;0
5132;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Deelname leven lang ontwikkelen;2021;0
5133;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Deelname leven lang ontwikkelen;2022;0
5134;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Deelname leven lang ontwikkelen;2023;0
5135;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Deelname leven lang ontwikkelen;2024;0
5136;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2013;0
5137;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2014;0
5138;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2015;0
5139;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2016;0
5140;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2017;0
5141;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2018;0
5142;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2019;0
5143;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2020;0
5144;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2021;0
5145;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2022;0
5146;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2023;0
5147;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2024;0
5148;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2013;0
5149;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2014;0
5150;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2015;0
5151;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2016;0
5152;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2017;0
5153;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2018;0
5154;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2019;0
5155;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2020;0
5156;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2021;0
5157;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2022;0
5158;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2023;0
5159;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2024;0
5160;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2013;0
5161;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2014;0
5162;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2015;0
5163;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2016;0
5164;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2017;0
5165;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2018;0
5166;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2019;0
5167;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2020;0
5168;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2021;0
5169;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2022;0
5170;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2023;0
5171;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2024;0
5172;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Geen deelname leven lang ontwikkelen;2013;0
5173;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Geen deelname leven lang ontwikkelen;2014;0
5174;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Geen deelname leven lang ontwikkelen;2015;0
5175;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Geen deelname leven lang ontwikkelen;2016;0
5176;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Geen deelname leven lang ontwikkelen;2017;0
5177;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Geen deelname leven lang ontwikkelen;2018;0
5178;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Geen deelname leven lang ontwikkelen;2019;0
5179;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Geen deelname leven lang ontwikkelen;2020;0
5180;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Geen deelname leven lang ontwikkelen;2021;0
5181;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Geen deelname leven lang ontwikkelen;2022;0
5182;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Geen deelname leven lang ontwikkelen;2023;0
5183;Totaal mannen en vrouwen;25 tot 45 jaar;Werkkring: onbekend;Geen deelname leven lang ontwikkelen;2024;0
5184;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Totaal;2013;6885
5185;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Totaal;2014;6835
5186;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Totaal;2015;6887
5187;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Totaal;2016;6983
5188;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Totaal;2017;7093
5189;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Totaal;2018;7215
5190;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Totaal;2019;7326
5191;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Totaal;2020;7369
5192;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Totaal;2021;7455
5193;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Totaal;2022;7613
5194;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Totaal;2023;7728
5195;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Totaal;2024;7760
5196;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Deelname leven lang ontwikkelen;2013;1386
5197;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Deelname leven lang ontwikkelen;2014;1406
5198;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Deelname leven lang ontwikkelen;2015;1449
5199;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Deelname leven lang ontwikkelen;2016;1442
5200;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Deelname leven lang ontwikkelen;2017;1475
5201;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Deelname leven lang ontwikkelen;2018;1498
5202;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Deelname leven lang ontwikkelen;2019;1553
5203;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Deelname leven lang ontwikkelen;2020;1489
5204;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Deelname leven lang ontwikkelen;2021;2148
5205;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Deelname leven lang ontwikkelen;2022;2153
5206;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Deelname leven lang ontwikkelen;2023;2178
5207;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Deelname leven lang ontwikkelen;2024;2197
5208;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt formeel onderwijs;2013;524
5209;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt formeel onderwijs;2014;488
5210;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt formeel onderwijs;2015;490
5211;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt formeel onderwijs;2016;473
5212;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt formeel onderwijs;2017;495
5213;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt formeel onderwijs;2018;517
5214;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt formeel onderwijs;2019;564
5215;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt formeel onderwijs;2020;556
5216;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt formeel onderwijs;2021;615
5217;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt formeel onderwijs;2022;646
5218;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt formeel onderwijs;2023;664
5219;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt formeel onderwijs;2024;629
5220;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt niet-formeel onderwijs;2013;861
5221;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt niet-formeel onderwijs;2014;918
5222;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt niet-formeel onderwijs;2015;959
5223;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt niet-formeel onderwijs;2016;969
5224;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt niet-formeel onderwijs;2017;980
5225;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt niet-formeel onderwijs;2018;981
5226;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt niet-formeel onderwijs;2019;990
5227;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt niet-formeel onderwijs;2020;933
5228;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt niet-formeel onderwijs;2021;1533
5229;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt niet-formeel onderwijs;2022;1507
5230;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt niet-formeel onderwijs;2023;1514
5231;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt niet-formeel onderwijs;2024;1568
5232;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt geen formeel onderwijs;2013;6361
5233;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt geen formeel onderwijs;2014;6347
5234;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt geen formeel onderwijs;2015;6397
5235;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt geen formeel onderwijs;2016;6510
5236;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt geen formeel onderwijs;2017;6598
5237;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt geen formeel onderwijs;2018;6697
5238;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt geen formeel onderwijs;2019;6763
5239;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt geen formeel onderwijs;2020;6813
5240;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt geen formeel onderwijs;2021;6841
5241;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt geen formeel onderwijs;2022;6966
5242;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt geen formeel onderwijs;2023;7064
5243;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Volgt geen formeel onderwijs;2024;7131
5244;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Geen deelname leven lang ontwikkelen;2013;5500
5245;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Geen deelname leven lang ontwikkelen;2014;5429
5246;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Geen deelname leven lang ontwikkelen;2015;5438
5247;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Geen deelname leven lang ontwikkelen;2016;5541
5248;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Geen deelname leven lang ontwikkelen;2017;5617
5249;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Geen deelname leven lang ontwikkelen;2018;5717
5250;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Geen deelname leven lang ontwikkelen;2019;5773
5251;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Geen deelname leven lang ontwikkelen;2020;5880
5252;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Geen deelname leven lang ontwikkelen;2021;5307
5253;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Geen deelname leven lang ontwikkelen;2022;5460
5254;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Geen deelname leven lang ontwikkelen;2023;5550
5255;Totaal mannen en vrouwen;25 tot 65 jaar;Totaal personen;Geen deelname leven lang ontwikkelen;2024;5563
5256;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2013;841
5257;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2014;862
5258;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2015;940
5259;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2016;1020
5260;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2017;1088
5261;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2018;1170
5262;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2019;1165
5263;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2020;1017
5264;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2021;953
5265;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2022;1148
5266;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2023;1129
5267;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2024;1042
5268;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang ontwikkelen;2013;208
5269;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang ontwikkelen;2014;208
5270;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang ontwikkelen;2015;233
5271;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang ontwikkelen;2016;250
5272;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang ontwikkelen;2017;287
5273;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang ontwikkelen;2018;304
5274;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang ontwikkelen;2019;315
5275;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang ontwikkelen;2020;277
5276;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang ontwikkelen;2021;338
5277;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang ontwikkelen;2022;386
5278;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang ontwikkelen;2023;388
5279;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang ontwikkelen;2024;365
5280;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2013;97
5281;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2014;89
5282;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2015;92
5283;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2016;103
5284;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2017;121
5285;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2018;135
5286;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2019;143
5287;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2020;133
5288;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2021;141
5289;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2022;161
5290;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2023;159
5291;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2024;145
5292;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2013;111
5293;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2014;118
5294;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2015;141
5295;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2016;147
5296;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2017;166
5297;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2018;169
5298;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2019;173
5299;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2020;144
5300;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2021;197
5301;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2022;226
5302;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2023;230
5303;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2024;220
5304;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2013;744
5305;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2014;772
5306;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2015;848
5307;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2016;917
5308;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2017;967
