ID;Geslacht;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;CaribischNederland;Perioden;WerkzameBeroepsbevolking_1
4141;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;I Horeca;Sint-Eustatius;2014;20
4142;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;I Horeca;Sint-Eustatius;2016;50
4143;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;I Horeca;Sint-Eustatius;2018;20
4144;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;I Horeca;Sint-Eustatius;2020;20
4145;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;I Horeca;Sint-Eustatius;2022;50
4146;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;I Horeca;Saba;2012;40
4147;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;I Horeca;Saba;2014;30
4148;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;I Horeca;Saba;2016;30
4149;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;I Horeca;Saba;2018;40
4150;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;I Horeca;Saba;2020;20
4151;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;I Horeca;Saba;2022;20
4152;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;Caribisch Nederland;2012;90
4153;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;Caribisch Nederland;2014;30
4154;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;Caribisch Nederland;2016;120
4155;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;Caribisch Nederland;2018;40
4156;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;Caribisch Nederland;2020;40
4157;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;Caribisch Nederland;2022;70
4158;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;Bonaire;2012;80
4159;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;Bonaire;2014;30
4160;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;Bonaire;2016;100
4161;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;Bonaire;2018;40
4162;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;Bonaire;2020;40
4163;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;Bonaire;2022;70
4164;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;Sint-Eustatius;2012;0
4165;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;Sint-Eustatius;2014;0
4166;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;Sint-Eustatius;2016;20
4167;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;Sint-Eustatius;2018;0
4168;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;Sint-Eustatius;2020;0
4169;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;Sint-Eustatius;2022;10
4170;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;Saba;2012;10
4171;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;Saba;2014;0
4172;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;Saba;2016;10
4173;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;Saba;2018;0
4174;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;Saba;2020;0
4175;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;Saba;2022;0
4176;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;Caribisch Nederland;2012;30
4177;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;Caribisch Nederland;2014;60
4178;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;Caribisch Nederland;2016;60
4179;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;Caribisch Nederland;2018;140
4180;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;Caribisch Nederland;2020;80
4181;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;Caribisch Nederland;2022;80
4182;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;Bonaire;2012;10
4183;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;Bonaire;2014;60
4184;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;Bonaire;2016;50
4185;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;Bonaire;2018;140
4186;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;Bonaire;2020;70
4187;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;Bonaire;2022;70
4188;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;Sint-Eustatius;2012;10
4189;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;Sint-Eustatius;2014;0
4190;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;Sint-Eustatius;2016;10
4191;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;Sint-Eustatius;2018;0
4192;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;Sint-Eustatius;2020;10
4193;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;Sint-Eustatius;2022;10
4194;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;Saba;2012;10
4195;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;Saba;2014;0
4196;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;Saba;2016;0
4197;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;Saba;2018;0
4198;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;Saba;2020;0
4199;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;Saba;2022;0
4200;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;Caribisch Nederland;2012;10
4201;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;Caribisch Nederland;2014;0
4202;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;Caribisch Nederland;2016;10
4203;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;Caribisch Nederland;2018;0
4204;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;Caribisch Nederland;2020;20
4205;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;Caribisch Nederland;2022;10
4206;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;Bonaire;2012;10
4207;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;Bonaire;2014;0
4208;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;Bonaire;2016;10
4209;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;Bonaire;2018;0
4210;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;Bonaire;2020;20
4211;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;Bonaire;2022;10
4212;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;Sint-Eustatius;2012;0
4213;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;Sint-Eustatius;2014;0
4214;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;Sint-Eustatius;2016;0
4215;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;Sint-Eustatius;2018;0
4216;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;Sint-Eustatius;2020;0
4217;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;Sint-Eustatius;2022;0
4218;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;Saba;2012;0
4219;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;Saba;2014;0
4220;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;Saba;2016;0
4221;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;Saba;2018;0
4222;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;Saba;2020;0
4223;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;Saba;2022;0
4224;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;Caribisch Nederland;2012;80
4225;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;Caribisch Nederland;2014;50
4226;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;Caribisch Nederland;2016;70
4227;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;Caribisch Nederland;2018;30
4228;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;Caribisch Nederland;2020;70
4229;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;Caribisch Nederland;2022;80
4230;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;Bonaire;2012;70
4231;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;Bonaire;2014;10
4232;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;Bonaire;2016;70
4233;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;Bonaire;2018;20
4234;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;Bonaire;2020;70
4235;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;Bonaire;2022;80
4236;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;Sint-Eustatius;2012;10
4237;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;Sint-Eustatius;2014;40
4238;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;Sint-Eustatius;2016;10
4239;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;Sint-Eustatius;2018;10
4240;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;Sint-Eustatius;2020;0
4241;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;Sint-Eustatius;2022;0
4242;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;Saba;2012;0
4243;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;Saba;2014;0
4244;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;Saba;2016;0
4245;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;Saba;2018;0
4246;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;Saba;2020;0
4247;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;Saba;2022;0
4248;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;Caribisch Nederland;2012;100
4249;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;Caribisch Nederland;2014;240
4250;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;Caribisch Nederland;2016;100
4251;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;Caribisch Nederland;2018;130
4252;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;Caribisch Nederland;2020;130
4253;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;Caribisch Nederland;2022;190
4254;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;Bonaire;2012;90
4255;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;Bonaire;2014;160
4256;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;Bonaire;2016;80
4257;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;Bonaire;2018;110
4258;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;Bonaire;2020;120
4259;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;Bonaire;2022;160
4260;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;Sint-Eustatius;2012;10
4261;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;Sint-Eustatius;2014;60
4262;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;Sint-Eustatius;2016;10
4263;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;Sint-Eustatius;2018;10
4264;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;Sint-Eustatius;2020;10
4265;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;Sint-Eustatius;2022;20
4266;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;Saba;2012;10
4267;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;Saba;2014;10
4268;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;Saba;2016;0
4269;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;Saba;2018;10
4270;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;Saba;2020;0
4271;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;Saba;2022;10
4272;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;Caribisch Nederland;2012;330
4273;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;Caribisch Nederland;2014;480
4274;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;Caribisch Nederland;2016;450
4275;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;Caribisch Nederland;2018;320
4276;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;Caribisch Nederland;2020;420
4277;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;Caribisch Nederland;2022;490
4278;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;Bonaire;2012;230
4279;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;Bonaire;2014;320
4280;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;Bonaire;2016;350
4281;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;Bonaire;2018;190
4282;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;Bonaire;2020;330
4283;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;Bonaire;2022;340
4284;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;Sint-Eustatius;2012;50
4285;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;Sint-Eustatius;2014;110
4286;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;Sint-Eustatius;2016;20
4287;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;Sint-Eustatius;2018;50
4288;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;Sint-Eustatius;2020;30
4289;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;Sint-Eustatius;2022;60
4290;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;Saba;2012;50
4291;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;Saba;2014;50
4292;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;Saba;2016;80
4293;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;Saba;2018;80
4294;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;Saba;2020;60
4295;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;Saba;2022;100
4296;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;P Onderwijs;Caribisch Nederland;2012;180
4297;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;P Onderwijs;Caribisch Nederland;2014;240
4298;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;P Onderwijs;Caribisch Nederland;2016;410
4299;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;P Onderwijs;Caribisch Nederland;2018;260
4300;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;P Onderwijs;Caribisch Nederland;2020;210
4301;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;P Onderwijs;Caribisch Nederland;2022;530
4302;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;P Onderwijs;Bonaire;2012;80
4303;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;P Onderwijs;Bonaire;2014;130
4304;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;P Onderwijs;Bonaire;2016;360
4305;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;P Onderwijs;Bonaire;2018;190
4306;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;P Onderwijs;Bonaire;2020;120
4307;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;P Onderwijs;Bonaire;2022;420
4308;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;P Onderwijs;Sint-Eustatius;2012;40
4309;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;P Onderwijs;Sint-Eustatius;2014;80
4310;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;P Onderwijs;Sint-Eustatius;2016;20
4311;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;P Onderwijs;Sint-Eustatius;2018;20
4312;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;P Onderwijs;Sint-Eustatius;2020;30
4313;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;P Onderwijs;Sint-Eustatius;2022;50
4314;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;P Onderwijs;Saba;2012;60
4315;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;P Onderwijs;Saba;2014;30
4316;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;P Onderwijs;Saba;2016;20
4317;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;P Onderwijs;Saba;2018;50
4318;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;P Onderwijs;Saba;2020;60
4319;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;P Onderwijs;Saba;2022;60
4320;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;Caribisch Nederland;2012;320
4321;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;Caribisch Nederland;2014;310
4322;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;Caribisch Nederland;2016;370
4323;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;Caribisch Nederland;2018;440
4324;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;Caribisch Nederland;2020;440
4325;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;Caribisch Nederland;2022;320
4326;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;Bonaire;2012;260
4327;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;Bonaire;2014;210
4328;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;Bonaire;2016;320
4329;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;Bonaire;2018;370
4330;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;Bonaire;2020;380
4331;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;Bonaire;2022;280
4332;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;Sint-Eustatius;2012;40
4333;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;Sint-Eustatius;2014;70
4334;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;Sint-Eustatius;2016;20
4335;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;Sint-Eustatius;2018;50
4336;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;Sint-Eustatius;2020;20
4337;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;Sint-Eustatius;2022;30
4338;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;Saba;2012;20
4339;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;Saba;2014;30
4340;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;Saba;2016;30
4341;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;Saba;2018;30
4342;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;Saba;2020;40
4343;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;Saba;2022;20
4344;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;Caribisch Nederland;2012;80
4345;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;Caribisch Nederland;2014;10
4346;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;Caribisch Nederland;2016;100
4347;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;Caribisch Nederland;2018;20
4348;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;Caribisch Nederland;2020;50
4349;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;Caribisch Nederland;2022;60
4350;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;Bonaire;2012;50
4351;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;Bonaire;2014;0
4352;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;Bonaire;2016;80
4353;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;Bonaire;2018;20
4354;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;Bonaire;2020;30
4355;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;Bonaire;2022;50
4356;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;Sint-Eustatius;2012;10
4357;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;Sint-Eustatius;2014;10
4358;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;Sint-Eustatius;2016;10
4359;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;Sint-Eustatius;2018;10
4360;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;Sint-Eustatius;2020;0
4361;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;Sint-Eustatius;2022;10
