ID;Geslacht;Leeftijd;Migratieachtergrond;Generatie;Perioden;TotaalVerdachtenVanMisdrijven_1;VerdachtenMetWoonadresInNederland_2;VerdachtenPer10000Inwoners_3;TotaalVerdachtenVanMisdrijven_4;VerdachtenMetWoonadresInNederland_5;VerdachtenPer10000Inwoners_6
6303;Totaal mannen en vrouwen;Totaal;Tunesië;2e generatie migratieachtergrond;2014;230.0;210.0;641.0;180.0;160.0;494.0
6304;Totaal mannen en vrouwen;Totaal;Tunesië;2e generatie migratieachtergrond;2015;210.0;190.0;573.0;;;
6305;Totaal mannen en vrouwen;Totaal;Tunesië;2e generatie migratieachtergrond;2016;200.0;190.0;544.0;;;
6306;Totaal mannen en vrouwen;Totaal;Tunesië;2e generatie migratieachtergrond;2017;180.0;170.0;471.0;;;
6307;Totaal mannen en vrouwen;Totaal;Tunesië;2e generatie migratieachtergrond;2018;170.0;170.0;433.0;;;
6308;Totaal mannen en vrouwen;Totaal;Tunesië;2e generatie migratieachtergrond;2019;180.0;170.0;436.0;;;
6309;Totaal mannen en vrouwen;Totaal;Tunesië;2e generatie migratieachtergrond;2020;190.0;180.0;442.0;;;
6310;Totaal mannen en vrouwen;Totaal;Tunesië;2e generatie migratieachtergrond;2021;180.0;170.0;412.0;;;
6311;Totaal mannen en vrouwen;Totaal;Tunesië;2e generatie migratieachtergrond;2022;180.0;170.0;395.0;;;
6312;Totaal mannen en vrouwen;Totaal;Tunesië;Generatie onbekend;1999;;;;20.0;;
6313;Totaal mannen en vrouwen;Totaal;Tunesië;Generatie onbekend;2000;;;;30.0;;
6314;Totaal mannen en vrouwen;Totaal;Tunesië;Generatie onbekend;2001;;;;30.0;;
6315;Totaal mannen en vrouwen;Totaal;Tunesië;Generatie onbekend;2002;;;;30.0;;
6316;Totaal mannen en vrouwen;Totaal;Tunesië;Generatie onbekend;2003;;;;40.0;;
6317;Totaal mannen en vrouwen;Totaal;Tunesië;Generatie onbekend;2004;;;;30.0;;
6318;Totaal mannen en vrouwen;Totaal;Tunesië;Generatie onbekend;2005;50.0;;;20.0;;
6319;Totaal mannen en vrouwen;Totaal;Tunesië;Generatie onbekend;2006;50.0;;;40.0;;
6320;Totaal mannen en vrouwen;Totaal;Tunesië;Generatie onbekend;2007;30.0;;;30.0;;
6321;Totaal mannen en vrouwen;Totaal;Tunesië;Generatie onbekend;2008;40.0;;;20.0;;
6322;Totaal mannen en vrouwen;Totaal;Tunesië;Generatie onbekend;2009;30.0;;;30.0;;
6323;Totaal mannen en vrouwen;Totaal;Tunesië;Generatie onbekend;2010;40.0;;;30.0;;
6324;Totaal mannen en vrouwen;Totaal;Tunesië;Generatie onbekend;2011;40.0;;;30.0;;
6325;Totaal mannen en vrouwen;Totaal;Tunesië;Generatie onbekend;2012;40.0;;;30.0;;
6326;Totaal mannen en vrouwen;Totaal;Tunesië;Generatie onbekend;2013;40.0;;;30.0;;
6327;Totaal mannen en vrouwen;Totaal;Tunesië;Generatie onbekend;2014;30.0;;;30.0;;
6328;Totaal mannen en vrouwen;Totaal;Tunesië;Generatie onbekend;2015;30.0;;;;;
6329;Totaal mannen en vrouwen;Totaal;Tunesië;Generatie onbekend;2016;80.0;;;;;
6330;Totaal mannen en vrouwen;Totaal;Tunesië;Generatie onbekend;2017;80.0;;;;;
6331;Totaal mannen en vrouwen;Totaal;Tunesië;Generatie onbekend;2018;180.0;;;;;
6332;Totaal mannen en vrouwen;Totaal;Tunesië;Generatie onbekend;2019;170.0;;;;;
6333;Totaal mannen en vrouwen;Totaal;Tunesië;Generatie onbekend;2020;200.0;;;;;
6334;Totaal mannen en vrouwen;Totaal;Tunesië;Generatie onbekend;2021;250.0;;;;;
6335;Totaal mannen en vrouwen;Totaal;Tunesië;Generatie onbekend;2022;340.0;;;;;
6336;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;1999;;;;6890.0;6220.0;279.0
6337;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2000;;;;6460.0;6030.0;259.0
6338;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2001;;;;7300.0;6780.0;279.0
6339;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2002;;;;8090.0;7460.0;294.0
6340;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2003;;;;9460.0;8700.0;329.0
6341;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2004;;;;10250.0;9500.0;348.0
6342;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2005;13650.0;12610.0;450.0;10990.0;10220.0;365.0
6343;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2006;14190.0;13000.0;454.0;11610.0;10750.0;376.0
6344;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2007;14110.0;12980.0;445.0;11490.0;10590.0;363.0
6345;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2008;13800.0;12730.0;427.0;11060.0;10270.0;344.0
6346;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2009;13540.0;12620.0;412.0;10330.0;9630.0;314.0
6347;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2010;13700.0;12680.0;405.0;9990.0;9260.0;295.0
6348;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2011;13420.0;12530.0;392.0;9930.0;9250.0;289.0
6349;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2012;12580.0;11630.0;358.0;9710.0;8980.0;276.0
6350;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2013;11680.0;10790.0;328.0;8960.0;8240.0;250.0
6351;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2014;10700.0;9950.0;300.0;7900.0;7280.0;219.0
6352;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2015;9760.0;9000.0;269.0;;;
6353;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2016;9180.0;8510.0;251.0;;;
6354;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2017;7980.0;7330.0;213.0;;;
6355;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2018;7560.0;6970.0;199.0;;;
6356;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2019;7680.0;7100.0;198.0;;;
6357;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2020;7410.0;6860.0;188.0;;;
6358;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2021;6520.0;6080.0;163.0;;;
6359;Totaal mannen en vrouwen;Totaal;Turkije;Totaal;2022;6600.0;6160.0;161.0;;;
6360;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;1999;;;;4260.0;4100.0;238.0
6361;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;2000;;;;3920.0;3770.0;214.0
6362;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;2001;;;;4330.0;4190.0;231.0
6363;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;2002;;;;4670.0;4510.0;243.0
6364;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;2003;;;;5530.0;5300.0;279.0
6365;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;2004;;;;5590.0;5340.0;278.0
6366;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;2005;6670.0;6330.0;328.0;5800.0;5510.0;286.0
6367;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;2006;6800.0;6470.0;336.0;5940.0;5630.0;292.0
6368;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;2007;6490.0;6140.0;320.0;5580.0;5240.0;273.0
6369;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;2008;6170.0;5820.0;302.0;5190.0;4900.0;254.0
6370;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;2009;5760.0;5470.0;282.0;4680.0;4420.0;228.0
6371;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;2010;5920.0;5580.0;286.0;4350.0;4090.0;210.0
6372;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;2011;5660.0;5360.0;274.0;4190.0;3960.0;203.0
6373;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;2012;5200.0;4880.0;251.0;3950.0;3730.0;191.0
6374;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;2013;4770.0;4440.0;229.0;3610.0;3370.0;174.0
6375;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;2014;4300.0;4040.0;211.0;3140.0;2940.0;154.0
6376;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;2015;3650.0;3400.0;180.0;;;
6377;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;2016;3390.0;3160.0;168.0;;;
6378;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;2017;2800.0;2590.0;138.0;;;
6379;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;2018;2570.0;2380.0;125.0;;;
6380;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;2019;2500.0;2310.0;120.0;;;
6381;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;2020;2250.0;2070.0;106.0;;;
6382;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;2021;1920.0;1790.0;91.0;;;
6383;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;2022;1880.0;1750.0;86.0;;;
6384;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1999;;;;2150.0;2120.0;419.0
6385;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;2000;;;;2290.0;2250.0;403.0
6386;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;2001;;;;2640.0;2590.0;418.0
6387;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;2002;;;;3020.0;2950.0;433.0
6388;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;2003;;;;3510.0;3400.0;455.0
6389;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;2004;;;;4310.0;4170.0;513.0
6390;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;2005;6630.0;6280.0;718.0;4880.0;4720.0;539.0
6391;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;2006;6980.0;6530.0;698.0;5390.0;5130.0;548.0
6392;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;2007;7270.0;6850.0;689.0;5640.0;5350.0;538.0
6393;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;2008;7340.0;6910.0;656.0;5620.0;5370.0;510.0
6394;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;2009;7510.0;7150.0;638.0;5420.0;5200.0;464.0
6395;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;2010;7520.0;7110.0;600.0;5420.0;5170.0;436.0
6396;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;2011;7580.0;7170.0;576.0;5540.0;5290.0;425.0
6397;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;2012;7190.0;6750.0;519.0;5560.0;5250.0;403.0
6398;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;2013;6740.0;6360.0;469.0;5160.0;4870.0;359.0
6399;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;2014;6240.0;5910.0;420.0;4560.0;4340.0;308.0
6400;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;2015;5950.0;5610.0;385.0;;;
6401;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;2016;5680.0;5350.0;355.0;;;
6402;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;2017;5050.0;4730.0;304.0;;;
6403;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;2018;4880.0;4590.0;285.0;;;
6404;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;2019;5040.0;4790.0;288.0;;;
6405;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;2020;5060.0;4800.0;280.0;;;
6406;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;2021;4490.0;4290.0;243.0;;;
6407;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;2022;4570.0;4410.0;243.0;;;
6408;Totaal mannen en vrouwen;Totaal;Turkije;Generatie onbekend;1999;;;;480.0;;
6409;Totaal mannen en vrouwen;Totaal;Turkije;Generatie onbekend;2000;;;;250.0;;
6410;Totaal mannen en vrouwen;Totaal;Turkije;Generatie onbekend;2001;;;;330.0;;
6411;Totaal mannen en vrouwen;Totaal;Turkije;Generatie onbekend;2002;;;;400.0;;
6412;Totaal mannen en vrouwen;Totaal;Turkije;Generatie onbekend;2003;;;;420.0;;
6413;Totaal mannen en vrouwen;Totaal;Turkije;Generatie onbekend;2004;;;;350.0;;
6414;Totaal mannen en vrouwen;Totaal;Turkije;Generatie onbekend;2005;340.0;;;310.0;;
6415;Totaal mannen en vrouwen;Totaal;Turkije;Generatie onbekend;2006;410.0;;;280.0;;
6416;Totaal mannen en vrouwen;Totaal;Turkije;Generatie onbekend;2007;360.0;;;270.0;;
6417;Totaal mannen en vrouwen;Totaal;Turkije;Generatie onbekend;2008;300.0;;;260.0;;
6418;Totaal mannen en vrouwen;Totaal;Turkije;Generatie onbekend;2009;270.0;;;240.0;;
6419;Totaal mannen en vrouwen;Totaal;Turkije;Generatie onbekend;2010;260.0;;;220.0;;
6420;Totaal mannen en vrouwen;Totaal;Turkije;Generatie onbekend;2011;180.0;;;200.0;;
6421;Totaal mannen en vrouwen;Totaal;Turkije;Generatie onbekend;2012;190.0;;;200.0;;
6422;Totaal mannen en vrouwen;Totaal;Turkije;Generatie onbekend;2013;170.0;;;190.0;;
6423;Totaal mannen en vrouwen;Totaal;Turkije;Generatie onbekend;2014;160.0;;;200.0;;
6424;Totaal mannen en vrouwen;Totaal;Turkije;Generatie onbekend;2015;160.0;;;;;
6425;Totaal mannen en vrouwen;Totaal;Turkije;Generatie onbekend;2016;110.0;;;;;
6426;Totaal mannen en vrouwen;Totaal;Turkije;Generatie onbekend;2017;130.0;;;;;
6427;Totaal mannen en vrouwen;Totaal;Turkije;Generatie onbekend;2018;110.0;;;;;
6428;Totaal mannen en vrouwen;Totaal;Turkije;Generatie onbekend;2019;140.0;;;;;
6429;Totaal mannen en vrouwen;Totaal;Turkije;Generatie onbekend;2020;110.0;;;;;
6430;Totaal mannen en vrouwen;Totaal;Turkije;Generatie onbekend;2021;120.0;;;;;
6431;Totaal mannen en vrouwen;Totaal;Turkije;Generatie onbekend;2022;150.0;;;;;
6432;Totaal mannen en vrouwen;Totaal;Venezuela;Totaal;1999;;;;70.0;40.0;178.0
6433;Totaal mannen en vrouwen;Totaal;Venezuela;Totaal;2000;;;;80.0;30.0;120.0
6434;Totaal mannen en vrouwen;Totaal;Venezuela;Totaal;2001;;;;90.0;30.0;126.0
6435;Totaal mannen en vrouwen;Totaal;Venezuela;Totaal;2002;;;;150.0;60.0;216.0
6436;Totaal mannen en vrouwen;Totaal;Venezuela;Totaal;2003;;;;250.0;60.0;205.0
6437;Totaal mannen en vrouwen;Totaal;Venezuela;Totaal;2004;;;;260.0;50.0;171.0
6438;Totaal mannen en vrouwen;Totaal;Venezuela;Totaal;2005;110.0;80.0;242.0;150.0;70.0;214.0
6439;Totaal mannen en vrouwen;Totaal;Venezuela;Totaal;2006;120.0;90.0;278.0;150.0;80.0;242.0
6440;Totaal mannen en vrouwen;Totaal;Venezuela;Totaal;2007;120.0;90.0;258.0;100.0;70.0;195.0
6441;Totaal mannen en vrouwen;Totaal;Venezuela;Totaal;2008;130.0;100.0;282.0;160.0;90.0;255.0
6442;Totaal mannen en vrouwen;Totaal;Venezuela;Totaal;2009;120.0;90.0;243.0;110.0;70.0;194.0
6443;Totaal mannen en vrouwen;Totaal;Venezuela;Totaal;2010;150.0;120.0;305.0;120.0;80.0;205.0
6444;Totaal mannen en vrouwen;Totaal;Venezuela;Totaal;2011;120.0;100.0;236.0;110.0;70.0;172.0
6445;Totaal mannen en vrouwen;Totaal;Venezuela;Totaal;2012;130.0;100.0;226.0;110.0;70.0;169.0
6446;Totaal mannen en vrouwen;Totaal;Venezuela;Totaal;2013;110.0;80.0;173.0;80.0;60.0;130.0
6447;Totaal mannen en vrouwen;Totaal;Venezuela;Totaal;2014;110.0;90.0;192.0;90.0;60.0;132.0
6448;Totaal mannen en vrouwen;Totaal;Venezuela;Totaal;2015;100.0;80.0;167.0;;;
6449;Totaal mannen en vrouwen;Totaal;Venezuela;Totaal;2016;100.0;80.0;155.0;;;
6450;Totaal mannen en vrouwen;Totaal;Venezuela;Totaal;2017;90.0;70.0;124.0;;;
6451;Totaal mannen en vrouwen;Totaal;Venezuela;Totaal;2018;110.0;80.0;136.0;;;
6452;Totaal mannen en vrouwen;Totaal;Venezuela;Totaal;2019;120.0;100.0;151.0;;;
6453;Totaal mannen en vrouwen;Totaal;Venezuela;Totaal;2020;100.0;80.0;107.0;;;
6454;Totaal mannen en vrouwen;Totaal;Venezuela;Totaal;2021;110.0;90.0;113.0;;;
6455;Totaal mannen en vrouwen;Totaal;Venezuela;Totaal;2022;120.0;100.0;115.0;;;
6456;Totaal mannen en vrouwen;Totaal;Venezuela;1e generatie migratieachtergrond;1999;;;;20.0;20.0;179.0
6457;Totaal mannen en vrouwen;Totaal;Venezuela;1e generatie migratieachtergrond;2000;;;;20.0;20.0;127.0
6458;Totaal mannen en vrouwen;Totaal;Venezuela;1e generatie migratieachtergrond;2001;;;;20.0;20.0;135.0
6459;Totaal mannen en vrouwen;Totaal;Venezuela;1e generatie migratieachtergrond;2002;;;;40.0;40.0;218.0
6460;Totaal mannen en vrouwen;Totaal;Venezuela;1e generatie migratieachtergrond;2003;;;;50.0;40.0;218.0
6461;Totaal mannen en vrouwen;Totaal;Venezuela;1e generatie migratieachtergrond;2004;;;;40.0;40.0;174.0
6462;Totaal mannen en vrouwen;Totaal;Venezuela;1e generatie migratieachtergrond;2005;60.0;60.0;274.0;50.0;50.0;226.0
6463;Totaal mannen en vrouwen;Totaal;Venezuela;1e generatie migratieachtergrond;2006;80.0;70.0;328.0;60.0;60.0;265.0
6464;Totaal mannen en vrouwen;Totaal;Venezuela;1e generatie migratieachtergrond;2007;70.0;60.0;292.0;50.0;50.0;207.0
6465;Totaal mannen en vrouwen;Totaal;Venezuela;1e generatie migratieachtergrond;2008;70.0;70.0;284.0;60.0;60.0;254.0
6466;Totaal mannen en vrouwen;Totaal;Venezuela;1e generatie migratieachtergrond;2009;70.0;60.0;251.0;50.0;50.0;198.0
6467;Totaal mannen en vrouwen;Totaal;Venezuela;1e generatie migratieachtergrond;2010;80.0;70.0;285.0;60.0;50.0;189.0
6468;Totaal mannen en vrouwen;Totaal;Venezuela;1e generatie migratieachtergrond;2011;70.0;70.0;250.0;50.0;50.0;190.0
6469;Totaal mannen en vrouwen;Totaal;Venezuela;1e generatie migratieachtergrond;2012;70.0;60.0;215.0;50.0;40.0;154.0
6470;Totaal mannen en vrouwen;Totaal;Venezuela;1e generatie migratieachtergrond;2013;60.0;50.0;180.0;50.0;40.0;138.0
6471;Totaal mannen en vrouwen;Totaal;Venezuela;1e generatie migratieachtergrond;2014;60.0;60.0;194.0;50.0;40.0;141.0
6472;Totaal mannen en vrouwen;Totaal;Venezuela;1e generatie migratieachtergrond;2015;70.0;60.0;187.0;;;
6473;Totaal mannen en vrouwen;Totaal;Venezuela;1e generatie migratieachtergrond;2016;60.0;50.0;147.0;;;
6474;Totaal mannen en vrouwen;Totaal;Venezuela;1e generatie migratieachtergrond;2017;60.0;50.0;127.0;;;
6475;Totaal mannen en vrouwen;Totaal;Venezuela;1e generatie migratieachtergrond;2018;60.0;50.0;127.0;;;
6476;Totaal mannen en vrouwen;Totaal;Venezuela;1e generatie migratieachtergrond;2019;70.0;60.0;131.0;;;
6477;Totaal mannen en vrouwen;Totaal;Venezuela;1e generatie migratieachtergrond;2020;60.0;50.0;89.0;;;
6478;Totaal mannen en vrouwen;Totaal;Venezuela;1e generatie migratieachtergrond;2021;60.0;50.0;95.0;;;
6479;Totaal mannen en vrouwen;Totaal;Venezuela;1e generatie migratieachtergrond;2022;70.0;60.0;96.0;;;
6480;Totaal mannen en vrouwen;Totaal;Venezuela;2e generatie migratieachtergrond;1999;;;;10.0;10.0;176.0
6481;Totaal mannen en vrouwen;Totaal;Venezuela;2e generatie migratieachtergrond;2000;;;;10.0;10.0;106.0
6482;Totaal mannen en vrouwen;Totaal;Venezuela;2e generatie migratieachtergrond;2001;;;;10.0;10.0;108.0
6483;Totaal mannen en vrouwen;Totaal;Venezuela;2e generatie migratieachtergrond;2002;;;;20.0;20.0;213.0
6484;Totaal mannen en vrouwen;Totaal;Venezuela;2e generatie migratieachtergrond;2003;;;;20.0;20.0;177.0
6485;Totaal mannen en vrouwen;Totaal;Venezuela;2e generatie migratieachtergrond;2004;;;;20.0;20.0;164.0
6486;Totaal mannen en vrouwen;Totaal;Venezuela;2e generatie migratieachtergrond;2005;20.0;20.0;182.0;20.0;20.0;190.0
6487;Totaal mannen en vrouwen;Totaal;Venezuela;2e generatie migratieachtergrond;2006;20.0;20.0;184.0;20.0;20.0;199.0
6488;Totaal mannen en vrouwen;Totaal;Venezuela;2e generatie migratieachtergrond;2007;20.0;20.0;195.0;20.0;20.0;174.0
6489;Totaal mannen en vrouwen;Totaal;Venezuela;2e generatie migratieachtergrond;2008;40.0;40.0;279.0;30.0;30.0;257.0
6490;Totaal mannen en vrouwen;Totaal;Venezuela;2e generatie migratieachtergrond;2009;30.0;30.0;227.0;30.0;30.0;186.0
6491;Totaal mannen en vrouwen;Totaal;Venezuela;2e generatie migratieachtergrond;2010;50.0;50.0;343.0;30.0;30.0;236.0
6492;Totaal mannen en vrouwen;Totaal;Venezuela;2e generatie migratieachtergrond;2011;40.0;30.0;209.0;20.0;20.0;138.0
6493;Totaal mannen en vrouwen;Totaal;Venezuela;2e generatie migratieachtergrond;2012;40.0;40.0;248.0;30.0;30.0;199.0
6494;Totaal mannen en vrouwen;Totaal;Venezuela;2e generatie migratieachtergrond;2013;30.0;30.0;160.0;20.0;20.0;114.0
6495;Totaal mannen en vrouwen;Totaal;Venezuela;2e generatie migratieachtergrond;2014;30.0;30.0;190.0;20.0;20.0;115.0
6496;Totaal mannen en vrouwen;Totaal;Venezuela;2e generatie migratieachtergrond;2015;20.0;20.0;128.0;;;
6497;Totaal mannen en vrouwen;Totaal;Venezuela;2e generatie migratieachtergrond;2016;30.0;30.0;169.0;;;
6498;Totaal mannen en vrouwen;Totaal;Venezuela;2e generatie migratieachtergrond;2017;20.0;20.0;119.0;;;
6499;Totaal mannen en vrouwen;Totaal;Venezuela;2e generatie migratieachtergrond;2018;30.0;30.0;155.0;;;
6500;Totaal mannen en vrouwen;Totaal;Venezuela;2e generatie migratieachtergrond;2019;40.0;40.0;193.0;;;
6501;Totaal mannen en vrouwen;Totaal;Venezuela;2e generatie migratieachtergrond;2020;30.0;30.0;152.0;;;
6502;Totaal mannen en vrouwen;Totaal;Venezuela;2e generatie migratieachtergrond;2021;40.0;30.0;155.0;;;
6503;Totaal mannen en vrouwen;Totaal;Venezuela;2e generatie migratieachtergrond;2022;40.0;40.0;162.0;;;
6504;Totaal mannen en vrouwen;Totaal;Venezuela;Generatie onbekend;1999;;;;30.0;;
6505;Totaal mannen en vrouwen;Totaal;Venezuela;Generatie onbekend;2000;;;;60.0;;
6506;Totaal mannen en vrouwen;Totaal;Venezuela;Generatie onbekend;2001;;;;60.0;;
6507;Totaal mannen en vrouwen;Totaal;Venezuela;Generatie onbekend;2002;;;;90.0;;
6508;Totaal mannen en vrouwen;Totaal;Venezuela;Generatie onbekend;2003;;;;190.0;;
6509;Totaal mannen en vrouwen;Totaal;Venezuela;Generatie onbekend;2004;;;;210.0;;
6510;Totaal mannen en vrouwen;Totaal;Venezuela;Generatie onbekend;2005;30.0;;;80.0;;
6511;Totaal mannen en vrouwen;Totaal;Venezuela;Generatie onbekend;2006;20.0;;;60.0;;
6512;Totaal mannen en vrouwen;Totaal;Venezuela;Generatie onbekend;2007;30.0;;;30.0;;
6513;Totaal mannen en vrouwen;Totaal;Venezuela;Generatie onbekend;2008;30.0;;;60.0;;
6514;Totaal mannen en vrouwen;Totaal;Venezuela;Generatie onbekend;2009;20.0;;;30.0;;
6515;Totaal mannen en vrouwen;Totaal;Venezuela;Generatie onbekend;2010;20.0;;;30.0;;
6516;Totaal mannen en vrouwen;Totaal;Venezuela;Generatie onbekend;2011;10.0;;;40.0;;
6517;Totaal mannen en vrouwen;Totaal;Venezuela;Generatie onbekend;2012;20.0;;;30.0;;
6518;Totaal mannen en vrouwen;Totaal;Venezuela;Generatie onbekend;2013;10.0;;;20.0;;
6519;Totaal mannen en vrouwen;Totaal;Venezuela;Generatie onbekend;2014;10.0;;;20.0;;
6520;Totaal mannen en vrouwen;Totaal;Venezuela;Generatie onbekend;2015;10.0;;;;;
6521;Totaal mannen en vrouwen;Totaal;Venezuela;Generatie onbekend;2016;10.0;;;;;
6522;Totaal mannen en vrouwen;Totaal;Venezuela;Generatie onbekend;2017;10.0;;;;;
6523;Totaal mannen en vrouwen;Totaal;Venezuela;Generatie onbekend;2018;10.0;;;;;
6524;Totaal mannen en vrouwen;Totaal;Venezuela;Generatie onbekend;2019;20.0;;;;;
6525;Totaal mannen en vrouwen;Totaal;Venezuela;Generatie onbekend;2020;10.0;;;;;
6526;Totaal mannen en vrouwen;Totaal;Venezuela;Generatie onbekend;2021;10.0;;;;;
6527;Totaal mannen en vrouwen;Totaal;Venezuela;Generatie onbekend;2022;10.0;;;;;
6528;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Totaal;1999;;;;320.0;180.0;92.0
6529;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Totaal;2000;;;;310.0;190.0;92.0
6530;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Totaal;2001;;;;350.0;200.0;92.0
6531;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Totaal;2002;;;;390.0;230.0;101.0
6532;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Totaal;2003;;;;440.0;250.0;112.0
6533;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Totaal;2004;;;;440.0;260.0;112.0
6534;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Totaal;2005;580.0;390.0;169.0;450.0;270.0;117.0
6535;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Totaal;2006;580.0;380.0;160.0;470.0;270.0;114.0
6536;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Totaal;2007;600.0;430.0;178.0;490.0;340.0;140.0
6537;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Totaal;2008;540.0;390.0;155.0;440.0;290.0;117.0
6538;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Totaal;2009;610.0;450.0;175.0;490.0;320.0;125.0
6539;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Totaal;2010;530.0;390.0;147.0;460.0;280.0;104.0
