ID;Geslacht;Leeftijd;DiagnosenGGZ;Migratieachtergrond;Perioden;PrimaireDiagnosen_1;PrimaireOfNevendiagnosen_2;PrimaireDiagnosen_3;PrimaireOfNevendiagnosen_4
3914;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;F Angststoornissen;Overige niet-westerse migratieachterg...;2016;;;1433;2171.0
3915;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;F Angststoornissen;Overige niet-westerse migratieachterg...;2017;;;1476;2222.0
3916;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;F Angststoornissen;Overige niet-westerse migratieachterg...;2018;;;1585;2377.0
3917;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;F Angststoornissen;Overige niet-westerse migratieachterg...;2019;;;1429;2123.0
3918;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;F Angststoornissen;Overige niet-westerse migratieachterg...;2020;;;1407;2071.0
3919;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;F Angststoornissen;Overige niet-westerse migratieachterg...;2021;;;1503;2218.0
3920;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Totaal;2015;;;230;384.0
3921;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Totaal;2016;;;248;409.0
3922;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Totaal;2017;;;269;446.0
3923;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Totaal;2018;;;264;448.0
3924;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Totaal;2019;;;231;379.0
3925;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Totaal;2020;;;222;361.0
3926;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Totaal;2021;;;216;358.0
3927;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Nederlandse achtergrond;2015;;;239;386.0
3928;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Nederlandse achtergrond;2016;;;260;416.0
3929;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Nederlandse achtergrond;2017;;;282;456.0
3930;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Nederlandse achtergrond;2018;;;277;461.0
3931;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Nederlandse achtergrond;2019;;;246;398.0
3932;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Nederlandse achtergrond;2020;;;238;380.0
3933;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Nederlandse achtergrond;2021;;;231;375.0
3934;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Met migratieachtergrond;2015;;;212;392.0
3935;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Met migratieachtergrond;2016;;;222;405.0
3936;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Met migratieachtergrond;2017;;;240;435.0
3937;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Met migratieachtergrond;2018;;;233;429.0
3938;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Met migratieachtergrond;2019;;;201;347.0
3939;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Met migratieachtergrond;2020;;;189;327.0
3940;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Met migratieachtergrond;2021;;;184;328.0
3941;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Westerse migratieachtergrond;2015;;;211;354.0
3942;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Westerse migratieachtergrond;2016;;;215;367.0
3943;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Westerse migratieachtergrond;2017;;;235;396.0
3944;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Westerse migratieachtergrond;2018;;;238;408.0
3945;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Westerse migratieachtergrond;2019;;;202;333.0
3946;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Westerse migratieachtergrond;2020;;;183;310.0
3947;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Westerse migratieachtergrond;2021;;;181;310.0
3948;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Niet-westerse migratieachtergrond;2015;;;211;425.0
3949;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Niet-westerse migratieachtergrond;2016;;;226;436.0
3950;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Niet-westerse migratieachtergrond;2017;;;244;467.0
3951;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Niet-westerse migratieachtergrond;2018;;;229;445.0
3952;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Niet-westerse migratieachtergrond;2019;;;199;358.0
3953;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Niet-westerse migratieachtergrond;2020;;;192;339.0
3954;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Niet-westerse migratieachtergrond;2021;;;186;341.0
3955;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Marokko;2015;;;287;596.0
3956;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Marokko;2016;;;297;602.0
3957;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Marokko;2017;;;328;648.0
3958;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Marokko;2018;;;306;604.0
3959;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Marokko;2019;;;252;466.0
3960;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Marokko;2020;;;276;486.0
3961;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Marokko;2021;;;281;507.0
3962;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Turkije;2015;;;289;614.0
3963;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Turkije;2016;;;306;620.0
3964;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Turkije;2017;;;340;674.0
3965;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Turkije;2018;;;322;632.0
3966;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Turkije;2019;;;295;539.0
3967;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Turkije;2020;;;260;489.0
3968;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Turkije;2021;;;276;520.0
3969;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Suriname;2015;;;215;430.0
3970;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Suriname;2016;;;236;449.0
3971;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Suriname;2017;;;263;502.0
3972;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Suriname;2018;;;254;482.0
3973;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Suriname;2019;;;214;373.0
3974;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Suriname;2020;;;214;350.0
3975;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Suriname;2021;;;194;350.0
3976;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;(voormalige) Nederlandse Antillen, Aruba;2015;;;190;314.0
3977;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;(voormalige) Nederlandse Antillen, Aruba;2016;;;206;339.0
3978;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;(voormalige) Nederlandse Antillen, Aruba;2017;;;210;344.0
3979;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;(voormalige) Nederlandse Antillen, Aruba;2018;;;223;404.0
3980;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;(voormalige) Nederlandse Antillen, Aruba;2019;;;215;355.0
3981;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;(voormalige) Nederlandse Antillen, Aruba;2020;;;217;343.0
3982;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;(voormalige) Nederlandse Antillen, Aruba;2021;;;158;282.0
3983;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Overige niet-westerse migratieachterg...;2015;;;131;260.0
3984;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Overige niet-westerse migratieachterg...;2016;;;147;274.0
3985;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Overige niet-westerse migratieachterg...;2017;;;153;282.0
3986;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Overige niet-westerse migratieachterg...;2018;;;140;271.0
3987;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Overige niet-westerse migratieachterg...;2019;;;123;217.0
3988;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Overige niet-westerse migratieachterg...;2020;;;114;201.0
3989;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;G Somatoforme stoornissen;Overige niet-westerse migratieachterg...;2021;;;108;193.0
3990;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Totaal;2015;;;91;187.0
3991;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Totaal;2016;;;90;187.0
3992;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Totaal;2017;;;94;191.0
3993;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Totaal;2018;;;94;189.0
3994;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Totaal;2019;;;94;187.0
3995;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Totaal;2020;;;96;190.0
3996;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Totaal;2021;;;97;195.0
3997;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Nederlandse achtergrond;2015;;;102;205.0
3998;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Nederlandse achtergrond;2016;;;102;207.0
3999;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Nederlandse achtergrond;2017;;;108;214.0
4000;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Nederlandse achtergrond;2018;;;110;214.0
4001;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Nederlandse achtergrond;2019;;;110;215.0
4002;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Nederlandse achtergrond;2020;;;114;221.0
4003;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Nederlandse achtergrond;2021;;;114;224.0
4004;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Met migratieachtergrond;2015;;;62;141.0
4005;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Met migratieachtergrond;2016;;;60;138.0
4006;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Met migratieachtergrond;2017;;;58;136.0
4007;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Met migratieachtergrond;2018;;;56;130.0
4008;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Met migratieachtergrond;2019;;;56;122.0
4009;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Met migratieachtergrond;2020;;;56;119.0
4010;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Met migratieachtergrond;2021;;;58;130.0
4011;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Westerse migratieachtergrond;2015;;;79;174.0
4012;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Westerse migratieachtergrond;2016;;;76;167.0
4013;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Westerse migratieachtergrond;2017;;;74;170.0
4014;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Westerse migratieachtergrond;2018;;;76;169.0
4015;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Westerse migratieachtergrond;2019;;;77;161.0
4016;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Westerse migratieachtergrond;2020;;;78;160.0
4017;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Westerse migratieachtergrond;2021;;;80;167.0
4018;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Niet-westerse migratieachtergrond;2015;;;49;117.0
4019;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Niet-westerse migratieachtergrond;2016;;;49;116.0
4020;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Niet-westerse migratieachtergrond;2017;;;47;112.0
4021;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Niet-westerse migratieachtergrond;2018;;;43;103.0
4022;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Niet-westerse migratieachtergrond;2019;;;40;93.0
4023;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Niet-westerse migratieachtergrond;2020;;;40;89.0
4024;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Niet-westerse migratieachtergrond;2021;;;43;103.0
4025;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Marokko;2015;;;42;118.0
4026;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Marokko;2016;;;45;119.0
4027;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Marokko;2017;;;45;113.0
4028;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Marokko;2018;;;37;95.0
4029;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Marokko;2019;;;34;84.0
4030;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Marokko;2020;;;38;90.0
4031;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Marokko;2021;;;43;97.0
4032;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Turkije;2015;;;47;115.0
4033;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Turkije;2016;;;41;109.0
4034;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Turkije;2017;;;41;102.0
4035;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Turkije;2018;;;34;89.0
4036;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Turkije;2019;;;33;77.0
4037;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Turkije;2020;;;35;75.0
4038;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Turkije;2021;;;28;68.0
4039;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Suriname;2015;;;59;147.0
4040;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Suriname;2016;;;67;153.0
4041;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Suriname;2017;;;67;150.0
4042;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Suriname;2018;;;67;139.0
4043;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Suriname;2019;;;58;136.0
4044;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Suriname;2020;;;54;125.0
4045;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Suriname;2021;;;65;153.0
4046;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;(voormalige) Nederlandse Antillen, Aruba;2015;;;90;181.0
4047;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;(voormalige) Nederlandse Antillen, Aruba;2016;;;82;177.0
4048;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;(voormalige) Nederlandse Antillen, Aruba;2017;;;80;188.0
4049;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;(voormalige) Nederlandse Antillen, Aruba;2018;;;67;165.0
4050;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;(voormalige) Nederlandse Antillen, Aruba;2019;;;66;155.0
4051;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;(voormalige) Nederlandse Antillen, Aruba;2020;;;65;136.0
4052;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;(voormalige) Nederlandse Antillen, Aruba;2021;;;61;157.0
4053;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Overige niet-westerse migratieachterg...;2015;;;42;90.0
4054;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Overige niet-westerse migratieachterg...;2016;;;42;92.0
4055;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Overige niet-westerse migratieachterg...;2017;;;38;88.0
4056;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Overige niet-westerse migratieachterg...;2018;;;36;87.0
4057;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Overige niet-westerse migratieachterg...;2019;;;35;78.0
4058;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Overige niet-westerse migratieachterg...;2020;;;34;76.0
4059;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;H Eetstoornissen;Overige niet-westerse migratieachterg...;2021;;;39;95.0
4060;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Totaal;2015;;;2;66.0
4061;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Totaal;2016;;;3;60.0
4062;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Totaal;2017;;;2;53.0
4063;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Totaal;2018;;;3;45.0
4064;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Totaal;2019;;;3;45.0
4065;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Totaal;2020;;;2;40.0
4066;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Totaal;2021;;;2;41.0
4067;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Nederlandse achtergrond;2015;;;2;66.0
4068;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Nederlandse achtergrond;2016;;;2;62.0
4069;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Nederlandse achtergrond;2017;;;2;53.0
4070;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Nederlandse achtergrond;2018;;;2;46.0
4071;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Nederlandse achtergrond;2019;;;3;48.0
4072;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Nederlandse achtergrond;2020;;;2;44.0
4073;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Nederlandse achtergrond;2021;;;2;44.0
4074;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Met migratieachtergrond;2015;;;3;68.0
4075;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Met migratieachtergrond;2016;;;4;58.0
4076;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Met migratieachtergrond;2017;;;3;53.0
4077;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Met migratieachtergrond;2018;;;4;44.0
4078;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Met migratieachtergrond;2019;;;4;37.0
4079;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Met migratieachtergrond;2020;;;2;32.0
4080;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Met migratieachtergrond;2021;;;3;35.0
4081;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Westerse migratieachtergrond;2015;;;1;65.0
4082;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Westerse migratieachtergrond;2016;;;3;54.0
4083;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Westerse migratieachtergrond;2017;;;2;52.0
4084;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Westerse migratieachtergrond;2018;;;2;46.0
4085;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Westerse migratieachtergrond;2019;;;3;38.0
4086;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Westerse migratieachtergrond;2020;;;1;32.0
4087;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Westerse migratieachtergrond;2021;;;3;36.0
4088;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Niet-westerse migratieachtergrond;2015;;;4;69.0
4089;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Niet-westerse migratieachtergrond;2016;;;5;60.0
4090;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Niet-westerse migratieachtergrond;2017;;;4;54.0
4091;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Niet-westerse migratieachtergrond;2018;;;6;43.0
4092;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Niet-westerse migratieachtergrond;2019;;;4;35.0
4093;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Niet-westerse migratieachtergrond;2020;;;3;32.0
4094;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Niet-westerse migratieachtergrond;2021;;;3;34.0
4095;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Marokko;2015;;;2;69.0
4096;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Marokko;2016;;;2;56.0
4097;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Marokko;2017;;;5;63.0
4098;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Marokko;2018;;;5;45.0
4099;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Marokko;2019;;;5;32.0
4100;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Marokko;2020;;;2;30.0
4101;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Marokko;2021;;;4;29.0
4102;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Turkije;2015;;;4;87.0
4103;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Turkije;2016;;;6;76.0
4104;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Turkije;2017;;;5;67.0
4105;Totaal mannen en vrouwen;18 tot 65 jaar, gestandaardiseerd;I Aanpassingsstoornissen;Turkije;2018;;;10;48.0
