ID;Geslacht;Herkomstgroepering;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
812;Mannen;Autochtoon / tweedegeneratieallochtoon;2044;17447;27880;-10433
813;Mannen;Autochtoon / tweedegeneratieallochtoon;2045;17492;27935;-10443
814;Mannen;Autochtoon / tweedegeneratieallochtoon;2046;17550;28006;-10456
815;Mannen;Autochtoon / tweedegeneratieallochtoon;2047;17564;28074;-10510
816;Mannen;Autochtoon / tweedegeneratieallochtoon;2048;17616;28146;-10530
817;Mannen;Autochtoon / tweedegeneratieallochtoon;2049;17666;28221;-10555
818;Mannen;Autochtoon / tweedegeneratieallochtoon;2050;17694;28304;-10610
819;Mannen;Autochtoon / tweedegeneratieallochtoon;2051;17755;28392;-10636
820;Mannen;Autochtoon / tweedegeneratieallochtoon;2052;17774;28478;-10704
821;Mannen;Autochtoon / tweedegeneratieallochtoon;2053;17810;28564;-10754
822;Mannen;Autochtoon / tweedegeneratieallochtoon;2054;17839;28648;-10809
823;Mannen;Autochtoon / tweedegeneratieallochtoon;2055;17878;28731;-10853
824;Mannen;Autochtoon / tweedegeneratieallochtoon;2056;17892;28807;-10915
825;Mannen;Autochtoon / tweedegeneratieallochtoon;2057;17896;28877;-10981
826;Mannen;Autochtoon / tweedegeneratieallochtoon;2058;17918;28944;-11026
827;Mannen;Autochtoon / tweedegeneratieallochtoon;2059;17912;28997;-11085
828;Mannen;Eerstegeneratieallochtonen;2014;74888;51287;23601
829;Mannen;Eerstegeneratieallochtonen;2015;77345;52925;24420
830;Mannen;Eerstegeneratieallochtonen;2016;79641;54726;24915
831;Mannen;Eerstegeneratieallochtonen;2017;81512;56558;24954
832;Mannen;Eerstegeneratieallochtonen;2018;80562;58144;22418
833;Mannen;Eerstegeneratieallochtonen;2019;79544;59204;20340
834;Mannen;Eerstegeneratieallochtonen;2020;77810;59583;18227
835;Mannen;Eerstegeneratieallochtonen;2021;77680;59692;17987
836;Mannen;Eerstegeneratieallochtonen;2022;77495;59849;17646
837;Mannen;Eerstegeneratieallochtonen;2023;77440;60029;17411
838;Mannen;Eerstegeneratieallochtonen;2024;77247;60204;17044
839;Mannen;Eerstegeneratieallochtonen;2025;77263;60373;16890
840;Mannen;Eerstegeneratieallochtonen;2026;77214;60523;16691
841;Mannen;Eerstegeneratieallochtonen;2027;77212;60626;16585
842;Mannen;Eerstegeneratieallochtonen;2028;77198;60696;16503
843;Mannen;Eerstegeneratieallochtonen;2029;77193;60716;16477
844;Mannen;Eerstegeneratieallochtonen;2030;77188;60903;16285
845;Mannen;Eerstegeneratieallochtonen;2031;77201;61060;16141
846;Mannen;Eerstegeneratieallochtonen;2032;77196;61196;15999
847;Mannen;Eerstegeneratieallochtonen;2033;77199;61319;15881
848;Mannen;Eerstegeneratieallochtonen;2034;77214;61435;15779
849;Mannen;Eerstegeneratieallochtonen;2035;77216;61540;15677
850;Mannen;Eerstegeneratieallochtonen;2036;77234;61630;15605
851;Mannen;Eerstegeneratieallochtonen;2037;77246;61707;15539
852;Mannen;Eerstegeneratieallochtonen;2038;77256;61766;15490
853;Mannen;Eerstegeneratieallochtonen;2039;77270;61807;15464
854;Mannen;Eerstegeneratieallochtonen;2040;77284;61843;15441
855;Mannen;Eerstegeneratieallochtonen;2041;77294;61876;15418
856;Mannen;Eerstegeneratieallochtonen;2042;77301;61908;15392
857;Mannen;Eerstegeneratieallochtonen;2043;77309;61943;15366
858;Mannen;Eerstegeneratieallochtonen;2044;77316;61973;15343
859;Mannen;Eerstegeneratieallochtonen;2045;77321;61999;15320
860;Mannen;Eerstegeneratieallochtonen;2046;77328;62019;15308
861;Mannen;Eerstegeneratieallochtonen;2047;77332;62042;15290
862;Mannen;Eerstegeneratieallochtonen;2048;77342;62060;15282
863;Mannen;Eerstegeneratieallochtonen;2049;77352;62083;15269
864;Mannen;Eerstegeneratieallochtonen;2050;77359;62106;15253
865;Mannen;Eerstegeneratieallochtonen;2051;77368;62131;15236
866;Mannen;Eerstegeneratieallochtonen;2052;77377;62155;15221
867;Mannen;Eerstegeneratieallochtonen;2053;77378;62179;15201
868;Mannen;Eerstegeneratieallochtonen;2054;77382;62200;15182
869;Mannen;Eerstegeneratieallochtonen;2055;77389;62222;15167
870;Mannen;Eerstegeneratieallochtonen;2056;77393;62243;15151
871;Mannen;Eerstegeneratieallochtonen;2057;77397;62259;15134
872;Mannen;Eerstegeneratieallochtonen;2058;77404;62281;15124
873;Mannen;Eerstegeneratieallochtonen;2059;77409;62299;15110
874;Mannen;Westerse allochtonen;2014;45707;31742;13964
875;Mannen;Westerse allochtonen;2015;45771;33120;12651
876;Mannen;Westerse allochtonen;2016;47049;34391;12658
877;Mannen;Westerse allochtonen;2017;47915;35590;12325
878;Mannen;Westerse allochtonen;2018;48532;36662;11870
879;Mannen;Westerse allochtonen;2019;48993;37601;11392
880;Mannen;Westerse allochtonen;2020;49097;38403;10694
881;Mannen;Westerse allochtonen;2021;49138;39061;10076
882;Mannen;Westerse allochtonen;2022;49081;39588;9493
883;Mannen;Westerse allochtonen;2023;48997;39999;8999
884;Mannen;Westerse allochtonen;2024;48805;40305;8500
885;Mannen;Westerse allochtonen;2025;48828;40541;8287
886;Mannen;Westerse allochtonen;2026;48813;40733;8080
887;Mannen;Westerse allochtonen;2027;48864;40881;7983
888;Mannen;Westerse allochtonen;2028;48904;40994;7911
889;Mannen;Westerse allochtonen;2029;48930;41063;7867
890;Mannen;Westerse allochtonen;2030;48954;41220;7734
891;Mannen;Westerse allochtonen;2031;48979;41355;7625
892;Mannen;Westerse allochtonen;2032;48987;41471;7516
893;Mannen;Westerse allochtonen;2033;48995;41569;7426
894;Mannen;Westerse allochtonen;2034;48997;41652;7345
895;Mannen;Westerse allochtonen;2035;49004;41718;7286
896;Mannen;Westerse allochtonen;2036;49010;41774;7237
897;Mannen;Westerse allochtonen;2037;49016;41819;7197
898;Mannen;Westerse allochtonen;2038;49020;41855;7165
899;Mannen;Westerse allochtonen;2039;49024;41885;7139
900;Mannen;Westerse allochtonen;2040;49029;41910;7119
901;Mannen;Westerse allochtonen;2041;49032;41933;7099
902;Mannen;Westerse allochtonen;2042;49035;41952;7083
903;Mannen;Westerse allochtonen;2043;49041;41969;7072
904;Mannen;Westerse allochtonen;2044;49043;41985;7058
905;Mannen;Westerse allochtonen;2045;49043;42000;7043
906;Mannen;Westerse allochtonen;2046;49044;42011;7032
907;Mannen;Westerse allochtonen;2047;49045;42024;7021
908;Mannen;Westerse allochtonen;2048;49046;42036;7010
909;Mannen;Westerse allochtonen;2049;49048;42047;7001
910;Mannen;Westerse allochtonen;2050;49051;42057;6993
911;Mannen;Westerse allochtonen;2051;49052;42068;6983
912;Mannen;Westerse allochtonen;2052;49052;42079;6973
913;Mannen;Westerse allochtonen;2053;49052;42090;6963
914;Mannen;Westerse allochtonen;2054;49052;42099;6953
915;Mannen;Westerse allochtonen;2055;49053;42109;6944
916;Mannen;Westerse allochtonen;2056;49054;42120;6935
917;Mannen;Westerse allochtonen;2057;49054;42128;6925
918;Mannen;Westerse allochtonen;2058;49055;42139;6916
919;Mannen;Westerse allochtonen;2059;49055;42148;6907
920;Mannen;Niet-westerse allochtonen ;2014;29181;19545;9637
921;Mannen;Niet-westerse allochtonen ;2015;31574;19805;11769
922;Mannen;Niet-westerse allochtonen ;2016;32592;20335;12257
923;Mannen;Niet-westerse allochtonen ;2017;33597;20968;12629
924;Mannen;Niet-westerse allochtonen ;2018;32030;21482;10548
925;Mannen;Niet-westerse allochtonen ;2019;30551;21603;8948
926;Mannen;Niet-westerse allochtonen ;2020;28713;21180;7533
927;Mannen;Niet-westerse allochtonen ;2021;28542;20631;7911
928;Mannen;Niet-westerse allochtonen ;2022;28414;20261;8153
929;Mannen;Niet-westerse allochtonen ;2023;28443;20030;8412
930;Mannen;Niet-westerse allochtonen ;2024;28442;19899;8544
931;Mannen;Niet-westerse allochtonen ;2025;28435;19832;8603
932;Mannen;Niet-westerse allochtonen ;2026;28401;19790;8611
933;Mannen;Niet-westerse allochtonen ;2027;28348;19745;8602
934;Mannen;Niet-westerse allochtonen ;2028;28294;19702;8592
935;Mannen;Niet-westerse allochtonen ;2029;28263;19653;8610
936;Mannen;Niet-westerse allochtonen ;2030;28234;19683;8551
937;Mannen;Niet-westerse allochtonen ;2031;28222;19705;8516
938;Mannen;Niet-westerse allochtonen ;2032;28209;19725;8483
939;Mannen;Niet-westerse allochtonen ;2033;28204;19750;8455
940;Mannen;Niet-westerse allochtonen ;2034;28217;19783;8434
941;Mannen;Niet-westerse allochtonen ;2035;28212;19822;8391
942;Mannen;Niet-westerse allochtonen ;2036;28224;19856;8368
943;Mannen;Niet-westerse allochtonen ;2037;28230;19888;8342
944;Mannen;Niet-westerse allochtonen ;2038;28236;19911;8325
945;Mannen;Niet-westerse allochtonen ;2039;28246;19922;8325
946;Mannen;Niet-westerse allochtonen ;2040;28255;19933;8322
947;Mannen;Niet-westerse allochtonen ;2041;28262;19943;8319
948;Mannen;Niet-westerse allochtonen ;2042;28266;19956;8309
949;Mannen;Niet-westerse allochtonen ;2043;28268;19974;8294
950;Mannen;Niet-westerse allochtonen ;2044;28273;19988;8285
951;Mannen;Niet-westerse allochtonen ;2045;28278;19999;8277
952;Mannen;Niet-westerse allochtonen ;2046;28284;20008;8276
953;Mannen;Niet-westerse allochtonen ;2047;28287;20018;8269
954;Mannen;Niet-westerse allochtonen ;2048;28296;20024;8272
955;Mannen;Niet-westerse allochtonen ;2049;28304;20036;8268
956;Mannen;Niet-westerse allochtonen ;2050;28308;20049;8260
957;Mannen;Niet-westerse allochtonen ;2051;28316;20063;8253
958;Mannen;Niet-westerse allochtonen ;2052;28325;20076;8248
959;Mannen;Niet-westerse allochtonen ;2053;28326;20089;8238
960;Mannen;Niet-westerse allochtonen ;2054;28330;20101;8229
961;Mannen;Niet-westerse allochtonen ;2055;28336;20113;8223
962;Mannen;Niet-westerse allochtonen ;2056;28339;20123;8216
963;Mannen;Niet-westerse allochtonen ;2057;28343;20131;8209
964;Mannen;Niet-westerse allochtonen ;2058;28349;20142;8208
965;Mannen;Niet-westerse allochtonen ;2059;28354;20151;8203
966;Mannen;27 EU-landen;2014;38067;25632;12435
967;Mannen;27 EU-landen;2015;38238;26989;11249
968;Mannen;27 EU-landen;2016;39336;28205;11131
969;Mannen;27 EU-landen;2017;40066;29346;10720
970;Mannen;27 EU-landen;2018;40416;30355;10061
971;Mannen;27 EU-landen;2019;40748;31228;9520
972;Mannen;27 EU-landen;2020;40866;31974;8892
973;Mannen;27 EU-landen;2021;40885;32594;8290
974;Mannen;27 EU-landen;2022;40824;33098;7726
975;Mannen;27 EU-landen;2023;40721;33496;7226
976;Mannen;27 EU-landen;2024;40506;33794;6712
977;Mannen;27 EU-landen;2025;40515;34015;6500
978;Mannen;27 EU-landen;2026;40490;34196;6294
979;Mannen;27 EU-landen;2027;40533;34339;6194
980;Mannen;27 EU-landen;2028;40562;34451;6111
981;Mannen;27 EU-landen;2029;40581;34524;6057
982;Mannen;27 EU-landen;2030;40596;34661;5935
983;Mannen;27 EU-landen;2031;40611;34777;5834
984;Mannen;27 EU-landen;2032;40619;34877;5742
985;Mannen;27 EU-landen;2033;40626;34960;5666
986;Mannen;27 EU-landen;2034;40628;35030;5598
987;Mannen;27 EU-landen;2035;40633;35085;5548
988;Mannen;27 EU-landen;2036;40637;35131;5506
989;Mannen;27 EU-landen;2037;40643;35168;5475
990;Mannen;27 EU-landen;2038;40647;35198;5449
991;Mannen;27 EU-landen;2039;40650;35222;5428
992;Mannen;27 EU-landen;2040;40653;35242;5411
993;Mannen;27 EU-landen;2041;40655;35259;5396
994;Mannen;27 EU-landen;2042;40657;35273;5384
995;Mannen;27 EU-landen;2043;40660;35286;5374
996;Mannen;27 EU-landen;2044;40662;35298;5364
997;Mannen;27 EU-landen;2045;40662;35309;5353
998;Mannen;27 EU-landen;2046;40662;35319;5343
999;Mannen;27 EU-landen;2047;40663;35328;5335
1000;Mannen;27 EU-landen;2048;40663;35336;5327
1001;Mannen;27 EU-landen;2049;40663;35345;5318
1002;Mannen;27 EU-landen;2050;40665;35352;5312
1003;Mannen;27 EU-landen;2051;40665;35360;5304
1004;Mannen;27 EU-landen;2052;40665;35368;5297
1005;Mannen;27 EU-landen;2053;40665;35376;5290
1006;Mannen;27 EU-landen;2054;40665;35383;5282
1007;Mannen;27 EU-landen;2055;40666;35390;5276
1008;Mannen;27 EU-landen;2056;40667;35398;5270
1009;Mannen;27 EU-landen;2057;40667;35405;5262
1010;Mannen;27 EU-landen;2058;40668;35412;5256
1011;Mannen;27 EU-landen;2059;40668;35419;5249
1012;Mannen;10;2014;3043;2159;884
1013;Mannen;10;2015;2992;2158;834
1014;Mannen;10;2016;3077;2153;924
1015;Mannen;10;2017;3145;2148;996
1016;Mannen;10;2018;3377;2150;1227
1017;Mannen;10;2019;3489;2167;1322
1018;Mannen;10;2020;3488;2184;1304
1019;Mannen;10;2021;3510;2196;1314
1020;Mannen;10;2022;3517;2202;1315
1021;Mannen;10;2023;3527;2204;1323
1022;Mannen;10;2024;3540;2203;1337
1023;Mannen;10;2025;3552;2201;1351
1024;Mannen;10;2026;3559;2198;1361
1025;Mannen;10;2027;3566;2192;1374
1026;Mannen;10;2028;3577;2184;1393
1027;Mannen;10;2029;3583;2173;1410
1028;Mannen;10;2030;3590;2187;1403
1029;Mannen;10;2031;3595;2200;1395
1030;Mannen;10;2032;3595;2211;1384
1031;Mannen;10;2033;3594;2221;1373
1032;Mannen;10;2034;3594;2229;1365
1033;Mannen;10;2035;3594;2236;1358
1034;Mannen;10;2036;3595;2243;1352
1035;Mannen;10;2037;3595;2249;1346
1036;Mannen;10;2038;3595;2254;1341
1037;Mannen;10;2039;3595;2259;1336
1038;Mannen;10;2040;3596;2263;1333
1039;Mannen;10;2041;3597;2267;1330
1040;Mannen;10;2042;3598;2271;1327
1041;Mannen;10;2043;3601;2275;1326
1042;Mannen;10;2044;3601;2278;1323
1043;Mannen;10;2045;3601;2282;1319
1044;Mannen;10;2046;3602;2284;1318
1045;Mannen;10;2047;3602;2287;1315
1046;Mannen;10;2048;3602;2290;1312
1047;Mannen;10;2049;3604;2292;1312
1048;Mannen;10;2050;3605;2295;1310
1049;Mannen;10;2051;3605;2297;1308
1050;Mannen;10;2052;3605;2299;1306
1051;Mannen;10;2053;3605;2301;1304
1052;Mannen;10;2054;3605;2303;1302
1053;Mannen;10;2055;3605;2305;1300
1054;Mannen;10;2056;3605;2307;1298
1055;Mannen;10;2057;3605;2308;1296
1056;Mannen;10;2058;3605;2311;1294
1057;Mannen;10;2059;3605;2313;1292
1058;Mannen;9;2014;3837;3358;478
1059;Mannen;9;2015;3806;3401;405
1060;Mannen;9;2016;3903;3474;429
1061;Mannen;9;2017;3971;3548;424
1062;Mannen;9;2018;4007;3618;389
1063;Mannen;9;2019;4032;3677;355
1064;Mannen;9;2020;4039;3727;312
1065;Mannen;9;2021;4041;3764;277
1066;Mannen;9;2022;4043;3792;251
1067;Mannen;9;2023;4055;3814;241
1068;Mannen;9;2024;4068;3835;233
1069;Mannen;9;2025;4076;3854;222
1070;Mannen;9;2026;4080;3869;211
1071;Mannen;9;2027;4083;3882;201
1072;Mannen;9;2028;4085;3892;194
1073;Mannen;9;2029;4087;3900;187
1074;Mannen;9;2030;4089;3906;183
1075;Mannen;9;2031;4094;3912;182
1076;Mannen;9;2032;4094;3918;176
1077;Mannen;9;2033;4096;3923;173
1078;Mannen;9;2034;4096;3927;169
1079;Mannen;9;2035;4098;3931;167
1080;Mannen;9;2036;4099;3934;165
1081;Mannen;9;2037;4099;3937;162
1082;Mannen;9;2038;4099;3939;160
1083;Mannen;9;2039;4100;3941;159
1084;Mannen;9;2040;4101;3943;158
1085;Mannen;9;2041;4101;3945;156
1086;Mannen;9;2042;4101;3947;154
1087;Mannen;9;2043;4101;3948;153
1088;Mannen;9;2044;4101;3949;152
1089;Mannen;9;2045;4101;3950;151
1090;Mannen;9;2046;4101;3950;151
1091;Mannen;9;2047;4101;3951;150
1092;Mannen;9;2048;4102;3952;150
1093;Mannen;9;2049;4102;3952;150
1094;Mannen;9;2050;4102;3953;149
1095;Mannen;9;2051;4103;3954;149
1096;Mannen;9;2052;4103;3955;148
1097;Mannen;9;2053;4103;3956;147
1098;Mannen;9;2054;4103;3956;147
1099;Mannen;9;2055;4103;3957;146
1100;Mannen;9;2056;4103;3958;145
1101;Mannen;9;2057;4103;3958;145
1102;Mannen;9;2058;4103;3959;144
1103;Mannen;9;2059;4103;3959;144
1104;Mannen;Indonesië;2014;760;593;167
1105;Mannen;Indonesië;2015;735;572;163
1106;Mannen;Indonesië;2016;733;559;174
1107;Mannen;Indonesië;2017;733;548;185
1108;Mannen;Indonesië;2018;732;539;193
1109;Mannen;Indonesië;2019;724;529;195
1110;Mannen;Indonesië;2020;704;518;186
1111;Mannen;Indonesië;2021;702;507;195
1112;Mannen;Indonesië;2022;697;496;201
1113;Mannen;Indonesië;2023;694;485;209
1114;Mannen;Indonesië;2024;691;473;218
1115;Mannen;Indonesië;2025;685;471;214
1116;Mannen;Indonesië;2026;684;470;214
1117;Mannen;Indonesië;2027;682;468;214
1118;Mannen;Indonesië;2028;680;467;213
1119;Mannen;Indonesië;2029;679;466;213
1120;Mannen;Indonesië;2030;679;466;213
1121;Mannen;Indonesië;2031;679;466;214
1122;Mannen;Indonesië;2032;679;465;214
1123;Mannen;Indonesië;2033;679;465;214
1124;Mannen;Indonesië;2034;679;466;213
1125;Mannen;Indonesië;2035;679;466;213
1126;Mannen;Indonesië;2036;679;466;214
1127;Mannen;Indonesië;2037;679;465;214
1128;Mannen;Indonesië;2038;679;464;215
1129;Mannen;Indonesië;2039;679;463;216
1130;Mannen;Indonesië;2040;679;462;217
1131;Mannen;Indonesië;2041;679;462;217
1132;Mannen;Indonesië;2042;679;461;218
1133;Mannen;Indonesië;2043;679;460;219
1134;Mannen;Indonesië;2044;679;460;219
1135;Mannen;Indonesië;2045;679;459;220
1136;Mannen;Indonesië;2046;679;458;220
1137;Mannen;Indonesië;2047;679;458;221
1138;Mannen;Indonesië;2048;679;458;221
1139;Mannen;Indonesië;2049;679;458;221
1140;Mannen;Indonesië;2050;679;457;222
1141;Mannen;Indonesië;2051;679;457;222
1142;Mannen;Indonesië;2052;679;457;222
1143;Mannen;Indonesië;2053;679;457;222
1144;Mannen;Indonesië;2054;679;457;222
1145;Mannen;Indonesië;2055;679;457;222
1146;Mannen;Indonesië;2056;679;457;222
1147;Mannen;Indonesië;2057;679;457;222
1148;Mannen;Indonesië;2058;679;457;222
1149;Mannen;Indonesië;2059;679;457;222
1150;Mannen;1;2014;5742;3598;2144
1151;Mannen;1;2015;5908;3643;2265
1152;Mannen;1;2016;5949;3706;2243
1153;Mannen;1;2017;5990;3769;2221
1154;Mannen;1;2018;5789;3812;1977
1155;Mannen;1;2019;5489;3810;1679
1156;Mannen;1;2020;5088;3743;1345
1157;Mannen;1;2021;5097;3659;1438
1158;Mannen;1;2022;5118;3599;1519
1159;Mannen;1;2023;5119;3563;1556
1160;Mannen;1;2024;5120;3539;1581
1161;Mannen;1;2025;5121;3520;1601
1162;Mannen;1;2026;5119;3506;1613
1163;Mannen;1;2027;5119;3492;1626
1164;Mannen;1;2028;5118;3482;1636
1165;Mannen;1;2029;5118;3473;1645
1166;Mannen;1;2030;5116;3465;1651
1167;Mannen;1;2031;5116;3455;1661
1168;Mannen;1;2032;5116;3444;1672
1169;Mannen;1;2033;5116;3433;1683
1170;Mannen;1;2034;5115;3430;1685
1171;Mannen;1;2035;5115;3430;1685
1172;Mannen;1;2036;5115;3429;1686
1173;Mannen;1;2037;5114;3429;1685
1174;Mannen;1;2038;5114;3427;1687
1175;Mannen;1;2039;5114;3424;1690
1176;Mannen;1;2040;5115;3418;1697
1177;Mannen;1;2041;5115;3414;1701
1178;Mannen;1;2042;5115;3413;1702
1179;Mannen;1;2043;5115;3414;1701
1180;Mannen;1;2044;5115;3412;1703
1181;Mannen;1;2045;5115;3410;1705
1182;Mannen;1;2046;5115;3408;1707
1183;Mannen;1;2047;5116;3407;1709
1184;Mannen;1;2048;5116;3405;1711
1185;Mannen;1;2049;5116;3405;1711
1186;Mannen;1;2050;5116;3405;1711
1187;Mannen;1;2051;5116;3406;1710
1188;Mannen;1;2052;5116;3407;1709
1189;Mannen;1;2053;5116;3407;1709
1190;Mannen;1;2054;5116;3409;1707
1191;Mannen;1;2055;5116;3410;1706
1192;Mannen;1;2056;5116;3411;1705
1193;Mannen;1;2057;5116;3412;1704
1194;Mannen;1;2058;5116;3413;1703
1195;Mannen;1;2059;5116;3414;1702
1196;Mannen;Nederlandse Antillen en Aruba;2014;1675;1209;466
1197;Mannen;Nederlandse Antillen en Aruba;2015;1744;1226;518
1198;Mannen;Nederlandse Antillen en Aruba;2016;1806;1245;561
1199;Mannen;Nederlandse Antillen en Aruba;2017;1877;1262;615
1200;Mannen;Nederlandse Antillen en Aruba;2018;1940;1278;662
1201;Mannen;Nederlandse Antillen en Aruba;2019;2005;1294;711
1202;Mannen;Nederlandse Antillen en Aruba;2020;2005;1308;697
1203;Mannen;Nederlandse Antillen en Aruba;2021;2005;1318;687
1204;Mannen;Nederlandse Antillen en Aruba;2022;2005;1327;678
1205;Mannen;Nederlandse Antillen en Aruba;2023;2005;1338;667
1206;Mannen;Nederlandse Antillen en Aruba;2024;2005;1350;656
1207;Mannen;Nederlandse Antillen en Aruba;2025;2005;1352;653
1208;Mannen;Nederlandse Antillen en Aruba;2026;2005;1354;651
1209;Mannen;Nederlandse Antillen en Aruba;2027;2005;1354;651
1210;Mannen;Nederlandse Antillen en Aruba;2028;2005;1351;654
1211;Mannen;Nederlandse Antillen en Aruba;2029;2005;1342;663
1212;Mannen;Nederlandse Antillen en Aruba;2030;2005;1331;674
1213;Mannen;Nederlandse Antillen en Aruba;2031;2005;1319;686
1214;Mannen;Nederlandse Antillen en Aruba;2032;2005;1312;692
1215;Mannen;Nederlandse Antillen en Aruba;2033;2005;1311;694
1216;Mannen;Nederlandse Antillen en Aruba;2034;2005;1315;690
1217;Mannen;Nederlandse Antillen en Aruba;2035;2005;1320;685
1218;Mannen;Nederlandse Antillen en Aruba;2036;2005;1327;678
1219;Mannen;Nederlandse Antillen en Aruba;2037;2005;1333;672
1220;Mannen;Nederlandse Antillen en Aruba;2038;2005;1337;668
1221;Mannen;Nederlandse Antillen en Aruba;2039;2005;1339;666
1222;Mannen;Nederlandse Antillen en Aruba;2040;2005;1341;664
1223;Mannen;Nederlandse Antillen en Aruba;2041;2005;1342;663
1224;Mannen;Nederlandse Antillen en Aruba;2042;2005;1343;662
1225;Mannen;Nederlandse Antillen en Aruba;2043;2005;1345;660
1226;Mannen;Nederlandse Antillen en Aruba;2044;2005;1348;657
1227;Mannen;Nederlandse Antillen en Aruba;2045;2005;1351;654
1228;Mannen;Nederlandse Antillen en Aruba;2046;2005;1353;652
1229;Mannen;Nederlandse Antillen en Aruba;2047;2005;1355;650
1230;Mannen;Nederlandse Antillen en Aruba;2048;2005;1356;649
1231;Mannen;Nederlandse Antillen en Aruba;2049;2005;1357;648
1232;Mannen;Nederlandse Antillen en Aruba;2050;2005;1358;647
1233;Mannen;Nederlandse Antillen en Aruba;2051;2005;1359;646
1234;Mannen;Nederlandse Antillen en Aruba;2052;2005;1359;646
1235;Mannen;Nederlandse Antillen en Aruba;2053;2005;1360;645
1236;Mannen;Nederlandse Antillen en Aruba;2054;2005;1360;645
1237;Mannen;Nederlandse Antillen en Aruba;2055;2005;1361;644
1238;Mannen;Nederlandse Antillen en Aruba;2056;2005;1362;643
1239;Mannen;Nederlandse Antillen en Aruba;2057;2005;1362;642
1240;Mannen;Nederlandse Antillen en Aruba;2058;2005;1363;642
1241;Mannen;Nederlandse Antillen en Aruba;2059;2005;1364;641
1242;Mannen;3;2014;14831;7734;7098
1243;Mannen;3;2015;16830;8276;8554
1244;Mannen;3;2016;17579;8992;8587
1245;Mannen;3;2017;18284;9770;8514
1246;Mannen;3;2018;16727;10421;6306
1247;Mannen;3;2019;15400;10706;4694
1248;Mannen;3;2020;14005;10515;3490
1249;Mannen;3;2021;13861;10231;3630
1250;Mannen;3;2022;13781;10071;3710
1251;Mannen;3;2023;13868;10014;3854
1252;Mannen;3;2024;13925;10034;3891
1253;Mannen;3;2025;13968;10083;3885
1254;Mannen;3;2026;13987;10144;3843
1255;Mannen;3;2027;13998;10205;3793
1256;Mannen;3;2028;14005;10263;3742
1257;Mannen;3;2029;14023;10317;3706
1258;Mannen;3;2030;14034;10372;3662
1259;Mannen;3;2031;14057;10421;3636
1260;Mannen;3;2032;14065;10463;3602
1261;Mannen;3;2033;14076;10501;3575
1262;Mannen;3;2034;14085;10532;3553
1263;Mannen;3;2035;14091;10558;3533
1264;Mannen;3;2036;14102;10576;3526
1265;Mannen;3;2037;14107;10590;3517
1266;Mannen;3;2038;14112;10598;3514
1267;Mannen;3;2039;14122;10600;3522
1268;Mannen;3;2040;14127;10603;3524
1269;Mannen;3;2041;14131;10607;3524
1270;Mannen;3;2042;14135;10609;3526
1271;Mannen;3;2043;14135;10613;3522
1272;Mannen;3;2044;14136;10615;3521
1273;Mannen;3;2045;14137;10614;3522
1274;Mannen;3;2046;14138;10612;3526
1275;Mannen;3;2047;14138;10610;3528
1276;Mannen;3;2048;14141;10608;3533
1277;Mannen;3;2049;14142;10610;3532
1278;Mannen;3;2050;14143;10613;3530
1279;Mannen;3;2051;14145;10618;3527
1280;Mannen;3;2052;14145;10623;3522
1281;Mannen;3;2053;14145;10628;3517
1282;Mannen;3;2054;14146;10633;3513
1283;Mannen;3;2055;14147;10639;3508
1284;Mannen;3;2056;14148;10644;3504
1285;Mannen;3;2057;14149;10650;3499
1286;Mannen;3;2058;14153;10656;3498
1287;Mannen;3;2059;14156;10662;3494
1288;Mannen;6;2014;3043;1889;1154
1289;Mannen;6;2015;3044;1933;1111
1290;Mannen;6;2016;3065;1993;1072
1291;Mannen;6;2017;3087;2050;1037
1292;Mannen;6;2018;3088;2095;993
1293;Mannen;6;2019;3083;2127;956
1294;Mannen;6;2020;3073;2143;930
1295;Mannen;6;2021;3074;2141;933
1296;Mannen;6;2022;3081;2161;920
1297;Mannen;6;2023;3103;2182;921
1298;Mannen;6;2024;3113;2205;908
1299;Mannen;6;2025;3128;2227;901
1300;Mannen;6;2026;3133;2249;884
1301;Mannen;6;2027;3134;2268;866
1302;Mannen;6;2028;3135;2285;850
1303;Mannen;6;2029;3137;2300;837
1304;Mannen;6;2030;3139;2313;826
1305;Mannen;6;2031;3142;2325;817
1306;Mannen;6;2032;3148;2336;812
1307;Mannen;6;2033;3153;2347;806
1308;Mannen;6;2034;3167;2358;809
1309;Mannen;6;2035;3173;2369;804
1310;Mannen;6;2036;3181;2380;801
1311;Mannen;6;2037;3186;2390;796
1312;Mannen;6;2038;3190;2399;791
1313;Mannen;6;2039;3193;2407;786
1314;Mannen;6;2040;3196;2414;782
1315;Mannen;6;2041;3199;2420;779
1316;Mannen;6;2042;3199;2425;774
1317;Mannen;6;2043;3200;2429;771
1318;Mannen;6;2044;3204;2433;771
1319;Mannen;6;2045;3207;2436;770
1320;Mannen;6;2046;3210;2440;770
1321;Mannen;6;2047;3210;2444;766
1322;Mannen;6;2048;3212;2447;765
1323;Mannen;6;2049;3216;2451;765
1324;Mannen;6;2050;3216;2455;761
1325;Mannen;6;2051;3219;2459;760
1326;Mannen;6;2052;3225;2464;761
1327;Mannen;6;2053;3225;2468;757
1328;Mannen;6;2054;3227;2472;755
1329;Mannen;6;2055;3229;2476;753
1330;Mannen;6;2056;3230;2480;750
1331;Mannen;6;2057;3233;2484;748
