ID;Geslacht;Migratieachtergrond;UitstromersHoMetEnZonderDiploma;BedrijfstakkenSBI2008;Studierichting;Peilmoment;Perioden;UitstromersHoMetWerk_1
3919;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;2 jaar na verlaten onderwijs;2010/'11;2120.0
3920;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;2 jaar na verlaten onderwijs;2011/'12;2350.0
3921;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;2 jaar na verlaten onderwijs;2012/'13;2210.0
3922;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;2 jaar na verlaten onderwijs;2013/'14;2500.0
3923;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;2 jaar na verlaten onderwijs;2014/'15;2690.0
3924;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;2 jaar na verlaten onderwijs;2015/'16;2790.0
3925;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;2 jaar na verlaten onderwijs;2016/'17;3000.0
3926;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;2 jaar na verlaten onderwijs;2017/'18;3200.0
3927;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;2 jaar na verlaten onderwijs;2018/'19;3370.0
3928;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;2 jaar na verlaten onderwijs;2019/'20;
3929;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;2 jaar na verlaten onderwijs;2020/'21;
3930;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;3 jaar na verlaten onderwijs;2006/'07;2330.0
3931;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;3 jaar na verlaten onderwijs;2007/'08;2360.0
3932;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;3 jaar na verlaten onderwijs;2008/'09;2000.0
3933;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;3 jaar na verlaten onderwijs;2009/'10;2180.0
3934;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;3 jaar na verlaten onderwijs;2010/'11;2110.0
3935;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;3 jaar na verlaten onderwijs;2011/'12;2370.0
3936;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;3 jaar na verlaten onderwijs;2012/'13;2240.0
3937;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;3 jaar na verlaten onderwijs;2013/'14;2500.0
3938;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;3 jaar na verlaten onderwijs;2014/'15;2790.0
3939;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;3 jaar na verlaten onderwijs;2015/'16;2780.0
3940;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;3 jaar na verlaten onderwijs;2016/'17;3010.0
3941;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;3 jaar na verlaten onderwijs;2017/'18;3260.0
3942;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;3 jaar na verlaten onderwijs;2018/'19;
3943;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;3 jaar na verlaten onderwijs;2019/'20;
3944;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;3 jaar na verlaten onderwijs;2020/'21;
3945;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;4 jaar na verlaten onderwijs;2006/'07;2350.0
3946;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;4 jaar na verlaten onderwijs;2007/'08;2330.0
3947;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;4 jaar na verlaten onderwijs;2008/'09;2080.0
3948;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;4 jaar na verlaten onderwijs;2009/'10;2220.0
3949;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;4 jaar na verlaten onderwijs;2010/'11;2150.0
3950;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;4 jaar na verlaten onderwijs;2011/'12;2390.0
3951;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;4 jaar na verlaten onderwijs;2012/'13;2320.0
3952;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;4 jaar na verlaten onderwijs;2013/'14;2550.0
3953;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;4 jaar na verlaten onderwijs;2014/'15;2720.0
3954;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;4 jaar na verlaten onderwijs;2015/'16;2790.0
3955;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;4 jaar na verlaten onderwijs;2016/'17;3010.0
3956;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;4 jaar na verlaten onderwijs;2017/'18;
3957;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;4 jaar na verlaten onderwijs;2018/'19;
3958;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;4 jaar na verlaten onderwijs;2019/'20;
3959;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;4 jaar na verlaten onderwijs;2020/'21;
3960;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;5 jaar na verlaten onderwijs;2006/'07;2310.0
3961;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;5 jaar na verlaten onderwijs;2007/'08;2330.0
3962;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;5 jaar na verlaten onderwijs;2008/'09;2100.0
3963;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;5 jaar na verlaten onderwijs;2009/'10;2230.0
3964;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;5 jaar na verlaten onderwijs;2010/'11;2110.0
3965;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;5 jaar na verlaten onderwijs;2011/'12;2420.0
3966;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;5 jaar na verlaten onderwijs;2012/'13;2320.0
3967;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;5 jaar na verlaten onderwijs;2013/'14;2500.0
3968;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;5 jaar na verlaten onderwijs;2014/'15;2730.0
3969;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;5 jaar na verlaten onderwijs;2015/'16;2790.0
3970;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;5 jaar na verlaten onderwijs;2016/'17;
3971;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;5 jaar na verlaten onderwijs;2017/'18;
3972;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;5 jaar na verlaten onderwijs;2018/'19;
3973;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;5 jaar na verlaten onderwijs;2019/'20;
3974;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;5 jaar na verlaten onderwijs;2020/'21;
3975;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;10 jaar na verlaten onderwijs;2006/'07;2220.0
3976;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;10 jaar na verlaten onderwijs;2007/'08;2210.0
3977;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;10 jaar na verlaten onderwijs;2008/'09;2010.0
3978;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;10 jaar na verlaten onderwijs;2009/'10;2210.0
3979;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;10 jaar na verlaten onderwijs;2010/'11;2130.0
3980;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;10 jaar na verlaten onderwijs;2011/'12;
3981;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;10 jaar na verlaten onderwijs;2012/'13;
3982;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;10 jaar na verlaten onderwijs;2013/'14;
3983;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;10 jaar na verlaten onderwijs;2014/'15;
3984;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;10 jaar na verlaten onderwijs;2015/'16;
3985;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;10 jaar na verlaten onderwijs;2016/'17;
3986;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;10 jaar na verlaten onderwijs;2017/'18;
3987;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;10 jaar na verlaten onderwijs;2018/'19;
3988;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;10 jaar na verlaten onderwijs;2019/'20;
3989;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Techniek;10 jaar na verlaten onderwijs;2020/'21;
3990;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;Direct na verlaten onderwijs;2006/'07;140.0
3991;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;Direct na verlaten onderwijs;2007/'08;130.0
3992;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;Direct na verlaten onderwijs;2008/'09;120.0
3993;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;Direct na verlaten onderwijs;2009/'10;110.0
3994;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;Direct na verlaten onderwijs;2010/'11;160.0
3995;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;Direct na verlaten onderwijs;2011/'12;160.0
3996;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;Direct na verlaten onderwijs;2012/'13;140.0
3997;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;Direct na verlaten onderwijs;2013/'14;180.0
3998;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;Direct na verlaten onderwijs;2014/'15;170.0
3999;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;Direct na verlaten onderwijs;2015/'16;200.0
4000;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;Direct na verlaten onderwijs;2016/'17;200.0
4001;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;Direct na verlaten onderwijs;2017/'18;220.0
4002;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;Direct na verlaten onderwijs;2018/'19;210.0
4003;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;Direct na verlaten onderwijs;2019/'20;160.0
4004;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;Direct na verlaten onderwijs;2020/'21;200.0
4005;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;1 jaar na verlaten onderwijs;2006/'07;110.0
4006;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;1 jaar na verlaten onderwijs;2007/'08;90.0
4007;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;1 jaar na verlaten onderwijs;2008/'09;80.0
4008;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;1 jaar na verlaten onderwijs;2009/'10;90.0
4009;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;1 jaar na verlaten onderwijs;2010/'11;130.0
4010;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;1 jaar na verlaten onderwijs;2011/'12;150.0
4011;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;1 jaar na verlaten onderwijs;2012/'13;140.0
4012;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;1 jaar na verlaten onderwijs;2013/'14;170.0
4013;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;1 jaar na verlaten onderwijs;2014/'15;200.0
4014;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;1 jaar na verlaten onderwijs;2015/'16;210.0
4015;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;1 jaar na verlaten onderwijs;2016/'17;190.0
4016;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;1 jaar na verlaten onderwijs;2017/'18;200.0
4017;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;1 jaar na verlaten onderwijs;2018/'19;190.0
4018;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;1 jaar na verlaten onderwijs;2019/'20;170.0
4019;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;1 jaar na verlaten onderwijs;2020/'21;
4020;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2006/'07;100.0
4021;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2007/'08;80.0
4022;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2008/'09;70.0
4023;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2009/'10;80.0
4024;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2010/'11;120.0
4025;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2011/'12;150.0
4026;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2012/'13;150.0
4027;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2013/'14;200.0
4028;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2014/'15;210.0
4029;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2015/'16;220.0
4030;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2016/'17;200.0
4031;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2017/'18;210.0
4032;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2018/'19;190.0
4033;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2019/'20;
4034;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;2 jaar na verlaten onderwijs;2020/'21;
4035;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2006/'07;90.0
4036;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2007/'08;90.0
4037;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2008/'09;80.0
4038;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2009/'10;90.0
4039;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2010/'11;110.0
4040;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2011/'12;150.0
4041;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2012/'13;160.0
4042;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2013/'14;200.0
4043;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2014/'15;240.0
4044;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2015/'16;220.0
4045;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2016/'17;210.0
4046;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2017/'18;210.0
4047;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2018/'19;
4048;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2019/'20;
4049;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;3 jaar na verlaten onderwijs;2020/'21;
4050;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2006/'07;90.0
4051;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2007/'08;90.0
4052;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2008/'09;80.0
4053;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2009/'10;90.0
4054;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2010/'11;110.0
4055;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2011/'12;160.0
4056;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2012/'13;160.0
4057;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2013/'14;210.0
4058;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2014/'15;220.0
4059;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2015/'16;210.0
4060;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2016/'17;230.0
4061;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2017/'18;
4062;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2018/'19;
4063;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2019/'20;
4064;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;4 jaar na verlaten onderwijs;2020/'21;
4065;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2006/'07;100.0
4066;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2007/'08;80.0
4067;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2008/'09;90.0
4068;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2009/'10;100.0
4069;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2010/'11;130.0
4070;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2011/'12;170.0
4071;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2012/'13;170.0
4072;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2013/'14;210.0
4073;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2014/'15;250.0
4074;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2015/'16;240.0
4075;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2016/'17;
4076;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2017/'18;
4077;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2018/'19;
4078;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2019/'20;
4079;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;5 jaar na verlaten onderwijs;2020/'21;
4080;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2006/'07;110.0
4081;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2007/'08;100.0
4082;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2008/'09;90.0
4083;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2009/'10;120.0
4084;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2010/'11;150.0
4085;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2011/'12;
4086;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2012/'13;
4087;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2013/'14;
4088;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2014/'15;
4089;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2015/'16;
4090;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2016/'17;
4091;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2017/'18;
4092;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2018/'19;
4093;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2019/'20;
4094;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Gezondheidszorg;10 jaar na verlaten onderwijs;2020/'21;
4095;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2006/'07;2250.0
4096;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2007/'08;2400.0
4097;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2008/'09;1760.0
4098;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2009/'10;1920.0
4099;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2010/'11;2220.0
4100;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2011/'12;2380.0
4101;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2012/'13;2030.0
4102;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2013/'14;2220.0
4103;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2014/'15;2540.0
4104;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2015/'16;2620.0
4105;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2016/'17;2800.0
4106;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2017/'18;3190.0
4107;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2018/'19;3160.0
4108;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2019/'20;2960.0
4109;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;Direct na verlaten onderwijs;2020/'21;3800.0
4110;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2006/'07;2700.0
4111;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2007/'08;2400.0
4112;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2008/'09;1970.0
4113;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2009/'10;2330.0
4114;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2010/'11;2500.0
4115;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2011/'12;2700.0
4116;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2012/'13;2450.0
4117;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2013/'14;2760.0
4118;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2014/'15;3180.0
4119;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2015/'16;3260.0
4120;Totaal;Totaal;Totaal;H+J Vervoer, informatie en communicatie;Economie;1 jaar na verlaten onderwijs;2016/'17;3420.0
