ID;SamenstellingHuishouden;OverigeKenmerken;Perioden;ParticuliereHuishoudens_1;PersonenPerHuishouden_2;PersonenMetInkomenPerHuishouden_3;PrimairInkomen_4;BrutoInkomen_5;BesteedbaarInkomen_6;GestandaardiseerdBesteedbaarInkomen_7
5326;25;124;2001;6.0;;;;;;
5327;25;124;2002;5.0;;;;;;
5328;25;124;2003;6.0;;;;;;
5329;25;124;2004;5.0;;;;;;
5330;25;124;2005;6.0;;;;;;
5331;25;124;2006;6.0;;;;;;
5332;25;124;2007;5.0;;;;;;
5333;25;124;2008;5.0;;;;;;
5334;25;124;2009;5.0;;;;;;
5335;25;124;2010;4.0;;;;;;
5336;25;124;2011;4.0;;;;;;
5337;25;124;2012;6.0;;;;;;
5338;25;124;2013;6.0;;;;;;
5339;25;124;2014;7.0;;;;;;
5340;25;125;2000;5.0;;;;;;
5341;25;125;2001;6.0;;;;;;
5342;25;125;2002;6.0;;;;;;
5343;25;125;2003;7.0;;;;;;
5344;25;125;2004;7.0;;;;;;
5345;25;125;2005;8.0;;;;;;
5346;25;125;2006;7.0;;;;;;
5347;25;125;2007;7.0;;;;;;
5348;25;125;2008;8.0;;;;;;
5349;25;125;2009;9.0;;;;;;
5350;25;125;2010;10.0;;;;;;
5351;25;125;2011;12.0;;;;;;
5352;25;125;2012;12.0;;;;;;
5353;25;125;2013;11.0;;;;;;
5354;25;125;2014;11.0;;;;;;
5355;25;126;2000;2.0;;;;;;
5356;25;126;2001;2.0;;;;;;
5357;25;126;2002;2.0;;;;;;
5358;25;126;2003;2.0;;;;;;
5359;25;126;2004;2.0;;;;;;
5360;25;126;2005;2.0;;;;;;
5361;25;126;2006;2.0;;;;;;
5362;25;126;2007;2.0;;;;;;
5363;25;126;2008;2.0;;;;;;
5364;25;126;2009;1.0;;;;;;
5365;25;126;2010;2.0;;;;;;
5366;25;126;2011;2.0;;;;;;
5367;25;126;2012;2.0;;;;;;
5368;25;126;2013;2.0;;;;;;
5369;25;126;2014;2.0;;;;;;
5370;25;127;2000;2.0;;;;;;
5371;25;127;2001;3.0;;;;;;
5372;25;127;2002;3.0;;;;;;
5373;25;127;2003;4.0;;;;;;
5374;25;127;2004;3.0;;;;;;
5375;25;127;2005;3.0;;;;;;
5376;25;127;2006;4.0;;;;;;
5377;25;127;2007;4.0;;;;;;
5378;25;127;2008;4.0;;;;;;
5379;25;127;2009;5.0;;;;;;
5380;25;127;2010;5.0;;;;;;
5381;25;127;2011;6.0;;;;;;
5382;25;127;2012;7.0;;;;;;
5383;25;127;2013;7.0;;;;;;
5384;25;127;2014;7.0;;;;;;
5385;25;128;2000;3.0;;;;;;
5386;25;128;2001;4.0;;;;;;
5387;25;128;2002;5.0;;;;;;
5388;25;128;2003;5.0;;;;;;
5389;25;128;2004;5.0;;;;;;
5390;25;128;2005;5.0;;;;;;
5391;25;128;2006;5.0;;;;;;
5392;25;128;2007;7.0;;;;;;
5393;25;128;2008;7.0;;;;;;
5394;25;128;2009;8.0;;;;;;
5395;25;128;2010;8.0;;;;;;
5396;25;128;2011;7.0;;;;;;
5397;25;128;2012;8.0;;;;;;
5398;25;128;2013;9.0;;;;;;
5399;25;128;2014;9.0;;;;;;
5400;25;129;2000;1.0;;;;;;
5401;25;129;2001;1.0;;;;;;
5402;25;129;2002;2.0;;;;;;
5403;25;129;2003;2.0;;;;;;
5404;25;129;2004;1.0;;;;;;
5405;25;129;2005;2.0;;;;;;
5406;25;129;2006;2.0;;;;;;
5407;25;129;2007;2.0;;;;;;
5408;25;129;2008;2.0;;;;;;
5409;25;129;2009;3.0;;;;;;
5410;25;129;2010;3.0;;;;;;
5411;25;129;2011;3.0;;;;;;
5412;25;129;2012;3.0;;;;;;
5413;25;129;2013;3.0;;;;;;
5414;25;129;2014;3.0;;;;;;
5415;25;130;2000;0.0;;;;;;
5416;25;130;2001;0.0;;;;;;
5417;25;130;2002;0.0;;;;;;
5418;25;130;2003;1.0;;;;;;
5419;25;130;2004;1.0;;;;;;
5420;25;130;2005;1.0;;;;;;
5421;25;130;2006;1.0;;;;;;
5422;25;130;2007;1.0;;;;;;
5423;25;130;2008;1.0;;;;;;
5424;25;130;2009;1.0;;;;;;
5425;25;130;2010;1.0;;;;;;
5426;25;130;2011;1.0;;;;;;
5427;25;130;2012;1.0;;;;;;
5428;25;130;2013;1.0;;;;;;
5429;25;130;2014;1.0;;;;;;
5430;25;131;2000;0.0;;;;;;
5431;25;131;2001;0.0;;;;;;
5432;25;131;2002;0.0;;;;;;
5433;25;131;2003;0.0;;;;;;
5434;25;131;2004;0.0;;;;;;
5435;25;131;2005;0.0;;;;;;
5436;25;131;2006;0.0;;;;;;
5437;25;131;2007;0.0;;;;;;
5438;25;131;2008;0.0;;;;;;
5439;25;131;2009;0.0;;;;;;
5440;25;131;2010;0.0;;;;;;
5441;25;131;2011;0.0;;;;;;
5442;25;131;2012;1.0;;;;;;
5443;25;131;2013;1.0;;;;;;
5444;25;131;2014;1.0;;;;;;
5445;25;132;2000;0.0;;;;;;
5446;25;132;2001;0.0;;;;;;
5447;25;132;2002;1.0;;;;;;
5448;25;132;2003;1.0;;;;;;
5449;25;132;2004;0.0;;;;;;
5450;25;132;2005;1.0;;;;;;
5451;25;132;2006;1.0;;;;;;
5452;25;132;2007;1.0;;;;;;
5453;25;132;2008;1.0;;;;;;
5454;25;132;2009;1.0;;;;;;
5455;25;132;2010;1.0;;;;;;
5456;25;132;2011;1.0;;;;;;
5457;25;132;2012;1.0;;;;;;
5458;25;132;2013;1.0;;;;;;
5459;25;132;2014;1.0;;;;;;
5460;25;133;2000;1.0;;;;;;
5461;25;133;2001;1.0;;;;;;
5462;25;133;2002;2.0;;;;;;
5463;25;133;2003;2.0;;;;;;
5464;25;133;2004;2.0;;;;;;
5465;25;133;2005;1.0;;;;;;
5466;25;133;2006;1.0;;;;;;
5467;25;133;2007;2.0;;;;;;
5468;25;133;2008;2.0;;;;;;
5469;25;133;2009;2.0;;;;;;
5470;25;133;2010;2.0;;;;;;
5471;25;133;2011;2.0;;;;;;
5472;25;133;2012;3.0;;;;;;
5473;25;133;2013;3.0;;;;;;
5474;25;133;2014;3.0;;;;;;
5475;25;142;2000;140.0;1.0;1.0;2.8;20.9;16.5;16.5
5476;25;142;2001;140.0;1.0;1.0;2.8;22.2;17.4;17.4
5477;25;142;2002;143.0;1.0;1.0;3.4;23.6;18.6;18.6
5478;25;142;2003;145.0;1.0;1.0;3.2;24.6;19.6;19.6
5479;25;142;2004;149.0;1.0;1.0;3.3;25.0;19.5;19.5
5480;25;142;2005;155.0;1.0;1.0;3.7;25.7;20.0;20.0
5481;25;142;2006;160.0;1.0;1.0;3.3;26.0;20.3;20.3
5482;25;142;2007;166.0;1.0;1.0;4.1;27.5;21.5;21.5
5483;25;142;2008;173.0;1.0;1.0;4.8;29.1;22.5;22.5
5484;25;142;2009;181.0;1.0;1.0;4.1;29.0;22.6;22.6
5485;25;142;2010;181.0;1.0;1.0;3.8;29.1;22.4;22.4
5486;25;142;2011;190.0;1.0;1.0;3.3;29.4;22.3;22.3
5487;25;142;2012;200.0;1.0;1.0;3.1;29.2;22.4;22.4
5488;25;142;2013;208.0;1.0;1.0;3.5;30.4;22.8;22.8
5489;25;142;2014;219.0;1.0;1.0;4.1;31.6;23.6;23.6
5490;25;143;2000;14.0;;;;;;
5491;25;143;2001;16.0;;;;;;
5492;25;143;2002;16.0;;;;;;
5493;25;143;2003;18.0;;;;;;
5494;25;143;2004;18.0;;;;;;
5495;25;143;2005;19.0;;;;;;
5496;25;143;2006;20.0;;;;;;
5497;25;143;2007;19.0;;;;;;
5498;25;143;2008;19.0;;;;;;
5499;25;143;2009;20.0;1.0;1.0;1.8;26.1;20.4;20.4
5500;25;143;2010;22.0;1.0;1.0;2.2;26.4;20.6;20.6
5501;25;143;2011;24.0;1.0;1.0;1.8;27.1;20.8;20.8
5502;25;143;2012;26.0;1.0;1.0;2.1;27.3;21.1;21.1
5503;25;143;2013;26.0;1.0;1.0;1.6;26.4;20.5;20.5
5504;25;143;2014;27.0;1.0;1.0;2.8;28.2;21.6;21.6
5505;25;144;2000;7.0;;;;;;
5506;25;144;2001;7.0;;;;;;
5507;25;144;2002;7.0;;;;;;
5508;25;144;2003;9.0;;;;;;
5509;25;144;2004;8.0;;;;;;
5510;25;144;2005;9.0;;;;;;
5511;25;144;2006;10.0;;;;;;
5512;25;144;2007;10.0;;;;;;
5513;25;144;2008;9.0;;;;;;
5514;25;144;2009;10.0;;;;;;
5515;25;144;2010;11.0;;;;;;
5516;25;144;2011;11.0;;;;;;
5517;25;144;2012;13.0;;;;;;
5518;25;144;2013;13.0;;;;;;
5519;25;144;2014;14.0;;;;;;
5520;25;145;2000;7.0;;;;;;
5521;25;145;2001;8.0;;;;;;
5522;25;145;2002;8.0;;;;;;
5523;25;145;2003;9.0;;;;;;
5524;25;145;2004;9.0;;;;;;
5525;25;145;2005;9.0;;;;;;
5526;25;145;2006;9.0;;;;;;
5527;25;145;2007;9.0;;;;;;
5528;25;145;2008;10.0;;;;;;
5529;25;145;2009;10.0;;;;;;
5530;25;145;2010;11.0;;;;;;
5531;25;145;2011;13.0;;;;;;
5532;25;145;2012;14.0;;;;;;
5533;25;145;2013;13.0;;;;;;
5534;25;145;2014;13.0;;;;;;
5535;25;146;2000;3.0;;;;;;
5536;25;146;2001;4.0;;;;;;
5537;25;146;2002;5.0;;;;;;
5538;25;146;2003;5.0;;;;;;
5539;25;146;2004;5.0;;;;;;
5540;25;146;2005;5.0;;;;;;
5541;25;146;2006;5.0;;;;;;
5542;25;146;2007;7.0;;;;;;
5543;25;146;2008;7.0;;;;;;
5544;25;146;2009;8.0;;;;;;
5545;25;146;2010;8.0;;;;;;
5546;25;146;2011;7.0;;;;;;
5547;25;146;2012;8.0;;;;;;
5548;25;146;2013;9.0;;;;;;
5549;25;146;2014;9.0;;;;;;
5550;25;147;2000;3.0;;;;;;
5551;25;147;2001;3.0;;;;;;
5552;25;147;2002;5.0;;;;;;
5553;25;147;2003;4.0;;;;;;
5554;25;147;2004;4.0;;;;;;
5555;25;147;2005;5.0;;;;;;
5556;25;147;2006;5.0;;;;;;
5557;25;147;2007;7.0;;;;;;
5558;25;147;2008;6.0;;;;;;
5559;25;147;2009;7.0;;;;;;
5560;25;147;2010;7.0;;;;;;
5561;25;147;2011;7.0;;;;;;
5562;25;147;2012;8.0;;;;;;
5563;25;147;2013;9.0;;;;;;
5564;25;147;2014;9.0;;;;;;
5565;25;148;2000;0.0;;;;;;
5566;25;148;2001;0.0;;;;;;
5567;25;148;2002;0.0;;;;;;
5568;25;148;2003;0.0;;;;;;
5569;25;148;2004;0.0;;;;;;
5570;25;148;2005;0.0;;;;;;
5571;25;148;2006;0.0;;;;;;
5572;25;148;2007;0.0;;;;;;
5573;25;148;2008;0.0;;;;;;
5574;25;148;2009;0.0;;;;;;
5575;25;148;2010;0.0;;;;;;
5576;25;148;2011;0.0;;;;;;
5577;25;148;2012;0.0;;;;;;
5578;25;148;2013;0.0;;;;;;
5579;25;148;2014;0.0;;;;;;
5580;25;161;2000;157.0;1.0;1.0;2.6;20.8;16.4;16.4
5581;25;161;2001;160.0;1.0;1.0;2.7;22.2;17.4;17.4
5582;25;161;2002;164.0;1.0;1.0;3.2;23.4;18.4;18.4
5583;25;161;2003;167.0;1.0;1.0;3.1;24.4;19.5;19.5
5584;25;161;2004;172.0;1.0;1.0;3.2;24.8;19.4;19.4
5585;25;161;2005;179.0;1.0;1.0;3.5;25.3;19.8;19.8
5586;25;161;2006;185.0;1.0;1.0;3.1;25.5;20.0;20.0
5587;25;161;2007;191.0;1.0;1.0;3.7;26.8;21.0;21.0
5588;25;161;2008;198.0;1.0;1.0;4.4;28.4;22.1;22.1
5589;25;161;2009;209.0;1.0;1.0;3.8;28.4;22.2;22.2
5590;25;161;2010;210.0;1.0;1.0;3.6;28.5;22.0;22.0
5591;25;161;2011;221.0;1.0;1.0;3.0;28.8;21.9;21.9
5592;25;161;2012;235.0;1.0;1.0;2.9;28.6;22.0;22.0
5593;25;161;2013;243.0;1.0;1.0;3.2;29.5;22.2;22.2
5594;25;161;2014;255.0;1.0;1.0;3.9;30.7;23.1;23.1
5595;25;162;2000;;;;;;;
5596;25;162;2001;;;;;;;
5597;25;162;2002;;;;;;;
5598;25;162;2003;;;;;;;
5599;25;162;2004;;;;;;;
5600;25;162;2005;;;;;;;
5601;25;162;2006;;;;;;;
5602;25;162;2007;;;;;;;
5603;25;162;2008;;;;;;;
5604;25;162;2009;;;;;;;
5605;25;162;2010;;;;;;;
5606;25;162;2011;;;;;;;
5607;25;162;2012;;;;;;;
5608;25;162;2013;;;;;;;
5609;25;162;2014;;;;;;;
5610;25;163;2000;;;;;;;
5611;25;163;2001;;;;;;;
5612;25;163;2002;;;;;;;
5613;25;163;2003;;;;;;;
5614;25;163;2004;;;;;;;
5615;25;163;2005;;;;;;;
5616;25;163;2006;;;;;;;
5617;25;163;2007;;;;;;;
5618;25;163;2008;;;;;;;
5619;25;163;2009;;;;;;;
5620;25;163;2010;;;;;;;
5621;25;163;2011;;;;;;;
5622;25;163;2012;;;;;;;
5623;25;163;2013;;;;;;;
5624;25;163;2014;;;;;;;
5625;25;164;2000;;;;;;;
5626;25;164;2001;;;;;;;
5627;25;164;2002;;;;;;;
5628;25;164;2003;;;;;;;
5629;25;164;2004;;;;;;;
5630;25;164;2005;;;;;;;
5631;25;164;2006;;;;;;;
5632;25;164;2007;;;;;;;
5633;25;164;2008;;;;;;;
5634;25;164;2009;;;;;;;
5635;25;164;2010;;;;;;;
5636;25;164;2011;;;;;;;
5637;25;164;2012;;;;;;;
5638;25;164;2013;;;;;;;
5639;25;164;2014;;;;;;;
5640;25;165;2000;;;;;;;
5641;25;165;2001;;;;;;;
5642;25;165;2002;;;;;;;
5643;25;165;2003;;;;;;;
5644;25;165;2004;;;;;;;
5645;25;165;2005;;;;;;;
5646;25;165;2006;;;;;;;
5647;25;165;2007;;;;;;;
5648;25;165;2008;;;;;;;
5649;25;165;2009;;;;;;;
5650;25;165;2010;;;;;;;
5651;25;165;2011;;;;;;;
5652;25;165;2012;;;;;;;
5653;25;165;2013;;;;;;;
5654;25;165;2014;;;;;;;
5655;25;171;2000;157.0;1.0;1.0;2.6;20.8;16.4;16.4
5656;25;171;2001;160.0;1.0;1.0;2.7;22.2;17.4;17.4
5657;25;171;2002;164.0;1.0;1.0;3.2;23.4;18.4;18.4
5658;25;171;2003;167.0;1.0;1.0;3.1;24.4;19.5;19.5
5659;25;171;2004;172.0;1.0;1.0;3.2;24.8;19.4;19.4
5660;25;171;2005;179.0;1.0;1.0;3.5;25.3;19.8;19.8
5661;25;171;2006;185.0;1.0;1.0;3.1;25.5;20.0;20.0
5662;25;171;2007;191.0;1.0;1.0;3.7;26.8;21.0;21.0
5663;25;171;2008;198.0;1.0;1.0;4.4;28.4;22.1;22.1
5664;25;171;2009;209.0;1.0;1.0;3.8;28.4;22.2;22.2
5665;25;171;2010;210.0;1.0;1.0;3.6;28.5;22.0;22.0
5666;25;171;2011;221.0;1.0;1.0;3.0;28.8;21.9;21.9
5667;25;171;2012;235.0;1.0;1.0;2.9;28.6;22.0;22.0
5668;25;171;2013;243.0;1.0;1.0;3.2;29.5;22.2;22.2
5669;25;171;2014;255.0;1.0;1.0;3.9;30.7;23.1;23.1
5670;25;172;2000;;;;;;;
5671;25;172;2001;;;;;;;
5672;25;172;2002;;;;;;;
5673;25;172;2003;;;;;;;
5674;25;172;2004;;;;;;;
5675;25;172;2005;;;;;;;
5676;25;172;2006;;;;;;;
5677;25;172;2007;;;;;;;
5678;25;172;2008;;;;;;;
5679;25;172;2009;;;;;;;
5680;25;172;2010;;;;;;;
5681;25;172;2011;;;;;;;
5682;25;172;2012;;;;;;;
5683;25;172;2013;;;;;;;
5684;25;172;2014;;;;;;;
5685;25;173;2000;;;;;;;
5686;25;173;2001;;;;;;;
5687;25;173;2002;;;;;;;
5688;25;173;2003;;;;;;;
5689;25;173;2004;;;;;;;
5690;25;173;2005;;;;;;;
5691;25;173;2006;;;;;;;
5692;25;173;2007;;;;;;;
5693;25;173;2008;;;;;;;
5694;25;173;2009;;;;;;;
5695;25;173;2010;;;;;;;
5696;25;173;2011;;;;;;;
5697;25;173;2012;;;;;;;
5698;25;173;2013;;;;;;;
5699;25;173;2014;;;;;;;
5700;25;174;2000;;;;;;;
5701;25;174;2001;;;;;;;
5702;25;174;2002;;;;;;;
5703;25;174;2003;;;;;;;
5704;25;174;2004;;;;;;;
5705;25;174;2005;;;;;;;
5706;25;174;2006;;;;;;;
5707;25;174;2007;;;;;;;
5708;25;174;2008;;;;;;;
5709;25;174;2009;;;;;;;
5710;25;174;2010;;;;;;;
5711;25;174;2011;;;;;;;
5712;25;174;2012;;;;;;;
5713;25;174;2013;;;;;;;
5714;25;174;2014;;;;;;;
5715;25;182;2000;2.0;;;;;;
5716;25;182;2001;2.0;;;;;;
5717;25;182;2002;2.0;;;;;;
5718;25;182;2003;2.0;;;;;;
5719;25;182;2004;3.0;;;;;;
5720;25;182;2005;3.0;;;;;;
5721;25;182;2006;3.0;;;;;;
5722;25;182;2007;2.0;;;;;;
5723;25;182;2008;4.0;;;;;;
5724;25;182;2009;4.0;;;;;;
5725;25;182;2010;4.0;;;;;;
5726;25;182;2011;3.0;;;;;;
5727;25;182;2012;3.0;;;;;;
5728;25;182;2013;3.0;;;;;;
5729;25;182;2014;3.0;;;;;;
5730;25;183;2000;2.0;;;;;;
5731;25;183;2001;1.0;;;;;;
5732;25;183;2002;1.0;;;;;;
5733;25;183;2003;2.0;;;;;;
5734;25;183;2004;2.0;;;;;;
5735;25;183;2005;2.0;;;;;;
5736;25;183;2006;2.0;;;;;;
5737;25;183;2007;2.0;;;;;;
5738;25;183;2008;3.0;;;;;;
5739;25;183;2009;3.0;;;;;;
5740;25;183;2010;3.0;;;;;;
5741;25;183;2011;2.0;;;;;;
5742;25;183;2012;2.0;;;;;;
5743;25;183;2013;2.0;;;;;;
5744;25;183;2014;2.0;;;;;;
5745;25;184;2000;0.0;;;;;;
5746;25;184;2001;0.0;;;;;;
5747;25;184;2002;0.0;;;;;;
5748;25;184;2003;0.0;;;;;;
5749;25;184;2004;0.0;;;;;;
5750;25;184;2005;0.0;;;;;;
5751;25;184;2006;0.0;;;;;;
5752;25;184;2007;0.0;;;;;;
5753;25;184;2008;0.0;;;;;;
5754;25;184;2009;0.0;;;;;;
5755;25;184;2010;0.0;;;;;;
5756;25;184;2011;0.0;;;;;;
5757;25;184;2012;0.0;;;;;;
5758;25;184;2013;0.0;;;;;;
5759;25;184;2014;0.0;;;;;;
5760;25;185;2000;1.0;;;;;;
5761;25;185;2001;1.0;;;;;;
5762;25;185;2002;0.0;;;;;;
5763;25;185;2003;0.0;;;;;;
5764;25;185;2004;0.0;;;;;;
5765;25;185;2005;1.0;;;;;;
5766;25;185;2006;1.0;;;;;;
5767;25;185;2007;1.0;;;;;;
5768;25;185;2008;1.0;;;;;;
5769;25;185;2009;1.0;;;;;;
5770;25;185;2010;1.0;;;;;;
5771;25;185;2011;1.0;;;;;;
5772;25;185;2012;1.0;;;;;;
5773;25;185;2013;1.0;;;;;;
5774;25;185;2014;1.0;;;;;;
5775;25;186;2000;7.0;;;;;;
5776;25;186;2001;7.0;;;;;;
5777;25;186;2002;8.0;;;;;;
5778;25;186;2003;7.0;;;;;;
5779;25;186;2004;7.0;;;;;;
5780;25;186;2005;8.0;;;;;;
5781;25;186;2006;8.0;;;;;;
5782;25;186;2007;8.0;;;;;;
5783;25;186;2008;9.0;;;;;;
5784;25;186;2009;9.0;;;;;;
5785;25;186;2010;9.0;;;;;;
5786;25;186;2011;8.0;;;;;;
5787;25;186;2012;10.0;;;;;;
5788;25;186;2013;11.0;;;;;;
5789;25;186;2014;11.0;;;;;;
5790;25;187;2000;148.0;1.0;1.0;1.3;19.7;15.8;15.8
5791;25;187;2001;151.0;1.0;1.0;1.3;20.8;16.5;16.5
5792;25;187;2002;154.0;1.0;1.0;1.4;21.9;17.5;17.5
5793;25;187;2003;158.0;1.0;1.0;1.6;23.1;18.6;18.6
5794;25;187;2004;162.0;1.0;1.0;1.6;23.6;18.6;18.6
5795;25;187;2005;168.0;1.0;1.0;1.5;23.7;18.7;18.7
5796;25;187;2006;174.0;1.0;1.0;1.7;24.3;19.2;19.2
5797;25;187;2007;180.0;1.0;1.0;1.7;25.0;19.8;19.8
5798;25;187;2008;186.0;1.0;1.0;1.9;26.2;20.8;20.8
5799;25;187;2009;196.0;1.0;1.0;2.0;26.9;21.2;21.2
5800;25;187;2010;197.0;1.0;1.0;1.6;26.8;21.0;21.0
5801;25;187;2011;209.0;1.0;1.0;1.6;27.6;21.2;21.2
5802;25;187;2012;222.0;1.0;1.0;1.6;27.6;21.4;21.4
5803;25;187;2013;230.0;1.0;1.0;1.8;28.3;21.6;21.6
5804;25;187;2014;241.0;1.0;1.0;1.8;28.9;22.0;22.0
5805;25;188;2000;146.0;1.0;1.0;1.4;19.6;15.7;15.7
5806;25;188;2001;150.0;1.0;1.0;1.4;20.7;16.5;16.5
5807;25;188;2002;152.0;1.0;1.0;1.4;21.8;17.5;17.5
5808;25;188;2003;156.0;1.0;1.0;1.6;23.1;18.6;18.6
5809;25;188;2004;160.0;1.0;1.0;1.6;23.7;18.6;18.6
5810;25;188;2005;167.0;1.0;1.0;1.5;23.7;18.7;18.7
5811;25;188;2006;172.0;1.0;1.0;1.7;24.3;19.2;19.2
5812;25;188;2007;179.0;1.0;1.0;1.7;25.0;19.8;19.8
5813;25;188;2008;185.0;1.0;1.0;1.9;26.2;20.8;20.8
5814;25;188;2009;195.0;1.0;1.0;2.0;26.9;21.2;21.2
5815;25;188;2010;197.0;1.0;1.0;1.6;26.9;21.0;21.0
5816;25;188;2011;208.0;1.0;1.0;1.6;27.7;21.3;21.3
5817;25;188;2012;221.0;1.0;1.0;1.6;27.6;21.4;21.4
5818;25;188;2013;228.0;1.0;1.0;1.8;28.4;21.6;21.6
5819;25;188;2014;240.0;1.0;1.0;1.8;29.0;22.1;22.1
5820;25;189;2000;0.0;;;;;;
5821;25;189;2001;0.0;;;;;;
5822;25;189;2002;0.0;;;;;;
5823;25;189;2003;0.0;;;;;;
5824;25;189;2004;0.0;;;;;;
5825;25;189;2005;0.0;;;;;;
5826;25;189;2006;0.0;;;;;;
5827;25;189;2007;0.0;;;;;;
5828;25;189;2008;1.0;;;;;;
5829;25;189;2009;0.0;;;;;;
5830;25;189;2010;0.0;;;;;;
5831;25;189;2011;0.0;;;;;;
5832;25;189;2012;0.0;;;;;;
5833;25;189;2013;0.0;;;;;;
5834;25;189;2014;0.0;;;;;;
5835;25;190;2000;1.0;;;;;;
5836;25;190;2001;2.0;;;;;;
5837;25;190;2002;2.0;;;;;;
5838;25;190;2003;1.0;;;;;;
5839;25;190;2004;1.0;;;;;;
5840;25;190;2005;2.0;;;;;;
5841;25;190;2006;0.0;;;;;;
5842;25;190;2007;1.0;;;;;;
5843;25;190;2008;1.0;;;;;;
5844;25;190;2009;2.0;;;;;;
5845;25;190;2010;1.0;;;;;;
5846;25;190;2011;1.0;;;;;;
5847;25;190;2012;2.0;;;;;;
5848;25;190;2013;1.0;;;;;;
5849;25;190;2014;2.0;;;;;;
5850;25;191;2000;145.0;1.0;1.0;1.3;19.6;15.7;15.7
5851;25;191;2001;148.0;1.0;1.0;1.4;20.7;16.5;16.5
5852;25;191;2002;150.0;1.0;1.0;1.4;21.8;17.5;17.5
5853;25;191;2003;155.0;1.0;1.0;1.6;23.1;18.6;18.6
5854;25;191;2004;159.0;1.0;1.0;1.6;23.7;18.6;18.6
5855;25;191;2005;164.0;1.0;1.0;1.6;23.7;18.8;18.8
5856;25;191;2006;172.0;1.0;1.0;1.7;24.3;19.2;19.2
5857;25;191;2007;178.0;1.0;1.0;1.7;24.9;19.8;19.8
5858;25;191;2008;184.0;1.0;1.0;1.9;26.1;20.8;20.8
5859;25;191;2009;193.0;1.0;1.0;2.0;26.9;21.2;21.2
5860;25;191;2010;195.0;1.0;1.0;1.6;26.9;21.0;21.0
5861;25;191;2011;207.0;1.0;1.0;1.6;27.6;21.3;21.3
5862;25;191;2012;219.0;1.0;1.0;1.6;27.6;21.5;21.5
5863;25;191;2013;228.0;1.0;1.0;1.8;28.4;21.6;21.6
5864;25;191;2014;238.0;1.0;1.0;1.8;28.9;22.0;22.0
5865;25;192;2000;2.0;;;;;;
5866;25;192;2001;2.0;;;;;;
5867;25;192;2002;2.0;;;;;;
5868;25;192;2003;2.0;;;;;;
5869;25;192;2004;2.0;;;;;;
5870;25;192;2005;2.0;;;;;;
5871;25;192;2006;2.0;;;;;;
5872;25;192;2007;1.0;;;;;;
5873;25;192;2008;1.0;;;;;;
5874;25;192;2009;1.0;;;;;;
5875;25;192;2010;0.0;;;;;;
5876;25;192;2011;1.0;;;;;;
5877;25;192;2012;1.0;;;;;;
5878;25;192;2013;1.0;;;;;;
5879;25;192;2014;1.0;;;;;;
5880;25;193;2000;0.0;;;;;;
5881;25;193;2001;1.0;;;;;;
5882;25;193;2002;2.0;;;;;;
5883;25;193;2003;1.0;;;;;;
5884;25;193;2004;1.0;;;;;;
5885;25;193;2005;1.0;;;;;;
5886;25;193;2006;1.0;;;;;;
5887;25;193;2007;1.0;;;;;;
5888;25;193;2008;1.0;;;;;;
5889;25;193;2009;0.0;;;;;;
5890;25;193;2010;0.0;;;;;;
5891;25;193;2011;1.0;;;;;;
5892;25;193;2012;1.0;;;;;;
5893;25;193;2013;1.0;;;;;;
5894;25;193;2014;1.0;;;;;;
5895;25;194;2000;1.0;;;;;;
5896;25;194;2001;1.0;;;;;;
5897;25;194;2002;1.0;;;;;;
5898;25;194;2003;1.0;;;;;;
5899;25;194;2004;0.0;;;;;;
5900;25;194;2005;1.0;;;;;;
5901;25;194;2006;1.0;;;;;;
5902;25;194;2007;0.0;;;;;;
5903;25;194;2008;0.0;;;;;;
5904;25;194;2009;0.0;;;;;;
5905;25;194;2010;0.0;;;;;;
5906;25;194;2011;0.0;;;;;;
5907;25;194;2012;0.0;;;;;;
5908;25;194;2013;0.0;;;;;;
5909;25;194;2014;0.0;;;;;;
5910;25;195;2000;0.0;;;;;;
5911;25;195;2001;0.0;;;;;;
5912;25;195;2002;0.0;;;;;;
5913;25;195;2003;0.0;;;;;;
5914;25;195;2004;0.0;;;;;;
5915;25;195;2005;0.0;;;;;;
5916;25;195;2006;0.0;;;;;;
5917;25;195;2007;0.0;;;;;;
5918;25;195;2008;0.0;;;;;;
5919;25;195;2009;0.0;;;;;;
5920;25;195;2010;0.0;;;;;;
5921;25;195;2011;0.0;;;;;;
5922;25;195;2012;0.0;;;;;;
5923;25;195;2013;0.0;;;;;;
5924;25;195;2014;0.0;;;;;;
5925;25;202;2000;46.0;1.0;1.0;5.9;28.6;21.1;21.1
5926;25;202;2001;43.0;1.0;1.0;6.8;32.0;23.5;23.5
5927;25;202;2002;44.0;1.0;1.0;8.2;34.1;25.1;25.1
5928;25;202;2003;47.0;1.0;1.0;6.8;34.5;26.0;26.0
5929;25;202;2004;53.0;1.0;1.0;6.7;34.1;25.1;25.1
5930;25;202;2005;56.0;1.0;1.0;7.7;35.3;26.4;26.4
5931;25;202;2006;60.0;1.0;1.0;6.8;34.9;25.9;25.9
5932;25;202;2007;65.0;1.0;1.0;8.0;36.4;27.0;27.0
5933;25;202;2008;76.0;1.0;1.0;8.7;37.6;27.6;27.6
5934;25;202;2009;82.0;1.0;1.0;7.1;36.1;26.9;26.9
5935;25;202;2010;86.0;1.0;1.0;6.5;35.8;26.5;26.5
5936;25;202;2011;91.0;1.0;1.0;5.4;36.4;26.2;26.2
