ID;GemeentelijkeHeffingenVanaf2017;Regiokenmerken;Perioden;GemeentelijkeHeffingenInMlnEuro_1;GemeentelijkeHeffingenEuroInwoner_2
6513;Begraafplaatsrechten;Overijssel (PV);2023;9.0;8.0
6514;Begraafplaatsrechten;Overijssel (PV);2024;10.0;8.0
6515;Begraafplaatsrechten;Overijssel (PV);2025;10.0;8.0
6516;Begraafplaatsrechten;Flevoland (PV);2017;2.0;4.0
6517;Begraafplaatsrechten;Flevoland (PV);2018;2.0;4.0
6518;Begraafplaatsrechten;Flevoland (PV);2019;2.0;4.0
6519;Begraafplaatsrechten;Flevoland (PV);2020;2.0;4.0
6520;Begraafplaatsrechten;Flevoland (PV);2021;2.0;4.0
6521;Begraafplaatsrechten;Flevoland (PV);2022;2.0;4.0
6522;Begraafplaatsrechten;Flevoland (PV);2023;2.0;4.0
6523;Begraafplaatsrechten;Flevoland (PV);2024;2.0;4.0
6524;Begraafplaatsrechten;Flevoland (PV);2025;2.0;4.0
6525;Begraafplaatsrechten;Gelderland (PV);2017;16.0;8.0
6526;Begraafplaatsrechten;Gelderland (PV);2018;15.0;7.0
6527;Begraafplaatsrechten;Gelderland (PV);2019;14.0;7.0
6528;Begraafplaatsrechten;Gelderland (PV);2020;15.0;7.0
6529;Begraafplaatsrechten;Gelderland (PV);2021;15.0;7.0
6530;Begraafplaatsrechten;Gelderland (PV);2022;15.0;7.0
6531;Begraafplaatsrechten;Gelderland (PV);2023;16.0;7.0
6532;Begraafplaatsrechten;Gelderland (PV);2024;16.0;8.0
6533;Begraafplaatsrechten;Gelderland (PV);2025;17.0;8.0
6534;Begraafplaatsrechten;Utrecht (PV);2017;12.0;10.0
6535;Begraafplaatsrechten;Utrecht (PV);2018;13.0;10.0
6536;Begraafplaatsrechten;Utrecht (PV);2019;13.0;10.0
6537;Begraafplaatsrechten;Utrecht (PV);2020;14.0;10.0
6538;Begraafplaatsrechten;Utrecht (PV);2021;15.0;11.0
6539;Begraafplaatsrechten;Utrecht (PV);2022;14.0;10.0
6540;Begraafplaatsrechten;Utrecht (PV);2023;16.0;11.0
6541;Begraafplaatsrechten;Utrecht (PV);2024;16.0;12.0
6542;Begraafplaatsrechten;Utrecht (PV);2025;17.0;12.0
6543;Begraafplaatsrechten;Noord-Holland (PV);2017;23.0;8.0
6544;Begraafplaatsrechten;Noord-Holland (PV);2018;23.0;8.0
6545;Begraafplaatsrechten;Noord-Holland (PV);2019;22.0;8.0
6546;Begraafplaatsrechten;Noord-Holland (PV);2020;22.0;8.0
6547;Begraafplaatsrechten;Noord-Holland (PV);2021;22.0;8.0
6548;Begraafplaatsrechten;Noord-Holland (PV);2022;23.0;8.0
6549;Begraafplaatsrechten;Noord-Holland (PV);2023;24.0;8.0
6550;Begraafplaatsrechten;Noord-Holland (PV);2024;25.0;8.0
6551;Begraafplaatsrechten;Noord-Holland (PV);2025;27.0;9.0
6552;Begraafplaatsrechten;Zuid-Holland (PV);2017;30.0;8.0
6553;Begraafplaatsrechten;Zuid-Holland (PV);2018;30.0;8.0
6554;Begraafplaatsrechten;Zuid-Holland (PV);2019;25.0;7.0
6555;Begraafplaatsrechten;Zuid-Holland (PV);2020;25.0;7.0
6556;Begraafplaatsrechten;Zuid-Holland (PV);2021;26.0;7.0
6557;Begraafplaatsrechten;Zuid-Holland (PV);2022;25.0;7.0
6558;Begraafplaatsrechten;Zuid-Holland (PV);2023;26.0;7.0
6559;Begraafplaatsrechten;Zuid-Holland (PV);2024;28.0;7.0
6560;Begraafplaatsrechten;Zuid-Holland (PV);2025;31.0;8.0
6561;Begraafplaatsrechten;Zeeland (PV);2017;6.0;16.0
6562;Begraafplaatsrechten;Zeeland (PV);2018;6.0;16.0
6563;Begraafplaatsrechten;Zeeland (PV);2019;6.0;16.0
6564;Begraafplaatsrechten;Zeeland (PV);2020;6.0;16.0
6565;Begraafplaatsrechten;Zeeland (PV);2021;6.0;16.0
6566;Begraafplaatsrechten;Zeeland (PV);2022;7.0;18.0
6567;Begraafplaatsrechten;Zeeland (PV);2023;7.0;18.0
6568;Begraafplaatsrechten;Zeeland (PV);2024;7.0;18.0
6569;Begraafplaatsrechten;Zeeland (PV);2025;7.0;18.0
6570;Begraafplaatsrechten;Noord-Brabant (PV);2017;5.0;2.0
6571;Begraafplaatsrechten;Noord-Brabant (PV);2018;5.0;2.0
6572;Begraafplaatsrechten;Noord-Brabant (PV);2019;5.0;2.0
6573;Begraafplaatsrechten;Noord-Brabant (PV);2020;5.0;2.0
6574;Begraafplaatsrechten;Noord-Brabant (PV);2021;5.0;2.0
6575;Begraafplaatsrechten;Noord-Brabant (PV);2022;5.0;2.0
6576;Begraafplaatsrechten;Noord-Brabant (PV);2023;5.0;2.0
6577;Begraafplaatsrechten;Noord-Brabant (PV);2024;5.0;2.0
6578;Begraafplaatsrechten;Noord-Brabant (PV);2025;5.0;2.0
6579;Begraafplaatsrechten;Limburg (PV);2017;4.0;3.0
6580;Begraafplaatsrechten;Limburg (PV);2018;3.0;3.0
6581;Begraafplaatsrechten;Limburg (PV);2019;3.0;3.0
6582;Begraafplaatsrechten;Limburg (PV);2020;3.0;3.0
6583;Begraafplaatsrechten;Limburg (PV);2021;3.0;3.0
6584;Begraafplaatsrechten;Limburg (PV);2022;3.0;3.0
6585;Begraafplaatsrechten;Limburg (PV);2023;3.0;3.0
6586;Begraafplaatsrechten;Limburg (PV);2024;3.0;3.0
6587;Begraafplaatsrechten;Limburg (PV);2025;3.0;3.0
6588;Begraafplaatsrechten;Oost-Groningen (CR);2017;1.0;5.0
6589;Begraafplaatsrechten;Oost-Groningen (CR);2018;1.0;4.0
6590;Begraafplaatsrechten;Oost-Groningen (CR);2019;0.0;3.0
6591;Begraafplaatsrechten;Oost-Groningen (CR);2020;0.0;3.0
6592;Begraafplaatsrechten;Oost-Groningen (CR);2021;1.0;4.0
6593;Begraafplaatsrechten;Oost-Groningen (CR);2022;0.0;3.0
6594;Begraafplaatsrechten;Oost-Groningen (CR);2023;0.0;3.0
6595;Begraafplaatsrechten;Oost-Groningen (CR);2024;0.0;3.0
6596;Begraafplaatsrechten;Oost-Groningen (CR);2025;0.0;3.0
6597;Begraafplaatsrechten;Delfzijl en omgeving (CR);2017;0.0;6.0
6598;Begraafplaatsrechten;Delfzijl en omgeving (CR);2018;0.0;6.0
6599;Begraafplaatsrechten;Delfzijl en omgeving (CR);2019;0.0;6.0
6600;Begraafplaatsrechten;Delfzijl en omgeving (CR);2020;0.0;6.0
6601;Begraafplaatsrechten;Delfzijl en omgeving (CR);2021;0.0;6.0
6602;Begraafplaatsrechten;Delfzijl en omgeving (CR);2022;0.0;6.0
6603;Begraafplaatsrechten;Delfzijl en omgeving (CR);2023;0.0;6.0
6604;Begraafplaatsrechten;Delfzijl en omgeving (CR);2024;0.0;6.0
6605;Begraafplaatsrechten;Delfzijl en omgeving (CR);2025;0.0;8.0
6606;Begraafplaatsrechten;Overig Groningen (CR);2017;3.0;8.0
6607;Begraafplaatsrechten;Overig Groningen (CR);2018;3.0;8.0
6608;Begraafplaatsrechten;Overig Groningen (CR);2019;3.0;8.0
6609;Begraafplaatsrechten;Overig Groningen (CR);2020;3.0;7.0
6610;Begraafplaatsrechten;Overig Groningen (CR);2021;3.0;7.0
6611;Begraafplaatsrechten;Overig Groningen (CR);2022;3.0;8.0
6612;Begraafplaatsrechten;Overig Groningen (CR);2023;3.0;8.0
6613;Begraafplaatsrechten;Overig Groningen (CR);2024;3.0;8.0
6614;Begraafplaatsrechten;Overig Groningen (CR);2025;3.0;8.0
6615;Begraafplaatsrechten;Noord-Friesland (CR);2017;2.0;5.0
6616;Begraafplaatsrechten;Noord-Friesland (CR);2018;2.0;5.0
6617;Begraafplaatsrechten;Noord-Friesland (CR);2019;1.0;3.0
6618;Begraafplaatsrechten;Noord-Friesland (CR);2020;1.0;3.0
6619;Begraafplaatsrechten;Noord-Friesland (CR);2021;1.0;3.0
6620;Begraafplaatsrechten;Noord-Friesland (CR);2022;1.0;3.0
6621;Begraafplaatsrechten;Noord-Friesland (CR);2023;1.0;3.0
6622;Begraafplaatsrechten;Noord-Friesland (CR);2024;1.0;3.0
6623;Begraafplaatsrechten;Noord-Friesland (CR);2025;1.0;4.0
6624;Begraafplaatsrechten;Zuidwest-Friesland (CR);2017;1.0;7.0
6625;Begraafplaatsrechten;Zuidwest-Friesland (CR);2018;1.0;7.0
6626;Begraafplaatsrechten;Zuidwest-Friesland (CR);2019;1.0;7.0
6627;Begraafplaatsrechten;Zuidwest-Friesland (CR);2020;1.0;8.0
6628;Begraafplaatsrechten;Zuidwest-Friesland (CR);2021;1.0;8.0
6629;Begraafplaatsrechten;Zuidwest-Friesland (CR);2022;1.0;7.0
6630;Begraafplaatsrechten;Zuidwest-Friesland (CR);2023;1.0;7.0
6631;Begraafplaatsrechten;Zuidwest-Friesland (CR);2024;1.0;7.0
6632;Begraafplaatsrechten;Zuidwest-Friesland (CR);2025;1.0;8.0
6633;Begraafplaatsrechten;Zuidoost-Friesland (CR);2017;1.0;4.0
6634;Begraafplaatsrechten;Zuidoost-Friesland (CR);2018;1.0;4.0
6635;Begraafplaatsrechten;Zuidoost-Friesland (CR);2019;1.0;5.0
6636;Begraafplaatsrechten;Zuidoost-Friesland (CR);2020;1.0;5.0
6637;Begraafplaatsrechten;Zuidoost-Friesland (CR);2021;1.0;5.0
6638;Begraafplaatsrechten;Zuidoost-Friesland (CR);2022;1.0;5.0
6639;Begraafplaatsrechten;Zuidoost-Friesland (CR);2023;1.0;5.0
6640;Begraafplaatsrechten;Zuidoost-Friesland (CR);2024;1.0;5.0
6641;Begraafplaatsrechten;Zuidoost-Friesland (CR);2025;1.0;6.0
6642;Begraafplaatsrechten;Noord-Drenthe (CR);2017;2.0;10.0
6643;Begraafplaatsrechten;Noord-Drenthe (CR);2018;2.0;10.0
6644;Begraafplaatsrechten;Noord-Drenthe (CR);2019;2.0;9.0
6645;Begraafplaatsrechten;Noord-Drenthe (CR);2020;2.0;9.0
6646;Begraafplaatsrechten;Noord-Drenthe (CR);2021;2.0;9.0
6647;Begraafplaatsrechten;Noord-Drenthe (CR);2022;2.0;9.0
6648;Begraafplaatsrechten;Noord-Drenthe (CR);2023;2.0;9.0
6649;Begraafplaatsrechten;Noord-Drenthe (CR);2024;2.0;9.0
6650;Begraafplaatsrechten;Noord-Drenthe (CR);2025;2.0;9.0
6651;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2017;1.0;8.0
6652;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2018;1.0;8.0
6653;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2019;1.0;7.0
6654;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2020;1.0;7.0
6655;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2021;1.0;8.0
6656;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2022;1.0;8.0
6657;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2023;1.0;9.0
6658;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2024;2.0;9.0
6659;Begraafplaatsrechten;Zuidoost-Drenthe (CR);2025;2.0;9.0
6660;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2017;2.0;12.0
6661;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2018;2.0;12.0
6662;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2019;2.0;12.0
6663;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2020;2.0;13.0
6664;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2021;2.0;13.0
6665;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2022;2.0;12.0
6666;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2023;2.0;14.0
6667;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2024;2.0;13.0
6668;Begraafplaatsrechten;Zuidwest-Drenthe (CR);2025;2.0;14.0
6669;Begraafplaatsrechten;Noord-Overijssel (CR);2017;4.0;11.0
6670;Begraafplaatsrechten;Noord-Overijssel (CR);2018;4.0;11.0
6671;Begraafplaatsrechten;Noord-Overijssel (CR);2019;4.0;10.0
6672;Begraafplaatsrechten;Noord-Overijssel (CR);2020;4.0;11.0
6673;Begraafplaatsrechten;Noord-Overijssel (CR);2021;4.0;11.0
6674;Begraafplaatsrechten;Noord-Overijssel (CR);2022;4.0;11.0
6675;Begraafplaatsrechten;Noord-Overijssel (CR);2023;4.0;11.0
6676;Begraafplaatsrechten;Noord-Overijssel (CR);2024;5.0;12.0
6677;Begraafplaatsrechten;Noord-Overijssel (CR);2025;5.0;13.0
6678;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2017;0.0;2.0
6679;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2018;0.0;2.0
6680;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2019;0.0;3.0
6681;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2020;0.0;3.0
6682;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2021;0.0;3.0
6683;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2022;0.0;3.0
6684;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2023;0.0;3.0
6685;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2024;0.0;3.0
6686;Begraafplaatsrechten;Zuidwest-Overijssel (CR);2025;0.0;3.0
6687;Begraafplaatsrechten;Twente (CR);2017;4.0;6.0
6688;Begraafplaatsrechten;Twente (CR);2018;4.0;6.0
6689;Begraafplaatsrechten;Twente (CR);2019;4.0;6.0
6690;Begraafplaatsrechten;Twente (CR);2020;4.0;6.0
6691;Begraafplaatsrechten;Twente (CR);2021;4.0;6.0
6692;Begraafplaatsrechten;Twente (CR);2022;4.0;6.0
6693;Begraafplaatsrechten;Twente (CR);2023;4.0;7.0
6694;Begraafplaatsrechten;Twente (CR);2024;5.0;7.0
6695;Begraafplaatsrechten;Twente (CR);2025;5.0;7.0
6696;Begraafplaatsrechten;Veluwe (CR);2017;9.0;13.0
6697;Begraafplaatsrechten;Veluwe (CR);2018;9.0;14.0
6698;Begraafplaatsrechten;Veluwe (CR);2019;9.0;13.0
6699;Begraafplaatsrechten;Veluwe (CR);2020;9.0;13.0
6700;Begraafplaatsrechten;Veluwe (CR);2021;9.0;14.0
6701;Begraafplaatsrechten;Veluwe (CR);2022;10.0;14.0
6702;Begraafplaatsrechten;Veluwe (CR);2023;10.0;14.0
6703;Begraafplaatsrechten;Veluwe (CR);2024;11.0;15.0
6704;Begraafplaatsrechten;Veluwe (CR);2025;12.0;16.0
6705;Begraafplaatsrechten;Achterhoek (CR);2017;2.0;6.0
6706;Begraafplaatsrechten;Achterhoek (CR);2018;2.0;5.0
6707;Begraafplaatsrechten;Achterhoek (CR);2019;2.0;4.0
6708;Begraafplaatsrechten;Achterhoek (CR);2020;2.0;5.0
6709;Begraafplaatsrechten;Achterhoek (CR);2021;2.0;5.0
6710;Begraafplaatsrechten;Achterhoek (CR);2022;2.0;5.0
6711;Begraafplaatsrechten;Achterhoek (CR);2023;2.0;5.0
6712;Begraafplaatsrechten;Achterhoek (CR);2024;2.0;5.0
6713;Begraafplaatsrechten;Achterhoek (CR);2025;2.0;5.0
6714;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2017;2.0;2.0
6715;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2018;2.0;2.0
6716;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2019;2.0;2.0
6717;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2020;2.0;2.0
6718;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2021;2.0;2.0
6719;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2022;2.0;2.0
6720;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2023;2.0;2.0
6721;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2024;2.0;2.0
6722;Begraafplaatsrechten;Arnhem/Nijmegen (CR);2025;2.0;2.0
6723;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2017;2.0;10.0
6724;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2018;2.0;9.0
6725;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2019;2.0;8.0
6726;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2020;2.0;8.0
6727;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2021;2.0;8.0
6728;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2022;2.0;8.0
6729;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2023;2.0;7.0
6730;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2024;2.0;8.0
6731;Begraafplaatsrechten;Zuidwest-Gelderland (CR);2025;2.0;8.0
6732;Begraafplaatsrechten;Utrecht (CR);2017;12.0;10.0
6733;Begraafplaatsrechten;Utrecht (CR);2018;13.0;10.0
6734;Begraafplaatsrechten;Utrecht (CR);2019;13.0;10.0
6735;Begraafplaatsrechten;Utrecht (CR);2020;14.0;10.0
6736;Begraafplaatsrechten;Utrecht (CR);2021;15.0;11.0
6737;Begraafplaatsrechten;Utrecht (CR);2022;14.0;10.0
6738;Begraafplaatsrechten;Utrecht (CR);2023;16.0;11.0
6739;Begraafplaatsrechten;Utrecht (CR);2024;16.0;12.0
6740;Begraafplaatsrechten;Utrecht (CR);2025;17.0;12.0
6741;Begraafplaatsrechten;Kop van Noord-Holland (CR);2017;2.0;5.0
6742;Begraafplaatsrechten;Kop van Noord-Holland (CR);2018;2.0;5.0
6743;Begraafplaatsrechten;Kop van Noord-Holland (CR);2019;2.0;5.0
6744;Begraafplaatsrechten;Kop van Noord-Holland (CR);2020;2.0;5.0
6745;Begraafplaatsrechten;Kop van Noord-Holland (CR);2021;2.0;5.0
6746;Begraafplaatsrechten;Kop van Noord-Holland (CR);2022;2.0;5.0
6747;Begraafplaatsrechten;Kop van Noord-Holland (CR);2023;2.0;5.0
6748;Begraafplaatsrechten;Kop van Noord-Holland (CR);2024;2.0;5.0
6749;Begraafplaatsrechten;Kop van Noord-Holland (CR);2025;2.0;5.0
6750;Begraafplaatsrechten;Alkmaar en omgeving (CR);2017;1.0;5.0
6751;Begraafplaatsrechten;Alkmaar en omgeving (CR);2018;1.0;5.0
6752;Begraafplaatsrechten;Alkmaar en omgeving (CR);2019;1.0;5.0
6753;Begraafplaatsrechten;Alkmaar en omgeving (CR);2020;1.0;5.0
6754;Begraafplaatsrechten;Alkmaar en omgeving (CR);2021;1.0;5.0
6755;Begraafplaatsrechten;Alkmaar en omgeving (CR);2022;1.0;5.0
6756;Begraafplaatsrechten;Alkmaar en omgeving (CR);2023;1.0;6.0
6757;Begraafplaatsrechten;Alkmaar en omgeving (CR);2024;2.0;6.0
6758;Begraafplaatsrechten;Alkmaar en omgeving (CR);2025;2.0;6.0
6759;Begraafplaatsrechten;IJmond (CR);2017;1.0;6.0
6760;Begraafplaatsrechten;IJmond (CR);2018;1.0;6.0
6761;Begraafplaatsrechten;IJmond (CR);2019;1.0;5.0
6762;Begraafplaatsrechten;IJmond (CR);2020;1.0;5.0
6763;Begraafplaatsrechten;IJmond (CR);2021;1.0;5.0
6764;Begraafplaatsrechten;IJmond (CR);2022;1.0;7.0
6765;Begraafplaatsrechten;IJmond (CR);2023;1.0;7.0
6766;Begraafplaatsrechten;IJmond (CR);2024;1.0;7.0
6767;Begraafplaatsrechten;IJmond (CR);2025;2.0;7.0
6768;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2017;2.0;9.0
6769;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2018;2.0;9.0
6770;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2019;2.0;8.0
6771;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2020;2.0;9.0
6772;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2021;2.0;9.0
6773;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2022;2.0;9.0
6774;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2023;2.0;9.0
6775;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2024;2.0;9.0
6776;Begraafplaatsrechten;Agglomeratie Haarlem (CR);2025;2.0;9.0
6777;Begraafplaatsrechten;Zaanstreek (CR);2017;1.0;7.0
6778;Begraafplaatsrechten;Zaanstreek (CR);2018;1.0;7.0
6779;Begraafplaatsrechten;Zaanstreek (CR);2019;1.0;7.0
6780;Begraafplaatsrechten;Zaanstreek (CR);2020;1.0;7.0
6781;Begraafplaatsrechten;Zaanstreek (CR);2021;1.0;7.0
6782;Begraafplaatsrechten;Zaanstreek (CR);2022;1.0;7.0
6783;Begraafplaatsrechten;Zaanstreek (CR);2023;1.0;7.0
6784;Begraafplaatsrechten;Zaanstreek (CR);2024;1.0;7.0
6785;Begraafplaatsrechten;Zaanstreek (CR);2025;2.0;9.0
6786;Begraafplaatsrechten;Groot-Amsterdam (CR);2017;13.0;10.0
6787;Begraafplaatsrechten;Groot-Amsterdam (CR);2018;13.0;10.0
6788;Begraafplaatsrechten;Groot-Amsterdam (CR);2019;13.0;9.0
6789;Begraafplaatsrechten;Groot-Amsterdam (CR);2020;13.0;9.0
6790;Begraafplaatsrechten;Groot-Amsterdam (CR);2021;13.0;9.0
6791;Begraafplaatsrechten;Groot-Amsterdam (CR);2022;14.0;10.0
6792;Begraafplaatsrechten;Groot-Amsterdam (CR);2023;15.0;10.0
6793;Begraafplaatsrechten;Groot-Amsterdam (CR);2024;15.0;10.0
6794;Begraafplaatsrechten;Groot-Amsterdam (CR);2025;17.0;11.0
6795;Begraafplaatsrechten;Het Gooi en Vechtstreek (CR);2017;2.0;9.0
6796;Begraafplaatsrechten;Het Gooi en Vechtstreek (CR);2018;2.0;9.0
6797;Begraafplaatsrechten;Het Gooi en Vechtstreek (CR);2019;2.0;8.0
6798;Begraafplaatsrechten;Het Gooi en Vechtstreek (CR);2020;2.0;7.0
6799;Begraafplaatsrechten;Het Gooi en Vechtstreek (CR);2021;2.0;7.0
6800;Begraafplaatsrechten;Het Gooi en Vechtstreek (CR);2022;2.0;7.0
6801;Begraafplaatsrechten;Het Gooi en Vechtstreek (CR);2023;2.0;7.0
6802;Begraafplaatsrechten;Het Gooi en Vechtstreek (CR);2024;2.0;7.0
6803;Begraafplaatsrechten;Het Gooi en Vechtstreek (CR);2025;2.0;7.0
6804;Begraafplaatsrechten;Agglomeratie Leiden en Bollenstreek (CR);2017;1.0;3.0
6805;Begraafplaatsrechten;Agglomeratie Leiden en Bollenstreek (CR);2018;1.0;3.0
6806;Begraafplaatsrechten;Agglomeratie Leiden en Bollenstreek (CR);2019;1.0;3.0
6807;Begraafplaatsrechten;Agglomeratie Leiden en Bollenstreek (CR);2020;1.0;3.0
6808;Begraafplaatsrechten;Agglomeratie Leiden en Bollenstreek (CR);2021;1.0;3.0
6809;Begraafplaatsrechten;Agglomeratie Leiden en Bollenstreek (CR);2022;1.0;3.0
6810;Begraafplaatsrechten;Agglomeratie Leiden en Bollenstreek (CR);2023;1.0;3.0
6811;Begraafplaatsrechten;Agglomeratie Leiden en Bollenstreek (CR);2024;1.0;3.0
6812;Begraafplaatsrechten;Agglomeratie Leiden en Bollenstreek (CR);2025;2.0;4.0
6813;Begraafplaatsrechten;Agglomeratie 's-Gravenhage (CR);2017;4.0;4.0
6814;Begraafplaatsrechten;Agglomeratie 's-Gravenhage (CR);2018;4.0;4.0
6815;Begraafplaatsrechten;Agglomeratie 's-Gravenhage (CR);2019;4.0;4.0
6816;Begraafplaatsrechten;Agglomeratie 's-Gravenhage (CR);2020;3.0;4.0
6817;Begraafplaatsrechten;Agglomeratie 's-Gravenhage (CR);2021;4.0;4.0
6818;Begraafplaatsrechten;Agglomeratie 's-Gravenhage (CR);2022;4.0;4.0
6819;Begraafplaatsrechten;Agglomeratie 's-Gravenhage (CR);2023;4.0;4.0
6820;Begraafplaatsrechten;Agglomeratie 's-Gravenhage (CR);2024;4.0;4.0
6821;Begraafplaatsrechten;Agglomeratie 's-Gravenhage (CR);2025;4.0;5.0
6822;Begraafplaatsrechten;Delft en Westland (CR);2017;2.0;11.0
6823;Begraafplaatsrechten;Delft en Westland (CR);2018;2.0;7.0
6824;Begraafplaatsrechten;Delft en Westland (CR);2019;1.0;5.0
6825;Begraafplaatsrechten;Delft en Westland (CR);2020;1.0;5.0
6826;Begraafplaatsrechten;Delft en Westland (CR);2021;1.0;5.0
6827;Begraafplaatsrechten;Delft en Westland (CR);2022;1.0;5.0
6828;Begraafplaatsrechten;Delft en Westland (CR);2023;1.0;5.0
6829;Begraafplaatsrechten;Delft en Westland (CR);2024;1.0;5.0
6830;Begraafplaatsrechten;Delft en Westland (CR);2025;1.0;4.0
6831;Begraafplaatsrechten;Oost-Zuid-Holland (CR);2017;3.0;9.0
6832;Begraafplaatsrechten;Oost-Zuid-Holland (CR);2018;3.0;9.0
6833;Begraafplaatsrechten;Oost-Zuid-Holland (CR);2019;3.0;8.0
6834;Begraafplaatsrechten;Oost-Zuid-Holland (CR);2020;3.0;8.0
6835;Begraafplaatsrechten;Oost-Zuid-Holland (CR);2021;3.0;8.0
6836;Begraafplaatsrechten;Oost-Zuid-Holland (CR);2022;3.0;8.0
6837;Begraafplaatsrechten;Oost-Zuid-Holland (CR);2023;3.0;9.0
6838;Begraafplaatsrechten;Oost-Zuid-Holland (CR);2024;3.0;9.0
6839;Begraafplaatsrechten;Oost-Zuid-Holland (CR);2025;3.0;9.0
6840;Begraafplaatsrechten;Groot-Rijnmond (CR);2017;13.0;9.0
6841;Begraafplaatsrechten;Groot-Rijnmond (CR);2018;13.0;9.0
6842;Begraafplaatsrechten;Groot-Rijnmond (CR);2019;11.0;8.0
6843;Begraafplaatsrechten;Groot-Rijnmond (CR);2020;11.0;8.0
6844;Begraafplaatsrechten;Groot-Rijnmond (CR);2021;11.0;8.0
6845;Begraafplaatsrechten;Groot-Rijnmond (CR);2022;11.0;8.0
6846;Begraafplaatsrechten;Groot-Rijnmond (CR);2023;12.0;8.0
6847;Begraafplaatsrechten;Groot-Rijnmond (CR);2024;13.0;8.0
6848;Begraafplaatsrechten;Groot-Rijnmond (CR);2025;14.0;9.0
6849;Begraafplaatsrechten;Zuidoost-Zuid-Holland (CR);2017;7.0;17.0
6850;Begraafplaatsrechten;Zuidoost-Zuid-Holland (CR);2018;7.0;17.0
6851;Begraafplaatsrechten;Zuidoost-Zuid-Holland (CR);2019;6.0;15.0
6852;Begraafplaatsrechten;Zuidoost-Zuid-Holland (CR);2020;6.0;15.0
6853;Begraafplaatsrechten;Zuidoost-Zuid-Holland (CR);2021;6.0;16.0
6854;Begraafplaatsrechten;Zuidoost-Zuid-Holland (CR);2022;6.0;15.0
6855;Begraafplaatsrechten;Zuidoost-Zuid-Holland (CR);2023;6.0;15.0
6856;Begraafplaatsrechten;Zuidoost-Zuid-Holland (CR);2024;6.0;16.0
6857;Begraafplaatsrechten;Zuidoost-Zuid-Holland (CR);2025;6.0;17.0
6858;Begraafplaatsrechten;Zeeuwsch-Vlaanderen (CR);2017;1.0;10.0
6859;Begraafplaatsrechten;Zeeuwsch-Vlaanderen (CR);2018;1.0;10.0
6860;Begraafplaatsrechten;Zeeuwsch-Vlaanderen (CR);2019;1.0;10.0
6861;Begraafplaatsrechten;Zeeuwsch-Vlaanderen (CR);2020;1.0;9.0
6862;Begraafplaatsrechten;Zeeuwsch-Vlaanderen (CR);2021;1.0;10.0
6863;Begraafplaatsrechten;Zeeuwsch-Vlaanderen (CR);2022;1.0;12.0
6864;Begraafplaatsrechten;Zeeuwsch-Vlaanderen (CR);2023;1.0;12.0
6865;Begraafplaatsrechten;Zeeuwsch-Vlaanderen (CR);2024;1.0;9.0
6866;Begraafplaatsrechten;Zeeuwsch-Vlaanderen (CR);2025;1.0;9.0
